word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
graphe,1.060608,-0.120308,-0.327286,0.27404,-0.58501,-0.06299,-0.443029,0.864412,0.256204,-0.074319,0.643501,-1.119258,-0.552582,0.810699,-0.99963,0.81603,-1.239106,-0.054251,0.123487,-0.641021,0.57698,0.761095,-1.271732,-1.254301,-0.174465,-0.391526,-0.513226,-0.783817,-0.881891
forme,0.728889,-0.473276,1.503299,-0.143675,-0.099225,-0.518848,-0.336064,1.001706,-0.407328,-0.329592,-0.104151,-0.299325,0.664623,0.484098,-0.293029,0.81967,-1.116221,0.556297,0.200707,-0.425112,0.382267,0.130256,0.344778,-0.614802,1.271662,0.4213,1.578474,0.053826,-0.473902
entier,0.374174,-0.61279,0.493641,-0.364309,-0.139398,0.347044,-0.589428,0.783022,0.222687,-0.134115,0.30298,-0.100365,0.312078,0.372369,-0.211247,0.224673,-0.272224,0.606196,0.540874,0.131778,-0.044262,-0.59839,0.091906,-0.605781,1.077078,0.254985,1.069012,-0.177804,0.005191
système,1.010172,-0.95916,1.981388,0.946772,-0.222408,-0.70062,-0.13366,0.160618,-0.232114,0.037732,0.677799,-0.197796,0.599452,1.148795,-0.080213,-0.031244,-1.488182,0.092438,1.387682,-0.28128,-0.320611,0.183528,0.244411,-0.74856,1.160882,-0.259716,-0.331892,-0.729693,-0.233683
équation,3.305764,-0.280027,0.581292,-0.034302,-0.508834,-0.326463,-0.819585,0.780483,-1.613675,1.039,-0.217677,-1.307498,0.86922,0.314532,-1.353988,-0.335141,-1.244425,0.033007,0.038394,-0.28127,0.103352,0.484837,-0.033241,-1.427298,-0.655633,-1.155218,-0.758977,-0.87562,0.024788
suite,-0.072866,-0.50147,0.827963,0.102233,0.044,0.016427,0.590237,0.107939,-0.270105,0.042914,-0.321707,0.563955,1.192082,0.189048,-0.242771,-0.873235,-0.063707,0.271023,0.824075,0.188254,-0.137602,-0.629652,0.777,0.516647,0.682607,-0.129905,0.722359,0.123863,0.832546
algorithme,1.500652,-0.115084,0.282247,1.281632,-0.287597,-1.110646,0.447346,-0.678712,0.145454,0.393046,0.777847,-0.567507,0.042391,0.80793,-1.520096,-0.014098,-1.723519,0.223643,0.148201,-0.557444,-0.111518,0.343895,0.392727,-1.419843,0.238963,0.280841,-0.50222,-0.871741,-0.353828
calcul,1.972415,-0.036997,0.580412,0.929208,-0.031885,-0.413608,-0.089815,0.5986,-0.194444,0.47606,1.060473,-0.544793,1.15878,0.555349,-1.040334,0.011291,-1.571665,0.833765,0.890045,0.032293,-0.556878,-0.037605,0.048822,-1.340606,-0.11832,-0.152998,-0.722609,-0.687464,-0.430767
application,1.226347,-0.845599,1.762225,0.239433,0.335733,-0.964011,0.387845,0.16475,0.196997,-0.140346,0.880912,-0.005071,0.285437,1.190093,-0.445139,0.287772,-0.964903,-0.195983,1.456025,0.027452,-0.530172,-0.221492,0.658905,-1.241426,1.182282,0.802121,-1.222785,-0.80694,0.096129
élément,0.410604,-0.360351,1.627103,0.552622,-0.062686,-0.140874,-0.127042,0.991142,-0.610327,-0.147465,-0.411919,-0.580175,0.904762,0.493126,0.114017,0.6136,-1.133646,0.071862,0.370476,0.445317,0.099503,-0.085637,0.257828,-1.634498,0.712089,0.685717,1.190558,-0.340875,-0.524596
grand,-0.611224,-0.336005,1.067097,0.004887,0.457367,0.090834,-0.809234,0.598308,0.268639,-0.065056,-0.616485,0.156272,1.344513,0.145842,0.846063,0.229393,-0.468915,0.973341,0.424909,0.361704,0.065023,0.206972,-0.114682,0.642761,0.707382,-0.596141,0.855687,0.298606,0.019238
propriété,0.982707,0.419916,1.344276,-0.112255,0.112884,0.129678,-0.851471,0.97839,-0.248814,0.369363,-0.255276,-0.532151,1.410963,0.893985,0.172154,0.79903,-0.021206,-0.197414,1.118728,-0.354847,0.059528,0.221328,0.01245,-0.022733,1.015919,0.867732,-0.530009,0.324629,-0.19401
ordre,0.414306,-0.524656,1.312348,-0.200171,0.302049,0.049624,-0.649256,1.073199,-0.311112,0.187877,-0.436428,-0.088675,0.767254,1.557713,1.001558,-0.908551,0.432533,0.12726,0.057332,0.587953,-0.328154,-0.836725,0.59397,0.51797,0.105343,-0.127278,0.509283,-0.239672,-0.55838
variable,1.795872,-0.743354,1.184929,0.316715,-0.25881,-0.508231,-1.059099,1.031766,0.079472,0.187155,1.421932,-0.17029,0.127233,0.571589,-0.685565,1.306992,-0.848576,0.3065,0.618749,-0.19813,-0.140953,-0.156408,0.294661,-1.08653,0.045685,-0.586966,0.157852,-0.214559,-0.037541
base,0.324001,-0.178951,1.868684,0.039845,-0.235013,-0.308236,-0.151016,0.12997,0.254455,-0.061575,0.677535,-0.344163,0.307631,0.750437,0.547758,0.167693,-0.870552,0.107703,0.995739,-0.281329,-0.127444,0.091952,0.394619,-1.045527,0.78434,0.28205,0.878335,-0.384093,-0.58461
géométrie,1.452512,-0.047223,0.555739,0.274834,-0.646489,-1.503689,-0.174818,0.978372,-1.00551,-0.15648,-0.317575,-1.114515,0.439785,0.011719,-0.291084,0.625421,-1.315017,0.633823,-0.379358,-0.007851,0.037402,0.385333,-0.497594,-1.509455,-0.119894,-0.117765,-0.781133,-1.305705,-1.039588
analyse,0.482331,-0.574724,0.824256,-0.452506,0.021021,-0.21471,0.139139,-0.356673,-0.733263,-0.508573,0.225845,-0.29016,1.522319,0.940307,-0.953906,0.490886,-1.081344,0.572892,0.064179,0.694186,-0.288699,-0.594861,0.361409,-2.110615,0.453531,0.088261,-0.611304,-0.367706,-0.043962
loi,0.291267,-0.656991,0.962385,-0.722804,0.123029,1.047795,0.282503,0.909836,-0.855454,0.872622,0.706952,0.082106,1.166383,2.176476,-0.02191,-0.498715,0.263901,0.103249,0.461603,-0.182326,-0.604048,-0.148485,0.825686,-0.390666,0.062535,0.709736,-0.366453,-0.593289,1.214458
définition,0.886696,-1.026536,0.958016,0.145601,0.17037,0.291209,-0.020814,0.636069,-0.565483,-0.096886,0.750802,-0.549546,0.548133,1.459266,-0.932849,0.649436,-1.389585,0.291191,0.263285,0.052989,-0.434469,-0.092893,-0.232393,-1.32222,0.671694,0.101411,-0.138317,-0.62049,-0.034171
réel,0.648793,-1.259609,0.557578,1.355689,-0.025178,0.614289,-0.033616,0.527642,-0.391166,-0.106872,0.145575,-0.079432,1.338232,0.675077,-0.653314,0.376413,-1.254742,0.631471,0.203785,0.608137,-0.146573,0.086339,0.394923,-0.782763,0.818208,-0.128372,-0.039379,0.014586,0.523
dimension,0.102482,-0.626812,1.244241,1.089375,-0.488755,0.258865,-0.260299,1.46229,-0.117146,-0.413128,0.158973,-0.050493,0.699712,-0.097184,-0.197657,0.93132,-1.435186,0.697129,-0.116817,0.324163,0.41262,0.682594,0.355041,-1.241548,0.155097,0.057189,0.0659,-0.564381,-0.174986
statistique,-0.891724,0.810542,0.538544,-0.650361,-0.526476,0.633278,-0.744953,-0.629036,0.04772,-0.265564,0.563038,0.132574,0.627246,0.926423,-1.207707,0.084126,-2.135944,0.355498,1.408157,0.332176,-0.226049,-0.956422,0.407782,0.70519,-1.40209,-0.124711,-0.10307,-0.890302,-0.18479
sommet,-1.266216,-0.0272,0.648987,-0.310057,-0.476663,-0.389822,-0.920508,0.868924,0.542518,0.124284,-0.290177,-0.074276,0.421702,0.123463,0.225851,0.225299,-0.961548,0.346677,0.487044,-0.58457,1.635084,0.090597,-0.098519,-0.529068,0.094415,-1.621461,1.572194,0.198961,0.143374
logique,0.806495,-0.549512,0.406404,0.544243,-0.230857,-0.082457,0.90747,0.840009,-1.14544,-0.609782,-0.51977,-1.159735,0.629523,1.12374,-1.036398,0.077623,-1.244256,0.851247,-0.024068,0.267802,-0.538863,0.28252,0.134868,-1.273325,0.568013,0.273794,-0.531142,-1.371285,0.194335
terme,0.316921,-0.214593,0.988686,0.203373,0.232301,0.225272,-0.142453,0.373423,-0.873963,0.034288,0.194554,-0.388013,0.375228,1.22203,-0.424838,0.234135,-1.140732,0.580937,0.451342,0.05881,-0.319013,-0.67649,-0.032318,-0.232086,1.104595,0.17822,0.952285,-0.198677,0.343738
trois,-0.140519,-0.447056,0.914653,-0.225226,-0.030571,-0.075466,-0.590056,0.378486,0.438285,0.010696,-0.259699,0.262441,1.142424,-0.085761,0.496347,-0.276967,-0.344583,0.760211,0.861665,0.177641,0.130925,-0.076807,0.481633,0.370393,0.075943,-0.007869,1.712866,-0.615362,0.148307
plan,-0.520827,-0.275201,1.333749,0.099626,0.127637,-0.272376,0.29376,0.902186,0.145824,0.157906,-0.147438,-0.207395,1.243419,0.882678,0.501333,0.311332,-0.405665,0.311934,0.796528,0.09173,0.461727,0.57405,0.477547,-1.024087,0.423823,-0.434169,0.126696,-0.456754,0.67167
formule,1.307524,-0.183696,0.523939,-0.553957,-0.754885,-0.427081,-0.294331,-0.010968,-0.502124,0.46204,-0.385812,-0.435991,0.185238,-0.220077,-0.902087,-0.388363,-2.258801,0.785142,0.630824,0.363221,-0.618504,-0.391838,-0.073313,0.122386,-0.293274,0.467314,0.48306,-0.464487,0.374916
droite,-0.339413,-1.326546,0.14566,-0.865293,-1.176719,-0.445519,0.540755,1.401241,-0.397901,-0.867197,-0.681805,-0.425734,0.601962,1.103271,1.177654,0.647774,-0.250593,0.212157,0.648275,-0.193549,1.278592,0.527383,0.465628,-0.175508,-0.33872,-0.491478,1.661065,-0.039134,-0.006372
$\mathbb{C}$,0.828273,-0.219625,1.257454,-0.043209,-0.078315,0.132731,-0.278297,0.206499,-0.036111,-0.85856,0.005661,0.235509,-0.017955,0.232699,0.033367,0.082444,-0.314675,0.649748,0.742936,0.564268,-0.490575,0.211911,-0.115824,-0.053899,0.191353,0.128195,0.792591,-0.482893,0.252584
solution,1.391585,-0.456243,0.945609,0.417857,-0.482281,-0.665105,-0.023445,0.257518,-0.547403,0.188269,0.023405,-0.096126,0.260711,0.549434,-0.026701,0.147555,-1.059582,-0.112405,1.498973,0.119679,-0.124177,-0.022388,0.202152,-1.264915,1.3879,0.902531,-0.819863,-0.039923,0.984389
modèle,1.007191,-0.766368,1.725563,1.030804,-0.807121,-0.219341,-0.022937,0.303452,-0.184876,-0.118157,0.150917,-0.642807,0.71406,-0.111189,0.33346,0.320858,-1.665165,0.742866,0.373177,-0.109425,-0.860041,0.685327,-0.291761,-0.171268,0.482135,0.797669,-0.287012,-0.24682,-0.254434
linéaire,1.673942,-0.369029,0.83266,0.133925,-0.978464,-0.628706,0.004065,0.992997,-0.798866,0.066604,0.788401,-0.502757,0.497489,0.307215,-0.851619,0.771069,-1.658091,0.513121,0.317427,-0.855186,0.384081,0.716161,-0.144287,-1.453306,0.143771,-0.667428,0.195919,-0.531713,-0.572757
probabilité,2.071833,0.209745,-0.288343,1.051554,-0.745471,0.524471,-0.711522,0.590765,-0.691904,0.074101,0.680056,-0.038878,0.742788,1.089849,-1.410665,0.163378,-0.535135,0.219319,0.897665,0.454726,-0.113869,-0.500442,-0.015386,-1.154957,-0.374939,-0.791729,-0.285248,-0.189328,-0.181298
série,-0.17513,-1.604556,0.816266,0.644018,0.240375,0.90416,-0.264841,-1.142816,0.580786,-0.398196,-0.088271,0.672881,0.47254,-1.041373,-0.718434,0.141987,-0.796053,0.267977,-0.311907,0.471929,-0.536112,0.760581,1.375338,0.430541,-0.008925,-0.124255,0.750567,-0.121847,0.662416
somme,0.544526,0.081949,-0.071433,-0.050039,0.322615,1.060192,-0.171918,1.45914,0.660187,0.688726,0.113901,-0.511453,1.113567,0.57962,0.137835,0.167651,-0.040217,0.328919,1.784859,0.586106,-0.614888,0.35167,0.2152,-0.13572,-0.447065,0.244791,0.418597,-0.149556,0.290081
mesure,0.387077,-0.34477,1.555392,0.045403,-0.818117,-0.335767,-0.782309,0.734623,0.011867,0.369672,0.960738,0.216253,0.808432,1.196642,-0.041996,-0.094039,-0.488576,0.891727,0.620823,0.059379,-0.032662,-0.496238,0.009523,-1.304706,-0.114184,-0.424281,0.26938,0.010663,0.671306
carré,0.095684,-0.345386,0.386859,-0.369464,-0.49562,-0.260463,-0.170001,1.555823,0.622681,0.060091,-0.025434,-0.096869,0.981011,-0.180749,0.874177,0.966739,-0.49872,0.789625,0.272475,-0.504385,0.445274,1.377204,0.233964,-0.631921,-0.485135,0.145261,1.287394,-0.073492,-0.917048
vecteur,2.049887,-0.656302,0.376459,0.374386,-0.721251,-0.449323,-0.871732,0.10043,-0.873308,-0.355858,0.596112,-0.026194,-0.492623,1.490776,-0.786486,0.407608,-0.822022,0.045747,0.586259,-0.28098,-0.276739,0.238822,-0.016441,-1.463622,0.768881,-0.920244,-0.392864,-0.41303,-1.007313
connexe,-1.106585,-0.381381,1.777494,-0.970177,0.716282,0.622449,-0.200925,-0.069945,-0.117369,-0.277165,0.361035,0.430007,0.213808,0.69104,0.032481,0.521959,-0.596289,-0.325836,0.19847,-0.079447,-1.11142,0.642069,-0.070871,0.06396,-0.287042,-0.404255,-0.224892,0.07574,-1.38193
classe,0.370169,-0.603594,1.393534,0.448106,-0.477982,-0.056947,-0.954954,0.187656,0.181013,-0.224986,0.459583,-0.590371,-0.09345,0.187907,0.934101,-0.112623,-0.135802,0.675126,0.297535,0.516376,-1.054587,-0.351183,-0.22439,0.447343,0.102488,-0.09888,0.06292,-0.982841,-0.04778
produit,0.988568,-0.324498,1.2003,0.051177,0.138144,-0.115093,-0.742688,-0.686375,-0.080086,0.727938,0.664021,0.33757,0.589767,-0.160623,0.185876,1.099777,-1.288367,-0.106308,1.62118,-0.099473,-0.790311,0.011178,0.057764,-0.819743,1.658567,1.490689,0.297701,0.908686,0.740649
égal,1.81541,-0.500682,0.447596,0.121478,-0.829028,0.647629,-1.128208,1.65482,-0.369494,0.301796,0.816511,0.025585,0.498564,0.446199,0.384146,0.433854,-0.856405,0.807712,0.594738,0.187977,0.253455,-0.097317,-0.331798,-0.413107,-0.547953,-0.239042,0.374264,-0.602537,0.635685
cercle,-0.742539,-0.983575,-0.082198,-0.552837,-0.750218,-0.032886,-0.23557,1.260548,-0.346922,-0.506648,-0.75988,-0.558741,0.306729,-0.223485,0.418176,0.342097,-0.179726,0.642331,0.11218,0.125726,0.015559,0.0838,0.107316,0.091025,0.466904,-0.148148,0.489444,-0.792366,-0.812785
partie,-0.594729,-0.168816,1.354083,-0.281406,0.188855,0.387178,-0.277042,0.596692,0.221962,-0.290836,-0.28908,-0.345733,0.969083,0.496982,0.208768,0.134538,-0.141492,0.186655,1.143259,-0.253053,0.451769,0.018433,-0.036947,0.075136,0.80501,-0.483156,1.394295,-0.064304,0.167114
relation,0.127589,-0.75913,0.529711,0.047736,0.382442,0.511596,-0.557137,0.321603,-1.101152,-0.136777,-0.215992,0.141725,0.960999,1.380156,-0.160479,-0.19224,-0.212915,0.581403,-0.059673,0.169205,0.040192,-0.193172,-0.027466,0.011442,1.321907,-0.38482,-0.801463,-0.374915,0.845621
courbe,1.190761,-0.020572,0.279491,0.482297,-0.958089,-0.940654,0.260422,1.40539,-0.220216,0.170966,0.419229,-0.802561,0.677869,0.208973,-0.174886,1.264148,-0.901549,1.121195,0.366767,-0.808069,0.449366,1.021337,0.370502,-0.792459,-0.577675,-1.106255,0.658177,-0.260442,-0.111217
différent,0.248358,-0.902976,1.45045,0.201442,0.242118,-0.095237,-0.425505,0.292727,-0.01808,-0.095278,0.545938,-0.349125,0.997348,0.611669,-0.035227,0.526163,-1.134125,0.564936,0.803297,0.164575,-0.071832,-0.602099,0.129744,-0.756491,1.424197,0.311002,1.209232,-0.605478,-0.15852
complexe,-0.108214,-0.042887,1.254753,0.64052,-0.400741,-0.531323,-0.489872,0.408598,-0.728812,-0.116358,-0.285951,0.064329,0.987329,0.59906,-0.432596,0.811489,-0.994529,0.231296,0.510637,-0.374749,0.441723,0.430839,-0.431748,-1.045497,1.194322,0.261569,0.339965,-0.634819,-0.31764
matrice,2.192593,0.04693,0.338584,-0.22319,-1.256583,-0.49514,-0.372701,0.792996,-0.713591,-0.070433,0.07106,-0.207656,0.099618,0.280732,-0.661818,0.509717,-1.241525,-0.475235,0.216176,-0.357388,0.413145,0.552465,-0.100583,-1.373163,-0.249044,1.110173,-0.141145,-0.178611,-0.739914
domaine,0.318589,0.17676,1.087377,0.107941,1.108479,0.137329,-0.470298,0.302922,-0.237138,0.099144,0.067848,-0.731819,1.797293,0.933294,0.462146,0.44954,-0.379414,0.097842,1.032285,0.112408,-0.403224,0.079176,-0.395104,-0.210329,1.494614,-0.040112,-0.464766,-0.541601,-0.544031
fois,0.36087,-0.40597,0.774018,0.055702,-0.319361,0.095944,-0.531864,0.08652,0.237317,-0.13503,-0.303797,0.302353,0.856015,-0.18336,0.004937,-0.725216,-0.721114,0.885495,0.769013,0.662633,0.124117,-0.67135,0.457545,0.666956,0.387344,-0.011938,1.258673,-0.131152,0.752724
type,0.925241,-0.523308,2.182898,0.711763,-0.573635,-0.390555,-0.548888,0.32146,0.165461,-0.217024,0.71693,-0.147376,-0.1829,0.477842,-0.041292,0.992046,-0.975539,0.170694,1.02158,-0.229444,-0.936719,0.557789,0.101984,-0.781713,0.391989,0.160119,0.807049,-0.085799,-0.646519
mot,0.74347,-1.204968,0.630182,-0.072579,0.759034,0.436666,-0.113083,0.448378,-0.414829,-0.234216,-0.012319,-0.685362,-0.455657,0.624535,-0.72873,0.294664,-0.233472,0.418242,-0.726963,0.119836,-0.449159,-0.117938,-0.090888,-0.826351,1.170449,0.509777,2.080659,-0.254565,-0.065603
algébrique,1.86431,0.423007,0.200778,0.258371,-0.871391,-0.117879,-0.164588,1.552985,-1.353976,0.419112,-0.333733,-1.407149,-0.553469,0.56714,-1.485716,0.532133,-1.50521,-0.249908,-0.239461,-0.397829,-0.128474,0.570929,-0.027725,-1.0448,-0.597091,0.615905,-0.271538,-1.731504,-1.011056
degré,1.014189,-0.11261,1.46161,-0.688488,0.111081,-0.05184,-0.163371,-0.286121,-0.669611,-0.146555,0.753527,0.466272,1.411046,-0.053337,0.942203,0.405221,0.029332,0.040968,-0.689556,0.530795,-0.560776,-0.565929,-0.797833,0.147948,-2.143603,-0.60737,0.345465,0.495903,-0.667991
langage,1.016121,-1.136274,1.029374,0.544903,0.550911,-0.332399,0.738717,-0.257813,-0.592794,-1.135534,0.525128,-1.573602,0.221855,0.799071,-1.197116,0.860526,-1.069713,0.65234,-0.894267,0.053909,-0.664137,-0.010005,-0.167483,-1.07693,1.210141,0.853508,-0.041582,-1.149401,-0.30084
nul,1.042986,-0.312721,-0.005941,-0.481355,-0.825805,0.150794,-0.821214,1.059499,-0.326795,0.13988,-0.350821,0.442286,-0.469179,0.847251,-1.193225,-0.510337,-1.525329,1.055381,0.906513,0.587521,0.176919,-0.893531,0.397417,0.554058,-0.75236,-0.74242,1.005749,-0.430953,0.784123
moins,0.415385,-0.412758,0.857338,0.518661,-0.838383,0.579718,-0.759348,0.529914,0.055324,-0.119891,0.695829,0.034293,1.030553,0.603825,0.21484,0.405784,-0.810652,1.217259,1.058726,0.349224,-0.10753,-0.814885,-0.230168,-0.18437,0.56853,0.042354,1.717503,0.414383,0.590507
objet,-0.084438,-0.949818,1.512963,0.436664,0.133731,-0.150898,-0.927472,1.025822,0.70245,0.268761,-0.29828,0.178433,1.639813,0.77367,-0.825589,0.075161,-0.841634,0.367684,0.035133,0.230628,-0.077323,0.161161,0.383094,-1.43854,0.82508,0.550306,0.291559,0.213788,-0.955983
triangle,-0.121466,-0.813259,0.211189,-0.008786,-1.012929,-0.014131,-0.393449,0.981342,-0.071406,-0.153919,0.092414,-0.147717,-0.375932,-0.380891,0.075109,0.522063,-0.588365,-0.158476,-0.280489,-0.971347,1.027338,1.064457,0.829676,-0.581884,-0.108604,-0.767667,0.396562,-0.489774,-0.760632
structure,-0.054554,0.164091,1.874144,-0.058968,-0.668549,-0.660358,-0.271529,0.910686,-0.753749,-0.481724,-0.036372,-0.404257,0.772958,0.610318,0.233302,1.096754,-1.137057,0.017419,0.893551,-0.140726,0.424564,0.132596,0.177828,-1.301089,0.92269,0.431267,-0.063554,-0.935526,-0.201442
corps,0.563137,-0.525798,1.145861,0.645022,-0.944247,-0.572739,-1.154,0.890193,-0.413644,-0.403789,-0.654123,0.136719,0.555536,0.996103,1.238097,0.089903,0.95693,0.397557,0.309511,0.584132,0.007592,-0.072632,1.339924,-0.71196,0.339021,-0.072333,0.843368,-0.575482,-0.544598
rapport,0.32462,-0.870143,0.992639,-0.021533,-0.330105,0.409704,-0.246787,0.664014,-0.361507,-0.086279,0.868111,0.500274,1.347268,1.424362,0.128536,0.208889,-0.888518,0.808755,0.734199,0.339825,-0.224273,-0.247403,-0.010022,-1.124143,-0.073757,-0.226207,-0.144834,0.064688,0.442448
longueur,0.725041,-0.462864,1.420372,0.17181,-1.246225,-0.586684,-0.948379,0.858433,0.522612,0.268336,0.877131,-0.153638,0.504487,0.287091,0.243491,0.932711,-0.715001,1.010058,1.030849,-0.869853,0.06335,0.996599,-0.406232,-0.58948,-1.153242,-1.343784,1.639026,-0.254105,-0.408493
informatique,0.58621,-1.047875,0.779331,0.673303,0.431226,-0.698742,0.270027,-1.18172,-0.337335,-0.518067,1.068889,-0.330964,0.720602,0.758289,-0.553559,0.238367,-1.435419,0.092441,0.858581,-0.45506,-0.561183,0.177781,-0.12296,-0.711339,1.51338,0.733893,-1.02337,-1.730113,-1.044324
infini,1.265319,-0.648306,-0.205229,0.501002,-0.181137,-0.079034,-0.599056,1.505618,-0.5859,-0.070551,-0.723268,0.372834,-0.038362,-0.289978,-1.055521,0.511196,-0.575989,0.990132,-0.331042,0.696387,-0.373626,0.885452,0.08073,-1.417972,0.182175,-0.744615,-0.199654,-0.264265,0.201275
variété,0.674183,0.022172,0.695177,-1.234223,0.258346,-0.413924,-1.20705,-0.726585,0.247694,0.414423,0.791845,-1.126252,-0.28294,-0.079903,0.072356,1.542478,-0.555474,0.759118,-0.60933,-0.45565,-0.635941,-0.417429,-0.079579,-0.584513,1.064523,0.276473,0.85395,0.97967,0.227111
ligne,-0.329699,-0.972534,1.564835,-0.442609,-0.282514,-0.373124,0.938856,0.567659,0.716983,-0.880676,-0.020114,-0.505047,0.516458,0.070549,-0.030262,-0.007168,0.111172,0.80238,1.679777,-0.180561,-0.630367,0.991025,-0.478017,0.177488,-0.440627,-0.878303,0.474892,-0.586217,0.046334
positif,1.138151,-0.780714,0.142967,0.036118,-0.647334,0.563629,-0.008585,0.281736,-0.876105,-0.838696,0.914336,0.685521,0.823925,0.520625,-0.822673,0.734101,-0.973008,0.610483,0.565924,0.832438,0.003622,-1.057541,0.229372,-0.722041,0.029924,0.125481,-0.131754,0.116462,0.780176
