word,1,2,3,4,5
volume,0.550582,-0.854208,1.474929,-0.35371,-0.576866
calculer,2.592536,0.037504,-0.605453,-0.448919,1.058355
constant,1.185552,0.42234,-0.628376,0.665589,-0.130207
quatre,1.56339,0.934114,0.998426,-0.009321,-1.86475
différentiel,2.281843,-0.468149,-1.030283,-0.214534,1.440205
hypothèse,1.479124,0.856746,-1.69886,0.89377,-0.26599
image,1.724694,-0.592816,-0.286728,0.334819,-1.288711
régulier,1.637275,0.511192,0.411304,-0.824202,-0.885991
complet,1.134704,0.168596,0.117039,-0.285385,-0.954454
racine,1.18544,0.200633,-0.08479,1.594217,-0.442488
coefficient,2.307441,-0.125979,-0.625413,-0.683107,1.516351
côté,1.140431,0.47566,0.312251,0.794493,-2.009167
preuve,1.395833,0.920725,-2.282551,0.439606,-1.071486
axiome,0.258,-0.018462,-1.893721,0.527661,1.963857
$\mathbb{R}$,0.828095,-1.590077,1.333292,-0.723127,-0.256819
continue,1.040085,0.527274,-0.397005,-0.231394,-1.290104
résoudre,1.418714,0.790063,-1.977306,0.033719,-0.766463
arithmétique,0.976686,0.102977,-1.320685,0.423786,2.030362
conjecture,0.116927,-0.521316,-2.0507,0.778519,1.142286
réseau,2.151648,1.069007,0.593013,-1.293069,-0.151438
opération,1.46787,0.894212,-0.622872,-1.152582,-0.856192
chiffre,1.973652,0.866285,0.49775,-0.682128,0.11204
expression,1.519615,0.217017,-1.381114,0.29933,-0.706082
propre,1.805245,0.768576,-1.072497,-0.041716,-1.726251
principal,1.298896,0.588043,0.29174,-0.344812,-1.69194
paramètre,3.10335,0.058765,-0.877504,-0.283339,1.179359
coordonnée,1.644441,-0.025069,0.377395,0.1798,1.886948
opérateur,1.129704,-0.184954,-0.672032,-1.01319,-0.049997
numérique,1.999401,-0.052327,-0.422357,-1.014769,-0.084354
unité,1.562379,1.445022,0.390424,-0.993708,-0.32618
liste,0.570017,0.892679,1.537155,-0.832361,-1.445616
convexe,2.388786,-0.292538,0.612067,2.367431,1.666371
rationnel,1.406443,0.276945,-2.525641,0.387677,0.554754
nœud,2.377873,0.00468,1.000303,0.259042,0.936556
$\mathbb{Q}$,0.798352,-1.457948,0.111297,-0.321036,0.312366
topologie,1.619615,-0.326542,-0.900003,0.507858,2.186653
origine,0.954946,0.892772,0.170398,0.319349,-1.655413
distribution,-0.081721,-1.533621,-0.196335,-0.274503,-1.728605
intervalle,1.994332,0.233061,-0.212291,0.363163,0.388028
compact,2.392927,-1.15505,0.629541,0.272147,0.742871
reste,1.595575,1.397025,-0.148752,0.26929,-1.561865
test,2.147432,-0.444206,-0.973715,-1.495191,-0.264819
proposition,0.744291,1.281169,-1.537438,-0.909892,-1.061968
catégorie,1.550508,-0.106793,0.373349,-1.404933,-0.941296
programme,1.685543,0.2752,-0.60621,-2.074293,-0.868182
intégral,-0.324595,-0.94337,1.137909,-0.559827,0.069929
complexité,2.185141,0.130219,-2.051421,0.233557,0.309883
automate,1.08893,-0.228799,-0.190439,0.516095,1.268695
moyenne,2.636033,0.858033,1.601134,-0.839634,0.02707
symbole,1.313734,0.756535,-0.490995,1.104013,-0.203943
axe,2.029051,0.870861,1.003604,0.06475,0.471098
euclidien,1.685618,-0.42081,-0.830118,0.828292,2.566813
inférieur,2.602683,1.365469,0.959695,0.559106,0.059607
dérivée,1.47123,-0.243778,-1.4601,0.078479,2.208434
transformation,1.754926,0.658644,-0.191135,-0.344225,-0.075846
anneau,1.900947,-0.666985,-0.099199,1.066039,0.342144
facteur,1.869877,0.669702,-1.210064,0.174694,0.034077
indice,2.141324,0.294467,-0.59855,-0.327378,0.638089
zéro,1.229311,-0.241337,-0.103622,-0.581226,-0.240681
sphère,1.765081,0.710125,-0.729768,0.628412,0.526101
strictement,1.914791,1.110246,-1.264244,0.270226,0.506517
puissance,2.211257,1.075884,-0.471999,-0.291798,-0.188936
Euler,-0.689232,-0.311229,-1.317624,0.97833,1.995327
topologique,1.498561,-0.730164,-1.557848,0.414148,2.606927
déduire,1.840004,0.219916,-1.465655,0.429998,0.654839
composer,1.52735,0.244602,0.787527,0.267999,-1.363803
deuxième,0.755453,0.577196,0.772544,-0.723374,-2.022689
