word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
mot,-0.230713,1.026905,0.802886,0.644776,-0.299867,0.752654,0.543325,-0.10698,0.614463,-0.878633,0.293717,0.046416,-1.544275,1.457939,-0.984013
algébrique,0.788718,-0.154781,-0.927912,0.314349,-0.263533,-0.560006,1.149723,0.219612,-0.754009,0.82635,1.716375,0.189196,-0.069956,3.487077,-1.236358
degré,0.537564,-0.748312,1.127335,0.768601,-1.512943,0.427545,-0.521233,-1.277957,0.630587,0.653193,0.52506,-0.539604,1.32579,0.755463,-1.620606
langage,-0.48624,0.402428,-0.010554,0.591731,0.159254,-0.184894,-0.233619,0.332971,-0.934529,-0.865213,0.902441,-0.142526,-1.62987,2.907343,-1.009517
nul,0.244678,0.438872,-0.183375,1.330414,-0.395238,0.036625,1.907911,-1.64087,0.685975,-0.110893,-0.166611,1.663954,0.881277,1.269221,-0.101964
moins,-0.355992,0.722195,0.135178,3.023038,-0.178122,0.502853,0.507244,-0.171687,0.890823,-0.599944,-0.476147,0.81209,-0.06483,0.492025,-0.946537
objet,-0.975736,0.081902,0.724918,1.686445,-0.223677,0.460807,0.472789,0.865564,0.125101,-1.033176,0.732799,-0.548155,-1.112415,1.094025,-1.069305
triangle,0.809156,0.224326,0.439889,0.071797,0.243563,-0.873895,1.863582,0.658319,0.053363,0.290486,0.41955,0.115156,-0.105614,1.024976,-0.219431
structure,-0.930209,0.08068,0.1209,1.858014,0.393391,-0.670445,1.137138,1.114298,-0.580566,-0.016622,1.156223,0.156074,-0.243375,1.342819,-1.037883
corps,-0.139051,-0.564335,0.062836,1.874385,-0.045282,0.982186,1.193772,0.589507,0.578143,-0.311599,0.27023,-0.593214,-0.121293,0.024095,-0.641085
rapport,-1.229349,-0.485195,0.134976,1.99899,0.438902,0.16874,0.295523,-0.475192,0.764512,-0.172674,0.523245,0.754069,-0.164503,1.373947,-0.839433
longueur,0.656235,0.086884,1.714402,2.030906,-0.080153,-1.146766,1.651035,0.583685,1.693135,-0.00511,0.596244,0.294393,1.229784,0.656573,-0.980788
informatique,-1.302411,-0.044999,-0.134551,1.376194,0.838475,-1.44515,-1.07931,0.233559,-1.313645,-0.70116,0.604575,-0.620562,-0.38265,2.267049,-0.169557
infini,0.345827,-0.56958,0.306436,0.134406,-0.061729,0.455261,1.630691,0.33541,0.514504,-0.380668,0.615332,0.907692,-0.86892,2.336301,-0.516923
