word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
vecteur,0.192524,0.416092,-0.271854,-0.153611,-2.231657,0.524004,-1.30549,1.66941,-0.173808,0.823659,1.246548,-0.229081,1.589607,0.051729,1.163518,1.181109
connexe,0.445471,-0.886313,0.277391,-0.262451,0.10204,-0.550592,0.558349,0.595914,0.465682,0.438718,-0.976007,0.48757,0.339069,0.905049,1.989751,0.057555
classe,0.611622,-0.958088,0.318977,0.042723,-0.03898,0.68941,-0.123416,-0.618938,0.829904,0.370795,0.227504,0.026666,1.011783,0.297093,0.667255,0.41926
produit,0.1543,-0.18139,-0.356656,0.716182,0.59523,-0.141621,-1.289279,0.115893,0.867736,-0.1671,1.272582,1.233009,2.562482,1.32416,0.235881,0.662433
égal,0.424454,0.023595,0.573893,-0.384014,-1.455998,1.162872,-0.614616,0.248701,0.43592,-0.38538,0.648521,0.694939,1.61052,-0.937655,0.651343,1.791672
cercle,-0.23086,0.09217,0.995304,-0.631554,-0.534342,0.855353,-0.168496,-0.081883,0.425356,0.383513,-0.190413,0.733493,0.146106,-0.422016,1.090448,-0.598322
partie,0.002812,-0.70671,1.061792,-1.321678,0.16613,0.409012,0.060008,0.155799,0.552189,-0.53187,-0.717403,0.871207,1.659411,0.594992,0.347259,-0.3429
relation,0.296175,0.700638,0.240339,-1.696571,-0.090956,-0.094269,-0.199369,-0.549239,0.042337,-0.124903,0.938022,-0.191294,1.327277,0.588886,1.000941,-0.10865
courbe,-0.157919,0.404262,1.075099,0.490361,-2.622553,1.671569,-0.908077,1.255491,0.296582,0.003251,0.246053,1.077425,0.863063,-0.075206,0.382189,-0.033398
différent,0.006863,-0.433204,0.778545,-1.044769,0.381842,0.792106,-0.894042,0.144774,1.023228,0.468929,0.849638,0.947678,1.887884,0.724855,1.101315,0.247858
complexe,-0.264203,-0.078557,0.149082,-0.624944,-0.471341,0.957468,-0.758586,0.905067,0.564285,0.227516,0.654602,0.799721,1.364589,0.949059,1.051294,-0.548311
matrice,-0.246409,0.457056,-0.417711,0.507741,-2.41319,1.422867,-1.420863,1.036062,0.574365,0.103046,1.006072,0.126801,0.905138,0.530345,0.756393,1.541879
domaine,0.445176,0.539379,-0.424239,-1.149006,0.059868,0.277922,-0.862217,-0.340069,1.141425,-0.055651,-0.349871,1.126222,1.394469,1.49519,0.906224,-0.265526
fois,0.130724,-0.712756,1.672522,-0.679621,0.312846,0.623494,-0.168381,-1.08216,0.628257,-0.386459,0.389369,0.126134,1.54312,-0.2201,-0.207705,0.551228
type,0.48078,-1.294445,0.298598,0.206159,-0.257058,0.797886,-0.862929,1.265227,0.538998,0.629866,0.541008,1.159729,1.694268,0.852862,0.694892,0.703445
mot,-0.61033,-0.340341,0.852497,-1.317296,0.37305,-0.079024,-1.480934,0.627263,-0.029312,-0.14365,1.124084,0.608942,0.33177,0.365231,1.036057,1.03147
algébrique,-0.378204,0.880871,-0.378454,-0.212268,-2.68864,1.875537,-0.983293,0.314221,1.007588,0.127187,1.314044,0.025452,-0.088153,0.374004,2.242462,0.773284
degré,0.790335,-0.932594,0.796965,0.537837,-1.147159,-0.471514,-0.970322,-1.116382,0.609642,-0.30232,-1.170497,-0.001834,-0.018262,-0.109952,1.37216,1.346537
langage,-0.43035,0.75608,-0.144089,-0.669418,-0.196666,0.664955,-1.389286,0.451667,0.901319,0.871217,2.115139,0.336343,0.018951,1.293822,1.660867,0.682997
nul,0.070634,-0.312836,1.184065,-0.54388,-1.344452,0.976068,0.587249,-0.186283,0.278526,-0.678396,1.099776,0.011657,1.412984,-1.834076,0.961095,1.334091
moins,0.257022,-0.711607,1.087423,-0.895885,0.337472,0.917972,-0.860376,-0.336619,0.087084,0.013385,0.363646,1.133601,2.453081,-0.555304,0.33728,0.742408
objet,0.284023,-0.686718,0.946757,-1.145619,-0.032163,0.796058,-1.555304,0.66172,0.454302,0.805619,0.598953,0.617449,0.729722,1.280404,0.88034,0.089465
triangle,-1.12194,0.136128,0.78383,0.00939,-1.390157,1.382948,0.226556,1.439778,0.220375,0.664644,0.030705,0.070161,0.134274,0.254548,0.574422,0.576506
structure,0.137595,-0.203398,0.070304,-0.496574,-0.898669,1.366723,-0.524943,0.756462,0.704255,0.169174,0.730706,0.971427,1.54081,1.200657,1.299775,-0.374284
corps,0.811935,-0.637202,1.361186,-0.95062,-0.802488,1.147427,-1.175893,-0.012257,-0.109275,0.561813,-0.280274,-0.102354,1.203933,0.598084,-0.272287,-0.129175
rapport,1.389588,0.133329,0.567147,-0.864132,-0.459658,0.136003,-0.573968,0.189926,0.317323,0.480014,0.67949,0.677293,1.865344,0.030881,1.050337,0.770839
longueur,0.124856,-1.391587,1.270861,0.65665,-1.526427,0.991124,-0.470039,1.568449,0.586484,0.261193,-0.822379,1.114792,1.840404,-0.452737,0.580768,0.974151
informatique,0.500925,0.673124,-0.796005,0.350666,0.522109,0.29901,-0.505055,0.335619,2.160887,1.902361,1.417707,0.278216,0.885814,1.630961,1.148054,-0.006964
infini,0.064826,0.385274,1.291661,-0.590864,-1.905859,0.890545,-0.979585,1.175257,-0.46148,-0.109669,1.709488,0.337488,-0.055923,-0.080005,0.937372,0.718801
variété,-1.386689,-0.122416,-0.206044,0.522634,-0.144141,0.120297,-1.539825,-0.024098,-0.389924,0.080824,-0.14666,1.057437,1.163502,0.89671,1.618198,0.416445
ligne,1.127023,-0.844292,1.228609,-0.104647,-0.200698,0.004804,0.643334,0.848183,1.412338,-0.240573,-0.927971,1.26013,0.73315,0.384074,0.3353,-0.119976
positif,0.599722,0.639754,0.706806,-0.178842,-0.60485,0.46084,-0.227319,-0.215565,-0.365826,0.089515,1.908501,0.625415,1.443137,-0.324487,1.141413,1.318341
angle,-0.428981,0.082439,1.745731,-0.349362,-1.804846,2.010407,-0.22873,1.56812,0.538697,0.229414,-0.348992,0.722326,0.551346,0.347514,0.164809,0.149474
polynôme,-0.509497,1.19091,-0.262077,0.17019,-3.384567,1.198476,-1.300396,0.237735,0.439829,-0.274843,0.456674,-0.477704,0.734535,-0.438019,1.096117,2.652243
centre,0.28493,-0.155395,0.717452,-0.704881,0.52124,0.089928,1.17889,0.59052,0.899569,0.512623,-1.176636,1.186094,1.340433,0.460102,1.19744,-1.150468
démonstration,0.264009,0.23143,0.390908,-0.174143,-1.054156,1.728403,-0.506535,-0.259679,0.772071,0.49478,1.571748,-0.023237,0.071657,-0.07496,0.499844,0.126012
vectoriel,-0.492116,0.768061,-0.05555,0.078054,-2.662027,0.977388,-1.217521,1.69235,1.590506,0.158053,1.339682,-0.05378,0.492906,0.870519,1.115568,1.384988
limite,0.525855,0.492802,0.700617,-1.029556,-1.240767,0.549993,-0.029913,1.041251,0.105874,-0.562121,-0.054374,1.048512,1.944068,0.107846,0.762964,0.007826
représentation,-0.159353,-0.105497,1.03997,-1.368563,-0.000619,0.862192,-0.555972,-0.028469,0.488581,0.081799,0.69952,0.896591,0.049324,0.153762,1.414833,0.455225
famille,-0.313013,-0.07881,0.50297,-1.248595,0.310808,-0.532297,-1.173198,-1.431709,0.095694,-0.3661,-1.644457,0.042608,0.919147,0.792704,0.266524,0.228799
arête,-1.118895,-0.251265,0.966971,0.196876,-2.363962,2.003637,-0.390603,1.611345,0.044912,0.050925,-0.533072,0.390122,0.581821,-0.429159,0.147234,0.577269
distance,0.476818,-0.845196,1.169954,0.103356,-1.063842,1.022254,-0.117799,1.111328,0.551096,0.511921,0.573458,0.324239,1.726248,-0.408055,0.434213,0.320832
surface,0.337262,-1.328837,0.75431,0.541449,-1.171244,1.098951,-0.929887,1.677638,-0.223289,0.176857,0.02261,1.195158,2.264002,0.552743,0.305588,0.038355
aléatoire,0.095892,0.86579,-0.001274,-0.259648,-1.714655,1.404706,-0.970788,1.04088,0.128502,0.575921,1.867848,0.115651,1.059997,-0.217955,0.441648,1.02707
naturel,0.303249,-0.146702,0.086387,-0.750857,-0.52774,0.229647,-0.934859,0.700672,-0.544907,-0.414021,-0.680207,1.843964,1.942404,0.866984,1.724075,-0.400994
normal,0.737714,0.047066,0.444986,0.247253,-0.601832,1.070723,-0.208081,0.14035,-0.049422,0.435456,0.559905,0.970452,1.077009,0.299808,0.667347,0.068671
arbre,-0.735301,-0.775917,0.880982,-0.301068,-0.175387,0.697269,-1.535223,0.948994,-0.920716,0.084055,-0.662285,1.344892,1.347028,0.52984,0.38989,0.166466
démontrer,0.653639,0.537278,-0.058189,-0.81256,-1.087892,1.19523,-1.28438,-0.458508,-0.451002,0.520685,1.095672,-0.147648,1.090391,0.322493,0.761565,0.180289
algèbre,-1.039303,0.898745,-0.977771,0.117923,-2.727926,1.795621,-0.994624,0.368308,1.575566,0.143509,0.902859,-0.61448,-0.222147,0.61675,1.65903,0.818757
règle,0.735783,0.593038,0.267813,-1.590413,-0.294744,1.311289,-0.277702,-0.214706,1.04487,0.089036,1.55558,0.65972,0.890111,-0.067343,0.520911,1.192322
volume,1.072957,-1.50698,0.621365,0.337869,-0.219958,0.115916,0.062727,0.179224,-0.270938,-0.699011,0.430826,0.637438,-0.776341,2.048527,1.321644,1.219561
