word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
espace,-0.081192,0.467259,0.206626,-0.257811,0.023549,-0.103824,0.482906,0.323506,-0.218453,1.403949,-0.475043,0.198447,-0.702477,-1.397787,-0.8245,0.687466,0.200301,-0.57093,0.146345,-0.666,-0.124404,-0.130216,-0.463281,-0.716059,-0.615566,-0.157165,1.10147,-0.245626,-1.039471,0.6393,0.187419,-0.390407,-1.072938,-0.23175,-0.145093,1.650044,0.839638,-0.334759,-0.509894,-0.339685,-1.235864,0.27128,0.768912
théorème,-0.541346,-1.644482,0.291166,1.124063,-0.908744,-0.649238,0.064219,0.483187,0.03075,-0.66803,-0.656378,1.100365,0.141747,-2.24319,-1.295599,0.456301,0.152436,-1.695075,-0.259,-0.479516,-0.22998,-0.313378,-0.822344,-1.912066,0.302729,0.238259,0.299445,0.868357,-1.15585,-0.437877,1.065798,-1.326504,-0.930615,-0.124512,2.356481,0.126021,0.187535,0.700893,0.227262,-0.813037,0.118958,0.179903,0.082362
problème,-0.098689,0.226244,-0.278602,-0.973422,-0.078168,-0.104075,-0.000853,0.473859,-0.567695,0.461217,0.444098,-0.023447,0.276719,-0.609372,-0.386126,1.262836,-0.617093,0.141028,-0.931174,-0.210502,-0.261068,0.157189,0.048119,-1.431944,-0.461978,-0.324717,0.594192,-0.25457,-1.069021,-0.595081,0.488364,-0.473632,-0.162762,0.48413,0.606009,0.744252,0.896053,0.667244,0.113812,-0.181666,0.102774,-0.552157,-0.207346
valeur,-0.466782,0.384406,-0.370355,-0.25028,-1.107801,0.598757,0.602041,0.278829,-0.354024,0.707927,0.128313,0.327009,-0.612054,-0.776132,-0.481699,0.476577,-1.317946,-0.546038,-0.296802,0.904773,0.641699,0.10291,-0.911866,-1.335112,-0.267771,0.023406,1.143253,0.352623,-0.677618,-0.564914,0.02713,0.402652,-0.747888,0.3593,0.7103,0.846004,1.333594,0.246438,-0.081609,0.164639,-0.07907,0.487719,0.4249
groupe,0.260599,-1.009446,0.103542,-0.542461,-0.391373,0.243282,-0.567293,0.442497,-0.550978,1.132353,-0.523223,0.824545,0.056844,0.06548,-0.071547,0.152795,-0.899148,-0.020579,-0.658634,-0.705218,0.228382,-0.247008,-1.106204,0.113012,-0.517502,0.3988,0.317023,-1.120247,0.860908,0.477004,0.893572,-0.421149,0.489406,-0.280993,-0.795874,0.128568,1.222873,0.769554,0.326988,-0.272486,-0.534658,-0.010025,0.50913
graphe,-0.002876,-0.941949,0.188451,1.404323,-0.181656,-0.144365,0.723222,1.009878,0.182126,0.278844,-0.607031,0.575127,-0.991516,-1.10213,-1.769004,0.694286,1.323641,-2.40334,0.044472,0.449489,-0.591261,-0.916517,-0.434224,-1.007248,0.917221,-0.10301,0.079697,0.471739,-0.861943,-1.547898,-0.240768,-0.472507,1.121904,0.114255,1.98461,0.592215,0.272187,0.203228,-0.686667,-0.369339,-1.491346,-0.801396,0.309514
forme,0.0146,0.317386,0.069261,0.258059,-0.061187,-0.317493,0.150415,0.185133,-0.18538,1.530893,-0.329397,0.066757,-0.252834,0.607031,0.563461,0.731856,-0.833305,-0.524802,0.291211,-0.886343,-0.414796,-0.267098,-0.745912,-1.143346,0.092003,0.544494,1.10225,-0.212689,-0.361652,-0.501785,0.323664,-0.04354,0.206231,-0.083722,0.358917,1.140431,1.164748,-0.066602,0.342437,-0.644993,-0.357346,0.218869,-0.479786
entier,-0.264398,-0.040937,-0.227756,-0.645565,-0.399194,-0.23447,0.552937,0.309201,0.060823,0.947321,-0.660286,0.44666,-0.637497,-0.351368,-0.483642,-0.159767,-0.918471,-0.156208,-0.231689,0.075807,0.074595,0.121445,-0.922967,-0.643072,0.214223,0.362008,0.749404,-0.134007,-0.482364,-0.188199,-0.084299,-0.105563,0.228,-0.179423,0.547327,0.507255,1.404589,-0.327194,0.202528,-0.214068,-0.799883,-0.100048,-0.014225
système,-0.013996,0.908934,-0.427688,0.059178,0.038699,-0.467804,-0.12817,0.643675,-1.028279,0.526186,0.661281,0.172711,-0.155649,-0.301294,-0.167226,1.252695,-0.625459,-0.830707,0.318106,-0.654302,0.568995,0.424478,-0.118979,-0.961425,-0.77478,0.128553,0.513351,-0.610578,-0.240663,-1.039814,-0.16868,-0.022984,-0.513043,0.824311,-0.108097,1.712524,1.247623,1.497775,0.146647,-0.109115,-0.809809,-0.881995,-0.61938
équation,-0.954001,-0.68151,0.442889,0.493123,-1.536723,-1.429386,0.748035,0.823718,0.822767,-0.337876,-0.105865,-0.364067,-0.003355,-1.726851,-1.925061,1.14604,-0.531063,-1.048573,0.370788,-0.341774,0.057757,-0.136651,-0.95237,-1.975437,1.304294,0.32605,0.150565,0.014022,-1.075761,-0.726965,0.464706,-1.048209,-0.950208,0.694093,1.107307,0.715836,0.623163,1.594671,-0.21557,-0.66213,0.267416,-0.195613,-0.532623
suite,0.14833,-0.158799,-0.453533,-1.811972,-0.205282,-0.075207,-0.813249,-0.113001,-0.05134,0.85843,0.200454,-0.033663,0.199825,0.082274,0.524849,0.205724,-0.066834,0.138363,-0.30152,-0.185049,-0.244994,0.389677,-0.254125,-0.478509,-0.275827,0.809295,-0.030498,-0.451572,-0.04018,0.084882,0.621815,-0.798025,0.138907,0.195076,-0.152016,0.537543,0.965538,0.242806,0.10597,0.3392,0.050703,-0.447408,-0.399019
algorithme,-0.605092,-0.037528,-0.160687,1.095041,-0.179308,-1.571616,-0.060969,1.179346,-1.34262,-0.193405,-0.145442,0.320161,0.125812,-1.512559,-1.941808,0.452251,-0.32708,-1.102471,0.251523,0.613028,-0.158743,-0.062806,0.661517,-1.6695,0.354826,-0.018083,-0.419664,0.090525,-0.818479,-1.420314,0.699784,-1.001474,0.829253,0.471526,1.17543,1.423149,0.594468,0.592129,0.822444,0.02837,-0.307336,-0.137236,-0.288312
