word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
suite,0.32931,0.123153,-0.394202,-0.287442,-0.551787,-0.094428,0.118251,1.243937,-0.956584,-0.819589,0.051162,-1.323489,-0.41107,0.040523,-0.740776,1.314509,-0.70411,0.435361,0.033908,1.162889,-1.608197,3.114464,-0.366865
algorithme,-1.508367,-0.269749,-0.952503,0.597929,-0.792191,-0.10923,-0.570281,1.489488,-0.363036,-0.910771,0.402988,0.084593,1.665098,1.771426,-0.008964,1.771574,1.401473,0.045129,0.036145,0.375926,-0.974908,3.118924,-0.456983
calcul,0.142088,1.31057,-1.15159,0.457055,-0.879742,0.305911,-1.27654,1.602804,-0.529795,-1.661058,0.915801,-0.15751,0.779096,1.049885,-0.252197,0.609392,-0.169132,0.237198,0.171483,-0.326396,-0.418621,2.712707,0.070834
application,0.587033,0.384664,-0.102894,0.019496,0.078176,-0.471278,-1.431661,1.480277,-1.495595,-1.002262,-0.230817,0.227669,-0.135636,0.199832,-0.732453,0.046231,0.093498,0.385645,-0.50319,1.02478,1.029232,2.922788,-1.367957
élément,0.95031,-0.306576,0.543138,-0.772972,-1.124799,-1.094438,0.142621,1.339055,-1.460455,-1.468503,0.3888,-0.527149,-0.432596,-0.135873,-0.251912,1.590169,-0.504592,-0.482845,-0.31611,0.390983,-0.022827,2.628366,-0.282533
grand,0.891351,0.93893,-0.072332,0.327642,-1.016015,0.301297,0.631718,0.770555,-1.155546,-2.220021,-0.568006,0.672088,0.637432,-0.749893,-0.603754,0.914829,0.23975,-0.102886,-0.130908,1.053274,-1.95078,1.756454,-0.18567
propriété,0.940837,-0.118387,-0.297834,-0.676311,-1.05405,-0.947152,-0.570334,2.075093,-1.140254,-1.241033,-0.777216,-0.119818,0.974074,0.06882,0.048957,0.564631,-1.123364,-0.868682,-0.301072,0.936472,-0.273921,2.112619,-0.593698
ordre,1.129051,1.603628,-0.167092,-0.226755,-0.512702,-1.115193,0.538195,1.157859,-0.449147,-1.454902,-0.740246,-0.812666,0.583647,-0.029201,-0.07771,1.790752,-1.300484,-0.934456,0.618071,0.847413,-0.302614,2.130849,-0.847607
variable,1.157936,-0.004374,0.47942,0.521417,-0.095401,0.538259,-1.783193,2.56269,-0.679814,-1.512204,-0.772416,-1.807909,-0.207732,0.647811,1.097363,0.653958,0.159365,0.816116,0.45867,1.450679,0.25643,2.012542,-0.030198
base,0.971674,-0.394124,-0.698775,0.144319,-1.347272,-0.663465,-0.697147,1.105724,-1.497041,-1.764386,-0.573421,0.147052,-0.586298,0.562311,-0.674578,1.369567,-0.288841,0.083105,0.897126,0.305725,0.453288,2.317927,0.164488
géométrie,0.231063,0.745632,-1.201349,-0.019227,-0.780108,0.552156,-0.362365,2.408765,-2.077401,-1.550811,0.159008,0.897609,0.571323,0.296726,-2.059425,-0.685965,-0.378289,-0.949123,-0.383399,0.852484,0.941167,0.896133,-0.425979
analyse,0.337014,1.024695,-0.961456,1.065596,-0.072211,0.36381,-1.351653,1.976863,-1.811713,-1.109716,0.891713,0.200642,1.054368,0.504419,-0.575445,0.174353,0.164849,0.303992,-0.415658,1.428737,0.284807,1.823944,-0.602843
loi,1.533258,-0.165604,0.244962,1.325367,-0.728549,0.436865,-0.790816,1.897218,-1.006594,-1.024607,-1.344032,-2.066416,0.781624,0.315557,0.537751,-0.513762,-0.633286,0.29223,0.655268,1.149705,-1.279172,1.477524,0.033683
définition,0.513572,0.078597,-0.489591,-0.583988,-1.052211,-0.501365,-0.778325,1.753039,-1.376226,-1.133459,-0.318065,-0.325943,0.642571,0.234097,-0.055158,0.325478,-0.75599,-0.598582,0.068053,1.181761,0.000439,2.264141,-0.365153
réel,0.909714,0.139584,0.086868,-0.330154,-0.509586,0.45582,-1.017216,2.332894,-1.280898,-0.977114,0.079144,-0.299508,-0.877211,-0.427928,0.251129,0.735813,-0.985582,-0.57107,-0.26905,1.244105,-0.673841,2.952728,-0.439932
dimension,0.589278,-0.283496,-0.494552,-0.057898,-1.254351,-1.086634,-0.29707,1.929311,-1.107587,-1.105876,-1.113328,1.004921,-0.770451,0.265815,-0.819878,0.612414,-0.183222,-1.164604,-0.332627,1.16513,0.613521,2.030076,-0.45913
statistique,1.487409,1.653667,-0.30738,1.782981,0.304178,0.717418,-1.107658,0.758669,-1.246942,-1.614017,0.409006,-0.418206,1.575931,0.361086,0.091719,0.628843,1.261357,0.594878,0.375049,1.846197,0.320849,1.028756,-0.729489
sommet,-0.235872,-0.703615,1.082046,-0.65491,-1.085661,-1.654868,1.073261,1.574727,0.068917,-2.274637,-2.360664,0.319693,-0.045987,0.15733,-1.130051,1.972846,1.118077,-1.486587,0.603361,0.367111,0.178721,1.621063,-0.508814
logique,-0.348336,1.08698,0.310335,-1.085198,-1.553536,0.715148,-1.783784,0.736146,-0.837351,-2.702806,0.760546,-0.642442,2.210662,0.824079,-0.488312,-0.167707,-1.297078,-0.489849,0.158117,-0.316644,0.675046,1.176987,-1.339598
terme,1.044371,0.476283,-0.326368,-0.518463,-1.011618,0.275332,-0.793205,1.413334,-0.728758,-1.851304,-0.295288,-0.345632,0.114166,0.36318,0.590295,0.920499,-0.606813,0.205468,0.422519,0.215972,-0.477457,2.293038,-0.193793
trois,1.501287,-0.114339,0.263864,-0.753836,-0.879458,-0.001444,0.897639,2.0263,-0.897266,-2.300785,-0.771623,0.021368,0.079432,0.422338,-1.223294,0.846792,0.417369,0.04792,0.263283,-0.058923,0.210669,1.380861,0.029296
plan,0.862954,-0.07996,0.407278,-0.479809,-0.38791,-0.154021,0.353743,2.968577,-1.995535,-1.176501,-0.304128,0.974796,-0.884915,-0.173645,-0.382037,-0.361051,0.540668,-1.490806,0.26096,0.331993,0.999723,1.848499,0.030999
formule,1.047092,0.27645,-0.696179,-0.698619,-1.787981,0.402558,-0.308322,1.649151,-0.790168,-0.644091,-0.431532,-1.350148,0.810865,1.808092,0.390775,-0.145043,-1.132773,-0.519999,0.48749,-0.345299,-0.44752,2.368194,-0.467756
droite,1.064134,0.22378,1.226949,-1.185918,-0.509068,-0.176662,0.779275,2.577662,-1.267568,-1.000108,-0.004322,0.039576,-0.927427,0.349932,-0.175201,-0.043694,1.198158,-1.788437,0.924343,-0.139133,0.38964,2.287288,-0.13335
$\mathbb{C}$,0.796938,-0.357362,1.315424,-0.749504,-1.276186,-0.207697,-0.293934,0.930134,-0.564645,-1.331167,-0.167957,-0.267636,-0.821077,0.315213,-0.212475,0.514301,0.427019,-1.006705,0.287437,0.073757,0.218032,2.519598,-1.210652
solution,0.267655,-0.213404,-0.512497,-0.601906,-0.432943,0.566093,-0.291197,2.497909,0.284515,-0.859588,-0.541857,0.447116,0.370044,0.975941,0.20551,0.059644,0.259081,0.622601,-0.452816,0.639457,-0.257596,2.940123,-1.180584
modèle,0.302193,-0.654538,0.066471,0.943055,-0.908222,-0.103348,-1.66502,1.668605,-0.59234,-1.912703,-0.013232,-0.606569,2.128741,0.132993,-0.054435,0.056369,0.314734,0.323208,-0.108029,0.928103,0.225451,1.423344,0.013356
linéaire,0.668167,-0.14156,-0.706185,0.67868,0.224173,0.154437,-1.817115,2.108737,-0.711807,-0.2783,-0.242536,-0.088642,0.573723,0.771864,-0.189327,0.653857,-0.325794,-0.17681,0.435733,1.083647,1.135623,3.09809,-0.670968
