word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
élément,-0.051739,-0.050703,0.637873,0.242145,-0.62373,0.079141,0.596656,-0.204483,0.179039,-0.637697,-0.029876,-0.153963,1.641094,0.32336,-0.889391,-0.036687,0.032486,-0.910579,-0.491821,-0.052786,-0.6009,0.520958,0.620402,0.011017,-0.132808,0.055331,0.878364,0.581672,0.588115,-0.196254,-0.875311,0.531209,-0.221579,1.095501,0.508518,0.201063,0.602295,1.045248,-1.375121,-0.191686
grand,-0.24574,-0.502423,0.707716,-0.418149,0.319067,0.28858,-0.142584,-0.048372,0.594627,-0.060579,0.230518,-0.446192,0.416918,0.516164,-0.088685,-0.135478,-0.18809,0.192717,0.133527,-0.230929,-0.201425,0.298697,-0.010397,0.812031,0.785093,0.674814,-0.056829,-0.020628,-0.55333,-0.183595,0.03842,0.31812,0.605626,0.645912,0.927584,0.197928,-0.144027,0.196648,-1.768262,-0.245909
propriété,0.479122,0.821569,0.755701,-0.188141,-0.205698,0.094367,-0.952398,-0.229905,0.063101,-1.182193,-0.137612,0.735604,1.293106,0.569497,-1.131478,0.231277,-0.40724,-0.388903,-0.357568,0.208665,-0.666826,0.407955,1.286067,0.029564,0.625339,0.225128,-0.050582,0.05382,-0.391599,0.714283,0.491759,0.85595,0.233885,0.805897,0.585598,-0.913586,0.299547,0.701741,-0.783837,-0.252994
ordre,0.232427,0.652984,1.130814,-0.968441,-0.171712,-0.179598,-0.525277,-0.316839,-0.254288,0.270176,0.657449,-0.218035,0.964086,0.617492,0.159441,0.829568,-0.167721,0.232586,0.402123,-0.500043,-0.255089,0.421592,0.715579,0.111225,-0.406198,-0.248574,0.599021,0.046664,0.443828,-0.206324,-0.056984,0.102776,0.874477,0.267303,1.562498,-0.61998,-0.5544,0.082207,-1.408572,0.252635
variable,-0.542263,0.465021,-0.390049,0.586671,0.154035,0.567123,-0.34986,0.209405,-0.335097,-0.947942,0.464559,0.408634,2.277528,-0.544902,-0.795059,-0.176113,0.109358,-0.187554,0.138359,0.021094,0.390983,0.378016,0.886846,-0.407909,0.783661,-1.002914,1.103161,-0.732127,0.731174,-0.076146,-0.53159,1.479322,-0.612095,0.45563,0.690102,-1.105721,0.184187,0.157263,-0.913946,0.114966
base,0.490064,0.276104,0.051321,0.639014,-0.635976,0.367606,-0.021083,-0.208585,0.009076,-0.211664,0.479725,-0.438224,1.819262,0.086114,-0.059305,-0.40978,0.076403,0.131732,-0.261035,-0.16801,-0.515725,0.245558,0.517948,0.581616,0.364553,-0.034083,0.345531,0.379647,0.431642,-0.13779,-1.102582,0.170946,-0.000111,0.533362,0.405028,-0.465257,0.558676,0.712657,-1.176581,0.271337
géométrie,-0.707364,-0.906624,-0.639337,1.417287,-0.867564,0.03621,0.036574,0.150731,0.367623,-1.797662,0.227902,1.663618,2.177648,0.032528,0.339542,0.740381,0.420433,-0.125951,-0.132666,0.457707,-0.389752,-0.040883,1.433487,-1.247286,-0.366824,0.343241,0.613021,-0.486767,0.247449,-0.702369,-0.006617,0.087739,0.316683,0.400725,0.624346,-0.112826,-0.672474,1.506817,0.006607,0.044223
analyse,0.927681,-0.561717,-0.627754,1.171161,-0.604657,0.023912,0.276326,-0.387226,-0.434188,-0.005065,-0.82182,0.483213,1.438645,-0.062856,-0.714608,0.440021,0.880731,-0.291183,-0.03314,0.430826,-0.103545,0.273955,0.541986,-1.232652,-0.193776,-0.120581,0.663293,-0.374164,0.492877,-0.665796,-0.03384,0.318993,-0.01627,1.37578,0.455341,-0.146099,0.132495,0.216655,-1.33385,-0.111967
loi,1.084909,0.859711,0.516781,0.028178,-0.297289,-0.317777,-0.463964,-0.080704,-1.714697,0.16028,-0.113749,-0.078293,0.900143,0.776973,-0.531609,0.299674,0.414173,0.904984,0.19779,0.850147,0.024826,0.200928,1.815889,-0.161911,-0.085828,-0.660152,-1.003565,0.40327,0.67807,0.759106,-0.32422,0.647784,0.172646,0.247857,1.669846,0.15653,-0.267794,-0.348848,-0.782427,-0.443311
définition,0.088282,0.075137,-0.200868,1.095479,-0.423648,0.500275,-0.169657,0.444382,-0.772102,-0.930115,-0.27625,0.870829,2.014097,0.063145,-0.638995,0.015021,0.928192,0.098371,-0.157797,0.497429,-0.103748,0.626664,0.905945,-0.375873,-0.526548,-0.631626,0.173016,0.070301,0.653288,-0.406048,-0.119201,1.164806,-0.285976,1.099785,0.807053,-0.325398,-0.051836,0.550042,-1.113727,0.127238
