word,1,2,3,4,5,6,7,8,9,10,11,12,13
hypothèse,-0.417178,-0.845471,-0.286867,0.216015,1.337634,-0.075061,-1.495916,-2.22765,0.296029,0.700641,1.644648,-1.354082,0.70969
image,-0.818928,-0.69133,0.477278,-0.986194,0.192214,0.99725,-2.507609,0.230018,1.306023,0.516821,0.782195,-0.359468,-0.389416
régulier,1.226782,0.083733,0.490828,-1.447769,-0.151273,0.055213,-3.513902,-1.190672,-0.161799,-0.758434,0.840936,0.741932,-0.396785
complet,0.426794,0.24153,0.812781,-0.923466,1.001918,0.458172,-2.206362,-1.757016,0.54597,0.810132,0.637209,0.211399,-0.38158
racine,-0.747874,-0.806492,0.726555,-1.492263,-0.759343,-0.2978,-2.390957,-1.580263,-0.520129,-0.090479,-0.202469,-1.22638,0.53978
coefficient,-1.148821,-0.337918,0.217778,-0.539555,0.219451,0.328519,-2.739509,-0.697228,-0.563571,0.337819,-0.169953,-2.177949,1.003936
côté,-0.125349,-0.438353,-0.286602,-1.59739,-2.210247,-0.886456,-2.980376,-0.613646,0.033857,-0.748468,1.544426,-0.135843,0.628908
preuve,-1.064225,0.029634,0.813607,-0.528958,1.049578,-0.568062,-1.144519,-2.519488,1.183264,0.897675,1.14003,-0.642552,0.239044
axiome,-0.08567,0.369183,-0.188249,-1.907192,0.881183,0.140677,-0.763229,-2.040124,1.003214,0.57694,1.966444,-1.150105,0.722479
$\mathbb{R}$,-0.409579,-0.381925,0.540662,-1.226175,-0.881032,1.771696,-2.175319,-0.292406,0.556858,1.040503,0.559044,-1.515815,0.324618
continue,-0.924026,-1.715461,-0.895665,-1.04301,1.522881,0.88018,-2.138417,-1.150531,-0.472107,1.539926,-0.047097,-0.887685,0.148688
résoudre,-1.259378,-1.07234,0.87023,-0.099901,1.101341,-1.200056,-1.796379,-2.010501,0.458781,0.651238,0.425587,0.294022,0.541454
arithmétique,-1.139492,0.921444,0.269687,-1.089784,1.091502,-0.799027,-1.590614,-2.309827,0.646263,0.360242,-0.185784,-1.100332,-0.206664
conjecture,0.72485,0.871861,0.281591,-0.645627,0.754262,-0.799337,-1.409989,-2.321003,0.05274,1.559311,1.211788,0.592885,0.848066
réseau,-0.444421,-0.957839,1.515931,0.11181,0.811885,0.030759,-2.524554,0.41274,0.405369,0.244206,0.201422,-0.239522,-1.893827
opération,-1.586645,-1.088306,1.569666,-1.199135,0.130793,0.25674,-1.747999,-1.039469,1.208091,-0.067207,-0.006509,-1.323091,-0.763659
chiffre,-1.361108,-0.608656,0.907943,-0.900519,-2.071151,-0.102816,-1.810124,-2.298023,0.535979,-0.998392,-0.697521,-1.69121,-0.646967
expression,-1.174215,-0.136758,0.563917,-0.998427,0.486208,-0.116397,-1.772565,-1.459399,0.749585,0.015371,0.604194,-1.682032,0.057319
propre,-0.715816,-0.921045,0.0326,-1.219864,0.663135,0.198149,-2.15923,-0.537914,0.41588,0.449927,0.740206,-0.683923,-0.444886
principal,-1.094447,0.116837,-0.125949,-0.792815,0.294479,-0.328999,-2.178284,-0.470764,1.148801,0.427433,1.156254,-0.513227,-1.371327
paramètre,-1.008018,-1.621455,0.432331,0.541299,0.37952,0.19411,-2.80013,-0.453884,-0.328983,0.414282,0.294989,-1.69917,0.660448
coordonnée,-1.766279,-1.059257,-0.077771,-1.902629,-0.07545,-0.01938,-3.079761,0.778891,0.027185,-0.544655,0.036063,-1.039415,0.565939
opérateur,-1.146436,-0.322765,0.50265,-1.596184,1.382444,0.36969,-1.965188,0.140814,-0.275572,1.065935,0.208942,-1.714673,0.187086
numérique,-2.079244,0.081326,0.889678,0.503545,1.187222,-0.943005,-2.185882,-0.604521,0.724031,0.72833,-0.561385,-1.197818,-1.054088
unité,-0.702653,-0.420081,-0.369139,-1.04169,-0.727799,0.264705,-2.600106,-0.403472,0.171543,-0.596981,0.093435,-1.488465,-1.033688
liste,-0.013062,0.153499,1.064687,-0.156854,-0.989074,-0.419909,-1.978587,-1.282463,0.493265,0.747368,0.742407,-0.922282,-1.453372
convexe,1.265794,-0.559357,0.074878,-1.420202,1.328535,0.407693,-3.290715,-0.481097,-0.776247,0.060049,1.095512,0.51328,-0.410961
rationnel,-0.728763,-0.526254,0.225601,-1.982309,0.838717,0.007949,-1.857635,-1.393873,-0.40102,0.286567,0.233635,-1.465907,0.093764
nœud,0.488693,-1.811203,1.516777,-0.765575,-1.121405,-0.290642,-2.202998,-0.432867,-0.24851,0.144778,1.133321,0.328605,-0.787137
$\mathbb{Q}$,-0.418996,-0.089308,0.972011,-1.788718,-0.959021,1.753952,-1.452989,-1.057927,0.444026,1.043764,0.56994,-1.788651,1.32783
topologie,0.068624,-0.641215,-0.739163,-1.4571,2.003826,1.219573,-1.908562,-0.708456,0.209648,1.137635,0.693802,-0.056515,-1.327389
origine,-0.340747,-0.579861,-0.841418,-0.835561,0.037787,-0.883171,-2.149217,-0.925747,-0.270007,0.328456,0.863488,-0.401851,-1.325772
distribution,-0.206409,-0.695355,-0.111321,1.129536,1.122928,0.363986,-2.902844,-0.33307,-0.81009,0.897712,0.184762,-1.170769,0.111474
intervalle,-0.027808,-1.548144,-0.586841,-0.559456,0.025314,1.190359,-2.641594,-0.942171,-0.367425,0.042691,0.458362,-1.146028,0.08388
compact,0.980972,-0.777729,-0.857684,-1.609037,1.832705,1.861657,-2.806926,-0.764664,-0.188946,0.948803,0.750379,0.328601,-0.258408
reste,-0.689422,-1.444729,-0.541064,-0.591892,-0.28671,-0.007858,-1.825287,-1.950359,0.424974,0.508928,0.186779,-0.198236,-0.00773
test,-0.078711,-0.575083,1.154114,1.69995,0.668585,-0.757663,-1.327889,-1.309484,-0.582817,0.9506,1.111908,-1.689063,0.824655
proposition,-0.407441,0.587898,-0.385504,-1.22227,-0.290294,0.032252,-0.800255,-2.420576,1.1805,0.056646,1.528966,-1.825827,0.230147
catégorie,0.145069,0.050407,0.476255,-2.217421,0.745812,1.20486,-1.49261,0.045232,0.963782,0.247664,1.153603,-0.590785,-1.835846
programme,-1.552348,-1.005035,1.381926,0.347781,0.298803,-0.278782,-1.07839,-0.710779,1.424968,1.250078,0.937495,-0.317116,-1.335185
intégral,-1.671127,0.061682,-0.748057,-0.942217,1.301701,-0.903993,-2.548541,-0.730316,-0.483617,0.552242,-0.568241,-1.085951,0.902951
complexité,-0.461919,-0.677287,1.836438,0.823026,1.56804,-0.097964,-1.931272,-1.684455,0.034644,0.959766,-0.10624,-0.823396,-0.566675
automate,0.70022,-0.971636,2.734315,-0.683352,1.328658,-0.169472,-1.118792,-1.036288,-0.611122,1.073069,0.834969,-0.635226,-1.606169
moyenne,-0.326874,-0.882447,-0.363348,0.985538,0.255432,-0.449205,-3.021316,-1.345403,-1.109729,-0.442568,0.013519,-1.755171,0.191876
symbole,-0.604344,0.188361,1.607818,-1.723463,-0.944456,-0.073165,-1.45914,-1.07691,0.382862,0.097225,0.72185,-1.860345,-0.502861
axe,-1.478103,-1.076611,-1.194853,-1.809378,-1.069638,0.184727,-2.940898,1.369533,0.612306,-0.680876,1.042268,-0.723242,-0.038284
euclidien,-0.846731,0.107381,-0.251476,-2.41317,1.000176,0.342134,-2.855245,-0.420795,0.635718,-0.129165,0.224625,-0.030761,-0.133187
inférieur,0.246985,-1.193794,-0.190648,-0.618681,-1.015606,0.515393,-2.655679,-1.701375,-1.000469,0.017291,0.15909,-1.347446,0.24431
dérivée,-2.059426,-1.152506,-0.774762,-1.022688,1.331893,-0.158816,-2.434164,-0.473494,-0.465397,0.676687,-0.071526,-1.85204,0.592268
transformation,-1.619307,-0.299066,0.217888,-1.050666,1.170961,0.074953,-2.520578,0.342898,0.671715,0.708132,0.094027,-0.283308,0.564755
anneau,-0.442125,0.156181,0.494246,-3.106696,1.11155,1.019235,-1.344117,-0.900015,-0.092556,0.186504,-0.283923,-0.94529,-0.648603
facteur,-0.361533,-0.507794,0.47639,0.203274,-0.113813,0.720798,-2.247372,-1.559195,0.460631,-0.288788,-0.322595,-1.34984,-0.734147
indice,-0.147076,-0.661377,1.118751,-0.57443,-0.697279,0.066649,-2.022857,-0.383682,-0.545408,0.157882,0.626401,-1.878498,-0.21613
zéro,-0.358012,-0.848201,0.225291,-0.894943,-0.427522,0.20419,-2.178261,-1.904174,-0.479242,-0.174283,-0.043542,-1.32749,0.033818
sphère,0.296603,-0.208522,-1.091641,-1.730293,0.001892,-0.007887,-3.386318,0.228387,0.147657,-0.788857,0.595525,0.979479,0.006507
strictement,0.470348,-1.377137,-0.559644,-1.178732,0.051462,1.125246,-2.506521,-1.677194,-1.052586,0.045005,0.456914,-1.719089,0.08442
puissance,-0.754366,-0.413425,0.222309,-0.711673,-0.398191,0.220121,-2.173144,-1.841607,0.012374,-0.497758,-0.340229,-1.687537,-0.172563
Euler,-0.874032,0.974456,-0.423107,-0.678954,-0.067496,-1.417842,-2.122133,-1.220407,-0.203647,0.962938,0.326795,-0.805533,1.035149
topologique,0.345796,-0.590616,-0.261605,-1.97377,2.314012,1.407515,-2.655105,-0.54055,0.39447,0.646048,0.813787,0.199026,-1.066991
déduire,-1.033372,-0.736609,0.041314,-1.424358,0.365815,-0.031359,-1.718791,-1.832211,0.259547,0.430379,1.210724,-1.0434,1.560881
composer,-0.268319,-0.237817,0.595891,-1.193485,-0.834492,0.271391,-2.345373,-0.972203,0.577692,-0.256481,0.301506,-0.67052,-0.981303
deuxième,-1.148553,-0.469274,-0.002552,-0.41766,-1.150304,-0.477114,-1.814104,-1.090222,0.661675,0.754327,0.319265,-0.461894,-0.404761
rayon,0.100878,-0.828715,-1.267907,-0.648795,-1.164068,0.154074,-3.697852,0.606103,-0.829613,-0.394942,0.69847,-0.34599,0.807073
caractéristique,-0.497238,-0.372235,0.462055,-0.909606,0.786986,0.135871,-2.633329,-1.054092,0.207508,0.054781,0.383286,-0.917832,-0.518882
vide,0.771934,-1.46639,0.444257,-1.686859,-0.082808,1.088739,-1.612333,-1.126463,0.079683,0.591604,1.745297,-0.958086,-0.736388
affine,-0.993971,-0.345508,-0.41138,-2.573075,1.657281,1.133749,-2.581101,0.814084,0.964733,0.346766,0.998113,0.243278,0.39226
supposer,-0.428255,-1.653667,-0.165985,-0.772461,0.82161,0.629911,-1.8909,-1.458051,0.167138,0.362442,0.942557,-0.665841,0.672037
ouvert,0.697842,-0.961713,-0.99183,-1.911291,0.563326,1.7428,-2.161102,-0.4032,0.362357,0.544195,1.289202,-0.245294,-1.018562
partiel,-1.355028,-0.311106,-0.041515,-0.34265,1.225051,-0.266529,-2.20978,-0.564654,-0.1882,1.031942,-0.211202,-1.099621,-0.224569
approximation,-1.115409,-0.145239,0.271675,0.833471,1.204727,-0.147376,-2.445938,-1.552269,0.2659,0.748465,-0.275088,-0.754954,1.155062
convergence,-0.366808,-0.756546,-0.761346,0.43663,1.841019,0.127696,-2.330267,-1.749423,-0.691741,0.307547,-0.080388,-0.95969,0.895864
chemin,-0.051502,-1.927732,1.073945,-0.084535,-0.405535,-0.009783,-2.540226,-0.138353,-0.142203,0.46901,0.869044,0.303231,0.015225
rotation,-1.350707,-0.907484,-0.309971,-1.558729,-0.593653,0.747718,-3.042757,0.866702,1.267145,-0.895722,-0.065796,0.030254,0.017142
