word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
informatique,-2.986505,1.507949,0.136574,-1.198182,-0.182121,-1.200963,-1.074674,0.08403,-0.002315,0.81951,0.715549,-2.323072,0.658712,0.253005,-0.304518
infini,0.289012,0.91907,0.570126,-0.444015,-0.977023,-0.459385,1.594269,0.005385,-0.18854,0.628599,2.563237,-1.667169,-0.592198,-0.303601,0.08799
variété,0.492364,0.216209,1.893454,-0.077814,0.764986,-1.090537,2.040744,1.135906,0.321046,0.823827,2.2825,-1.40471,1.340536,0.929713,-1.363986
ligne,-1.382652,0.543336,-0.078936,0.761733,0.850619,0.676369,1.327004,-0.406124,-1.076905,-0.980701,1.165685,-2.490743,0.068384,-0.90004,0.122232
positif,1.188487,0.225918,0.424727,0.389078,-0.668215,0.295548,1.509738,-0.12006,0.088606,1.473806,2.591911,-1.73846,0.983162,-0.486122,1.060412
angle,0.92958,-0.093047,-0.213955,0.447011,1.504224,1.030787,2.895811,0.55611,-0.164113,-0.943826,1.771821,-2.551862,-0.806569,-0.500103,0.639839
polynôme,0.325518,-1.020243,0.48368,0.656748,-0.05624,-0.236432,0.850055,0.32903,-1.017689,1.993669,3.367014,-0.829129,0.481929,-1.167783,0.708301
centre,-0.399152,-1.008476,0.628292,0.009027,1.119027,0.05909,1.607003,-0.0123,0.443151,0.026244,0.4126,-3.854666,0.032173,0.40073,-0.440473
démonstration,-0.980796,1.810227,-0.102079,0.796907,-0.813053,0.324102,1.032177,1.244383,-0.029164,-0.047944,2.886805,-0.616368,-0.272319,-0.324716,-0.642271
vectoriel,0.181985,0.890393,0.400112,-0.829358,1.189086,-0.789823,2.362986,-0.939197,-0.748998,1.86242,2.589058,-1.509901,1.085305,0.586141,-1.161523
limite,0.609438,1.105286,0.336071,0.146572,-1.126584,0.167577,0.923246,0.179257,-0.130376,1.170165,2.297737,-2.049458,0.144786,0.766588,0.235095
représentation,-0.545048,0.581277,0.392663,-0.860783,0.715652,-0.682301,1.397338,0.06467,-0.247438,1.084791,2.363796,-1.221928,0.80794,-0.54254,0.154831
famille,-0.035135,-0.090458,0.667329,-0.845708,-0.750963,-1.081587,0.723202,-0.095512,0.001576,0.704737,1.590484,-2.506154,-1.381918,-0.040006,-0.905804
arête,0.781725,-0.477703,1.985398,-0.665155,0.133996,0.831536,0.903633,0.302611,-0.34386,-1.29466,1.422218,-2.772064,0.431988,-2.664355,-0.534164
distance,0.765109,0.264971,0.932467,0.276987,0.892867,1.164589,1.332262,0.284753,-0.040776,0.284516,1.594666,-2.61085,0.078422,-0.079745,0.281972
surface,-0.244782,-0.232131,1.14419,0.679069,1.366903,0.281989,1.967714,0.934067,-0.052868,0.124173,1.778819,-1.837245,0.738619,0.50313,-0.464746
aléatoire,0.020628,1.4515,1.368923,-0.636924,-0.682928,0.628243,-0.504058,-0.438473,-1.016723,1.262331,1.904957,-2.522558,-0.431968,0.341947,1.151682
naturel,-0.545766,1.614748,-0.620654,-0.368154,-0.813109,-0.978349,1.563177,-0.330347,0.181337,0.248898,1.950018,-1.466813,0.373418,-0.702934,0.570337
normal,0.319916,-0.100252,-0.016719,0.094834,0.028772,-0.978971,0.107326,-0.12214,-0.524957,1.865516,1.265687,-3.001138,-0.146022,0.61624,0.131854
arbre,-0.441963,0.674519,1.842937,-1.558748,0.337375,0.028964,-0.613688,-0.320308,-2.280024,-0.177465,1.716861,-1.908021,-0.745282,-1.09614,-0.483594
démontrer,-0.376353,0.777624,0.267563,1.219732,-1.706541,0.17731,0.560956,1.431451,0.056146,0.305798,2.966331,-0.752262,-0.211653,-0.239334,-1.21595
algèbre,-1.368043,0.345082,0.015475,-0.459199,0.363869,-1.796105,1.641334,-0.099208,0.062787,1.549161,2.551139,-0.441161,0.318216,-0.361211,-1.44394
règle,-0.590689,1.362625,-0.897216,-0.666554,0.334754,1.086514,0.603552,-0.253766,-0.500478,0.525203,2.494706,-1.169468,-1.009801,-0.979853,-0.198842
volume,-1.164663,0.499681,0.246544,1.768519,0.551418,-0.769907,1.700714,-0.0766,-0.057936,-0.623359,0.463162,-2.063136,1.402404,-1.162796,0.161538
calculer,-0.812157,0.33547,-0.061681,-0.052417,-0.598662,1.1913,0.456828,0.587527,-1.552153,0.092778,2.772131,-1.681953,0.527941,-0.31871,0.961758
constant,0.749097,0.037177,0.419899,0.837415,-0.2367,0.420975,1.036794,0.216891,-0.166828,1.505548,2.344457,-1.782899,0.148042,-0.42049,1.124276
quatre,-1.133853,-0.348742,0.351495,-0.231551,-0.351613,-0.338815,1.710511,0.423141,-0.25194,-1.278461,1.720427,-1.915208,-0.214776,-1.586891,0.058579
différentiel,-0.729784,0.734912,-0.1689,0.447304,0.51423,-0.798344,1.235698,0.653818,-0.456271,1.699323,2.333671,-1.681427,0.883437,1.472279,-0.402085
hypothèse,0.266076,1.838354,0.138928,0.242161,-1.360828,1.523485,0.404754,0.428868,0.905263,1.056541,2.371093,-1.288599,-0.031286,-0.063213,0.08222
image,-0.313929,1.179377,0.752274,-0.514884,0.896921,0.824486,1.486009,-1.167625,-0.563277,0.352595,1.217423,-2.035198,0.831117,-0.111647,-0.574669
régulier,0.631783,0.723143,1.752628,-0.347866,0.609778,-1.332828,1.631764,1.022618,-0.734283,-1.100828,1.923849,-1.793614,-0.296676,-1.179009,-0.518922
complet,-0.321612,1.585461,1.183855,-0.206741,-0.262186,-0.749478,0.724199,0.427502,-0.220346,0.23688,2.126465,-1.088872,0.462809,-0.899356,-1.346332
racine,0.200704,-0.500733,-0.113102,0.082676,-0.370686,-0.156325,1.23422,-0.020717,-1.075007,0.545429,2.684524,-1.255654,-0.013569,-1.467066,0.899778
coefficient,0.385796,-0.170029,-0.241676,0.56475,0.376973,0.576552,1.311562,-0.023302,-0.315002,1.753835,2.538832,-1.48675,0.935155,-0.645733,1.543954
côté,0.284384,-0.550856,0.352384,0.22169,0.295025,0.535646,2.013254,0.493163,-0.677632,-1.562095,1.806102,-2.404238,-1.232146,-1.170437,-0.215774
preuve,-1.113156,1.838336,0.23071,0.322336,-0.94503,0.522305,0.469845,0.988151,0.452496,0.260427,2.493431,-0.591435,0.270664,-0.506473,-0.486754
axiome,0.256579,1.93921,0.004959,0.079655,-0.648674,0.543053,1.417376,-0.441693,0.597818,0.790418,2.525588,-0.200936,-1.203778,-0.816011,-1.202879
$\mathbb{R}$,1.114578,0.986298,-0.304686,0.096506,0.087938,0.145597,1.33466,-1.199582,-1.079279,0.35746,1.375759,-2.25775,0.957209,-1.093016,-0.784045
continue,0.69912,0.347958,0.615019,0.004796,-1.515207,-0.663764,0.994355,-0.018859,-0.644762,1.515614,2.179553,-1.912741,1.098032,1.131979,-0.299748
résoudre,-1.474145,0.373892,0.293382,-0.269011,-0.989479,0.591094,0.185906,1.334071,-0.798938,0.252719,3.02702,-0.603717,0.541834,-0.192143,-0.464469
arithmétique,-1.171816,1.689255,-0.270699,0.500282,-0.367686,-1.098495,1.070444,0.685589,-0.205248,0.692287,2.631911,-0.337317,-0.152336,-0.32303,0.231009
conjecture,-0.222664,0.493721,1.498882,2.037042,-0.948925,-0.148461,0.2514,1.771465,1.295926,0.664431,2.110092,-0.438502,0.224164,-0.948014,-0.923268
réseau,-0.919615,1.112757,1.330703,-1.56166,0.807456,0.237933,-0.167287,-0.164753,-0.34921,0.229173,0.929973,-2.356629,0.626902,-0.038073,0.203441
opération,-0.944136,0.759771,-0.352288,-1.453693,0.108284,-0.080691,0.967888,-0.390629,-0.73352,0.520607,2.342448,-1.117987,0.867901,-0.94247,0.452959
chiffre,-0.773977,0.456601,-1.372272,-0.811014,-0.963688,-0.440714,1.40515,-0.505852,-1.032007,-0.930474,1.978797,-1.419035,0.224421,-2.10684,1.695642
expression,-0.525848,1.201469,-0.634129,-0.63945,0.164359,0.148188,1.046943,-0.20684,-0.532933,0.775276,2.567731,-0.844378,-0.0826,-0.571918,0.391348
propre,-0.295397,0.312513,0.462086,-0.48138,0.141946,0.431615,1.387222,-0.397624,0.268624,1.132289,2.22553,-1.765834,0.156297,-0.131274,-0.044219
principal,-1.555978,0.306949,0.666255,-0.685312,0.450346,-0.233671,1.284223,0.053838,0.835423,0.557403,1.510456,-1.812647,0.570589,-0.357893,0.039984
paramètre,0.361139,0.757653,0.474785,0.046629,0.011906,1.348996,0.375602,-0.319575,-1.067474,1.144372,2.124475,-2.352635,0.554282,0.153871,1.170319
coordonnée,0.179917,-0.268287,-0.449843,-0.295889,1.701058,0.436517,2.241855,-0.57142,-1.63658,0.486014,2.139001,-1.93953,-0.019282,0.466604,0.358547
opérateur,0.29861,0.661398,0.084853,-0.225633,0.834198,-0.290423,0.870896,-0.710689,-0.71441,2.396301,2.311454,-1.042666,0.304064,0.137024,-0.114207
numérique,-2.158321,1.723098,-0.051853,-0.386716,0.330307,-0.212669,-0.011617,0.364958,-0.899628,0.686372,1.655315,-1.653169,0.822729,0.676443,0.973847
unité,-0.298441,0.057702,0.021743,-0.766512,0.311745,-0.538611,1.850372,-0.18763,0.066343,0.054882,1.402194,-2.226634,0.421775,-0.37531,1.207048
liste,-1.29528,0.775633,0.812185,-0.273463,-0.262776,-0.564736,0.284272,-0.192218,0.012075,0.046655,1.137017,-1.997434,-0.066822,-1.753151,0.599759
convexe,0.829223,1.029334,2.568741,-0.096674,0.204734,-1.055819,1.161093,0.7764,-0.847162,-0.035502,1.91179,-1.726099,0.23693,0.380564,-0.936619
rationnel,0.343309,0.490179,0.157445,-0.468086,-0.493807,-0.903692,1.214007,0.036365,-0.745982,1.143484,2.714983,-0.930642,-0.037383,-0.202476,0.019844
nœud,-0.08565,-0.559387,1.3435,-1.401739,0.118821,0.381863,0.030754,-0.20827,-0.85711,-0.400431,1.597916,-2.135374,-0.590644,-1.623669,-0.098908
$\mathbb{Q}$,1.476867,0.967747,-1.117607,0.592765,-0.066881,0.283597,1.089879,-1.12835,-1.327346,0.671652,1.926507,-1.072439,0.376286,-1.608382,-0.651457
topologie,0.259851,1.441984,1.16867,-0.778893,-0.373122,-1.416349,1.426141,-0.133448,0.248377,0.982523,1.452165,-1.690143,0.731507,0.951967,-1.574001
origine,-0.74892,0.514626,-0.024391,-0.644371,0.028587,-0.370839,1.014669,0.050718,0.132256,0.28691,1.527996,-2.437792,-1.158807,-0.111527,-0.343488
