word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
axe,-0.265578,0.520444,0.063033,0.112167,0.019599,-0.638012,0.039485,0.23491,-0.385358,-0.14585,-0.759744,0.00043,0.469683,-0.466052,-0.784161,-0.095768,0.308444,0.056057,-0.775905,0.302039,-0.008748,-0.127179,-0.106126,-0.19979,0.513238,0.470675,0.119473,-0.30876,-0.421242,1.023143,-0.210815,0.243618,-0.116013,-0.212306,0.032217,-0.697101,0.379604,0.027537,0.326748,-0.688396,0.855966,0.424411,0.101647,1.319981,-0.654983,-0.002158,-0.217388,-0.619072,0.65832,-0.353884,-0.694889,-0.139608,-0.042226,0.336956,-0.873653,-0.14822,1.132909,-0.136039,0.561403,0.347061,0.038047,-0.279562,-0.507373,0.351302,0.513064,0.144227,-0.230602,0.542397,-0.78626,-0.375334,-1.256147,0.300248,-1.099599,-0.195233,0.66682,-0.020705,-0.256277,-0.013605,0.197978,-0.616647,-0.221556,-0.288178,-0.04605,-0.249592,-0.339407,0.21448,-0.371886,0.238539,-0.582179,0.191661,0.03851,0.268636,0.040773,-0.319522,0.452894,0.255775,-0.062371,-0.507461,-0.327195,-0.018687,0.063641,0.357636,0.046122,-0.238275,0.515881,-0.696845,1.134402,0.383236,-1.05688,-0.182892,0.146535,-0.166681,0.343632,0.105443,0.118592,-0.242555,-0.639712,-0.250611,0.077444,0.068678,0.649234,-0.254955,-0.319822,-0.081695,-0.407981,1.209952,0.631347,-0.352389,-0.967771,-0.093658,-0.082014,-0.149007,0.306821,0.439862,-0.282264,-0.696958,-0.262962,1.128408,0.219057,-0.939845,-0.819073,0.541575,0.431401,-0.73667,0.473334,0.198551,0.2999,-0.033499,0.349539,0.111353,0.426437,-0.223211,0.375403,-1.031516,0.143556,-0.752329,-0.270593,0.552075,-0.512467,-0.195844,-0.433364,-0.377601,-0.249833,-0.093682,-0.477603,0.586903,0.222186,-0.265146,0.076799,0.469299,0.509759,-0.386593,-0.657726,-0.610791,0.338808,0.603965,-0.791365,-0.211928,-0.596531,-0.642565,0.633858,-0.632789,-0.432418,-1.405502,-0.386544,-0.377617,0.145087,-0.759339,0.007875,-0.156807,-0.148037,-0.508855,-0.410924,0.521977,-0.464028,-0.222649,-0.086819,0.714821,0.292622,0.280023
euclidien,0.121204,0.508832,-0.155967,-0.760934,-0.078216,0.032673,-0.943177,0.710531,-0.74326,0.524166,1.482297,-0.101255,-0.853829,0.004406,0.301847,0.621442,0.870347,0.045372,0.079642,0.134763,0.38613,-0.875638,0.480858,0.013382,-0.174655,0.052095,0.420917,-0.944527,1.132444,0.54009,-0.043869,-0.610127,0.13796,-1.173523,-0.056606,-0.262393,-0.214494,0.201025,0.289128,-0.743428,0.191632,-0.739204,0.250685,0.238012,-0.676584,0.352295,0.04225,-0.295001,-0.075968,-0.16857,-0.290706,0.174353,-0.338285,-0.67306,0.162637,-0.670211,0.520426,0.250722,1.317234,-0.003,0.057596,-0.244364,0.119882,1.046883,0.335057,0.329366,-0.233721,0.454841,-0.513016,0.388273,-0.144373,-0.539189,0.66021,-0.342122,-0.340527,0.381817,-0.026726,0.132662,-0.158573,-0.758668,-0.126576,-0.415779,0.503428,-0.475609,-0.583056,1.099889,-0.679084,-0.451487,-0.306107,-0.134785,-0.223968,-1.059537,0.524817,-0.67841,-0.644923,-0.992839,0.482026,-1.0511,0.24559,-0.430512,-0.260169,-0.593111,0.533037,-0.08591,-0.154589,-0.875563,-0.081995,0.090922,-0.089565,-0.491158,0.184099,-0.07256,-0.182712,-0.313846,0.977784,-0.144245,0.557809,-0.754933,-0.506312,-0.43603,0.731786,-0.277575,-0.810397,-1.184471,-1.333715,-0.02547,-0.298653,-0.343256,0.063309,-0.028355,0.500081,-1.040216,0.510954,0.232301,-0.033307,0.359654,-0.054409,0.312399,-0.285131,0.424172,-0.057391,0.632572,0.583942,-0.14719,-0.044628,-0.482735,0.504569,0.50391,-0.542038,0.412552,-0.030335,-0.960953,0.195408,0.278228,-0.479824,0.011032,-0.141384,-0.135944,-1.098419,0.12687,0.404706,-0.193855,0.918656,-0.107982,-0.271084,0.590814,-0.322792,-0.469103,0.874679,0.616989,0.162625,-1.208759,0.725557,-0.360631,0.234019,0.375041,-0.373573,-0.143954,0.606823,-0.323574,-0.235858,-0.741813,0.154437,1.210506,-0.118791,0.425791,0.050467,0.371237,-1.166304,0.107587,0.024098,0.064594,0.173088,-0.5882,-0.1438,-0.688131,0.079744,0.418691,0.213489,0.274666
inférieur,-0.191196,-0.04328,-0.539215,-0.050643,-0.13768,-0.724287,0.373061,0.252917,-0.385786,0.316557,0.065428,-0.120273,-0.066287,0.001934,-1.089464,0.338695,0.012892,-0.230432,-0.28433,0.158038,0.03618,-0.122362,-0.541542,-0.453849,0.164571,0.134161,0.165519,-0.17269,-0.217417,0.480083,0.376944,-0.698382,-0.534006,-0.447754,-0.355039,-0.406319,-0.433509,-0.155455,0.090712,-0.399243,-0.459982,-0.248814,0.681275,0.714314,-0.141196,-0.071871,-0.181635,0.146715,0.030223,-0.029181,-0.176605,-0.122092,-0.324855,0.259067,-0.63039,-0.015576,-0.380137,-0.38633,0.24576,0.892718,-0.644482,-0.221935,-0.162809,0.144987,-0.110923,-0.565058,0.506378,-0.540721,-0.312206,0.469306,-0.42317,-0.179027,0.277734,0.550365,-0.284208,-0.434382,0.262889,-0.008504,0.255085,-0.434052,-0.128935,0.020976,0.176118,0.013965,0.135691,-0.548848,0.414443,0.901892,-0.477857,0.200589,-0.312389,0.696553,0.746086,0.053428,1.054579,-0.515572,0.096542,-0.281907,0.352407,0.015739,0.105913,-0.078621,0.489292,-0.054843,0.498914,-0.617853,-0.370582,-0.214238,0.622398,-0.033961,-0.190349,0.38018,-0.338971,-0.235139,-0.161432,1.095416,-0.340406,-0.258775,0.340788,-0.058945,0.033086,-0.102299,0.009141,-0.417511,0.110697,0.442495,0.565642,-0.720353,-0.65845,-0.064711,-0.359217,0.509465,-0.077839,0.919695,0.201283,-0.209716,0.04709,-0.732066,0.10632,-0.546985,-0.397149,0.245721,-0.201645,0.08213,0.272914,-0.002481,0.177951,-0.299407,-0.150401,0.532845,-0.159181,0.067313,0.005218,0.001527,0.475419,0.733397,0.066977,0.149865,0.485642,-0.071931,-0.346464,0.291698,-0.087797,0.296895,-0.446017,-0.439936,0.190341,0.102738,0.438609,-0.511722,0.051085,-0.57758,-1.194997,-0.340663,-0.033475,0.38286,-0.306038,0.15197,0.063145,0.263266,0.548128,-0.538652,-0.054779,-1.277403,0.018507,0.259959,0.457271,-0.426794,-0.00786,-0.130444,0.252866,0.102791,-0.217627,0.216563,0.041788,-1.038774,-0.452668,0.238774,0.688519,-0.130587
dérivée,-0.071228,0.622098,-0.30344,-0.559532,-0.518548,-0.238135,-0.301401,0.167665,0.080426,-0.452156,0.201536,0.182198,0.079987,0.301186,0.392266,-0.077797,0.654654,0.152394,-0.158916,0.241015,0.258019,-0.906235,0.525538,-0.24922,0.456924,0.225611,-0.761993,-0.609698,0.262019,0.386318,-0.267351,-0.705322,-0.253527,-0.66435,-0.49634,0.622793,0.049317,0.122173,-0.057742,-0.837529,0.357116,-0.519276,0.493293,0.240127,-0.299963,-0.310374,-0.150039,0.306234,-0.284914,-0.154977,-0.125126,-0.622103,-0.07792,0.735415,0.384818,0.435871,-0.155354,0.019974,0.931336,-0.653828,0.106975,-0.106788,-0.316816,-0.08729,-0.039135,0.630895,-0.432498,0.117714,0.097711,0.040965,0.072285,-0.354382,-0.112217,0.13366,-0.221339,-0.007261,-0.829089,0.504903,-0.606364,-0.281552,-0.077528,0.471612,-0.277185,-0.064961,0.245728,-0.233939,-0.237899,0.736188,0.721298,-0.223742,-0.227519,-0.147621,0.502108,0.123244,0.144014,0.13734,0.685008,-0.027898,0.422861,0.480457,-0.323168,0.239609,0.348453,0.19613,-0.47225,-0.581717,-0.430155,-0.078764,-0.199342,-0.146699,-0.249529,-0.165721,-0.212572,0.220158,0.300107,-0.124045,-0.14612,-0.810493,-0.195262,-0.092203,0.540856,0.518149,-0.707551,-0.102485,-0.402264,-0.418006,-0.272127,0.051125,-1.081744,-0.260202,0.9984,-0.107588,0.064948,0.244667,-1.21483,0.768559,0.387377,0.390496,-0.367051,0.287908,-0.397452,0.404694,-0.553773,0.193103,-0.364472,0.117768,0.321825,-0.766958,0.436019,0.468793,-0.196216,-0.093969,0.039493,0.338077,-0.37001,0.890502,0.726391,-0.552387,0.492288,0.219592,0.73883,-0.59653,-0.058975,0.213644,-0.545586,0.396204,-0.452827,0.020171,0.253964,-0.09023,0.242907,-0.405844,-0.411399,-0.52753,-0.219312,-0.694842,-0.375574,-1.095803,0.066821,-0.29545,0.62618,-0.969369,0.067912,0.965734,0.061668,-0.863068,0.512657,0.66434,-0.581847,-0.515855,-0.646458,0.177408,-0.026613,0.979422,0.016974,-0.352273,-0.125906,0.125691,0.403626,1.264046
transformation,-0.424058,-0.116717,-0.20943,-0.325621,0.064689,-0.2477,-0.252459,0.163318,-0.17923,0.249204,0.100651,-0.193527,-0.220089,-0.560696,0.282189,0.373781,0.142202,-0.190422,0.504863,0.20376,-0.126892,0.524524,-0.264063,0.152309,0.564896,0.152227,-0.006325,-0.204333,-0.286232,0.219735,-0.063818,0.300861,0.380786,0.228481,0.459674,0.356283,-0.370222,0.310499,-0.365247,-1.110584,0.069674,-0.21974,0.449234,-0.148151,0.01878,-0.187158,-0.136887,0.218043,-0.161138,0.204593,0.113952,0.423392,0.695245,0.041421,0.218425,-0.096702,-0.226433,0.210323,0.187059,0.339047,-0.722826,0.038559,0.337092,-0.618999,0.205251,0.137734,-0.371515,-0.615165,0.357096,0.786308,-0.203997,0.465468,-0.1943,0.080361,0.20429,-0.061671,-0.465042,-0.095064,-0.23839,-0.123439,-0.349432,-0.291785,0.037616,0.102689,0.255789,-0.038556,-0.536958,0.018991,-0.202295,-0.206038,-0.828151,-0.331999,0.586864,0.111033,-0.808687,0.103074,0.577309,0.006987,0.043805,0.051958,-0.085632,0.21617,-0.493929,0.288629,0.222402,-0.050521,0.557456,0.356646,-0.153071,-0.225131,-0.249651,-0.259403,-0.358272,0.340858,-0.114591,0.049995,-0.22668,-0.541003,-0.307416,-0.490664,0.366805,0.280042,-0.324163,0.712518,-0.368337,0.669451,-0.005339,0.008384,0.091433,0.417658,-0.06187,0.331634,-0.210098,0.225636,-0.317454,-0.886887,0.347785,0.39858,-0.341322,-0.482507,0.155741,-0.214725,-0.160132,-0.696914,-0.091054,-0.15877,-0.320396,0.152834,0.04907,-0.326741,0.323755,0.546276,0.207653,0.119887,-0.376297,-0.41663,0.225212,-0.892009,-0.544205,0.31594,0.108127,0.148609,0.095948,0.246068,0.437015,0.03878,-0.06005,0.088853,-0.299134,0.798897,0.081337,-0.162537,-0.004797,-0.223086,-0.23253,0.019737,0.101615,0.235786,-0.296219,0.117275,0.456033,-0.821436,0.301907,-0.146685,-0.133226,0.082908,-0.018452,0.337753,-0.285806,-0.357792,-0.243395,-0.603351,-0.146555,-0.104914,0.209714,-0.047542,0.19195,0.038815,0.321771,0.038947
anneau,0.257429,0.344165,0.192529,-0.10662,0.696904,-0.582579,-0.390551,-0.254435,-0.239597,0.173295,0.413756,-0.188587,0.419476,-0.01154,-0.735877,0.276268,0.592408,-0.063668,0.154057,-0.141086,-0.192433,-0.32584,-0.08693,0.20164,0.228876,-0.68096,-0.221552,-1.052358,0.156874,0.646716,-0.549833,-0.59425,-0.294181,-0.103632,-0.287266,-0.353649,-0.790061,-0.312702,0.513238,-0.209018,-0.395037,-0.038065,-0.188607,0.317035,-0.713459,0.05092,0.22723,0.654453,0.118313,0.159546,-0.082898,0.862405,0.214882,-0.817492,-0.050769,0.345593,0.816113,-0.296411,0.745522,-0.189935,-0.708309,-0.249855,0.116907,0.331229,0.395773,-0.322544,-0.263353,-0.159677,-0.462293,0.725637,-0.232625,-0.128466,-0.420349,-0.602454,-0.275977,0.38338,-0.353332,-0.067392,0.196986,-0.644189,-0.248228,-0.179263,0.158537,-0.117302,-0.619467,0.53621,0.167284,0.074859,-0.161665,0.472611,-0.352862,-0.616953,0.583983,0.403096,-0.014788,-0.720617,-0.340803,-0.596063,0.561904,-0.496733,-0.46574,-0.515337,0.848796,0.250642,0.394676,0.322719,-0.031727,-0.274417,-0.096613,-0.296341,0.002032,-0.411675,-0.455992,-0.091338,-0.156932,0.193204,-0.000523,-0.454049,-0.281404,-0.524938,0.156832,-0.262449,-0.004985,0.013855,-0.59027,-0.302477,-1.204477,-0.572621,0.288211,-0.072817,-0.33262,-0.928396,0.221388,-0.115298,0.060568,-0.091469,-0.314714,0.530784,-0.443092,-0.618184,-0.173399,-0.24538,0.228359,-0.204571,0.021902,-0.453486,-0.447413,0.983378,-0.263773,0.274487,-0.417053,-0.381569,0.601377,0.744055,0.066389,0.367099,0.382834,0.33579,-0.513727,0.499016,-0.175472,-0.453776,0.322118,-0.107109,-0.758451,0.168268,0.569812,-0.013052,0.496572,-0.678655,-0.51253,0.209019,-0.241777,-0.75744,0.086944,0.525175,0.138167,0.370461,-0.018216,0.388973,0.372125,-0.858018,0.453749,0.169913,-0.315938,0.360799,-0.179998,0.170949,0.572517,-0.093691,-0.698001,0.122668,-0.617398,0.0746,-0.136496,-0.574774,0.281353,0.307507,0.102842,0.816746
facteur,-0.064101,0.379357,0.137292,0.483271,-0.353392,0.158001,0.082083,0.249895,-0.29115,-0.454797,-0.183231,-0.366911,-0.014776,0.585934,-0.473025,0.182816,0.103689,-0.532576,-0.181066,-0.148903,0.486593,-0.064995,-0.545109,-0.007563,0.58616,0.184858,-0.089657,0.16644,-0.503842,0.163481,0.293829,-0.065228,0.882893,0.427682,-0.318316,-0.005032,-0.314673,-0.40781,0.349214,-1.533043,0.087651,0.534604,0.121837,-0.193236,0.120989,0.158797,-0.253947,-0.231642,0.278669,0.271689,-0.337442,-0.493288,0.164013,-0.164483,-0.051246,0.245394,-0.517583,0.055043,0.098967,0.314578,-0.789823,0.053447,-0.586037,-0.544224,0.044554,0.535038,-0.555679,-0.63783,-0.145828,0.223009,-0.121671,-0.337078,0.324418,0.04093,-0.3029,0.048679,-0.566779,0.311161,-0.681719,-0.542151,-0.257513,-0.571793,-0.171252,0.292434,0.236543,0.140231,0.198433,-0.04876,-0.31814,0.255914,-0.551252,0.108574,0.324606,-0.359817,-0.241217,0.438453,-0.11598,-0.946718,0.030424,0.219813,0.049863,-0.346043,-0.172466,0.061079,0.560551,-0.86861,-0.194986,0.752045,-0.020679,-0.343874,-1.152413,0.563792,0.055297,-0.650686,0.420032,-0.280487,0.053922,-0.442196,0.202393,-0.241586,-0.036203,-0.116321,0.343882,0.387071,-0.361991,0.416305,-0.55765,0.8915,-0.408055,0.055868,-0.036511,-0.114522,0.268549,0.489916,-0.360974,-0.622974,0.425457,-0.105177,-0.55023,-0.308768,-0.394972,-0.394553,-0.021404,-0.670252,-0.197104,0.33013,-0.288589,0.354508,-0.292738,-0.012927,-0.326755,-0.123104,0.07504,0.085876,-0.739776,-0.059154,0.994474,0.175569,0.13424,0.019959,-0.005762,-0.06234,-0.2167,-0.014931,0.034579,-0.446578,-0.228282,0.370684,0.353274,-0.345978,0.040464,-0.023107,-0.657354,0.008113,-0.061699,-0.197949,-0.02612,0.430325,-0.181888,0.153193,-0.259997,-0.89318,0.125116,-0.207831,-0.306708,0.313685,0.234345,-0.215157,-0.455309,-0.121881,0.505624,0.240491,0.389171,-0.356623,0.302081,-0.095802,0.52596,0.892893,0.229724,0.516322
indice,0.097519,0.666575,-0.111338,-0.693808,-0.326148,-0.105306,0.393832,-0.078599,-0.55411,-0.085765,0.250571,0.50537,-0.128785,0.05219,-0.931795,0.607058,0.021279,-0.074448,0.029678,0.04016,0.287971,-0.5102,-0.526494,-0.577562,0.593993,0.697703,0.466859,-0.223707,0.07006,-0.010482,-0.380232,0.015834,0.282898,-0.088407,0.122241,0.215419,-0.220681,0.667532,0.085068,-0.940276,0.568034,0.061066,0.040836,0.078224,0.042829,-0.766524,-0.038683,-0.30828,-0.614042,0.275841,-0.623314,-0.504356,-0.02381,-0.178922,-0.012518,-0.260083,0.250498,0.427514,0.07189,0.565797,-0.712951,0.108288,-0.2067,-0.167797,-0.290429,0.14077,0.44857,-0.587389,-0.08875,0.094523,-0.106984,-0.24978,-0.033169,0.375662,0.190964,-0.078733,0.103537,-0.33333,-0.159524,0.228034,-0.271747,-0.210108,-0.953416,0.343349,0.191599,0.309305,-0.492046,-0.615071,0.16179,-0.026412,0.640124,0.157893,0.463854,-0.117888,0.458061,-0.016736,0.375497,-0.194111,0.052767,0.450303,0.280504,0.285692,0.325507,0.288073,0.057819,-0.248617,-0.990138,0.149981,0.375074,0.142558,-0.290022,-0.248359,-0.529807,-0.359035,-0.118999,-0.240226,-0.271536,-0.576014,-0.280662,-0.202648,-0.373158,0.065637,-0.044897,-0.312554,-0.459654,0.236274,-0.261835,-0.268473,-0.299217,-0.077448,0.076129,0.120693,0.176756,0.492387,0.1187,0.069323,0.46206,0.143274,-0.411611,-0.545328,-0.614328,-0.604952,0.400963,-0.384287,-0.751432,0.387039,-0.119971,0.599525,-0.180438,0.176345,-0.443854,0.046561,0.324648,0.675554,0.023358,0.819985,0.787488,0.131877,0.30865,0.773377,-0.556834,1.254301,0.162876,0.562644,-0.306864,0.33428,-0.022428,-0.055943,0.279732,-0.489538,-0.014583,-0.716895,-0.603007,0.374426,0.398884,0.031416,-0.063475,0.228453,0.038748,-0.009676,0.129943,-0.27574,0.031599,-0.209617,-0.753987,-0.008707,0.297062,0.304982,0.405369,0.121624,0.158985,-0.049432,-0.810863,0.040937,-0.26106,-0.436044,0.244453,0.159639,0.376155,0.451692
zéro,0.378739,-0.280753,-0.027093,-0.368767,0.028379,-0.570521,-0.226834,-0.628866,-0.132962,-0.117896,0.050707,0.08561,-0.011015,0.129891,0.209924,-0.213866,0.610495,-0.38063,0.393003,0.341535,0.292036,-0.800783,-0.429579,-0.510836,0.049236,-0.351558,0.431129,-0.115934,0.016769,-0.077429,-0.598621,0.122603,-0.163617,-0.333398,-0.121528,-0.921708,-0.171316,-0.011625,-0.103019,-0.307945,-0.165304,-0.540741,0.483898,-0.018199,-0.088254,0.30157,0.276001,-0.025396,-0.34974,0.291382,0.036022,-0.090485,0.125628,-0.153036,-0.709032,-0.395245,-0.03753,0.176915,0.374101,0.554207,0.665362,-0.22504,-0.181561,-0.373111,0.43903,0.074922,-0.572391,-0.089941,0.296772,0.242719,0.130751,0.200458,-0.096474,0.177603,0.212674,0.043044,0.022364,-0.285039,-0.161346,0.054381,0.07673,-0.244866,-0.132735,-0.155312,-0.178219,0.035703,0.433425,-0.179457,0.17722,0.326769,-0.169733,0.215125,0.947976,0.008059,0.147973,-0.61057,0.372055,-0.538007,0.729153,0.57604,-0.250376,-0.243346,-0.262117,0.761597,0.258034,0.765351,-0.199257,0.437391,-0.101558,0.076728,0.189348,-0.109622,-0.254217,-0.246109,0.409489,-0.407688,-0.289197,-1.029037,-0.531789,0.503148,0.05769,-0.177981,0.269076,0.242883,-0.235228,-0.035062,0.499512,0.499839,-0.080527,-0.538915,-0.087952,0.542544,-0.060059,0.295212,-0.575184,0.246974,0.571846,0.114542,-0.646296,-0.769605,-0.263361,0.312071,0.520863,-0.573893,-0.174349,0.214389,0.442172,-0.05469,0.03827,0.213486,-0.055178,-0.133976,0.048167,0.118364,0.314116,0.643114,0.151096,0.023507,0.004886,0.105954,-0.450891,0.105275,-0.363115,-0.12658,-0.263184,0.294116,0.271789,0.153274,0.127491,-0.289586,0.537173,-0.781247,-0.50002,-0.044703,0.326334,-0.424344,-0.672169,0.069598,-0.349565,0.041099,0.065264,-0.202701,-0.02656,0.002994,0.156096,-0.203617,0.520587,0.4108,0.026657,-0.474589,0.564578,0.248108,0.13637,-0.141112,-0.269564,0.134953,0.338222,0.935925,0.307928,0.679767
sphère,0.168083,0.236331,-0.413146,0.25234,0.360648,-0.054003,0.123808,0.256183,-0.316456,0.537773,0.001885,-0.289626,0.423813,-0.006196,0.039448,0.370322,0.287645,-0.792803,0.124672,-0.506211,-0.529044,0.105145,-0.524171,-0.301825,-0.213296,0.024352,-0.085169,-0.229321,0.020568,0.422831,-0.59693,0.433655,-0.091644,0.047305,-0.2932,-0.34788,-0.737612,-0.647052,0.434216,-0.3294,-0.298578,-0.170472,0.29557,0.19022,-0.484274,0.42109,0.570468,-0.010053,-0.199111,0.158298,-0.048511,-0.168039,-0.101218,-0.126936,-0.093757,0.433429,1.093613,-0.757707,0.618303,0.115479,-0.060134,0.096727,-0.395734,0.46552,-0.159007,-0.068292,-0.017868,-0.204376,-0.177704,-0.180583,0.214724,-0.306093,-0.07828,-0.039579,0.114747,0.163838,-0.636383,-0.078107,-0.094916,-0.159642,-0.242793,0.446584,0.054576,-0.517047,-0.519475,-0.130027,-0.109709,0.353462,-0.201666,0.334195,-0.714814,-0.05394,0.518997,0.264928,-0.235523,0.022844,0.566248,-0.465722,0.795458,-0.433984,0.050059,0.033441,-0.137139,0.412031,0.297138,-0.089466,0.419075,0.321706,-0.294761,-0.372764,0.13031,-0.523179,0.469204,0.065392,0.094645,-0.395281,-0.172688,-0.491584,0.506763,0.080846,0.445797,0.288159,-0.348185,-0.246516,-0.351517,-0.032202,-0.275125,-0.34269,-0.084263,0.470875,0.277135,-0.419906,0.316334,0.618579,0.130935,-0.907556,-0.026368,0.052692,0.218973,-0.332781,0.075894,-0.32335,0.260867,0.18852,0.402477,-0.443206,-0.272494,0.746844,0.307016,-0.192753,0.259709,-0.533953,0.319985,0.10117,0.096777,0.280858,0.488425,-0.608644,-0.574332,0.236081,0.037406,-0.545027,0.434421,-0.400279,-0.07405,-0.59358,0.003539,-0.244072,0.001544,-0.041584,-0.337181,0.140885,0.000195,-0.242933,-0.086299,-0.076973,-0.10095,0.00732,0.018659,-0.171386,-0.840749,-0.483959,0.21984,-0.168845,-0.440161,-0.341123,-0.136636,-0.536856,0.63073,-0.366162,0.434767,0.165582,-0.27929,0.152152,-0.301127,-0.479839,-0.437124,-0.007531,0.031541,0.91885
strictement,0.136728,0.244983,-0.00302,-0.792117,0.015647,0.130059,0.400128,0.35144,-0.476745,0.602846,-0.283689,-0.193183,-0.613784,-0.385312,-0.603825,0.811267,0.186245,0.384044,-0.577684,0.071443,0.442421,-0.179679,0.21242,-0.591411,-0.664564,0.332147,-0.882221,-0.320857,0.104747,1.082093,-0.191072,-0.213418,-0.177567,-0.440555,0.202552,0.315319,-0.191923,-0.081562,-0.207671,-0.238042,-0.542949,-0.553558,0.876,-0.109684,0.36593,0.077616,-0.24813,-0.173318,-0.065168,0.405426,0.055628,-0.059462,-0.040183,0.034871,-0.052232,-0.125281,0.021942,-0.272991,0.477954,0.574272,-0.118904,0.422738,-0.304201,0.463014,0.49996,0.489748,-0.060871,-0.123966,-0.042601,-0.108729,0.389698,-0.48242,-0.180141,0.109447,-0.58415,0.482164,0.157946,0.543972,0.013816,-0.117467,-0.522188,-0.011814,0.23922,0.21991,-0.376006,0.41989,0.158994,0.55735,-0.40122,-0.09009,-0.397229,0.290816,0.101206,-0.166456,-0.148411,-0.413653,0.39634,-0.580826,-0.069139,0.223361,-0.480793,0.202151,-0.156627,-0.164988,0.450751,-0.173721,0.102843,0.107624,0.461783,-0.156138,-0.286684,-0.345281,0.526524,-0.40006,0.464103,-0.164659,-0.006226,-0.395695,0.749231,0.196369,0.486224,0.451393,-0.671538,-0.407111,-0.994905,0.085804,-0.228939,-0.182855,-0.325188,-0.483803,0.087283,-0.49589,0.084988,0.349832,-0.480303,-0.984665,0.567889,-0.267083,-0.670987,-0.307756,-0.148047,0.345151,-0.084191,0.506204,-0.09047,-0.489569,0.470863,0.542431,0.143484,0.540068,0.273165,0.082594,0.117208,0.24909,-0.462959,0.662175,-0.186636,-0.613127,-0.132737,-0.008569,0.583498,-0.357141,0.010423,-0.224465,0.023868,-0.190178,-0.07445,-0.767948,0.476203,-0.146864,-0.263813,-0.009796,-0.353954,-0.396351,0.806185,-0.026825,-0.215063,-0.715582,-0.19331,0.302712,-0.61102,-0.422625,-0.187724,-0.01651,-0.122718,0.127962,0.00846,-0.074772,-0.11783,0.167777,0.217423,0.118483,0.3035,-0.204842,-0.024756,-0.280452,-0.006676,0.298349,0.253912,-0.053503
puissance,-0.422037,-0.274187,-0.593098,-0.154564,-0.369139,-0.880808,0.297076,0.259251,-0.743616,-0.793643,0.364726,0.049682,0.302348,-0.426168,-0.141036,-0.346848,0.022911,-0.051147,0.003392,0.618564,-0.163901,0.20596,-0.845101,-0.734026,-0.160335,-0.079303,-0.285302,0.350861,-0.197549,0.262413,-0.186835,-0.393319,0.076387,0.275611,-1.259296,-0.397731,-0.034137,-0.252444,0.133052,-0.842452,0.600295,0.135423,0.158977,0.106853,-0.186023,0.930042,-0.104645,-0.323341,0.061804,0.129308,0.162165,-0.031744,0.149094,0.149667,-0.222974,0.134463,0.346325,0.327108,0.627863,-0.029861,-0.416023,0.086539,0.111211,-0.481003,0.256076,-0.10057,0.510689,-0.309205,0.327979,-0.453611,0.160918,-0.160831,0.435132,0.119432,-0.222363,0.053002,-0.131838,-0.142868,-0.417643,0.38849,0.601975,0.185444,0.525093,-0.141931,-0.10204,-0.402968,0.165563,0.583465,0.23462,0.538837,-0.549056,-0.007226,0.15297,0.805034,1.052595,0.419805,0.814617,-0.070496,0.639666,-0.734752,-0.137438,0.318279,0.143951,0.036555,0.458702,-0.070039,-0.027819,0.255027,0.01485,-0.715633,0.322767,0.515889,-0.029275,0.302027,0.2482,0.118351,0.107925,-0.236602,0.345948,-0.132545,0.389292,0.365853,-0.050556,0.713527,-0.351852,-0.209149,-0.061133,0.045338,-0.646697,0.04213,0.625337,0.251025,0.596851,1.043664,-0.326018,-0.843081,0.605328,-0.439194,-0.569074,-0.811242,-0.368535,-0.437586,0.19773,0.027073,0.138999,-0.065136,-0.890848,0.113049,0.069607,-0.289133,0.4813,0.557757,-0.203678,0.195625,-0.308769,0.038805,0.284091,0.047597,-0.157108,0.387463,0.031347,-0.126774,0.416563,-0.377409,-0.376373,-0.477497,-0.620426,-0.148859,0.110719,-0.403118,-0.425751,-0.054702,-0.027499,-0.875893,0.750321,0.082424,0.006517,-0.192952,0.101301,-0.564265,0.141247,-0.567369,-0.323294,-0.555271,-0.309917,-0.025294,0.361656,-0.443763,0.083902,0.162414,-0.00164,-0.310311,-0.344355,0.173002,-0.13649,0.279212,-0.640081,-0.236314,0.163043,-0.467344
