word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
ligne,0.001127,0.025347,0.12791,0.312936,-0.773897,0.267772,-0.012941,0.074723,0.46053,-0.334788,-0.621044,0.003901,-0.459482,-0.798169,0.088035,0.388818,0.172109,0.407017,-0.451046,0.003275,0.306632,-0.013191,0.327819,0.072464,0.205692,0.536724,0.566876,-0.369458,0.18517,-0.038179,-0.006307,0.020474,0.08928,-0.617241,-0.244313,-1.400879,-0.236896,0.077517,0.324657,0.569286,0.203319,-0.240727,0.215864,-0.320676,0.182801,0.1588,0.906302,-0.517734,0.047023,-0.257767,0.086692,-0.011474,0.257549,0.137397,0.412685,-0.49064,0.026603,-1.225687,-0.611208,-0.006334,-1.005566,-0.214585,-0.351965,-0.662267,0.802376,0.328843,1.313134,0.048312,-0.612197,-0.588789,-0.074316,0.659919,1.333392,-0.409713,0.370486,0.092416,-0.310305,-0.346437,-0.406166,-0.872956,-0.175621,0.002498,0.030728,1.436688,-0.595968,0.109824,-0.021398,0.06433,-0.031865,-0.081621,0.263357,-1.192187,0.187578,-0.473474,-0.12364,-0.040038,-0.543177,0.079027,-0.428949,-0.213721,-0.304965,-0.056539,0.774394,0.337809,-0.03407,-0.145678,0.166883,-0.352679,1.018123,0.607366,-0.884184,-0.579515,0.592657,-0.326608,1.120791,-0.042226,0.093836,-0.161841,-0.137102,-0.090738,0.378343,0.593213,-0.049363,-0.172132,-0.57207,0.092448,0.220023,-0.169646,0.149778,0.83547,0.50364,-0.440574,-0.347377,-0.285536,0.456931,0.921748,0.156783,0.653916,0.241061,-0.321198,-0.326396,0.454171,0.337015,0.666017,-0.148408,-0.964385,0.157887,0.1586,-0.623894,0.475152
positif,0.428813,0.703195,0.209533,1.02838,-0.769796,-0.328497,-0.147653,0.065154,0.046418,-0.706403,0.214198,0.366452,0.64636,-0.330369,1.054456,0.159432,0.652151,-0.731858,0.496818,0.158705,-0.319519,0.285289,-0.013285,0.125127,-0.179695,0.578217,-0.365827,0.023977,0.13691,-0.218224,-0.428602,0.261592,0.543721,-1.276537,0.024273,0.140798,-0.885598,-0.400599,0.203541,0.689753,-0.014664,0.534322,0.661057,-0.621443,0.69631,-0.354734,0.272802,0.857754,-0.224519,-0.752214,-0.242756,0.579284,0.049505,3.7e-05,-0.455034,-0.084283,0.372447,-0.377446,-0.570078,-0.649226,-1.238862,-0.01003,-0.02885,0.615275,-0.017466,-0.28483,0.989204,0.839602,-0.259514,0.072015,-0.056028,-0.032318,0.80108,0.236236,0.822723,1.129047,0.462056,-0.474569,0.126504,-0.516762,0.162211,0.243604,0.132575,0.257117,0.867425,-0.210636,0.411787,0.302049,0.044272,-0.670106,0.414798,-0.359776,0.25171,-0.371308,0.412571,-0.138908,0.339069,0.520447,0.224277,-0.705584,-0.121156,-0.119976,0.117314,-0.023312,-0.124917,-0.181976,-0.184433,0.899353,1.136905,-0.312233,-1.243727,0.667562,0.302744,0.518954,0.161624,-1.015024,-0.332215,-0.040657,0.322164,0.197469,0.205117,0.338827,-0.195043,0.647542,-0.372686,-0.178885,-0.257618,0.310109,0.28905,0.226161,0.084162,0.190376,0.102472,-0.136661,-0.059859,-0.314472,-0.436581,0.400638,0.043454,0.158267,-0.190554,0.482212,-0.281944,0.146543,-0.070758,-0.022921,0.13545,-0.708229,-0.050497,0.107033
angle,-0.010189,-0.435399,0.143746,0.113831,-0.255927,-0.173765,0.094339,-0.035025,-0.052162,-0.675886,0.92604,-0.645018,-0.641224,-0.384916,0.541889,-0.019491,0.468453,-0.358048,-0.441191,-0.096672,-0.390836,0.629946,0.481309,0.012317,-0.609604,0.056452,0.598408,-0.749132,0.578208,0.59223,0.194425,0.588017,0.451435,-1.100649,-0.570563,0.424282,-0.171126,0.263777,-0.504441,0.666151,0.549827,0.107134,1.090031,0.275399,-0.189959,0.452219,0.704506,0.037607,0.595075,-0.606746,-0.511335,-0.085016,0.274258,0.956858,0.01438,0.026277,1.171482,0.42664,-0.058218,0.654062,-0.538587,0.64311,0.412773,-0.410284,-0.201735,0.092238,0.62906,0.491727,-1.113732,-0.592083,1.210069,0.414381,1.449772,0.594406,0.922805,-0.236679,0.710895,-0.127953,-0.30519,-0.052588,-0.076631,0.303536,-0.27884,0.339548,-0.531264,-0.111379,-0.133227,0.237159,-0.642046,0.120712,-0.560799,-0.540078,0.270432,-0.761112,-0.904282,-0.014713,-0.03009,-0.192777,0.035725,-1.230964,-0.059417,0.57164,0.33323,-0.306318,-0.589313,-0.653006,1.114682,0.61246,0.885346,-0.529829,-0.311026,0.481106,0.427553,-0.318667,0.639887,0.111635,0.02127,0.395586,-0.15548,0.6117,0.521706,0.747218,-0.046142,0.07021,-0.096665,0.620916,-0.57826,-0.043324,0.072011,0.403958,-0.138686,-0.482055,0.300266,-1.117156,-0.157728,0.151391,-0.121916,-0.41849,0.376088,-0.194711,-0.032846,0.793057,-0.05088,0.337614,-0.05861,-0.294751,-0.276798,-0.43546,0.243686,0.133232
polynôme,0.230284,0.564078,0.555129,1.05479,-1.155869,-0.045668,-0.329656,-0.623399,0.284616,-0.25719,0.233769,-0.234814,-0.025691,0.503426,1.082163,0.05042,0.749217,0.029201,0.847088,0.158774,-0.068072,-0.734268,-0.518155,0.940197,-0.480647,0.671592,0.300547,0.145627,0.331944,-0.531475,-1.107508,-0.470619,1.059439,-0.261076,-0.118983,-0.169475,-0.630889,0.533129,0.458485,0.801517,-0.171642,-0.031472,-0.157981,0.091476,0.114831,0.640487,0.33326,0.66618,0.357416,-1.192207,0.06021,0.139211,-0.013957,0.276771,0.229281,-0.285731,-0.601986,0.320166,0.144601,0.597613,-0.87235,-0.20872,-0.109234,0.341093,-0.221627,0.45215,0.841065,0.068186,0.41389,-0.021266,0.143783,0.949784,0.539705,-1.510591,0.064982,1.005864,0.450214,-1.268293,-0.023079,0.097845,-0.048879,-0.430715,-0.136327,0.069813,0.102864,-0.411192,-0.107068,0.826796,-0.942866,0.134317,-0.409808,-0.944841,0.871596,-0.321989,0.288875,0.247483,0.415843,0.426518,0.425444,-0.643766,0.211318,-0.65009,-0.235028,-0.319071,0.352915,-0.455714,0.439999,0.349625,0.211834,-0.368644,-0.120173,0.395081,0.434348,0.148545,0.928043,-0.414092,-0.21133,-0.630889,0.147188,0.746856,0.07271,-0.71196,0.074388,0.43515,0.302003,-0.053768,-1.1226,-0.808416,-0.010976,0.50864,-0.039846,0.57681,0.787267,-0.268236,0.118947,0.070866,-0.930954,-0.400546,-0.175372,-0.022761,-0.346104,-0.131598,0.415328,0.286583,0.030097,-0.171814,0.688766,0.075799,0.376554,-0.218968
centre,0.146185,-0.298317,0.240316,0.901554,-0.454631,-0.562179,-0.048995,0.717159,0.605169,-0.05495,0.959688,0.150751,-0.127778,-1.054549,-0.602795,-0.014627,0.320963,-0.152358,-0.419492,-0.435125,-0.198012,0.200456,-0.233796,0.296877,0.073221,-0.171513,0.334659,-0.731077,0.357632,0.305087,-0.423363,-0.288535,0.326782,0.29697,-0.453572,-0.205297,0.208311,0.396441,-0.799745,-0.226922,0.825164,0.535305,-0.006728,0.516769,0.563937,0.754707,0.054651,-1.061944,0.548374,-0.909905,-0.175542,-0.06569,-0.115056,-0.334254,-0.256816,0.714029,-0.000195,-0.11105,-0.637099,0.843837,-0.751234,0.029358,0.84483,-0.388384,-0.40144,-0.047684,-0.297884,0.464374,-0.862245,-0.258825,0.141962,0.185657,0.719415,-0.168596,-0.211782,-0.236089,0.471226,-0.797548,-0.483507,-0.572454,-0.282806,-0.436093,-0.513853,0.506683,-0.100754,-0.1047,0.108994,-0.317486,-0.477928,0.243473,0.617891,-0.442771,0.406864,-0.533091,-0.587212,-0.101166,-0.186888,0.165322,0.20867,-1.158705,0.957762,0.468483,1.732784,0.308997,-0.147101,-0.957326,0.474465,0.831002,1.073048,-0.412045,-0.545227,0.212904,-0.033297,0.10085,0.48449,-0.568536,-0.929248,-0.508177,0.122373,0.862383,0.57879,-0.125145,-0.167992,-0.026548,-0.596562,1.043036,-0.684805,-0.027229,-0.47922,0.949584,-0.225634,-0.063791,-0.540978,-0.117535,-0.729778,0.25254,-0.31104,0.293947,0.063204,-0.246103,0.429742,0.673758,-0.955541,0.220749,-0.404517,-0.901013,0.062935,-0.14864,-0.259211,0.015151
démonstration,-0.574844,-0.046963,-0.753576,-0.824317,-0.614927,-0.73285,0.625792,0.415748,0.473184,-0.800497,0.43134,0.057105,-0.365613,-0.920241,-0.172295,-0.184739,0.492772,0.210024,0.1297,0.192806,-0.356745,-0.355648,0.175683,0.080012,0.045111,0.48597,0.001069,-0.168439,0.62044,0.474394,-0.53651,0.312702,0.494886,-0.020501,0.438457,-0.918555,0.049538,0.05416,-0.35195,0.729986,0.530691,-0.446737,0.282513,-0.239569,-0.453436,-0.291218,0.204187,0.767153,0.149094,-0.621109,0.638827,0.166892,0.1246,0.926488,-0.552846,-0.271018,-0.073857,-0.163441,-0.026575,0.253381,-0.759061,-0.884074,-0.077576,-0.36773,-0.519063,0.712633,1.128442,0.078045,0.258971,0.439754,0.270791,-0.119544,0.756154,-0.69029,0.783664,-0.121341,-0.071556,-0.473169,0.260675,-0.147803,-0.178975,-0.667725,0.509595,0.266646,0.017898,0.575374,-0.094294,0.05727,0.011565,-0.243186,0.200314,-0.528753,0.870742,-0.391332,-0.293079,0.436094,0.384126,0.28704,-0.049189,-0.847561,0.212932,-0.371671,0.425347,0.05093,0.484461,0.146964,0.227161,-0.548356,0.873387,-0.638169,-0.381188,-0.063791,0.749121,-0.196602,0.056766,0.119655,-0.234577,-0.338213,0.136025,0.694436,-0.283743,0.191882,-0.022503,-0.043202,-0.392846,-0.496908,-0.030328,-0.069622,-0.253714,0.417111,-0.640961,0.151323,-0.097688,-0.101661,0.086132,-0.189999,-0.284987,0.11155,0.54607,0.303402,-0.180156,0.775787,-0.295992,0.546522,0.428716,0.0473,0.08938,-0.053242,-0.265237,-0.584071
vectoriel,0.621051,-0.150102,0.226476,0.39758,-0.764491,-0.559656,0.054321,0.546499,-0.021999,-0.403382,0.330779,-0.838575,-0.410773,0.242514,0.290218,0.506712,0.682501,0.261703,-0.123689,0.443792,-0.234186,0.103538,0.285546,0.296693,0.145688,0.06615,0.361134,0.041496,0.958818,-0.808103,0.10589,0.254853,0.398985,-1.284287,0.212071,-0.506218,-0.702869,0.518707,0.119047,0.586683,0.436609,-0.072752,-0.012329,0.748699,-0.056948,0.081906,-0.010252,0.453864,-0.66712,-1.004719,-0.547897,-0.161469,-0.378261,0.473828,-0.017872,0.955087,-0.56968,-0.491944,0.54476,0.160817,-0.816097,-0.158124,0.356977,-0.13374,-0.152341,0.125854,0.985873,0.66933,0.542187,-0.119376,-0.159909,0.709215,1.172601,-0.636024,1.027448,-0.14844,-0.026543,-0.276559,1.124773,-0.675931,-0.46239,0.007308,0.163419,-0.861,-0.994225,0.120115,0.017298,0.367335,-0.139544,-0.675663,1.124113,-1.019956,-0.404034,-0.055558,0.331255,0.268972,0.35869,0.238183,0.427741,-0.833772,-0.119961,-0.481801,0.199754,0.761359,-0.102926,-0.083871,0.232905,0.685088,0.225388,0.219978,-0.427941,-0.207934,0.769547,-0.25606,0.703647,0.372342,-0.578303,0.611316,-0.860282,0.399105,0.656791,-0.729686,-0.277096,-0.136148,-0.201795,-0.238082,-0.04008,-0.402175,0.238989,-0.216377,-0.134478,0.531677,0.563318,0.394574,0.027525,0.661561,-1.283382,0.290044,0.067817,0.064586,-0.36471,0.162997,-0.151647,0.523626,-0.253662,0.438648,-1.055828,-0.549557,-0.311563,0.05187
limite,0.119193,0.240798,-0.202168,0.185979,-0.424396,-0.153305,0.791901,0.35632,0.525076,-0.79911,0.290774,-0.363895,-0.346878,-0.610535,0.285226,0.399649,0.427591,-0.104007,0.765909,-0.545041,0.264029,-0.256287,-0.865603,0.011091,-0.836389,0.257724,0.244773,0.123707,0.20504,-0.494687,-0.161561,0.471512,0.414607,-0.61858,0.102336,0.449832,-0.159465,-0.062393,-0.34172,0.726599,0.838245,0.009226,0.038612,0.238633,0.149449,-0.913928,0.663385,0.402844,-0.906456,-1.216697,-0.056145,0.399184,0.792027,0.083357,-0.477208,-0.128065,-1.12593,-0.633966,0.444123,-0.243857,0.42467,0.249203,0.254243,-0.008914,0.385876,-0.19348,0.937431,-0.035514,-0.273493,0.018509,-0.05839,-0.231963,0.726181,0.032995,-0.141163,0.315839,0.056588,-0.569103,0.189047,-0.040108,-0.064617,0.231354,0.013697,0.534891,-0.182591,0.500074,0.298713,0.039375,0.569338,-0.648134,0.118007,-0.433296,0.330542,-0.035909,-0.294866,0.413921,-0.098742,-0.424816,0.390952,-1.427448,-0.096281,0.114222,0.000166,-0.520908,-0.088334,0.096062,-0.291764,-0.036453,0.832194,-0.218985,-0.195842,0.045869,0.470351,0.081461,0.752232,-0.078784,-0.986012,-0.87064,-0.166087,0.911257,0.047692,0.140523,-0.271547,-0.048271,0.248485,-0.137094,-0.355623,0.125576,0.483388,0.758129,-0.721183,0.027881,0.280678,-0.59587,0.191785,0.749261,-0.08637,0.466249,0.597736,0.689026,-0.136057,0.376732,-0.389772,-0.817212,-0.320771,0.192629,-0.181676,-0.74679,-0.280198,-0.044833
représentation,0.56603,0.535621,0.248363,-0.190896,0.178794,-0.156149,0.784653,-0.461524,0.578358,-1.40814,0.028743,-0.131684,-0.066835,-0.382302,0.687401,-0.284155,0.56475,-0.54011,0.883833,-0.327977,-0.48027,-0.496648,-0.042517,1.065607,0.134331,0.213499,-0.369528,-0.847924,-0.167675,-0.185497,0.14504,0.015194,0.592156,-1.177037,-0.432264,-0.133605,-0.914396,0.392746,-0.490592,1.050342,-0.246331,-1.206863,0.324661,-0.153208,0.20972,0.192565,0.283156,0.563117,-0.472967,-0.645457,-0.506199,-0.160982,-0.006997,-0.130433,0.05426,0.384078,0.458717,-0.597799,0.645118,0.488924,-0.869202,0.083577,0.184291,-0.550194,-0.346575,0.112418,0.679365,0.399747,0.457138,-0.004591,-0.382772,0.756921,0.900516,0.086285,0.451077,-0.2834,-0.252225,-0.962355,0.040546,-0.924551,-0.081643,0.303457,0.297317,0.069389,-0.504796,-0.180862,-0.362055,0.410912,-0.229554,-0.097065,-0.019544,-0.373376,0.048209,-0.402436,0.292913,-0.355565,0.119953,0.093496,-0.209795,-0.880023,0.3508,0.19523,0.045213,0.644991,-0.054957,0.217082,0.392437,0.440057,0.056904,0.197713,0.119894,-0.270667,0.273053,0.028373,0.039326,0.076946,-0.484896,-0.072876,0.527356,0.491049,0.096856,-0.449617,-0.239869,0.336911,-0.230029,0.743496,-0.302091,-0.264503,0.143873,-0.412799,0.025015,0.256312,-0.085093,0.148258,0.428701,1.018726,0.197257,0.429212,-0.227727,-0.058589,0.07732,0.306972,0.28206,-0.153016,0.055058,0.78105,0.154468,-0.368395,-0.09861,0.040836
famille,0.511333,0.555615,0.878523,0.488835,-0.217416,-0.196295,-0.14456,0.255372,-0.230648,-0.228422,0.506235,-0.14677,-0.115262,-0.358858,0.562891,-0.047244,0.478317,-0.102488,0.214324,-0.483427,0.405433,0.027366,-0.711925,-0.085573,0.450222,0.518976,-0.312736,-0.752789,0.008978,-0.238861,-0.441842,0.265322,0.334092,-0.864303,-0.822012,0.115539,0.120279,-0.290816,-0.13466,1.039841,0.276268,-0.325188,0.087403,0.973792,0.196904,-0.479085,-0.586455,-0.431759,-0.297859,-1.346802,-0.232265,0.402565,-0.198132,-0.220344,-0.50105,0.08239,-0.514846,-0.464707,0.032463,0.196315,0.357957,0.269863,-0.077661,0.246505,0.018798,-0.930306,1.648309,0.280803,0.115246,-0.691088,0.432283,0.475573,0.083482,-0.068526,-0.001568,0.057907,-0.260725,-0.730178,-0.368747,0.51515,-0.801171,-0.173937,-0.500935,-0.190159,-0.391936,0.252947,0.562312,0.393802,-0.691093,0.157846,0.051804,-0.847878,0.92357,0.095941,0.305734,0.501158,0.167961,0.368655,0.483825,-0.478746,0.343037,-0.439696,0.984803,0.916539,-0.022117,0.472427,-0.064949,0.311047,0.06885,-0.088988,-0.2,0.919433,-0.686869,0.343589,0.462045,-0.153498,0.09951,-0.502366,-0.637687,-0.292286,-0.207314,-0.114817,-0.129966,0.254558,-0.522526,-0.479828,-0.582607,-0.739683,-0.186181,-0.985124,0.601538,0.206693,0.149937,0.796377,0.651765,0.389546,0.046182,0.336569,0.665417,-0.022898,-0.916897,0.940876,0.064636,-0.272092,0.151299,-0.029189,-0.217929,-0.121415,0.324406,-0.172434
arête,0.553326,0.746394,0.322636,0.595801,-0.63289,0.030128,-0.452317,-0.35519,0.140628,-0.184596,-0.278949,0.337358,-0.88896,-0.309491,-0.429919,-0.063353,0.317938,-0.581767,-0.734934,-0.564161,-0.431843,-0.312732,0.07053,0.051854,-0.521274,0.891685,0.612252,-0.967026,-0.897133,-0.151619,1.100056,-0.267977,0.351561,-0.339779,-0.054627,-0.588991,-0.209815,-0.229975,0.396086,0.628875,-0.697424,0.257665,-0.060798,0.013371,-0.700963,0.321937,0.632605,0.325393,0.41928,-1.487126,-0.573123,0.102526,-0.146023,0.205499,-0.912252,-0.275537,-0.221215,-0.000491,-0.499276,0.577914,-0.501797,-0.903306,-0.092963,-0.652347,0.964525,-0.398652,1.230041,0.116421,-0.793603,-0.471017,0.934522,-0.777851,0.588755,-0.068964,0.042693,0.106582,0.326632,-0.828875,-0.780084,0.070213,-0.254181,0.159681,-1.031562,-0.296053,-1.437105,-0.304625,0.299871,0.476475,-1.205447,-1.112828,-0.519496,-0.233953,-0.199898,-0.696055,-0.504587,0.031768,0.543457,0.503252,-1.035081,-0.788271,0.647714,0.280274,0.730604,0.186737,-0.47753,-1.416947,0.742806,0.999438,0.362064,-0.539555,-0.043011,-0.457122,-0.117878,-0.216619,0.41161,-0.549756,0.234104,0.719624,-0.122532,0.13496,0.424031,0.221465,-0.481744,0.406415,-0.322595,-0.240508,-0.100113,0.10445,-0.274473,0.306695,-0.229856,-0.523169,0.329876,-0.490692,-0.216275,0.04407,0.061622,0.708312,0.08821,-0.263701,0.194985,0.707608,-0.046581,0.131406,-0.459289,-0.059684,0.255079,0.558474,0.419917,0.185746
distance,0.386456,0.059608,-0.629261,0.421337,-0.537031,-0.081319,0.110569,0.292774,0.436389,-0.951996,0.311029,0.520019,-0.515328,-0.562221,0.08235,0.506208,0.258934,0.79676,0.329527,-0.893106,-0.505023,-0.479192,-0.311654,-0.178723,0.649237,0.210007,0.786592,-0.149189,0.59132,-0.329327,-0.931136,0.146772,0.803598,-0.545894,-0.216786,-0.346226,0.069991,0.430557,0.350394,0.630371,-0.314416,-0.095469,-0.155799,0.555931,-0.659555,-0.172577,0.835019,0.250273,0.350862,-0.295324,-0.856981,0.764353,0.660243,-0.033998,0.035184,0.724308,0.255583,0.275722,-0.341031,0.48368,-0.889216,0.460057,0.904625,0.151327,0.045798,-0.006755,0.2703,0.58146,-0.750656,-0.405542,0.239027,-0.506288,0.851405,0.462884,0.799698,-0.015014,-0.055289,0.173805,-0.676249,0.315427,-0.104162,0.495526,-0.356484,-0.196835,-0.130941,0.177403,0.358618,-0.116737,0.433596,-0.743795,0.299712,-0.795302,0.067286,-0.733284,-0.085865,0.096546,0.618286,0.003095,-0.574663,-1.199515,0.307847,-0.75059,0.722755,0.054727,-0.273633,-0.309849,1.304999,1.290268,0.934941,-0.445556,-0.334785,0.585557,0.778038,0.237875,0.387199,-0.683531,-0.20696,0.373621,0.035522,0.193511,0.136978,-0.591493,-0.344032,-0.077071,-0.405222,0.282384,-0.160846,0.141881,-0.281965,0.15977,-0.556278,-0.900811,-0.039535,0.275717,0.27664,0.141679,0.023064,0.395489,0.28678,-0.437434,-0.472335,-0.15622,-0.011608,0.620503,-0.369257,-0.986195,-0.74884,-0.246729,0.054605,0.755556
surface,0.323083,0.032501,0.316984,0.724235,-0.196708,0.334485,0.587161,0.009187,0.35508,-0.756552,0.377606,-0.154056,-0.498312,0.056434,0.394861,-0.1787,-0.244245,0.125987,-0.529064,-0.361531,-0.60095,0.450143,0.263095,0.41315,0.101038,0.775069,-0.072772,-1.002077,-0.124692,-0.166022,-0.565304,0.105569,0.444929,-1.206958,0.374116,0.483094,0.633805,-0.03958,0.12672,0.587122,-0.065507,-0.54838,0.051213,0.279049,-0.738318,-0.378443,1.221842,0.006384,0.163153,-0.58463,-0.835136,0.494259,0.188311,0.540909,-0.050946,0.655024,0.021274,0.153898,-0.28346,-0.064818,-0.039734,-0.665157,-0.367499,-0.488163,0.136595,0.144386,0.420336,0.289107,-0.210153,-0.154345,0.724607,0.270661,1.022085,0.346755,0.632775,0.461472,-0.413542,-0.52191,-0.712009,-0.31567,-0.118095,0.240049,0.317949,-0.259139,-0.175224,0.539896,0.550263,-0.507522,0.263948,-0.16304,0.295123,-0.070241,0.51731,0.014994,-0.155283,-0.788168,0.108516,0.544855,1.103843,-0.610532,0.43743,-0.33378,0.897616,0.741537,-0.547075,-0.036375,0.127801,0.578809,1.108721,0.28398,-0.638227,0.052758,0.007614,-0.437586,0.201728,-0.151705,-0.573114,-0.265324,-0.725083,0.301175,-0.077102,0.811602,-0.303576,0.119917,-0.110201,-0.255636,-0.055038,1.252628,0.344679,0.277504,0.613615,0.056468,0.124629,0.384854,-0.389369,1.057325,-0.481935,0.041969,-0.157942,-0.4591,-0.053407,0.347996,0.264603,0.193825,-0.785683,0.150572,0.36772,-0.563292,0.399635,0.200328
aléatoire,-0.556605,0.891527,0.679187,-0.341151,-0.719915,-0.174622,0.225668,-0.259432,-0.255396,-0.094775,0.011826,-0.196535,0.148295,-1.610966,0.794986,0.463704,0.084196,0.097799,0.851953,-0.826031,0.145778,0.453549,-0.880548,-0.62292,0.303736,0.253882,0.032967,-0.397466,0.325239,-1.328485,-0.995267,0.097898,-0.149406,-0.080101,0.121647,0.022959,-0.708272,-0.165271,-0.143858,1.732682,0.063431,-0.241292,-0.449047,-0.376332,-0.373402,0.037433,0.219511,0.816548,0.549851,-1.392398,-0.810771,0.583782,0.011986,-0.457615,-0.346375,-0.423692,-0.614094,-0.401178,-0.154478,-0.677249,-0.074966,-0.728358,0.058126,0.031532,0.364863,-0.295503,0.813926,0.720343,-0.439467,0.387399,-0.432138,-0.454175,0.708803,-0.406136,-0.570974,0.208768,0.200332,-0.222141,1.094389,-0.553574,0.013232,0.250013,-0.164691,-0.511641,-0.618612,-0.061145,-0.056936,0.359565,0.191056,-0.602404,-0.103043,-0.310318,0.722856,-0.353145,-0.324462,-0.376824,0.57928,0.185679,-0.256224,-0.625342,-0.048374,-1.097818,0.453847,-0.063578,0.681919,-0.620077,-0.450247,0.166588,0.257048,0.010239,-0.683992,-0.513778,0.392034,0.020408,0.40272,-1.136525,0.484167,-0.13663,0.44805,0.493274,-0.261421,0.319311,0.212685,-0.004917,0.04163,-0.41678,0.017581,-0.525953,-0.414275,-0.001139,-0.195805,-1.059984,-0.158326,0.435376,0.175867,1.017797,-0.165139,0.654673,0.0638,-0.051559,0.364828,-0.556379,0.41968,-0.508993,0.324069,0.663545,-0.608464,-0.666273,0.209871,0.551045
naturel,0.303795,0.299072,-0.296984,-0.400704,-0.803396,-0.626428,0.227883,-0.168838,1.143448,-1.322259,-0.121458,0.268266,0.02656,-0.880981,0.277976,0.48248,0.818246,-0.899165,0.998421,-0.255423,0.120081,0.076905,-0.832824,-0.1239,0.153472,0.640602,-0.634618,-0.395328,-0.347074,-0.067929,-0.773333,0.554986,0.519739,-0.68347,-0.171524,-0.893975,-0.323435,0.167248,-0.317609,0.344786,0.3735,0.163185,0.013492,0.040839,-0.453293,0.051226,-0.688055,0.458834,-0.743872,-0.975249,0.346101,-0.512702,0.613022,-0.269887,-0.743941,-0.350972,0.087938,-1.375627,0.554119,0.109964,0.512882,0.148692,-0.116648,0.230281,-0.659598,-0.986939,0.759882,0.577992,0.242735,0.447798,0.116694,0.351097,0.537201,-0.097416,0.68689,0.642252,-0.19476,-0.101198,0.769314,-0.201544,-0.176932,-0.319615,0.76113,0.109208,0.248567,-0.159166,0.4162,-0.269198,-1.104627,-0.794522,0.174042,-0.472549,0.288352,-0.832622,0.608853,-0.731917,0.071915,0.22927,-0.73441,-1.095342,-0.168256,-0.11058,0.087991,0.705279,-0.120114,-0.166183,0.281905,0.553865,1.100181,0.267155,-0.285695,0.316829,0.471219,-0.158196,0.003222,-0.398524,0.143615,-0.102477,0.553088,0.002164,0.820384,-0.111476,0.18065,-0.080603,-0.397809,-0.559917,0.128427,-0.317229,0.295683,0.306648,0.372034,-0.04626,0.276611,-0.401935,0.310851,-0.436493,-0.113953,0.16209,0.063417,0.042365,-0.425025,0.722286,0.060122,0.292955,-0.077819,0.005085,-0.015101,0.065273,0.202896,-0.163953
normal,-0.111147,0.045227,1.201728,0.218947,0.366451,0.271216,0.348995,0.153392,-0.1912,-0.999983,0.314296,-0.001734,-0.377237,-0.51081,0.666936,0.42551,0.165227,0.070051,0.20101,-0.872933,-0.41122,0.009398,-1.071827,0.218242,0.062279,-0.3673,-0.443893,-0.153059,-0.131231,-1.053817,-1.088585,0.188813,0.387771,0.18668,0.118267,0.229165,-0.790833,-1.04025,-0.72647,-0.206038,1.011236,-0.234132,-0.115694,0.288044,0.233093,0.103755,-0.048189,0.01147,-0.618027,-0.754263,-0.518026,0.597255,-0.54666,-0.795182,-0.848832,-0.590206,0.170298,-0.67588,0.651708,-0.39914,-0.233065,0.237037,-0.006049,-1.402075,0.238237,-0.039728,0.229864,0.309463,-0.412447,-0.343791,0.269194,-0.126727,0.78405,-0.056628,0.209844,-0.413098,-0.226267,-0.505004,0.290764,-0.646209,-0.293532,0.218719,0.117972,-0.365794,-0.319524,-0.717783,0.326194,-0.152709,-0.02653,0.011629,-0.049644,-0.460517,0.194657,0.16336,-0.597935,-0.79979,-0.247019,0.692139,1.139899,-0.923241,-0.152641,-1.080064,0.679449,0.793185,0.448304,1.104338,0.189133,0.396402,0.325704,0.072083,-0.858237,0.587457,0.373754,0.48678,-0.029389,-0.87552,-0.636622,-0.605194,-0.329434,1.305081,0.191586,0.481309,-0.252244,1.034984,-0.060935,0.282035,-0.604994,0.284768,-0.329883,-0.119345,0.385508,-0.037473,-0.319876,0.176205,0.258561,1.040726,-1.093374,1.421678,0.670685,0.121592,0.493113,0.821286,-0.000148,-0.325872,-0.098767,0.169242,-0.629851,0.1826,-0.032243,0.030806
