word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
algorithme,-0.733729,-0.272789,-0.640214,-0.073102,0.194468,2.608249,1.531005,-0.168806,0.20992,-1.710688,1.557673,0.383659,0.469215,-1.151323,-0.429222,0.104214,-1.187814,-1.633445,-1.258895,-0.584724,-2.651272,0.593893
calcul,0.418402,-0.306456,-0.874351,-1.184794,1.371937,1.810194,1.004362,0.38008,0.770865,-1.319643,0.544566,0.205714,-0.615665,0.069844,-0.51543,-0.011712,-1.367921,0.046746,-1.735283,-0.995698,-1.686247,0.405325
application,-0.557074,1.181292,-0.477413,-1.266258,1.019359,-0.039454,0.480929,0.961973,0.507698,-1.179704,0.688536,0.581379,0.707872,-0.244266,-0.207587,0.211249,-3.143733,0.425992,-1.753338,0.578536,-0.843714,0.518486
élément,0.600296,-0.340102,0.041512,-2.632788,1.471926,0.216726,-0.012884,-0.64486,-0.386378,-0.990856,0.554163,-0.916309,1.485111,-0.69785,-0.396079,-0.3267,-1.983475,-0.901178,-1.214079,-0.298145,-0.820015,-0.27692
grand,1.236308,0.561922,-0.654157,-2.467186,0.022946,0.737093,1.15809,-0.621248,0.614842,-1.15296,0.35838,-0.939439,0.597671,-0.903324,-1.221628,-0.081565,-1.24382,-0.175267,0.084784,-1.358714,-0.302214,0.912035
propriété,-0.855609,0.806501,0.578036,-1.825216,1.703741,1.329438,0.421205,-0.229482,0.023956,-0.788254,0.926876,-0.832472,1.143913,-0.809857,-0.493846,0.482305,-2.428537,0.332921,-0.562377,-0.915704,-0.097212,0.16799
ordre,-0.148549,-0.050746,0.040217,-2.095032,0.798885,1.006697,0.421453,-0.804642,-0.023582,-0.65793,-0.580858,-2.010635,0.815077,0.553233,-0.419202,0.663782,-2.178795,-0.753279,-1.128028,-1.291207,-0.149382,0.598592
variable,-1.195787,-0.832148,-1.337733,-1.664643,1.763646,0.204302,2.003817,-0.550363,-0.758184,-0.0068,0.443554,1.205201,0.391851,0.155727,-1.305108,-0.426928,-2.569301,0.129168,-1.514541,-1.057099,-0.457693,-0.353371
base,0.431825,0.128568,0.02806,-2.290781,1.431973,0.29259,0.355269,-0.504552,0.375342,-0.867148,0.46323,0.145985,0.153502,-1.097929,0.637464,0.73951,-2.008635,-0.450828,-1.318859,-0.688625,-1.352698,0.416094
géométrie,1.086149,0.986153,0.619041,-0.854061,1.785871,0.126039,-0.214808,0.351451,1.042694,-2.133551,0.350116,0.25196,0.279124,-0.258297,-1.129684,0.36208,-2.155252,1.713077,0.163274,-0.587401,-1.856107,0.88083
analyse,-0.092141,0.31792,-1.035982,-0.921243,0.994959,0.718425,0.459755,0.680577,0.46733,-1.301946,0.622527,0.726847,-0.572852,-0.266625,-1.676339,-0.389976,-2.062645,0.672086,-1.517859,-0.36563,-1.557974,1.832636
loi,-1.12163,-0.595603,-1.516488,-0.936827,1.364447,0.233426,1.410544,-1.212823,0.387131,0.174864,0.632251,-0.528471,-1.07018,-0.436101,-1.088359,0.288163,-2.779339,0.827712,-0.400115,-1.482867,0.360389,0.134262
définition,-0.441052,0.184785,0.205682,-1.590119,1.875664,0.877212,0.524288,0.070217,0.075578,-1.006438,0.3012,-0.141592,0.797814,-1.017312,-0.702273,0.682673,-2.399131,0.247022,-0.745297,-0.828376,-0.35758,0.034797
réel,-0.752211,-0.114746,-1.009437,-2.540041,1.668571,0.391564,-0.450002,-0.326096,0.73961,-0.671082,0.612878,0.287127,1.055749,-0.933083,-0.695167,-0.10654,-2.377181,0.500438,-1.110722,-0.846927,-0.414155,-0.105915
dimension,-0.484619,0.612752,0.374899,-2.198243,2.120939,0.164502,0.543318,-0.49324,0.770253,-1.228804,0.110424,-0.128694,1.703378,-0.108847,-0.281518,0.624903,-1.94117,0.187081,0.214713,0.374428,-1.286509,0.346438
statistique,0.252381,0.899895,-1.242568,-0.83552,-1.067735,0.951486,1.223566,-0.343729,0.100824,-0.732011,0.116745,0.874674,-1.521636,0.238877,-1.036406,-0.244571,-2.364967,0.088574,-1.756512,-0.766791,-0.585868,1.857154
sommet,0.552069,1.286643,0.910725,-1.704602,0.679939,-0.062494,1.829397,-2.111855,-0.470531,-0.995201,0.577398,-0.31795,2.780714,-0.034882,0.651586,0.580591,-1.717068,-1.384994,1.004286,-0.915299,-1.545521,-0.67264
logique,1.11114,-0.608759,1.207986,-0.695448,1.408279,1.267877,0.604295,0.830929,-0.728599,-1.553842,0.857062,0.206088,-0.895069,1.23463,-1.959168,1.883917,-2.252524,0.540211,-1.543234,-0.805468,-0.268814,-0.550615
terme,-0.28281,-0.615466,-0.345513,-2.344726,1.277667,0.689389,1.080011,-0.337471,-0.221215,-0.727761,0.148409,0.136872,0.301672,-0.314421,-0.62268,0.376759,-1.443615,0.033866,-1.324258,-1.416294,-0.538395,-0.192765
trois,1.492954,0.535008,0.187649,-1.864198,0.84007,-0.187025,1.172785,-0.500799,-0.139319,-1.201209,0.679945,-0.436888,1.080227,-0.303333,0.184109,-0.78017,-1.684352,-0.029349,-0.182742,-1.826938,-0.971772,-0.605381
plan,0.89398,1.010128,0.90701,-1.849976,1.359926,0.264179,-0.189761,-1.185104,0.899647,-1.142255,0.861923,0.624867,0.653279,-0.75855,1.00508,-0.764368,-2.634605,0.818642,0.006159,0.197323,-0.738574,0.046176
formule,-0.776465,-1.286766,0.055387,-0.979137,1.373561,1.60084,0.615122,0.047304,0.150331,-1.000807,0.810626,-0.636244,-0.340909,-0.219183,0.291964,0.326194,-2.404506,0.968473,-0.864037,-1.537289,-0.643043,-1.018894
droite,0.804731,0.761251,0.286111,-1.597526,0.972735,0.747692,-0.132488,-1.050784,0.156026,-0.947817,0.122981,0.570018,1.033062,-0.906064,1.433864,-1.283216,-3.05742,0.396707,0.124773,-0.441926,-0.366311,-1.167964
$\mathbb{C}$,-0.070059,0.657258,-0.021393,-2.326557,0.181921,0.69969,0.107424,-0.340159,-0.281415,-1.301302,0.516062,0.177906,0.787844,-0.583304,0.934002,0.110178,-2.432703,-0.561146,-0.717055,0.264223,-0.367968,-1.270993
solution,-1.190946,-0.200216,-0.589783,-1.311728,0.890257,0.841426,1.19569,0.106582,1.318481,-1.518269,1.888706,0.376622,1.197146,0.405657,-0.405311,-0.467016,-1.332168,0.27863,-0.839295,-0.708876,-0.921111,-0.700821
