word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
forme,0.711892,-0.110426,0.223421,0.381386,-0.058975,-0.975386,-0.6814,-0.14168,-0.368479,0.282452,0.21243,-0.754189,-0.204195,0.114523,1.142206,1.503518,-1.085429,-0.382691,0.216472,-0.175731,-0.123201,1.378802,0.445685,0.49296,-0.366342,0.174699,0.955455,-0.25641,0.383029,1.121819,0.590774,0.289632,-0.060033,0.381203
entier,0.714318,0.355557,0.154549,0.200957,0.221017,-0.156408,-0.631665,-0.170032,0.138581,0.548938,0.209852,-0.530999,-0.264217,-0.423197,0.72676,0.926033,-0.077498,-0.871455,0.394558,-0.142031,0.474927,1.630363,0.076058,-0.305946,-0.311955,0.927192,-0.072888,-0.163452,0.002331,0.820999,-0.124218,0.741665,0.532826,-0.01945
système,0.244836,-0.857365,-0.098582,-0.635077,-0.436744,-1.695624,-0.461251,-0.963126,-0.740197,0.327694,0.881063,-0.338953,-0.398773,0.307883,0.588097,1.039653,0.090611,0.770874,-0.168873,0.317794,-0.021241,1.85524,0.923411,-0.361338,0.177591,-0.684018,0.464437,0.647981,0.189004,1.141971,0.571492,0.145001,0.907051,-0.098586
équation,0.308691,-0.561688,1.052332,0.23249,0.84543,-1.446251,0.496952,-0.348398,0.621499,1.245686,0.922455,-0.490021,0.88097,-0.498069,1.646307,-0.776367,-0.408278,-1.041012,0.588891,-0.309696,0.409426,1.858006,2.451784,-0.966796,1.676252,-0.082855,-0.207089,1.221687,0.682419,0.850601,0.213883,0.717182,0.447254,0.125673
suite,0.068538,0.118217,-0.748391,-0.970627,-0.428037,-0.245022,0.099221,0.385461,0.261897,0.744035,-0.233095,-1.201968,-0.208337,-0.462248,-0.213231,0.710854,-0.098772,0.344921,0.053698,-1.169985,0.214305,1.449331,-0.30212,-0.05505,-0.13506,-0.22047,0.097758,-0.288606,0.039689,0.009724,0.269771,-0.15434,0.160905,0.416698
algorithme,0.927884,-0.455595,0.327974,1.445513,0.58254,-0.645923,0.27485,-1.420491,0.268267,1.250307,0.620107,-0.142224,0.534332,-0.718957,0.771713,0.091963,0.566344,0.171949,0.974934,-0.086406,-0.921588,1.461602,1.397964,-1.510629,0.98956,-0.327901,0.22193,1.577225,0.353309,1.081135,0.525958,-0.574874,0.872404,-0.09553
calcul,0.168468,-0.452906,-0.166834,0.317603,-0.169595,-1.345867,-0.38469,-0.51474,0.783913,1.039751,0.761886,-0.159039,0.173027,-0.804369,0.880344,0.716629,0.458477,-0.280253,0.818689,-0.164458,-0.108988,1.52304,1.668047,-1.116918,1.448533,-0.504155,0.128552,1.167548,-0.05867,1.466287,0.174042,0.661975,0.81123,-0.75609
application,0.295849,-1.01602,-0.781905,0.0975,-0.157829,-1.954148,-0.103745,-1.378654,-0.436097,0.696625,0.37207,-0.818513,-0.587324,0.008497,0.489304,0.77905,0.035881,0.904865,0.214514,0.492879,0.353876,1.588191,0.530742,-1.243026,1.032041,-0.051055,-0.040996,0.289896,0.425549,0.758488,0.312854,0.74843,0.674776,-0.442433
élément,0.992942,-0.356013,-0.578711,0.286296,0.13583,-1.506414,-1.278515,0.002803,-0.522046,0.151091,0.399301,-0.240152,-0.286123,-0.480648,0.296876,1.190007,-0.750884,-0.819892,0.22896,0.079405,0.012125,1.539458,0.662937,-0.198693,0.209403,0.659704,0.903972,0.163278,-0.124623,0.626494,0.524242,0.515165,-0.355724,0.644655
grand,0.013546,-0.710684,0.355741,-0.816379,-0.541422,-0.155504,-0.548529,0.492678,0.009804,-0.209722,-0.032655,-0.037835,0.230167,-0.099824,0.12333,1.385259,-0.142719,-0.414998,0.267732,-0.876196,-0.19294,0.721359,-0.550257,1.143235,-0.250557,0.186382,0.125573,-0.652372,-0.634842,0.148443,0.715474,0.67925,0.187112,0.27778
propriété,0.008907,-1.053334,0.608652,0.210828,0.452894,-1.366257,-1.252863,-0.008183,0.280596,-0.188765,0.757157,-1.508951,-0.289198,-0.041736,0.170114,0.392232,0.2246,-0.859891,0.852188,0.017793,1.076185,1.09261,-0.128936,0.321924,0.774897,0.066377,0.318495,0.015813,0.663086,0.312799,0.548108,0.666717,0.361486,-0.034248
