word,1,2,3
congru,0.980235,-2.20651,2.679707
fractionnaire,1.662143,-2.575108,1.730301
opposé,1.46322,-0.072641,0.270114
Hamming,-0.658195,-3.385419,1.275773
lagrangien,2.354421,-2.429674,1.395983
primalité,0.834836,-4.303869,-0.011961
démontrable,2.130305,-2.425252,1.818888
borélien,-0.825992,-4.408034,2.307416
hypergéométrique,1.569548,-4.117934,2.448674
injection,2.261016,-1.109161,-0.944595
réflexif,1.800607,-1.893916,1.157842
surjectif,2.16983,-3.867491,-0.9738
orientable,2.070563,-2.40037,0.110021
Littlewood,-1.624504,-2.556912,1.377271
Liouville,-0.618229,-2.482813,2.562952
prisme,1.713839,-1.379211,0.551149
ergodique,1.919415,-3.189833,1.78494
algébriquement,1.570236,-2.777475,0.231242
déterminant,1.897232,-1.56491,0.776871
Kronecker,-0.16814,-2.567576,2.56244
valuation,1.331537,-3.416431,0.489694
eulérien,1.357617,-3.224979,2.346435
littéral,1.34318,-0.821239,0.472588
disjonction,1.389337,-2.202919,1.671025
parallèlement,0.617417,1.249494,-0.528509
retenue,1.953019,0.062543,0.965704
majoration,2.126879,-1.995011,0.967702
crochet,1.327724,-0.609593,0.019048
sécant,1.674479,-3.139215,1.900002
invariance,1.599325,-2.564439,1.484038
suffixe,1.322234,-0.799164,0.769612
homomorphisme,1.830193,-3.358778,-0.723234
antisymétrique,2.577848,-2.856977,1.138413
barycentre,1.826374,-2.278965,1.343571
subdivision,0.363568,0.432463,1.364855
assertion,1.671917,-1.294625,0.930409
polygonal,2.261361,-0.350753,2.365401
octaèdre,1.441297,-2.666722,0.862793
onze,0.521679,1.709157,-0.643285
milliard,1.658386,-0.343027,-0.886952
orthonormal,1.971867,-3.388639,0.804102
tridimensionnel,2.522654,-1.76598,-0.144714
extraction,1.129149,0.243853,1.632216
linéarité,2.225518,-1.922256,0.505079
Pólya,-1.762711,-3.291108,1.830021
Riesz,-1.313377,-3.151957,2.4592
cinquante,0.630653,1.538623,-0.512863
transposer,1.239679,-0.416353,0.060105
additionner,1.935967,-0.759747,-0.494931
dispersion,2.456474,-0.409039,-0.128641
sophisme,1.435507,-2.250811,1.737643
homéomorphe,1.109643,-3.926455,2.08916
Kleene,0.064576,-4.024225,1.581378
bissectrice,0.775754,-3.129011,2.336093
ZF,1.05553,-2.914758,-0.562582
concave,2.782809,-1.070421,1.501705
étoilé,0.401744,-1.25795,1.234402
gaussien,2.785587,-3.156721,0.396978
isométrique,1.834191,-2.50687,-0.294904
cyclotomique,1.642466,-3.737055,1.311262
normalisation,1.761557,-0.657277,0.301027
aléatoirement,1.801765,-1.128563,-0.667576
décagonal,1.301271,-3.517482,2.868145
observable,2.848826,-0.663624,0.02972
quinze,0.687173,1.854773,-0.596144
Kripke,-0.778724,-3.267068,0.656609
similarité,2.054572,-0.985614,0.203198
continûment,1.734906,-1.719347,2.344341
quarante,0.544953,1.686531,-0.402394
minimisation,2.172219,-2.278491,0.853996
Eisenstein,-1.06543,-1.468448,1.344006
réciprocité,1.686676,-1.171179,1.219176
inductif,2.541071,-2.662399,0.58378
énumérer,1.42148,0.034471,0.694385
orthogonalité,2.011959,-2.318852,2.027053
ellipsoïde,2.037612,-2.326239,1.2392
Fraenkel,-1.566391,-2.000172,2.670628
asymptote,0.728052,-3.088276,1.313865
asymptotiquement,1.7656,-3.248637,2.164394
maximiser,3.015002,-0.862628,-0.407196
complétude,1.386196,-2.708118,1.692144
jacobien,0.905637,-3.412365,1.817482
propositionnel,1.581047,-3.535395,1.240747
irrationalité,1.214863,-2.48413,2.117088
corréler,3.313127,-0.794937,-0.218552
cylindrique,2.800148,-0.543745,0.987406
trapèze,0.913054,-1.8313,0.844534
losange,1.549724,-0.90557,1.041967
cardinalité,1.244739,-3.336768,1.21754
inéquation,0.356292,-3.804418,1.874026
ensembliste,0.278386,-3.496099,2.168204
parabolique,2.177522,-1.836983,0.230285
Pell,-0.981738,-1.943787,0.786362
attracteur,1.498209,-3.034173,1.334411
noethérien,2.337888,-3.077561,0.684187
soustraire,1.804463,0.504539,1.110482
treize,0.33275,1.618105,-0.487747
exponentiation,2.449244,-4.010374,0.229771
Hermite,-0.653992,-0.877532,1.966869
atlas,-0.052656,-0.188105,-0.282754
convexité,1.34484,-2.285251,2.516855
Weierstrass,-1.589057,-3.170178,2.065606
Baire,-0.961483,-3.442149,2.209185
médiane,0.952107,-1.253911,1.954694
rhombique,1.452335,-3.581946,1.528197
simplicial,1.160276,-4.666301,1.727952
Student,-0.91026,-1.789246,-1.221029
maillage,2.610809,-1.012552,1.231886
Sobolev,-1.28949,-2.571681,2.290283
transposition,1.399703,-0.906794,0.115815
Zorn,-1.063501,-1.286057,0.096039
minorer,0.899244,-2.054475,1.335933
circonférence,1.80809,-1.015839,0.918473
Skolem,-1.098032,-3.461781,2.018823
sommable,1.166372,-3.648744,3.503521
encadrement,1.141812,0.368238,0.360643
involution,0.948167,-2.876368,0.912138
sixième,-0.31539,1.292107,-0.968746
martingale,0.365406,-3.280055,1.813072
circonscrit,1.787719,-1.005834,2.164703
isocèle,0.874326,-2.95607,1.922009
Schwarz,-1.937234,-0.532595,0.430471
énumérable,-0.162123,-4.336188,1.928327
médiatrice,0.241073,-1.444082,1.996595
méromorphe,1.698476,-3.865341,2.199974
ultrafiltre,1.348329,-4.662015,1.935622
connexité,1.231606,-3.081735,2.390834
Karp,-1.418174,-2.295896,0.956825
discontinuité,1.905863,-0.991018,1.240523
existentiel,1.766367,-1.417678,1.028674
inconnue,-0.73817,-0.984196,0.575742
résoluble,1.802936,-3.131364,0.113916
arité,0.83886,-3.946119,1.513213
homographie,1.0406,-3.270369,2.512352
ternaire,1.922929,-2.235003,0.148066
injectif,2.673198,-3.316329,0.006374
irrégulier,2.372667,0.143599,0.551265
septième,-0.328382,1.226257,-1.096361
Galton,-0.996274,-2.328943,1.581154
Lipschitz,-1.667294,-3.402749,1.738452
monôme,1.162018,-2.923565,1.711701
proportionnalité,2.245054,-1.088222,1.851833
rectangulaire,3.019852,0.600373,1.642062
pyramidal,2.104879,-0.686318,1.64934
Zariski,-0.030554,-4.084034,1.416636
acyclique,1.389019,-3.657832,1.906527
dixième,-0.151732,0.991615,-0.873739
octogonal,2.37125,0.021187,2.481261
seize,0.619651,1.487105,-0.532989
lexicographique,1.309761,-2.270476,1.941289
marginal,1.776943,-0.046471,-0.121078
Fischer,-2.000386,0.062233,0.017083
bidimensionnel,2.385233,-2.268563,0.505253
conjugué,1.692146,-2.686846,0.988173
isopérimétrique,1.52368,-5.016717,1.530583
unaire,1.615679,-3.705018,0.44149
Bruijn,-1.529968,-2.577963,2.154998
Cesàro,-2.896682,-3.049028,3.054258
déformer,2.391323,-0.422839,0.269482
encadrer,2.037599,1.040342,1.017435
polyédrique,1.509469,-3.180182,1.868741
Bézout,0.724209,-2.5373,2.971483
Goldbach,-0.689886,-2.074557,2.416724
holonomie,0.580583,-4.634726,0.819051
colinéaire,1.929654,-3.191629,0.22353
décroître,2.547973,-0.241702,0.236367
Carmichael,-2.084617,-1.508863,-0.380138
factoriser,1.27944,-3.011974,1.360143
Navier,-0.547883,-3.153928,0.753457
sécante,0.035976,-4.414887,2.110523
Sturm,-1.744961,-0.578778,1.049448
tétraédrique,2.154191,-2.488589,0.767455
ennéagonal,0.805607,-4.754549,3.011282
antiprisme,1.636811,-3.990686,2.076195
birapport,-0.057485,-0.049632,0.052453
dilatation,3.003953,-1.474829,0.442269
Diophante,0.620522,-2.737408,3.430706
Penrose,-0.597236,-2.536511,1.18165
scinder,0.831943,0.284876,0.722848
sommer,-0.657986,-0.357483,0.642325
binôme,-0.861177,0.18328,1.240664
extrémal,1.535879,-3.432721,0.974526
Bolzano,-1.031565,-0.642089,1.392497
histogramme,1.003554,-1.877087,2.12871
impropre,2.449659,-0.472569,0.903432
cycloïde,1.261419,-2.748345,2.796665
Fulkerson,-1.874016,-3.356421,1.988229
dichotomie,1.516381,-1.471978,0.902379
Cramer,-2.250047,-0.513916,1.482808
octonion,0.441722,-4.016315,1.782302
octaédrique,1.926307,-2.8179,0.912314
hilbertien,1.912565,-4.173714,0.64404
homologique,1.382781,-4.3532,0.464798
huitième,-0.402202,1.419475,-1.050926
préhilbertien,2.996149,-3.729374,0.636386
quadruplet,0.518201,-3.442067,1.906879
radian,0.834682,-2.636655,1.001468
torseur,2.83341,-3.399835,0.455826
Grassmann,-0.518326,-2.742402,2.873877
Mascheroni,-1.823731,-2.560156,2.485794
Chomsky,-0.257438,-1.688657,0.447547
hypersurface,1.911044,-3.24483,0.91818
Hölder,-0.412434,-3.117684,1.224835
exponentiellement,2.424925,-2.231324,1.956181
Hodge,-1.579094,-1.921758,0.237584
périodicité,1.198623,-1.70094,-0.304538
Carathéodory,-0.59765,-3.634202,3.93711
dominant,1.956107,0.471763,0.333927
monotonie,1.57121,-1.344334,1.175
Voronoï,-0.703086,-4.902204,1.762855
associativité,1.48817,-2.858332,2.942637
axiomatisation,0.853092,-3.530456,2.204322
codimension,0.623496,-4.275596,0.479944
ordonnée,1.129469,-2.866249,2.480549
orthocentre,0.48269,-4.317661,1.846911
Ackermann,-1.787681,-1.087862,1.305258
commutativité,2.029225,-2.971604,2.020036
galoisien,1.320325,-3.578925,0.327011
quartile,-0.323533,-2.883547,2.662421
indécidabilité,1.327881,-3.564377,3.078307
percolation,1.8362,-2.346389,1.236378
extremum,0.797624,-2.735897,2.140257
heptagonal,0.705985,-2.566862,2.299758
hexadécimal,1.474157,-2.755955,0.629793
tangent,0.316407,-3.133189,1.15241
hyperfonction,1.309739,-4.825367,1.128207
hypoténuse,0.999675,-4.164886,1.995334
Mordell,-1.10982,-2.438025,3.565373
neuvième,-0.124978,1.124611,-0.932625
covariant,1.409106,-3.645638,1.840334
récursivité,1.826817,-2.849433,1.910889
commuter,1.423527,-2.374137,-0.142919
Mazur,-1.777488,-2.023921,1.239958
orthonormé,1.517113,-3.213865,2.343125
pentagramme,0.977044,-2.756242,1.819453
variationnel,1.687121,-3.342084,1.836922
paramétrisation,1.754188,-3.237304,0.443609
sexagésimal,1.709929,-3.086236,1.387323
adjacent,0.476856,-1.134878,0.623648
glouton,0.21108,-2.33294,1.292848
tautologie,1.357253,-2.456529,1.52411
PSPACE,0.044789,-3.762596,0.598152
coplanaire,1.386834,-2.815092,0.819294
fini,0.621141,-2.554272,0.925208
hypergraphe,1.379928,-4.23552,2.056027
involutif,1.652174,-3.966116,0.228407
lemniscate,-0.730612,-3.73177,2.343002
préordre,1.348127,-4.267434,1.147093
fibration,-0.90606,-4.02371,1.1825
Büchi,-1.093847,-2.714416,2.715351
Kruskal,-0.891962,-3.543667,2.342081
NL,-0.73388,-1.720226,0.34136
affixe,2.053328,-2.097695,1.360682
autoadjoint,1.27161,-4.411397,1.085333
Bellman,-1.560293,-2.54959,0.96631
Descartes,-0.089959,-1.589372,1.57463
isogonal,1.104583,-4.849496,2.030817
quatorze,0.633524,1.524219,-0.477208
surjection,1.317294,-3.287229,2.931717
discontinu,2.240288,-1.550084,0.983293
extrapolation,1.358058,-1.622962,0.504182
Koch,-1.832906,-0.306381,0.068246
tangence,-0.158912,-3.045406,2.039577
transporter,1.655785,0.663375,-0.082407
barycentrique,1.495659,-4.18337,0.34108
équerre,1.165985,-0.784211,1.678138
additivité,1.494235,-3.338088,1.45799
diédral,0.726422,-3.157378,1.702266
ovale,2.241183,-0.706379,0.864277
dodécaédrique,1.939169,-3.803387,1.659685
matroïde,0.20115,-4.681078,2.067095
rationalité,1.633533,-1.45677,0.859609
billard,-0.317453,-0.314992,0.252705
contractile,2.313146,-2.610711,1.083371
disjonctif,2.145358,-3.070817,1.92229
transfinie,-0.058015,-4.79408,1.879036
commutation,2.253956,-2.010522,-0.118873
Herbrand,-1.978287,-2.661717,2.14216
Perron,-0.794488,0.286678,1.526813
commute,1.309567,-2.829955,0.884838
$\epsilon$,0.882411,-2.469538,0.505605
équiprobable,1.886277,-3.333678,1.801918
différentiabilité,1.222453,-4.464713,1.487077
décidabilité,0.310252,-4.450267,1.147988
dénombrer,0.163048,-1.014199,0.390278
renormalisation,1.496962,-2.982402,0.97031
rigidité,3.131094,-1.048037,0.489784
récurrent,-1.015145,-1.018572,-0.960208
Syracuse,-1.193642,-0.610372,0.656829
transitivité,1.337942,-2.946201,2.369618
multilinéaire,2.561579,-3.960391,0.809342
Cantelli,-1.640954,-2.545276,2.360607
multivarié,1.818238,-3.906336,0.162106
nappe,3.006796,-0.088786,1.194735
Stokes,0.999368,-2.738143,1.136127
$\aleph$,-0.307503,-2.259103,0.753835
sinusoïdal,3.102705,-2.20224,0.075626
Burnside,-0.760434,-1.867419,1.452952
compagnon,-0.299097,1.43501,-0.09018
préfaisceau,0.719629,-4.389998,1.173534
dièdre,1.565835,-2.100008,1.721328
distributivité,2.27991,-2.969763,2.548396
markovien,1.39177,-4.392042,1.507266
autocorrélation,1.82191,-3.389669,1.548727
extensionnalité,-0.201226,-3.680176,1.53039
paracompact,-0.004484,0.16651,-0.232398
sturmien,0.024396,-8.8e-05,0.045089
cuboctaèdre,0.195381,-4.653285,0.498447
permuter,0.892617,-1.677632,1.681099
diagonalisable,2.894716,-3.354152,0.202247
népérien,1.55587,-3.88954,2.313934
hyperboloïde,0.173163,-3.082501,2.238537
paraboloïde,1.485736,-2.969952,2.677087
$\zeta$,1.255204,-2.885438,2.44154
centième,0.147824,-0.310244,-0.663685
millième,0.280477,-1.79519,0.223428
soixante,0.355133,0.305227,0.18396
