word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
graphe,0.343623,-0.395639,-0.489531,-0.229207,0.159403,-0.04865,-1.521974,0.038224,-0.420593,-0.468551,-0.109836,-3.9e-05,0.492675,-1.703472,-1.450209,0.251645,-0.639984,0.123031,-0.105372,0.069032,0.422978,0.593423,-0.947578,-0.125162,1.062881,0.205991,0.234683,-0.98792,0.895606,0.250568,-0.012662,-0.025323,-1.45163,0.886926,-0.613689,0.402632,0.218449,-0.297118,-1.217433
forme,0.48866,-0.69373,0.176242,0.077946,-1.318071,0.28921,0.557603,0.078481,0.692735,0.182164,-0.770356,-0.324755,0.475178,0.452204,0.451698,0.270719,-0.178713,-0.149204,0.192985,0.858317,-0.742285,0.280771,-0.211376,0.044073,0.764871,-0.644839,-0.395853,-0.2667,1.074509,0.621722,-0.00313,-0.047639,-1.079058,-0.373616,-0.07901,0.770644,-0.378142,-0.56453,-1.297353
entier,-0.025416,-0.514375,-0.296687,-0.092615,-0.485759,-0.397944,0.113171,-0.125501,0.360114,-0.299692,-0.502727,0.34364,0.146646,0.048553,0.158626,0.112183,-0.213196,-0.276619,-0.45738,0.602237,-0.804637,-0.142419,-0.887408,0.401028,0.227755,-0.613267,-0.593836,0.046843,0.217508,0.701459,-0.045965,-0.510686,-0.538941,-0.241441,0.052285,0.066646,-0.252877,-0.785865,-1.130979
système,0.178303,-0.199591,0.017946,-0.609556,-0.833468,0.619216,-0.646862,-0.101493,0.666528,0.835142,0.229704,-0.862075,1.348611,-0.279885,-0.042735,0.61571,0.692764,0.534586,0.114728,0.332873,-0.308563,-0.893659,-0.066635,0.94181,0.868239,-0.221055,0.151884,-0.04114,1.310682,1.018593,-0.153376,-0.963767,-1.341768,0.078566,-0.196233,0.119728,-0.633106,-1.828963,-0.599747
équation,0.335657,-1.644028,-0.707735,-1.507407,-0.186544,0.67742,-0.52453,-0.909786,0.877204,-0.41342,-0.136117,-0.93495,0.809165,-0.607512,-0.096961,0.069409,-1.414673,0.939657,-0.652619,-0.926203,-0.400186,1.045925,-0.188286,0.162339,1.245603,-0.359203,0.517494,-1.270063,0.782155,-0.942259,-0.05625,-0.774837,-2.166288,1.271152,-1.331371,-0.170786,0.495686,-1.023728,0.242088
suite,-0.089914,-0.388951,-0.019145,-0.109372,-0.901068,-0.227395,0.291776,-0.206504,-0.052094,0.109257,0.156129,0.260303,-0.194322,1.293467,0.665885,-0.393295,0.348695,0.007556,-0.329715,0.533614,-0.035882,-0.989443,0.506231,0.514029,-0.097166,0.182451,-0.081321,0.047663,0.016457,-0.337325,-0.146682,-0.634333,0.17928,-1.013753,-0.225089,0.018071,-0.266844,-1.154541,-0.231852
algorithme,0.06683,-0.053456,0.189212,-0.645144,-0.847778,0.23335,0.003771,0.604299,-0.094725,0.483675,0.415695,0.13061,1.211602,-1.774418,-1.604584,0.690377,0.040412,0.644931,-0.047004,-0.205348,-0.279277,-0.41957,-0.552687,-0.075199,1.483751,0.273534,0.198524,-0.750727,0.499471,-0.772165,-0.492256,-0.718464,-1.657985,0.953481,-0.759548,-0.222258,0.119599,-1.30211,-0.566779
calcul,-0.417809,-0.756363,0.0988,-0.922729,-0.436217,0.35568,-0.23936,0.088917,0.372863,-0.131144,0.103818,-0.0197,0.898233,-0.90629,-0.642168,0.662511,-0.093871,1.300387,-0.389245,-0.205181,-0.648497,-0.423598,-0.132404,0.337002,1.054258,0.101986,-0.006461,-0.216915,0.50932,0.168498,0.130221,-0.389818,-1.820721,0.421728,-1.676377,-0.124629,0.567873,-1.945432,-0.355748
application,0.164867,0.092388,-0.140258,-0.190876,-0.931555,0.120856,-0.469475,-0.183184,0.55658,0.860239,0.047049,-0.724049,1.397864,-0.384291,-0.511174,0.768951,0.518362,1.816616,-0.312643,0.401966,-0.738718,-0.596133,-0.634432,1.051,0.347077,0.104003,0.258755,0.480021,0.323377,0.421232,-0.547123,-1.01915,-1.463396,-0.217204,0.037184,-0.03725,-0.147792,-1.717373,-0.049674
élément,0.547841,-0.192136,-0.203542,0.521266,-0.97718,0.448649,0.721762,1.16352,0.655803,0.104047,-1.123755,-0.454025,0.395471,0.27315,0.353783,-0.208275,-0.029039,0.342356,-0.391152,0.219054,-0.903468,0.295408,-0.166718,0.562707,0.68388,-0.162078,0.276703,-0.07912,0.88084,0.338242,0.05211,-0.565433,-1.127609,-0.229664,-0.558222,0.234149,-0.23592,-0.847766,-1.328165
grand,0.211975,-0.290474,-0.077462,0.095045,0.216739,0.142737,0.151885,-0.229352,-0.190484,0.086444,-0.636999,0.236859,-0.109578,1.11241,0.863873,-0.07756,0.079295,-0.784796,0.230979,-0.401837,-0.55938,-0.191622,0.279957,0.030205,0.509874,-0.807351,-0.073286,0.237865,0.100227,1.298221,-0.038861,0.021849,-0.048569,-0.928324,-0.241626,0.061155,0.039834,-0.911071,-0.705618
propriété,0.621747,-1.001031,-0.607503,0.098338,-0.51925,0.627289,-0.561024,0.226621,0.948435,0.90349,-0.795983,-0.52091,0.106368,0.926515,-0.063325,0.295644,-0.22354,0.327801,-0.685204,-0.928274,-0.477138,0.353974,-0.489226,0.499977,-0.114887,-0.418062,-0.425849,-0.651119,0.392752,0.844845,-0.239223,0.426847,-0.720734,-0.601287,0.074914,-0.503104,0.236924,-1.331927,-0.229312
ordre,-0.255991,-0.46233,-0.016523,-0.098977,0.177874,1.066336,0.311137,-1.175297,0.72229,0.093575,0.225294,0.402377,0.02072,1.160765,0.56826,-0.48835,-0.229479,0.290056,-0.047227,-0.265922,-0.37104,-0.41729,-0.494916,1.13166,-0.420949,-0.080826,0.577401,0.300653,0.823374,0.60512,0.242026,-0.345037,-0.417823,-0.833031,-0.311313,-0.590167,-0.054158,0.003878,-0.990167
variable,-0.380816,-0.367902,0.378916,-0.769689,-0.676645,-0.358682,-0.197886,-0.310794,0.871247,0.328847,-0.300185,-0.462909,0.702448,-0.680709,0.376795,0.315607,-0.327108,0.637195,-0.923088,0.401395,-1.176134,0.535513,-0.678201,0.372418,1.227261,-0.304161,0.441637,-0.522475,0.597157,0.943362,0.527645,0.534391,-1.821458,0.499733,-0.487761,-0.073695,-0.144263,-0.840469,-0.655873
