word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
calcul,-0.025809,-0.54176,-0.137766,0.255088,0.686547,0.246493,-1.098498,-1.048538,-0.00107,-0.338865,-0.357801,0.469497,-0.143714,0.205443,0.423206,-0.912821,1.045483,-0.742895,1.008973,0.529118,0.389621,-0.800233,0.892086,0.185219,0.119813,0.686595,-0.862977,2.203591,-0.285295,0.024865,0.327967,0.143881,-0.28655,-0.552029,0.736099,0.068506,-0.907352,-0.561236,1.388772,-0.133309,0.020978,-0.174322,-0.901809,-0.664254,-0.340443,0.262272,0.041146,0.163961,-0.406388
application,-0.406419,0.36916,0.509929,0.222287,-0.208414,-0.328235,-0.414857,-0.32209,0.468228,-0.256159,-1.154198,0.055098,-0.130229,-0.164751,0.055052,-0.288505,0.590458,-0.519204,0.434404,-0.250065,-0.03351,-2.023745,0.643386,0.145029,0.531408,0.152896,-0.273331,1.82938,0.119788,0.061804,0.182309,0.219113,-0.081984,0.265141,0.090002,-0.20693,-1.56872,-0.18624,0.887945,-0.198736,0.546152,-0.71084,-0.783982,-0.244853,-0.603607,1.339633,0.638569,-0.123724,0.333723
élément,-0.557019,-0.406358,0.920932,0.812479,-0.077513,1.040511,-0.021913,-0.398369,0.625839,-0.284579,-0.024573,-0.068831,-0.266216,-0.320965,0.432458,-0.483608,0.180642,-1.024439,-0.126867,0.133145,-0.583823,-1.091405,0.551837,-0.783742,0.215274,0.521986,0.216028,0.399465,0.543937,-1.069611,-0.045992,0.556652,0.643341,-0.620019,0.084769,0.663731,-1.156576,0.008942,0.675937,0.209987,-0.55557,-0.349183,-0.66351,-0.494562,-0.446107,0.119191,-0.924485,-0.15781,0.091837
grand,-0.318761,0.091758,0.02572,1.487551,0.131957,0.535504,-0.226303,-0.225396,0.1944,0.204582,-0.258959,0.321222,-0.190034,-0.025039,0.299631,0.311473,0.232596,-0.651243,-0.265846,-0.098216,-0.01126,-1.311515,0.004177,-0.870225,-0.314845,0.164863,0.008978,-0.548743,-0.160675,0.160828,-0.555483,-0.349296,0.038324,-0.369935,-0.505494,-0.117862,0.061751,-0.434831,0.026799,-0.004455,-0.077947,0.37387,0.430549,0.364758,0.101371,-0.292094,-0.905795,0.325196,-0.675836
propriété,-0.430335,0.125291,0.031346,1.7783,0.829963,0.04336,-0.374044,0.951404,0.391773,-0.027911,-0.395506,0.698541,-0.41878,-0.236202,1.052518,0.003774,1.139626,0.205724,-0.02278,0.014779,-0.626666,-0.958997,0.808906,-0.458677,0.589532,-0.028268,0.218513,0.576558,0.274763,-0.078034,0.038984,0.345771,0.123768,-0.520712,0.260844,-0.102923,-1.14675,0.449438,0.292307,1.009012,-0.560111,0.195084,-0.253338,0.171985,-0.240457,0.626656,-0.345901,-0.125508,-0.731984
ordre,0.647585,-0.57797,0.244396,1.771528,-0.007401,0.244865,-0.747818,-0.437161,0.408178,-0.503174,0.079512,-0.356148,-0.074744,-0.122411,0.068732,0.890791,0.034572,-0.484215,-0.333392,0.510631,-0.690579,-1.414949,0.378735,-0.598686,0.66367,0.613849,0.46275,0.007682,-0.284693,0.225038,-0.341109,-0.522852,-0.465843,-0.280146,0.830108,0.485057,0.160937,-0.011673,-0.05829,0.014861,0.156512,0.431077,-0.102559,-0.162915,-0.262579,0.145035,0.30952,-0.498098,-0.437757
variable,-0.659121,-0.816818,0.356442,0.098207,-0.048574,0.640521,-0.900717,-0.944087,-0.168974,-0.315428,-0.342702,0.803889,0.017042,-0.174322,0.276041,-1.256911,0.299214,-0.69231,0.972329,-0.242751,0.295655,-0.461321,1.701658,-0.763739,0.158857,0.921135,0.030226,1.165549,-0.524663,-0.15424,-0.053631,-0.903889,-0.48048,-0.029257,0.234038,0.352044,-1.323421,0.476923,0.229356,0.332674,-0.475497,-0.394401,-0.522066,0.005522,-0.657548,0.873045,-0.232222,0.305557,-0.520375
base,-0.765828,0.290986,0.452388,0.505488,-0.463328,0.629899,-0.492058,-0.686918,0.75609,-0.268746,-0.650137,0.447908,-0.3586,0.013229,0.098149,-0.259522,-0.042416,-0.742563,-0.033268,0.538561,-0.016695,-1.58725,1.044903,0.077784,-0.132095,0.162429,0.190644,0.691092,0.476719,-0.176186,-0.176997,0.075316,0.028793,-0.107692,-0.229507,0.722258,-0.53806,0.149328,0.272538,0.005562,-0.215312,-0.581818,-0.70022,-0.15558,0.197259,-0.051083,-0.049143,-0.388965,0.059599
géométrie,-0.575004,-0.11144,1.274797,0.038702,0.320115,-0.341013,-0.728763,-0.741467,0.060022,0.142402,-0.340772,-0.245777,-0.331895,-1.279349,0.325608,-0.919832,0.035379,-0.774189,1.181785,0.251383,-0.244332,0.449016,1.051772,0.014168,0.229031,1.027673,-0.521751,0.715017,0.437331,0.249912,0.654161,0.119148,0.558497,-0.407285,0.843479,0.039695,-0.78125,-1.229133,1.145625,0.396645,-0.130885,0.310924,-1.222622,-0.345069,-0.949003,-0.180097,-0.709711,-0.210198,0.023788
analyse,-0.582126,-0.382206,1.037539,0.679786,0.328445,0.155373,-0.493713,-0.18801,-0.354279,-0.229347,-0.015296,0.083275,0.484578,0.053068,0.145287,-0.844584,-0.100261,-0.468042,0.580439,0.398765,0.015615,-1.071527,0.546713,0.2391,0.538554,0.043666,-0.86211,1.316231,0.277969,-0.870607,0.443647,0.178155,1.057591,-0.62735,0.377174,0.397746,-1.079123,-0.490299,0.712686,-0.96133,0.158479,-1.051864,0.527455,-0.694656,0.069531,0.23196,-0.463342,-0.389632,0.08072
