word,1,2,3
partition,-2.544367,-0.771384,-1.016376
fermé,-2.98387,-1.549223,-1.548009
invariant,-2.273971,-0.088155,-0.747468
diviser,-2.774113,-0.191099,-0.413686
diviseur,-2.817465,-0.447044,-1.429535
Banach,-1.715265,-0.170521,-0.439629
logarithme,-2.144172,-0.794296,-0.265183
cent,-1.969943,2.030089,-1.435453
décimal,-2.111438,-0.123163,-0.739849
espérance,-2.122466,-1.260309,0.421468
estimer,-2.185291,-1.430097,0.883338
périodique,-2.262847,-0.570554,-0.152164
harmonique,-2.258778,-1.071821,-0.029609
déterministe,-1.835706,-1.80244,0.579015
intégrer,-2.098231,-0.394199,0.929928
extérieur,-2.33675,-1.037762,-0.332541
interne,-2.205738,-0.347111,-0.173854
absolu,-2.317013,-1.651304,-0.042506
converge,-2.481583,-2.285116,-0.76136
unitaire,-2.542829,-1.262519,-1.377135
multiplier,-2.691807,-0.237814,-0.574316
global,-1.952506,-0.407466,-0.009592
modulo,-2.865303,0.022946,-1.97382
trivial,-2.804802,-1.274018,-0.695398
abélien,-2.402719,-1.106829,-1.076603
Bernoulli,-1.59342,0.149081,0.812846
borné,-2.92298,-1.912383,-1.01628
remarquable,-2.446462,-0.39179,0.693131
hauteur,-2.28932,-0.538147,-0.933824
supplémentaire,-2.435335,-1.080761,0.216947
Pascal,-1.169383,0.461263,1.073623
NP,-1.650034,-0.500691,-0.36338
univers,-2.131621,-1.064286,0.396272
cartésien,-2.551597,-0.889388,-0.729628
sept,-1.765027,0.877254,-0.155669
noyau,-1.972432,-1.195561,-0.314009
canonique,-2.47515,-1.395819,-1.00731
isomorphe,-2.617887,-1.048554,-1.544384
évaluation,-1.80087,-0.878345,1.290072
intégration,-1.99495,-0.881835,0.614279
combinaison,-2.814256,-1.287674,-0.331327
précision,-2.077304,-1.382092,0.633048
spécial,-1.997066,0.361365,0.493585
isomorphisme,-2.684723,-1.572866,-0.971326
idéal,-2.36528,-0.859356,-0.912728
complémentaire,-2.371979,-0.493783,-0.416425
riemannien,-1.92203,-1.273679,-0.786423
Dirichlet,-1.578049,-0.427524,0.181225
Gödel,-1.249109,0.787038,0.804298
Neumann,-1.257298,1.020127,0.938359
transformée,-1.569082,-1.200063,-0.076674
régression,-1.444022,-1.906035,0.450518
infinité,-2.687187,-0.888991,-0.516126
Cantor,-1.429003,-0.155392,0.150026
modélisation,-1.464786,-0.694792,2.036216
tracer,-2.398433,-0.58431,-0.815002
cône,-2.078533,-0.945484,-0.992588
cubique,-2.19043,-0.886192,-1.460548
simplifier,-2.184474,-1.364358,1.184425
composition,-2.344395,-0.66856,-0.59212
triangulaire,-2.169643,-0.403378,-1.903564
Poincaré,-1.586946,0.393722,0.337435
réflexion,-2.065714,-0.616519,0.124264
huit,-2.438807,0.991515,-0.607023
stochastique,-1.391614,-1.070597,0.902033
coloration,-2.185908,-1.130881,-1.413114
diamètre,-2.347379,-0.523297,-1.433939
négation,-1.667387,-1.666281,0.048586
réduction,-1.9026,-1.176716,0.120655
Markov,-1.379406,-0.496142,-0.284769
conique,-1.915193,-0.509588,-0.568335
probabiliste,-1.546919,-0.436233,2.113212
sphérique,-1.771257,-0.951492,-0.642898
tangente,-2.263282,-0.628905,-0.769005
dérivable,-2.7039,-1.933204,-0.881849
adjoint,-1.765285,0.568796,0.597281
bijection,-2.640996,-1.270932,-0.91312
estimateur,-1.36821,-2.176605,0.455461
compter,-2.192765,-0.34326,0.010169
homogène,-2.348033,-1.356137,-0.689966
neuf,-2.012595,1.144001,-0.573259
Laplace,-1.341958,-0.191127,0.24692
support,-2.082186,-0.978918,-0.504014
évaluer,-2.060226,-1.127327,1.066904
Fibonacci,-1.750051,-0.12077,-0.504302
étoile,-1.629571,-0.583525,-0.202883
récursif,-2.049896,-1.651571,0.17685
priver,-1.651431,0.011802,1.017006
vingt,-2.144019,1.357645,-0.798093
trigonométrique,-2.200396,-1.167703,-0.048879
moitié,-2.288739,-0.111608,-0.239475
trace,-2.149642,-0.348093,-0.332202
faisceau,-1.717958,-1.175125,-1.130688
irréductible,-2.666458,-1.277524,-1.329954
intégrale,-1.903948,-1.707244,0.010322
corrélation,-1.824953,-1.494189,-0.011392
pôle,-2.00584,-0.87996,-0.470702
Poisson,-1.398149,-0.640808,-0.094031
proportionnel,-1.698029,-1.663628,0.455115
Lebesgue,-1.616698,-1.118815,-0.139634
générateur,-2.26542,-1.167161,-0.285299
flot,-1.522261,-1.121297,-0.200614
Lagrange,-1.519397,-0.08762,0.519932
Viète,-0.973838,0.166246,1.598772
centrer,-2.048632,-1.05304,-1.074776
croissance,-1.538938,-1.494129,1.039214
modulaire,-1.821275,-0.770034,-0.228271
fractal,-1.297077,-0.023268,-0.182266
grammaire,-1.348896,-1.778072,0.122468
prédicat,-1.948853,-1.608882,0.105706
Russell,-1.168413,0.660635,0.85803
polaire,-2.020477,-1.023433,-0.951456
asymptotique,-2.081596,-1.493846,0.584125
diagonale,-2.278481,-0.18075,-1.026534
translation,-2.17644,-0.136613,-1.120182
continuité,-2.147184,-1.651585,-0.147781
pavage,-1.771537,-0.632799,-1.258261
ellipse,-1.832795,0.561399,-0.436862
restriction,-2.344447,-1.458493,-0.44834
filtre,-1.290564,-1.574016,-0.150531
différentiable,-2.080038,-1.345932,-0.690494
holomorphe,-2.183894,-1.400479,-0.623401
strict,-2.209867,-1.799508,-0.664353
circulaire,-1.572625,-1.039422,-0.31111
automorphisme,-2.361804,-1.501536,-1.181024
interpolation,-1.573283,-0.626832,-0.226176
singulier,-2.161485,-1.242973,-0.279143
mesurable,-2.513787,-2.191649,-0.72053
imaginaire,-2.288841,-0.698577,-0.642982
polytope,-1.460586,0.009886,-1.051481
gradient,-1.564517,-1.075982,-0.528413
hamiltonien,-1.730586,-1.2059,-0.355865
restreindre,-2.177696,-0.97507,0.2333
divisible,-2.848057,0.663595,-1.858669
isométrie,-2.081431,-1.608862,-1.120224
Ramanujan,-1.041079,0.510614,0.50929
stabilité,-1.568661,-1.724949,0.780558
irrationnel,-2.172434,-1.185046,-0.30146
intégrable,-2.080192,-2.270588,-0.55948
symplectique,-1.375229,-0.769794,-0.529738
binomial,-1.978661,-1.582842,-0.475071
factorielle,-1.780664,-1.028251,-0.580664
planaire,-1.842067,-1.211918,-0.976135
homologie,-1.602426,-1.006113,-0.711237
largeur,-1.893071,-0.735053,-0.920317
compas,-1.373249,-1.210083,0.085179
foncteur,-1.193629,-1.529819,-1.046448
Taylor,-1.181836,0.739639,-0.085355
factorisation,-1.5957,-1.058223,-0.080983
Euclide,-1.453379,0.024055,0.636856
perpendiculaire,-2.218631,-0.130317,-1.501501
croissant,-2.246559,-1.166258,-0.743002
