word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
élément,-1.079058,0.614644,0.194379,-0.078906,0.529092,-0.154209,-0.032783,-0.593244,1.466834,-1.363108,-0.472508,-0.928371,-0.576422,-0.7249,-0.277825,0.142971,0.302585,-0.431219,-1.144353,-0.311515,1.659273,-1.327436,0.833881,-0.681557,-0.128011,-0.516205,1.577685,-0.840359,-1.355429,0.492827,-0.047805,-1.024287,-0.464991,0.003226,1.066359,1.391146,0.242423,0.717705,-0.483668
grand,-1.156661,0.788736,-0.862243,-0.42984,0.30765,0.764244,-0.369942,-0.074307,-0.231431,-0.495888,-1.366555,-0.794947,0.429235,-1.698939,0.321971,0.250573,-0.569751,-0.649612,0.41108,0.08391,0.740021,-1.190661,0.790674,0.704666,-0.123889,-0.353829,0.481472,-1.106469,-0.238992,0.753383,0.529938,-0.869407,-0.142775,-1.716303,0.604012,0.968016,-0.736077,0.411371,-0.680206
propriété,-1.501486,0.624994,-0.181249,-0.1353,0.426333,0.879516,0.480989,0.368881,0.701294,-0.755209,-0.023605,0.41462,-0.501949,-1.029023,0.718116,-0.162308,0.650576,-0.425901,0.218423,0.169431,2.088971,-0.903746,0.998768,-1.305175,-0.095583,-0.306137,0.10228,-0.406258,-0.802371,1.042869,-0.744191,-0.948805,-0.867328,-0.394299,1.499481,0.609453,-0.206703,0.189615,-0.20159
ordre,-1.498101,0.302095,-0.128143,0.175317,0.907357,1.613361,0.362869,-0.190802,0.546649,0.147343,-0.459656,-0.889994,-0.621158,-1.412309,0.69478,0.873197,0.4065,-0.069694,-0.357347,0.211295,1.647183,-0.154357,-0.183996,-0.605711,-0.865225,-1.092381,0.449871,-0.785393,-1.918682,0.004537,0.250012,-0.277846,-0.512949,-0.972582,2.126485,1.046491,-0.888527,0.634426,-0.286838
variable,-0.592594,0.264455,1.004268,-0.324875,0.672925,0.985734,1.160545,-0.177874,0.254932,-1.137039,0.392916,0.178289,-0.056567,-1.669545,-0.672588,-1.135999,-0.420436,0.251613,-1.343607,0.356896,0.55196,-1.167604,-0.027105,-1.508985,1.894991,-0.033655,0.548077,-0.705692,-1.731185,0.357834,-0.012435,-1.167081,-0.494465,0.085075,0.828374,1.276836,-0.542233,-1.283741,-1.033203
base,-1.697397,-0.453111,1.034626,-0.666754,0.261891,-0.260216,0.054213,-0.95355,0.867075,-0.303247,-0.296571,-0.213384,-0.02603,-1.982273,0.244942,-1.158548,0.321316,-0.556035,-0.285494,-0.143814,1.494497,-0.492643,1.384158,-0.302556,0.468437,0.107175,0.340449,-0.401555,0.325019,0.039317,-0.125626,-0.979667,-0.112423,-0.94043,1.385806,1.309881,-0.67499,0.986826,0.533375
géométrie,-0.51825,0.693417,-0.462148,0.040018,-0.468864,0.6213,0.980905,-0.25315,-0.25541,-0.331046,0.74196,-0.594032,1.224541,-1.871684,0.93987,-1.011675,-0.104994,0.096446,0.990149,-0.136384,1.47074,-0.997186,1.503005,0.213395,0.76474,-0.404286,-0.506757,0.041917,-0.237878,0.965821,-1.006373,-0.412476,-0.210513,0.481619,0.51461,1.414364,0.1772,2.600092,-1.311496
analyse,-1.059359,1.188641,-0.206333,0.815896,-0.106964,0.716129,2.029587,-0.311304,-0.241462,-1.323947,1.165531,-0.375313,0.352356,-1.649968,-0.173874,-0.834729,-0.694476,0.208266,0.155696,-0.195422,0.368398,-0.777027,1.321681,0.470228,0.491855,-0.012733,-0.337315,-0.546135,-0.413751,0.997988,-0.702533,-0.347649,-0.388724,-0.262258,0.978043,1.851807,-0.174416,0.003366,-0.521716
loi,-0.35484,-0.258316,0.385755,-0.554555,0.308983,1.743809,0.341378,-0.560787,0.849433,-1.0032,-0.281767,-0.246651,0.009868,-2.3105,0.416797,-0.564895,-0.375387,-1.088553,-1.227347,0.706665,0.804255,-0.716938,0.984244,-0.966147,1.786248,0.379528,-0.890839,-1.488913,-0.207906,1.432448,-0.078921,-0.840899,0.033111,-0.136751,0.594938,-0.161608,-1.603118,-1.194087,-0.300787
définition,-1.816086,-0.129705,-0.317163,-0.149334,0.012698,0.580336,0.934313,0.527471,0.695371,-0.572202,0.158909,-0.24812,-0.204997,-1.301892,0.361657,-0.900697,0.233787,0.244518,-0.592454,0.164589,1.584282,-1.167011,0.777658,-0.822855,0.080014,-0.0677,0.577302,0.118039,-0.670722,1.273371,-0.438327,-0.941302,-0.219363,-0.007928,1.241709,0.535817,-0.146648,0.410604,-0.420541
