word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
algorithme,-1.422712,1.357587,-0.49879,0.50353,0.440296,-0.525665,-0.723536,0.628128,-0.964754,-0.541004,0.029673,0.484774,0.462875,-0.250738,-1.447049,-0.422701,-1.033393,-1.708394,-0.138312,0.087728,0.113577,0.754961
calcul,-2.241802,1.02991,-0.249588,-0.144276,-0.797912,-0.161284,-0.179822,-0.267896,-0.911413,0.12414,-0.957989,0.57412,0.070052,-0.077245,-1.511559,-1.028584,-1.06689,-1.434391,-0.016308,-0.361595,-0.639384,0.435085
application,-2.423444,1.014722,0.43407,0.136061,-1.091786,-1.417191,-0.669413,-0.698799,-0.681774,-0.339982,0.817249,1.346929,0.13951,0.108116,-1.249253,-0.941637,-0.090835,-0.62093,0.399674,-0.243999,0.091059,0.202613
élément,-1.023424,0.126261,-0.044204,0.605345,-2.191239,-0.234615,0.334779,-0.04372,-0.467434,-1.02651,-0.574983,0.874493,-0.005564,-0.601358,-0.833875,-0.674054,0.342855,-1.055619,0.513424,0.585872,0.146715,0.605472
grand,-0.554364,-0.706606,0.688711,0.131881,-2.123759,0.631658,1.086831,0.188894,0.123481,0.008117,-0.286666,-0.0203,-0.391464,0.2779,0.618448,0.001424,0.49197,0.200764,-0.01801,-0.006986,0.3838,0.335951
propriété,-1.700324,0.362686,0.766653,0.058102,-1.322185,-0.019627,0.301225,-0.485321,0.951423,-0.534264,-0.315165,0.056882,-0.257711,-0.908016,-0.958016,-1.059406,0.309351,0.194994,-0.18164,-0.032331,0.303307,0.578092
ordre,-0.597775,0.557554,0.443703,0.513796,-2.130781,0.718841,0.104613,-0.019534,-0.021452,0.773257,0.487214,0.213818,0.025083,-0.486561,0.023402,-0.832063,0.870839,0.926537,0.034122,0.983758,-0.738572,-0.412436
variable,-1.159777,0.41187,-0.195489,-0.518137,-1.544403,0.011844,0.065012,-0.765781,-0.486815,-0.162749,0.007148,0.557652,-0.328267,-1.181392,-1.723515,-0.163569,-0.73514,-1.943685,0.078368,-0.56533,-0.109541,0.401349
base,-1.020077,0.197203,0.021481,0.221743,-2.142895,-0.103884,0.016953,-0.584459,-0.387713,-0.447554,0.522593,0.863606,0.501613,-0.459488,-0.667347,-0.560354,0.318021,-0.825356,-0.405362,-0.331963,0.572366,0.401574
géométrie,-0.910426,0.728898,0.027812,1.069324,0.148493,0.433575,0.073988,0.659706,-0.95764,-0.840043,-1.758734,1.183203,0.385627,-1.32605,-1.382,-0.900752,-0.589719,-1.205371,0.444444,0.121689,-0.330683,0.185996
analyse,-1.087614,1.519098,0.095974,-0.266811,-1.296917,-1.364755,0.945798,0.798355,-1.140811,-0.586028,-0.693764,0.580037,-0.575359,0.010663,-1.004131,-0.771735,-0.185704,-0.528366,0.244612,-0.443679,-0.402545,0.056117
loi,-1.426929,1.11624,-1.004448,-0.070434,-1.519406,-1.148238,-0.015275,-0.30087,0.728668,0.688064,0.723753,0.836639,-1.301085,-0.222106,-0.180836,-1.000472,0.685702,0.537812,-0.391971,0.149517,-0.798644,-0.41304
définition,-1.443123,0.839096,-0.358689,-0.222435,-1.593783,-0.716044,-0.00869,0.231703,-0.849034,-1.049069,-0.049252,1.157211,-0.528758,-0.41393,-1.119167,-0.532268,-0.687286,-0.911563,-0.349875,-0.10565,-0.791847,-0.047882
réel,-1.620289,0.598873,-0.403568,0.024327,-1.532938,-0.792394,0.153477,0.245329,-0.946567,-0.697795,-0.42101,0.007319,-0.928954,0.545019,-0.549528,0.393569,0.013914,-0.845503,0.388767,0.018948,-0.444777,0.596999
dimension,-1.071739,-0.12278,-0.684032,0.375036,-1.433876,-0.44668,0.465954,-0.065769,-1.121775,-0.607745,-1.291397,0.968944,-0.506312,-0.560596,-0.123686,0.263281,-0.334772,-1.281818,0.17205,0.144376,0.137232,0.850668
statistique,-1.121642,0.471301,0.721183,-0.607222,-0.092887,0.729941,1.521515,0.110328,-1.156601,1.509857,0.65671,0.799207,-0.781981,-0.068102,0.078315,-0.012393,-0.788166,-0.821408,-1.540912,-0.818316,-0.119404,-0.951313
sommet,0.107774,-0.597823,-0.416461,0.974369,-1.471906,1.283779,1.29839,0.177889,0.781228,-0.52892,0.01573,0.302354,-0.437193,-0.271049,1.097557,0.393979,-0.305503,-1.524368,-0.209956,-0.162131,0.995952,0.103058
logique,-1.798886,0.907898,-0.519907,0.455345,-0.633928,-0.403125,-0.045451,0.493128,-1.444293,-0.920384,-1.028088,1.05907,-1.014339,-0.617316,-0.472745,-0.301158,-0.498425,-0.611259,0.541673,0.552572,-1.180443,-0.27827
terme,-1.038038,0.434643,0.279126,-0.090665,-1.68465,0.274689,0.827215,-0.067752,-0.562274,-0.813194,0.479921,0.33357,-0.69916,-0.008429,-0.425945,-0.349785,0.073108,-0.603111,-0.086018,0.58951,-0.630798,0.124292
trois,-0.473603,-0.999133,0.355771,0.683058,-2.153372,0.526176,0.826638,-0.015311,0.005935,0.997262,0.086186,0.342453,-0.216826,0.232536,0.047601,0.092292,0.430463,-0.493956,0.032843,0.038733,0.096617,0.343082
plan,-1.483745,0.333559,-0.184627,1.059141,-1.780576,-0.41956,0.491391,0.109098,0.576399,-0.230889,-0.369398,0.822754,-0.669895,-0.210945,0.492086,-0.334541,0.091898,-0.492552,0.377159,-0.371488,0.477567,0.065671
formule,-0.892641,0.073617,-0.028405,-0.277051,-0.315522,0.653359,0.789666,0.013797,-1.462309,0.547685,-0.098478,0.799513,-0.527498,0.509309,-1.406671,-0.594829,-0.50219,-0.712089,0.505023,0.879872,0.146767,0.097389
droite,0.117756,-0.483835,-0.673271,1.531569,-1.834729,0.925648,0.562576,0.989389,1.145976,-0.030447,-0.02683,1.079278,-1.133028,-0.511934,0.05769,0.095729,0.290266,-0.987831,0.792979,-0.107641,-0.157645,-0.576928
$\mathbb{C}$,-0.592946,-0.597165,0.40297,-0.126424,-1.56787,-0.295746,-0.006139,-0.323653,-0.571218,0.41019,-0.017676,0.204934,-0.059675,-0.16306,-0.70899,-0.024554,-0.014608,-0.595463,-0.061177,0.474871,0.203931,-0.436248
solution,-2.294994,0.628523,-0.023965,0.066935,-0.596088,-0.838516,-0.024758,-0.870034,-0.307277,-1.183707,0.264552,0.376837,-0.44331,0.363942,-1.364807,-0.763023,0.390707,-0.866794,0.460676,0.263851,0.402626,0.315302
modèle,-1.565997,-0.360544,-0.385816,0.268771,-1.265985,0.038988,-0.001046,-0.584543,-1.570052,-0.399016,-0.823178,0.836181,0.389714,0.196419,-1.113977,-0.627888,0.03859,-0.50303,0.198784,-0.232947,0.368592,0.693322
linéaire,-0.829496,0.391792,-0.612546,0.743543,-0.97271,0.098822,0.442344,-0.175906,-0.452752,-0.892133,-0.891233,0.928738,-0.02082,-0.885147,-1.799003,-0.351413,-1.151775,-2.064248,0.237905,-0.338859,-0.044776,0.093862
probabilité,-1.572457,1.399107,-0.607243,-0.752124,-0.704497,0.056439,-0.089795,-0.2018,-0.500711,0.230144,-0.788891,-0.819513,-0.662363,-0.512355,-1.610615,-0.09992,-0.989334,-1.975825,-0.430672,0.12863,-0.981673,-0.296022
série,0.035614,-0.64167,0.135792,0.011663,-1.010461,-1.132679,0.34907,0.073857,-1.607011,0.79268,0.44742,-0.300483,-0.683843,0.922036,-0.272526,2.004018,0.096136,0.036304,0.493632,-0.478124,0.922593,0.605353
somme,-1.479693,-0.493726,-0.217268,-0.571377,-1.406639,0.468108,-0.723132,-0.180038,0.848007,0.933785,-0.427161,0.450777,-0.946222,-0.193765,-0.032115,-0.39983,-0.102755,-0.136179,-0.046633,-0.260661,-0.414316,0.090393
mesure,-0.972272,0.884823,-0.821758,-0.16798,-1.832617,-0.323563,0.903603,-0.57811,-0.02668,0.511228,-0.141434,0.445189,-0.238642,-0.268343,-0.279472,-0.887211,0.353692,-1.549467,-0.299493,-0.114798,0.29735,-0.147263
carré,-0.111171,-1.222544,-0.433457,0.665602,-1.680176,0.484852,-0.028859,0.672046,0.614514,0.397408,-1.248916,1.20992,-0.255194,-0.969304,-0.286813,-0.298333,-0.064013,-1.001539,0.163367,-0.542608,0.618987,0.842024
vecteur,-1.002842,1.48724,-0.19382,-0.158826,-0.789113,0.228276,-0.699509,-0.06659,-0.973396,-1.1973,-0.085416,0.121093,0.097363,-1.202687,-2.016684,-0.092942,-0.235782,-1.866652,-0.143658,-0.019032,-0.507623,-0.807123
connexe,0.085122,0.145393,0.69783,-0.589896,-1.58955,-0.369724,0.154875,0.28318,-0.601862,-0.250359,0.181758,1.209306,0.555534,-0.462111,0.4188,-0.176666,-0.308945,0.529729,-0.587829,-0.812133,0.881181,-1.060772
classe,-0.782473,-0.20046,0.127195,0.018094,-1.2526,0.530275,0.271864,-0.733536,-1.126924,0.585082,0.131514,0.616934,0.324604,-0.287893,-0.505399,-0.439978,0.807593,0.102713,-0.220744,0.024334,-0.119268,-0.174722
produit,-1.626274,-0.397431,0.483488,-1.315276,-1.174746,-0.851168,0.237276,-0.828039,-0.03516,-0.836679,0.912011,0.242055,-0.183887,0.782653,-1.819247,-0.917179,0.894196,-0.72696,-0.043487,-0.601355,1.050265,1.17848
égal,-0.9646,-0.552316,-1.048171,-0.369654,-1.436126,0.469098,0.502069,-0.654815,0.068692,0.651802,-0.67261,0.439849,-1.145882,-0.607857,-1.479466,-0.318228,-0.135382,-1.283387,-0.456287,0.438744,-0.606487,-0.050387
cercle,0.109879,-0.707041,0.146599,0.529234,-0.884075,0.950759,0.665972,0.197721,-0.448497,-0.339903,-0.735227,1.027354,-0.299043,-0.611085,0.533232,0.172472,0.294657,-0.041173,0.485451,-0.276782,-0.850199,-0.159865
partie,-0.743832,-0.512193,0.483645,0.4829,-2.386887,0.445551,0.717861,-0.328718,0.596192,-0.328325,0.278247,0.251227,-0.309507,-0.114614,0.471551,0.076228,0.052788,-0.216201,-0.032592,-0.055939,0.287937,-0.058604
relation,-1.268946,0.8816,0.202166,0.167231,-1.078139,-0.612744,0.853309,0.019174,-0.265033,-0.871216,0.150137,-0.080971,-0.937599,0.191624,0.14633,-0.18704,0.492219,0.479412,-0.291786,0.454789,-0.752155,-0.300149
courbe,-0.877137,-0.032098,-0.717439,0.746556,-0.837749,0.767489,0.029304,0.192388,0.499962,-0.209083,-1.386917,0.693367,-0.576222,-1.329512,-0.763795,-0.209327,-0.729992,-2.011944,0.850657,-0.882391,0.000852,0.548622
différent,-1.166477,-0.135942,0.450459,0.274215,-2.515622,-0.174636,0.811204,-0.230918,-0.562032,-0.788397,0.478961,0.844185,-0.122666,0.171063,-0.622169,-0.310147,0.18003,-0.838199,0.022412,-0.050472,-0.37288,0.697342
complexe,-1.33377,-0.015906,0.651249,0.748386,-1.18007,-0.576593,0.953349,-0.025931,-0.275184,-1.469326,-0.618085,0.612621,-0.030198,-0.612122,-0.205921,-0.471379,0.292796,-1.321017,-0.212474,0.01282,0.353471,0.394758
matrice,-0.811372,0.3264,-0.541628,0.480907,-0.154074,-0.072886,-0.190447,0.031087,-0.141238,-0.516665,-0.70855,0.762178,0.03547,-1.217785,-2.426186,-1.009957,-0.481271,-1.467576,-0.113698,0.399108,0.301794,0.260818
domaine,-1.965789,0.225372,1.181259,0.128412,-1.70416,-0.004949,0.236442,-0.006274,0.298175,-1.148182,-0.16814,0.358863,0.012935,-0.036809,-0.262562,-0.956936,0.139948,0.749104,-0.510556,-0.511909,-0.416614,0.330085
fois,-0.725565,-0.453673,0.208975,0.259359,-1.902508,0.475105,1.064517,-0.33958,-0.504464,0.914056,0.324378,-0.445254,-0.443015,0.88163,-0.126532,0.282931,0.184094,-0.350292,0.234589,0.657052,-0.141467,0.355586
