word,1,2,3,4,5,6,7,8,9,10,11,12,13
indice,0.096678,0.382385,-1.333377,0.009605,0.635984,1.074462,0.273521,0.069916,0.518501,0.748806,0.448954,-0.354073,-1.335719
zéro,0.46596,1.0554,-0.737919,-0.347572,-0.033411,-0.019466,0.547296,0.333858,0.119901,-0.072982,0.705507,0.563519,-1.693765
sphère,-0.601864,0.662558,-0.539143,0.107857,-0.773781,1.524995,-0.588177,0.766351,-0.402151,0.67253,0.603826,-0.413512,-0.56158
strictement,-0.385567,0.722876,-0.84407,-0.004627,0.090966,1.690616,-0.25762,0.615827,-0.01008,1.737185,0.138033,0.118116,-0.637765
puissance,-0.116523,1.503382,-0.740311,-0.632551,0.172133,1.539538,-0.856251,-0.758785,0.769774,0.146214,0.101111,-0.06329,-1.554171
Euler,-0.361441,0.364793,-0.202451,-0.06777,-0.040208,0.431556,0.709008,-0.305145,-0.143089,1.174158,2.959483,-1.206764,1.002436
topologique,-0.066552,-0.454474,-0.691318,-0.014009,-0.739805,1.287858,0.242344,-0.186873,-0.554293,2.198299,2.374406,-0.589855,-0.486757
déduire,0.227856,0.912746,-1.03954,-0.721349,0.084659,1.61438,0.656545,0.13021,0.910283,1.060782,0.823013,-0.918922,-0.666671
composer,-0.050902,1.438131,-1.633504,0.642209,-0.477261,0.067644,-0.301012,0.12132,0.340701,-0.171009,-0.696535,-0.316686,0.062648
deuxième,0.464042,1.68276,-0.431677,0.027603,-0.791114,-0.451846,-0.147589,0.137247,1.044476,-1.181027,-0.469333,1.332333,-0.577744
rayon,-0.219827,0.839842,-1.198937,-0.143031,-0.409461,0.675634,-0.940142,0.097798,0.2167,-0.151389,1.210483,-1.806426,-1.810573
caractéristique,-0.63941,1.086901,-2.252663,0.809762,-0.713143,1.118604,-0.656311,0.303212,0.103442,0.226434,-0.16216,-0.925513,-0.909855
vide,0.043777,1.050079,-0.740004,-0.774648,-0.406152,0.099615,-0.687506,0.021043,0.335625,0.558484,-0.071457,-1.311328,-1.539714
affine,-0.617973,-0.150496,-0.520087,0.009208,-0.487831,0.958965,0.790179,-0.116796,-0.277288,1.080023,1.769449,-1.176419,0.705065
supposer,0.345474,1.086547,-0.385069,-0.721225,0.109573,1.867841,-0.205299,0.59806,0.723312,0.649038,-0.534325,-0.924821,-0.322643
ouvert,-0.210544,0.552374,-0.667956,0.542279,-0.656585,-0.043542,-1.234819,0.73904,0.62015,1.002176,-0.662064,0.017224,-0.781832
partiel,0.814015,0.46807,-0.209173,0.494758,0.168675,0.281153,0.081865,0.502149,1.095815,-0.291078,0.58345,-0.226131,-0.547609
approximation,0.215804,0.614861,-0.734682,-0.452601,-0.302799,1.695856,0.96662,0.359757,0.68128,1.348011,2.136212,-1.199703,-0.629893
convergence,-0.359554,-0.328712,-0.239706,1.092267,0.039834,1.142089,0.41308,1.237666,0.101166,0.834997,0.980199,0.696176,-0.958508
chemin,-0.648904,-0.024589,-0.068275,-0.091033,-0.58061,-0.975817,-1.490377,0.954388,1.243646,-0.028402,-1.278767,-0.091242,-0.683678
rotation,-0.435751,1.076188,-0.955349,-0.234364,-1.097789,1.104879,-0.370647,-0.18363,0.475379,0.337534,1.919069,-0.752356,-2.178477
différence,0.406303,1.564817,-1.520828,0.188271,0.016905,1.566224,0.228301,1.035265,0.38023,0.542111,0.119532,-0.08674,-1.131732
analytique,1.151694,0.307518,-0.823029,1.067121,0.892581,1.408029,-0.52434,0.885279,-0.030792,1.335734,1.885475,-0.807566,0.543312
formel,0.767733,1.127414,-0.331103,0.142287,-0.141507,1.976379,-0.158834,0.449443,0.357786,1.900574,0.574158,0.667503,0.148504
intersection,-1.066537,-0.919822,-0.906424,-0.320827,-1.309272,-0.429954,0.127507,0.412857,1.301621,0.388177,0.575924,-0.214567,-0.956727
