word,1,2,3,4,5,6,7,8,9
inférieur,0.768443,-1.00303,0.975938,0.454821,-1.747257,-1.48334,0.006385,-1.255831,-1.194516
dérivée,-0.729237,-0.042596,2.070147,-0.985452,-2.886118,0.579305,-0.579074,0.313126,-0.07751
transformation,-1.008899,0.227373,0.987645,0.541571,-1.212865,-0.852914,0.240694,-0.776633,-0.382378
anneau,-0.252864,-1.516182,1.519805,-0.24801,-0.774292,-0.068286,-0.894586,-0.046251,-0.591594
facteur,-1.580792,-0.329568,1.01927,0.24403,-1.991547,-0.562808,0.512559,-0.178096,-0.461076
indice,-0.727599,-0.342641,1.266261,-0.125493,-1.828011,0.187261,0.161779,-0.996825,-0.348731
zéro,0.382408,-0.865842,0.584367,0.160622,-1.689433,0.683791,-0.939581,-0.692386,0.521459
sphère,-0.324262,-0.113817,1.664074,0.493075,-1.149711,0.333241,-0.191787,-0.012504,-1.274825
strictement,-0.017298,-0.014477,1.788875,0.596665,-2.236342,0.725018,0.319018,-0.122603,-0.797404
puissance,-0.01505,-1.37762,0.340377,0.452278,-2.400017,-0.137581,0.468063,-0.798151,-0.387056
Euler,-1.257933,0.639137,1.699754,-1.539955,-1.536116,-0.383879,-0.376052,1.007712,-0.039767
topologique,-0.46493,0.211303,3.036238,-0.757192,-2.144515,0.309717,-1.006302,-0.094914,-0.715703
déduire,-0.863171,-0.809162,1.662982,-0.446526,-2.437725,0.01198,-0.041575,0.248174,-0.262695
composer,0.209819,-0.816978,0.74967,1.291616,-0.130445,-0.992538,0.01409,-0.698152,0.041566
deuxième,1.131871,-1.281453,-0.515459,1.34559,-0.574371,-0.642546,0.097829,-0.781866,1.19595
rayon,-0.729004,-1.255752,1.427435,-0.317245,-1.538607,-0.907328,-0.798662,-1.121526,-0.929487
caractéristique,-0.409682,-0.944021,1.564114,0.909937,-0.685789,-0.747236,0.181263,-1.413323,-1.145614
vide,-0.075692,-1.570689,1.214187,0.240915,-1.458971,-0.823327,-0.896788,-0.161984,-0.768465
affine,-0.715155,0.19075,2.56222,-1.307021,-1.63767,0.185916,-0.778414,0.099386,-0.569404
supposer,-0.703797,-1.147719,1.060482,0.629701,-1.706283,-0.145462,0.728535,0.710221,-0.610429
ouvert,0.157622,-0.047825,1.04463,1.359433,-0.828737,-0.816927,-0.117945,-0.790225,-0.50634
partiel,-0.615233,-0.134237,0.24177,0.189123,-1.029389,-0.547644,0.323491,-0.402978,0.648898
approximation,-1.742477,-0.243313,1.734774,-1.082188,-2.240988,0.454183,-0.2008,0.058106,-0.250097
convergence,-0.594868,0.731089,1.196214,0.003571,-1.623464,1.140254,0.061095,-0.621803,-0.427931
chemin,0.994641,-0.17859,0.188596,1.326827,-0.242156,-1.865838,-0.138405,-0.565362,-0.572744
rotation,-0.51516,-1.199364,1.243308,-0.312334,-2.0947,0.170303,-1.135382,-1.090107,-0.921183
différence,-0.545534,-1.076796,1.532251,1.225381,-1.856433,0.245885,0.414537,-0.643208,-0.201116
analytique,-1.891634,1.223675,2.389126,0.088694,-1.263554,-0.095468,0.51837,0.572108,0.311122
formel,-1.080937,0.593006,1.596785,0.910308,-2.134178,0.845786,0.686422,0.460457,0.000805
intersection,0.304147,0.102039,1.054819,-0.631187,-0.545603,-0.558948,-0.847556,-0.929955,-1.135673
pourcent,0.948046,0.121008,-0.073754,0.712769,-1.969022,-0.665767,-0.125841,-2.189904,0.36896
caractère,-0.561071,-0.605904,1.976889,1.666884,-1.361139,0.457214,0.902224,0.212942,-0.655401
raison,-0.418561,-1.194629,-0.131689,1.837112,-1.803738,-0.428094,0.907261,-0.104619,-0.098249
aire,1.390938,0.843525,0.461544,1.347599,0.316519,-0.81768,0.210705,-1.435276,-1.132386
section,0.437879,0.629701,0.373818,1.236443,-0.540909,-0.987721,0.06605,-1.436314,0.30191
cycle,-0.857504,-0.302411,1.299481,0.68916,-0.643257,-0.297823,0.294947,-0.864167,-0.080523
source,-0.024312,-0.032078,0.721832,0.756103,0.044992,-1.357932,1.402726,-0.614085,0.503135
discret,-1.116031,-0.546285,1.353483,0.576645,-0.939462,0.324943,-0.549917,0.390077,-0.556255
combinatoire,-1.742417,1.54725,1.870473,-0.244415,-1.149398,0.773763,-0.424989,0.443722,-0.255374
dynamique,-1.509452,0.40199,1.558688,1.161628,-1.511249,0.223038,-0.140505,-0.679123,-0.648525
inverse,-0.484578,-0.772877,0.863787,0.317024,-1.821827,0.245326,-0.250242,-0.327613,-0.472388
minimal,-0.085851,-0.080632,1.300429,-0.234061,-2.308909,-0.15827,-0.436333,-1.465387,-0.630207
extension,-0.334246,-0.071452,0.975427,0.523062,-1.035305,-0.409419,0.233114,-1.500317,-0.529722
arc,1.078627,-0.854805,1.265416,0.676762,0.013373,-1.224715,-0.504551,-0.54651,-0.696197
énoncé,-0.967249,-0.359783,2.410666,-0.243253,-2.453013,0.958677,0.0136,1.056238,0.009083
parallèle,0.042967,-0.500912,0.926061,1.481432,-0.744368,-0.172496,-0.609089,-0.812363,-0.082609
négatif,-1.272159,-1.037541,1.151179,0.629882,-2.292433,0.578138,0.220859,-0.329327,-0.123549
niveau,0.106797,-0.480924,0.449949,1.880388,-1.784053,-0.588304,-0.427776,-1.871887,-0.598426
fraction,0.282414,0.24668,0.802498,-0.455751,-1.844967,0.047893,-0.002414,-0.244625,-0.908538
segment,0.011906,-1.043571,0.993894,-0.077911,0.11756,-0.005815,-1.23409,-0.971648,-0.534746
norme,-0.753715,0.606788,1.474128,0.801692,-2.477605,0.531475,0.188931,-1.37539,0.157267
local,-0.141932,0.382073,-0.112557,2.240332,-0.954659,-0.812248,0.819921,-0.925543,-0.419048
métrique,-0.002412,0.918866,2.038095,-0.700598,-1.668595,-0.327143,-0.609053,-0.303139,-0.942498
symétrie,-0.452602,-0.10142,2.152783,-0.418708,-1.852034,0.265988,-0.720088,-0.033957,-0.909848
inégalité,-1.244801,0.654582,0.824344,0.009997,-2.168081,0.941863,0.32355,0.33476,-0.431831
chaîne,-0.218183,-0.459501,0.284964,1.767327,-0.335593,0.400868,-0.586903,-1.768889,-0.112831
prouver,-0.907268,-0.676618,0.438013,0.7339,-1.744863,-0.099757,0.386616,1.139647,-0.214749
Gauss,-1.15101,1.171957,1.161082,-1.73088,-1.792364,-0.243759,-0.607523,1.152596,-0.034102
symétrique,0.169254,-0.405332,2.649506,-0.088132,-1.791147,0.15942,-1.153031,-0.133498,-1.000288
Riemann,-1.468344,0.747882,1.574309,-1.637737,-1.424114,0.241773,-0.318778,1.090804,0.023755
$\mathbb{Z}$,0.167297,-0.775733,1.07844,-0.847789,0.012469,0.153838,-0.340058,-0.965154,0.85619
polyèdre,-0.000311,0.328766,2.213592,-0.8178,-0.533382,1.226659,-1.415736,0.268061,-1.313536
binaire,-0.860346,-0.629758,2.080346,-0.77564,-1.255322,0.619693,-0.269878,-0.782448,-0.770141
demi,1.76156,-1.632973,-0.365699,0.845143,-0.619722,-0.245618,-0.893579,-0.883708,0.502429
multiplication,-0.894416,-0.292111,1.318329,-0.174995,-1.931052,0.371908,0.163318,-0.390974,-0.866328
libre,0.070412,0.025633,0.296538,1.761627,-1.024415,-0.13531,0.071937,-0.874748,0.52451
identité,-0.660938,-0.107754,0.666865,1.748161,-1.059984,0.75505,0.500422,0.154883,0.35645
Hilbert,-1.543934,0.792647,1.235963,-1.324818,-1.3461,0.199921,-0.832942,0.720232,0.204469
scalaire,-0.724609,-0.28689,2.727357,-1.284215,-2.64088,0.281125,-0.733929,0.188351,-0.411467
solide,-0.896778,-0.607924,0.966626,0.85026,-1.524122,-0.522845,-0.775926,-0.472643,-1.284715
densité,-0.077257,-0.023282,1.766422,-0.230478,-2.20315,-0.83152,0.334306,-1.72622,-1.64536
lemme,-0.879484,0.394362,1.22771,-1.538734,-1.249945,0.560817,-0.958693,1.086113,-0.849825
polynomial,-1.886791,-0.390321,1.423634,-1.735095,-2.059682,0.765567,-0.242296,0.067862,-0.167188
cinq,1.06301,-1.202944,-0.034233,1.589618,-0.957214,-1.06736,-0.003136,-0.713118,0.51901
exponentielle,-0.843002,-0.11011,1.733436,-0.985299,-2.54152,0.623577,-0.103175,-0.252986,-0.722853
élémentaire,-0.877416,1.017269,1.489981,0.372794,-1.196975,-0.936128,-0.26454,0.044354,-0.113066
argument,-1.168917,-0.38017,1.228752,0.523018,-1.547204,0.686884,0.857179,1.017344,0.528514
optimisation,-2.112763,1.158602,1.290951,0.079652,-2.038416,0.533846,-0.990965,-0.543212,-0.185954
Fourier,-1.209413,1.273447,1.311893,-1.079886,-1.097459,-0.396693,-0.223447,0.774039,-0.020939
dériver,-0.66009,-0.857502,1.408707,0.482734,-0.479994,0.002208,0.250205,-1.155289,-0.490829
module,-1.195321,-0.166256,1.187197,-0.060519,-1.576557,-0.183535,-1.246163,-1.639881,-0.499697
maximal,0.21097,-1.240394,0.95794,-0.485019,-2.696376,-0.778545,-0.582899,-1.945231,-0.89543
paire,0.411537,-1.620012,0.98437,0.00644,-0.768515,-0.14875,-1.561894,-0.488073,-0.62138
uniforme,-0.134536,-0.587782,0.646599,0.341823,-1.348884,-0.141006,-0.498002,0.063164,-0.823362
action,-1.083914,-0.464328,-0.085669,1.719713,-1.469777,0.214582,0.593204,-0.733485,0.61356
total,0.939951,-0.981681,-0.010004,0.263002,-2.064729,-0.480503,0.373986,-2.286848,0.354272
polygone,0.532099,0.444776,1.431331,-0.646453,-1.128941,0.378228,-1.381813,-0.305419,-1.346572
division,1.384931,-0.127,-1.132529,0.164818,-1.075705,-0.652157,0.617019,-1.97965,0.940819
signe,0.247569,-0.883361,-0.0733,1.223882,-0.656894,0.412719,0.121318,-0.318839,0.664133
troisième,1.252914,-1.260937,-0.459865,1.239646,-0.565285,-0.534907,0.119254,-0.652868,1.20361
composante,-0.536493,0.415538,1.125637,0.56488,-1.910433,0.27328,0.439263,-1.076211,-0.939549
paradoxe,-1.609379,-0.04474,1.381459,-0.24151,-0.880414,0.662485,-0.018562,1.386195,0.005764
égalité,0.468128,0.085745,0.039229,1.177167,-2.340262,1.163551,0.340797,-0.046944,1.016315
critère,-0.698407,0.365083,1.193241,1.103032,-2.601723,0.9163,0.355661,-0.829984,-0.100971
orthogonal,0.14088,-0.008512,2.47997,-0.979193,-1.895641,0.578852,-1.506567,-0.205372,-0.632233
moment,-0.283285,-1.846853,-0.175074,1.341494,-1.23503,-0.371509,0.400717,0.179844,0.313416
conséquence,-0.709813,-0.959263,-0.5577,1.148663,-2.479311,-0.169652,1.071071,-0.076492,-0.524092
orienter,-0.228514,-0.205038,1.495146,1.58911,-0.810949,-0.187232,-0.564887,-0.826901,-1.337782
courbure,-0.176469,-0.362817,2.393932,-0.954555,-2.298409,0.256919,-1.029682,0.376921,-1.13465
couple,-0.17067,-1.391868,-0.248413,1.003161,-0.421254,-0.522956,-0.501335,0.566185,0.514773
relatif,-0.661387,0.478639,1.053111,0.783348,-2.612632,-0.15063,1.354425,-0.707366,0.464016
morphisme,-0.401632,-0.334388,2.570226,-1.66822,-2.04859,0.778384,-0.982752,0.013256,-0.562379
