word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
propriété,0.779377,-0.281096,0.246155,-0.979398,1.406136,0.125911,-0.367611,-0.333243,-1.37008,0.227656,0.207782,0.586707,0.361106,-0.22843,0.197737,-0.219134,-0.61361,0.004529,0.199255,-0.013597,-0.355266,0.256002,-0.535974,-0.031088,-0.060026,0.801847,-0.503842,1.167165,0.455519,-0.245203,-0.048315,-1.161562,0.110791,-0.409672,-1.010707,0.711956,0.655111,0.588179,0.205942,0.626871,-0.960642,-0.54157
ordre,0.186918,0.294503,0.710134,0.078538,0.488789,0.289036,0.158772,0.334529,-0.784282,-0.334369,0.211288,0.811315,0.474051,-0.959713,-0.90719,0.175115,-0.215086,-0.035445,-0.280804,-0.961688,-0.265287,1.014025,-0.339113,0.242057,0.459521,0.122152,0.140162,0.958716,-0.207877,0.455951,-0.429003,-0.508726,0.172191,1.214577,-0.355781,-0.305644,0.876988,0.834061,0.013616,-0.254557,-0.117154,-0.805187
variable,0.412266,-0.021338,-0.384378,-0.491736,0.90501,0.967198,-0.335655,-0.460503,-1.014258,0.194362,1.785418,-0.723192,0.020098,-0.225044,-0.493419,-0.872566,-0.494051,0.265592,-0.433673,-0.465999,-0.567097,-0.194269,0.204288,0.230772,0.118865,1.161656,-1.417991,-0.140323,-0.004173,-0.621684,-0.3956,-0.608887,-1.207632,0.234342,-1.384183,0.50522,1.058812,-0.436452,0.070355,-0.613202,-0.081584,-1.008525
base,0.233963,-0.347797,0.039578,-0.468044,0.554062,1.424393,0.44925,-0.25364,-0.977046,0.174476,1.111474,1.231237,0.159128,-0.169597,-0.494536,0.082719,0.241868,0.145014,0.127278,-0.423743,0.236869,-0.005629,-0.393538,0.130626,-0.034092,0.59955,-0.426256,0.155834,-0.417375,-0.844421,-0.134015,-0.008653,-0.480091,-0.486866,-0.418583,0.385325,0.546776,0.599936,0.226329,-0.517007,0.204536,-0.511563
géométrie,0.130074,-0.727336,-0.632459,0.075585,0.307438,0.425656,0.491152,0.199975,-1.421848,-0.160977,-0.57217,-0.958653,-0.007725,-0.808521,-0.206588,0.071979,0.972774,0.50478,-0.271302,0.066845,0.681802,-0.805473,0.138772,-0.119515,-0.334679,1.793403,-2.542074,0.033812,-0.334715,-0.525194,0.378798,-1.42016,0.391457,0.260682,-0.905542,0.737107,0.68455,0.634882,-0.37505,-0.294165,0.030336,-1.332194
analyse,0.385245,-1.11905,-1.376656,0.161349,-0.112654,0.611374,-0.255533,-0.48092,-0.855545,0.534291,0.088628,0.180783,-0.383246,-0.758711,-0.019548,0.013936,0.860974,0.341194,-0.534894,-0.728238,-0.531762,-0.431528,0.725365,-0.043006,0.708629,1.619702,-0.847394,0.383969,0.030723,-0.653819,0.038702,0.258023,-0.434578,-0.030279,-0.576726,-0.052265,1.179025,0.831781,-0.038944,-0.076357,-0.382427,-0.439839
loi,0.308877,-0.877662,-0.273402,-0.529907,0.650442,-1.007851,-0.141984,-1.210213,-0.617875,-1.057071,1.248031,0.623378,0.199766,-0.592571,-0.292898,-0.103669,-0.765722,-0.318292,0.060604,-0.910665,-0.093139,0.061657,-0.588979,-0.519565,-0.089911,1.070261,0.149039,1.032774,0.737637,-0.536466,-1.047296,0.173036,0.417134,0.915433,0.433189,0.013741,1.676313,1.375748,0.008125,0.545962,0.154951,-0.107918
définition,0.57623,-1.139971,-0.494259,-0.455112,0.403987,0.220776,-0.158168,-0.799332,-1.177711,0.312322,0.99911,-0.298879,-0.093556,-0.542258,-0.689718,-0.084236,-0.138991,0.24003,-0.587359,0.059702,0.127916,-0.404302,0.464876,-0.130093,-0.009524,1.187314,-1.268634,0.48691,-0.095761,-1.269299,-0.638288,-0.380147,-0.352473,0.036132,-0.573683,0.355005,1.581255,0.624279,-0.203988,-0.469683,-0.506231,-0.698277
réel,-0.070839,-0.677719,-0.99791,-0.142892,0.374623,0.217838,-0.513015,-0.216258,-0.104283,0.51637,0.662094,0.57538,0.270311,-0.613357,-0.454389,-0.507026,-0.403748,0.031493,-0.649938,0.072614,0.159706,0.076403,0.457057,-0.05152,-0.001431,1.278262,-1.249153,0.907796,0.469105,-0.6438,-0.348066,-0.509922,-1.054757,-0.095918,-0.532072,0.128402,1.636976,-0.090473,0.412397,-0.05844,-0.945651,-0.720229
dimension,0.451992,-0.385642,-1.135588,-0.355318,0.175431,0.484753,-0.17197,0.649225,-0.193477,-0.079048,0.36604,0.521604,0.615606,-0.035734,-0.839162,-0.147057,-0.097266,0.954617,-0.780846,0.360528,0.27133,0.009254,-0.251021,0.076309,0.041556,1.297886,-1.66615,0.573981,0.398105,-0.530247,-0.234449,-0.838984,-0.607386,-0.165315,-0.547886,1.145389,1.245529,-0.051692,-0.166063,-0.528892,-0.224758,-0.351671
statistique,-0.025458,0.437395,0.55718,0.036899,-0.113045,0.269815,-0.730995,-1.584547,-0.792558,-0.577837,0.263494,0.865917,0.516301,0.573744,1.284687,0.635531,0.991103,-1.227177,-0.601446,-0.122188,-0.50551,0.82668,0.403756,0.881167,0.308712,0.775192,-1.097273,-1.125291,0.019106,-1.243024,-0.581894,-0.161588,-0.417168,-0.409126,-0.481719,-0.561853,1.625512,0.871518,-0.117827,-0.058452,-0.038449,0.523234
sommet,-0.192523,0.761394,0.004965,-0.452249,-0.420033,0.516316,-0.575502,0.711949,-0.385867,-1.036763,1.083423,1.713614,-0.745619,0.63147,-0.688779,-0.238182,0.14151,0.227027,0.359804,0.289229,0.093382,0.137342,-0.276673,-0.259965,0.028327,0.324397,-0.928558,-0.331789,-0.468022,-0.052867,-0.511792,-1.111975,0.140208,0.176904,-0.612074,0.298338,-0.527842,-0.271444,-1.24513,-1.451261,-0.924499,-0.865135
logique,-0.125598,-2.009858,-0.447979,-0.046699,-0.697386,-0.306066,-0.050159,-0.360439,-1.338858,0.133189,0.379568,-0.328445,0.384684,-0.150256,-0.592747,0.44767,0.087525,-0.195123,-0.399804,0.188821,1.124773,-0.906463,0.652201,0.124097,0.16738,1.865409,-1.225007,0.185182,0.055739,-0.610955,0.268029,-0.891604,0.241586,0.350529,0.073003,0.271503,1.935552,0.476536,-0.29525,0.432386,-0.576693,-0.58629
terme,0.0147,-0.738835,0.129115,-0.348378,0.053282,-0.282086,-0.039553,-0.875223,-0.678723,0.558309,0.861653,0.864522,-0.062931,-0.53048,-0.089347,0.105181,-0.112773,-0.10326,-0.326059,0.069026,0.097677,0.086638,-0.054301,0.085782,0.199834,0.934055,0.10289,0.687422,-0.519761,-0.965477,0.350309,-0.726396,-0.574456,0.03566,-0.320963,-0.460401,1.212477,0.196446,-0.3563,-0.742688,-0.324931,-0.442443
trois,-0.283855,0.014138,-0.154724,0.034941,0.053094,0.131927,0.127056,0.55428,-0.787954,-0.425086,0.290216,2.10415,0.141418,0.291777,-0.376668,-0.500386,-0.335896,-0.006476,0.10751,-0.470577,0.05355,1.448185,-0.21014,0.151997,-0.068462,0.319185,-0.287512,0.567187,-0.836232,-0.366279,0.139675,-0.176739,-0.475792,0.540988,-0.423952,0.013405,0.114642,-0.101501,-0.046206,-0.416157,0.278662,-0.240972
plan,0.417137,-0.425553,-0.541335,-0.259684,0.002348,0.748082,-0.438094,0.009194,-0.305918,-0.430593,0.469966,1.954603,-0.140142,-0.30988,-0.411551,-0.380048,0.230187,0.465235,-0.52795,-0.435075,0.259216,0.045027,-0.768399,-0.765742,0.1225,1.277309,-0.641288,0.286829,0.416359,-0.174621,0.070482,0.147137,0.460958,-0.36086,-0.330572,0.174739,0.739385,-0.049588,-0.175243,0.133456,-0.380903,-0.618345
formule,-0.869764,-0.084117,0.248973,0.200672,0.235088,-0.676537,0.538797,-0.416371,-0.937301,-0.476334,-0.113491,-0.610165,-0.43282,0.510789,-0.456151,0.281844,-0.427288,-0.341267,0.172506,0.155467,0.569875,0.080567,-0.026097,-0.593206,0.530428,1.25641,-0.867723,0.179407,-1.285236,-1.395208,-0.499251,-1.048465,-0.732367,0.303903,-1.315642,0.161429,1.165592,0.154388,-0.28193,-0.552444,-0.125627,-0.201655
droite,0.318523,0.312368,-0.270935,-0.020327,-0.786678,-0.281576,0.052589,1.562493,-0.946417,-0.806563,1.765472,1.312489,-0.525653,-0.51183,-0.074686,-0.922952,-0.057243,0.539547,0.344993,0.381046,1.526699,0.650245,-0.407689,0.001298,0.470773,0.869027,0.135998,-0.366145,-0.298834,0.289279,-0.104704,-0.062412,0.929911,0.083851,-0.945425,-0.094758,0.503106,-0.230488,-0.273247,-0.857022,-0.930373,-1.087879
$\mathbb{C}$,-0.455791,-0.448487,-0.231395,0.241834,0.59558,0.515177,0.099803,-0.545509,-0.830056,0.088123,0.411846,0.577989,0.373911,-0.159645,-0.205936,0.323063,-0.727101,0.653685,-0.202503,0.552079,0.240974,0.634697,-0.176099,0.180043,0.373876,0.167828,0.189963,-0.273763,-0.156497,-0.364065,-0.201212,-0.113995,-0.570227,-0.115412,-0.660266,0.395151,1.12114,-0.120421,0.331747,-0.132657,0.151638,-0.348024
solution,0.129838,-1.006737,-0.665099,-0.106743,1.167677,0.70067,0.178925,-0.300722,-1.295452,0.542725,0.688238,0.205435,0.080883,-0.575523,0.07142,0.126953,-0.392259,-0.798252,-0.223987,0.469535,0.333779,-1.277734,-0.378261,-1.251889,0.541222,1.424589,-0.534114,-0.09919,0.120401,-0.573789,-0.063484,-0.533796,-0.728784,-0.30562,-0.645938,0.396502,0.679707,0.476249,0.594071,0.304548,-0.656562,-0.495291
modèle,0.156151,-0.420933,0.128966,-0.126659,0.318141,0.065254,0.490551,-0.040738,-1.051152,0.300942,-0.16302,-0.043928,0.690506,-0.105044,-0.920917,-0.028127,-0.540565,0.62042,0.08589,-0.074836,0.767594,-0.148147,-0.021104,-0.145199,0.308577,1.907383,-0.655824,0.834979,-0.219474,-0.572671,-0.768657,-0.120421,-0.988948,-1.271131,-0.600254,0.813024,0.827715,-0.110972,0.570867,-0.629106,0.509597,-0.095249
linéaire,0.233361,-0.800849,-0.654275,-0.327108,0.062849,0.965801,-0.532865,0.128842,-1.478631,0.456722,0.975641,-0.747048,0.194162,-1.12304,-0.489946,-0.920297,-0.316817,0.310439,-0.160303,0.574219,-0.062857,-0.580882,-0.184745,0.054757,-0.510404,1.329413,-2.485798,-0.451719,-0.555199,-0.644085,0.003156,-0.564313,-0.499655,0.042785,-1.06203,0.62591,0.817392,0.428317,0.093733,-0.295274,-0.161794,-0.942845
probabilité,-0.164509,-0.52734,-0.321759,0.41461,0.524161,0.450564,-0.786312,-0.607319,-0.662906,0.526782,0.932606,-1.03431,0.26148,-0.256729,0.258027,-0.616934,-0.46199,-0.586123,-0.44915,-0.599217,-0.416453,-0.235111,0.737663,0.598127,-0.123267,1.294907,-1.479641,-0.331877,0.061054,-0.448265,-0.791977,-1.159399,-0.622504,0.967067,-1.008892,0.357452,1.14049,0.330839,0.023117,-0.115334,-1.290973,-0.67789
série,-0.397988,-0.480753,-1.248978,-0.467742,-0.256731,-0.326157,0.323221,0.204716,0.2572,-0.470012,-0.895571,1.061805,-0.53806,0.366367,-0.208874,0.027287,-0.143075,-0.117342,-0.157584,-0.375095,0.795911,0.742651,-0.381946,0.171999,-0.704342,-0.436267,-0.638273,0.503281,-0.026977,-0.534815,-0.562195,0.455207,-2.2266,0.138299,-0.26434,-0.123793,1.200841,-0.6397,0.570047,-0.279044,0.224709,0.744449
somme,-0.343883,-0.087937,0.63914,-0.234006,1.050966,0.207542,-0.882371,-0.108714,-0.304296,0.075105,0.743041,0.91283,0.572876,0.448515,0.419039,-1.608187,-0.160017,-0.658829,0.191811,-0.198117,0.154151,0.766077,0.162684,0.269006,0.774779,0.03155,-0.574154,0.482274,-0.200913,-0.286669,-0.053695,-0.291967,0.587384,0.621143,-1.237076,0.84766,1.618005,0.262533,0.399013,0.520194,-0.978076,-0.407327
mesure,-0.012492,-0.006754,-0.538231,0.010345,0.788893,0.779581,-0.28979,-0.608487,-0.303199,-0.451699,1.493271,1.091827,0.124479,-0.28024,-0.565856,-0.352386,-0.464896,0.382063,0.3345,-0.610067,-0.819162,-0.073019,0.23981,-0.050604,0.629881,1.456873,-0.511368,-0.128876,-0.138681,0.060531,-0.852098,-0.481617,-0.212079,-0.231282,-0.446205,-0.150185,0.568668,0.274198,0.080407,-0.365354,0.210239,-0.47547
carré,0.221388,0.061858,-0.729197,-0.334934,0.214482,0.484472,-0.563548,1.420313,-0.72789,-0.099388,0.915526,0.946349,0.184356,0.245965,-0.336613,-0.922499,0.269205,0.233272,0.503833,0.399672,0.768151,1.247036,-0.377901,0.54243,-0.190493,0.572169,-1.473645,0.334735,-0.084725,-0.34775,0.036884,-0.813228,0.754307,0.065548,-1.295571,1.231303,0.496019,-0.007568,-0.061306,-0.203461,0.357146,-0.331225
vecteur,0.002687,-0.241651,-0.825352,-0.09123,0.2473,1.844047,-0.175541,-0.592814,-1.04786,0.169638,1.15369,-1.246745,0.118073,-1.533112,-0.319194,-1.09405,-1.019205,0.471823,-1.3905,0.463013,0.565477,-0.040424,0.287188,-0.442531,-0.847946,0.735761,-1.213872,-0.454122,-0.136162,-0.600294,0.166458,-1.362158,-0.543681,-0.158985,-1.627065,0.173476,0.555534,0.951354,0.223157,-0.3671,-0.998851,-1.095214
connexe,0.651721,0.648503,0.137582,-0.438088,-0.247771,0.600069,-0.498398,-1.00177,-1.485183,-0.53257,-0.002487,0.627022,0.338492,-0.475916,0.216378,0.460618,0.768638,0.225433,0.324617,-0.409797,1.007141,0.001291,0.111801,0.444671,-0.431487,-0.588061,-0.009383,0.816727,0.778469,0.130086,-0.743571,0.599838,-0.026612,-0.507282,-0.292828,0.028409,1.075671,0.750706,-1.170865,-1.018585,0.539722,0.49884
classe,-0.857518,-0.502552,0.847029,0.127924,0.301955,0.201019,0.487435,-0.329481,-0.611335,-0.712973,0.252595,0.534678,0.781349,-0.026986,-0.76279,0.134003,-0.029617,-0.170209,-0.902251,-0.313673,0.335151,0.543609,-0.234894,0.73925,0.362382,0.663828,-0.112046,0.361474,0.04699,0.139817,-0.464424,-0.487195,-0.788069,0.074984,-0.728063,0.628603,0.386946,0.012179,0.433693,-0.542912,0.510072,-0.70966
produit,0.04036,-0.378403,-0.895082,-0.8935,1.485924,0.509753,0.414353,-1.081812,-1.012523,0.622785,0.770354,0.372215,-0.036151,-0.004095,0.457665,-0.393586,-0.471366,-0.77776,0.268886,-0.129618,-0.093924,-0.307781,-0.255059,-0.801459,-0.000932,0.593845,0.073795,1.244608,-0.552513,-1.222297,0.356351,-0.468814,-1.492415,-1.549153,-1.058779,0.480829,0.319127,0.436348,0.754194,-0.190665,0.322481,0.310954
égal,-0.387114,0.004222,-0.389166,-0.260745,1.128661,-0.161206,-0.364215,0.216572,-0.391743,-0.767385,1.492425,0.014635,0.428875,0.120759,-0.432137,-1.294778,-0.878826,-0.505378,-0.298711,0.456936,-0.438299,0.62439,-0.063981,0.680667,0.429604,0.91929,-0.876327,-0.022454,-0.503273,-0.176448,-0.428685,-1.152938,-0.296949,0.413147,-0.757496,0.874729,1.490524,0.248531,-0.071094,-0.62266,-0.373922,-1.154977
