word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
grand,-0.564173,-0.483706,0.20355,-0.554916,0.681504,0.050806,0.051333,0.021308,0.05378,-0.118433,0.509218,-1.372625,1.103286,0.571996,-0.485584,-0.216771,0.673681,1.250277,-0.446539,0.566664,1.269285,-0.037675,-0.678302,-2.042167,0.074431,-0.177172,-0.242608,0.696345,0.44197,-0.584067,1.300943,-1.5885,-0.365871,-0.18479,-1.876514,-0.878823
propriété,-0.385535,0.424097,-0.137511,-0.357348,1.216673,0.177114,0.026408,0.075719,-0.133203,-0.996487,-0.798893,0.663604,1.564377,0.813517,-0.764321,0.215259,0.074509,0.903895,-0.000931,0.624959,1.835046,0.071235,-1.030738,-0.768539,-1.113987,-0.311171,-0.09804,1.124545,0.358101,0.552597,0.083657,-1.012625,0.543488,0.094459,0.140469,-2.048329
ordre,-0.772861,0.606848,-0.955531,-0.500477,0.700188,0.410905,0.595562,-1.31873,-0.028962,-1.104565,-0.02864,-0.025824,1.301688,1.241584,-0.830079,-0.806073,0.780143,0.813527,-0.146419,0.170812,0.125891,-0.127312,-0.630444,-1.275612,-0.887357,-0.685406,-0.497395,0.676046,0.167292,1.384764,0.656385,-2.21149,-0.247567,-1.289681,-0.589298,-0.911412
variable,0.268027,-0.511996,-0.469039,0.409582,2.37837,0.299418,-1.314532,0.589392,0.179619,-0.992691,0.404132,0.794502,0.794374,-0.474065,-1.154155,-0.035617,1.536031,-0.513511,-1.196002,-0.256701,1.364152,0.054748,-0.69086,0.062262,0.136002,-1.338441,-0.272178,-0.007293,0.033797,0.81974,0.644538,-2.550944,-0.080978,0.139193,0.790143,-1.265045
base,-0.66104,0.240381,-0.026501,-0.680721,0.221662,0.07405,-0.167337,0.387883,0.376777,-0.74347,-0.794157,-0.164416,1.503348,0.078634,-1.30313,-0.782439,1.564742,-0.210771,-0.388553,1.700057,1.276202,-1.097493,0.096687,-0.797693,-0.058964,0.3953,-0.452489,0.365292,0.139781,0.666533,0.929607,-1.254519,0.49045,-0.476012,-0.06754,-1.561943
géométrie,0.064976,0.272744,0.152311,0.906481,-0.230562,-1.492721,0.516268,1.146095,-0.231414,-0.43363,-0.413807,0.546841,1.086826,0.969634,-0.452479,-0.031388,1.54055,0.889986,0.628606,-0.078197,1.738858,-0.241995,-0.684202,-0.75361,0.948367,0.784256,0.211719,1.154562,0.234188,-1.31765,0.866434,-1.152863,0.987093,-1.257923,0.120455,-2.186973
analyse,1.144219,-0.904128,-0.306422,0.101576,0.184454,-1.190973,0.165078,1.770569,-0.423971,-0.623967,0.240239,0.767159,1.336859,1.320899,-0.737069,-0.136343,0.866783,0.376219,-1.065373,-0.142334,1.527538,0.041703,-0.290855,-0.517628,0.548103,0.068998,-0.797234,0.045388,0.951699,-0.201123,-0.034458,-2.204062,0.63313,-0.67546,0.208238,-1.557907
loi,-0.316322,0.252175,-0.61455,0.385801,1.586456,1.006932,-0.618979,1.459368,1.423158,-0.798061,0.186679,0.695079,0.977869,-1.087835,-1.315979,-0.51351,0.473848,0.598636,-0.450881,0.56598,0.968137,0.828233,-1.087625,-0.204728,-0.507423,-0.134209,0.614719,-0.247855,1.43391,0.335745,0.567241,-2.425556,-0.06772,0.769901,-0.804929,-1.623498
définition,-0.075976,0.217501,-0.440191,0.06646,0.843714,0.070913,-0.31727,-0.199837,-0.510318,-1.237219,-0.717509,0.487166,1.183735,1.389163,-0.904062,0.008112,1.10578,0.545794,-0.07247,0.752401,1.652518,0.016644,-0.443914,-0.502119,-0.405478,-0.141798,-0.038085,0.35139,0.645762,0.597426,0.156373,-1.052485,0.05277,0.094715,0.303364,-2.337056
réel,-0.651356,0.21543,-0.456625,0.043948,1.60029,0.259221,0.041225,0.659975,0.055096,-0.893113,-0.408061,-0.09936,0.659772,0.656537,-0.877736,0.746034,1.549297,-0.521163,-0.022868,0.051517,1.115123,-0.130423,-0.505714,-1.025731,-0.548433,-0.013094,-0.876435,-0.144786,-0.004061,-0.081136,0.819163,-2.272864,-0.27414,-0.543315,0.449325,-2.257865
