word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
produit,0.507883,1.841559,-0.798988,-1.243057,0.197888,-1.109101,-0.659799,-0.040675,-1.717251,0.944534,0.760114,-0.240951,0.072352,0.519823,-0.199003,0.684375,1.089827,-1.357979,0.389806,0.461878,-0.146031,-0.143558,1.098279,-0.477539,1.168513,1.083291,0.151744,-0.68025,0.468031,0.642808,0.403048,1.092534,0.242903,1.288258
égal,-0.266477,0.206722,-1.224009,-2.023922,0.292535,-1.393051,0.36043,-0.48335,-2.109677,1.518546,0.401842,-0.548959,-0.191458,0.675703,-1.247522,0.174104,0.154676,-0.46244,-0.272718,0.520304,-0.947072,-0.018907,0.023836,0.423539,1.018554,1.573421,0.185717,-0.701649,-0.653717,-0.093945,-0.514576,0.704251,-0.38056,0.990899
cercle,-1.039692,-0.117138,-1.57846,-0.16898,-0.787417,-1.171099,-0.640007,0.023376,-2.154109,1.056823,0.387462,1.098996,-0.39021,-0.880608,-2.215216,0.643856,0.938357,0.629375,0.09852,0.85671,-1.523938,1.291993,-0.998668,0.001408,-0.105157,1.435722,0.081345,-0.772558,-0.587327,0.042587,-0.289026,0.993115,-0.905555,0.55074
partie,-0.83107,-0.218601,-0.49168,-0.697497,0.439723,0.245269,0.840343,-0.23445,-2.172142,0.652565,-0.2733,-0.648111,0.464373,-0.202301,-0.594981,0.455248,-0.094021,-0.615338,0.33849,0.60377,-0.532647,0.528594,0.731802,-0.152612,0.73546,0.933785,0.361472,-0.546629,0.82963,0.376948,-0.098688,0.924776,0.284395,1.710015
relation,-0.236822,0.502469,-0.576707,-0.381154,0.295035,-0.508283,-0.778175,-0.530819,-1.959319,0.749795,0.484581,0.116662,-0.457857,0.272901,0.172011,1.810874,0.127469,-0.792156,-0.817794,0.271283,-0.088567,-0.096694,1.16225,-0.683308,1.530086,1.056638,-0.039084,-0.563095,-0.355305,0.638012,0.919946,0.691866,0.503937,0.955537
courbe,-0.193738,-0.092267,-1.094572,-0.741172,-1.142095,0.037158,-0.492926,-0.866441,-1.650418,1.733501,0.051942,0.961564,-0.140451,-1.479051,-1.327319,1.430208,1.250474,1.666092,-0.273114,0.596126,-0.552247,0.285208,-0.235371,0.228288,-0.032007,1.070253,0.337816,-1.421838,0.221337,-0.522338,0.624197,0.056086,0.031449,1.428633
différent,0.14754,-0.151771,-0.231154,-0.633586,0.556688,-0.699283,0.106133,-0.093474,-2.20683,1.149616,-0.336553,0.48006,0.060017,-0.522782,0.186636,0.312362,0.11391,-1.04642,0.196657,0.548204,0.200925,0.255474,-0.296618,-0.257512,0.624795,1.964006,-0.524581,-0.8513,0.641305,-0.241124,0.704625,0.453643,-0.488492,1.255636
complexe,0.195359,1.220146,-0.439315,-0.980918,-0.543478,0.571274,-0.314127,-0.448957,-2.415992,0.821242,-0.882012,0.644058,0.062218,-0.016294,-0.942936,1.442214,0.955357,-0.008198,0.85694,0.317869,-0.089927,-0.153654,1.06502,0.597828,1.12667,0.895436,-0.150309,-0.457776,0.680869,-0.168268,0.898497,0.356831,-0.556278,1.472669
matrice,0.681995,1.879852,-1.107487,-1.072111,-0.703465,-1.091245,-0.087476,0.393355,-2.02234,1.072361,0.282781,-0.091266,0.217389,1.189385,0.441239,0.8784,-0.071002,-0.223915,-0.580467,-0.929416,-1.220419,0.02203,-0.266046,0.094098,1.127782,0.318704,-0.451111,-0.988568,0.658345,-1.056394,0.579583,0.181422,0.838481,2.174565
domaine,-0.567137,-0.14106,-0.234115,-1.205857,0.705426,-0.06733,0.462553,-0.54114,-1.777,-0.538566,-1.096101,1.20135,0.672291,-0.251781,-0.133573,1.272825,-0.264129,-0.652089,0.121507,1.093974,0.027414,0.808647,0.837735,0.137975,0.580751,1.460332,-0.402491,-0.187178,1.56569,0.567325,1.061417,0.815119,-0.433788,1.101659
