word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
sommet,-0.006456,-0.222457,-0.179077,0.366414,0.05747,0.482698,-0.585813,0.457876,0.918154,0.608846,0.478394,-0.988992,0.264259,-0.260429,0.836838,-1.817305,0.050737,0.155045,0.023275,0.020251,0.223588,0.777594,0.657135,0.569938,0.318955,-1.202543,-1.735781,0.097766,0.361579,-0.34156
logique,-0.460428,-0.911226,-0.266682,-1.384535,0.331537,0.207698,0.425307,-0.551622,0.80684,1.096847,-0.141701,0.104093,0.178841,0.842511,-0.041553,-0.553979,-0.096339,-0.188282,-0.027531,0.502519,1.369753,-0.84279,-1.032129,-0.635519,-0.479579,0.892003,0.466985,1.886209,0.220958,-0.379241
terme,-0.552059,-0.597858,-0.205522,-0.670721,0.356411,0.468333,0.266637,-0.273886,0.715518,1.049458,0.729388,0.018767,0.181427,0.586322,0.930775,-0.004085,0.727987,0.181109,0.379478,-0.379854,-0.123017,0.033101,0.197816,-0.838755,-0.351768,0.836314,-0.395089,0.90104,0.41872,-0.436678
trois,-0.814031,-0.116553,0.251715,-0.555176,-0.20774,0.165393,-0.92017,-0.563016,-0.003716,0.180102,0.680654,-0.128441,0.187526,0.48111,1.496343,-0.684088,0.495654,-0.249576,-0.272543,-0.353696,-0.368438,0.24988,0.626668,0.384427,0.316385,-0.566401,-0.671664,0.540952,-0.272212,-0.939185
plan,-0.695387,-0.875897,-0.828965,-0.509271,-0.283974,-0.532859,0.031133,-0.422372,1.041461,0.340199,-0.251843,-0.269586,0.722449,-0.060861,1.159493,-1.310305,0.015863,0.182524,-0.584465,-0.068109,0.193422,0.256481,0.080645,0.173374,0.185874,-0.301359,-0.051592,0.79304,0.048019,-0.926435
formule,0.286493,-0.25099,1.298252,-0.685947,0.717378,0.747746,-1.138097,-0.397362,0.129712,0.891046,0.069527,0.379776,0.423376,0.710023,0.894618,0.670413,0.237754,-0.063077,0.460984,0.676129,0.484943,0.182768,-0.988725,-0.488899,-0.286111,0.84271,-0.596225,1.0276,-0.373772,-1.046729
droite,-0.514094,-1.027099,-0.653087,0.318093,-0.645378,0.041718,-0.635428,-0.275787,1.046914,-0.096798,1.012813,-0.634578,0.097164,1.109816,0.818663,-1.272041,-0.111814,-1.371476,-0.956216,0.946303,0.677004,-0.199897,0.402814,-0.315252,-0.308607,-1.116984,-1.484521,0.193048,0.411265,-0.271794
$\mathbb{C}$,-0.83522,0.273454,0.133811,-0.249202,-0.325438,0.269746,-0.278021,-0.265888,0.049857,0.048067,0.31417,0.651829,0.176175,0.113261,1.41902,-0.028788,0.4085,-0.247126,0.400442,0.179303,-0.013833,-0.175171,-0.149177,-0.10687,-0.362308,0.648858,-0.158649,1.031391,0.150972,-0.078681
solution,-0.790428,-1.119269,-0.850051,-0.073685,0.197649,0.553772,-0.192192,0.326039,1.418316,-0.168966,-0.614796,1.099467,0.869653,0.378494,0.360432,0.351999,0.202348,0.116727,1.067315,0.272506,-0.026527,-0.043739,-0.840435,-0.717682,-0.325559,0.742944,0.037271,1.494969,-0.343298,-1.442637
modèle,-0.945158,-0.803391,-0.52674,-1.896034,0.36855,0.110432,-0.468358,0.157682,0.144341,0.284735,-0.865422,0.788374,0.600398,0.654577,1.117381,0.243692,0.619349,-0.489994,0.430305,0.736555,0.256133,0.393663,-0.384428,0.22102,0.168876,0.793447,-0.031264,1.328007,-0.196895,0.028005
linéaire,-0.950472,-1.506026,-0.099431,-0.379146,0.290235,-0.248941,-0.794761,0.541532,0.086889,1.365729,-0.515687,-0.145266,0.091262,-0.2645,0.209042,-0.728156,-0.348106,-0.873986,1.005481,0.821897,0.827407,0.414147,-0.78165,-0.055415,-0.688644,0.436575,-0.793725,1.978615,0.220539,-0.23744
probabilité,-0.71658,-0.696434,0.613043,-0.597026,-0.211569,0.537022,-0.46666,-0.009773,-0.017259,0.997871,0.684853,0.714229,0.50789,-1.263098,-0.976495,-0.349866,-0.37253,-0.693597,1.17392,0.39367,0.75004,0.487647,-0.391634,-1.052536,-0.013077,1.145766,0.391249,1.33389,1.078587,-1.034815
