word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
algebra,0.666571,0.769664,1.389452,1.737729,-0.95394,-0.564693,0.6024,-0.794395,0.046021,-0.298137,-0.758484,-0.892718,0.507326,0.701497,0.299741,-0.241183,-0.234196,1.846997,0.610038,0.863596,0.437711,-0.917321,-0.860087,1.817516,0.302743,0.192413,-0.45743,0.52279,0.07256,0.04103,-0.490875,-0.463732,0.690741,-0.850841,0.130713,0.897375,0.894304,-1.215596,-0.329318,-0.333016,-0.605076,-0.725526,-1.523026,0.629521,0.53517,0.22292,-0.555107,-1.234385,-0.219102,-0.479428
$\mathbb{N}$,0.438927,0.39057,-0.056143,-0.335907,0.406166,0.356752,0.327878,-0.411484,0.25801,-0.136219,0.22956,0.159971,0.096457,-0.6648,0.535399,-0.287428,0.541908,0.38539,-0.534698,0.420366,0.474252,-0.32411,1.197587,1.131188,-0.447449,0.15155,0.84549,0.171896,-0.437218,-0.822636,0.575288,-0.186174,-0.132047,0.38685,-0.101637,-0.250904,0.896123,-0.480096,-0.353783,-0.531061,-0.776804,-0.459456,-0.527063,0.512304,1.453177,-0.398823,-0.069859,0.176672,0.396409,0.170379
field,0.704341,0.4348,-0.343433,0.611915,0.663212,-0.766519,-0.200379,0.09886,0.286017,-0.356097,-0.562734,-0.098726,0.082708,0.95817,-0.10858,-0.661174,-1.135895,0.0048,0.247851,-0.649969,0.475704,-0.317784,0.510905,0.12896,-0.840208,-0.197627,0.460573,1.183797,-0.171609,0.198806,-0.518103,0.622228,-0.356589,-0.266145,-0.122356,-0.279697,0.434698,-0.722002,-0.315049,0.698409,0.34221,-0.174082,-0.053951,-0.05829,0.236623,-0.06225,-0.606984,-0.233279,0.741967,-0.051831
element,1.026424,0.647302,0.642449,0.289487,0.44822,-0.6466,0.141416,-0.61746,-0.793078,0.286551,0.009325,-0.743738,0.301737,0.119749,-0.452114,-0.03112,0.093446,0.52277,-0.40756,0.068342,0.293447,-0.227444,0.26461,0.041926,0.613319,-0.440365,0.767835,0.125943,0.36352,0.275909,0.452973,-0.003618,-0.373315,0.02189,-0.318038,-0.219362,-0.178285,-1.005,-0.784913,0.146233,-0.217702,0.148373,-0.534228,1.322835,0.537369,0.968082,-0.486129,0.704637,1.816922,-0.567367
system,0.596806,0.466136,0.471085,-0.228937,0.516652,-0.791792,-0.844189,-0.813032,-0.190876,0.561866,0.182331,-0.164308,0.296355,0.744699,-0.35107,-0.693339,-0.253665,1.013667,-0.081879,0.182703,0.787903,0.073629,0.357725,0.897463,0.079029,0.267383,0.186749,0.39891,0.143391,0.807417,0.383855,1.157439,0.713558,0.468263,0.617825,-0.056209,0.115715,0.452339,-0.27469,0.416063,-0.280661,0.081505,-0.09575,0.066548,-0.22264,-0.707546,-0.718122,-0.032889,2.510103,-0.928303
matrix,0.744365,0.630356,1.374799,0.621737,0.405134,-0.295634,0.489823,-0.863741,-0.047268,0.034222,-0.901766,0.421146,0.37546,0.373708,0.084555,0.155341,-0.10822,1.114989,-0.007766,0.242401,0.978746,-0.00496,0.350533,1.048391,1.068715,-0.699126,-0.390582,0.502786,0.335909,-0.406887,0.599189,-0.214752,0.01979,0.201953,-0.369664,0.346856,0.80548,-0.97273,-0.630993,-0.250995,-0.85268,-0.161972,-0.990038,0.636221,0.834154,0.371951,-0.213764,-0.379723,0.879037,-0.073168
mathematical,0.618069,0.53317,1.587788,1.005091,-0.945552,-0.913981,0.345883,-0.332969,0.566385,-0.418618,-1.363977,-0.170373,1.016086,1.00545,-1.326757,-0.873772,-0.811283,1.375413,1.185798,0.317152,-0.732923,-0.916466,0.493564,0.804631,-0.090946,0.089224,0.170858,-0.013005,0.383994,0.543158,-0.505331,0.712004,0.291806,-0.273452,0.304851,0.609444,0.898507,-0.888921,0.225314,-0.200586,-0.306947,-0.269417,-0.414035,0.51719,-0.003411,0.548699,-0.98416,-0.945181,0.546798,-0.736562
method,0.578015,0.762395,0.446643,0.271485,0.489187,-0.371753,-0.021933,-0.138891,-0.093009,0.325954,-0.841797,-0.551799,1.022258,1.071379,-0.891345,-0.504231,-0.446203,1.593203,-0.109598,-0.257667,0.415946,-0.140327,0.796945,0.287176,0.813619,-0.040659,0.182623,-0.263635,-0.771378,0.73547,0.528907,1.199804,0.294992,0.139025,-0.027637,0.653099,0.820155,-0.540823,-0.161195,0.033933,-0.113968,-0.295324,-1.06748,0.835231,-0.279516,0.334588,-0.38864,0.184207,1.562249,-0.591992
finite,0.47706,0.114267,1.29385,0.927156,-0.057976,-0.7018,-0.06844,-1.237917,0.000725,-0.2867,-0.554386,0.098605,0.821357,1.411229,-0.083372,-0.410271,0.273453,1.753275,0.495798,0.760733,0.310664,-0.16175,0.053434,1.377,0.645427,-0.467748,0.577579,0.605629,0.836885,-0.144172,-0.006187,-0.687171,0.688545,-0.121956,0.342522,0.346061,1.32357,-1.651215,0.124343,-0.426978,-1.036501,-0.260825,-1.50163,-0.030067,0.358415,0.424055,-0.056117,-0.255603,0.810343,-0.706272
result,0.239768,0.263602,-0.757697,0.118728,1.19443,-0.964699,0.193084,-0.034144,-0.018524,-0.303858,-0.484158,0.31692,0.513449,0.846753,0.094231,-0.608243,0.358703,-0.013228,-0.74189,-0.623539,-0.030221,0.259678,1.031016,-0.187464,0.442662,-1.034495,-0.032174,-0.200951,-0.236862,-0.137381,0.346134,0.835242,-0.040018,-0.02363,0.350721,-0.282132,-0.219233,-0.562763,-0.064747,-0.445876,0.476986,0.099534,-0.105103,-0.021343,-0.132122,-0.604738,-0.909012,-0.300088,1.383161,0.139665
vertex,0.865315,1.27073,1.781283,1.01709,-0.632497,0.024808,0.434822,-1.039373,0.042239,-0.45657,-0.357774,0.629149,0.328013,0.77783,0.563472,0.416797,0.537146,0.044839,0.969926,0.60085,1.455818,0.544877,-0.052584,1.489873,1.043839,-0.402723,-0.24343,0.017569,1.013726,-0.251738,0.609677,-0.177892,-0.219992,-0.74279,0.461373,0.688029,0.807569,-0.842134,-0.682967,-0.599823,-0.574676,0.27646,-0.826133,0.500827,0.689917,-0.657069,0.306523,0.038872,-0.113521,-1.036117
term,0.018514,-0.061331,0.043255,0.131895,-0.122132,-1.053513,-0.227973,0.028586,-0.520478,0.065035,-0.01373,0.055755,0.800191,0.627376,-0.40882,-0.023733,-0.118708,-0.089322,-0.292971,-0.143026,-0.292337,-0.261492,0.023351,0.014215,0.270886,-0.281156,0.673284,-0.317508,0.036365,-0.084345,0.494609,0.871946,0.48155,0.132623,0.091619,0.151075,0.034606,-0.539566,-0.576513,-0.703272,0.24428,-0.449358,-0.616658,0.087005,-0.168587,0.103972,-0.515936,-0.226026,1.737065,-0.391315
line,0.707247,0.781916,-0.947231,-0.694176,0.180222,-0.313178,0.498588,-0.905398,-0.749437,-0.321059,0.734008,0.185397,0.118422,0.874071,0.183991,-0.85316,-0.234089,-0.831563,0.209732,0.273737,0.466736,0.02408,-0.221951,0.728766,-0.164562,-0.554575,0.100956,-0.112782,0.319174,-0.107234,0.608676,0.44785,0.175362,-0.187137,0.208315,-0.82578,-0.015223,0.345914,-0.038816,0.271425,-0.498527,0.194371,0.230359,0.359179,0.557637,-0.468155,-0.148956,0.983093,0.972143,-0.22618
model,1.359891,0.383188,0.879968,0.075741,0.450333,-0.35877,-0.209531,-0.344535,-1.078868,0.294614,0.265188,-0.475259,-0.024046,0.461937,-0.665728,-1.072386,0.153202,0.587122,-0.026153,0.409198,0.349627,0.196619,0.640132,1.369759,0.19698,0.422965,0.11557,0.243399,-0.249793,-0.165445,0.070946,0.524753,0.250377,0.360286,-0.559368,0.707968,0.689567,0.465533,-0.675105,0.05236,0.040443,0.225726,0.194128,-0.02908,-0.025556,0.056603,-1.021169,-0.285105,1.175885,0.198066
real,0.127277,0.520515,0.154199,0.684932,0.870406,-1.054515,-0.403839,0.287697,-0.548973,0.61063,0.281757,0.440889,0.917544,0.130362,-0.628132,-0.7064,0.348734,-0.258828,0.0173,0.475934,0.163627,-0.097352,0.340596,0.134926,-0.029327,-0.725371,0.60429,-0.010629,0.531048,-0.224289,0.20337,0.566684,0.655654,0.370126,0.542614,0.654093,0.329527,-0.290424,-0.319789,0.109353,-0.412953,-0.140833,0.780969,0.444253,0.344,0.599222,0.514142,-0.182866,0.269561,0.145246
property,0.234422,-0.120594,0.328871,0.654688,0.780358,-0.15533,-0.209439,-0.247944,-0.39271,0.945143,-0.773199,0.641255,1.519471,1.105208,0.163566,-0.290138,0.358787,-0.415803,-0.291815,0.056216,0.211584,-0.290752,-0.552363,0.237687,0.120723,0.300047,-0.242682,0.176841,0.415965,-0.386618,0.159412,1.745932,0.270422,0.159335,-0.353546,-0.956887,0.718338,-0.179905,-0.677234,0.103042,0.202044,0.051049,-0.796856,0.645573,0.445524,0.364388,0.608595,-0.305975,1.477991,0.091947
geometry,1.814787,0.171731,1.327066,0.779525,-0.400806,0.175019,0.173641,-1.449575,0.223859,-0.705252,-0.855495,-0.488345,0.113611,1.06202,-0.862722,-0.608491,-0.185551,1.04103,0.820969,0.583901,0.238617,-0.45104,0.054849,0.887473,0.503641,-0.044422,-0.296371,-0.126135,0.420853,0.215271,0.229774,0.154374,0.115616,-0.955248,-0.256064,0.827137,1.003413,-0.621002,-0.192372,0.161273,-0.301332,-0.383473,-0.410117,0.991322,0.02346,0.118892,-0.718954,-0.096779,0.803621,-0.547985
complex,1.599692,0.538226,0.314244,0.234449,1.03242,-0.29492,-0.104423,-0.91038,-0.765166,0.253757,-0.417666,0.304222,0.601479,0.072236,0.66619,-0.381245,-0.135171,0.869332,0.269673,-0.319998,0.087208,-0.74655,-0.211274,0.109187,0.285786,0.370519,-0.053043,0.233074,0.053263,-0.209225,0.14226,0.873478,-0.27789,-0.006438,-0.022114,-0.253314,0.197937,-0.706314,-0.534035,0.176434,0.536429,0.36412,0.027568,0.561519,0.952993,0.183539,0.301425,0.288227,1.501852,-0.571429
linear,1.345556,0.705222,0.899087,0.394498,0.259721,-0.034398,-0.348274,-0.978698,-0.45849,-0.630585,-0.503748,-0.375522,0.920971,0.455689,-0.091873,-0.64698,-0.113261,0.56289,0.736414,1.296446,0.32871,-0.188461,0.12816,1.398429,0.919219,-0.915353,-0.139532,1.201982,0.488468,0.892506,0.661184,-0.114417,0.100884,-0.856571,0.069106,0.243921,1.576174,0.022517,0.511382,-1.09979,0.207632,0.082414,-1.08143,1.488268,0.848311,-1.423787,0.328005,-0.245169,1.083249,0.283022
polynomial,-0.442076,0.402999,1.587046,1.21463,-0.186487,0.162859,1.155844,-1.308756,0.095984,0.176089,-0.340938,0.35987,1.137022,1.749466,0.628274,-0.092131,0.220708,1.830751,1.045987,0.253162,0.19044,0.506356,0.096149,2.121862,0.822199,-0.342042,-0.589061,0.918962,-0.106318,-0.530698,-0.026954,-0.632111,-0.065531,-0.38671,0.39835,1.448438,1.408817,-1.772295,-0.616961,-1.376366,-0.437551,-0.962384,-0.769347,-0.184227,0.489078,0.298973,-0.02885,-1.082167,-0.625166,-0.223395
algorithm,-0.141732,1.394549,1.372694,0.686687,0.40176,-0.2406,0.832018,-0.527536,0.115982,0.80715,-0.273728,-0.16603,1.092387,1.283993,-0.40953,-0.988475,-0.52309,1.996653,1.153071,-0.063806,0.675764,-0.085359,0.491428,1.730237,0.934131,-0.475739,-0.074886,0.355861,-0.51963,0.452094,1.145094,0.140527,-0.180012,0.485193,1.043171,0.898943,1.497502,-0.591573,0.229378,-0.050777,-0.006823,0.040607,-0.954929,-0.229236,-0.269075,-0.334474,-0.070936,-0.592,0.527859,-1.250422
