word,1,2,3
union,0.074061,0.138767,2.655319
empty,-0.852857,-1.446507,3.151788
computational,2.428738,0.629469,2.644867
functor,-0.643688,-1.85332,2.217716
fraction,-0.103568,-0.409116,2.625638
source,1.226368,0.487204,2.522722
eigenvalue,-0.347167,-1.688276,2.85354
translation,-0.048381,0.927575,2.488367
hypothesis,1.308683,-0.909346,2.379353
scalar,-0.285011,-1.909563,3.049255
coxeter,-2.368259,1.703982,2.261501
third,-0.181136,0.688032,2.915454
Fourier,0.699025,-0.758124,2.347515
bit,-0.450685,-0.375847,2.17242
exact,0.422996,-0.859018,3.017784
elementary,0.623737,0.102664,2.840132
maximal,-1.105535,-1.799322,2.906639
radius,-1.283736,-0.927005,2.662976
homomorphism,-1.235816,-2.17132,2.968948
identify,0.060189,-0.445818,2.905778
distinct,-1.032054,-0.786174,3.285863
minimum,0.150392,-1.576221,2.758683
development,2.400384,1.067535,2.623201
ordinal,0.082473,-1.617355,2.150925
homotopy,-0.272349,-0.985925,2.265184
elliptic,-0.024477,-0.59161,2.424832
mapping,-0.388141,-1.306705,2.686913
alternative,0.767087,-0.567302,2.796681
rate,1.261877,-1.125216,2.207439
character,-0.329021,-0.657231,2.33401
central,0.208995,0.136567,2.659996
irreducible,-0.975868,-1.929641,3.026995
principal,-0.177019,-0.737196,2.683959
count,-0.00384,-0.450632,2.710434
finitely,-0.552125,-1.669904,2.943167
kernel,0.257005,-1.524049,2.263681
infinity,-0.108077,-0.749685,2.929188
calculation,1.452072,-0.16131,2.696506
draw,-0.021062,-0.14707,2.564037
divisor,-1.263429,-1.146807,2.937374
pattern,0.618686,-0.251175,2.183652
average,0.849086,-1.149433,2.500497
knot,-0.50189,-0.309274,1.622091
assumption,1.602896,-1.382821,2.737662
expansion,0.157781,-0.775755,2.557253
frequency,1.136917,-1.487103,2.079253
dynamic,2.140238,-0.001094,2.182378
canonical,-0.208544,-1.689665,2.689544
minimal,-0.334798,-1.216337,2.620305
segment,-1.162384,-0.679964,2.685818
sheaf,-0.461578,-1.736942,1.93883
approximate,1.027015,-1.431051,2.85005
combination,-0.004744,-0.898207,3.10753
relative,0.629218,-1.212101,2.580238
programming,1.628179,0.080622,2.149365
optimization,2.023271,-0.115386,1.999114
variation,0.914703,-0.616002,2.655575
frame,0.088356,-1.142507,2.120628
variance,1.130855,-2.136405,2.273684
branch,0.366621,-0.048693,2.761615
boolean,0.288196,-1.153906,2.324425
harmonic,0.138342,-0.794349,2.500824
optimal,1.526835,-1.146538,2.354277
ordinary,0.494173,-0.788747,2.879393
polyhedron,-1.834962,-0.064666,2.211287
singular,-0.48671,-1.296362,2.713675
filter,0.984365,-1.597476,1.917158
automorphism,-1.178155,-1.377575,2.57129
absolute,0.211049,-1.710491,2.778473
constraint,1.112229,-1.415496,2.433257
relationship,1.278215,-0.684542,2.760839
multiply,-0.746768,-0.584227,2.883332
decision,2.241929,-0.550087,2.170044
six,-0.804506,0.641821,2.764217
homogeneous,-0.265173,-1.416336,2.856112
cyclic,-1.301047,-1.220011,2.78206
stochastic,1.799259,-0.523885,2.019697
Banach,-0.215075,-0.493877,2.285527
spherical,-0.653008,-0.667724,2.190746
riemannian,-0.409861,-1.102072,2.242574
cardinal,0.1894,-1.19296,1.485699
generator,-0.452108,-0.934152,2.552549
cubic,-1.666181,-0.285958,2.264439
closure,-0.585525,-1.495638,2.77683
necessary,1.174125,-0.890399,3.151261
inner,-0.5938,-1.517885,2.821245
complement,-0.683926,-1.142482,2.686711
planar,-1.238551,-0.916695,2.226997
stable,0.389209,-1.394972,2.276012
induce,-0.703317,-2.058813,2.779042
Hausdorff,-0.765675,-0.864314,2.03162
cartesian,-1.158209,-0.58135,2.681177
logical,1.19112,-0.727105,2.061739
alternate,-1.815186,0.008458,2.327194
gaussian,0.697738,-1.575183,2.398858
composition,-0.391187,-1.156722,2.731428
ball,-0.785781,-0.225431,2.165294
triangular,-2.578392,-0.237743,2.292339
Newton,1.243229,0.658384,2.084117
classification,0.674921,-0.311041,2.199973
reflection,-1.005942,-0.648364,2.557099
differentiable,-0.164646,-1.917957,2.707677
loop,-0.280531,-0.675432,2.177277
population,1.671348,-0.762984,2.078574
opposite,-1.4248,-0.68217,2.721057
determinant,-0.543983,-1.266002,2.445054
intersect,-1.760675,-0.81093,2.768381
conjugate,-0.576808,-1.877476,2.706556
modular,-0.38182,-0.584328,2.184255
logarithm,0.244256,-0.801638,2.429825
countable,0.076882,-2.273663,2.529424
reduction,0.604263,-1.059222,2.222078
spectral,0.321447,-0.799315,2.117118
homology,-0.190227,-0.976805,1.747033
Cauchy,0.315279,-0.402938,2.028536
Galois,-0.297695,-0.386944,2.073093
NP,0.381111,-0.820402,1.873007
separate,0.124301,-0.669796,2.714192
decimal,-0.749582,0.226197,2.187665
neumann,0.182276,0.524003,2.028297
trace,-0.276503,-0.922045,2.493472
integration,1.046811,-0.941596,2.316111
criterion,1.337231,-0.966844,1.884812
primitive,-0.378279,-1.001262,2.560545
global,0.687437,-0.764444,2.156351
modulo,-1.660504,-0.755856,2.860291
strategy,1.45313,-0.99998,1.917049
equality,0.489284,-0.98658,2.899
holomorphic,-0.579566,-1.613861,2.362551
infinitely,-0.14623,-0.911243,2.843996
Gauss,0.65064,0.346852,1.85248
nonzero,-1.194366,-1.91332,3.378675
quaternion,-0.490116,-0.362777,2.08217
regression,1.865777,-1.705134,1.701874
neighborhood,-0.758493,-1.432816,2.434246
correspondence,0.14747,-0.200666,2.079537
adjoint,-0.723523,-1.890629,2.678513
variant,0.846971,-0.632567,2.156729
disjoint,-1.126929,-1.479723,2.982948
distribute,0.661954,-1.441037,2.156172
evaluate,0.741927,-1.228462,2.580816
additive,-0.119974,-1.120543,2.431316
unknown,0.661157,-0.536372,2.718378
span,-0.70079,-0.926455,2.56785
combinatorial,0.908118,0.303315,2.340026
matroid,-0.045015,-1.456685,1.525833
orbit,0.042241,-1.055974,1.934691
cone,-0.986205,-1.526831,2.174654
truncate,-3.019091,0.846645,2.052652
flat,-0.447181,-1.551115,2.330792
simplex,-2.459642,0.5221,2.103967
interior,-1.049216,-1.016373,2.66448
arc,-1.038719,-0.680929,2.27665
Dirichlet,0.294774,-0.604797,1.988377
moment,0.399212,-1.606297,2.1067
unitary,-0.906014,-1.611879,2.380975
iteration,0.164404,-0.526776,2.209068
factorization,0.1388,-0.905618,2.216512
split,-0.645167,-1.02388,2.591974
Poincaré,-0.121585,0.547572,1.889201
Poisson,0.783569,-1.228799,1.905476
entropy,1.408116,-1.125494,1.661677
sufficient,1.034935,-0.995971,2.646106
restriction,-0.056498,-1.358425,2.756847
orientation,-0.381466,-1.581592,2.474938
recursive,0.851903,-0.945047,2.078831
prior,1.43128,-0.757868,2.030262
truth,1.191857,-0.98136,2.141911
hamiltonian,0.737536,-1.220377,1.997794
proposition,0.206673,-0.133087,2.102797
spectrum,-0.039161,-1.183035,2.02473
significant,1.304386,0.178189,2.616264
duality,0.231259,-0.901671,1.97144
exponent,-0.088268,-0.984981,2.704903
states,2.393275,2.758584,1.534342
asymptotic,0.94435,-0.775735,2.323478
correlation,0.934379,-1.446958,1.923601
estimator,1.166259,-2.022805,1.510547
critical,0.864822,-0.216981,2.170126
characterize,0.395514,-0.948872,2.652554
translate,0.257601,1.29361,2.077768
geodesic,-0.346174,-1.273307,1.904422
semigroup,-0.479671,-1.120587,1.701989
explicit,0.868196,-0.833525,2.597801
periodic,0.356984,-1.308271,2.19798
singularity,-0.003525,-0.642973,1.950092
numeral,0.889016,0.178205,1.185034
measurable,-0.178296,-2.222394,2.427595
null,0.090465,-1.513417,2.044732
fiber,-0.811261,-1.209618,2.281823
tile,-1.769149,0.135875,1.854311
classify,0.048489,-0.751462,2.458498
transitive,-1.227404,-1.549648,2.371678
restrict,0.27118,-1.28614,2.817144
Laplace,0.356467,-0.26807,1.786733
differ,0.55351,-0.679801,2.711896
multiplicative,-0.644108,-1.487044,2.67063
round,0.047196,0.020825,1.930641
tetrahedron,-2.439763,0.539909,2.325063
expand,0.064144,0.30776,2.444536
Cantor,0.241347,0.125823,1.63828
Borel,-0.36116,-0.900509,1.858679
Fermat,0.041807,0.30648,1.838408
nonlinear,1.610609,-0.289329,1.816527
Markov,1.262904,-0.393417,1.591164
torus,-1.532351,-1.124751,2.145836
dynamical,1.609821,0.144183,1.879472
compound,-1.564246,0.221588,1.664293
height,-0.745609,-0.971158,2.071077
adjacent,-1.249321,-0.445731,2.526707
comparison,1.061103,-0.685183,2.247326
paradox,1.619627,0.173405,1.342468
dependent,1.344258,-1.454781,2.40688
log,-0.240885,-1.68459,1.95384
$\mathbb{zeta}$,0.128167,-1.182418,1.495417
fit,1.050039,-1.219449,2.195874
cardinality,-0.357037,-1.638429,2.37817
coloring,-0.628201,-1.020569,1.913822
polar,-0.822708,-1.242159,2.161501
