word,1,2,3,4,5,6,7
three,0.855961,0.063205,0.989073,0.176215,1.131375,-0.296769,-2.012008
dimensional,0.387463,1.077999,1.02917,-0.320466,-2.714267,-1.511831,-0.402205
zero,-0.867501,1.009345,0.997176,0.280652,-0.846899,-0.818091,-1.439701
algebraic,0.063493,0.785536,0.276355,-0.132922,-2.577141,-1.53792,1.704469
formula,-0.830418,0.562576,0.173044,0.426522,-0.660081,-0.94174,-0.563407
ring,0.08859,0.122409,0.474964,-0.720177,-0.492233,-0.220372,-1.921035
edge,1.003102,0.106302,0.609019,-0.236101,-0.872747,-0.035326,-2.306336
sum,-0.77835,0.4305,1.194178,0.431695,-0.379641,0.016258,-0.182818
plane,-0.028338,0.010825,0.895855,0.424354,-0.790309,0.282835,-1.681112
analysis,1.058393,1.84135,1.314251,0.710955,-0.970859,-1.524,0.570543
dimension,0.058535,0.526751,1.24071,-0.130975,-1.451941,-1.047242,-0.776008
curve,0.665939,0.061182,0.512104,0.421739,-2.045985,0.240955,-1.384944
type,1.031877,0.133688,1.37312,0.818515,-1.269553,-1.095236,-1.421491
operator,-0.12749,0.843287,0.423192,1.586001,-0.502316,-0.353366,-0.548704
prove,0.052765,1.025373,1.989756,-0.085287,0.26484,0.794838,-0.577734
probability,-0.668225,1.164665,1.592354,0.585167,-1.899926,-0.539413,0.572275
structure,2.289771,-0.259413,1.520765,0.860311,-0.913484,-0.885056,-0.557701
representation,0.601179,0.728549,1.750297,0.259927,-0.513292,-1.195529,0.815226
series,-0.061352,1.233305,-0.120734,-0.562254,1.085561,-1.291521,-2.139856
prime,-0.732757,0.339707,0.887107,0.577896,1.941812,-0.007137,0.469998
measure,0.617212,0.524165,1.989468,1.588292,-1.123281,-0.236546,-0.945614
equal,-0.206068,0.415133,1.691609,0.895701,-0.28057,-0.142151,-0.585152
lie,1.245245,-0.677584,1.163177,-0.266911,0.406959,0.344536,-1.097588
manifold,-0.073966,0.560618,-0.041501,0.123106,-2.898094,0.173273,0.146485
degree,1.153376,0.631919,0.700115,1.345626,0.334366,-0.784714,0.34095
differential,0.087763,1.171419,0.748791,0.799199,-2.319156,-0.573566,-0.083014
$\mathbb{C}$,0.222956,-0.166818,-0.752218,0.879559,-0.033356,-0.709383,-1.173009
regular,0.105598,0.795878,0.402972,0.854049,0.818992,-0.332286,-1.634811
second,0.23729,0.052854,0.588848,0.282092,1.609221,-0.187208,-1.831003
triangle,0.177481,-0.211567,-0.091406,-0.210614,-0.936715,-0.135973,-0.969094
subset,-0.591352,0.376863,1.37805,0.526106,-1.981478,-1.512871,0.25704
circle,0.980765,0.102158,0.697823,-0.599748,0.14273,-0.470197,-0.672486
relation,0.682651,0.673316,2.059693,0.687245,1.029523,-0.663619,1.04219
positive,-0.385534,1.881122,1.71656,-0.037779,-0.246869,-0.623358,-0.726789
simple,0.628415,0.95312,1.977959,-0.698046,-1.525528,-0.947462,-1.170278
topology,-0.084068,0.871258,0.310682,0.125586,-2.614214,-0.879831,0.603829
category,0.275189,0.802387,0.935298,0.785184,0.241753,-1.671393,-0.51809
surface,1.294138,0.190923,1.491172,0.750262,-2.231346,-0.165197,-2.100172
constant,0.217815,0.456186,1.435904,0.1437,-1.153355,0.026829,-0.379919
application,0.47704,2.034512,1.263304,2.015951,-1.299657,-1.770633,-0.443686
integral,0.287283,0.441553,0.933807,0.428162,-1.36236,-0.998181,0.267969
coordinate,0.195676,0.397698,1.176107,1.54947,-0.825153,-0.803432,0.241857
complete,1.418151,-0.02763,0.574975,0.671846,0.978252,-0.499001,-0.784685
root,0.982306,0.405028,1.478527,-0.780714,-0.528524,-0.672312,-0.735743
length,0.592757,-0.491417,0.937133,0.334403,-1.015625,-0.702396,-2.49324
continuous,0.742802,0.424407,1.629144,0.96611,-1.51058,-0.426386,-0.932412
logic,-0.01371,1.705425,0.803254,-0.198457,-1.449328,-1.411301,1.071761
external,1.159538,0.216631,-0.476023,0.433834,1.552584,-1.758806,-0.844074
side,0.730694,-0.344549,1.072178,-0.047364,0.529675,0.139415,-2.441866
unit,0.555907,-0.27335,1.038371,2.482195,0.082516,-0.397138,-1.324768
equivalent,-0.035975,-0.199735,1.338157,1.194815,-0.617794,-0.93854,-0.462238
conjecture,-0.351577,0.536471,0.424432,-0.892501,-1.813983,0.416791,1.623017
infinite,-0.812941,0.901339,1.032903,-1.011394,-1.482654,-0.994552,-0.40556
operation,0.436687,0.520267,1.133286,1.999907,0.686522,0.029039,-0.998078
angle,0.151979,0.121224,1.032906,0.029864,-1.929693,0.160553,-2.020956
random,-0.208114,1.571503,0.835985,-0.277244,-1.204969,-0.721789,-0.49209
basis,0.664019,0.652498,1.741679,1.151892,0.182625,-0.491051,-0.205286
natural,2.154488,0.270281,1.497501,0.333767,-0.479408,-0.774822,-0.367826
power,0.152006,0.573802,1.696898,0.869218,0.514467,-0.193574,-1.347852
area,2.092135,-0.806309,1.41051,1.694427,0.631422,-0.002947,-1.437611
open,1.223281,0.308646,0.514636,0.651671,1.104496,-0.599388,-1.580663
solve,-0.187941,1.778361,1.615072,0.01742,-0.764636,-0.224871,0.088652
pair,-0.163101,0.161149,0.600682,-0.337489,-0.506703,-0.172279,-2.0624
hold,0.636876,0.195861,1.072053,0.617751,1.887715,-0.097841,-0.888632
limit,0.673996,0.963247,1.325425,1.723157,-0.160637,-0.280438,-1.032481
special,0.242533,1.230107,0.592963,0.464027,1.026686,-0.924097,-1.189886
generate,0.211017,1.233894,1.714027,1.363272,-1.515362,-0.944168,-1.296935
coefficient,-0.857314,0.436535,0.978263,0.856688,-2.525654,-0.679357,-0.046419
standard,0.471634,0.914729,1.215228,1.568978,-0.507392,-1.399478,-0.973361
identity,0.156227,1.344904,2.193331,-0.46013,0.465923,-0.691301,0.453422
four,0.753539,-0.027064,0.682258,0.357911,1.073643,-0.315627,-2.059568
rule,0.121426,0.044422,2.294571,0.636392,1.238265,0.269782,0.020812
topological,-0.020193,0.947142,0.494294,-0.095367,-3.157736,-0.792377,1.151141
computer,0.161747,2.260633,0.257571,1.067861,-0.373393,-2.059326,-0.329794
derivative,0.007771,0.66443,0.921579,0.733888,-1.95155,-0.925993,-0.080704
symmetry,-0.033591,0.265258,0.959499,-0.397811,-2.677883,-0.725679,0.294512
compact,0.039245,0.43951,0.383335,0.862319,-1.417653,-1.00186,-1.303477
factor,0.342316,1.486241,2.036941,0.961925,-1.094623,-0.492317,-0.43795
family,1.140463,-0.298812,0.862285,-0.236866,1.568269,0.466395,-0.650686
transform,0.410933,0.485242,1.411408,-0.372025,-0.656729,-0.555395,-0.382047
convex,-0.045936,-0.85615,0.98152,-0.759352,-3.455393,0.272467,-1.031574
domain,0.378156,0.143706,1.498928,0.978321,-1.012301,-0.895565,0.335395
subgroup,0.080292,-1.307581,0.656352,0.168356,-1.625103,-0.843784,0.854154
construct,2.056821,-0.445096,1.065082,0.522369,-0.311865,-0.015023,-0.780763
axiom,-1.030625,0.82828,0.368054,-0.154321,-1.864535,-0.44361,1.518176
construction,1.75283,-0.461936,1.090668,1.413129,0.251551,-0.060725,-0.727592
therefore,0.385444,0.376829,2.900823,0.571931,-0.417125,0.202064,-0.495526
compute,-0.085641,1.691012,0.471924,1.261329,-1.850837,-1.801606,0.110999
normal,0.328648,0.689061,1.423656,0.6533,-1.034597,-0.214394,-1.087889
distance,0.348247,-0.196261,0.940696,0.89551,-0.417629,-0.491674,-1.391563
notation,-0.261399,0.076303,0.746584,-0.37693,-2.011275,-1.72375,0.30821
parameter,-0.33045,1.019126,1.577562,0.987943,-2.556584,-1.168464,-0.270911
euclidean,-0.176528,0.097941,0.495131,-0.179941,-3.071884,-0.619463,0.870311
symmetric,-0.810419,-0.055889,1.131972,0.265794,-3.020365,-0.593885,0.125238
metric,-0.22382,0.406207,0.791487,1.342365,-1.789439,-0.884569,-0.053857
test,0.051396,1.645349,0.947753,1.49473,-0.291807,-0.103763,-1.085823
bundle,-0.52474,0.746955,0.459609,0.100868,-1.742239,-0.841131,-1.210444
center,1.19015,0.620174,-0.112818,1.478392,0.902253,-0.970226,-0.869178
symbol,0.219824,-0.360327,1.64349,-0.462455,-0.702994,-1.405879,-0.161314
projective,-0.341401,0.520711,0.325585,-0.326985,-3.426508,-0.682996,1.015404
sphere,0.34075,0.072662,1.520558,-0.345188,-1.161936,-0.90719,0.182604
interval,-0.406676,0.086077,1.303243,0.487251,-1.660716,-0.45053,-0.971152
single,-0.027651,0.810303,0.432092,-0.364413,0.388939,-1.117568,-2.816977
geometric,1.107282,-0.169523,1.001621,-0.940002,-2.712627,-1.410087,0.107458
ideal,0.563451,0.66859,1.998694,-0.444121,-0.604507,-0.533805,0.194925
dual,-0.402221,0.624543,0.383305,1.354102,-0.692908,-0.872024,-0.99467
module,-0.646254,1.098482,0.411528,1.251099,-1.908058,-1.417518,-0.864288
invariant,-0.369002,0.179406,0.83891,0.225238,-2.984879,-0.503126,0.961744
$\mathbb{Q}$,-0.972638,0.431809,-0.388917,0.093567,-0.493347,-0.858832,-0.843301
index,0.74726,0.573664,0.48894,1.192648,-0.82092,-1.423922,0.282116
information,0.763298,1.649007,1.522226,1.325856,0.295074,-1.33194,0.036071
transformation,0.588474,0.968615,1.300504,0.00968,-1.109909,-1.124318,0.564183
extension,0.944862,0.368634,0.472031,1.6015,-0.652948,-0.499413,-0.72868
direct,-0.13552,1.316677,0.401312,-0.891619,1.262811,-0.800483,-0.571535
uniform,0.401309,0.286303,1.119398,0.489127,-0.535158,-0.024197,-0.980026
path,0.663624,0.256079,1.400592,0.039642,-0.633068,-0.27167,-1.061908
negative,-0.29085,1.735445,2.393614,0.026541,-0.895236,-0.387516,-0.509318
image,0.925151,0.790426,1.150777,-0.708564,-0.64773,-1.547595,-0.912806
member,0.844818,0.736104,0.631586,0.609399,2.51137,-0.167157,-0.106817
inverse,-0.82887,0.710079,0.950096,0.357917,-2.666832,-0.659149,0.494883
step,0.079107,1.068795,1.261977,-0.044635,-0.019061,-0.056886,-1.227772
independent,0.600772,1.029831,0.976985,0.980958,1.337776,-0.537527,-0.08468
arithmetic,-0.147241,0.425122,0.595028,0.087592,-2.188754,-1.153441,1.005122
position,0.333438,0.444535,1.510546,0.961368,0.994641,0.145631,-0.696479
calculus,0.090109,0.835935,0.058935,0.095289,-1.975623,-0.719635,1.746805
rational,0.026119,1.723679,1.918814,-0.325582,-1.246248,-0.609386,1.495788
law,0.98712,1.06325,1.586396,0.962841,1.866796,0.318201,0.974053
tree,1.569182,-0.381295,1.118635,-0.699039,-0.632123,-0.246862,-1.677263
component,0.681392,0.941987,1.543021,1.530264,-1.829632,-1.363944,-0.976413
lattice,0.646742,-0.011067,0.385261,0.180008,-3.044828,-0.246075,-0.288719
inequality,-0.278443,1.327285,1.691164,0.840731,-1.047216,0.053111,1.823266
volume,1.392831,-0.104649,-0.172224,-0.112069,-0.075896,-1.349509,-0.46591
section,1.197301,-0.230251,0.739465,1.153767,0.18498,-0.568884,-1.15502
add,0.529396,0.712253,1.038994,0.249532,-0.045398,-0.514009,-1.66167
$\mathrm{e}$,-0.229107,-0.691935,-0.114131,-0.004054,0.583351,-1.726809,-0.724704
fundamental,0.636054,1.537359,2.03881,0.378007,-0.790144,-1.200119,1.20754
game,-0.66953,1.190494,0.085281,0.45427,1.335132,-0.956143,-2.800628
polytope,-0.223054,-0.770482,-1.32096,-0.233163,-3.378734,-0.439656,1.100792
smooth,0.83911,0.174038,0.89593,-0.864394,-2.028849,-0.165139,-2.108086
partial,0.63695,0.434652,0.902698,0.379311,-0.754656,-0.125137,-0.285674
extend,1.085024,-0.275903,1.072659,0.90038,-0.018702,-0.211481,-1.36585
multiplication,-1.202509,-0.022097,0.859244,0.418616,-2.580125,-0.638725,0.20163
boundary,1.932585,-0.373699,1.151946,1.134166,-0.471868,0.235217,-0.313712
local,1.341467,0.196501,1.607308,1.069686,1.336512,-0.061377,-0.717649
node,-0.511632,0.284513,1.369448,1.210401,-2.186789,-0.639259,-0.778269
develop,1.116354,1.292468,1.364931,0.544471,-0.240117,-1.037507,-0.654716
difference,0.212859,0.950325,2.164672,0.341933,-0.849409,-0.775395,-0.491128
statement,-0.429661,1.822662,2.195947,0.243929,0.720406,0.030909,0.630789
tensor,-0.462352,0.108265,0.741687,-0.130811,-3.298017,-0.340881,0.838165
discrete,-0.158109,0.644115,0.8911,0.526713,-2.62114,-1.521157,0.131598
variety,1.265838,0.783944,1.455611,-0.333138,-0.386495,-1.434073,-1.176953
generalize,-0.058556,1.079406,0.8974,0.044363,-2.498828,-0.307521,1.043615
sample,0.213176,1.205773,0.836588,-0.156052,-1.269018,-0.867211,-1.3569
statistic,-0.148577,0.615847,-0.069406,1.993,1.019749,-1.160457,-0.141779
axis,-0.039509,-0.889945,1.59663,0.451463,-1.425531,-0.225553,-1.071509
hyperbolic,-0.522158,0.152817,0.22432,-0.439408,-3.246602,-0.240022,0.695488
rotation,-0.569181,0.244697,0.714265,0.505105,-1.855663,-0.224673,-1.045598
Hilbert,-0.220372,0.51358,-0.557001,-0.606485,-1.97205,-0.072295,1.567016
digit,-1.073944,-0.235568,0.855572,0.948255,-1.425468,-0.619768,-1.098968
intersection,1.102771,-0.963555,-1.064064,1.595073,-0.717516,0.450894,-0.953738
addition,1.139632,0.748288,1.222628,0.697942,0.298435,-0.632791,-1.034134
expression,0.117174,1.215779,2.455987,-0.544667,-1.195234,-1.271666,0.236277
Student,0.595505,0.980818,0.893056,1.128138,1.724435,-0.645329,0.183718
approximation,-0.225155,0.635402,1.15433,0.133506,-2.777457,-0.719842,0.508715
$\mathbb{Z}$,-0.68227,-0.163643,-0.440215,-0.221382,-0.315813,-1.288899,-0.808615
mathematics,0.902057,1.096776,-1.157867,0.774027,-0.078328,-1.396141,2.343365
code,-0.082892,0.603468,0.94012,1.50318,-0.437264,-1.236848,-0.481864
rank,-0.088074,0.171383,0.593727,1.196388,1.59611,-0.357783,-0.738244
characteristic,1.410136,0.254234,2.260884,-0.206577,-1.689344,-1.028233,-0.809387
binary,-0.677444,0.414682,0.954059,0.309452,-2.053199,-1.675531,-0.144734
closed,0.408352,0.017449,1.010697,0.973431,-1.149856,0.119512,-1.002603
tangent,-0.500026,-0.528321,-0.296462,-0.424988,-2.56192,0.09634,-0.131795
diagram,0.281339,0.600893,0.321667,0.109361,-2.139245,-1.137607,-0.026595
divide,1.130239,-0.952004,1.637397,0.6904,0.079034,-0.415542,-0.706679
functional,0.881342,1.270557,1.600563,1.020611,-1.956702,-1.157466,0.213117
abelian,-0.692449,-0.184828,0.029288,0.152985,-3.19056,-0.2992,1.448142
odd,-0.428195,0.688317,0.737101,-0.669834,-0.212952,0.118525,-0.960762
action,-0.270343,1.348226,2.013478,0.319101,0.938905,-0.011235,-0.745934
tiling,0.199709,-1.217062,-0.599626,-0.90705,-3.549535,-0.165103,0.052338
ratio,-0.612337,-0.067716,1.216502,1.865843,-1.886859,-0.591759,-1.129497
program,0.449964,2.392254,0.661315,1.698847,0.876462,-1.540948,-0.413877
quadratic,-0.910684,0.294912,0.71429,0.431119,-2.928563,-0.355103,0.867667
cube,-0.620635,0.421981,-0.103312,-0.691711,-1.431488,-0.748684,-1.140342
cycle,0.593094,0.491016,0.90063,0.517762,-0.829749,-0.899778,-0.805141
figure,0.539204,0.207606,1.356799,-0.800037,0.70779,-0.694435,-0.793826
argument,-0.105873,1.642289,2.173911,-0.614471,-0.102368,0.383583,0.870582
Riemann,0.181712,0.088926,-0.574,-0.999308,-2.504939,-0.574796,1.806678
Euler,-0.041494,-0.034173,-0.434326,-0.429518,-2.263699,0.122716,1.440621
calculate,-0.468823,0.781902,1.477533,1.239353,-1.613007,-0.285791,-0.407422
shape,1.519316,-0.245241,1.595893,-0.821216,-1.744963,-0.702309,-2.149961
formal,0.828938,0.687953,2.199236,0.537538,0.294358,-0.426803,0.676587
derive,1.081589,-0.294358,1.80139,-0.313554,-0.943432,-0.875102,-0.231576
statistical,1.047492,0.978427,-0.012676,1.736874,-0.734374,-0.775772,0.821598
network,0.21086,1.725329,0.786405,1.771864,0.241328,-1.735142,-0.686313
estimate,0.341903,-0.300192,1.443138,2.029049,-0.098319,-0.015785,-0.787017
norm,-0.205154,1.785174,1.06201,0.044344,-0.124469,0.121761,0.799959
polygon,-0.387308,-0.072916,-0.156949,-0.483927,-2.067618,-0.317985,-0.329762
permutation,-1.196637,0.167686,0.554603,-0.221026,-2.671211,-0.447686,0.129341
world,0.622504,0.711224,0.827745,0.169995,1.794892,-1.247016,-1.149601
maximum,-0.241662,0.039213,1.308662,2.042851,-1.183181,-0.218865,-1.946161
equivalence,-0.77091,0.600304,1.137405,0.343154,-2.092818,-0.771632,1.277165
parallel,0.787428,-0.037508,0.898654,0.462133,-0.87515,-0.829679,-0.965357
numerical,-0.24016,0.710608,1.173361,1.048835,-1.836061,-1.067113,0.79968
orthogonal,-0.86368,-0.192262,0.873867,0.137884,-3.065309,-0.964173,0.288416
isomorphic,-1.156461,-0.374651,0.565172,-0.378857,-3.136263,-0.455512,0.818651
connection,0.698331,0.627939,1.287768,0.634443,0.064088,-0.281669,-0.451142
locally,1.321539,-0.246851,0.918092,0.727102,-0.471258,-0.098455,-0.785387
existence,0.627117,0.251642,2.178324,-0.192326,0.128298,-0.166127,0.151268
complexity,0.090126,1.823877,1.725274,0.151697,-1.635782,-1.058355,0.50272
isomorphism,-1.032903,-0.045693,0.434488,-0.321048,-3.024553,0.175059,1.949982
commutative,-0.898477,0.598958,0.105131,0.12758,-3.060181,-0.430212,1.946125
quotient,-1.845549,0.297505,0.285318,0.314089,-2.185424,-0.395056,0.801229
half,0.429396,-0.271743,0.935744,-0.107959,0.830163,0.335168,-2.120584
decomposition,0.101455,0.541304,0.929752,0.32766,-2.793715,0.053097,0.396525
density,0.051753,-1.28338,0.717595,2.4397,-2.249323,-0.608706,-1.204317
affine,0.091761,-0.329844,-0.446427,-0.380208,-3.07826,0.092029,1.454768
arbitrary,-0.996145,0.809132,2.389215,0.666887,-1.624782,-0.272573,0.55359
morphism,-1.139161,-0.470866,0.164693,-0.679143,-3.816588,-0.264563,0.869015
scale,0.996659,0.376089,1.468861,0.668106,-1.164504,-0.817064,-1.104017
suppose,-0.17948,0.422363,2.109345,-0.744211,0.193262,0.357481,-0.508527
increase,0.664913,0.673348,2.478357,2.268018,-0.410523,0.158381,-1.293039
projection,0.461899,0.443559,0.78376,-0.038438,-1.96832,-0.830957,-0.631458
partition,-0.079837,-1.079465,1.689461,0.628625,-0.760552,-0.357558,0.515389
exponential,-0.603015,0.559793,1.086623,0.710389,-2.848859,-0.389695,0.411537
range,1.263184,0.022757,1.267878,1.186786,-0.703035,-0.872421,-1.854173
subspace,-1.212055,-0.028001,0.211628,-0.189457,-3.022765,-0.372218,0.689082
support,0.128604,0.983633,1.638752,1.136579,1.003556,-0.570541,-0.535224
diagonal,-0.089031,-1.048383,0.451545,-0.164737,-2.53681,0.004605,-1.583723
computation,-0.179193,1.486688,0.776581,0.731969,-2.174908,-1.425962,0.961592
curvature,-0.198789,-0.217981,1.041965,-0.145864,-3.200863,0.068127,-0.158461
flow,1.255463,-0.153187,1.311491,0.746589,-1.507672,-0.027851,-1.289276
analytic,0.422135,2.26037,0.687413,0.73087,-1.223614,-1.68878,1.639915
chain,0.609125,0.716153,0.780772,0.383093,-0.8134,-0.314454,-1.363524
cohomology,-0.426701,0.060416,-0.452701,-0.112408,-3.637882,-0.001475,1.573897
trivial,-1.150355,0.958497,1.598394,-0.63761,-1.696851,-0.319907,0.429607
converge,0.079865,-0.286123,0.850145,0.304589,-1.458495,0.240051,-0.522781
lemma,-0.624501,-0.088192,-0.251956,-0.679387,-2.664614,0.315476,1.355059
origin,1.238989,-0.365225,1.681815,-0.563712,0.521951,-0.915421,-0.085686
convergence,-0.076883,0.381164,0.879373,0.745186,-1.379319,-0.805877,0.62538
division,0.614725,-0.185787,0.126563,2.122433,1.76985,-0.347057,-0.835853
union,0.984025,0.216566,0.907119,1.648112,2.313177,-0.085683,0.144498
empty,0.148883,-0.2698,1.129888,-0.220871,-0.64084,0.466709,-1.969552
computational,0.942785,2.337052,0.456303,0.805273,-1.882799,-1.8516,1.550052
functor,-1.68982,-0.927947,0.241318,-0.360077,-3.060444,0.088172,1.27906
fraction,-0.372288,-0.10924,1.407422,0.834662,-1.826642,-0.181158,-0.365172
source,1.234576,0.090228,0.950032,0.261292,0.507334,-1.122546,-0.229877
eigenvalue,-1.715618,-0.356463,1.327517,0.082792,-2.77776,-0.748315,0.829214
translation,1.056161,-0.025897,0.692439,-1.23988,0.414249,-1.68261,0.906504
hypothesis,0.75624,0.981319,1.761566,-0.45609,-1.532281,-0.232554,0.932685
scalar,-0.642397,0.533443,0.880058,0.08022,-3.180662,-0.343723,0.506693
coxeter,0.25852,0.055747,-2.631122,-1.222595,-3.447722,0.037251,0.631377
third,0.085073,0.08811,0.581106,0.283907,1.595896,-0.099418,-1.623487
Fourier,0.210567,0.287313,0.313902,-0.310098,-2.723189,-0.789488,1.34921
bit,-1.20314,1.230009,0.769368,-0.153493,-1.315476,-1.01863,-1.82193
exact,0.475859,0.243512,2.010493,0.10798,-0.830464,-0.256504,-0.171215
elementary,1.417621,0.459245,-1.375456,0.585518,0.381693,0.564012,0.061842
maximal,-1.128451,0.031318,1.115201,0.759244,-2.563474,-0.061821,-0.015593
radius,-0.297526,-0.617339,0.798779,0.889177,-2.285824,-0.604503,-1.44493
homomorphism,-0.971836,-0.298847,-0.220633,0.26609,-3.398561,0.350198,0.953697
identify,0.786514,0.779851,1.971898,0.077426,-0.105128,-0.271351,-0.114937
distinct,1.371336,-0.350934,2.334021,-0.256325,-1.259477,-1.101795,-0.52334
minimum,-0.413582,0.52006,1.44964,2.383915,-0.739442,-0.014709,-1.072071
development,1.175017,1.410998,1.245121,1.625608,0.456076,-1.249768,-0.271598
ordinal,-1.607394,-0.79339,0.844464,0.162406,-1.98338,-0.354181,0.982624
homotopy,-0.382622,0.085722,0.040553,0.088117,-3.534797,-0.332269,1.972784
elliptic,0.011885,-1.119186,-0.163192,-0.660262,-3.450411,0.741236,-0.96862
mapping,0.744972,0.82292,0.518979,1.110624,-1.933972,-1.54506,0.38451
alternative,0.642038,1.417173,1.349654,0.459838,-0.150017,-1.196151,-0.500502
rate,-0.08282,0.813474,1.742237,2.119257,-0.456995,-0.050992,-1.445546
character,-0.122871,1.573452,1.238699,-2.234561,0.664804,-0.517679,-1.341518
central,1.627049,-0.74365,0.992318,1.224053,1.090995,-0.715285,-0.800642
irreducible,-1.396869,0.34022,0.974457,-0.130265,-2.893239,-0.359705,1.300265
principal,1.167845,0.798775,0.128672,0.117792,1.229837,0.187333,0.285056
count,0.014954,-0.914178,0.916615,-0.335967,1.077527,0.650879,-0.186395
finitely,-2.084406,0.30836,0.595069,-0.13514,-3.112385,-0.397828,0.653967
kernel,-0.958794,0.745114,0.527057,0.844371,-2.358749,-1.151062,-0.534579
infinity,-1.144631,0.658523,0.027237,-0.81884,-0.932429,-1.021913,-0.900528
calculation,-0.160623,1.025667,1.317103,1.105796,-1.898129,-0.733679,0.071279
draw,0.118491,0.575627,0.611724,-0.529189,1.216076,-0.36945,-1.195569
