word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
$\mathbb{N}$,-0.26219,-0.352892,-0.004173,-0.79079,1.049027,2.963781,-0.391255,-0.634309,0.014441,0.292605,0.27877,0.098757,-0.375734,0.513465,1.287091,-0.716735,0.056002,0.598697,-0.825651,0.613026,-0.623434,-0.95049,-0.170235,-0.511686,0.987831,-0.326385,0.364756,1.490627,-1.284749,-0.379135,-0.007653,-0.25685,0.226535,-1.733113,-0.570872,-0.453678,-0.281685,1.686653,-0.065876,-0.467346,0.824814,0.698687,0.269523,0.039088,0.916829,-0.309902
field,-0.389677,-1.489146,-0.095298,-0.354193,-0.39273,2.043919,-0.247073,-0.567702,-1.38329,-0.93887,-0.234609,0.644369,-1.103483,0.655077,-0.411084,0.326796,-0.018455,1.218144,-0.669073,1.588179,0.841783,-0.321579,0.385926,-0.283285,-0.81237,0.379885,-0.657719,-0.081052,-1.223655,-0.252783,-0.348215,1.165729,0.128561,-2.561681,-0.99187,-0.507388,0.414114,-0.130919,-1.332855,-0.428441,-0.272928,0.536322,-0.639349,0.355284,-0.05541,1.056899
element,-0.663777,-0.768564,-0.16476,-0.141515,0.040057,2.378713,-0.296871,-0.968015,-0.712488,-0.483329,0.511662,0.916235,-0.32348,0.426131,0.740741,0.333167,0.565862,0.265673,0.366617,0.52099,-0.449601,-0.948663,0.058099,-0.636153,-0.097738,0.250178,0.456509,0.142121,-0.367788,0.263104,0.448851,-0.356427,-0.125899,-2.452182,-0.645898,-0.746359,0.160382,0.992004,-1.128576,-0.50577,-0.20462,1.029552,-0.698362,-0.61663,0.658538,-1.330091
system,0.110617,-0.75418,-1.093048,-0.055334,0.025116,2.739556,0.399803,0.126213,-0.276807,-0.629395,-0.911377,-0.631505,-0.374402,0.879102,-0.807188,0.366885,-0.271959,0.83511,-0.384311,0.881508,-0.088918,-0.193016,-0.002897,-0.854509,-1.097088,0.512029,-0.716091,-0.996681,0.377815,0.990577,0.535747,-0.247908,0.687538,-2.737286,-0.005531,0.25906,-0.39767,0.097132,-0.035846,-1.025361,-0.284786,-0.41886,0.052824,-0.965635,-0.32195,0.164606
matrix,-2.211882,-0.508484,-0.036259,-0.190433,0.028157,2.330803,-0.789263,-0.890065,-0.963885,0.17873,-0.066524,-0.76765,-0.807758,0.955485,1.132071,0.494999,0.471953,-0.624524,0.46714,0.780086,-0.816284,-1.251135,-0.332701,-0.29521,0.338877,0.526955,0.641047,-0.091654,-0.596606,0.516683,-0.103627,-0.467129,1.765864,-2.42052,-0.794983,-0.250845,0.169507,-0.482738,-0.691513,-0.648526,1.351815,0.388979,1.154487,0.399682,-0.311945,-1.040351
mathematical,-0.74838,-1.000208,-0.812699,0.709787,-0.267696,0.809197,0.227729,0.350457,0.435949,-1.291559,-0.429582,-0.86368,-0.205445,-0.219265,-1.12946,-0.531562,-0.154174,1.820924,-0.079296,1.378265,-0.96243,0.236138,-0.91325,0.041611,-0.259609,1.219938,0.065143,-1.043138,0.607775,-0.266159,0.282364,0.32092,0.057202,-2.35178,-0.566705,1.047786,0.163538,1.094747,-1.088189,-0.965056,-0.095984,1.053891,-0.680995,0.91671,-0.297637,0.009067
method,-0.564944,0.648268,0.943547,0.264699,-0.188791,2.718083,-0.521559,-0.991956,-0.106269,0.473573,0.119075,-0.454586,-0.61731,0.632873,-1.694073,0.027335,0.121483,0.444881,-0.073558,0.54532,-0.507012,-0.64021,-1.613938,-0.008917,-0.159834,0.938701,0.284222,-1.242923,0.544103,0.213122,0.196972,0.645397,-0.482009,-2.812639,-0.006296,0.467552,-0.538055,-0.613771,-0.448356,-0.410747,-0.321668,-0.159212,0.498576,0.296755,-1.002468,-0.259513
finite,0.087245,-0.704961,-0.10287,-0.105441,-0.472169,2.64945,0.253104,-0.906034,-0.472,-0.120701,0.094828,-0.600356,0.387732,0.394124,0.343552,-0.340587,0.648901,0.88854,0.725508,0.716125,-0.818025,-1.580262,0.4162,-0.162022,-0.789467,0.330608,-0.002254,0.109688,-1.330773,-0.340012,0.061288,-0.389719,-0.117624,-2.502811,-0.66671,-0.531107,0.199574,0.712325,-0.77298,0.462342,0.173166,0.282704,-0.533369,-0.357112,-0.050687,0.683915
result,-0.876542,-0.421987,0.280567,0.395766,-0.2374,2.515308,-0.315109,-0.792404,0.108617,0.628018,0.227433,-0.154911,-0.182727,0.160592,-0.431692,0.020638,0.288736,0.859847,-0.115482,-0.205779,0.252932,-0.309752,-0.37322,0.264492,-0.347518,0.857317,-0.639176,-0.168396,-0.273756,-0.489532,0.953945,-0.200758,0.273892,-2.342277,-0.423041,-0.049884,-0.775701,0.736553,-0.241416,-0.032878,0.150029,0.286208,0.129294,0.420556,-0.362578,-0.008264
vertex,-0.816168,0.920175,0.981902,-0.69389,0.916701,1.808574,-1.204849,-1.145786,-0.203338,-0.425718,-0.168478,-0.683519,-0.513056,0.377357,0.633989,0.680842,1.008076,0.272407,-0.31304,-0.418137,-0.2708,0.209181,0.429309,-0.866241,-0.695549,-0.415533,-0.384747,1.0926,-0.716325,-0.097507,1.418835,-0.420211,-0.412344,-2.404716,1.871247,-0.024981,0.501966,2.837263,-0.087829,0.23072,1.042483,0.310784,-0.744207,-0.937785,1.111706,-0.71253
term,-1.069812,-0.210096,0.110451,0.256654,0.065238,2.763833,-0.203536,-0.552447,0.004369,-0.43659,0.186626,0.831687,-0.591805,0.737492,0.424443,-0.25672,-0.317974,1.019524,0.167305,0.116124,-0.172491,-0.319378,-0.234055,0.482864,-0.122664,-0.062446,-0.920756,-0.020819,-0.290642,-0.499599,0.406022,0.094902,0.335066,-1.983399,-0.023665,0.443918,0.064329,0.335377,-0.960634,-0.587804,0.260112,0.409414,0.015629,-0.25774,-0.645189,-0.445953
line,-0.654492,0.770928,-0.027893,-0.781448,0.474449,2.588638,0.185212,-0.258868,0.014736,0.05518,0.255194,0.243761,-0.358555,0.353989,0.07688,0.798849,-0.156901,0.587869,-1.061278,1.244104,0.601944,0.254228,0.561044,1.810415,-0.929466,1.098067,-0.104325,0.039617,-0.038411,0.700615,0.770706,-0.129745,-0.390102,-2.261105,0.645031,-1.072249,0.94025,1.526155,0.808635,0.092123,0.794337,0.066494,-0.712304,0.191229,0.578038,-0.750173
model,0.621709,-0.031265,-0.40034,1.214667,1.27153,2.276618,0.448206,-1.21374,-0.062831,0.077011,-0.442407,-0.468701,-0.512081,1.695744,-0.008914,-0.374076,-0.076217,1.163666,-0.264438,0.471096,-0.804761,-0.125881,-0.101643,-0.207256,-1.351309,0.642266,-0.043862,-1.263798,0.094789,0.325199,0.622246,0.82509,0.768822,-2.140858,0.354646,-0.183165,-1.147755,0.564951,0.231877,-0.210447,-1.007516,0.383891,-0.598293,-0.634263,-0.41864,0.754372
real,-1.225098,-1.142305,-0.49419,-0.742711,-0.460425,2.323153,0.557478,-0.782774,-0.085458,0.099269,-0.472362,0.306026,-0.726361,0.04822,0.175771,-0.429616,-0.285434,0.837587,-0.043205,1.682406,-0.399581,-1.231245,-0.436682,0.502498,-0.837641,0.549569,0.038003,0.732201,-0.564584,0.400432,-0.500383,-0.355303,0.464246,-2.266385,-0.130399,-0.620046,0.566835,0.721962,-0.174732,0.089663,0.689445,0.201465,-0.742937,0.219364,-0.677363,-0.279532
property,-0.767822,-0.403037,-0.353327,0.051516,-0.154285,2.229078,0.066008,-0.748385,-0.16189,-0.302288,0.526693,0.20339,-0.157954,0.121964,-0.459519,-0.284211,0.899759,0.715891,0.103561,-0.173303,-0.916355,-0.759729,0.704955,0.592899,-0.546819,0.133102,-0.597152,0.455241,-0.540789,-0.362797,0.796417,-0.45437,1.12597,-2.794822,-0.600914,-0.318155,-0.153699,0.195754,0.222725,-0.098115,-0.40891,0.823713,-0.568078,-0.046032,0.055158,-0.279516
geometry,-0.982291,0.394444,-0.010969,-0.136217,0.081446,0.780541,1.046592,-0.077211,-0.111229,-0.134839,-0.074609,-0.787248,-1.012421,-0.377647,-0.958747,0.340075,0.732619,2.269614,0.077337,2.08091,0.093349,-0.525907,0.796468,0.918953,-0.0862,0.908762,-0.812257,-0.097494,-0.236695,-0.225718,0.637891,1.732,-0.093527,-2.461995,-0.188523,-0.219812,-0.409191,0.308195,-0.469404,-0.305701,0.28324,0.005276,-0.811139,0.84336,0.749164,0.227184
complex,-1.443848,-0.091536,-0.549458,-0.965956,0.18375,2.463055,0.605819,-0.490049,-0.909202,0.017193,-0.781672,0.151643,-0.281331,0.08447,0.03191,-0.34534,0.371446,0.677564,0.016533,1.743857,-0.117088,-1.607203,-0.288282,0.152065,-0.759314,0.94184,-0.574241,0.285006,-0.80154,0.038794,-0.244151,0.436086,0.210875,-1.657113,-0.005449,0.608541,0.17769,0.18909,-0.214326,0.167866,0.740618,0.743757,-0.84985,0.604916,-0.315563,0.013473
linear,-0.797181,-0.483534,0.415373,0.055014,-0.093451,1.973074,0.522953,-0.987319,-1.270783,-0.112998,0.132575,-0.316895,-0.462904,0.454655,-0.185956,-0.058818,0.523051,-0.230141,-0.107366,1.422316,-0.931346,-0.378786,-0.328099,-0.017074,-1.201669,0.595548,-0.748122,0.260242,-0.626184,0.998281,-0.163013,0.431316,0.486317,-2.917521,0.479347,-0.279994,0.114298,-0.744362,-0.814537,-0.306081,0.613399,0.618715,0.577012,-0.195107,-0.230129,-0.45465
polynomial,-0.976859,-0.429347,0.411631,-0.298333,0.309368,2.953815,-0.383136,-2.208767,-0.705772,0.013285,-0.580338,-0.210142,-0.224582,-0.781059,-0.565577,-1.171672,-0.61296,-0.647178,-0.32667,0.549627,-0.292179,-0.196144,0.312314,-0.027763,0.31539,-0.321903,-0.902667,0.948205,-0.435962,-0.278574,-0.905645,0.369557,0.921055,-2.651056,-0.733491,-0.324513,1.073603,-0.381928,-1.318893,-0.012904,0.718279,-0.427617,0.596061,0.799431,0.880166,-0.337396
algorithm,-0.40885,0.609546,1.70962,0.283433,1.345334,1.907299,-0.46601,-1.389954,0.089459,1.334119,-0.01955,-1.072434,0.231652,0.041152,-1.069308,-0.292381,0.051425,0.206362,-0.52918,0.301243,-0.637744,0.06538,-1.814115,-0.982268,-0.045035,0.16655,0.381342,0.007145,-0.509445,0.510621,0.4903,-0.589616,-0.423106,-3.569609,-0.964687,0.377003,0.304687,-0.59203,0.200818,-0.901732,0.187254,-0.841004,0.94405,0.309774,0.023827,-0.237036
mathematician,-1.455966,-0.615982,-0.950966,-0.155999,1.020596,0.838463,-0.945457,-0.529594,-0.721794,-1.060137,-0.075278,-1.187455,0.542387,-1.493303,-1.637001,-0.573486,0.509341,1.60037,0.788354,2.083987,0.285776,1.491268,0.449428,-0.285073,0.410026,1.041199,-0.852869,-0.908782,0.045406,-0.207814,0.420759,0.576695,-1.348075,-0.671486,-0.576082,0.470303,-0.136834,1.061758,-0.917034,-0.994416,-0.538968,0.561584,-0.065068,0.484896,-2.072893,-0.164696
definition,-1.132163,-0.010692,-0.404637,0.314052,0.137647,2.378537,0.925673,-0.442959,0.295029,-0.263345,0.382344,0.282675,-0.234431,0.004772,0.060297,-0.610246,0.029014,0.850349,0.301464,0.445839,-0.25733,-0.883027,0.154413,0.20057,-0.321087,0.202034,-0.560999,0.424593,-0.519035,-0.408026,0.682035,-0.00657,0.52349,-2.452944,-0.424567,-0.031666,0.403413,0.367492,0.03924,0.253174,0.13308,1.027173,-0.089966,-0.069793,-0.405223,-0.10119
product,-0.753573,-0.329499,-0.614742,-1.232628,0.296482,2.37083,0.057022,0.510477,-0.800908,-0.321606,0.402675,0.475733,-0.998295,1.093505,0.747337,0.306585,0.451395,0.114777,0.465499,0.69035,-0.389506,-1.56364,0.294452,-0.000555,-0.194684,-0.397535,-0.537725,0.2831,0.005533,-0.775805,0.702265,-0.498379,0.245444,-2.156108,-0.958613,-0.436989,0.405617,0.876845,-0.531301,0.565675,-0.119908,1.004415,0.633393,1.291737,-1.181387,-0.586616
state,-0.512538,-1.699399,-0.872723,0.050624,0.546939,2.146904,-0.569967,-0.860122,0.650628,-1.103351,-0.12056,-1.083096,0.256635,0.643736,-0.67648,0.255325,0.296384,0.228074,-0.438907,0.984316,-0.187499,0.363887,0.542624,-0.248028,0.451478,0.774528,-0.058991,-0.506184,-1.331265,-0.155325,0.892988,-0.430474,0.281151,-1.782677,-0.098171,0.651547,-0.20872,0.679207,0.186512,-0.516764,-0.290453,0.839177,0.543959,-0.699343,-0.221826,0.813069
sequence,-0.291997,-0.054838,0.483904,-0.839212,0.424017,2.338285,0.404821,-1.057897,0.127588,0.287145,0.105669,0.240368,0.562915,0.131398,-0.884212,-0.945159,-0.665509,0.805223,-0.028344,-0.526065,-0.06656,-1.425892,0.107177,-0.282872,-0.203195,0.483396,0.096586,0.628858,-1.590071,-0.688776,-0.001204,-1.116005,0.739625,-1.823092,-0.935817,0.595313,0.400947,1.552293,-0.119672,-0.45491,0.856676,1.007345,-0.230691,0.129517,-0.595912,-1.482658
