word,1,2,3,4,5,6,7,8,9,10,11,12
$\mathbb{C}$,-0.165176,-1.09122,-1.358589,1.711479,-0.916565,-1.253311,-1.330498,0.752406,-1.33523,0.068337,-2.185772,0.785593
regular,0.801253,-1.113347,-2.33479,1.832996,-1.834504,0.309662,-0.564052,2.851677,-0.720733,1.302901,-0.143042,-0.432791
second,-0.273524,-0.379527,-0.87504,1.787926,-2.026678,-1.609179,-1.260127,-0.121266,-0.413891,0.767102,-0.037168,0.431205
triangle,-0.590514,-0.865063,-1.622558,3.133318,-1.739209,0.770205,0.375246,1.52719,-1.038494,0.951954,0.582299,2.03783
subset,0.021322,-0.085865,-1.688778,1.40699,-2.350267,0.113606,-2.015575,0.878886,-1.711037,-0.759949,-2.694641,-0.131976
circle,-0.80913,-1.573189,-2.248477,2.61942,-1.779405,0.966836,0.117368,0.122951,-1.344298,0.693951,0.433377,0.822773
relation,-0.349764,0.829512,-2.142056,1.260635,-1.307253,-1.615801,-1.677424,0.690073,-0.513799,-0.448005,-0.585224,0.79421
positive,0.442875,-0.104013,-1.515177,2.41998,-2.036854,-1.350521,-0.566032,-0.673227,-0.785637,-0.753129,-0.80396,0.698038
simple,0.537396,0.167866,-2.399722,1.382906,-2.439918,-0.991567,-0.957025,0.349397,0.588345,-0.109811,-0.56001,-0.123183
topology,-0.34637,-0.084768,-2.710094,0.216328,-1.431759,-0.171382,-1.90028,0.648628,-1.508884,0.125818,-0.715671,-2.091202
category,-0.449977,-0.419256,-2.612239,-0.219216,-0.869753,-0.294993,-2.7354,1.180025,-0.552687,-0.781936,-0.878832,-0.523793
surface,0.308187,-1.305528,-3.226,1.682666,-1.663935,0.548687,0.190048,-0.537631,-1.02574,0.116351,0.768469,-0.76438
constant,0.032982,0.313592,-1.603461,2.112153,-1.90255,-1.456727,-0.152124,-1.271533,-0.922234,-0.158209,-0.370459,0.732786
application,-0.190616,0.143906,-2.017203,-0.000412,-2.37118,-1.615617,-0.84029,-0.537143,-0.152433,1.567236,0.007469,-0.521316
integral,-0.109034,0.769278,-2.480729,1.774954,-1.239359,-1.859864,-0.097432,-1.298294,-1.037416,-0.043076,0.341319,-0.100557
coordinate,-0.362369,-1.344659,-3.007508,1.203052,-1.215775,-0.959817,-0.349605,-0.727225,-0.788505,0.261103,0.174248,1.827446
complete,0.462758,-0.1815,-0.958308,1.336597,-2.3823,-0.293036,-1.719697,0.676302,-1.058336,0.22091,-0.678117,-1.577233
root,1.109755,-0.337659,-1.213598,2.170274,-1.687448,-1.82119,-0.494179,0.102758,0.421255,-0.160299,-0.287503,0.842379
length,0.348308,-0.8811,-1.197349,2.116437,-2.466348,-0.240824,-0.226469,0.127474,-0.564599,0.542844,-0.910209,1.597832
continuous,0.049588,0.528842,-2.233157,0.922983,-1.881961,-1.021615,-1.190552,-1.128314,-1.966575,-0.774631,-1.362294,-0.238506
logic,-1.798641,1.10885,-1.36335,0.0392,-0.815167,-1.992099,-2.375954,1.520462,0.098379,1.515141,-1.074867,-0.612868
external,0.264941,-0.791776,-1.47107,-0.154368,-1.626694,-1.341863,-0.938741,0.586438,-0.826257,2.456735,1.125432,-0.42351
side,-0.661173,-1.044099,-0.930041,3.253547,-1.978859,0.020897,-0.312086,0.437384,-0.572292,0.237901,0.025933,2.015171
unit,0.194032,-1.425461,-1.73029,1.255582,-1.793934,-0.989762,-0.880713,-0.752329,-0.530516,0.079575,-0.23005,1.496515
equivalent,-0.013612,0.501793,-2.08417,1.868816,-1.847584,-0.762695,-1.15076,0.429501,-0.245684,-0.778367,-0.773619,0.106031
conjecture,0.806522,1.128711,-1.340166,2.493836,-1.660107,-0.507166,-0.085215,0.758024,-0.661278,0.236274,1.094172,-2.498431
infinite,0.475487,0.209335,-1.806013,1.658127,-2.194697,-0.604686,-0.910168,0.819223,-0.398584,-0.193934,-0.548577,0.068024
operation,0.112069,-0.127143,-1.23368,0.331442,-1.96918,-1.655555,-2.238724,0.561087,0.529304,-0.099185,-0.684939,1.011996
angle,-1.354181,-1.41843,-1.920225,2.748511,-1.359106,0.183633,0.385608,-0.05074,-0.605043,0.718106,-0.178011,2.312928
random,0.3797,0.85904,-0.598422,0.406265,-3.154842,-1.120902,-0.828288,-0.868502,-0.912876,0.514331,-1.154281,0.834119
basis,0.531844,0.296025,-1.855464,0.935551,-1.876009,-1.630381,-1.38495,-0.097708,-0.534127,-0.503695,-0.25585,0.689548
natural,-0.735853,0.21582,-1.877509,0.940432,-1.738625,-1.292716,-1.975259,0.061039,-0.16535,-0.17051,-0.816968,0.190927
power,0.674583,0.003644,-1.04054,1.508113,-1.912544,-2.007984,-0.786095,-0.401569,0.448731,-0.054833,-0.122992,0.848082
area,-0.755289,-0.989914,-1.931931,1.370737,-2.328694,0.120568,-0.297866,-0.422875,-0.4301,1.328373,0.266742,0.404506
open,-0.277774,-1.183922,-1.410178,0.70022,-2.134775,0.270257,-1.869834,0.383876,-1.041682,0.402726,-1.621119,-0.906523
solve,0.402148,0.588253,-1.316239,1.557611,-2.705981,-1.35271,-0.082647,-0.570643,0.685962,0.77726,0.241484,-0.687816
pair,0.463043,-0.51477,-1.047937,1.787254,-2.284404,-0.26312,-1.278487,0.876861,-0.613038,-0.650065,-0.375059,1.465812
hold,-0.508965,-0.28672,-0.235661,1.717217,-1.711672,-1.436197,-2.220663,-0.375331,-0.898584,-0.106749,-0.36503,-0.65742
limit,-0.474158,0.541114,-1.519656,1.364597,-2.042994,-0.815737,-0.731649,-0.792627,-0.939949,-0.085555,-1.233821,0.045919
special,0.072918,-0.1599,-2.267202,1.108845,-1.924781,-1.191603,-1.035446,-0.124177,-0.199775,0.244633,0.304681,-0.113872
generate,0.882992,-0.147835,-2.066819,1.03712,-2.001876,-1.059696,-1.170634,0.402286,-0.255171,-0.563751,-0.781867,0.396753
coefficient,0.823506,0.690228,-1.355641,1.823843,-1.457711,-2.50205,-0.303916,-1.07674,-0.263665,-0.489051,-0.441748,0.999812
standard,-0.355177,0.17783,-1.438466,0.294809,-1.859131,-1.830864,-1.263873,-0.277407,-0.051597,0.874049,-0.658257,0.708551
identity,-0.321076,0.304165,-1.908847,2.263425,-0.534491,-1.917992,-1.412365,0.538618,-0.472462,-0.857553,0.449622,1.004095
four,0.336661,-1.481786,-0.904733,1.985134,-2.359358,-0.167891,-1.045353,0.62396,0.008787,0.565023,0.981033,0.780747
rule,-0.741947,1.199361,-0.917559,1.60433,-1.88585,-1.391598,-0.772642,0.3936,0.236815,0.431471,-0.356214,1.304588
topological,0.091382,0.037816,-3.074879,0.320974,-1.747544,0.064825,-1.853843,0.520075,-1.04388,-0.501436,-0.817519,-1.52279
computer,-0.241603,-0.160491,-0.885291,-0.82655,-2.676314,-1.368377,-1.754833,0.200344,0.82961,2.110861,0.412598,-0.580791
derivative,-0.568934,0.462215,-2.030727,1.55803,-1.101448,-1.746783,-0.556894,-1.854432,-1.175774,-0.679375,-0.360733,0.951776
symmetry,0.786096,-1.513056,-2.686236,0.850468,-1.201014,-0.41753,-0.739525,1.391866,0.589347,0.152018,0.935708,1.068109
compact,0.861271,-0.296968,-2.907075,1.298157,-1.507965,0.120969,-1.21171,0.420925,-1.439293,-1.279136,-1.020172,-1.492038
factor,1.002111,-0.243377,-1.223995,1.411037,-2.072992,-1.866983,-0.419732,-0.902307,0.59343,-0.344211,-0.914727,0.451918
family,0.411197,-0.626112,-0.777807,1.139831,-1.89987,-0.016406,-1.549229,0.699528,-0.85026,-0.027602,0.341882,-0.210011
transform,0.484561,0.630847,-2.190394,0.896953,-1.241106,-1.967976,0.144275,-1.011799,-0.596466,0.289163,0.590161,1.233293
convex,1.131773,-0.189075,-2.126915,1.180403,-2.593526,1.17644,-0.191735,1.265974,-1.917214,0.345278,-0.603367,-0.25074
domain,0.410292,0.27426,-2.319953,0.79817,-1.917095,-0.599514,-0.82772,0.02167,-0.837641,-0.419681,-0.813899,0.064548
subgroup,1.840042,-0.745829,-2.065826,0.876152,-0.975952,-1.037828,-1.778411,1.370159,-0.579492,-1.618113,-0.541795,-0.093429
construct,0.33281,-0.108803,-2.015886,1.437208,-2.165894,-0.27081,-0.630113,1.085023,-0.08651,0.29944,0.151228,0.271176
axiom,-1.541108,1.32,-1.196663,2.055564,-0.87213,-0.836968,-1.751973,1.883966,0.063399,-0.01112,-1.114552,-0.526429
construction,-0.273687,-0.114893,-2.508081,1.29802,-1.736603,-0.257955,-0.705068,1.233311,0.066456,0.65131,0.301126,-0.031011
therefore,0.112007,-0.212958,-1.295809,2.070298,-2.20368,-0.812707,-0.829574,-0.224825,-0.276376,-0.533784,-0.981296,0.227253
compute,0.696416,0.398954,-1.006056,1.181625,-2.347747,-1.906476,-0.559778,-0.535728,0.295504,0.568626,-0.659692,0.41963
normal,0.217558,0.252386,-1.631355,1.199516,-1.831043,-0.663463,-0.931737,-0.418113,-1.465367,-0.608268,-0.654438,0.767662
distance,-0.481505,-0.528535,-1.31155,1.327161,-2.434434,0.351415,-0.133541,-0.60528,-1.868563,0.783216,-0.531959,1.40678
notation,-0.578164,0.133306,-1.51331,1.446672,-0.716849,-2.274408,-1.339855,0.804403,1.095724,0.558317,0.228395,1.015269
