word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
vertex,-1.052308,-0.243546,-0.466525,1.500882,-0.814582,0.84142,0.602919,-0.028667,1.469797,0.779484,0.192675,0.600906,-0.535587,0.27754,-0.122797,0.49601,0.420213,-0.827011,0.162549,0.127493,-0.714689,-1.066932,-0.785416,-0.982914,-0.397835,1.335101,-0.08793,-0.006217,-0.014913,-0.214959,-0.025609,1.310612,1.536601,0.082207,0.539924,0.095514,-0.231847,-1.004807,-0.378533,-0.002781,0.244805,0.689875,0.275861,-1.033658,1.125472,-0.361863,-1.011027,-0.655025
term,0.343131,-0.160513,0.352804,-0.770642,0.108759,0.508986,-0.240117,-0.53136,0.781027,-0.065646,0.394143,-0.11635,0.45691,0.058248,0.195845,0.3486,0.334832,0.079035,0.405092,-0.037788,0.017915,0.576842,-0.078535,-0.045838,0.454365,-0.065568,0.489046,-0.437551,0.539846,-1.306811,-0.39237,0.581868,0.163469,-0.240061,-0.894308,-0.172529,-0.600733,-0.112703,-0.228044,-0.354502,0.416802,-0.485595,0.673587,-0.880385,-0.173994,-0.521658,0.114499,0.030692
line,-1.138416,-0.214837,-1.030245,-0.00338,-0.651809,1.270547,-0.814229,0.509828,0.892895,-0.284369,-0.498401,-0.505134,-0.480222,-0.573406,-0.314066,-0.369841,-0.237352,-0.131922,0.131797,-0.163904,0.520063,0.389725,-0.503654,-0.298659,0.685983,0.291098,0.88436,0.084683,-0.113674,-0.406243,0.630569,0.096282,-0.551698,-0.420726,0.10759,-0.155386,-0.677577,-0.590393,-0.178383,-0.327784,0.380796,0.005819,0.041811,0.131234,0.175887,-0.432225,-0.131031,-0.326584
model,-0.333465,0.155288,-1.299653,-0.101576,-0.17374,0.106251,-0.699167,-0.166192,1.241942,0.274806,0.848102,0.07608,0.120227,-0.235743,0.119407,-0.6117,0.268082,0.11784,-0.588381,0.709788,-0.320647,0.380797,0.896856,-0.891555,-0.13372,-0.039665,0.356562,-0.82821,0.779103,-0.459339,-0.30778,0.305629,0.434895,-0.029955,-0.171869,0.561391,-1.503557,-0.21079,0.061573,-0.572329,-0.63361,0.511577,0.703314,0.020513,-0.521099,-0.360943,0.161308,-0.245411
real,0.087754,-0.233039,-0.825354,-1.033828,0.649758,0.370992,-0.328969,0.012245,0.773711,0.497603,0.837912,-0.690153,0.478543,-0.044694,0.241956,1.151302,0.22446,-0.009762,-0.831997,0.506687,-0.2797,-0.587071,-0.200234,-0.029355,-0.43698,0.043818,0.142444,0.295734,0.235838,-0.450605,-0.018338,0.341665,-0.635048,0.206183,0.102933,-0.178635,-0.811219,-0.784254,0.310891,0.234628,0.103025,-0.552488,0.271088,-0.198744,0.12246,-0.452103,0.3803,-0.243136
property,0.151592,-1.447828,0.220468,-0.701339,-0.492999,0.171625,-0.173734,-0.03044,0.518892,0.310352,0.942405,0.667658,-0.630516,0.149752,0.009983,0.15946,0.660022,0.180129,0.180548,0.78534,0.046916,-0.314533,-1.227992,0.099633,-0.401613,0.123999,0.992565,0.038398,0.55454,-1.093361,0.841274,0.626049,-0.19929,-0.042388,-0.801905,-0.977985,-1.228,0.050252,0.302434,-0.754129,0.182423,-0.186423,0.959553,-0.081169,-0.320267,-0.437954,-0.128676,0.121773
geometry,-0.474399,-0.37051,-0.473076,1.036974,-0.575954,-0.2292,0.345826,-0.042589,1.808968,0.703775,0.63699,0.062107,0.186765,-0.240848,0.359466,-0.485399,1.103762,-0.891814,0.454197,-0.619491,0.426312,-0.022437,0.151718,-0.245609,-0.69909,0.007034,0.12065,-1.029083,0.191641,-0.016521,-0.064559,0.316432,1.808848,-0.048318,-0.230482,-0.114482,-1.308217,-1.080759,0.387402,-0.152801,-0.395154,0.717631,0.599524,-0.547922,0.507115,0.232701,-1.271272,-0.257288
complex,-0.467518,-0.908241,-0.995858,-0.364573,-0.795576,-0.042756,-0.156548,0.098708,0.961216,0.661831,0.307062,0.439743,-0.173952,-0.551943,0.075748,-0.117428,1.268056,-0.529402,0.375754,0.947621,0.699076,0.246479,-0.496257,0.540377,-0.623073,0.00119,1.118167,0.205678,0.6611,-1.107217,-0.65381,0.769516,0.349318,-0.349844,0.226752,-0.554738,-0.711007,-0.187112,0.048153,-0.147373,-0.115956,-0.007829,-0.024166,0.237863,-0.580411,-0.206232,-0.498345,-0.112888
linear,-1.540294,-0.354555,-1.501869,1.090494,-1.161641,-0.06237,0.669262,-0.167451,1.771121,0.970651,0.061795,-0.918616,0.186519,0.702138,0.971874,-0.472134,0.645415,-0.694647,-0.164799,-0.08957,-0.349531,0.318742,-0.697481,0.040739,0.071781,0.397697,0.012758,-0.194986,0.163571,-0.665305,-0.178521,0.323074,1.331265,0.274711,-0.03934,-0.412815,-1.107835,-0.020966,0.442756,-0.903597,0.193249,0.975827,0.998907,-1.091935,0.555938,-1.074891,-0.681081,-0.360102
polynomial,-0.203309,-1.111906,0.043841,1.599828,-0.093865,1.169449,0.775933,-0.734308,1.022977,2.2196,0.201105,-0.130959,-0.223298,-0.250273,0.266734,0.548886,0.495865,-0.965991,0.554138,0.004589,-1.393749,-1.233283,-0.839627,-0.42637,-1.466309,-0.28086,-0.710687,-0.860712,1.445663,0.562215,-1.269165,1.234242,1.383904,0.566755,-0.742508,0.915627,-0.715622,-0.596042,-1.134106,-0.468094,0.468894,0.971802,0.650533,-1.12949,1.010606,0.031691,-0.376435,-0.381115
algorithm,-0.280832,-0.558132,-0.668257,0.971642,-0.485221,0.441455,0.598061,-0.45689,1.863998,1.918828,0.506455,-0.775257,0.353964,-0.439348,0.114243,0.925124,-0.952956,-0.470554,-0.130759,-0.347271,-1.203769,-0.503342,-0.263372,0.765447,-0.329624,0.781119,0.313082,-0.42809,0.852943,-0.718933,-1.098408,0.518459,1.110451,0.157453,-0.702078,0.723283,-1.16829,-1.174442,-1.595103,-1.024413,-0.618132,0.954822,0.899433,-0.274463,0.055084,0.248808,-1.050999,0.16377
mathematician,-0.109501,0.035034,0.522808,0.488492,0.169209,-0.391601,1.547772,0.025795,0.725855,1.440405,2.003705,1.063586,1.165683,-0.583444,0.122215,0.741844,-0.165415,-0.15716,0.408201,-0.915371,0.140823,0.530252,1.320368,0.686235,0.564529,-0.952867,-0.735354,-1.154673,0.007831,2.28635,-0.247687,-0.438223,-0.381885,0.655365,-0.956639,-0.15389,-0.611646,-0.572386,0.669922,-1.350891,0.182836,0.832231,-0.304341,-0.602142,0.012369,0.186616,-0.348065,-0.143469
definition,-0.380075,0.06223,0.064447,0.08632,0.054195,-0.113808,-0.128311,-1.158685,0.88908,0.24745,0.513074,-0.715413,0.274443,0.523249,-0.123787,0.350637,0.36307,0.303943,0.099828,0.201783,0.095601,0.320349,-0.280407,-0.278998,0.031451,-0.069028,0.199437,-0.501691,0.91068,-1.297879,-0.069062,0.5221,1.226933,-0.709816,-0.418667,0.138986,-1.268186,-0.603843,-0.411026,-0.51768,-0.197748,0.144753,0.677189,-0.696039,-0.463332,-1.251657,-0.565498,0.613982
product,-0.140666,-0.007498,-1.297916,-0.482664,0.600004,-0.457703,-0.250826,0.143403,0.717937,0.419346,1.429403,0.064495,-0.225047,0.368929,-0.177567,-0.499444,-0.444697,0.164189,-0.691183,0.312849,-0.599847,0.471885,0.118189,-0.632653,-0.76763,0.66872,1.82978,0.196706,0.713752,-1.364093,0.123328,1.105245,0.58841,-0.234975,-0.762303,-0.579954,-1.155782,-0.116898,-0.386678,0.216885,0.3176,-0.463436,1.709289,0.817341,-0.383917,-0.064806,0.639618,0.532785
state,0.006417,-0.362253,0.664201,-0.51993,-0.830672,0.139561,-0.601557,-0.39446,0.300854,-0.497312,0.907675,0.577516,-0.048898,-0.24481,-0.292143,1.12993,0.17331,-0.043985,-0.108538,0.056387,0.710199,0.636994,-1.140675,-0.138242,0.793281,0.122215,-0.027582,0.062229,-0.35778,-1.239433,-0.66818,0.191411,-1.319428,-0.213337,-0.712673,-0.024944,-0.687937,0.207042,-0.197192,-0.043835,0.394985,-0.057901,0.613642,-0.286158,-0.718269,-0.260479,-0.263163,0.353288
sequence,-0.963906,-0.420034,-0.761275,0.329928,-1.044913,0.180188,-0.089905,-0.47426,1.862379,0.562384,-1.184203,0.073307,-0.081951,-0.400267,0.197824,0.674865,0.587051,0.207627,-0.377704,0.915069,-0.344571,0.35126,0.200906,0.723748,0.013674,0.071284,0.280603,-0.249438,1.793915,-1.107583,-0.739259,0.522958,0.967669,0.215905,0.496033,-0.155861,-0.229553,-0.698867,-0.73504,-0.261231,-0.1122,-0.251879,-0.194594,0.103408,0.019361,0.210261,-0.454422,0.619579
distribution,-0.951459,0.118206,-0.624874,0.149434,-0.24634,0.013129,0.792023,-1.079775,1.099079,0.588689,0.305625,-0.511451,-0.479555,0.265522,0.525064,-0.095431,-0.079736,-0.342734,0.199465,-0.410261,-0.704832,0.182883,-0.349445,-0.835349,0.139167,0.167912,-0.171623,1.197364,1.181765,-1.920694,0.799226,0.580671,0.265044,-0.618786,-0.445055,-0.3724,-0.619021,0.009502,-0.285754,-0.133087,-0.077917,0.163768,1.558374,-0.32095,0.321584,-0.443483,0.173072,-0.416957
