word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
example,0.143745,0.899313,0.538194,0.31282,-0.214281,-0.044655,0.505839,0.418142,-0.313046,-0.305972,-0.289447,0.192013,0.556873,0.226653,0.235009,0.28265,0.24701,-0.058113,0.675875,0.597932,-0.045151,-0.452152,-0.636207,-0.403544,-0.195731,-0.058452,0.308994,-0.179307,0.580696,-0.291901,-0.091332,-0.189074,-0.020107,0.246613,-1.416951,-0.06469,-0.414445,0.051677,0.810647,-0.185295,0.105767,-1.081312,0.48101,-0.443354,-0.80586,-0.926419
form,-0.514461,-0.026591,-0.168202,-0.490011,-0.124135,0.311922,0.23179,0.39732,-0.194657,-0.027807,-1.147726,0.360859,0.716334,0.32371,-0.575491,-0.561194,-0.301958,0.482845,0.392372,0.501786,-0.407472,-0.305337,-0.306832,-0.219735,0.105056,-0.304351,0.56546,0.129571,0.517314,-0.228512,0.101958,-0.027855,0.059044,0.207372,-1.294849,0.221265,-0.564431,-0.294736,0.808099,-0.443871,0.466011,-1.186245,-0.051646,0.163684,-0.146871,-1.028947
define,-0.375467,0.773445,0.712047,0.631111,-0.485497,-0.055244,0.305699,0.391582,-0.544836,-0.610833,-0.595543,-0.014749,0.301402,0.237098,0.036315,-0.67937,0.181803,-0.437273,0.001898,0.264758,-0.082906,-0.776166,-0.529172,0.008846,-0.475915,-0.56687,-0.08685,-0.632375,1.256696,-0.389036,-0.355835,0.760948,0.453703,0.388304,-1.719694,-0.254088,-0.130487,0.580881,0.876724,-0.187368,-0.002478,-0.896256,0.294581,-0.535006,-0.159707,-1.047573
graph,-1.166609,0.51306,1.249165,2.223929,-0.511007,-0.478955,-0.06653,-0.033216,-0.687849,-0.557145,0.099373,-0.016296,-0.475586,1.068477,-0.071051,-0.426502,-0.739433,-1.500765,0.319594,0.28744,1.05589,-0.43819,-0.634642,-0.113914,-0.791792,0.688194,-0.096596,-0.463431,0.499874,-0.344386,-0.240861,0.170071,-0.396761,0.751613,-0.7268,-0.265936,0.160672,0.744317,-0.193652,-0.749299,0.47177,-0.929273,0.429477,0.473423,0.229922,-1.2668
value,0.209678,0.501071,1.111481,0.952183,-0.320759,-0.640654,0.225656,0.642005,-0.180961,-1.020304,0.124578,0.178455,0.205699,-0.036557,-0.127578,-0.085523,0.702459,-0.186915,0.122864,0.625538,0.523947,-1.413109,0.22398,-0.247162,-0.033274,-0.053542,-0.209564,-0.491083,1.517994,-0.45789,-0.32823,-0.78443,-0.535851,0.267123,-1.552997,0.187106,-0.108336,0.413427,1.107931,-0.466234,-0.466969,-1.457246,0.677752,-1.089647,0.009984,-0.637396
problem,0.56169,0.243322,0.856579,0.311343,-0.558509,-0.447493,0.336672,-0.169852,-0.194529,-0.196589,0.468891,-0.069108,-0.49678,-0.500079,-0.148073,0.324135,0.143585,-0.200574,0.145469,-0.225738,0.155008,0.419147,-0.499287,0.067347,0.315076,0.593423,-0.555076,-0.053236,1.073943,-0.119154,-0.296682,0.380874,0.190502,0.146276,-1.372737,-0.497745,0.016514,-0.304433,1.806069,-0.648882,0.278705,-0.666956,0.882787,0.049318,-0.505984,-0.576133
mathematic,0.155481,0.379795,0.033345,1.126462,0.939918,-0.908649,0.034931,-0.141539,-0.717406,0.254779,0.013914,0.072953,-0.992224,0.706632,-1.129953,-0.804608,-0.130417,-0.753015,-0.275636,-0.940313,-0.188662,-1.228261,-0.596118,-0.282345,1.146494,0.047947,-0.905202,-1.479866,0.13455,0.869963,-0.949576,-0.277637,-0.159321,0.486493,-0.542727,-1.504246,0.503606,0.372516,-0.357147,-1.113054,-0.245617,-1.035089,0.50875,0.63992,-0.569842,-1.037523
order,-0.825998,0.412025,-0.481762,-0.254678,0.585764,-0.089671,0.183974,-0.289868,-0.222108,0.585456,-0.517467,0.572239,0.499509,-0.4645,0.35606,-0.091548,0.368756,-0.083814,-0.237796,0.346882,0.090085,-0.286614,-0.505704,0.098703,0.08302,-0.011875,0.655375,0.06416,1.002618,-0.006865,0.420949,0.003541,-0.062,-0.318277,-0.580895,-0.67885,0.085903,-0.373743,1.488879,0.16352,-0.797536,-0.587455,0.616815,-0.490018,-0.085609,-0.394051
equation,-1.19347,-0.017922,1.303175,2.796147,-0.857202,-1.738276,0.037429,-0.820246,-1.825244,-0.692045,-0.272015,0.081513,-1.173601,0.229985,-0.744601,-0.343026,0.315202,-0.312049,0.493006,0.468922,-0.327213,-0.924876,-0.207031,0.010278,-0.718555,0.154714,-0.816269,-0.247161,1.183122,0.031664,-0.655454,0.438684,-0.273552,-0.169782,-0.936679,-1.166026,-0.314678,-0.533966,-0.352891,-1.296784,-0.024816,-0.65919,1.013137,0.536004,-0.066453,-1.497134
first,-0.460615,0.190598,-0.617678,-0.291043,0.811819,-0.053576,0.243433,-0.136534,-0.104733,0.245619,-0.275304,0.044062,0.189083,-0.293482,-0.024755,-0.351036,-0.023753,0.467,0.316191,-0.514526,-0.058859,0.255041,0.044454,-0.389996,0.560428,-0.038515,0.566916,0.904491,-0.335644,0.913073,-0.076346,-0.593732,-0.01264,-0.144796,-0.976106,-0.294341,-0.13947,0.148368,0.540653,0.306852,-0.11164,-0.745642,0.697958,-0.028812,0.009948,-0.269365
vector,-1.069452,0.673425,1.117937,2.110936,-0.495038,-0.577095,0.365518,-0.380044,-0.429255,-0.306779,-0.606814,0.034489,-0.336173,0.075491,-0.249285,-0.136958,-0.108365,-0.915281,-0.720083,0.496846,0.061716,0.490492,-0.29229,0.101421,-1.735177,0.991256,-0.264352,-0.171072,0.157469,-0.826778,-1.241131,0.192952,-0.410193,0.135281,-1.931915,-0.732199,-0.518669,0.235416,0.166935,-0.471586,-0.339923,-1.110892,0.338673,0.240463,-0.156375,-0.896924
algebra,-0.465327,0.568753,0.694214,2.224092,0.047385,-0.12571,-0.151643,-0.765048,-0.666303,-0.555168,-0.215141,-0.106351,-0.83283,0.963135,-1.243321,-1.153681,-0.660786,-1.295801,-0.394471,-0.417973,-0.335566,-1.546407,-0.142031,-0.440808,-0.333832,0.679314,-0.390326,-0.439084,0.626085,-0.016562,-0.99585,0.195976,0.406488,0.650082,0.132015,-1.454536,0.179597,0.275868,-0.880391,-1.118297,-0.090167,-1.068729,-0.392205,0.674083,-0.797805,-1.588118
$\mathbb{N}$,-0.125773,0.317723,-0.285091,1.544128,-0.173502,0.187184,-0.198893,-0.467311,-0.464777,0.098411,-0.19369,-0.077471,0.3565,0.490921,-0.263034,-0.464298,0.147212,0.23335,0.228428,0.586264,-0.588574,-0.222117,-0.454414,0.280926,-0.914235,-0.236384,-0.395037,1.241438,-0.107747,-0.7614,0.251801,-0.52291,-0.708568,0.099122,-1.712847,0.145333,-0.381342,-0.439981,-0.758869,-0.682749,0.181699,-0.279968,-0.415982,-1.058951,0.338928,0.159798
field,-0.517739,-0.894203,-0.166997,0.057125,0.560102,-0.396962,-0.236176,-0.013497,-0.517299,-0.173722,0.239413,0.806144,-0.571813,-0.20175,-0.132683,-0.235353,-0.08475,0.2295,-0.369246,-0.668644,0.264791,-0.40796,-0.748123,0.180654,0.214783,-0.038162,-0.199706,-0.063513,-0.92,0.401142,-0.797238,0.605561,-0.730973,0.124654,-1.283107,-0.505287,-0.152377,-0.431399,0.664849,0.048996,-0.295209,-1.315675,0.423923,-0.538588,-0.179091,-0.983734
element,-0.014654,0.237358,0.306662,-0.301971,0.114982,-0.42389,0.453302,0.058135,-0.67978,-0.535523,-0.225264,0.49279,0.253272,1.21291,-0.732398,-0.322741,0.041468,-0.179354,0.642397,0.556722,-0.134468,-0.423446,-0.300343,-0.259005,-0.631673,-0.168073,0.857486,-0.064161,0.794349,-0.392792,-0.245239,-0.034568,-0.081411,0.249,-1.51019,0.21017,-0.323568,-0.665329,0.871744,-0.00276,0.556975,-0.945057,-0.104621,-0.390058,-1.238053,-1.210132
system,-1.008981,0.413983,0.935752,0.513579,-0.095218,-0.027769,0.133541,0.307311,-0.12518,0.876635,0.519448,0.68358,0.251295,-0.336416,-1.035862,-0.149772,0.154448,-0.426045,0.123238,-0.100694,-0.025554,-0.020426,-0.429427,0.179288,-0.130366,-0.487548,0.254654,-0.584502,-0.059267,-0.147383,-0.449241,0.370357,0.478188,0.075159,-2.246014,-0.004504,-0.60477,0.583147,1.705293,-0.505594,-0.080446,-0.717955,0.541556,0.014523,-0.661184,-0.87079
matrix,-0.396978,0.181858,1.165828,1.596408,-0.41171,-0.100721,0.156843,-0.238201,-0.913243,-0.436221,-0.346125,-0.02239,-0.192205,0.623517,-1.184643,-0.933219,-0.435115,-0.244212,-0.298635,0.592059,0.318632,-0.103453,-0.48139,0.152713,-1.881981,0.815194,-0.039864,0.049574,0.435752,-0.041854,-0.215724,-0.191222,-0.279978,0.284748,-0.914869,-0.260518,-0.747254,-0.331323,0.201759,-0.955406,-0.010997,-1.140146,-0.15926,0.010232,-0.459286,-1.203383
mathematical,0.070162,0.717698,0.232013,1.333458,0.256859,-1.478358,-0.247609,0.208447,-1.540505,-0.055081,0.270924,-0.211164,-1.012647,0.728582,-0.533422,-0.25831,-0.096212,-1.116145,0.214184,-0.3366,0.158439,-0.82399,-0.491489,-0.561056,0.107921,0.390452,-0.611853,-1.379556,0.215784,0.878923,-1.221103,-0.299263,-0.11687,0.55399,-0.961323,-1.425056,0.370733,0.17758,-0.059849,-1.203861,-0.15521,-0.738212,0.628132,0.641118,-0.453043,-1.298106
method,-0.116416,1.02064,1.192444,0.196389,0.113949,-0.301665,0.115662,-0.254513,-0.85755,-0.380451,-0.036873,0.743761,-0.965295,0.524811,-0.153232,0.356577,0.48778,-0.474089,0.382716,0.608354,0.427157,0.077871,-0.921361,0.006018,-0.200284,0.334495,-0.60238,-0.766783,0.451261,-0.151907,-0.604347,0.02156,0.447853,0.459959,-1.912387,-0.284774,-0.684254,-0.314414,0.723636,-0.726714,-0.327602,-1.000206,0.729776,-0.048371,-0.807418,-1.520946
finite,-0.704712,0.085081,1.013234,2.417736,-0.920187,-0.680661,0.102144,-0.029467,-1.319258,0.121129,-0.257472,-0.258468,-0.245012,0.859315,-0.829085,-0.617938,-0.198642,-0.70496,-0.180251,0.03044,0.145235,-1.284127,-0.655238,-0.423321,-0.668435,1.236855,-0.464111,-0.472187,1.122196,-1.05689,-0.71064,0.198154,0.237944,0.034033,-0.903869,-0.699383,-0.314157,-0.05922,0.28372,-0.55812,0.036029,-0.8075,0.205336,0.272362,-0.479866,-1.256543
result,-0.173932,-0.272546,0.260992,-0.160845,-0.418025,0.225824,-0.184865,-0.050136,-0.564511,-0.755901,0.229678,0.31199,-0.088004,-0.116608,0.250418,-0.339913,-0.178678,0.757617,0.676406,-0.17366,0.746221,0.546995,-0.657329,0.251749,0.042869,-0.014184,-0.071918,0.692248,0.884949,0.487821,-0.127869,-0.088456,-0.08152,-0.187187,-1.764075,-0.573,-0.593167,0.138467,1.412016,0.157665,-0.322099,-0.642511,1.017318,-0.07238,0.743009,-0.227252
vertex,-0.932802,0.363202,1.216394,2.041373,-0.081408,-0.402901,0.289973,-0.236014,0.291335,-0.088368,-0.327851,0.073903,0.337455,0.3051,-0.348102,-1.326452,-1.165458,-0.897479,-0.166636,0.725808,0.616564,-1.006521,-0.796076,-0.409808,-2.182758,0.885916,0.082456,0.054249,0.673566,-0.57474,-0.025722,0.476303,-0.363497,0.301164,0.04601,-0.466609,0.274673,0.415893,-0.283873,-0.401908,0.372785,-0.837957,-0.363442,0.986335,0.742681,-0.84585
term,-0.246016,0.54099,0.129238,-0.077363,-0.461307,0.243225,0.260388,0.381087,-0.689393,-0.19396,-0.579825,-0.07557,-0.549028,-0.108989,-0.030713,-0.297641,0.331061,0.114855,0.258225,0.360592,-0.08997,-0.419008,-0.094578,-0.215009,0.452227,-0.429192,0.393624,-0.293636,0.968136,-0.00178,0.114518,-0.042965,0.10535,0.016056,-1.252948,-0.348608,-0.259761,0.189186,1.416428,-0.439096,-0.039479,-0.900328,0.488617,0.02095,-0.004777,-0.754
line,-0.921701,-0.15806,0.676709,0.183765,0.610747,-0.354543,0.292127,-0.118935,0.403484,-0.073782,0.27042,0.694671,1.21574,-0.737584,-0.005643,-0.530518,-0.210826,0.028573,0.77741,-0.80092,-0.459308,0.053652,-0.616864,-0.248552,0.175744,-0.759423,0.426569,0.746677,0.120086,-0.326306,0.052607,0.248749,0.178932,-0.380776,-0.942666,0.459882,0.078291,-0.401193,0.458285,-0.311126,1.157464,-1.186247,0.086176,-0.159132,0.371994,-0.303987
model,0.29146,0.551875,0.768971,1.033506,-0.399011,-0.290134,0.891788,-0.450084,-0.160652,0.242982,0.678599,0.302876,0.081248,-0.16605,-0.479425,-0.678662,-0.013487,0.063381,-0.232194,-0.162635,-0.299525,-0.031774,0.523187,0.255268,-0.549265,-0.344674,0.753079,-0.387197,-0.188533,0.073211,-0.324168,0.115709,-0.071847,0.289271,-1.834822,0.131607,-0.228334,0.149196,0.259197,-0.398238,0.102461,-0.652387,1.399612,-0.375811,-1.309317,-0.596663
real,-0.494319,0.323692,0.027141,0.362852,-0.130759,-0.384742,0.974854,0.782829,-0.392609,-0.325552,0.632477,-1.012178,0.082647,-0.022825,-0.064517,-0.131604,0.208032,0.168766,-0.36381,0.062383,0.245167,-0.371302,-0.283586,0.196078,-0.194173,0.6207,-0.353059,0.542702,0.273283,0.326855,-0.561599,-0.797618,0.219321,-0.402318,-0.527841,0.322767,0.316129,-0.249882,1.301275,-0.328931,0.281658,-0.803422,0.578671,-0.624982,-0.680171,0.359762
property,-0.924213,0.289068,1.007075,0.153807,-0.506798,0.198359,-0.048045,-0.232512,-0.641929,-0.262287,-0.24274,0.303798,0.426965,-0.721992,-0.396573,0.297122,-0.094855,-0.00646,0.39128,0.68612,0.068805,-0.814094,-0.250895,0.74921,-0.241968,-0.347389,-0.002556,-0.881347,0.640742,0.683715,-0.33191,-0.554592,-0.24635,0.284229,0.079106,0.420215,-0.330637,-0.433048,1.628513,-0.724677,-0.366183,-1.827439,0.406565,-0.879412,-0.066086,-0.240746
geometry,-0.150708,0.547225,0.816307,1.097985,-0.015383,-1.337686,-0.012354,-0.668793,-0.993144,0.081225,0.197986,0.53286,-0.401872,0.853385,-0.746099,-0.747219,-0.414776,-0.800537,0.469563,-0.29048,-0.145519,-0.891757,0.036933,-0.025044,-1.44239,0.202325,-0.380118,-0.71181,0.434818,0.104722,-0.716182,0.561265,0.47649,0.245288,-0.773468,-0.775578,0.357451,-0.249244,-0.643697,-0.938366,0.300702,-0.958458,0.492421,1.075032,-0.725032,-1.691859
complex,-0.349256,0.585639,0.213031,0.037629,-0.720377,-0.124119,0.03856,-0.181271,-0.261967,-0.082984,0.391225,0.508258,0.689148,0.543099,-0.700005,0.247681,-1.094072,0.500112,0.477439,-0.050087,-0.170174,-0.398493,-0.828243,-0.022333,-0.837223,-0.519357,-0.099236,-0.312533,-0.092602,0.147023,-0.384316,0.080255,-0.245454,0.538935,-1.059726,0.263576,-0.372149,-0.678221,1.051322,-0.134221,0.352887,-1.922161,-0.207579,0.267725,-0.585593,-0.628177
linear,-0.290271,-0.28283,1.632814,2.132677,0.450501,-0.367614,0.313535,-0.084169,-0.279131,-0.801354,-0.303511,0.211307,0.17826,0.389734,-0.684062,0.24012,-0.492424,-0.847938,0.18833,-0.459763,0.820065,-0.604771,0.416848,-0.1743,-1.810638,-0.932916,-0.505065,0.231655,0.84104,0.40167,-0.48297,0.883496,0.221449,-0.008837,-1.746589,-0.030192,-0.491634,-0.173136,-0.038784,-1.05645,0.387642,-1.218459,-0.053092,1.023838,-0.158304,-0.783629
polynomial,-0.421187,1.251723,0.862096,2.981493,-0.845113,-0.629672,0.607971,-0.903102,-0.824128,-0.868877,-0.306941,-0.513995,-0.835234,0.092323,0.014504,-0.82331,-0.699631,-0.791473,-0.730922,-0.179452,-0.053045,-0.575216,-0.382482,-0.928764,-1.266451,1.662817,-0.460837,-0.315238,1.092737,-1.066098,-1.006308,-0.377702,-0.889715,0.332815,0.128376,-1.09464,-0.746824,-0.044977,-0.802331,-0.715907,-0.70538,-0.88672,0.055935,0.723604,0.266901,-1.577604
algorithm,-0.675943,1.567433,1.289556,2.513021,-0.403582,-0.809081,0.250807,-0.115703,-0.919157,-0.054515,0.640403,0.163851,-1.115804,0.572275,-0.207637,-0.210241,-0.319573,-1.19694,-0.451336,-0.013688,1.147265,0.795262,-1.233762,-0.573894,-0.710902,1.066742,-0.616461,-0.249583,0.140316,-0.654096,-0.660229,0.007116,-0.213945,0.637974,-1.119815,-0.06266,-0.587304,0.752306,0.481105,-0.318618,-0.133905,-0.754121,0.247683,0.267125,-0.014807,-1.721648
mathematician,-0.255373,0.498216,-0.587139,1.626131,0.335823,-1.223479,0.693542,-0.102248,-1.708551,-0.265604,-0.43313,0.155377,-1.280128,-0.121225,0.940055,-0.101812,-0.357004,-0.652744,0.186927,0.102051,0.157355,-0.042848,0.35602,0.040322,0.806414,-1.14028,-0.631048,-0.811385,-1.263267,1.527809,-0.82528,-0.220139,-0.762371,0.331191,0.966179,-1.399615,0.466558,0.05859,-0.892962,-0.666337,-0.074949,1.03523,0.675242,0.785925,-1.592856,-0.84379
definition,-0.014462,0.759912,1.120466,0.781171,-0.721645,-0.08706,0.255656,0.112858,-0.850508,-0.551227,-0.079332,-0.379639,0.060245,0.240103,0.19207,-0.283081,0.764364,-0.82507,-0.052241,0.207464,-0.360754,-0.651674,-0.504679,-0.357875,-0.306872,-0.354562,0.368143,-0.756221,0.91585,0.040409,-0.40372,0.448676,0.75364,0.421098,-1.770709,-0.472758,-0.222621,0.657385,0.865493,-0.188198,0.168188,-0.707478,0.380474,-0.269303,-0.179084,-0.790747
product,-0.008031,0.34862,1.534205,0.459856,-0.453916,-0.136109,0.618007,0.236066,0.601997,0.203021,0.527975,0.44608,-0.29564,-0.198528,-0.505963,0.407234,0.163925,0.664903,-0.09247,1.409221,-0.169945,-0.383608,0.0937,0.738389,-0.299779,0.572813,0.189631,-0.66169,-0.582769,0.450423,0.251005,-1.542263,0.878269,0.413892,-2.04325,0.565693,-1.034176,0.363955,1.013974,-0.84482,0.246693,-1.213481,0.15351,-0.811367,-0.270913,-0.506304
state,-0.340465,0.480559,-0.17649,-0.166442,-0.502895,0.23067,-0.25549,-0.225342,-0.27909,0.46841,-0.265108,-0.161819,-0.247736,0.031873,-0.089342,-0.691662,0.412138,0.298059,-0.054837,-0.273461,0.465288,-0.693556,-0.546603,0.44283,0.848649,-1.192952,0.083883,0.11797,-0.103974,0.697939,-0.152821,0.234232,-0.381681,0.068255,-0.407256,-0.621621,0.295138,-0.02893,1.987181,0.174953,0.044867,-0.898337,-0.192542,-0.994641,0.818093,-0.219591
sequence,-0.490235,0.984127,0.791277,0.943537,-0.265842,0.200426,-0.457802,-0.111775,-0.680657,-0.468479,-0.576293,-0.207358,0.309051,1.170483,-0.588637,0.053068,-0.415243,-0.072619,0.237662,0.122078,0.059989,0.91216,-0.791502,-1.691393,-0.962211,0.604838,0.486812,0.782591,0.241488,-0.029843,-0.003407,0.029662,-0.781161,0.225581,-1.72703,0.264896,-0.216526,-0.241014,0.169383,0.077021,0.086066,-1.16797,0.568429,-0.145347,-0.788455,-0.887085
distribution,-1.497705,-0.207495,0.951466,0.857231,-0.796048,-0.085708,0.066233,0.207804,0.431123,-0.046894,-0.965129,-0.548257,0.544349,-0.365083,0.63581,0.453824,-0.166396,-0.062408,-1.083761,0.083123,0.545795,-0.557012,0.495992,-0.015367,-0.587619,0.185328,-0.227476,-0.537791,0.733812,0.384724,0.494763,0.215407,0.559072,0.562735,-2.313584,0.106924,-0.394904,0.255072,0.256117,-1.177369,0.0836,-1.205254,-0.00496,-0.117862,0.753548,-0.621709
variable,-0.864998,0.545991,1.28226,1.724975,-0.772879,-0.211408,0.230065,0.70391,-0.038645,-0.098542,-0.432873,-0.136354,0.213889,-0.178917,-0.26338,0.006655,0.044714,-0.081236,0.344131,0.213544,0.47651,-0.846892,-0.088269,-0.949535,-1.146654,0.58123,0.012752,-0.43024,1.282338,-0.893798,-0.455184,1.029584,-0.342702,-0.013996,-2.549319,-0.214206,-0.582913,0.235241,-0.15282,-0.799411,-0.427706,-0.482847,1.0452,-0.133481,-0.452774,-0.9214
solution,-0.400766,0.164458,1.363131,0.631656,-0.522662,-1.321727,0.528625,-0.344033,0.152058,-0.150325,0.288174,0.370149,-0.615722,0.205093,-0.705836,0.006802,0.282524,-0.128935,0.069238,1.072804,-0.298133,-0.4483,-0.452363,0.809541,-0.612275,0.270442,-0.560874,-0.46186,0.631123,0.215458,-0.110981,-0.373329,0.392425,0.277235,-1.603348,-0.080446,-0.671124,0.197605,1.387114,-0.811058,-0.044623,-0.576405,0.161801,-0.053847,0.123467,-0.830258
square,-0.305218,0.086176,0.670969,0.135658,0.68558,-0.310707,0.582684,-1.0124,0.159573,-0.198586,-0.177834,0.260053,1.394434,-0.146457,0.694538,-0.488551,-0.592275,-0.366657,0.805581,-1.017259,0.662004,-1.134736,0.420097,0.561412,-1.09198,-0.733457,-0.139238,0.200247,0.071854,0.026565,-0.204011,-0.290842,-1.202588,-0.213566,0.070397,0.980991,-0.033544,-0.29389,-0.050149,-0.134522,0.255923,-1.777436,-0.398256,-0.045088,0.286073,-0.283443
map,-1.536168,0.294978,0.002495,0.113287,-0.300022,-0.775888,-0.397115,0.035544,-0.788346,-0.359523,-0.194066,0.400075,0.919862,0.083542,-0.074593,0.636388,-0.133042,-1.621332,0.718256,-0.798812,0.426086,0.273373,-0.899802,-0.248358,-0.846056,-0.45155,-0.049624,-0.635584,-0.264112,0.414415,-0.39078,-0.247168,0.253889,0.225244,-1.042755,0.424196,0.17792,0.465896,0.320795,0.097481,0.784317,-0.894894,0.074976,-1.373768,0.171325,-0.611368
class,0.096172,0.157997,-0.192322,0.383063,0.476412,0.779348,0.271505,-0.449393,0.55558,0.043243,0.579737,0.857824,0.442348,-0.010928,-0.023266,-0.802005,-0.209443,0.282303,-0.097372,-0.40766,-0.909823,-0.806325,0.033554,-0.021876,1.112052,-0.121655,1.133861,0.168886,0.023623,-0.117015,-0.205939,0.06848,-0.380155,0.438781,-1.445758,-0.53175,0.240769,-0.009748,0.188229,-0.212941,-0.633458,-0.59957,0.715972,-0.636146,-0.608573,-0.20332
