word,1,2,3,4,5,6
scalar,1.364886,1.096764,2.048246,0.637623,-2.055839,0.373609
coxeter,2.484787,2.119241,0.295126,-2.007172,-1.83087,0.616958
third,-0.699731,-1.785745,-0.156296,0.202422,1.05299,0.929017
Fourier,1.388491,1.215052,1.426297,0.028703,-2.257414,-0.633054
bit,0.99474,-0.730343,0.992158,1.466529,-0.750505,2.070537
exact,-0.591392,-0.805633,1.453617,0.691469,-1.187694,-0.078184
elementary,0.836199,-0.679274,-0.036375,-1.900675,0.551408,-0.455519
maximal,0.423309,1.116376,2.117576,1.295627,-1.105933,0.723025
radius,0.133208,0.521806,2.422775,0.217816,-0.622985,1.635216
homomorphism,1.147093,2.41777,1.896251,0.238445,-1.909047,0.161797
identify,-0.520538,-1.523112,1.151444,0.638413,-0.761197,-0.399619
distinct,-1.229459,-0.936183,2.004913,0.322573,-1.555629,0.079312
minimum,0.326394,-0.812762,2.58737,1.144756,0.640547,0.554839
development,0.573246,-2.23655,1.703719,0.482791,0.528027,-0.692484
ordinal,-0.04811,2.121142,1.088035,1.244635,-0.954794,-0.15
homotopy,1.515607,2.275828,1.785895,0.173532,-2.414141,-0.884891
elliptic,0.343417,1.517585,1.61919,-0.872619,-2.025225,1.808452
mapping,1.373725,-0.234403,2.391011,0.120933,-0.650717,-0.554191
alternative,0.440314,-1.763813,1.237652,0.897073,-0.390527,-0.027097
rate,0.261202,-1.370238,2.408872,1.033154,0.455992,0.803371
character,-0.146044,-2.136752,-1.245053,1.183135,-1.427525,1.120347
central,-1.209407,-1.523726,1.216468,-0.563752,1.267447,-0.225743
irreducible,0.969416,1.736377,1.552377,1.368377,-2.21341,-0.106509
principal,-0.026529,-1.543855,-0.276825,-0.466846,0.133425,-1.038955
count,-1.499831,-0.370961,-0.462752,0.23355,0.185085,-0.054083
finitely,1.353899,1.788405,1.273527,1.611973,-1.784,0.574936
kernel,1.540527,0.553729,1.899194,1.030864,-0.935559,1.025362
infinity,1.115302,-0.013795,0.005641,1.01594,-0.809472,1.309965
calculation,1.045251,-0.201488,2.326568,1.02313,-1.112696,-0.110559
draw,-0.365354,-1.693143,-0.643525,0.417844,0.280135,0.768624
divisor,0.768515,2.510796,1.588483,0.89186,-0.950351,0.107632
pattern,-0.374149,-1.293687,2.053168,0.096908,-1.694258,0.712245
average,0.023159,-0.871012,1.784548,0.131373,1.61324,1.666557
knot,-0.206561,0.45326,1.030559,-0.35363,-0.756813,1.733101
assumption,-0.447147,-0.51489,1.243135,0.99643,-1.45816,-1.205251
expansion,-0.322505,-1.31917,1.831721,0.139861,0.553605,0.154516
frequency,0.714074,-0.495432,2.707301,0.840443,-0.330361,1.022653
dynamic,1.501076,-1.098775,1.856913,0.800048,-1.158738,0.001876
canonical,-0.338694,0.507195,0.862919,0.974374,-1.481228,-1.125393
minimal,0.188247,-0.91865,1.911419,0.846428,-1.082627,0.552803
segment,0.167818,-0.998007,0.886496,0.181295,-0.166832,1.55805
sheaf,0.658042,1.528217,0.581184,-0.906481,-1.799064,0.435123
approximate,-0.904005,0.650301,1.600781,0.1892,-0.35034,-3.6e-05
combination,0.134298,-1.296193,1.586063,0.439761,-0.896135,0.912419
relative,-0.871322,-1.03024,1.117608,0.646466,-1.00163,-0.091662
programming,2.331808,-1.505816,0.223894,1.315053,0.058821,0.393922
optimization,2.407537,-0.228916,2.199687,1.125861,-1.151947,-0.506689
variation,-0.136415,-0.487389,1.081256,0.393288,-0.976567,0.697849
frame,0.019721,-1.120283,1.227853,-0.209025,-0.998735,1.44957
variance,0.876367,0.708994,2.173786,1.434919,-1.469339,-0.150776
branch,-0.87896,-1.178122,1.262465,-1.114718,0.678033,-0.362139
boolean,1.181281,1.520288,1.689902,1.655134,-1.722011,0.079332
harmonic,0.943037,0.281559,1.216111,0.727004,-2.100225,0.669616
optimal,1.048775,-0.332647,2.576072,1.190733,-1.349216,0.071601
