word,1,2,3,4,5,6,7
degree,1.189968,0.42902,-0.422051,0.957835,0.940657,2.165297,2.375055
differential,1.483564,-1.022434,1.914223,1.570129,1.890669,0.723397,2.167864
$\mathbb{C}$,-0.088179,0.138312,0.613977,0.866728,0.2036,3.202621,1.885483
regular,-0.570424,-1.124237,-1.556167,2.439532,1.362346,2.395662,1.422161
second,0.689885,0.469468,-0.089727,1.064358,1.183716,1.243588,2.696982
triangle,-0.523192,-1.499038,-1.593145,1.542633,-0.259718,1.886204,2.442895
subset,-1.895879,0.241762,0.677329,1.769831,0.331397,2.227403,2.649841
circle,-0.173775,-1.974422,-0.938336,1.496676,-0.144961,1.720882,2.520674
relation,-0.542628,0.138458,1.573722,1.542956,0.966278,1.210336,2.404848
positive,-0.683187,0.451013,1.137498,1.151564,0.341259,2.125025,3.023739
simple,-0.559975,-0.061518,0.532705,1.638386,0.836752,0.92092,3.205141
topology,-0.001621,-1.090751,1.025457,2.131116,1.786717,0.985617,1.62082
category,-0.223605,-1.943666,1.350929,1.68726,0.648159,1.04766,1.751981
surface,-0.229567,-2.234158,0.352387,1.787613,0.513338,0.963375,2.135569
constant,-0.084281,0.211575,1.483307,1.048427,0.460696,1.430787,2.677707
application,1.685844,-0.019015,1.067034,0.895651,1.374242,0.321919,2.914304
integral,0.20385,-0.0722,2.12684,1.459855,1.311009,1.06661,2.306479
coordinate,0.876664,-1.627244,0.665517,0.875781,-0.166087,2.09777,2.531088
complete,-0.130397,0.169872,-0.174156,1.6944,1.544738,1.001243,2.253389
root,-0.630638,0.744263,0.146757,1.239455,0.594606,1.878914,2.49986
length,-0.194124,-0.251973,-0.502647,0.686089,-0.597768,2.067254,3.169792
continuous,-0.472184,-0.059905,2.061591,1.274538,0.700632,1.44618,2.471457
logic,0.848153,1.064142,1.773249,0.946039,2.231996,-0.306182,1.547837
external,2.079854,-0.534926,-0.371072,1.301395,1.886026,0.930828,1.611453
side,-0.480455,-0.468367,-1.179428,0.979342,-0.517009,2.042922,3.069401
unit,0.671701,-0.752889,0.32692,0.51151,-0.344209,2.160651,2.843223
equivalent,-1.104238,0.142275,0.824886,1.579512,0.762976,1.224119,2.773905
conjecture,-1.066759,0.26492,-0.126312,2.524881,2.675989,-0.018051,1.156802
infinite,-0.997338,-0.265371,0.248546,1.682972,0.773949,1.314149,2.663002
operation,0.327783,0.177307,0.732386,0.825438,0.319926,1.274187,2.747615
angle,-0.225526,-1.04363,-0.614149,0.664483,-1.062493,2.062971,2.76343
random,0.379662,0.946356,1.51752,0.179769,-0.019292,0.838181,3.203118
basis,-0.234062,-0.119223,1.314774,1.202063,0.666894,1.593986,2.374401
natural,0.188635,0.027572,0.937939,1.301987,1.087495,0.935992,2.916625
power,0.363508,0.555063,0.378486,0.761205,0.392644,1.494978,2.770271
area,0.748993,-1.030623,-0.590153,0.884882,0.116916,0.882205,3.235697
open,0.067375,-0.393703,0.003188,1.246234,0.435763,1.65559,2.366566
