word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
polynomial,-0.531189,0.610498,-1.52651,-0.001469,-0.378232,-0.353039,0.212355,-1.283234,1.271118,1.001375,1.116652,0.43882,-1.338401,1.477483,-1.441472,0.138827,-2.162168,2.148925,-0.706972,-1.233961,-0.874365,1.382229,0.689214,0.429687,1.161815,0.762738,-0.065408,-0.0692
algorithm,0.970308,-0.497801,-0.028545,-0.150927,-0.101625,-0.069432,-0.983274,-1.269217,1.282436,1.579783,0.042537,1.67132,-0.42932,2.454691,-0.863774,0.823878,-2.674428,0.562732,-1.305521,-0.385443,-0.2396,0.792606,-0.307816,-0.275932,1.574576,0.280714,0.995342,0.891854
mathematician,1.653422,-0.10973,1.361821,1.065619,0.526943,-1.394025,-1.175144,0.360024,2.936098,-0.308512,2.169953,-0.323071,0.356814,0.372003,-0.01469,-0.798406,-1.717932,1.181229,0.312189,1.084037,0.5109,-1.067823,-1.128571,1.314746,0.011627,1.679888,0.047559,-0.393948
definition,0.477872,-0.28305,-0.495728,-0.401936,-0.837501,-0.245994,0.64119,0.173418,0.782565,0.417916,2.168781,1.703372,-0.108033,1.105854,0.226157,0.437937,-0.892744,0.429032,-0.759832,-1.238816,-0.745699,0.968749,-0.568585,1.281689,-0.058774,0.556331,-0.923357,-0.367499
product,0.03798,-0.363943,-1.462397,-0.226129,-1.079319,-0.007076,0.633477,0.727098,1.165182,0.086085,0.892442,1.883787,0.888292,0.42652,0.299553,0.73791,-1.446186,1.547904,0.05588,-1.931623,-0.381914,0.915959,-0.215819,0.308006,-0.518793,1.347841,-1.032586,-0.026518
state,1.723806,0.489814,-0.007667,0.188193,0.41045,-0.350897,0.153802,0.665166,0.772254,1.530785,1.995874,1.085532,0.128725,-0.345415,0.213729,-0.873546,-1.474255,0.566538,-0.730815,-0.272126,-1.483158,0.290202,-0.801816,0.699099,0.516997,0.918413,0.403963,0.04939
sequence,0.976741,-0.018549,-1.1241,-0.711185,-0.285148,0.308533,0.907734,-0.230904,1.386571,1.055492,1.514079,0.775535,-0.554267,0.848606,0.481574,1.761527,-1.948991,0.810285,-0.445456,-0.624254,-0.12252,0.799713,0.440442,0.251749,-0.522226,0.055327,-1.253506,1.243041
distribution,1.872169,0.785935,-0.689541,0.877749,-0.061905,1.062478,1.22799,-0.523486,1.346689,0.285497,0.849943,3.13105,-0.955669,0.462902,-0.434702,0.737533,-0.812989,0.235514,-0.609893,-0.494714,-0.880204,0.845448,1.761703,0.00325,-0.814475,0.44005,-0.232318,-1.813068
variable,1.076228,1.519217,-1.251972,-0.998896,0.482033,0.935382,1.715122,-0.262005,0.877187,0.00075,1.588092,1.747103,-0.196456,1.008415,-0.070161,0.618424,-1.194769,0.609929,-0.820778,-0.340306,-1.1345,1.063372,0.588762,0.790774,-0.099092,0.81163,0.564398,-1.263264
solution,0.665351,-0.04173,0.319195,-0.195799,0.954707,0.308943,0.688482,-1.186774,0.303843,0.368182,2.083165,0.993607,-0.206229,0.714664,-1.4571,0.784357,-1.919326,1.214998,-1.300434,-0.444554,-1.564845,0.467997,-0.99364,0.299559,0.760939,0.644333,-0.210022,-0.039102
square,0.291404,-1.125403,-0.619097,0.413816,-0.263668,1.181856,0.289758,-0.480419,0.747039,0.318406,0.357525,1.227617,0.391962,-0.373547,-0.87682,1.351177,-2.474821,2.13715,-1.407028,-0.166301,-0.404688,-0.103654,0.241713,1.056664,-0.795181,0.787274,-0.380182,-0.827382
map,-0.405438,0.079339,-0.554318,-1.247996,-0.456051,0.387695,0.254845,0.892977,0.692942,0.010009,2.129357,1.970615,0.094554,0.275746,0.369959,0.821078,-0.951482,0.37901,-0.702879,-2.140632,-0.324593,-0.086776,-1.333068,-0.800029,-0.186403,1.020026,-1.518646,0.332843
class,-0.360835,-0.053884,-0.462573,-1.113333,-0.750621,0.670684,0.200263,0.492411,0.81826,1.605128,2.185452,1.060835,-0.51094,0.864096,-0.723571,-0.424477,-1.227622,0.466496,0.68192,-1.012398,-1.267271,0.243823,-0.915627,0.587241,-0.277731,1.008745,-0.352716,0.655666
integer,0.052416,-0.322479,-1.651389,-0.058607,-0.685386,0.362409,1.092368,-0.874892,1.083301,1.203928,1.070172,0.386268,-0.096374,0.622687,-1.320183,0.512749,-2.448844,1.372116,-0.650821,-1.483262,-0.441462,0.023187,0.0861,1.553064,0.172816,0.754692,-0.71376,0.605619
mean,0.955494,-0.191411,-0.686466,-0.172923,-0.26918,0.665338,0.928399,-0.146353,0.94893,0.339153,1.203262,2.060458,-0.187861,0.333446,-0.486019,0.864973,-1.276178,0.015358,-0.656002,-0.780441,-1.105846,-0.245882,0.259516,1.084936,-0.365623,0.990126,-0.242797,-0.910618
proof,0.392767,-1.194347,0.195538,0.533889,-0.829427,-0.768628,-0.151071,-0.768477,0.564799,0.082322,2.308153,1.296864,-0.114104,1.192151,-0.186546,-0.304483,-1.153245,0.577625,-1.451173,-1.206957,-1.136359,0.848367,-0.490088,1.473188,-0.09939,-0.44864,0.518624,1.42729
three,0.29999,0.167346,0.095619,0.477823,-0.747725,1.223567,-0.210585,-0.031472,0.187275,0.834725,2.179587,1.093114,0.488599,-0.570839,-0.085567,0.923121,-1.888002,1.964158,-0.497305,-0.41962,-0.901279,0.014275,-0.787437,0.710694,-0.688902,0.288724,0.567027,-0.630811
dimensional,0.100725,0.076671,0.206837,0.182186,0.269987,0.607839,0.453778,0.544696,0.064591,1.200778,1.302837,1.914101,0.370547,-0.000361,-0.227087,0.921152,-1.812247,1.975783,0.063019,-1.283055,-0.092092,0.90034,-1.47994,0.755628,-0.408607,-0.38918,-1.671385,-1.528253
zero,0.462167,0.077268,-1.518309,0.779858,-0.148147,0.283041,1.611984,0.136552,0.634281,0.27123,1.365735,0.9816,-0.312274,-0.276544,-0.254409,0.901906,-2.033901,0.758284,-0.820819,-1.323278,-1.067249,-0.281499,-0.091099,1.19303,0.954275,0.945562,-0.654133,-0.488441
algebraic,-0.66363,-0.706164,-0.222046,-0.074452,0.193823,-0.776597,-0.588773,0.326416,1.467269,0.843869,2.731234,0.632937,-0.574377,1.3019,-1.056693,-0.053388,-0.98752,0.771765,0.387132,-1.281571,0.081562,0.795749,-1.549399,1.745815,0.427388,0.653918,-0.975747,-0.651043
