word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
path,0.921544,-0.109249,0.353095,0.295334,-0.604571,0.1028,-0.56331,0.955462,-1.76817,0.077246,0.059571,0.949936,0.089968,0.597334,0.564309,0.253851,-0.17785,-0.264293,0.063084,-0.483867,-0.0534,-0.544811,-0.248161,0.607,-0.394686,0.548569,-0.620365,0.141577,0.972965,0.455459,0.190065,0.635488,0.056205,0.136727,-0.505884,0.944418,-0.366906
negative,-0.444321,0.201377,-0.020364,-0.799331,0.377592,0.326231,-0.019345,0.574643,-1.280269,0.205156,0.03597,-0.299272,-0.060707,0.514558,0.157405,0.212605,0.36045,-0.140446,-0.268063,-0.023504,0.730101,-0.654923,-0.550625,1.739335,0.070324,-0.039294,0.020125,0.150843,1.22574,-1.864507,0.834538,0.924003,0.167063,-0.59968,-0.203028,-0.216502,-0.627306
image,-0.016486,-0.867102,-0.467276,1.0988,-0.399962,-0.450467,-0.060615,0.986086,-1.145246,1.02447,0.601751,-0.385005,0.132525,0.683988,0.536239,-0.111653,-0.431306,-0.311767,-1.053799,-0.487764,-0.012469,-0.154726,-1.026656,0.437131,0.238802,-0.02065,0.571268,0.36538,0.245077,-0.716166,-0.017477,0.887469,0.560361,-0.2901,-0.228325,0.344325,-0.378205
member,-0.493544,-0.505579,-0.272318,0.690374,0.170105,-0.774796,-0.081457,0.479584,-0.641238,-0.864861,0.132964,0.140925,-0.116549,-0.929739,-0.903232,-0.011249,0.261517,0.235143,-0.233075,0.001395,0.697958,0.44055,-0.315275,-1.175304,0.710673,-0.287215,0.002877,0.671673,-0.028412,-0.066655,1.338056,-0.907903,-1.234504,-0.500446,0.421196,-0.44334,-0.338207
inverse,-1.151919,0.372054,0.351922,-0.675242,0.003554,0.614426,-0.536146,0.642327,-1.201474,1.487066,0.45742,-0.061715,-0.051021,0.144918,0.01887,0.642879,-0.949133,0.019383,0.87629,-0.421592,0.15174,-1.118586,-0.523901,2.049091,0.340289,0.477488,-1.059459,0.078343,1.486448,-0.240257,-1.318629,0.82006,0.358475,0.23932,0.374386,0.093855,-0.951072
step,0.163118,0.375355,0.220863,-0.320103,-0.159033,-0.356955,-0.486913,0.241611,-0.962075,0.173356,-0.09747,0.423808,-0.027199,0.446296,-0.052209,-0.409576,-0.04523,0.413154,0.209639,-0.93571,0.393367,-0.544853,-0.665182,0.646396,0.424308,0.005269,-0.235995,-0.36009,0.687112,-0.245171,1.408671,0.002013,-0.013605,0.155318,-0.133083,0.559444,-0.418816
independent,-0.652662,0.405654,-0.237709,0.415171,-0.135187,-0.297799,-0.223145,0.664903,-0.988061,-0.840332,0.234287,0.305883,-0.145128,-0.360258,0.071301,0.169224,-0.168639,0.235109,-0.20439,0.44399,1.221727,-0.0387,-0.798115,-0.0526,0.654188,-0.151416,-0.198241,0.587233,0.344026,0.054863,0.59133,-0.110336,-1.058767,-0.47847,-0.197169,-0.671097,-0.290893
arithmetic,-0.041663,-0.002435,-0.292713,-1.352203,0.527964,0.5892,-0.474688,1.479023,-0.618542,0.429841,-0.113433,0.330596,0.0723,-0.263606,0.160784,-0.408261,-0.391679,-0.217637,1.248828,-0.148055,-0.222994,-0.596199,-1.54924,1.715925,0.403703,0.194763,-1.045976,-1.289728,0.138622,0.798181,-1.262704,1.168607,0.477914,0.237956,1.494492,0.121852,-1.507559
position,-0.186972,0.25506,-0.85122,-0.080535,0.629229,-0.432928,-0.508786,0.168321,-1.125668,0.190155,-0.212074,0.779933,-0.197722,-0.703169,-0.028985,-0.45446,-0.539314,0.384114,-0.016393,-0.406692,0.720049,-0.114153,-0.179288,0.058943,-0.08407,0.501407,-0.777528,0.331624,0.242136,0.120432,1.701108,-0.448376,-0.389383,-0.852877,0.529244,0.637019,-0.212983
calculus,-0.31674,-0.357025,-0.431014,-0.64638,0.266514,0.158491,-0.649706,1.13033,-0.520658,0.68508,-0.496086,0.283147,0.153187,0.372374,-0.037395,-0.257852,-0.790926,0.286987,1.421139,-0.115134,-0.451848,-0.631549,-0.902557,1.561187,0.200193,0.356417,-1.090477,-1.246842,0.218469,0.275192,-1.511142,0.410332,-0.251038,-0.402311,1.314422,-0.364794,-1.729912
rational,-0.461541,-0.251785,0.178882,-0.544775,0.082908,0.546915,-0.248861,1.363722,-0.542046,-0.242458,-1.0094,0.246076,-0.980498,0.219071,0.30701,0.206321,-0.190001,0.272403,0.138666,-0.598114,0.439543,-1.578592,-1.249092,1.865704,-0.720536,0.840919,-0.879689,-0.807085,0.527023,-0.234819,-0.546914,0.954862,0.014455,-0.645047,0.345696,-0.508754,-1.069257
law,-0.888075,-0.620572,-0.585306,0.062317,0.347989,-0.240319,0.456137,1.151342,-0.360091,-0.930655,0.11446,0.551625,-0.272563,0.110736,0.367837,0.574831,0.726391,0.462826,0.974266,0.125591,-0.134673,-0.434935,-0.83688,-0.272464,-0.348069,0.035426,0.383657,0.203291,0.532518,0.364488,1.556419,-0.810166,-0.911089,-1.22781,0.615125,-0.616219,-1.528277
tree,1.225865,-0.589869,0.945274,-0.00206,-0.704491,-0.416568,0.064841,0.537292,-1.822993,0.238473,0.107752,-0.61882,0.128267,0.547339,0.626792,-0.701801,-0.333171,0.143221,-0.804409,-0.064011,-0.707717,-0.670171,0.440255,-0.334212,-0.31569,-0.198646,-0.10494,0.355111,0.415816,0.121632,0.513349,0.458743,0.161696,1.802489,0.178172,-0.021995,-0.885644
component,-0.671787,-0.233687,-0.833123,0.166555,-0.467037,-0.327813,-0.612708,-0.021195,-2.272455,0.155364,-0.072362,-0.056805,-0.03049,0.495912,0.491751,0.533078,-1.217601,0.01281,0.074619,-0.519844,0.488359,-0.030147,-0.179945,2.137988,0.814991,0.163742,0.12954,0.393645,-0.34252,-0.124674,0.438019,1.129038,-0.276327,0.224647,0.199348,-0.074338,-0.722769
lattice,0.186343,0.483406,0.637074,-0.050664,-0.132659,-0.08051,-0.430277,1.125013,-1.020142,1.133865,-0.118877,0.132233,0.01207,-0.12284,0.126334,0.602514,-1.196073,-0.1473,1.116466,-0.593098,0.66771,-1.872866,-0.102896,1.705722,1.510365,1.198735,-0.167531,-0.447772,0.209246,-0.058827,-0.778472,0.280368,1.15698,0.500881,-0.216139,0.036299,-1.011277
inequality,-0.029152,1.175055,1.328868,-1.464123,0.070332,0.221969,-0.124819,0.588953,-0.893158,-0.141418,-0.79192,-0.833019,-0.576034,0.009942,0.086219,1.407252,-0.067805,-0.027446,0.547026,0.387019,-0.616226,-1.832984,-1.227606,1.596951,-0.311825,0.160954,-0.426428,0.041278,1.419645,-0.10856,-0.06074,0.00947,-0.349016,-1.168375,-0.05032,-0.785907,-1.093631
volume,-0.283602,-0.279468,0.068089,-0.423424,0.536736,-0.513843,0.158575,-0.136303,-0.757613,0.54207,0.573074,0.500442,0.104225,1.334045,0.654937,0.18755,0.965385,0.022298,-0.870574,0.018382,-0.53419,0.20089,-1.232051,-0.544691,0.613636,0.597804,-0.2505,-0.268332,-0.798406,-0.477826,-0.564121,0.74328,0.873775,-0.18532,0.750111,-0.475968,-1.647736
section,0.546441,0.200745,-0.903675,0.036382,-0.228235,-0.723892,0.768612,0.053243,-1.254668,-0.28471,0.445044,0.821364,-0.073041,-0.152111,0.720614,-0.282153,0.323784,0.203617,-0.062321,-0.128873,0.107576,-0.405116,-0.139406,0.132454,0.87985,1.124797,0.208791,0.591067,0.233584,0.655965,0.518834,0.20787,0.042219,-0.098614,-0.376756,0.802941,-0.971884
add,-0.206297,0.054557,-0.669164,-0.090509,-0.280807,-0.022279,-0.15111,0.166781,-1.155454,-0.314983,0.232949,0.40224,0.299269,0.50958,0.970284,-1.014769,-0.280392,0.306622,-0.438734,-0.391592,0.435589,-0.146003,-0.874823,0.483394,0.622993,-0.315051,0.361373,-0.272027,-0.169874,-0.17206,1.080185,0.532988,0.606454,0.479723,-0.137888,0.212371,0.074995
$\mathrm{e}$,-0.575072,0.500836,-1.325443,-0.494912,-1.837135,0.032447,-0.121147,-0.428269,0.247835,0.359775,0.616236,0.068392,-0.022157,1.238851,-0.43715,-0.771862,0.503479,-0.474874,-0.659685,-0.730829,-0.37606,0.148188,-0.462882,-0.522076,0.879907,0.382041,-0.525287,0.643217,0.029214,0.420475,-0.251325,1.414812,-0.793069,0.072037,0.286522,-0.607287,-0.658173
fundamental,-0.316567,-0.345403,-0.249252,0.130902,0.169206,-0.617353,-0.056264,1.033708,-1.072974,-0.115349,-0.407597,0.424112,-0.609453,0.546292,0.287947,1.029068,-0.394488,0.420801,0.152483,-0.867346,0.179639,-0.784771,-0.929808,1.612321,-0.200386,0.667475,-0.961026,-0.695971,0.377921,-0.146912,0.108181,0.333002,-0.498907,-1.304905,0.378811,-0.678836,-1.343602
game,0.563873,-0.921419,0.378089,0.30917,1.093736,-0.77706,-0.518013,-0.16555,-1.111827,-0.772794,-0.120817,0.31742,-0.471067,0.654005,0.508996,-1.970352,0.246745,-0.574354,0.358428,1.161235,0.621705,-0.090227,-1.682474,-0.685785,0.672621,0.62456,-0.89275,-0.100997,0.006692,-0.615403,0.947481,1.360712,0.123753,-0.103726,0.066293,0.206709,2.320958
polytope,-0.296566,1.420629,0.317012,-0.264123,1.32752,-0.626258,1.465158,1.203944,0.807828,0.675878,-0.497364,-1.45967,-0.21816,0.571338,-0.648413,0.182193,-1.795362,-0.343267,1.093854,-0.70705,0.083166,-1.67502,-0.378131,0.148804,1.397254,2.031195,0.106287,-0.505691,0.278725,0.335021,-2.180299,0.842774,1.826312,0.206896,0.156652,0.312217,-1.12161
smooth,0.201194,0.946619,0.019474,-0.386198,-0.915606,0.219672,0.272303,0.329627,-2.109367,1.294962,-0.132743,-0.166778,0.373665,0.101719,-0.221056,-1.372163,-1.186714,0.929085,-1.067603,0.029068,0.181807,-0.096909,0.515505,1.122724,0.216723,1.13793,-0.063796,-0.402376,0.539615,-0.891134,-0.035928,0.416909,0.275434,0.623294,0.111759,-0.323466,-0.282263
partial,0.084148,0.355649,-0.447503,-0.419224,0.062069,0.01482,0.242285,0.19166,-1.041118,0.202027,0.589867,0.030817,0.551587,0.413395,0.338396,0.506406,-0.284771,0.148005,0.520161,0.279955,-0.334709,-0.935416,-0.107439,0.608934,0.966214,0.510864,0.08846,-0.145659,0.973229,-0.439134,0.245351,0.376298,0.177585,-0.281136,0.287697,0.047334,-1.111031
extend,0.604461,0.572874,-0.148756,-0.0485,-0.537853,-0.188496,0.207192,-0.176839,-1.46272,-0.210565,0.242875,0.905913,0.541197,0.301862,0.96855,-0.668608,-0.788512,0.368454,-0.156204,0.006329,0.135199,-0.225454,-0.053714,0.106715,0.152672,0.558995,-0.399284,0.662453,0.724739,0.445955,0.762291,0.152555,0.154905,-0.167455,-0.177651,0.503673,-0.876325
multiplication,-0.923117,0.4651,0.653576,-1.307022,0.218348,0.820827,-0.504672,1.38175,-0.729679,0.285336,0.411344,0.249654,0.119938,-0.001776,-0.00652,0.217908,-1.064842,-0.237797,0.675716,-0.535549,0.556267,-0.74504,-0.716699,1.815259,0.784833,0.620608,-1.208151,-0.796024,0.634586,-0.01541,-0.813792,1.086067,0.11403,1.434763,1.112212,0.319958,-1.170284
boundary,0.576873,0.404105,0.003401,0.175503,-0.387646,-0.061081,-0.007035,0.824693,-1.972118,-0.14419,0.710069,0.774827,-0.077267,-0.269683,1.556088,0.304067,-0.324405,0.078245,0.160736,0.402398,0.221885,-1.12797,0.258127,0.35331,0.263686,0.907007,-1.071158,0.597057,1.066114,0.38699,-0.041578,-0.806453,-0.162029,0.054916,-0.935474,-0.146059,-1.380996
local,-0.125485,-0.130457,0.33011,-0.035004,-0.380404,-0.080715,0.292548,0.464835,-1.486082,-1.060906,0.434989,0.740509,-0.191866,-0.566419,0.531662,-0.317761,0.0828,-0.128013,-0.296067,0.389632,0.473893,-0.410465,0.130131,-0.207902,0.378643,-0.801409,0.219641,0.554109,0.285203,0.87521,1.144718,0.030939,-1.221636,-0.011593,-0.411282,0.239534,-0.667125
node,0.182911,0.387183,0.134217,0.223679,-0.136528,0.414179,-0.594779,0.537172,-1.360853,-0.110864,0.551121,-0.430865,0.890586,0.606456,-0.683384,-1.011171,-1.340007,-0.837371,0.329504,-0.59015,-0.084808,0.029494,-0.207218,2.505585,0.412337,0.41755,-0.728007,1.145909,1.178881,0.490793,-0.157531,0.557563,0.516037,0.419586,0.671435,0.99256,-1.232662
develop,-0.075433,-0.27405,-0.564801,0.432644,-0.192515,-0.229082,-0.44572,-0.491909,-2.024504,-0.107011,-1.030095,0.112028,-0.10964,0.458242,-0.207571,-0.062644,-0.546131,-0.354948,-0.625962,-0.08021,0.438646,-0.012443,-0.113531,0.744175,-0.086422,-0.933363,0.200061,-0.159382,-0.542427,-0.032644,0.38132,0.819068,-0.635461,-0.613019,0.032274,-0.075672,-0.654716
difference,0.023371,-0.079329,-0.604874,-0.891049,0.161704,-0.173151,-0.662024,0.195424,-1.856138,-0.125106,0.070663,-0.339125,-0.256588,-0.260093,0.536905,-0.122027,-0.157548,0.237742,-0.383341,-0.336787,0.355605,-0.513723,-0.55699,1.268729,-0.163251,0.157193,-0.585104,-0.052335,1.049939,-0.902448,0.563512,0.883588,0.12449,-0.647972,0.250662,-0.241005,-0.810767
statement,-0.273031,0.421955,-0.932477,0.228074,0.30763,-0.440007,1.104928,1.264696,0.152719,-0.356633,0.328846,-0.020101,-0.103675,0.51788,0.818384,-0.006995,0.447066,0.108762,-0.054149,-0.564243,0.756392,-0.976154,-1.411156,1.226617,-0.836937,-0.219088,-0.166211,0.200102,1.025918,-0.532175,1.283551,-0.361819,-0.50721,-0.686059,0.586033,0.014804,-0.151879
tensor,-1.912645,0.774348,0.478082,-0.863518,-0.578279,0.458379,-0.065548,1.140119,-1.102037,1.266468,0.72612,-0.099035,0.474769,-0.058525,-0.6678,0.755594,-1.981037,-0.251841,1.033559,-0.776579,-0.325369,-1.162633,-0.46358,1.957954,-0.109711,1.132759,-1.220321,-1.149825,0.862808,0.042736,-1.032525,0.457175,0.398674,-0.119747,0.125408,-0.887726,-0.796293
discrete,-0.466733,-0.064375,0.487608,-0.200611,-0.132089,-0.084001,-0.793927,0.857901,-1.334133,0.944901,0.412734,0.001359,0.316927,0.017684,-0.392865,0.238406,-1.003414,-0.145749,0.718676,0.316435,0.428395,-0.698568,-1.184327,2.370127,0.823036,0.549992,-0.765779,-0.151748,0.420129,0.052509,-0.969711,0.905314,0.12429,0.312631,0.211085,-0.022681,-1.358935
variety,0.05965,-0.244477,-0.183682,-0.413157,-0.493307,-0.782395,0.242945,0.451424,-1.868863,0.22803,-0.273059,-0.442618,-0.550154,-0.070687,0.294307,-0.798613,-0.135025,0.222104,-1.114531,0.306012,0.298941,-0.394751,-0.050727,0.465047,0.406689,-0.65995,0.632499,-0.014073,0.05181,-0.586597,-0.239906,1.047474,-0.912603,0.757628,0.404367,-0.169651,-0.381022
generalize,-0.225289,0.642599,0.284961,-0.760253,0.257768,0.732191,-0.126568,0.839326,-1.032096,1.186992,-0.141076,-0.630117,-0.07344,0.139128,-0.500823,0.311218,-0.961067,-0.11582,1.09719,0.085324,-0.036607,-1.707556,-0.663024,1.952264,0.259577,0.44351,-0.614532,-0.627988,1.27275,-0.167857,-1.169125,0.838897,-0.113775,-0.313714,0.596169,-0.316851,-1.372112
sample,-0.542617,-0.722193,-0.255844,-0.490113,-0.200775,-0.66806,0.239203,0.032802,-1.68609,0.383265,0.946489,-0.005867,0.745273,0.425924,-0.198025,-0.007146,0.57855,-0.293015,-0.253139,-0.104164,0.150359,0.070921,-0.592963,1.521346,0.258347,-0.689957,-0.291206,-0.08135,0.522025,-1.455147,-0.107071,0.272711,0.526031,1.411592,0.341799,0.135739,-0.266114
statistic,-0.187006,-0.832222,-0.367979,-0.702898,1.088332,-0.380896,0.35208,-0.400903,-1.112102,-0.242273,0.283053,-0.05004,-0.610972,-0.452778,0.638026,-0.846936,0.739827,-0.899897,0.78721,0.600362,-0.639089,-1.134026,-0.966069,0.571707,1.211327,0.321028,-1.601679,0.676949,0.667055,1.083415,0.243893,0.099018,-0.5094,-1.004673,0.660631,-0.971064,1.008292
axis,-0.374263,1.071872,0.33283,-0.245791,-0.189399,-0.36304,-0.467206,0.134657,-1.678013,1.177757,0.15605,0.106925,0.253977,-0.264047,0.273093,1.026435,-1.756612,-0.531333,-0.326742,-0.439237,0.436156,-0.364649,0.500403,0.495967,-0.340336,1.213639,-0.383676,0.909779,0.040374,-0.593906,0.219248,0.94654,0.442739,-0.433199,0.223329,1.019149,-0.289166
hyperbolic,-0.25553,0.974597,0.490798,-0.51676,0.153145,-0.15753,0.946969,1.409771,-0.107742,1.929923,-0.635699,-0.061543,0.145302,0.482455,-0.187366,0.523309,-2.135757,0.367683,0.489296,-0.146016,-0.358095,-1.6686,-0.640865,1.21173,0.399173,0.825425,-0.900894,-0.247397,0.958102,-0.130824,-1.362208,0.979871,1.13724,-0.449994,0.081204,-0.337928,-0.887751
rotation,-0.328453,-0.206252,0.407262,-0.734534,0.418407,-0.20333,-0.056872,0.003679,-1.510145,1.176633,-0.079734,0.768104,0.78253,-0.242778,-0.089983,0.359782,-1.374761,0.506245,0.238982,-0.059644,0.201161,0.149616,-0.20261,1.33292,0.141063,0.959135,-1.330548,0.290498,0.90794,-0.623028,-0.021422,0.723669,0.408694,-0.274488,0.413573,0.656258,0.137064
Hilbert,-0.12393,0.446238,0.541191,-0.068228,0.070881,0.513709,0.020638,1.18807,-0.085036,0.929483,-0.051922,0.602718,0.309856,-0.271882,-0.787249,0.411579,-0.95582,0.408921,1.010173,-0.13817,0.190749,-1.906947,-1.277426,1.062207,0.101914,0.703153,-0.77853,-0.886072,0.634818,0.375428,-1.414235,0.110061,0.949377,-0.26593,1.136709,-0.100261,-1.071851
digit,-0.223729,0.613906,-0.497892,-1.292381,0.939603,-0.492456,-0.121687,0.305057,-0.564181,-0.029356,0.968834,-0.467333,0.707232,-0.606838,0.684243,-1.238998,-0.829376,0.130104,1.011659,0.591228,0.509023,0.017606,-1.072529,1.471615,0.580384,1.142984,-0.467675,1.047056,0.772398,0.127511,-0.076861,0.763649,0.744582,0.855633,1.228269,0.651375,-0.312534
intersection,0.554658,0.730812,-0.639317,-0.485835,-0.762842,0.302351,0.425454,0.622166,-1.049032,-0.417036,-1.197873,0.657686,0.755573,0.304456,1.188783,0.262222,0.275067,-0.852041,0.636855,0.06543,0.317383,-1.340673,-0.181633,-0.539426,0.755473,1.387764,-0.145249,0.862801,1.47153,1.04983,-1.220632,0.364686,0.629063,0.250466,-1.439976,1.339397,-1.085951
addition,-0.394396,-0.197031,-0.445588,-0.022163,0.035043,-0.615601,0.131543,0.023385,-1.390295,-0.397575,-0.08006,0.309924,0.086265,0.131588,0.279988,-0.420754,-0.37528,0.222686,-0.554931,-0.159116,0.236501,-0.286485,-0.231532,0.35125,0.879731,-0.494786,0.449604,0.03784,0.034843,0.038843,0.79624,0.39782,-0.233367,0.184866,0.185774,0.413078,-0.464482
expression,0.053055,-0.189535,-0.779802,-0.366027,-0.126921,0.186167,-0.34959,1.241787,-0.98202,-0.396706,0.085204,-0.589444,-0.510035,0.227011,0.361225,-0.095894,-0.036461,-0.180239,-0.738969,-1.224072,0.393212,-0.413027,-0.160355,1.575441,0.365709,0.121352,0.114931,-0.324222,1.16896,-1.512477,-0.211588,1.16081,-0.644879,-0.551024,0.669636,0.166409,-1.190104
Student,-0.151375,-0.848997,-0.481303,-0.510909,0.611204,-0.997671,0.049843,0.71328,-0.801561,-1.444875,-1.599401,0.96403,0.0387,-0.646645,-1.150357,-0.195459,1.127167,0.186774,-0.535166,-0.0464,-0.210649,0.428791,-0.892678,-0.150578,0.380102,-0.715286,0.347489,0.350625,0.700312,1.410818,0.622025,0.19881,-0.570419,-0.827036,0.288836,1.118239,-0.565252
approximation,-0.129868,0.656176,0.077114,-1.12045,0.378929,0.292784,-0.762411,1.087411,-1.291046,1.793064,0.075839,0.720727,-0.225313,-0.024729,-0.110299,0.168464,-0.234244,0.046784,0.751367,0.485737,0.172438,-1.11441,-0.827408,2.55442,0.291697,0.24323,-1.179976,-0.206106,0.710855,0.072138,-1.190131,0.275283,0.924478,-0.062613,0.661221,-0.475553,-1.014541
$\mathbb{Z}$,-0.442214,0.399739,-0.273211,0.270029,-0.740294,0.16118,-0.56221,0.177621,-0.480736,0.019318,0.847546,0.15669,0.148436,0.63536,-0.700754,0.456642,-0.099744,-0.437924,0.637665,-0.513497,0.226648,0.081244,-1.047596,-0.050658,0.546568,0.489655,-0.330553,0.454615,0.051453,-0.57692,-0.720029,1.318043,0.760539,0.688296,0.764727,-0.712425,0.279227
mathematics,-0.505323,-0.460307,0.014609,-0.308573,0.745785,-0.948106,-0.323091,1.055276,-0.649752,0.556108,-1.143686,0.169329,-0.23818,-0.143806,-0.744915,0.705779,0.582952,-0.332813,0.863461,-0.14016,-1.079841,0.23131,-1.031731,0.251197,0.920487,-0.148678,-0.867239,-0.455677,-0.125285,2.006995,-2.122735,-0.333027,-0.062557,-0.894069,0.98866,-0.818991,-0.758421
code,-0.026674,-0.362545,-1.224771,0.516138,-0.290619,-0.033452,-0.05823,0.335904,-0.730285,-0.876971,1.121696,-0.355553,0.341379,0.447058,0.859432,-0.046196,-0.044211,-0.551609,0.83018,-0.066354,0.621143,0.069596,-1.46652,1.104529,0.242961,0.234677,0.238243,0.980037,0.111542,0.548632,0.312609,1.18357,-0.50679,0.545004,0.583329,0.137924,-0.610739
rank,-0.455021,-0.287075,-0.576471,-0.452974,1.165967,-1.176879,-0.848952,0.220595,-0.363636,-0.40477,-0.376795,0.236313,-1.026133,-0.613898,-0.008705,-0.617241,0.185207,0.470401,0.134509,0.717123,0.247203,0.040072,-0.92537,-0.757758,0.975,0.563439,-0.655488,0.79045,0.367143,0.488882,1.11365,0.053578,-0.25834,0.197583,0.696047,0.118112,0.208817
characteristic,0.363658,-0.546485,-0.88173,-0.203765,-0.378448,-0.302891,-0.472147,0.401186,-2.126881,0.47477,-0.130805,-0.410692,-0.457879,-0.420295,0.512426,-0.024282,-0.684744,0.334223,-0.899423,-0.209632,-0.037387,-0.557479,0.371431,1.128991,-0.056136,0.308966,0.150681,-0.134098,0.528247,-0.859801,0.025649,1.028693,0.120846,0.166071,0.018554,-0.06777,-1.23206
binary,-0.101229,-0.491098,-0.552409,0.30312,0.074619,0.104564,-0.470288,1.398206,-0.877417,0.248126,0.407621,-0.386504,0.952469,0.098768,0.050346,0.379466,-1.329556,-0.493412,0.57342,-0.110263,0.821825,-0.142787,-1.132805,1.936071,0.352013,-0.143435,-0.968898,0.741353,0.752585,-0.861106,-0.749835,1.287088,0.927606,0.358432,0.780379,-0.416982,-0.319735
closed,0.702928,0.375911,0.363968,0.278363,-0.633156,0.016717,0.643837,0.78271,-1.08022,0.31387,0.454999,0.61434,0.582092,-0.034407,0.431885,0.177013,-0.951237,0.48766,0.36926,-0.535772,0.314746,-1.09129,0.157894,1.399609,0.697551,0.751648,0.239198,0.35396,0.576049,0.501205,0.652326,0.655328,0.089888,0.064247,0.010174,0.510065,-0.447799
tangent,-0.954581,1.071786,0.600706,-0.577686,-0.662844,0.016103,-0.085204,0.877043,-0.874,1.195929,0.128101,0.190251,0.530591,0.215524,0.355489,-0.218139,-1.497179,-0.009519,1.036809,-0.023857,0.095341,-0.90945,-0.355932,0.809999,-0.504271,1.705791,-0.387205,0.109157,1.38505,-0.019934,-1.808947,0.829287,0.919436,-0.059653,-0.426339,0.421587,-0.365796
diagram,0.809195,0.311856,-0.444954,0.298572,0.109893,0.020571,0.079179,0.648663,-1.236037,1.062661,0.160838,-0.227194,0.071403,0.069503,0.349146,0.2628,-0.887596,-0.286013,0.918556,-1.076582,0.409385,-0.923832,-0.607102,1.612947,0.747699,0.289336,-0.409944,-0.192352,0.350175,0.235684,-1.028864,0.573841,1.103768,0.110081,0.22208,-0.045484,-0.571166
divide,0.385936,0.370468,-0.067924,-0.325017,-0.287923,-0.69239,-0.469944,0.683747,-1.369598,-0.614645,0.376042,0.437524,-0.122127,-0.684193,0.544789,-0.35362,-0.580989,0.1351,-0.581437,0.034536,0.258889,-0.738153,0.10633,-0.088551,0.199785,0.809879,-0.581425,0.709821,0.505449,0.199002,0.469677,0.01299,0.142697,0.214037,-0.083272,0.478195,-1.572993
functional,0.019345,-0.1872,-1.021989,0.227326,-0.113269,-0.339098,-0.360801,0.020374,-1.622359,0.077803,-0.413561,-0.694369,-0.571609,0.251873,-0.409043,0.120043,-0.669149,-0.2213,0.134278,-0.974889,0.10566,-0.764599,-0.036352,2.237583,1.070832,0.436587,0.111567,-0.247497,0.416479,0.136372,-0.105016,0.833805,-0.491886,-0.193622,0.049459,0.195837,-1.443011
abelian,-0.767267,1.105117,0.999798,-0.447595,-0.351514,0.182552,0.959301,1.276588,-0.206296,0.778779,0.342205,0.009105,-0.813124,-0.637817,-1.234082,0.271245,-0.650305,0.603538,1.055621,-0.494021,1.44068,-2.322121,0.15712,1.746032,0.209208,1.475973,-0.862488,-0.49956,0.921665,0.779024,-1.773166,1.465474,-0.11351,0.785489,0.43919,-1.149448,-1.085285
odd,0.305983,-0.017132,0.714594,-0.288236,0.592266,0.084952,-0.197352,0.581974,-0.77269,0.143282,0.366175,0.535403,-0.360237,-0.63164,-0.359011,-0.5534,0.109341,0.489846,0.191438,0.498332,0.468213,-0.438128,-0.537511,0.362826,0.10269,0.426254,-0.260909,-0.428024,0.731809,-0.62402,0.162461,0.62316,0.697091,0.138141,0.247632,0.01167,0.084613
action,-0.275466,0.167632,-0.179306,0.577306,0.464908,-0.177357,0.083596,0.552627,-0.686751,-0.098582,0.140194,0.191975,-1.136228,0.671381,-0.006439,0.506177,0.120061,-0.166924,-0.022114,0.073751,0.781592,0.127867,-0.764476,0.20594,-0.150969,0.480062,0.032872,0.416793,0.390546,-1.062207,1.557919,0.557111,-1.032596,-0.33837,-0.199356,0.328956,-0.341573
tiling,-0.105117,0.634102,1.194584,-0.012775,-0.141817,-0.913779,0.919944,1.225808,1.130643,1.073044,-0.875048,-1.167852,0.835443,-0.162784,-0.273645,-0.132254,-2.532433,-0.43175,0.564723,-1.022741,0.434264,-2.299161,-0.560403,0.960792,1.392913,1.059266,0.103113,-0.345133,-0.040219,0.140486,-1.157498,0.517102,1.41967,0.170775,-0.230527,0.208896,-0.822619
ratio,-0.894796,-0.26052,-0.457906,-2.090225,0.123423,-0.141964,-0.982341,-0.56465,-1.559542,0.077108,0.051148,0.256416,0.746328,-0.403319,0.165862,0.440593,-0.137411,0.680051,0.312962,0.486535,-0.174658,0.09291,-0.195404,1.996278,0.474356,0.473515,-0.304229,0.496345,0.598014,-0.066845,0.591836,1.312901,1.41555,-0.106258,-0.178859,-0.424222,-0.779512
program,-0.472251,-0.598387,-0.723444,0.642701,0.184059,-1.337733,0.22461,0.095811,-1.277844,-1.102527,-1.009071,0.61296,0.283339,0.869824,-0.356794,-0.170471,0.057541,0.334148,-0.262727,0.446234,-0.061245,0.572542,-1.39432,1.017489,0.779711,-0.843981,0.35674,0.430876,0.356103,0.678494,0.359558,0.156017,-1.603527,-0.329337,0.489818,0.721781,0.394204
quadratic,-0.837476,1.112242,0.654052,-1.417406,-0.060667,0.722453,0.005895,1.179192,-0.323566,0.976463,-0.289863,0.244678,0.080263,0.007251,-0.189182,0.236623,-1.258291,-0.312469,1.144454,0.446172,0.207677,-1.859912,-1.237463,1.939948,0.382481,1.026079,-1.566095,-0.615145,0.839898,-0.155747,-1.030754,0.6931,0.022653,0.672749,0.655539,-0.279053,-1.210072
