word,1,2,3,4,5,6,7,8,9,10,11
matrix,-0.103547,-0.691539,-1.844695,-0.977024,-0.61226,0.455351,0.430072,-0.329591,0.3886,1.354649,-2.158902
mathematical,-0.167566,-0.430681,-1.469345,0.40106,-1.353849,-1.249561,0.100427,-0.687092,1.663072,1.56451,-1.314694
method,-0.670652,-0.188057,-1.910539,-0.125445,-0.611704,0.855918,1.227673,-0.79296,1.347861,1.537741,-0.724185
finite,-0.225762,-1.058069,-2.486655,-0.570177,-0.819865,-0.109051,0.093461,-0.756696,-0.591994,1.931602,-2.401115
result,-0.990537,-1.171572,-0.359923,-0.116676,-0.085844,1.543779,0.872215,-2.119502,0.339782,-0.105875,-0.065694
vertex,-0.080374,-0.27439,-2.262388,-0.960439,-0.414072,0.236318,-0.509025,-0.352779,-1.769271,0.914759,-2.250774
term,-0.793138,-0.430145,-0.783905,0.352524,-0.381868,0.393178,0.988825,-2.045277,0.453339,1.011164,0.145956
line,-0.24708,0.930747,-0.041249,0.134289,0.332808,1.875648,-0.607112,-1.606547,-0.162523,-0.360455,-0.773491
model,0.357367,-0.078009,-0.75317,-0.281801,-0.626736,1.159472,0.597457,-0.874807,1.285434,0.636265,-1.000011
real,-0.235548,-0.04842,0.570088,-0.546514,-0.963669,0.784792,0.650048,-1.445752,0.271133,0.814925,-0.149447
property,-0.714271,0.086607,-1.505303,1.357525,0.316195,0.822902,0.579488,-1.419914,0.234188,0.866589,-0.486664
geometry,-0.618608,-0.10588,-1.892218,-0.350941,-0.561815,-0.419876,-0.351841,-0.094591,0.668282,1.344952,-2.225042
complex,-0.799349,0.774532,-1.432607,-0.198992,0.043695,0.530734,0.456044,-1.383704,0.887074,0.127969,-0.790256
linear,0.543501,-0.456294,-2.247257,-1.139806,-0.316599,0.229474,0.424315,-1.532245,-0.197628,0.516256,-2.745648
polynomial,-0.486811,-1.761806,-1.947976,-0.665324,-0.730894,-0.449952,0.320908,-0.019295,-1.131024,2.144683,-2.216822
algorithm,0.373328,-0.68804,-2.103009,-0.133599,-1.478547,0.572832,0.716647,0.335033,0.220396,1.44703,-1.275737
mathematician,-0.712995,-0.975993,0.531519,0.760302,0.220242,-2.320066,-0.344443,0.721896,1.298115,1.100634,-0.445006
definition,-0.062916,-0.664268,-2.00808,-0.188831,-1.128235,0.005591,0.669853,-1.673706,0.345855,1.573721,-0.947682
product,0.308636,0.715677,-1.566895,-0.095838,-0.641556,1.775363,1.134841,-0.944117,1.588977,0.314735,-0.34228
state,-0.003166,-0.394054,0.445609,1.439256,0.133079,0.416912,0.936811,-2.439063,0.329302,0.095031,0.437545
sequence,0.193943,-0.049522,-1.2167,-1.459566,-0.209285,0.727415,1.074593,-0.912015,0.052606,1.417647,-1.449788
distribution,-0.092484,0.398117,-1.626627,-0.196138,0.038122,0.263875,1.14148,-1.620216,0.70298,-0.2383,-1.272418
variable,-0.073868,-0.590234,-2.488494,-0.98902,-0.431684,0.934903,0.765871,-1.104305,0.100747,0.956809,-1.935924
solution,-0.34153,-0.515433,-2.012863,-0.061655,-0.804554,1.212786,0.981909,-0.64217,1.293983,0.948112,-0.595541
square,0.458386,1.117133,-0.41086,0.169436,0.480063,0.768717,-0.829541,-1.787188,-1.047817,-0.320047,-1.168577
map,-0.052765,0.647595,-1.285458,0.489606,0.26887,0.244126,-0.718513,-1.430731,0.445399,0.505272,-1.340224
class,0.378523,-0.195258,-0.072322,0.555387,0.030643,1.016509,0.021917,-1.556748,0.533793,-0.05203,-0.541168
integer,0.665085,-1.383419,-2.271951,-0.864191,-0.595709,0.309351,-0.226057,-0.866606,-1.260233,1.924617,-2.106293
mean,-0.519996,0.395595,-0.788698,-0.90914,0.28147,0.829172,0.688414,-1.9262,-0.295741,0.970819,0.318085
proof,-0.114222,-0.730631,-1.202654,0.004204,-0.713991,0.505903,0.36538,-0.415003,-0.456572,1.987429,-0.629277
three,-0.44201,0.392477,0.788538,-0.075218,0.475118,1.61811,-0.092798,-1.88638,0.020092,0.180739,-0.325791
dimensional,-0.640367,0.113861,-2.028742,-1.289903,-0.980896,0.641483,-0.10555,-0.378183,0.337107,1.803943,-2.365765
zero,0.241592,-0.723751,-0.84716,-1.3208,-0.587652,1.249362,0.602311,-0.882832,-0.192806,0.821087,-1.156873
algebraic,-0.458651,-0.880403,-2.014265,-0.534478,-0.991882,-1.323123,0.061177,-0.185229,0.319163,1.855062,-2.167312
formula,-0.142645,-1.147372,-0.63409,-0.981652,-0.88872,0.772227,-0.191908,-0.449979,0.316283,0.284683,-1.413187
ring,-0.440112,0.306663,0.085359,-1.292219,0.327204,1.294336,0.24496,-0.405942,-0.142897,0.464436,-0.844844
edge,-0.976627,1.335125,-0.388717,-0.64885,-0.079842,1.293908,0.361427,-0.996112,-0.791265,-0.19857,-1.522396
sum,0.678436,-0.862505,-1.041711,-0.146434,-0.496358,0.506602,0.440122,-0.969982,-0.941674,1.23622,-0.422524
plane,-0.717319,-0.597032,-0.718846,-0.711242,0.508324,2.051786,-0.293482,-0.395939,-0.277248,0.51266,-1.185061
analysis,-0.184716,-0.614676,-1.678715,0.178502,-0.744048,-0.199439,1.507963,-1.315747,1.791815,1.419957,-1.162391
dimension,-0.066438,-0.124078,-1.427706,-1.0673,-0.570442,0.576144,0.124484,-1.031844,-0.13438,1.337608,-1.511115
curve,-0.955254,0.215951,-1.720868,-0.304691,-0.304783,0.638245,0.225866,-0.753839,-1.162908,0.063826,-2.499636
type,0.000605,0.42196,-1.732211,-0.797992,0.953989,1.487404,0.503533,-1.310636,1.000358,0.591098,-1.07494
operator,0.143101,-0.852823,-1.117955,0.363084,-0.669406,1.559728,-0.396464,-0.182387,0.831692,0.32202,-0.640011
prove,-1.128708,-0.903669,-0.340808,0.04694,-0.311717,1.257018,0.648359,-0.65145,-0.472555,1.340503,0.2705
probability,-0.286079,-1.766915,-2.135561,-0.375297,-0.929859,-0.089726,1.043424,-0.918556,-0.413799,1.338257,-1.657572
structure,-1.275901,0.863115,-1.755863,0.44325,0.335768,0.592719,-0.394173,-1.856784,1.053648,0.307135,-1.066861
representation,-0.426368,-0.402329,-1.390878,0.03594,-1.19878,-0.53432,0.001423,-1.633274,0.145038,1.358038,-0.665696
series,1.063295,0.87888,1.709159,-0.967906,-0.833678,1.424515,0.491115,-1.235198,0.423909,0.452034,-0.493358
prime,0.036612,-1.679927,0.641147,0.203176,-0.067541,0.293741,-0.134861,-0.93499,0.314938,0.293545,1.006938
measure,-0.507702,-0.603093,-1.978993,0.070547,0.135834,1.249163,1.009067,-1.859511,0.103044,0.397713,-0.952203
equal,-0.263603,-1.089897,-1.174177,-0.178482,-0.486188,0.642904,0.423982,-2.013829,-0.857631,0.521378,-0.650732
lie,-0.856674,0.731408,-0.080385,0.185677,1.21724,0.743468,-0.066883,-1.371752,-0.685809,0.453609,-0.183603
manifold,-0.814793,-0.572875,-2.190381,-0.354937,-0.597642,0.153121,-0.009457,0.673186,-0.368927,1.321494,-2.376604
degree,-0.343461,-0.341304,-0.675469,0.890528,-0.470875,-0.400482,0.386048,-1.927474,0.877295,-0.164869,-0.804356
differential,-0.689972,-1.311159,-2.044561,-0.258444,-0.936271,0.394182,0.448617,-0.092785,0.58983,0.832879,-2.319255
$\mathbb{C}$,1.217734,-0.793429,0.055304,-0.338474,1.167976,0.733421,0.21382,-0.872564,0.660811,-0.254321,-2.030468
regular,0.048531,-0.08961,0.371806,0.117638,-0.951051,1.331521,0.070814,-1.500308,-0.429399,-0.421167,-0.809978
second,-0.022641,-0.453374,1.391453,-0.128604,0.219845,1.381216,-0.165758,-1.954791,-0.234754,-0.064994,-0.340284
triangle,-0.487719,0.407144,-0.576355,-0.675131,-0.35225,0.065693,-0.175343,-0.386108,-0.967607,-0.247743,-1.31482
subset,0.314389,-0.692627,-2.651626,-0.705696,-0.991629,0.104874,0.04195,-1.05329,-0.672899,1.276909,-1.599428
circle,-0.679013,0.99892,-0.118902,-0.370813,-0.337327,0.218751,-0.312145,-0.972853,-0.223539,0.590183,-0.575464
relation,-0.716648,-1.182976,-0.668301,0.5077,-0.376344,-0.498494,0.33869,-2.018194,0.889861,1.021107,0.532892
positive,-0.142567,-0.762187,-0.493202,-1.17428,-1.078065,0.459601,1.978344,-1.729138,0.042082,1.075723,-0.564503
simple,-0.648067,0.933159,-1.319351,-0.967826,-0.721578,1.380507,0.279723,-1.068276,-0.021651,1.853266,-0.982539
topology,-0.381524,-0.495289,-2.046467,-0.033574,-1.094066,-0.359786,-0.263203,0.175852,-0.019573,1.613062,-2.122077
category,0.18983,-0.000901,-0.553091,-0.52424,-1.109584,0.214789,0.391948,-1.830086,0.818369,-0.132582,-0.663949
surface,-1.505655,0.423903,-1.952777,-0.98415,0.752363,1.894185,0.601017,-0.894068,0.346966,-0.054854,-1.862166
constant,-1.139601,-1.236115,-1.235357,-0.737307,0.036267,0.932008,0.569158,-0.672358,-0.128196,1.214272,-1.175818
application,0.770211,-0.144108,-2.155967,0.370845,-1.239386,1.679512,0.796838,-0.992576,2.098318,0.852186,-0.609345
integral,-0.765273,-0.805186,-1.651761,-0.393601,-0.899701,-0.156845,-0.37182,-0.614113,0.483851,0.852971,-1.432611
coordinate,-0.4381,-0.8616,-1.724224,0.200567,-0.478992,0.414038,0.029325,-1.08401,0.67258,-0.00178,-0.709693
complete,-0.010346,0.164768,0.19607,0.898712,0.266824,0.946115,-0.542832,-1.732326,0.555294,0.54981,-0.533987
root,-0.675602,0.86,-0.675705,-0.774992,0.220276,-0.231815,1.127143,-1.36475,-0.098892,0.798499,-0.471335
length,-0.034999,0.61535,-0.98775,-1.13013,0.593032,1.339366,0.201419,-1.909853,-0.737504,-0.007153,-1.641735
continuous,-0.925677,-0.258739,-2.042721,-0.274953,-0.492379,1.335074,0.061833,-1.090858,0.068647,0.557629,-1.251917
logic,0.466103,-0.555292,-1.508399,-0.182215,-1.662431,-0.350704,0.26858,-0.207535,0.700123,2.273238,-1.110535
external,0.773693,0.614439,1.231563,0.207127,0.325755,0.065932,-0.22588,-1.712213,1.700198,-0.292903,-0.736615
side,-1.193426,0.842049,0.59515,-0.473317,0.33231,1.805691,-0.318862,-1.665383,-0.538239,-0.48446,-0.36231
unit,0.687977,-0.464928,-1.113384,0.702354,0.853809,2.150625,-0.219922,-1.564459,0.862761,-0.411965,-0.286342
equivalent,0.492572,-0.581498,-1.695787,-0.261192,-0.023321,0.682591,-0.099621,-1.51284,0.06431,0.615786,-0.691315
conjecture,-0.504634,-1.184232,-1.218886,-0.292574,-0.498915,-1.040798,0.432843,0.980641,-0.58951,1.720571,-1.426821
infinite,0.125303,-0.341919,-1.089257,-1.561954,-1.122378,0.292146,0.186553,-0.548351,-0.905309,1.909613,-1.303806
operation,-0.197493,-0.608888,-0.521862,0.941378,0.338091,2.402357,-0.03679,-1.099223,1.176761,-0.371098,0.485361
angle,-1.131337,-0.153075,-1.246481,-1.27643,-0.176129,1.507245,0.055896,-0.732048,-0.884302,0.15696,-2.119828
random,0.237137,-0.252852,-0.933313,-0.849582,-0.824323,0.659137,1.037019,-0.402413,-0.142671,1.513568,-1.198487
basis,-0.084431,-0.673459,-1.185189,0.394966,-0.243866,0.780628,0.288903,-1.908447,0.432603,0.608039,-0.248083
natural,-1.019985,1.048707,-1.254479,0.324948,0.66373,-0.198149,0.888925,-1.869728,0.990657,0.371054,-0.623138
power,-0.043974,-0.313575,-0.320529,0.084155,0.05609,2.08257,0.289136,-1.493269,0.315235,0.531242,0.432941
area,-0.822778,1.416206,-0.830967,1.183696,1.273562,1.008103,0.091062,-2.532447,0.195175,-1.338185,0.128366
open,-0.352427,1.094934,0.550188,0.444063,-0.212699,1.578167,-0.387962,-1.539101,0.65945,-0.49753,-0.226732
solve,-0.658906,-0.799566,-1.131578,-0.216771,-1.117936,0.707777,0.907899,-0.404985,0.315418,1.717381,-0.279417
pair,-0.632459,0.084726,0.117739,-1.34108,0.331154,1.62621,0.264695,-0.831811,-0.389445,0.240139,-1.200342
hold,-0.347963,-0.067715,0.885349,0.698909,-0.075529,1.113018,-0.279812,-1.957906,0.228017,-0.027577,0.610762
limit,-0.044069,-0.202757,-1.163353,0.57785,-0.3384,1.437299,0.833733,-1.604313,0.417689,-0.089155,-0.329207
special,0.482245,0.166588,0.564771,0.203796,-0.511247,1.26418,0.534238,-1.337144,0.828727,0.358461,0.076095
generate,-0.02742,-0.194032,-1.980645,-0.535387,-0.595861,1.594981,1.061202,-1.219239,0.455171,0.599293,-0.891102
coefficient,-0.583148,-1.902548,-2.21812,-1.066343,-0.513918,0.113052,0.624281,-0.543634,-0.472345,0.396378,-2.164196
standard,0.728758,0.071935,-1.414975,0.160916,-0.924514,1.728697,-0.086986,-1.653172,1.157329,0.53636,-0.523608
identity,-0.385316,-0.282468,-0.405313,-0.326242,-0.894058,-0.218226,0.891335,-1.506228,0.117434,1.648057,0.614441
four,-0.123419,0.353937,0.745663,-0.028034,0.383225,1.709056,-0.183296,-1.875372,-0.048958,-0.104363,-0.540442
rule,-0.1673,-1.138436,-0.166562,0.475763,-0.035834,0.728514,-0.089238,-2.034477,-0.322706,1.008918,0.979362
topological,-0.665057,-0.692516,-2.554981,-0.362605,-0.887929,-0.457624,-0.299987,0.167268,-0.335684,1.885509,-2.33
computer,1.131613,0.458247,-0.561666,0.153188,-1.679386,1.314058,0.791331,-0.424683,2.094168,0.979113,-0.374785
derivative,0.245579,-0.741302,-2.140044,-0.9606,-0.106849,0.517899,0.526209,-0.247605,0.723549,0.849031,-0.929214
symmetry,-0.592016,-0.658156,-1.99117,-1.305522,-0.605414,-0.238355,-0.389182,-0.038809,-0.349022,1.144997,-2.011607
compact,0.106848,0.114314,-1.493305,-0.562605,-0.721127,1.07986,-0.478907,-0.359496,0.164295,0.308972,-1.692421
factor,-0.517422,-1.152051,-1.770892,-0.582364,-0.370193,0.633121,2.106321,-1.560189,0.586512,0.362549,-0.539145
family,0.053606,0.534176,0.808088,0.716359,1.646978,-0.102238,0.719684,-1.731138,-0.316746,0.586266,0.253727
transform,-0.801013,0.264676,-0.951067,-0.628707,-0.249368,0.552369,0.277312,-0.4368,0.388837,0.974425,-0.108332
convex,-1.148967,0.153563,-2.275158,-0.857761,-0.646441,-0.1374,-0.252692,-0.274288,-1.840721,0.642303,-2.559378
domain,0.087622,-0.722896,-2.075456,-0.333464,0.181916,0.537834,-0.201441,-0.910747,0.904807,1.120786,-0.209822
subgroup,-0.05708,-0.604547,-2.22944,-1.004319,0.28596,-1.377221,-0.41623,-0.534612,-0.616316,0.247006,-0.972627
construct,-0.751023,1.225717,-1.08759,1.082226,0.450999,1.131325,-0.898262,-1.20795,0.127473,0.630316,-0.666414
axiom,0.046121,-1.432236,-1.865743,-0.441657,-1.158821,-0.266273,-0.502715,0.161982,-0.566615,1.722939,-1.163183
construction,-0.530269,0.580158,-0.831827,1.211785,0.433869,1.410451,-0.854864,-1.406056,0.644033,-0.040349,-0.31054
therefore,-0.944484,-0.718953,-1.487398,-0.285917,0.296766,1.142166,0.628973,-1.848963,-0.286445,1.203138,0.399927
compute,0.814215,-0.398411,-2.117954,-0.086171,-1.695022,0.694772,0.470458,-0.438566,1.131948,1.111854,-1.519668
normal,-0.695843,-0.214667,-1.258339,-0.668832,-0.06557,1.049977,1.126329,-1.257401,0.005993,0.051368,-0.902691
distance,-0.53496,-0.093338,-0.675174,-0.583444,0.112095,1.125824,-0.109898,-1.569142,-0.147385,-0.626992,-0.83077
notation,0.372697,-0.25898,-1.768547,-1.11681,-1.154681,-0.299227,-0.577776,-0.462896,0.036938,1.877172,-1.494079
parameter,-0.125866,-1.202101,-2.707933,-0.707306,-0.978014,0.896219,0.753361,-0.869872,0.319364,1.234344,-1.870154
euclidean,-0.489224,-0.467579,-2.28282,-0.48056,-0.720328,-0.380321,-0.531001,-0.126475,-1.016487,1.728995,-2.556896
symmetric,-0.521343,-0.859339,-2.364854,-0.961268,-0.933941,0.217977,-0.510479,-0.281373,-0.761996,1.259653,-2.094545
metric,0.527912,-0.865175,-2.478532,-0.249397,-0.804444,0.263046,0.10683,-0.511713,-0.130974,0.576382,-1.510047
test,-0.064384,-1.093116,-0.671407,0.257193,-0.420447,1.865276,1.374099,-0.932351,0.812644,0.085804,-0.728568
bundle,0.560449,0.453147,-1.619368,-0.96113,-0.92631,0.999909,-0.046938,0.015525,-0.493675,0.982262,-1.422838
center,0.281212,0.607447,0.292807,0.787489,-0.288076,0.300804,0.603597,-1.880982,0.993267,-1.294723,-0.621397
symbol,-0.023824,0.644283,-1.362198,-1.114101,-0.31161,-0.143415,-0.623683,-1.442297,-0.134229,1.048942,0.135075
projective,-0.378081,-0.596559,-2.48812,-0.590404,-0.845523,-0.531456,-0.3368,0.35916,-0.978124,1.568367,-2.457427
sphere,-1.055707,0.090382,-1.584671,-0.888882,-0.428331,0.071826,-0.420073,-0.681015,0.183165,1.068466,-0.675064
interval,-0.440532,-0.672147,-1.726799,-0.818264,-0.555739,0.819273,-0.013711,-1.191367,-0.954282,0.575126,-1.631981
single,0.50255,0.513737,1.077996,-1.452134,-0.2493,2.0151,0.571552,-1.481788,0.10923,0.297805,-1.032899
geometric,-1.113088,1.018586,-2.140205,-0.873088,-0.956031,-0.485927,-0.487214,-0.499892,0.194725,1.710354,-1.881756
ideal,-1.185269,0.207918,-1.192538,-0.533102,-0.66711,0.124146,0.291084,-1.041758,-0.032056,1.248638,-0.137778
dual,0.374899,-0.240637,-1.077901,-0.387473,-0.887644,1.197888,-0.351998,-0.545041,0.385059,-0.081774,-1.036819
module,1.016691,-0.162921,-1.830418,-0.444362,-0.976183,1.779821,-0.201884,0.06454,0.855983,1.052983,-1.308023
invariant,-0.767539,-1.574467,-2.222889,-0.58891,-0.42868,-0.436927,-0.363143,0.246919,-0.456413,1.862062,-2.15223
$\mathbb{Q}$,0.98133,-0.811357,-0.202592,-1.261529,-0.417926,0.269957,0.292364,-0.371201,-0.234811,0.217656,-1.293118
index,0.764684,-0.287614,-1.634639,0.267834,-0.41043,-0.242221,0.461481,-1.392149,0.85767,0.568797,-1.266235
information,0.320679,-0.245054,-0.982467,0.862383,-0.859589,0.881476,0.874556,-1.63849,1.729443,0.857155,0.24067
transformation,-0.55705,-0.544422,-1.524055,-0.449414,-0.875648,-0.094746,0.325838,-0.800877,0.850936,1.497247,-0.754953
extension,0.119429,0.325025,-1.417705,0.867013,-0.761257,1.041375,-0.47336,-1.265961,0.155741,-0.191002,-0.998926
direct,-0.01598,-0.262133,1.561794,-0.635314,-0.142989,0.613087,0.865861,-0.565797,0.944289,0.976626,-0.002513
uniform,-0.656873,0.217618,-1.016837,-0.005875,-0.56373,1.235867,-0.286747,-0.671605,-0.383512,0.258711,-0.685129
path,-0.743072,0.644472,-1.057503,-0.301531,-0.339795,0.892817,0.164142,-1.107608,-0.292018,0.423184,-0.424288
negative,-0.403194,-0.844124,-1.1566,-1.056209,-0.709852,0.663486,1.997835,-1.395823,-0.114661,1.29738,-0.273204
image,-0.124287,1.093123,-0.60419,-0.879772,-0.507926,0.678094,0.321787,-1.1705,0.741454,1.321072,-0.821618
member,-0.284068,-0.394645,1.534631,1.181799,0.197425,0.210047,0.397759,-1.744806,1.074238,-0.0834,0.789188
inverse,-0.433622,-1.423498,-2.404804,-0.72959,-0.876956,0.069689,0.270332,-0.189242,-0.366662,1.381461,-2.221664
step,-0.449852,-0.086534,-0.095244,-0.214292,-0.395926,1.450837,0.668658,-0.974856,-0.099844,0.803791,-0.283942
independent,-0.157494,-0.245236,0.23917,0.841795,-0.709749,0.402883,0.310479,-1.858412,0.794013,0.058498,0.292889
arithmetic,0.288583,-0.694368,-2.192941,-0.10957,-1.269093,-0.628933,-0.338314,-0.245221,-0.063455,1.974015,-1.502984
position,-0.934712,-1.134705,0.232261,0.425288,-0.125913,1.321305,-0.05125,-1.787173,0.249239,0.27412,0.170919
calculus,-0.055557,-0.8055,-1.856946,0.230169,-1.307642,-1.077373,0.213843,0.044212,0.33904,1.540979,-1.880064
rational,-0.598184,-0.866792,-1.886546,-0.18356,-1.761747,-0.579959,0.725536,-0.760164,-0.236644,2.100985,-0.773323
law,-0.121521,-1.061066,0.099919,2.000777,-0.162039,-0.232638,0.815608,-1.992179,0.512818,1.15522,0.780268
tree,-0.733171,2.233137,-0.574073,-0.55691,1.264627,0.48541,0.844806,-1.315332,-0.362794,0.244934,-0.602712
component,-0.300985,-0.002345,-2.329837,-0.625497,-0.35423,1.700893,0.492105,-1.058266,1.538371,0.387965,-0.861763
lattice,-1.017979,-0.216328,-2.366908,-0.624551,-0.371171,0.232237,-0.432014,0.339604,-0.106519,0.802773,-2.481456
inequality,-1.008262,-1.611628,-1.822656,0.008288,-0.994333,-1.49926,1.471777,-0.520481,-0.246631,0.510805,-0.428334
volume,1.291719,0.42074,-0.181665,0.0161,0.54531,-0.153893,-0.28354,-1.406163,0.697988,1.658755,-1.514708
section,0.058768,0.41669,-0.739356,0.58764,0.241506,0.964031,-0.423816,-1.845335,0.161404,-0.06583,-0.736376
add,0.220221,0.76192,-0.163854,-0.135585,-0.368507,1.687848,0.314829,-1.452525,-0.157509,0.802007,-0.44916
$\mathrm{e}$,1.118618,-0.229017,0.411078,-1.171926,0.302168,-0.274772,-0.738465,-1.338536,0.499427,0.061208,-0.664447
fundamental,-0.592493,-0.932579,-1.730319,0.206497,-1.259904,-0.514695,0.54977,-1.404167,1.055461,1.792109,-0.484303
game,0.97223,0.290969,1.729809,-0.801924,-1.462006,2.075711,0.43513,-2.065756,-0.240595,-0.716759,-0.465724
polytope,0.581848,0.161502,-1.73251,0.046221,-0.476663,-0.910122,-1.113425,0.712119,-1.467158,0.872426,-2.721294
smooth,-1.426474,1.076748,-1.139466,-1.392845,-0.200934,0.883673,0.839958,-0.601045,-0.650424,0.182567,-2.063227
partial,-0.349527,-0.383179,-0.995436,-0.0776,0.009521,0.335561,0.510414,-1.113915,0.039864,0.519868,-1.161264
extend,-0.414281,0.445331,-0.761451,0.350884,0.182467,1.136381,-0.189484,-1.794238,-0.335352,-0.201925,-0.704444
multiplication,0.165338,-1.165776,-2.320959,-0.876291,-0.507378,0.287566,-0.24682,-0.346736,-1.005124,1.631791,-1.627237
boundary,-1.210648,0.460215,-1.501978,1.015141,0.264751,0.016182,-0.059109,-1.802415,-0.41739,-0.428702,-1.08431
local,-0.684922,0.641992,-0.041169,1.34865,0.014581,1.026357,0.228849,-2.00938,0.416654,-0.226284,0.829429
node,0.155491,-0.305671,-2.56549,-0.81078,-0.468758,1.041897,0.349076,-0.509903,-0.43653,0.358503,-0.90652
develop,-0.630556,0.508537,-0.660453,0.07736,-0.373604,1.201775,0.86217,-1.082735,1.707049,0.592851,-0.099279
difference,-0.637184,-0.485978,-1.379354,-0.848832,-0.589015,0.394985,1.123102,-1.969183,0.047949,1.028552,-0.611729
statement,0.121314,-1.292405,-0.36265,0.508539,-1.344038,0.493407,0.990674,-1.515414,-0.218036,1.739522,0.831988
tensor,-0.963507,-1.500886,-2.291528,-1.038917,-0.518371,-0.377625,-0.289281,0.244437,-0.463847,1.504631,-2.186728
discrete,-0.132771,-0.619176,-2.477999,-0.709629,-1.087794,0.178385,0.158539,-0.309468,0.502882,1.211086,-1.835449
variety,-0.669999,1.655468,-0.60763,-0.730478,-0.377799,0.459471,1.078853,-1.515325,0.9421,0.367455,-0.281878
generalize,-0.777418,-1.182645,-1.966469,-0.346081,-0.869487,-0.626317,0.766751,-0.062464,-0.348033,1.458397,-2.050509
sample,0.296918,0.245202,-0.85824,-1.214982,-0.102116,0.905177,1.724998,-0.682971,0.36684,0.916374,-1.210912
statistic,0.227238,-1.262724,0.000446,0.418387,-1.35235,-0.202868,0.220823,-2.017399,0.832377,-1.547745,-0.766759
axis,-1.298848,-0.523029,-1.570323,-1.446555,0.621709,1.258019,-0.835708,-0.780002,-0.009203,-0.106244,-0.825171
hyperbolic,-0.397371,-0.427874,-2.044589,-0.835351,-0.724573,-0.581791,-0.611991,0.407859,-0.786156,1.295228,-2.580574
rotation,-0.672491,-1.009575,-1.310551,-1.192213,-0.573397,1.138722,0.17879,-0.584068,-0.205877,-0.127734,-1.719063
Hilbert,-0.627472,-1.337825,-1.453695,0.016443,-0.708542,-0.791705,-0.371876,0.446793,-0.350686,1.880833,-2.166742
digit,0.738781,-0.683951,-1.725716,-0.789687,-0.621679,0.860624,-0.298979,-1.115181,-1.29582,0.199801,-1.178233
