word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
value,-0.00779,0.856925,-1.307922,0.187144,1.413767,-0.003051,-0.544142,-0.523937,-0.791036,-0.086937,-0.219452,0.160543,0.513954,-0.217395,0.590654,0.372204,0.125034,-0.626203,-1.42919,0.072436,-0.522511,-0.44823,0.442228,0.409006,0.15972,-0.232373,-0.052927,-0.826729,-0.132935,-0.567171,-0.303087,-0.231066,-0.649349,-0.302021,-1.329961,-0.318061,-0.020882,-0.58753,-0.688531,0.412362,0.343392,0.723368,0.741222,1.103736,1.185099,-0.790548,-1.065478,0.461583,-0.595073,-0.559242
problem,0.108159,0.101182,-0.704695,0.4805,0.772248,0.243553,-0.299738,-0.322851,-0.675064,-0.582524,-0.076128,0.75533,0.447358,-0.228302,0.271111,-0.503149,0.567693,-0.643264,-0.648877,-0.767563,0.117725,-0.175596,0.161315,0.765721,0.407031,-0.967193,-0.331155,-0.481488,-1.133172,-0.194518,0.686294,0.590319,0.497376,-0.003321,-0.878349,-0.326475,0.127778,-0.01134,0.095895,-0.072142,-0.502114,0.157028,1.350835,0.333831,1.190019,-0.647425,0.123703,0.21994,-0.031661,0.052191
mathematic,0.292984,1.152145,-0.361444,-0.006572,0.453591,0.374781,0.248629,0.352265,-1.773045,0.244596,0.429239,0.024395,1.498141,0.304192,0.060875,-0.565767,0.042636,-0.940474,0.725952,-0.276042,0.539358,-0.856865,0.833464,0.450942,-0.589758,0.047701,-0.356463,-1.032789,0.267412,-0.908508,1.22401,-0.422358,0.337668,-0.494255,-0.081172,0.386301,1.092003,0.611574,0.061988,-0.327947,-0.150443,-0.494247,1.765695,1.085972,0.634395,-0.198669,0.436105,0.914988,0.830313,-1.443473
order,0.082468,0.713696,0.097738,-0.31924,0.337656,-0.142818,0.071791,-0.084994,-0.637685,0.222316,-0.083929,0.482098,0.414667,-0.705388,0.459423,-0.665344,-0.231328,-0.922528,-1.03432,0.57134,0.075229,0.211461,0.436491,-0.677458,0.383495,0.483952,-0.332218,0.149067,-0.616795,0.072183,-0.307588,1.054696,-0.22899,-0.197174,-0.218238,-0.570233,-0.269085,0.016158,0.335379,0.346689,0.030913,-0.37463,0.397042,0.239702,0.660825,-0.348445,-0.556633,-0.488704,0.323945,0.730137
equation,-0.177288,0.618811,-0.596971,-0.493527,0.707925,-0.07033,-0.261032,-0.365006,-1.003311,0.864961,0.34506,0.858522,1.90576,-0.374205,0.305347,-0.313305,0.479842,-0.037379,-0.977944,-1.702715,0.229086,-1.483403,0.774495,0.936151,1.020464,-1.288287,-0.412292,-0.530094,0.570715,-1.090284,0.960128,0.220347,0.462156,-0.212937,0.283857,-0.201341,-0.098975,0.256682,-0.011632,-0.551163,-0.702329,0.506339,0.298345,2.083352,1.308664,-0.882552,-1.269809,1.514744,0.024288,-1.389367
first,0.556981,-0.035426,0.257638,0.050097,0.826865,-0.221578,0.017123,0.387625,-0.613361,0.186733,0.069655,0.058668,0.325323,0.480455,0.440793,-0.854209,-0.121658,-0.905187,-0.373202,0.620298,-0.083861,0.265617,0.388794,0.010939,0.57156,-0.21958,-0.179083,0.171246,0.060276,-0.02581,-0.022435,0.812334,-0.049521,-0.610709,0.168134,0.044208,0.28425,-0.621012,0.401104,-0.099578,0.224779,0.173639,0.323074,-0.288755,-0.786311,0.183827,0.005929,-0.372028,0.344082,0.110128
vector,-0.136224,0.694559,-1.02762,-0.621183,0.730342,0.26281,0.098427,0.268649,-0.356008,-0.599052,-0.572889,0.0104,1.069317,-0.177951,0.690317,-0.669112,0.573017,0.779841,-0.800706,-1.364606,-0.135789,-1.813728,1.470387,0.246448,0.866105,-0.167795,0.184976,0.03372,0.217165,-1.098813,0.065351,0.2926,0.767412,-0.298938,-0.341609,-0.672373,-0.746908,0.057856,0.88238,-0.456556,-0.239753,0.193121,0.828469,1.377511,1.41757,-0.451275,-1.683566,0.811048,-0.496139,-0.798684
algebra,-0.036538,1.301776,-0.28118,0.091627,0.146557,0.87914,0.264341,0.305926,-0.704747,0.361692,-0.137651,-0.173728,2.28207,-0.090674,1.160076,-0.66224,0.997834,0.058654,1.378423,-1.416141,1.009249,-1.545127,1.378826,-0.368084,0.254973,0.536927,-0.717161,-0.577561,-0.033017,-1.715953,1.18954,-0.320419,0.275795,-0.207414,0.471045,-0.636674,0.053767,-0.335628,-0.437913,0.511721,0.43106,0.211793,1.270894,1.292198,1.399783,-0.709037,-0.565884,1.770889,0.663505,-1.335031
$\mathbb{N}$,-0.161141,1.035941,-0.222194,-0.439089,0.590258,0.008752,-0.402777,0.295269,-0.078459,0.00876,-0.369919,0.135547,0.187743,0.639435,-0.209884,-0.087117,1.151608,0.913787,-0.496648,-0.284564,0.858801,-1.563632,0.118609,-0.686303,1.046263,0.248157,-0.055229,0.104675,0.416831,-0.341446,-0.125112,0.81606,-0.09246,-0.848263,0.657351,-1.053819,0.004748,-0.413862,-0.686334,0.101102,-0.211037,0.527843,0.120152,0.656689,-0.16155,-0.685425,-0.993767,0.715547,-1.085365,-0.230306
field,0.56582,0.50987,0.388228,-0.498766,1.414951,0.446688,-0.250751,-0.334198,0.043422,0.410953,0.042634,0.358337,1.055318,0.399799,0.306162,-0.866824,0.874158,-0.724976,-0.246936,0.005939,0.191026,-0.449589,1.232016,0.432525,0.398079,-0.336304,0.124118,-0.387944,-0.039576,-0.446017,0.266057,-0.371731,-0.088365,-0.34179,-0.431912,-0.891309,0.218037,0.272688,0.213948,-0.058328,-0.386358,-0.802413,0.785585,0.343116,-0.769136,0.097682,-0.232309,-0.376349,0.28117,-0.001222
