word,1,2,3,4,5,6
symbol,-0.701995,0.262135,0.583933,2.404865,-0.286248,0.717597
projective,-1.181371,-2.177698,0.098544,2.622598,-0.038831,1.542843
sphere,-1.770804,-0.758303,-0.540812,2.541868,-0.206163,1.553485
interval,-0.074498,0.303591,0.475981,3.317466,-0.481595,-0.187818
single,-0.762066,1.007617,-0.029283,3.606369,0.240871,0.19303
geometric,-0.637925,-1.013114,0.388618,2.748988,1.445561,1.38245
ideal,-0.520962,-1.56487,0.882649,2.565475,-1.046602,0.863559
dual,-1.760186,-1.348011,-0.402585,2.620255,-0.351129,1.587597
module,-0.566198,-2.047119,0.488283,2.37774,-0.751498,0.823702
invariant,-0.672491,-2.035222,0.455677,2.597574,0.036628,1.229896
$\mathbb{Q}$,-0.464431,-0.479523,1.46261,2.562425,-1.908858,0.776162
index,-0.690365,-0.050959,0.721879,2.73567,-0.306501,0.639276
information,0.366,0.765125,0.518678,2.609169,2.182666,0.344416
transformation,-0.560705,-1.657281,0.256269,2.83773,0.077364,0.974323
extension,0.014593,-1.711032,1.187561,2.807585,0.01229,0.970197
direct,-0.933706,-0.534605,0.129342,3.030784,0.074523,0.935034
uniform,-1.94692,-0.584487,-0.090989,1.747147,-0.420169,2.101671
path,-0.745837,0.27203,-0.193939,3.116445,-0.342212,0.237089
negative,-0.135047,0.010711,0.638683,3.594787,-0.480784,0.002772
image,-1.367908,-0.237531,-0.533868,2.492995,0.039504,0.813993
member,-1.145101,1.542536,0.552471,1.295582,1.763678,2.233271
inverse,0.076978,-1.312967,0.675752,3.174793,-0.360181,0.136194
step,0.03249,1.404206,1.080406,3.13726,0.016481,0.01755
independent,0.071528,0.259443,0.755274,3.353489,0.115373,-0.092967
arithmetic,0.323996,-0.401892,1.290908,2.468877,0.922117,0.767377
position,-0.99776,1.83387,0.419448,2.549276,0.749955,1.106213
calculus,0.518467,-1.233628,1.297338,2.036286,1.884679,1.142132
rational,-0.237611,-0.913384,1.018703,3.112248,-0.563446,0.74531
law,0.342234,-0.539197,0.765434,2.331787,1.403631,0.468029
tree,-0.633792,-0.068319,-0.434519,2.415303,-0.007771,0.068865
component,-0.960738,-0.339016,-0.51111,3.427607,-0.287936,0.107012
lattice,-1.268168,-1.267904,-0.050681,2.17922,-0.621368,1.365518
inequality,0.61942,-1.6188,1.478762,1.957143,0.23639,0.413619
volume,-1.304984,0.340597,0.73744,1.494736,0.4141,2.10392
section,-1.097466,-0.217225,0.394274,2.180212,0.222701,1.755994
add,-0.651971,1.18524,0.766073,3.136169,-0.215417,0.597425
$\mathrm{e}$,-0.870664,-0.482332,1.198052,2.00686,-1.571629,1.29527
fundamental,-0.734166,-0.979347,0.451819,2.806567,1.045249,1.442698
game,0.152149,0.734585,0.357583,1.855773,1.171131,0.316512
polytope,-2.344982,-0.847896,-0.113515,1.11821,-0.440072,2.929032
smooth,-0.639236,-1.846009,0.333961,3.18899,-0.367031,0.809349
partial,-0.071423,-0.961259,0.994348,2.782873,0.574007,0.711713
extend,-0.299879,-0.698741,0.758802,2.781953,0.261306,0.819792
multiplication,-0.161272,-0.477286,0.748539,3.031416,-0.322451,0.345838
boundary,-0.788407,-0.857527,-0.124636,2.906604,-0.200859,0.63688
local,-0.260311,-1.189432,0.104044,2.744755,0.539589,0.468779
node,-0.902759,1.766116,-0.210396,2.736631,-0.467325,0.290047
develop,0.407884,0.012135,1.067074,1.910759,2.568279,1.142393
difference,-0.016148,0.289301,0.767508,3.37118,0.401683,0.217713
statement,0.633865,-0.532913,1.68765,2.923428,0.510758,0.352119
tensor,-0.670318,-1.90547,-0.437118,2.677873,0.110808,0.518443
discrete,-0.088701,-1.32186,0.738399,2.740682,0.974109,0.753417
variety,-0.556457,-2.292181,0.396698,2.274928,0.347015,1.366758
generalize,-0.109509,-1.54831,0.913411,2.714032,0.496692,0.806788
sample,0.64895,1.274074,0.681143,3.345118,0.258666,-1.082044
statistic,1.052212,0.313866,1.287733,1.912916,2.1985,0.207541
axis,-1.881304,0.437351,-1.20562,3.086016,-0.831978,0.63849
hyperbolic,-1.730822,-1.531833,-0.481885,1.974349,0.159329,2.003637
rotation,-1.541897,-0.088145,-0.793147,2.753062,-0.715937,0.660084
Hilbert,-0.038345,-1.580921,1.513464,2.102136,0.775722,1.531382
digit,-0.943732,2.393539,0.469373,2.519204,-0.995564,0.550007
intersection,-1.228081,-0.808274,0.05525,2.989547,-0.757369,1.035736
addition,-0.217896,0.179196,0.90992,2.958079,0.267594,0.618948
expression,0.259042,-0.015574,0.894226,3.348396,0.097721,0.022331
Student,0.326963,2.049689,1.595079,1.347611,1.991604,1.321968
approximation,0.38469,-0.048484,0.926946,2.820208,0.777498,0.013152
$\mathbb{Z}$,-0.410396,-0.186697,1.547653,2.558752,-2.233992,0.551613
mathematics,-0.784197,0.985731,1.26474,0.204301,2.495771,2.791522
code,-0.186986,0.483974,0.196563,2.03373,0.731832,0.263768
rank,-0.418109,0.072952,0.918301,2.573016,-0.451466,0.416284
characteristic,-0.264508,-0.995983,0.81727,2.950034,-0.087349,0.658159
binary,-0.547375,0.337979,0.112276,2.808008,-0.465991,0.135683
closed,-1.080049,-1.471747,-0.140665,3.455679,-0.936997,0.782637
tangent,-1.632764,-0.93799,-0.7834,2.818691,-0.726457,0.872457
diagram,-1.124895,-0.796867,-0.244877,2.287298,0.066972,1.093834
divide,-0.781256,1.274921,1.025204,3.008873,-1.154535,0.78113
functional,0.115057,-1.540432,0.996912,2.318683,1.062571,1.034921
abelian,-0.658231,-2.509378,0.775665,2.599845,-0.416531,1.329427
odd,-0.671501,0.56176,1.01032,3.026786,-1.18178,0.486497
action,-0.52718,-1.051937,0.285408,2.723878,0.060974,0.576615
tiling,-2.820701,-0.69008,-1.718529,1.261353,-0.357431,2.345114
ratio,-0.380921,0.892467,-0.036248,2.815434,-0.078748,-0.129389
program,0.279163,1.051497,0.684062,1.948466,1.964612,0.636765
quadratic,-0.068741,-1.373686,0.871835,2.763762,-0.220636,0.554637
cube,-2.41352,0.53902,-0.660053,1.947752,-0.476275,1.837432
cycle,-1.081834,0.138476,-0.162451,2.586568,-0.609408,0.63976
figure,-2.058751,0.757006,-0.717184,2.376252,-0.104635,1.684563
argument,0.64389,0.169459,1.305545,2.850126,0.649149,-0.098719
Riemann,-0.131901,-1.939423,1.165435,2.184636,0.368115,1.061175
Euler,-0.136226,-0.71763,1.045531,1.83562,0.402903,1.113481
calculate,-0.057308,0.796555,0.558194,2.946852,0.383688,-0.001532
shape,-1.095339,0.241295,-0.751968,2.782575,0.386864,0.49829
formal,0.62461,-0.834011,1.383279,2.591901,1.272774,0.608948
derive,-0.012619,-0.831372,0.713085,2.730574,0.683307,0.714724
statistical,0.800983,0.226826,0.717921,2.184755,2.92769,0.361565
network,-0.306107,-0.032637,-1.086729,2.230048,1.953272,-0.023527
estimate,0.858196,0.827133,1.089226,3.05659,0.52933,-0.822268
norm,-0.185262,-1.511123,0.746317,2.542836,-0.942208,0.177821
polygon,-2.053535,-0.274376,-1.014123,2.257097,-0.572021,1.33307
permutation,-1.158703,0.01171,0.225411,2.339031,-1.031016,0.908735
world,-0.502466,1.409838,0.341041,1.645129,2.161243,1.301601
maximum,0.11497,0.506317,0.399384,3.244619,-0.168176,-0.436392
equivalence,-0.100246,-1.346023,0.897872,2.792196,-0.17319,0.543443
parallel,-1.261883,0.252302,-0.76242,2.832082,0.158932,0.596765
numerical,0.503193,-0.140566,0.805975,2.305407,2.177504,0.473009
orthogonal,-1.127521,-1.21345,-0.281609,2.932383,-0.80108,0.725731
isomorphic,-1.051631,-1.840528,0.623497,2.843273,-1.353803,1.197325
connection,-0.598312,-1.625397,0.076976,2.531877,0.945458,1.033731
locally,-0.520658,-2.177284,0.240456,3.183575,-0.729153,0.379392
existence,0.43176,-0.904154,1.082769,2.800954,0.629495,0.366141
complexity,0.97724,0.049344,1.205802,2.374348,1.277994,-0.218666
isomorphism,-0.259155,-1.954767,0.668266,2.805004,-0.514234,0.712313
commutative,-0.549514,-2.258255,0.790367,2.137828,-0.047074,1.344044
quotient,-0.616668,-1.522507,0.921545,2.754876,-0.863376,0.857893
half,-1.42068,0.800912,-0.063165,2.854781,-0.3867,1.185361
decomposition,-0.32456,-1.834533,0.131454,2.304913,0.045229,0.336802
density,0.095944,-0.547633,0.112994,2.977911,0.128578,-0.536822
affine,-1.230321,-2.035792,-0.082718,2.656554,-0.345836,1.22771
