word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
limit,0.157432,0.127737,0.291621,0.296221,0.5214,0.205759,0.672422,0.412025,-0.28031,-0.993589,-0.037142,-0.239334,0.19573,-0.442163,-0.579656,0.070261,-0.597308,0.403328,-0.426472,-0.107354,-0.812071,0.130113,-0.923611,-0.092003,0.13414,0.147154,-0.815245,0.096373,-0.068405,-0.301784,-0.017673,0.376533,-0.198904,-0.056086,0.279387,-0.33847,-0.678698,0.389553,0.34005,0.641969,0.089768,-0.153595,-0.147861,0.37421,0.189482,-0.425339,-0.120637,0.545117,-0.042433,-0.59299,-0.104818,0.286832,-0.697298,-0.435167,-0.610966,-0.1156,0.078089,0.05468,-0.429537,0.388077,0.329409,0.231951,0.621791,0.223109,0.126212,-0.438023,0.62437,-0.206499,1.452087,0.037738,0.31585,0.635896,-0.196513,0.190593,0.18349,0.055032,-0.199712,-0.340048,0.275511,0.392629,0.004468,-1.368524,-0.364109,-0.50469,-0.028274,-0.273245,0.464076,0.252336,-0.350663,0.48356,-1.452051,0.678111,0.038511,-0.784222,-0.186655,0.322962,-0.359667,-0.317474,0.007698,-0.212625,0.127956,-0.227695,0.49631,-0.438899,0.204523,-0.158751,0.398814,-0.40622,0.007256,-0.555817,-0.115866,-0.016696,-0.245003,-0.076128,-0.565615,0.207791,0.497986,0.101805,-0.373478,0.38927,0.565395,-0.484993,-1.07579,0.222639,-0.045196,0.18479,0.25772,-0.613651,-0.061887,0.334331,0.133373,-0.244927,-0.570949,-0.304489,-0.231574,0.325207,-0.343724,0.317488,0.440993,-0.424655,0.538058,0.558185,0.05817,-0.194671,-0.212964,0.213,-0.504162,0.014374,-0.012284,-0.04885,0.348211,-0.519038,0.113882,-0.028109,0.75136,-0.113459,-0.07335,0.388442,0.402065,0.378729,0.032772,0.613878,-0.27242,-0.2266,-0.702819,0.045248,0.435013,-0.909651,0.277353,0.155121,-0.043918,-0.37948,-0.787887,-0.349472,-0.689698,0.54394,0.647092,0.179155,-0.225495,-0.073557,0.906506,0.310155,-0.232715,-0.301761,0.116158,-0.102223,-0.527475,-0.140136,0.414687,-0.176436,0.232478,0.054954,0.119965,0.036428,-0.650178,0.235174,-0.187094,-0.184984,-0.185524,-0.608613
special,0.206111,-0.415097,-0.326998,-0.410861,-0.513437,0.314135,-0.619029,-0.376543,-0.485135,0.016393,-0.058658,-0.479245,0.606194,0.037977,0.256606,0.58731,-0.922674,0.683865,-0.266942,-0.030574,-0.356893,-0.043312,0.195918,-0.222813,-0.12769,0.076221,-0.6619,-0.163735,0.347601,-0.194094,-0.19263,0.003959,-0.052303,-0.264873,0.040925,0.172907,-0.107947,0.591819,0.286333,0.210919,-0.200861,-0.401096,-0.005973,0.098198,-0.035185,-1.202206,0.043122,0.435495,-0.229105,0.367063,-0.402857,-0.107922,-0.823238,-0.774219,0.117655,-0.15349,-0.294581,-0.025588,0.12332,-0.225376,0.033197,0.346201,-0.336793,0.121969,0.152378,-0.160507,0.125772,-0.093245,1.019004,-0.786886,0.225397,0.010592,-0.291603,-0.437374,-0.377683,0.091824,-0.820241,-0.158629,0.304443,1.101545,-0.200208,-0.969202,0.125963,0.016378,-0.175589,-0.621158,0.201535,-0.447484,0.011449,-0.543086,-0.474873,0.015519,0.109873,0.053839,-0.287538,0.381223,0.037579,-0.22287,0.366691,-0.218493,0.234008,0.134648,0.109351,0.225619,-0.23131,0.189353,-0.151972,-0.757521,-0.281647,-0.454388,0.357615,0.643723,0.425187,0.03574,0.055703,-0.075597,0.367745,0.131069,-0.380277,0.355521,-0.34756,0.092456,-0.269322,0.624561,-0.151454,-0.201733,0.378214,-0.482538,-0.355114,-0.072401,0.38958,0.448069,0.354691,-0.477951,-0.262451,0.358003,0.24915,0.452825,-0.524871,0.19433,0.032664,0.188286,0.548051,0.219651,-0.053435,-0.119608,-0.547887,-0.058114,-0.087573,0.378234,0.083337,-0.098147,-0.023886,0.311208,0.426934,0.42214,0.221543,0.562403,-0.02348,0.252289,0.07427,0.346312,0.418295,-0.035365,-0.433977,0.267385,-0.089605,-0.646156,-0.265054,0.55075,0.672797,0.055606,-0.131258,-0.115193,-0.299661,0.149266,0.192593,0.577685,-0.377346,0.283685,0.923569,0.370033,-0.188491,-0.22687,-0.234468,0.216138,-0.18965,0.144707,-0.031172,-0.146785,0.372405,0.293617,0.288581,-0.414344,0.498043,0.124166,-0.175992,-0.488078,0.722653,-0.279027
generate,0.194233,0.050972,0.339027,0.308585,-0.202479,0.95092,-0.228467,0.491072,-0.433715,-0.250675,-0.141002,-0.593832,-0.472674,-0.045473,-0.174473,-0.247238,-0.850463,0.635249,0.175985,-0.428049,-0.426627,0.092685,-0.184239,-0.090954,0.161305,0.880785,-0.255318,-0.651934,0.220211,-0.508505,-0.056552,-0.156386,-0.096028,0.022614,-0.194715,0.120108,-0.166825,-0.330896,-0.296315,-0.176113,-0.466885,-0.092783,0.182247,0.087611,-0.146338,-1.036856,0.4631,0.451139,0.3341,0.332046,0.446866,0.413997,0.118424,-0.138411,-0.341104,-0.801806,0.012148,0.299673,-0.135096,-0.455892,-0.204607,0.384241,-0.346786,-0.402413,0.002352,-0.600963,0.408246,0.336194,0.793433,-0.599188,-0.127421,-0.562624,0.141337,0.014886,0.113605,-0.267964,-0.173401,0.163477,-0.537568,0.479484,0.155724,-1.082351,-0.001449,-0.351606,-0.531763,-0.216584,0.659425,0.132332,0.279863,0.158674,-0.479028,-0.61683,0.246859,0.048029,0.002835,-0.140586,0.240347,-0.56003,-0.29949,0.159906,0.152263,-0.095517,0.509414,-0.575835,0.245153,-0.074167,0.712874,0.624258,-0.028674,-0.384704,0.098125,0.617834,-0.494439,0.112079,0.309751,-0.152486,-0.111367,0.853835,-0.530158,0.060674,0.383398,-0.428834,-0.787538,0.4988,0.17533,0.776822,0.461938,-0.5435,-0.248522,0.554128,0.338306,0.365526,0.218473,-0.218714,-0.097262,0.04837,-0.872933,-0.054395,-0.370089,-0.431963,-0.087305,0.237136,0.147569,-1.322972,-0.301078,0.525813,-0.36398,0.07171,0.076851,1.032931,0.000468,-0.062159,-0.285349,-0.044831,-0.116941,0.013564,-0.452208,0.358134,0.94888,-0.20287,0.234815,-0.046719,-0.287257,0.430794,-0.043427,0.514443,-0.235344,-0.361451,-0.042254,-0.095226,0.389924,-0.529292,0.678275,0.11328,-0.129913,0.537776,-0.147859,0.621393,-0.507668,0.095099,0.675758,-0.220195,0.42035,-0.409387,-0.373455,0.269938,0.23736,-0.01933,-0.229331,0.116822,-0.134965,-0.06855,-0.284563,-0.848775,0.12395,0.463403,-0.93955,0.35525,0.792029,0.688825
coefficient,-0.571281,0.145668,0.360925,0.090737,-0.144943,0.245155,-0.519987,-0.594317,-0.539297,0.331194,-0.865255,-0.480518,0.052203,1.031468,0.328909,-0.15217,-1.217508,0.978909,-0.441772,0.038136,-0.082401,0.227992,-0.690815,-0.310014,0.00316,1.179958,-0.543202,0.082044,-0.548958,-0.055233,-0.396482,-0.582721,0.459945,-0.473631,-0.070836,0.477888,-0.086463,0.261841,0.448559,-0.427908,-0.004316,-0.460353,0.077639,0.392074,0.094689,-0.519834,-0.69224,0.465693,-0.564957,-0.152179,0.256885,-0.193499,-0.122287,0.245241,-0.491724,-0.196259,0.219477,-0.640612,-0.409337,-0.174462,0.638417,0.56039,-0.042627,0.178642,0.063246,0.231296,0.431072,0.26752,-0.268523,-0.220516,0.1001,-0.104478,-0.440375,-0.064846,-0.379285,-0.32372,-0.42403,-0.516343,0.359143,-0.179979,0.499174,-1.750909,-0.171785,0.321174,-0.621892,-0.845595,-0.184327,-0.151293,-0.08491,0.721805,-0.822929,-0.546653,-0.537307,-0.18031,-0.737607,0.221691,-0.072011,-0.133752,0.196852,-0.112593,-0.756597,0.676251,0.302759,-0.119683,0.600455,-0.534494,0.035696,0.071072,-0.518738,0.502432,0.090752,-0.577929,0.234483,-0.439014,0.245386,0.951123,-0.06806,0.516206,-0.369166,0.030001,0.782894,0.331806,-0.650643,-0.051068,0.312441,0.454039,-0.105092,-0.263132,-0.249873,0.106745,0.612356,0.842188,0.174775,-0.61232,0.065602,-0.145912,-0.077546,0.691631,-0.446141,0.612334,-0.167379,0.444239,0.171815,-0.653311,-0.789434,0.244165,-0.91535,0.608045,-0.458468,0.089575,0.07615,0.067641,0.0332,-0.343698,-0.356627,0.223987,-0.040826,0.11553,0.53205,-0.362216,0.026779,0.192552,-0.404763,0.340528,-0.651241,0.155105,-0.13255,-0.830922,-0.06546,0.004604,0.124346,-0.944464,-0.108525,0.75507,0.368776,-0.194099,0.247485,0.074303,0.717279,-0.340054,0.912973,0.352493,0.492093,-0.396489,-0.281781,0.826906,0.129185,-0.046509,-0.484664,-0.182404,-0.162395,0.188647,-0.421376,-0.446658,-0.472136,-0.028446,-0.22957,0.561409,0.84116,-0.415513
standard,0.349815,0.203323,-0.533144,0.498508,0.351641,0.290009,-0.292865,0.2954,-0.51683,-0.03645,0.135892,-0.15135,0.188347,0.226751,-1.130702,-0.577957,-0.552362,0.350754,-0.196215,-0.110961,-0.756175,-0.25617,-0.231975,0.171427,-0.042567,0.337142,-0.430796,-0.337368,-0.185499,-0.681853,-0.251848,0.486146,0.184395,-1.051908,0.29854,0.039305,-0.672747,-0.178758,0.430097,-0.08548,0.148391,-0.854537,-0.136062,0.245629,-0.133252,-0.695387,0.232578,0.318182,-0.256658,-0.23992,0.313445,0.236,0.214849,-0.74323,-0.567369,0.052623,-0.089872,-0.471345,-0.501538,0.000629,0.104841,0.224183,-0.088033,-0.115355,0.408343,-0.202037,0.008331,-0.186549,0.091542,0.224152,0.571817,0.561441,-0.864687,0.102592,0.25457,0.06336,-0.402599,-0.966415,0.086525,-0.125536,-0.47033,-1.238934,-0.215186,0.705579,-0.484615,-0.262903,0.524945,-0.467224,0.687899,0.441991,-0.551596,0.275909,0.411935,0.005206,-0.873654,0.588715,0.004599,-0.487338,0.231344,0.066648,0.589998,-0.040674,0.224136,0.208827,-0.211979,-0.665015,0.659868,0.696943,-0.444109,-0.476812,0.066644,-0.554399,0.089677,0.430469,-0.122365,-0.329997,0.249984,-0.42587,-0.595168,0.113917,-0.315023,0.148992,-1.096061,-0.070804,0.196702,-0.009638,0.307773,-0.633455,-0.596022,0.59131,0.43205,-0.338938,0.259474,-0.128785,-0.59411,0.193633,-0.129962,0.085206,-0.503488,-0.799635,-0.74683,1.051874,0.638478,-0.236748,0.528904,0.292475,-0.131547,-0.129404,0.13823,0.417874,-0.08381,-0.203642,0.029308,-0.406677,0.388471,0.107493,0.126076,0.48319,-0.359972,0.282244,-0.042528,-0.265885,0.354224,0.046204,-0.1687,-0.065446,0.248372,0.356882,0.2059,0.518676,0.270447,-0.706232,-0.049611,0.023191,0.101816,-0.3178,-0.73273,0.484123,-0.522773,0.100193,0.306845,0.128824,0.379193,-0.202101,-0.012258,0.314076,-0.202636,-0.513234,-0.288445,0.266085,-0.291884,-0.284504,0.224298,-0.05036,-0.606463,0.126207,-0.067888,0.178906,0.169753,0.07292
identity,-0.127842,-1.033365,-0.397949,0.407051,-0.40698,0.462853,0.07007,0.065612,-0.975773,-0.983768,-0.510593,-0.148653,-0.009586,-0.018092,0.502896,0.197077,-0.693032,0.349581,-0.185593,-0.402038,0.193485,-0.336792,-0.100614,-0.624871,-0.82594,0.42403,-1.170091,-0.31545,0.021492,-0.538039,-0.021485,0.150381,0.155528,0.073218,-0.283703,-0.150725,-0.221493,0.720705,0.649457,0.471755,-0.21679,-0.512093,0.326825,0.354949,0.619144,-0.873889,-0.064592,-0.141127,0.002601,0.218903,0.219215,0.052436,0.573858,-0.118621,0.32412,0.058229,-0.708616,0.104087,0.768596,0.008697,0.626038,0.206117,0.143804,-0.155609,-0.038886,-0.427566,-0.229779,0.341413,0.606255,-0.472815,0.226637,0.0937,-0.24686,0.030039,0.27015,0.304965,-0.889497,-0.35795,0.543496,0.242634,-0.275447,-1.283051,-0.050443,0.44499,-0.813933,0.478977,0.561847,-0.174477,0.258683,-0.024412,-0.841537,-0.164237,0.360354,-0.416562,-0.174256,0.097558,0.265537,-0.344921,0.102995,-0.075861,-0.167342,-0.214983,0.124482,0.51191,0.805803,-0.210505,-0.148364,-0.798447,-0.117966,0.460419,0.323933,0.416198,-0.172309,-0.224778,-0.174665,-0.352834,0.34319,-0.532767,0.050487,0.329141,0.608052,0.380568,-0.159741,0.141273,1.174641,-0.122531,-0.233548,0.218966,-0.495965,-0.116904,-0.055722,0.54212,0.158144,-1.093839,-0.047762,-0.187756,0.129271,0.294885,-1.122522,-0.18378,0.004782,0.38185,0.052512,-0.453812,0.224465,0.517428,-0.569509,0.140223,-0.092191,0.081089,-0.20782,-0.234514,-0.193266,0.43179,0.140372,0.299175,-0.142873,-0.062516,-0.194322,-0.317537,0.181331,-0.351851,0.101839,-0.057805,-0.488402,-0.055149,-0.28123,-0.937667,-0.594014,0.368385,-0.262543,-0.758333,0.145413,0.372881,0.867074,0.090654,-0.524584,0.288574,-0.125274,-0.090297,0.978903,-0.079505,0.576209,-0.063253,-0.702623,0.340679,-0.752651,0.477002,0.524023,-0.130913,0.513582,0.394805,0.171959,-0.651075,0.279432,-0.149597,0.249334,0.284281,0.546231,0.739684
four,-0.203147,0.235011,-0.584648,-0.413506,-0.981353,0.141305,-0.049431,-0.454203,-0.351808,-0.788582,0.36721,-0.173325,0.065142,-0.511443,0.496379,-0.031136,-0.494588,0.228713,-0.39482,-0.262149,-0.809981,0.036445,-0.410482,-0.268937,0.290247,-0.375434,-0.428882,-0.183195,-0.078312,0.014142,0.040028,0.116527,0.058879,-0.156649,-0.534316,0.113697,-0.001435,0.10453,0.048937,0.627469,0.372403,-0.225401,0.075438,0.561326,0.683004,-0.757735,0.111367,0.324787,-0.062118,0.636443,-0.005008,-0.058931,0.090706,-0.898563,0.668818,0.372477,-0.286621,0.580086,-0.055253,0.686226,-0.067036,0.721047,-0.173396,-0.288173,0.109653,0.024839,0.29714,0.136621,-0.177432,-0.121648,0.19362,0.341127,-0.026482,-0.014901,-0.56171,0.003886,-0.338038,-0.109975,-0.283461,0.552146,-0.426894,-1.362039,-0.268326,0.204051,-0.153265,-0.104272,0.52921,0.236401,-0.054812,-0.195639,-0.082242,-0.994115,0.068592,-0.323966,-0.697024,-0.470599,-0.064965,-0.052642,-0.074791,-0.104376,0.550333,0.429183,0.899008,-0.274106,-0.270591,-0.438596,0.246842,-0.366613,0.452526,0.416532,0.084784,0.499918,-0.01871,-0.09041,-0.355603,-0.513255,0.404337,0.57319,-0.334894,0.073687,-0.352241,-0.180075,-0.257967,0.119744,-0.060528,0.02493,1.004807,-0.668701,0.046559,0.074122,0.719985,0.471203,-0.239768,-0.632726,-0.292515,-0.156837,0.739035,0.216536,-0.346139,-0.595155,-0.185355,0.129887,0.16817,0.04105,0.06778,-0.578705,-0.938686,0.213665,0.338104,0.85914,0.041776,-0.690177,-0.330622,-0.261839,0.395306,-0.086932,0.086765,-0.237379,0.229212,-0.402248,0.396355,-0.364077,0.982716,0.206269,-0.669887,0.432059,0.636649,-0.007651,0.335727,0.37385,0.339613,-0.68578,-0.33686,-0.066216,0.300642,0.032204,0.388256,0.189254,-0.374223,-0.298369,0.181092,0.574477,0.312165,0.372175,0.26252,0.454911,0.117637,0.089026,-0.242674,0.108859,0.176447,0.365227,-0.083811,-0.117513,0.120404,-0.044144,-0.23304,-0.164684,0.792028,0.479529
rule,-1.221432,-0.652936,0.187006,0.37686,0.297618,0.370658,0.444669,-0.178056,-0.261825,-1.605871,-0.423022,0.614332,0.414986,0.79082,-0.043094,0.239594,-0.443933,1.309014,-0.031615,-0.650581,-0.761768,0.218217,0.012043,-0.137559,-0.302974,0.865159,-0.836813,-0.660501,0.750307,0.293831,-0.282158,0.299519,-0.207257,-0.543166,-0.489922,0.048667,-0.562339,0.799308,0.583626,0.095171,0.402947,-0.515106,0.916597,0.21026,0.246962,-0.635598,0.201914,-0.084494,-0.243443,0.441649,-0.246084,0.03176,-0.310309,-0.621913,-0.61009,0.487592,0.082898,-0.014905,-0.097762,-0.28759,0.282136,-0.052692,0.569607,-0.25448,0.089942,0.563368,-0.477246,-0.693849,0.13497,0.590931,-0.003929,0.131491,-0.556145,0.483083,0.047855,-0.030036,-0.494839,-0.0142,-0.103679,-0.102578,-0.083826,-0.598267,0.685506,0.04437,-0.359297,0.140579,0.047421,-0.047534,0.043539,0.459592,-0.654747,-0.012949,0.36781,0.233782,-0.226345,-0.544196,-0.402572,-0.384083,-0.295683,0.715479,-0.138915,0.230243,0.301739,-0.191036,-0.455778,0.632025,0.215463,0.834944,-0.623806,0.382434,0.688058,1.106984,-0.785358,0.026135,0.291334,-0.339561,0.405848,0.491445,0.23468,-0.023144,-0.925147,0.461933,-0.432997,-0.480841,0.416779,0.140936,-0.089931,-0.148847,-0.085351,0.209488,0.370289,0.219739,0.167235,-0.245613,0.686914,0.291371,0.634748,-0.039563,-0.639893,-0.436771,-0.514145,0.046142,-0.284621,-0.84904,-0.219551,0.369795,-0.194299,0.017498,0.065847,0.599417,0.510559,0.553293,0.290806,0.577159,-0.354683,0.276568,-0.094396,-0.003215,-0.06265,0.391905,0.161091,-0.236335,-0.067792,-0.426116,-0.385281,-0.582331,1.143785,-0.431245,0.356856,0.629994,-0.838506,-1.108363,-0.615406,-0.007696,-0.156922,-0.349567,0.097148,1.344444,0.276359,0.003244,-0.074071,-0.036945,0.475444,-0.349043,-0.294953,0.467447,-0.465886,0.303383,-0.073325,-0.86494,-0.257679,0.487311,-0.16379,-0.75221,0.335742,0.003626,-0.158526,-0.00293,0.516443,0.191791
topological,-0.160141,0.113229,-0.757672,-0.743454,-0.213956,0.322703,-0.090498,-0.0776,0.369515,-0.917269,-0.153428,-0.184304,-0.118449,0.060806,-0.00231,0.233404,-0.969368,-0.532574,-0.592712,0.151407,-0.907422,-0.399336,-0.331938,-0.773134,-0.013619,0.687697,-1.112547,-0.012109,0.931868,-0.446686,-0.741542,0.377941,0.339112,-0.535816,0.214589,0.375738,0.527516,-0.433325,-0.000524,0.281565,-0.152295,0.655987,-0.592635,0.853652,-0.477909,-0.924079,0.015347,0.138721,-0.195579,0.09042,1.021703,-0.266667,0.386274,-0.14311,0.056462,0.197384,-0.259733,0.577335,-0.373149,-0.23453,0.178253,0.144985,0.868668,-0.477069,-0.276181,-0.012297,-0.393455,0.165974,0.715325,-0.361668,0.293708,-0.243333,-0.370559,-0.453246,0.468338,-0.509412,-0.3926,0.310695,-0.324381,-0.016876,0.341008,-1.464298,0.015659,0.168724,-0.258954,0.489228,0.737193,-0.336541,-0.228858,-0.386836,-0.151551,0.014701,0.472281,-0.87195,0.795062,0.277225,0.413152,-0.111921,0.07587,0.142364,0.250243,-0.444638,0.17117,0.470246,-0.009202,-0.75742,-0.187708,-0.05643,0.384177,0.127634,-0.099337,0.898248,-0.105332,-0.180502,0.208005,-0.237562,-0.06348,-0.487954,-0.387825,-0.202806,0.367835,-0.086621,-0.286863,0.677821,-0.668237,0.412165,0.528935,-0.017048,-0.425848,0.468458,-0.525957,-0.150399,-0.006722,-0.231587,-0.483308,0.422657,-0.513171,-0.020982,-0.40816,-0.537445,-0.123451,0.431175,0.062183,-0.813204,0.146145,-0.14946,-0.16036,-0.131363,-0.260752,0.64548,-0.569724,-0.486283,-0.234371,0.967865,0.581824,-0.466263,-0.262575,0.179906,0.477831,-0.204546,0.126903,0.326822,0.62021,0.020381,-0.410109,-0.142329,-0.375642,-0.439619,0.373367,-0.076906,-0.024052,-0.511868,-0.048752,-0.30789,-0.27891,-0.789879,0.252616,0.090579,-0.017375,0.288893,0.664924,0.366826,0.712585,-0.219647,-0.162907,-0.17617,-0.334624,0.745985,-0.577106,0.220145,0.155643,0.458181,-0.558953,-0.362737,-0.610039,0.558257,-0.335526,-0.201157,-0.715346,-0.417811
computer,0.025673,0.2996,-0.752178,-0.229419,0.678545,0.401337,-0.29949,0.364348,-0.447126,0.072252,-0.268999,-0.182068,0.177467,0.282826,-0.235927,-0.6548,-1.001885,0.149812,-0.540591,-0.025011,-1.031054,-0.631738,-0.171703,-0.58676,-0.299791,0.201805,-0.380605,-0.601445,-0.549837,-0.408529,-0.625477,0.033708,0.110199,0.276164,-1.06269,-0.216698,-0.66429,-0.085614,0.34331,0.023981,-0.071596,0.484731,-0.392104,0.005675,-0.1202,-1.006537,0.446147,-1.118733,0.083309,-0.555231,-0.902817,0.360486,-0.885661,-1.371321,0.28728,-0.535384,-0.553568,0.399428,-0.400735,-0.305906,0.061906,0.220845,0.07153,0.166485,0.330608,-0.55059,-0.34592,-0.209913,0.647644,-0.068401,-0.58005,-0.353407,0.471188,0.216284,-0.250141,-0.283686,0.196738,0.045352,-0.398221,0.120035,0.807342,-0.792778,0.306414,-0.087971,-1.024178,0.279255,-0.053374,-0.050687,0.280678,0.156487,-0.707924,-0.486635,0.182547,0.349191,-0.463684,-0.129409,-0.090771,-0.272685,-0.177323,-0.379177,0.094641,-0.169199,0.773406,-0.268539,-0.32466,-0.588335,0.269128,-0.151748,0.267311,-0.582377,-0.22488,-0.423531,0.134577,-0.314094,-0.005258,-0.546409,-0.370725,0.301762,-0.241565,-0.078572,-0.981868,0.04392,-1.014323,0.029668,-0.649885,-0.024412,0.075443,0.908888,-0.250867,0.074019,0.699894,0.047424,0.331584,0.688254,-0.637726,0.602713,0.199753,0.104744,-0.259472,-0.704242,-0.196347,1.306713,-0.048492,0.061139,-0.296981,0.014834,-0.214567,-0.372114,-0.119416,0.255878,0.201879,-0.330522,0.323062,0.421386,0.190698,-1.031184,0.114605,-0.324467,-0.454614,0.293822,0.103179,0.091798,0.015285,-0.254579,-0.078233,0.430682,-0.109363,0.017571,-0.165256,1.13491,-0.560763,0.075013,-0.429549,-0.110548,-0.073777,-0.265606,1.09358,-0.049874,-0.270421,0.188553,0.225271,0.166784,0.641128,-0.483755,0.233777,0.012345,-0.186679,0.493957,-0.08675,0.227971,-0.697782,-0.037049,0.260278,0.233876,-0.403754,0.904622,-1.133287,0.06013,0.194654,0.569446
derivative,-0.42627,-0.139566,0.316144,0.462758,-0.125213,0.34556,0.241372,0.106815,-0.076096,-1.022699,-0.548677,0.425034,0.019568,0.00432,0.382095,0.058831,-0.85824,0.596828,-0.186954,0.175323,-0.432058,-0.766964,-0.308485,-0.653163,-0.918259,0.568595,-1.610926,0.181494,-0.046847,-0.696775,-0.238127,0.406417,-0.611535,-0.164741,0.344248,-0.128715,-0.18713,0.299637,1.08964,0.351478,0.237101,-0.945113,-0.463746,0.392957,0.574399,-0.358595,0.611783,0.662549,0.732318,-0.74312,0.735791,-0.169475,-0.384756,-0.409423,0.082328,-0.003912,-0.029541,-0.381628,0.192924,0.012915,0.746268,0.12066,0.589642,0.160449,0.565628,0.294772,0.023892,0.538485,0.988448,-0.126708,-0.351347,-0.181079,-1.065706,1.016546,0.140122,-0.00259,-0.807072,-0.576522,0.371711,-0.000132,-0.86154,-0.411522,0.283013,0.168987,0.257236,0.018211,0.038731,-0.190241,-0.443423,0.790796,-0.568749,-0.741351,0.340612,-0.287425,-0.269823,0.485427,-0.480074,0.097688,0.346378,0.012843,-0.113463,-0.226609,0.990404,-0.064494,0.592588,-0.149914,0.036444,-0.373649,-0.119832,-0.054767,0.062054,-0.032704,0.530017,-0.353079,0.047666,-0.433223,0.420141,0.066741,-0.09097,0.253407,0.230883,0.412315,-0.547504,0.475787,0.1308,0.040959,0.063852,0.18075,-0.127601,0.156717,-0.247663,0.239791,0.416982,-0.299631,0.558209,0.334771,0.309495,0.599799,-0.089666,-0.359669,0.031024,0.081605,0.777233,-0.549368,-0.640423,-0.722161,-0.748738,-0.393627,-0.577411,-0.050916,0.635798,-0.155244,-0.237956,-0.214064,0.133974,0.359492,-0.358679,0.005233,-0.145415,0.035096,-0.231765,0.097716,-0.245813,-0.154867,-0.681046,-0.214955,0.746049,-0.523882,-0.444655,0.337793,-0.153014,-0.964605,-0.063548,0.479491,0.667628,-0.402925,0.152431,0.100186,-0.340907,-0.603103,0.580252,0.112575,0.330031,-0.208883,0.603006,-0.014163,0.314601,0.030529,-0.564182,-0.10514,0.534532,-0.004089,-0.484258,-0.724522,-0.153443,0.081166,-0.418295,-0.53134,-0.751559,-0.314258
symmetry,0.028653,-0.165728,-0.08181,0.257512,-0.719594,0.272893,-0.190408,-1.20378,0.003255,-1.254397,-0.681458,-0.666543,-0.462795,-0.767703,0.183833,-0.033887,-0.371567,-0.392245,-0.667145,-0.91579,-1.117255,-0.105318,-0.073756,-0.145383,1.062513,0.482079,-1.101186,-0.249796,0.848943,-0.100514,-0.267922,-0.381021,-0.078593,-0.212886,-0.415375,0.587401,-0.016303,-0.621774,-0.093949,-0.022751,-0.597157,-0.12472,-0.141062,0.164062,0.491337,-0.260382,0.087523,0.853622,0.556945,-0.32048,0.038185,0.384437,-0.16147,-1.106257,-0.816985,0.203345,-0.248501,-0.152431,0.044811,-0.039252,0.189855,0.13601,0.001488,-0.092071,0.573724,-0.016378,0.77444,-0.028209,0.126764,-0.280584,0.112245,-0.084123,-0.021437,-0.058773,-0.171102,-0.104971,-0.613433,0.082223,-0.043027,1.179561,0.57623,-0.504368,0.017252,0.285376,-0.250184,-0.288063,0.662872,-0.322967,-0.451023,-0.273535,-0.674703,-0.460032,0.38103,-0.056522,0.837239,0.280259,-0.662303,0.222759,0.421515,0.12462,0.525584,0.974141,0.140783,-0.283449,-0.002914,-0.01046,0.190151,-0.95055,0.312427,-0.704331,0.149855,0.430858,0.12048,-0.314447,-0.990222,-0.720535,0.289623,0.175768,-0.726535,-0.340997,-0.56321,0.00393,0.096336,0.350216,1.066356,-0.211498,0.653857,-0.497894,-0.964323,0.415357,0.61513,-0.026037,-0.337065,0.45424,0.008858,-0.841116,-0.944931,0.125829,0.188661,-0.298845,-0.309226,-0.141556,0.276679,-0.762418,0.626604,-0.391897,-0.482498,-0.02746,0.603309,0.267299,-1.089588,-0.553766,-0.374163,0.895768,0.273106,0.655297,-0.568909,-0.213136,0.095115,0.587491,-0.012058,-0.350517,-0.32399,0.919938,-0.931988,0.270646,0.362292,0.317248,-0.336475,0.46897,-0.009063,-1.110276,-0.315465,0.641165,0.351666,-0.065659,0.224029,-0.572147,-0.519725,0.512178,0.241162,0.535948,0.394672,-0.000381,0.420744,0.867621,-0.757019,0.792842,-0.001414,0.393761,0.424155,0.086497,-0.960531,-0.942967,0.322655,-0.713792,0.040658,0.165093,0.544883,0.63053
