word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
linear,0.635873,0.154229,0.615767,0.510535,0.860117,-0.267579,1.142526,-0.192344,-0.637137,0.121054,-1.388206,1.591173,0.704115,-0.005399,0.244481,-1.927316,0.991654,-0.455855,0.561034,0.826007,0.403219,-0.583248,-1.185901,0.508168,-0.543623,-0.993627,0.327309,-0.334162,-1.233664,-0.088693,0.440301,0.037683,-1.017517,0.030536,-0.520525,0.323305,-0.752486,-0.773959,-0.482002,-1.884577,1.492785,-0.303255,-0.568571,0.518188,0.710106,0.018943,0.096566,0.551385
polynomial,0.004794,-0.721709,0.367735,0.280862,0.999765,0.311226,0.06796,-1.192255,-1.310762,-0.813274,-0.806743,2.235162,0.28712,1.632094,0.236567,-0.94835,-0.078039,0.500907,-0.492886,1.485709,-0.50374,-0.836384,0.094034,-0.725842,0.481088,-1.35001,2.640919,-0.660075,-1.623065,1.374621,-0.127499,0.158276,-1.812626,-0.365914,0.081351,-1.168658,0.287886,-0.299192,-0.438021,-0.708872,1.000154,-0.541859,-1.071517,0.64647,0.921162,0.159298,-0.833343,0.360025
algorithm,-0.273243,-0.998369,0.040937,0.038054,1.080331,0.967664,-0.003589,-1.085456,-0.397409,-0.832079,-0.611362,1.195357,0.705416,1.405862,0.069154,-1.567517,0.800533,0.390389,0.11667,0.522561,-0.96227,0.014493,-0.751438,-0.051063,0.452312,-0.944599,0.796497,-0.802634,-1.130812,0.79975,0.312091,0.744515,-1.691911,0.195057,0.435205,1.086582,0.746104,0.080008,-0.280214,-1.745267,1.048078,-1.031828,-1.398645,0.032473,0.375286,0.358461,-1.294887,-0.175667
mathematician,-1.118979,0.070548,-0.274699,-0.217092,0.249067,-0.425822,0.112472,-1.282272,-0.815529,-1.225008,-0.083338,-0.03679,-1.009774,-0.273648,-1.883675,0.15135,-0.60391,0.096444,0.324689,-1.148742,-0.516377,-0.2391,-0.429223,0.328719,0.610008,-1.509407,0.386528,-1.055935,-1.464186,1.643303,-0.035827,-0.102891,-1.387211,-1.07641,1.006103,0.643477,-1.142755,-0.273667,0.382736,0.952476,1.773854,-0.041469,-0.354082,0.345158,0.214253,-0.049061,0.944859,0.987819
definition,0.211786,-0.138028,-0.345813,0.384072,0.431843,0.402048,0.792157,-0.127559,-0.217663,-0.712504,-0.760106,1.15969,0.673914,-0.17188,0.28473,-1.00279,-0.27228,-0.03388,0.644045,-0.512831,-0.263428,0.019694,-0.123435,-0.277118,-0.359595,-0.937483,0.672516,0.132397,-0.080788,0.207759,-1.331156,0.45158,-1.106896,-0.052003,-0.382302,-0.20443,0.08637,-0.749472,-0.968211,-1.929542,0.659191,0.318428,-0.534532,0.241878,0.274959,-0.349193,-0.388855,-0.075933
product,0.271697,0.139116,0.004344,0.436159,-0.28381,-0.789525,-0.213022,-0.369899,-0.444257,0.046937,0.248996,0.969797,0.409406,0.243715,-0.301895,-0.263792,0.420499,-0.529557,1.176141,-0.202174,0.50995,0.754821,0.335607,0.141132,-0.706648,0.299607,0.964803,0.299256,0.117025,-0.356005,-0.423501,2.093744,-1.127904,0.637807,0.10027,-0.41459,0.225036,0.55312,-0.03863,-2.349732,0.016038,0.99634,-1.402486,0.101536,0.49832,0.666698,-0.019139,-0.499862
state,-0.249014,0.079211,-0.076504,0.013143,-0.309234,-1.154969,0.517631,0.501929,0.418904,-0.538321,0.38049,0.086532,0.354517,-0.41244,-0.42529,-0.066047,-1.39155,-0.12166,-0.116002,-0.595185,0.025721,-0.161691,0.617767,0.396613,0.047777,0.03241,-0.402145,-0.708341,-0.150769,-0.633715,-1.144641,0.924805,0.04266,-0.253723,0.349126,0.054455,0.896726,-0.536845,-1.211712,-0.846513,0.611825,-0.770985,0.571183,-0.124048,-0.244494,0.303749,-0.541894,-0.116548
sequence,-0.150722,-0.722653,0.420921,0.000379,0.153768,0.084262,-0.355652,-0.110251,-0.353283,-1.239215,-0.814018,1.312857,0.217085,0.762797,0.024911,-0.9126,0.578191,-0.10405,-0.58188,0.685983,-0.541725,-0.670029,-0.836259,0.54722,-0.158986,0.525755,0.912931,0.065029,-0.199952,0.59558,0.251831,0.132991,-0.826867,0.400551,-0.787365,0.172824,0.579606,-1.174457,-0.716478,-1.971954,-0.181317,0.091725,-0.518495,0.205466,-0.834276,-0.494181,-0.17349,0.763214
distribution,-0.035307,-0.438923,-0.470373,0.724593,-0.12939,-0.773532,0.51357,0.374079,-1.272644,0.342337,-1.206656,1.25239,1.210041,-0.376735,-0.144588,-0.356983,1.212435,-1.043218,1.20248,0.063797,0.079189,0.154213,-0.237637,-0.544137,0.070888,0.219126,0.313826,-0.143774,-0.625604,-0.449427,-0.4074,0.404091,-1.453628,0.076972,-0.473487,-0.37358,0.550066,0.253757,-0.538224,-1.420983,0.29098,-0.332753,-0.082488,0.630432,0.217531,0.171405,-0.54159,-0.493465
variable,-0.291323,-0.235102,0.222223,0.500599,0.775309,0.328159,0.593294,0.223728,-0.835311,0.367659,-1.048695,1.518148,1.131236,-0.149375,-0.279729,-0.734006,0.741665,-0.276395,0.029842,0.861461,0.045214,-0.544543,0.182539,0.199428,-0.11784,-0.039152,1.241809,0.444223,-0.913747,0.401225,-0.654608,-0.009993,-1.725052,-0.075235,-0.288755,0.288023,-0.309643,-0.800733,-0.331479,-2.040813,-0.362307,-0.191674,-1.026845,0.423986,0.447897,-0.814029,-0.860174,-0.261281
solution,0.030357,0.225529,0.098231,0.503973,0.459148,-0.225222,0.209653,-0.150543,-0.742574,-0.160143,0.134305,1.335286,0.588908,0.081647,-0.405166,-0.517727,0.094419,-0.428823,-0.032291,0.158935,-0.265637,-0.119183,-0.274857,-0.228025,-0.629778,-0.662222,0.450793,-0.366951,0.391921,-0.103076,-0.723661,1.845149,-1.106817,0.611377,0.008668,0.191034,-0.486686,-0.107318,-0.044753,-1.868184,0.698568,0.333875,-1.156437,-0.125319,0.362022,0.472175,-0.715942,-0.589012
square,0.901446,-0.162242,0.88858,0.164073,0.037185,-1.034382,-0.547093,0.109747,-0.21844,0.992202,-0.368386,0.073217,-1.023818,0.279701,-0.298168,-0.71169,0.065833,-0.395769,0.189689,0.670198,1.317814,-0.523375,-0.585775,-0.011616,-0.060309,-1.374659,0.512725,-0.603754,-0.582538,-0.790266,0.111924,0.335931,-0.597271,-0.122418,0.060038,-0.914515,-0.099831,-0.494913,-0.903824,-1.093297,0.154077,-1.489835,0.72138,-0.180518,0.722871,-0.285609,0.914577,0.761476
