word,1,2,3,4,5,6,7,8
negative,1.622171,-0.837399,-1.635453,-0.433198,-1.637631,2.401712,0.382064,0.384741
image,0.341909,-1.00318,-0.418053,0.090357,0.250373,2.195144,1.340856,1.568161
member,-2.462417,0.958794,-0.660606,-0.295926,-0.160683,2.333225,0.357434,1.652499
inverse,1.857688,-1.103786,-0.268404,0.431949,-1.623547,2.332966,0.33197,0.560229
step,1.49298,0.23603,-2.231561,-0.492837,-0.70641,1.723098,0.186687,1.348102
independent,1.432805,0.10085,-1.129007,-0.824974,-0.446615,2.473817,0.171,1.049351
arithmetic,1.165591,0.596536,-0.645285,0.995238,-1.211751,2.16303,-0.030881,1.32402
position,-0.940194,0.402669,-1.958664,-1.048924,-0.531963,2.305994,0.411197,1.110155
calculus,0.623299,1.176107,0.321126,1.814553,-1.551899,2.427132,-0.130048,0.693282
rational,1.393383,-0.910417,-0.469342,-0.029883,-1.765815,2.324384,-0.062784,0.809542
law,0.525714,0.571944,-0.845115,0.719889,-1.81076,2.391973,0.410979,-0.423142
tree,0.920754,-0.297735,-0.221428,-0.773696,0.896696,1.885532,0.445212,1.89555
component,1.052636,-0.99512,-0.648478,-0.614863,-0.277217,2.647733,1.112245,0.900912
lattice,0.309133,-1.533413,0.617008,-0.294609,-0.168611,2.297672,0.468628,1.651749
inequality,1.127436,-0.318217,-0.137909,0.504292,-2.431947,1.664843,-0.835961,-0.119663
volume,-0.811753,-0.421098,-0.521868,1.092002,-0.881552,1.691116,0.5973,2.137168
section,-0.535749,-0.590292,-0.315776,0.099235,-0.893638,2.30818,0.304941,1.39352
add,0.618218,-0.352339,-2.096184,-0.562933,-0.737563,1.945971,0.707163,1.549843
$\mathrm{e}$,0.406761,-1.427118,-0.040536,-1.169549,-1.009005,1.524056,-0.973407,1.873057
fundamental,0.106455,-0.091926,0.426433,0.083749,-0.884909,3.169511,0.345633,1.115589
game,0.272645,1.373873,-0.583621,-0.268909,0.579052,1.798666,-0.002043,1.163024
polytope,-1.36612,-1.801557,0.653515,0.889324,0.046932,1.579367,0.947086,3.075685
smooth,0.730373,-1.076787,0.886684,-1.192285,-0.911712,3.314422,-0.322314,0.588426
partial,1.080034,0.022135,0.047339,0.36979,-0.839649,2.650918,0.053311,1.183319
extend,0.720546,-0.212217,-0.256059,-0.02047,-1.343774,2.587098,-0.168861,0.851296
multiplication,1.666108,-1.001818,-0.885946,0.389472,-1.308721,1.974374,0.44193,1.179552
boundary,0.318093,-0.745823,-0.000668,-0.892956,-0.707557,2.80883,0.411519,0.286525
local,0.72376,0.063509,0.46462,-0.565958,-0.456738,3.087424,0.130681,0.477261
node,0.158184,-0.190576,-1.769478,-1.667124,0.853037,1.659287,0.757935,1.758323
develop,-0.114036,1.728886,-0.564069,1.162343,-1.151968,2.450239,-0.032274,0.708676
difference,1.289189,0.047339,-1.52953,0.112269,-1.102092,2.308112,0.69327,0.750451
statement,1.339475,0.751009,-0.69123,-0.295813,-1.77073,2.650784,-0.884855,0.545996
