word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
order,-0.785971,-0.143755,-2.201436,0.166686,-0.258965,-1.133721,-0.070331,-0.237933,-0.82419,0.191244,0.202046,-0.353772,0.222337,-0.434073,0.617643,0.01479,0.436759,-0.366886,0.445627,-0.063783,0.428909,-0.011853,0.306209,0.337109,0.241194,-0.24995,0.511966,0.305021,-0.584243,0.128179,0.093356,-0.514444
equation,2.397537,-0.673985,-0.445662,-1.353816,1.177136,0.012715,-0.476241,-1.609678,-0.171151,1.156055,-0.679164,-0.289695,-0.726912,-0.89762,-0.851221,0.37733,-0.559251,-0.025524,0.770177,-0.831484,1.023137,0.61389,-0.959825,0.607861,1.273342,-1.33444,1.225448,-0.374748,-1.052735,1.482623,0.557446,-1.477172
first,-0.659006,1.073092,-1.377019,0.373983,0.260377,0.034186,0.013798,0.23341,-1.083775,-0.384466,-0.350824,0.081832,0.483691,-0.813746,0.33561,0.430921,-0.119541,0.033238,-0.497095,0.1636,0.326039,-0.224038,-0.539715,0.552833,0.022001,0.189481,-0.090331,-0.020255,-0.026926,-0.051828,0.190663,-0.478288
vector,2.105085,-0.67132,-1.45775,-0.350156,0.04918,-0.478996,-0.774647,-0.647399,0.444796,0.866988,-0.034481,0.167409,-0.083369,-0.295088,-0.986339,0.943926,0.20253,-0.339411,0.717542,-0.472917,0.665608,0.950412,-0.19128,-0.106431,0.744617,-1.686948,1.380246,-0.531009,0.229119,0.782943,0.466924,-1.637151
algebra,1.040737,0.172279,-0.313029,-1.093902,1.492503,-0.752181,-0.105521,-0.105674,0.61808,0.454888,-0.008002,-0.91341,-0.540488,-0.840051,-2.070719,-0.235837,-0.512047,-0.891162,1.088844,-1.073459,1.849922,0.377978,-0.176402,-0.498839,0.969959,-1.34232,1.915217,-1.342438,-0.760877,0.239416,-0.047479,-1.518325
$\mathbb{N}$,0.865311,0.122734,-0.998842,-0.33232,0.442742,0.56494,-0.569576,0.373804,0.737468,0.652763,-0.501936,0.108472,1.081575,-0.41758,-0.163533,-0.557733,0.158974,-0.698842,-0.089779,0.396258,0.182373,-0.548773,-0.052346,0.206227,0.256429,-1.750542,1.213946,-0.761604,0.09379,1.258495,-0.338562,-0.307261
field,0.026922,0.693734,-1.224911,0.140035,0.370101,0.247645,-0.538414,-0.527286,-1.115799,0.097503,0.458765,1.045605,-0.164405,-1.084128,-0.591547,0.47853,-0.071671,-0.3859,0.28479,-0.20426,-0.188704,-0.307024,-0.292301,0.14424,-0.234603,-0.047615,0.052256,-1.295876,-0.942732,0.250386,0.421206,-1.068944
element,1.17215,-0.490325,-2.412138,-0.847849,0.244397,-0.786669,0.440842,0.330794,-0.98908,0.565693,0.129617,-0.22157,-0.075823,-0.765376,-0.686257,0.195497,0.115516,-0.152968,0.597244,-0.432806,0.598581,-0.316593,-0.029866,-0.738841,-0.347951,-0.198718,0.453871,-0.76347,0.008071,0.736896,-0.707086,0.092087
system,1.017678,-0.372726,-2.907009,0.997373,-0.141884,0.061012,0.129609,-1.255694,-0.562658,0.284333,0.46055,-0.149411,-0.577505,0.165136,-0.760983,0.868506,0.603649,-0.010116,0.146111,0.569665,0.55711,0.28639,-0.435386,-0.114283,0.46595,0.086261,0.017093,-1.026119,0.206614,0.322185,-0.132486,-1.028043
matrix,2.134216,-0.897699,-1.119125,-0.17186,0.52178,-0.378812,-0.340631,0.425122,0.092076,0.825644,-0.947161,-0.574781,0.050552,-0.711475,-1.154328,0.261815,-0.169186,-0.593168,0.575098,-0.891469,0.435331,0.73829,-0.060848,-0.311152,0.417426,-1.166575,1.378091,-0.737542,-0.364811,0.982423,-0.593922,-1.435232
mathematical,1.470246,1.297797,-0.935691,-1.314934,0.655214,-0.509163,-0.027514,-0.976657,0.01831,0.063436,-0.13387,0.028896,-0.951354,-0.885674,-2.003619,0.014103,-0.976742,-0.187716,0.76064,-0.766486,1.267033,0.777005,-0.030178,0.212505,1.085058,0.528843,0.363481,-0.8664,-0.83166,0.231236,0.270805,-1.516386
