complexity,-1.220021,-2.380735
isomorphism,-3.002648,-1.595602
commutative,-2.169591,-1.701435
quotient,-3.033382,-1.602116
half,-2.199436,-2.025784
decomposition,-2.203487,-1.256009
density,-2.417861,-1.646052
affine,-2.812901,-1.461714
arbitrary,-3.137617,-2.190259
morphism,-3.404415,-1.033466
scale,-1.939158,-1.988335
suppose,-2.873476,-2.165293
increase,-1.903056,-2.23815
projection,-2.274652,-1.426516
partition,-2.632155,-1.566481
exponential,-2.310158,-1.829796
range,-1.966733,-2.190275
subspace,-3.281487,-1.335074
support,-1.190135,-2.29189
diagonal,-2.949384,-1.431621
computation,-1.030837,-2.798246
curvature,-2.420477,-1.20146
flow,-1.742422,-1.540285
analytic,-1.564786,-2.416799
chain,-2.120246,-1.698177
cohomology,-1.986872,-1.143798
trivial,-3.247922,-1.677166
converge,-3.022971,-1.530212
lemma,-1.281928,-1.466931
origin,-2.229899,-2.188782
convergence,-2.191853,-1.756231
division,-1.546146,-2.083946
union,-1.439218,-2.099906
empty,-3.163719,-1.688197
computational,-0.365903,-3.008565
functor,-2.673394,-0.760524
fraction,-1.954277,-1.953633
source,-0.746149,-2.656637
eigenvalue,-2.98793,-1.458332
translation,-0.596153,-2.500411
hypothesis,-1.513808,-1.976918
scalar,-3.15578,-1.620599
coxeter,-0.03988,-1.2781
third,-1.190125,-2.601885
Fourier,-1.756548,-1.736373
bit,-1.879634,-1.302544
exact,-2.192357,-2.15301
elementary,-1.360906,-2.66064
maximal,-3.216542,-1.21474
radius,-2.962285,-1.150511
homomorphism,-3.424265,-0.948846
identify,-2.055819,-2.16408
distinct,-2.895604,-1.896301
minimum,-2.686211,-1.474667
development,0.096573,-3.382991
ordinal,-2.313358,-0.964988
homotopy,-2.070739,-1.346078
elliptic,-1.630425,-1.714346
mapping,-2.535431,-1.444787
alternative,-1.651623,-2.315152
rate,-1.47148,-1.676792
character,-1.978852,-1.564476
central,-1.526983,-2.210406
irreducible,-3.297544,-1.213313
principal,-2.129037,-1.859339
count,-1.857193,-1.853207
finitely,-3.057122,-1.426339
kernel,-2.178651,-1.307191
infinity,-2.158736,-2.086914
calculation,-1.064091,-2.693227
draw,-1.758844,-1.955121
divisor,-2.951157,-1.219779
pattern,-1.268658,-1.787095
average,-1.816637,-1.864427
knot,-1.490584,-0.997786
assumption,-1.625688,-2.09321
expansion,-1.904543,-1.749963
frequency,-1.734163,-1.283111
dynamic,-0.589597,-2.272121
canonical,-2.789695,-1.374047
minimal,-2.480539,-1.528737
segment,-2.688959,-1.228478
sheaf,-2.553814,-0.816219
approximate,-2.118363,-1.957278
combination,-2.365547,-2.050013
relative,-2.011244,-1.642873
