word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
linear,0.822961,-1.930287,0.059953,-1.280859,1.574823,-0.252255,0.181434,1.262888,-1.292711,0.053856,1.633697,-0.767015,-0.018621,0.483479,-0.779961,0.669236,-1.10214,-0.353498,-1.122787,-1.224977,1.005553,0.216181,1.252825,0.060707,0.045226,-0.80939
polynomial,0.770353,-0.319327,-0.859867,-0.351533,2.039201,-0.49255,0.239183,0.545013,-0.935585,0.95013,1.758157,-2.492102,0.194573,-1.091863,-1.677555,0.78518,-1.343921,0.229084,-0.794444,-1.804995,-0.664684,0.078073,1.964753,-0.173728,1.380796,0.163629
algorithm,1.694273,-1.366133,0.068601,-0.315862,0.973356,-0.10116,0.022026,1.106242,-1.42015,0.531096,0.649241,-2.261712,-0.566076,-0.371766,-1.728966,0.966523,-0.628753,0.433854,0.273444,-0.812191,-0.680052,0.217234,1.69959,0.380786,-0.009404,-0.059208
mathematician,-0.417109,0.974295,0.333368,0.449472,0.011212,-0.75245,-1.225199,0.486391,-1.370792,0.689092,2.032068,-0.363113,2.181815,-0.508112,-1.573668,-0.790786,-1.290139,0.217194,-0.607183,0.11688,-0.496754,-0.374686,0.8918,0.640349,-1.346507,0.671512
definition,1.81351,-1.521353,0.497376,-0.515465,0.874914,-0.912508,0.489204,0.038845,-1.016148,-0.015317,0.451127,-1.596389,-0.453766,-0.645008,-0.535437,0.099085,-0.641974,-0.498637,-0.545919,0.436547,0.033092,-0.183574,0.69751,-0.496548,0.383483,-0.535526
product,2.386477,-1.92512,-0.905389,-0.75764,-0.876388,-0.557009,-0.02244,-0.251698,-0.35435,-0.261612,-0.278609,-0.757067,-0.174564,1.339499,-0.777807,1.582184,-0.040097,0.170815,-0.927002,0.655513,-0.177453,-0.107707,-0.119848,-0.422363,0.691074,-0.428014
state,-0.207568,-0.101549,0.509487,-0.966957,0.097815,-0.684069,0.631223,0.203667,0.62319,-0.020665,0.080167,-0.270526,0.171394,0.216571,-0.843219,-0.134811,0.03515,-1.231312,0.070875,2.332831,0.268431,0.420378,0.354711,-0.602162,0.318206,-1.055799
sequence,1.117261,-1.486311,-0.167214,-0.310424,1.356891,0.04167,0.014053,0.783024,-0.941784,0.364412,-0.486233,-1.120535,0.315332,-0.167053,0.356107,0.066016,-0.76589,0.138439,-0.272467,-0.812873,-0.186848,0.790698,1.242862,-0.606167,0.383508,-1.283215
distribution,1.218876,-0.977331,-0.662724,-1.114152,0.443495,-0.950833,0.721684,0.112926,-1.451283,-0.572158,1.334025,-1.051562,-0.845877,0.859603,0.15963,0.680333,0.05361,0.35126,-0.909353,0.294025,-0.01688,0.708161,-0.013711,-0.484508,0.144934,-1.076069
variable,1.544656,-2.086525,-0.529197,-0.953504,0.99987,-0.532159,0.410868,0.107407,-1.261693,0.305852,0.921816,-1.756191,-0.573997,0.384887,0.188904,0.231005,-0.858364,-0.090881,-0.330687,-1.039881,-0.225727,0.578453,1.181319,0.102142,0.445488,-0.853711
solution,2.058977,-1.544501,0.459958,-0.605296,0.073295,-0.351074,0.140477,-0.026431,-0.60777,-0.01266,0.089813,-1.090004,-0.185157,0.697493,-1.362303,0.853132,-0.103196,-0.594804,-0.439122,-0.230412,-0.35976,-0.047192,-0.036092,0.442389,0.748235,-0.792565
square,-0.501721,-0.926371,-0.284441,-0.635613,1.048589,0.588396,0.375568,0.47276,0.354753,-1.089787,1.129156,0.820589,0.242686,-0.182477,-0.092331,1.337685,-0.485956,-0.946318,-1.185288,0.882032,1.247714,0.281415,1.078559,-0.35433,-0.146743,0.15724
map,1.205761,0.246738,0.066603,-0.258753,1.365545,0.373971,-0.25045,0.660146,-1.37991,-0.770849,0.869931,-0.820536,-0.958239,-0.226034,0.352002,1.00569,-0.115824,-0.916036,-0.526683,0.769454,0.163927,0.488353,1.229951,-0.009563,-0.55094,-1.021679
class,-0.130316,-1.015613,-0.658332,-1.012817,-0.015096,-0.155886,0.179468,-0.725427,-0.036538,0.43195,-0.076764,-0.735098,0.593201,0.55737,0.439521,-0.068321,-0.746781,-0.723134,-0.238762,1.508701,-0.582013,-0.51464,1.456488,-0.11233,-0.066186,0.373579
integer,0.866527,-0.990667,-0.890789,-0.240483,2.255307,-0.669573,1.427053,1.021886,-0.815605,0.695144,0.563034,-2.141723,-0.109113,-0.841772,-1.254876,1.091205,-1.45489,-0.293161,-1.118351,-1.303126,0.061323,-0.310455,2.053867,-0.28122,0.771881,0.01615
mean,0.94679,-1.578138,-0.817574,0.042815,1.092571,-0.631113,0.737462,-0.125634,-0.140257,-1.083049,-0.101075,-0.300164,0.028364,-0.116184,0.165908,-0.529501,0.211103,-0.572803,-0.150642,0.627638,-0.326359,0.249102,0.471132,-0.143231,0.758907,-0.490645
proof,1.503456,-0.920849,0.72601,0.07314,0.566859,-0.859674,0.818418,-0.376166,0.113086,-0.079711,0.28595,-0.760725,-0.097235,-1.316935,-0.755034,0.972603,-0.784004,0.327581,-0.223009,-0.045681,-0.662255,0.387521,0.967552,-0.029079,0.417126,-0.161898
three,-0.028676,-0.898834,-0.320462,-0.53148,0.954345,-0.057068,-0.061523,0.113998,0.516928,-0.373542,-0.142029,0.585596,0.511784,0.426689,0.728268,0.505097,-0.303946,-0.17462,0.013888,1.454279,-0.413337,0.43087,0.990461,-0.156739,0.329384,-0.276964
dimensional,1.668016,-1.74691,1.220823,-0.151265,0.798717,0.356709,-0.590569,0.884891,-0.478421,-0.473821,0.591537,-1.19978,-0.019676,-0.626033,-0.546844,0.702387,-1.15059,0.134392,-1.792345,-1.022086,-0.610623,0.448908,1.883588,-0.060165,0.704261,-0.609955
zero,0.615258,-1.186593,-0.012159,-1.142416,1.086738,-0.276664,0.668741,0.328772,-0.889809,0.141553,-0.668113,-0.327951,-0.221485,-0.206628,-0.246174,0.603507,-0.80753,-0.403575,-0.810692,-0.485307,-0.561196,0.352415,0.535523,0.18626,1.246211,-0.625689
algebraic,1.158925,-0.29457,0.522131,-0.230827,0.979421,-0.295423,-0.490145,0.036086,-0.969276,0.236504,1.591463,-2.411094,0.69373,-1.327529,-1.160016,0.16279,-1.259607,0.137671,-1.90024,-0.92023,-0.531472,-0.943323,2.423166,-0.369489,0.754891,0.2047
formula,1.276842,-0.770163,-0.570401,-1.284879,1.216255,-1.208393,-0.47053,-0.425247,-0.259855,0.79983,-0.010956,-0.883463,0.783574,0.234995,-0.003052,0.723968,-0.473658,0.400308,-1.188395,-0.555647,-0.593196,-0.034638,0.475662,0.134526,1.183506,1.017844
ring,0.564494,-0.698473,-0.128482,0.030903,1.093793,0.495508,-0.071783,0.483906,0.233663,-0.682009,-0.482611,0.340821,0.104461,0.376219,0.155535,0.489495,-0.530738,0.439537,-0.940099,-0.123814,-1.016789,0.244416,1.103593,-0.383234,1.224494,-0.643721
edge,0.555763,-1.240182,0.075587,-0.755331,1.343192,1.273268,-0.266651,0.741882,0.36036,-0.870672,0.681524,0.36243,-0.749547,0.100903,0.215521,-0.094966,-0.036208,0.263111,-0.851298,0.483076,0.116026,0.589741,1.004672,-0.39556,0.638421,-0.302969
sum,0.32447,-1.28032,-0.806161,-0.338347,0.955179,-1.192584,1.238315,0.025102,-0.082558,-0.007168,0.575684,-0.940438,0.438089,-0.943344,-1.042682,1.390484,-0.635723,-0.634359,-0.498723,-0.272664,-0.162676,0.350838,0.249854,0.252341,1.255732,-0.068437
plane,0.449468,-0.744819,0.862663,-0.802948,0.379067,0.90408,0.489244,0.502657,-0.537099,-0.628639,0.254248,0.540776,-0.646522,0.16948,0.308114,0.154013,-1.169887,-0.633188,-0.452958,-0.35166,-1.266216,0.963484,1.764017,0.270234,0.26417,-0.617066
analysis,1.603533,-1.329316,1.271251,-0.606818,0.203265,-1.029459,-0.508878,0.113232,-0.97683,0.199219,0.684447,-1.769865,-0.063518,-0.207563,-0.623173,-0.045476,-0.179874,0.222688,-0.098878,0.387316,0.11601,0.060354,0.683326,0.574902,-0.130604,-1.505581
dimension,1.08834,-1.668425,0.81295,-0.595296,0.590247,-0.109689,-0.059986,0.371912,-0.257834,-0.386433,0.342721,-0.561261,0.130992,-0.943256,0.07051,0.282817,-0.57666,-0.366986,-1.435182,-0.3228,0.051649,0.22726,1.19643,0.36138,0.558128,-0.33518
curve,0.62974,-1.189406,0.323931,-1.667584,1.232363,1.355406,0.123687,0.151546,-0.139536,-0.601255,1.742933,-0.785956,-0.572692,-0.345229,-0.016776,0.193914,-0.472179,-0.17492,-0.923323,-0.986002,0.335249,0.857956,1.486929,-0.14518,0.837871,-0.016963
type,1.689886,-1.806388,-0.618344,-0.490663,0.003941,-0.24771,0.46713,-0.389733,-0.559201,-0.70899,-0.054681,-0.607716,-0.178291,1.122215,0.816877,-0.054627,-0.743926,-0.098006,-0.774651,0.251404,-0.28187,0.027511,1.528909,0.00276,-0.547279,-0.731107
operator,1.077399,-0.414289,-0.201092,-0.81973,0.188228,0.544734,0.430509,-0.24446,-1.789769,0.112076,0.248115,-0.316388,-1.159893,0.522749,-0.960145,0.983103,-1.237359,-0.758535,-0.338955,0.633658,-1.418793,-0.494525,1.120707,0.081534,0.514016,0.088039
prove,0.889992,-0.857679,0.275699,-0.631939,0.376789,-0.65272,0.251526,-0.849885,-0.104209,-0.003824,0.034422,-0.143923,0.440636,-0.691486,-0.513406,-0.034875,-0.39965,-0.398785,0.343261,0.290073,-1.090346,1.410279,0.16752,0.234081,0.758195,0.094266
probability,0.747859,-1.301353,0.52283,-1.21501,1.463448,-1.355815,0.530843,-0.533258,-1.453853,0.296556,0.528507,-1.861506,0.044742,-0.722527,-1.337768,0.143435,-0.907839,-0.001879,0.047104,-1.090394,-0.297707,0.652592,1.093687,0.061607,0.241566,-0.277093
structure,1.652773,-0.787804,0.618479,-0.001657,1.049954,0.551451,-0.905001,-0.278342,0.415085,-0.995138,1.041283,-0.92831,0.15594,1.113156,-0.085055,0.260872,-0.090327,-1.353499,-0.917844,0.770344,0.390335,0.34116,1.158032,-0.657662,0.120955,-1.014965
representation,1.425982,-0.694361,0.720196,0.138037,1.155629,-0.948739,0.105476,0.30198,-0.513245,0.029878,1.381468,-1.123271,-0.195005,-0.894372,-0.444449,-0.055863,-0.651594,-0.476926,-0.859483,0.9335,-0.232549,-0.339792,0.645757,-0.965142,0.802018,-0.224587
series,0.102359,-0.776397,-0.159507,-1.140648,0.248568,0.2299,-0.287738,0.642843,-0.782598,0.558118,-1.400453,0.351196,0.493484,-0.737652,1.280147,0.678401,-0.26934,0.490905,-1.032302,1.463253,-0.588983,0.195635,-0.017105,0.154851,0.556089,-0.444807
prime,-0.091618,0.374303,0.50162,0.053381,0.734782,-1.554613,0.345241,0.461106,-0.347003,0.529321,0.702138,1.02728,-0.222567,0.391756,-0.526994,0.061143,-0.589719,-0.851987,-0.365869,0.864162,-1.221697,-0.253531,-0.830893,0.525006,1.186413,-0.42562
measure,0.647503,-2.292217,0.906405,-0.799669,0.633509,-0.841034,0.516457,-0.387686,0.094787,-0.563334,1.232876,-0.354203,-0.430619,0.556354,-0.336598,0.393298,-0.40271,-0.59181,0.292803,0.048325,0.57746,0.694919,0.459329,0.435264,0.297975,-1.257463
equal,0.154557,-1.847464,0.08355,-0.901385,1.52744,-1.259959,0.968641,-0.158554,0.549706,0.256236,0.995743,-0.547003,0.065002,-0.109056,-0.506435,0.101104,-0.66728,-0.575727,-0.429373,0.333841,0.151604,0.271104,0.361712,-0.131827,0.992419,0.189356
lie,0.196256,-0.017293,-0.319389,-0.159185,1.353613,0.71185,0.565975,-0.140037,0.11834,-1.680386,0.518403,0.393565,0.023954,-0.333554,-0.290805,-0.098191,0.172019,-0.819154,-0.112424,0.854994,0.114765,0.416228,0.928927,-0.00407,0.50928,-1.031694
manifold,1.161315,-0.578472,0.421869,-0.581287,0.258713,0.658526,-0.210514,-0.717717,-0.223989,-0.46051,1.38081,-0.999687,-0.049517,-0.924321,-1.058689,0.7288,-1.412138,0.10362,-1.926218,-1.929639,-0.418715,-0.304838,1.724532,0.040024,1.466107,-0.023706
degree,-1.138272,-1.514176,0.678415,-0.440439,0.225097,-0.337757,-0.794954,-0.493442,0.289158,0.148402,1.050468,-1.587072,1.081646,0.72837,-0.190499,-0.102855,-0.441693,-0.88322,0.170303,0.965903,0.123471,-0.401188,1.038094,-0.113814,0.22893,-0.676748
differential,1.177576,-1.360155,0.815852,-0.981991,0.560031,-0.119531,-0.68468,-0.98688,-0.860955,0.465937,1.143984,-1.345341,-0.101896,0.27495,-0.57485,0.066794,-1.347564,0.382012,-0.486224,-1.208917,-0.273591,-0.216743,1.516196,0.389741,0.565261,-0.044785
$\mathbb{C}$,0.262114,0.089987,-0.984099,-1.376996,0.440988,-0.537112,0.555449,0.146718,0.020526,0.866619,0.014478,-0.497488,0.004311,1.537976,0.860219,0.289983,-0.852349,0.013201,-0.724278,-0.083047,-0.017705,-0.57586,1.452264,0.686231,0.157646,-1.177816
regular,-0.390491,-1.145488,0.212598,-0.795448,1.178192,0.007454,0.175461,0.29658,0.582822,0.549315,-0.270253,-0.278486,0.024436,0.61064,0.472746,0.68238,-0.464115,0.159486,0.280913,1.454702,-0.383842,0.034646,0.544624,-1.097008,0.373949,0.476881
second,-0.407584,-0.489737,-0.148406,-0.902898,1.512111,-0.57933,-0.124157,0.088817,0.372979,0.363374,-0.299113,0.752779,0.670899,0.287337,0.75845,0.51368,-0.375913,-0.270618,0.27691,1.313258,-0.394181,0.277001,0.468441,0.238253,0.479521,0.010626
triangle,0.077129,-0.178755,0.826564,-0.348145,1.095998,0.928846,0.135144,1.160969,0.204361,-0.475613,0.709031,-0.116497,-0.709133,-0.211762,-0.044373,-0.153069,-0.098277,-0.011611,-1.312242,-0.227395,-0.158683,0.074539,1.243103,-0.727719,0.693844,0.016827
subset,1.395025,-1.188586,-0.420947,-0.271729,0.762814,-0.502764,0.82235,0.686086,-0.982746,-0.119616,0.548916,-2.074389,-0.491231,-0.319415,-0.744781,0.442349,-0.760328,-0.551572,-0.573876,-0.935259,0.096147,-0.301023,2.004479,-1.333089,0.615041,0.018133
circle,0.125792,-0.592076,0.557232,0.051878,0.95323,0.909476,0.043994,0.497751,-0.108142,-0.726127,0.532795,0.066144,0.401037,-0.551775,0.043451,-0.014385,-0.285875,-0.52497,-0.845664,0.808797,-0.245003,0.039416,0.390663,-0.490543,0.357894,-0.181104
relation,1.029567,0.152748,0.919505,-0.116806,0.705991,-1.625321,-0.016053,-0.208593,-0.755475,-0.134431,0.838048,-0.739178,-0.031811,-0.056316,-0.789963,-0.617246,0.011042,-1.342523,-0.189626,1.290795,-0.537528,-0.209946,-0.100784,-0.220003,0.909605,-0.811603
positive,0.482895,-2.04461,0.443144,-1.331184,0.542626,-0.816117,0.32994,0.044473,-0.602947,0.357556,-0.143594,-0.657789,0.564175,-0.572273,-0.295763,-0.456681,-0.415726,0.067141,-0.019628,0.026573,0.317222,0.156769,-0.103973,-0.564598,1.38371,-1.135105
simple,2.094576,-2.356846,-0.232358,0.238296,0.803813,0.580578,0.353305,0.460941,0.039645,-0.398418,0.675172,-0.461119,0.366026,-0.438207,0.133341,0.178705,-0.586273,-0.109158,-0.259685,0.09807,-0.401502,-0.007676,0.599468,-0.248411,0.797912,-0.403099
topology,1.363244,-0.414426,0.252143,-0.184187,0.972754,0.557287,-0.498776,0.248934,-1.191491,-0.07642,0.934937,-1.998223,-0.532265,-0.74611,-1.280273,0.787328,-0.96099,0.227962,-1.201227,-1.199785,-0.244063,-0.311279,1.842073,-0.570396,0.701736,-0.255989
category,0.149475,-1.324994,0.195485,-0.840085,0.598982,-0.817838,-0.153297,0.003094,-1.024073,-0.203571,0.259552,-1.06908,-0.082675,0.089805,0.595989,0.174521,0.064073,0.212024,-0.352177,1.168419,-0.069816,-0.899058,0.611242,-0.469499,0.355564,0.094761
surface,1.201612,-2.002944,0.928556,-1.056363,0.714361,0.790808,-0.169455,0.255489,0.166421,-1.502457,0.867118,-0.016149,-0.57864,1.399754,0.139745,0.090331,-0.087505,0.002506,-0.688516,-0.799765,-0.374517,1.265891,1.242919,0.814885,0.245935,-1.376231
