word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
regular,-0.360014,0.507607,-0.161338,1.284978,0.409365,1.260628,0.26222,-0.242894,-0.336942,-0.291094,0.304578,0.200064,0.272136,-0.302923,1.034229,-0.495329,0.673355,-0.437613,0.958563,-0.510618,0.162308,-1.089282
second,0.009592,0.631963,-0.642031,1.467164,0.732997,0.856874,-0.714357,0.001048,0.411621,-0.112254,0.467572,0.149257,0.231587,-0.242307,1.491116,-0.475848,0.32266,0.445098,0.528197,0.003072,-0.024764,-0.398331
triangle,-0.978409,0.133845,-0.358484,0.675866,-0.591412,0.760242,1.333198,0.160131,0.02112,-0.724865,-0.589182,-0.150645,0.296337,0.452708,-0.24973,-0.080724,-0.484365,0.462866,1.276374,-0.834738,-0.241162,0.027401
subset,-1.041398,0.209573,0.473669,0.416357,0.879463,0.246526,1.587152,-0.516207,-0.493321,-0.880963,-1.943546,-1.373727,-0.78073,0.335729,0.175534,1.45214,0.103868,0.621108,1.157664,-0.447274,-1.214908,-0.73679
circle,-0.377488,0.374164,0.062048,0.27174,-0.709119,0.857096,0.532232,0.054868,0.746053,-0.147937,-0.547074,-0.126397,0.128995,-0.370753,0.355325,-0.611615,0.120715,0.351265,1.008764,-1.013542,-0.053798,0.683462
relation,-0.058404,0.599955,-0.230289,0.811529,-0.287988,-0.687126,-0.472401,-0.349476,-0.243367,-0.271219,-1.439668,-0.63489,-0.181607,-0.239902,1.12912,0.77554,0.823604,0.35383,-0.611002,-1.930866,-0.633175,0.547772
positive,0.435501,0.880838,0.348024,1.245884,0.185472,0.701037,0.605037,-0.70447,0.75516,-0.454096,0.016093,-0.965562,-0.583116,-0.574281,-0.09335,0.836973,0.845105,0.909591,-0.553744,-1.195752,-1.011214,-1.081395
simple,-0.15402,-0.553577,0.614217,0.749326,0.0659,1.012314,0.792989,-0.422152,0.759464,-0.309586,-1.24584,-1.341013,-1.362329,-0.864563,0.078039,-0.170768,0.8305,0.244636,1.262213,-0.285468,-1.4481,-0.319051
topology,-1.014597,0.525149,1.513019,0.874743,-0.708674,0.250761,1.597298,-0.378056,-0.499742,-0.380254,-2.405469,-1.329229,-0.652593,0.623628,-0.356469,1.365518,-0.867393,0.363772,1.081368,0.117191,-0.713956,0.231421
category,-1.145359,-0.147127,0.440959,0.730403,0.576587,0.55982,0.271255,-1.247788,0.15002,0.094322,0.022483,-0.74165,0.250885,-0.367591,0.762052,0.530307,0.929562,0.125148,-0.065451,-0.944116,-0.185723,-0.494666
surface,-0.875725,-0.592884,-1.319011,1.376088,-0.707676,0.921264,0.371875,-0.511049,1.347348,0.279758,-1.730016,-0.078243,-0.608758,-0.327988,-1.48931,0.285867,0.961996,0.921291,1.07376,0.074832,-0.446144,-0.956637
constant,0.383185,0.298447,-0.074472,1.495733,-0.194003,0.205566,-0.080777,-0.468574,0.423076,0.174263,-1.319698,-0.500525,-1.23064,-0.801303,-0.316317,0.453274,-0.131953,1.49277,0.235337,-0.27235,-1.210318,-0.329784
application,-1.355814,-0.097068,1.345209,1.039418,0.009723,0.210917,-0.206887,-0.341828,0.078994,0.108111,-1.982099,-0.969966,-1.090486,0.00232,-0.06019,0.601985,2.026397,-0.454435,-0.290337,0.208244,-0.81968,-1.512884
integral,-1.045664,0.031926,0.608566,0.978585,-0.876603,-0.067,0.644757,-0.638995,-0.033465,0.035062,-1.736207,-0.751611,-0.700121,0.093674,0.443631,1.022344,-0.154235,0.772166,1.02196,-0.852674,-0.774476,-0.310532
coordinate,-1.353775,0.791857,0.006245,0.880585,-0.814779,-0.689712,0.170115,0.114666,-0.414648,-0.184079,-1.876995,-0.353937,-0.059731,0.528464,-0.041041,0.384255,0.769593,0.452073,0.477446,-1.166177,-0.531054,-0.740367
complete,-0.50954,0.679135,0.061352,0.842195,0.553951,0.853265,-0.197333,-0.189784,0.190326,0.052133,-1.025923,0.446635,-0.570132,-0.226047,1.150025,-0.588979,0.898677,0.040461,0.382527,0.240967,0.681297,0.258865
root,0.194624,-0.224091,-0.743874,0.351312,-0.106038,0.455947,0.697211,-0.76366,0.981992,-0.888484,-0.780854,-1.312819,0.070789,-0.334054,0.122197,0.178227,0.443898,-0.005215,0.193108,-1.011411,-0.774887,0.067003
length,-0.947342,-0.12896,-0.952518,1.014143,0.696837,1.256092,0.446008,-1.032471,1.067052,-0.374058,-0.652271,-0.376732,0.206283,-1.156546,-0.35352,-0.456955,0.383311,1.072217,0.979564,0.221694,-0.799824,-0.776879
continuous,-0.680495,0.313226,-0.104192,0.930745,-0.454066,0.634822,0.204252,-0.671633,-0.028057,0.191436,-1.799561,-0.44077,-0.82915,-0.592396,-0.531704,-0.164109,0.636122,0.822185,0.882216,-0.821333,-0.562628,-0.766712
logic,-0.383491,0.596167,2.405427,0.455772,-0.35451,0.299189,0.182435,-0.679305,-0.166739,-0.733641,-1.533244,-0.282131,-0.548574,0.112398,0.16435,0.954128,0.259692,0.126485,0.531655,-0.359318,-1.779585,0.136435
external,-1.451406,-0.114397,0.079615,0.794957,-0.00843,0.339565,-0.655365,-0.871233,0.784414,-0.324252,0.183864,-0.066945,0.754671,0.531446,1.033171,-0.482711,0.637446,-0.406938,-1.06767,0.278354,0.603088,0.40687
