word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
polynomial,-1.035508,-0.62056,0.301315,-0.523567,0.599556,1.644906,1.304056,-0.302914,-1.408881,-0.339035,0.608626,0.506541,-1.113125,-0.625886,-0.691887,1.663778,-0.090133,0.296771,0.267846,0.390404,-1.043691,1.077955,-1.153128,2.482339,-2.476085,1.691907,-0.116211,0.846074,0.283749,-0.60191,0.481824,-0.77154,0.725264
algorithm,-0.408559,-0.750672,-0.136728,-0.106653,0.309313,0.23753,0.066455,-0.713858,-1.095099,-0.597295,0.817439,0.828389,-0.784597,-0.255641,-0.845103,0.774303,1.33599,0.134613,0.133579,-0.54594,-0.430206,1.362648,-1.188477,1.807812,-1.879791,2.036037,-0.488256,0.399671,0.748643,1.143524,-0.018545,-0.299428,1.194526
mathematician,-0.177511,-0.405636,2.84565,0.091697,1.812722,0.224045,1.224516,-0.046754,0.577173,-0.210541,0.169258,-0.300416,0.17895,-1.478135,1.500712,0.591986,0.242269,-0.735003,0.775947,-0.461796,0.085891,0.188917,-0.715393,-0.279547,-0.745524,1.788511,-0.209934,0.327384,1.59188,0.150088,0.285626,-0.347389,0.288215
definition,-0.47299,0.547354,-0.421924,-0.750105,0.530162,0.060748,-0.526406,-0.437302,-0.527916,-0.356345,-0.199255,0.138444,-1.329687,-0.928885,-1.224418,0.066272,0.438271,-0.109286,0.978945,0.350783,-0.950054,0.376526,-1.187779,0.911727,-0.822826,1.294785,-0.055048,0.519319,-0.923377,0.320999,-0.702874,-0.228174,0.092498
product,-1.095017,-0.823227,-0.197625,-0.684992,0.266957,0.474952,-1.40581,-0.936475,-0.867593,-1.49986,0.241284,-1.18647,-0.904118,0.441216,-1.187235,-0.621528,0.700762,1.106999,-0.180486,-0.111159,-0.458532,0.756742,0.4349,0.479097,-0.570835,0.526064,-1.195161,0.292655,-1.242602,0.518443,-0.24418,-0.920755,-0.690105
state,-0.628217,0.29228,-0.391489,-0.777466,0.181939,0.088792,-0.36878,-0.053111,-0.257405,0.618219,0.037836,0.215809,-0.376894,-0.469026,-1.153728,0.821326,0.475612,-0.482664,0.743554,0.230384,-0.225862,-0.101747,0.617922,-2.095358,0.10441,0.529322,0.111781,-0.175701,-0.49912,0.315866,-0.867931,-0.711929,0.266581
sequence,1.112798,-0.144864,0.085892,-0.323859,-0.882778,-0.043703,0.857941,-0.323618,-0.94377,-0.385956,0.557593,-0.217035,-0.572739,-0.529164,-0.714072,0.729472,1.104466,0.715673,-0.20494,0.341696,-1.38741,0.679565,-0.094885,1.457728,-1.311563,1.009706,0.225662,0.243955,-1.051059,0.290282,-0.610561,-0.492521,0.772793
distribution,0.131896,0.032338,0.33136,-0.815759,0.684078,0.019213,-1.158557,-0.728575,-1.499993,-0.273419,0.475755,0.091144,-1.363916,0.812194,-1.331843,0.033513,0.718507,0.296171,0.001411,0.744529,-1.345148,-0.998098,-0.026236,0.738761,-0.963689,0.868581,-0.532237,0.12796,-0.670042,0.442866,0.703105,-0.53256,-0.331492
variable,0.157449,0.396812,0.508845,-0.337398,-0.129553,0.227647,-0.901217,-0.71548,-0.889969,-0.040371,0.432954,-0.20681,-2.063919,0.172963,-1.143117,0.50474,0.440398,0.000429,0.281255,0.33687,-0.889427,0.32168,-0.725965,2.114416,-1.270907,1.347178,0.100462,1.350534,-0.912525,0.126484,0.263903,-0.731186,0.508056
solution,-0.848537,-0.816808,-0.179154,-1.023542,0.355308,0.532183,-1.251338,-1.191874,-0.298115,-0.664782,-0.186888,-0.150249,-0.922694,0.331787,-0.785718,0.523545,0.992063,0.141131,0.024345,0.335734,-0.009262,1.154911,-0.464339,0.902602,-0.57178,1.462119,-0.556619,0.149032,-0.880985,0.498866,-0.202416,-0.625094,-0.655109
