word,1,2,3,4,5,6,7,8,9
integer,0.695773,-2.471365,-0.902795,0.355751,-0.82186,-1.324389,-1.738855,-0.404461,1.018719
mean,1.046087,0.188961,-0.711674,2.170846,-0.491634,0.079546,-0.461456,-0.842779,0.117366
proof,-0.17222,-0.075325,-0.931131,0.878433,-1.45959,-0.537082,-0.887568,-0.003273,0.369036
three,0.959261,0.31154,-0.543041,1.256506,-0.458006,1.571065,0.720408,-0.439393,0.829651
dimensional,0.84857,-1.698456,-1.48061,1.297386,-0.956251,-0.465455,-2.032088,1.28731,-0.105958
zero,0.207913,-0.964973,-0.770935,1.3973,-0.491641,-0.341179,-0.736655,-0.025741,1.640731
algebraic,-0.018681,-1.898987,-0.144321,0.190528,-1.242455,-1.353222,-1.934276,1.195653,-1.144352
formula,0.326121,-1.223069,-0.356856,0.584969,-0.506218,-0.514955,-0.106985,0.427038,1.099969
ring,0.438887,-0.432852,-1.245182,1.015425,0.583215,0.765104,-0.289342,0.072835,0.798903
edge,1.353946,0.261751,-1.197493,1.088761,0.594798,1.314296,-0.728323,0.738668,0.565976
sum,-0.029032,-0.170324,-0.269298,0.749942,-0.719918,-0.702467,-0.695985,-0.716676,0.895928
plane,1.286345,-0.266951,-1.568916,0.285636,-0.428783,0.238794,-0.493824,-0.328262,1.426791
analysis,-0.048267,-0.869036,0.958265,1.865597,-2.078299,-0.009537,-1.92444,0.688838,-0.040718
dimension,0.706545,-1.293179,-0.925639,1.501353,-0.643633,-0.152968,-1.190022,0.235385,0.422065
curve,1.693053,-0.570854,-1.121296,0.186333,0.094024,0.209611,-1.89035,0.334395,0.682151
type,1.941921,-1.018938,-0.264875,1.577905,-0.559741,0.637835,-1.18511,0.139204,0.634695
operator,0.974793,-0.170111,-0.144899,0.022766,-1.343781,-0.36931,0.019686,1.017512,1.305133
prove,0.021597,0.977471,-1.260757,1.141609,-1.37707,-0.164724,-0.245658,-0.537045,0.582284
probability,0.028366,-1.293817,-0.097435,0.994322,-1.753022,-1.152738,-2.25222,-0.484211,0.612402
structure,2.455658,0.013159,0.101514,1.257493,-1.088496,0.942252,-0.883105,0.574716,-0.620278
representation,0.495484,-0.485219,0.200049,1.460859,-1.804182,-0.512346,-0.624356,0.230655,-0.639695
series,-0.624621,-0.714478,-0.450543,1.786797,0.249017,1.565108,0.951565,0.58714,1.385349
prime,-0.712294,0.52321,0.570826,0.348207,-1.156338,-0.356932,1.544482,-0.929194,0.422996
measure,1.637792,-0.011811,-0.020209,1.383279,-1.514206,0.107506,-1.714923,-0.496377,1.027823
equal,0.706542,-0.154112,-0.257274,1.184346,-1.229216,-0.384594,-0.750983,-0.7098,0.893747
lie,1.263221,0.671105,-0.781289,0.773311,-0.161535,1.350872,-0.080376,-0.81966,-0.357422
manifold,0.605908,-1.008924,-1.04403,-0.530237,-0.539801,-0.865818,-2.237255,1.032297,0.022204
degree,0.704889,0.158494,1.432672,0.837452,-1.328539,0.657749,-0.509697,0.257625,-0.128537
differential,0.757833,-1.193198,-0.398121,0.369532,-1.484893,-0.825329,-2.253115,0.752879,0.92807
$\mathbb{C}$,0.508205,-1.532819,0.687541,0.013569,-0.131672,1.395139,-0.521447,-0.401035,1.401376
regular,0.510818,0.300451,-0.077376,0.917237,-0.388352,0.667026,0.7329,0.401804,1.47846
second,0.316233,-0.017748,-0.412371,0.812609,-0.520691,1.350117,1.183082,-0.840908,1.297096
triangle,0.643375,-0.208457,-0.550479,0.367467,0.926466,0.276024,-0.458282,0.570613,0.142337
subset,0.885425,-1.468974,-0.023654,1.214402,-0.817778,-1.566912,-1.497925,0.375223,0.198152
circle,0.519725,0.013691,-0.657607,1.004838,-0.056328,0.798044,0.286348,0.369667,-0.519487
relation,0.176168,0.372394,0.961548,1.468436,-2.195925,-0.23184,0.267373,-0.672921,-0.693812
positive,-0.869456,-0.069882,-0.010998,2.522752,-0.878436,-0.104764,-1.053126,-0.20147,1.149518
simple,0.948314,-0.537769,-1.768495,2.175857,-0.803334,-0.006633,-1.211003,0.7798,0.126032
topology,0.61215,-1.506007,-0.36186,0.135845,-0.689862,-1.270983,-2.007705,1.252094,-0.242473
category,0.542825,-0.531128,0.9444,1.851887,-0.673774,0.21527,0.177196,0.490471,0.545253
surface,2.39817,-0.225457,-1.152731,1.281349,-0.258481,0.792807,-2.053429,0.396297,1.059357
constant,0.446031,-0.681868,-1.211502,0.730035,-1.473547,-0.366619,-1.472993,-0.467037,0.515715
application,1.118435,-0.656616,0.58981,1.683394,-2.061587,-0.450562,-1.125901,1.789613,1.412914
integral,0.997933,-0.826568,-0.114038,0.885879,-0.93571,-0.637545,-0.81683,0.77259,-0.168367
coordinate,1.291546,-0.125975,0.795537,0.599038,-1.450136,-0.638984,-0.680762,0.260143,0.286153
complete,1.028823,0.023503,0.100326,0.482098,-1.229284,1.474093,0.654781,-0.104835,0.273555
root,0.373649,0.129405,-0.316295,2.034265,0.090836,0.740694,-1.103454,-0.136379,-0.501081
length,1.857191,-0.873267,-0.91438,1.379407,0.244206,1.228186,-1.043319,-0.587599,1.291235
continuous,1.858777,-0.011527,-0.642828,1.132313,-1.073446,-0.178976,-1.283611,0.365107,0.61627
logic,-0.622358,-1.449208,-0.331393,1.073051,-1.77795,-0.845203,-1.444767,1.062592,-0.409753
external,0.289406,-0.830271,1.234797,0.915792,-0.276851,2.000721,1.11794,0.417558,0.073151
side,1.432745,0.711994,-1.272437,1.068792,0.407032,1.330551,0.779366,-0.162089,0.884319
unit,2.241692,-0.105601,0.532716,0.359037,-1.336532,0.410022,0.081067,-0.249757,1.669049
equivalent,1.451859,-0.814798,0.268086,0.91831,-1.008901,-0.339531,-0.578491,-0.490225,0.591774
conjecture,-0.61408,-0.52546,-0.890941,-0.381029,-0.76478,-1.368286,-1.786519,0.085319,-0.978268
infinite,-0.41389,-1.383326,-1.363982,1.506422,-0.131015,-0.897598,-1.132266,0.151426,0.164895
operation,1.477003,0.847872,0.166922,0.529694,-1.573369,0.238196,0.653884,0.210072,1.504666
angle,1.579605,-0.627118,-1.818576,0.785278,0.07229,0.325668,-1.615719,0.077194,1.319788
random,-0.450861,-1.072051,-0.933588,1.228231,-0.803975,-0.169622,-1.345223,0.361431,0.68248
basis,0.947615,0.029002,0.346898,1.292718,-1.653257,0.062662,-0.565395,-0.326839,0.561172
natural,1.224551,0.295995,0.624657,1.705432,-0.771447,1.181922,-1.2577,0.118238,-0.990188
power,1.085238,0.414653,-0.472244,1.368438,-1.27035,0.246448,0.254793,-0.369437,1.329994
area,2.857124,1.553056,0.917348,0.877713,-0.26728,1.668456,0.00133,-0.29511,0.158203
open,1.211412,0.665523,-0.074919,1.004292,-0.423574,1.434661,1.062048,0.761309,0.670653
solve,-0.373968,0.081839,-0.827474,1.414024,-1.615274,-0.789576,-1.1094,0.346892,0.343047
pair,0.598627,-0.499903,-1.404304,1.145715,0.415731,0.760003,-0.374832,-0.206159,1.23571
hold,0.578345,0.990473,0.032613,0.886622,-1.056516,0.936454,1.455007,-0.340891,0.455161
limit,1.180676,0.648357,0.508403,1.245788,-1.235477,0.306318,-0.572228,0.369376,1.346182
