word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
define,-0.462907,0.160478,0.374814,-0.051872,0.768707,0.127368,0.385935,-0.791281,-2.103354,-0.20516,0.861807,-0.918117,-0.366186,0.310908,-0.780598,0.469492,-0.154767,0.56661,2.495495,-0.703724,0.982665,0.685387,-0.209901,-0.122123,0.607137,0.825003,0.558464,-1.214055,0.43073,-0.771601,0.127478,0.076715,0.638159,-0.583609,-0.524317,-0.298862,0.291533,-1.021598,0.452284,-0.191326,-0.238411,-0.750707,-1.133609,-0.703795
graph,-1.258198,0.495967,-0.722399,0.147639,-0.559176,0.48243,-0.933713,-0.134021,-1.046314,0.360785,0.358335,-0.551007,0.270469,-0.434181,0.069549,-0.05143,-1.412155,-0.644439,1.411629,-2.525953,-0.301818,0.16071,1.076465,-0.142906,-1.28116,1.630935,0.956884,-0.923392,-0.081106,-0.289783,0.998714,0.214762,-1.225549,-0.99824,-0.493048,-0.983786,-0.414386,-0.366632,1.12562,0.241663,-2.46017,-1.639571,-0.561662,-1.892117
value,-0.327547,0.742743,0.066268,-0.350836,0.127993,0.19103,1.285023,-0.000704,-1.511718,0.326116,1.291108,-1.710954,-0.654896,0.888361,-0.456557,1.037315,0.297979,0.554113,2.818241,-1.616853,0.411846,-0.292247,0.448456,-0.744891,0.645517,-0.13137,0.620093,-0.798074,0.208306,0.316569,0.524224,-0.495518,0.273448,0.548891,0.41017,-0.87461,0.192824,-0.953512,-0.335934,-0.754286,0.007122,-0.141376,-0.484011,-0.830789
problem,0.940937,0.235207,-0.404837,0.52949,-0.160333,0.30299,0.901252,0.3848,-1.496396,-0.030764,0.06966,0.40856,0.26744,-0.943498,-0.767406,1.384008,0.209606,-1.050656,1.759634,-2.253134,1.161836,0.608604,0.69153,-0.106405,-0.455057,-0.140201,-0.821521,-0.796712,-0.594341,-0.828552,0.661841,-0.591863,-1.007003,-0.461162,-0.19256,0.181942,-0.038797,-1.933057,-0.186374,-0.939297,-1.882705,-0.171006,-0.350791,-1.948972
mathematic,0.307814,-0.191123,0.265712,0.629293,0.055851,1.355303,-0.448389,-0.698745,-1.480936,0.526588,-0.279703,-0.0328,0.129233,-0.542315,0.362509,0.628305,-0.009439,1.237539,1.217499,-1.755062,0.3692,0.158486,-1.571147,0.153002,-0.005851,-0.131688,-1.16491,-0.500559,-1.721409,0.28036,1.065376,-0.381569,0.042412,1.37751,-0.892393,-1.096325,-0.736056,-1.038387,-0.084138,-0.537534,-1.345846,-0.809905,-1.27414,-0.109524
order,-0.264885,-0.035794,-0.475024,0.924928,1.005986,-0.860865,-0.272202,-0.488486,-2.281234,0.692895,0.428363,-1.973166,-0.022181,-0.723728,-0.855349,-0.176939,0.398122,-0.244681,2.239653,-0.09907,-0.184485,-0.120519,0.401586,-0.172547,0.303013,0.30187,0.711408,-0.744301,-0.546151,0.128227,1.410687,0.404188,-0.334439,-0.537285,-0.793241,-0.43812,0.448727,-1.617342,-0.098179,0.639786,-1.407182,-0.45832,0.037882,-0.890821
equation,1.014242,-0.303798,0.779308,0.716709,0.55548,0.078924,1.358154,0.322341,-1.829892,0.584843,1.725691,-0.869078,1.19355,-0.272227,-0.438244,0.878466,0.010214,-0.192392,2.108113,-0.006795,1.879214,-0.90605,0.520047,1.198585,0.741273,-0.825729,-0.697435,-1.119017,0.464748,-1.124269,1.10848,-0.684526,-0.659765,0.560546,0.147359,0.519485,0.291494,-0.869212,1.008035,-0.628123,-1.391693,-0.325374,-0.994441,-0.842292
first,-0.111975,0.071747,0.202433,0.250754,0.565088,0.214318,0.734451,0.257508,-2.096954,0.04102,-0.311727,-1.394252,-0.215654,-0.203113,-0.389314,-0.141487,0.711644,-0.006562,1.82785,-1.32592,0.102841,-0.537084,-0.194637,-0.17286,0.302852,-0.371991,-0.692028,-0.788253,-0.271457,-0.021938,1.626987,0.238236,-0.051242,0.22068,-0.744168,-0.903455,-0.26399,-1.489446,0.372999,-0.541246,-0.849254,-1.02626,-0.012601,-0.078286
vector,-1.957764,0.880557,1.276582,-0.406657,1.072756,-0.565393,0.309697,-0.865951,-1.895287,-0.675238,1.45106,-0.049411,-0.247149,0.460226,-0.454036,-0.152858,-0.902046,-0.098984,2.868874,-0.287385,1.046989,-1.012149,-0.184587,0.15646,0.647275,0.483559,-0.049134,-1.212788,0.009053,-1.139932,0.511862,0.285582,0.941343,0.59751,0.609042,-0.034135,0.419858,-0.552574,-0.334568,-0.017604,-0.161948,-0.809624,-1.134825,-0.560154
algebra,-0.131632,0.031442,-0.153699,0.840551,0.565534,0.355878,-0.77025,-0.852569,-0.831979,-0.349604,0.021303,-0.759121,1.136042,0.3976,-0.142673,-0.124401,0.389834,0.372726,2.13531,-0.872464,0.230907,0.005301,-2.20655,1.015966,1.175894,0.801137,-0.891583,-0.375379,-0.341817,-1.174843,1.21085,0.766992,0.420177,0.585375,-0.259648,1.075687,0.198297,-1.484741,-0.95897,0.393093,-0.252775,-1.229394,-2.579497,-1.396084
