word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
element,0.200532,1.41051,1.624875,0.333487,-0.093744,-0.543411,-0.541468,0.064276,0.437906,-0.058318,-0.540901,-0.157394,0.979206,-0.23779,-0.007776,0.149672,1.533863,0.390294,0.391817,-0.251506,0.367356,0.094348,-1.523979
system,-0.618862,1.387186,1.561767,-0.462646,-1.34201,0.870333,-0.415562,0.094336,0.092149,0.438552,-0.272095,-1.561449,0.200959,-1.111338,-0.131464,-0.202038,1.567201,-0.107339,0.318702,-0.221432,0.73312,0.191395,-0.744575
matrix,-0.73525,1.991832,1.421274,-0.420655,-0.011581,-0.344087,-0.723478,0.0611,0.218903,1.263406,-0.264014,-0.876389,0.727273,0.634983,0.23416,0.533506,-0.044702,-0.350613,0.078915,0.248709,0.081047,-0.228501,-1.203066
mathematical,-0.935179,1.080568,1.037844,-0.070611,0.507919,-0.387797,-0.888119,1.477187,0.848611,0.233464,0.932378,-1.334456,1.769939,-0.659375,-0.218955,-0.35361,-0.510054,-0.24233,-1.038987,-0.331877,0.438536,0.399844,-1.821409
method,-0.106922,0.939533,1.802765,-0.634568,-0.073685,-0.071098,-0.506479,0.847692,0.190781,0.676236,-0.489419,-1.728808,0.869286,-0.031103,-0.466812,-0.263,0.581232,-0.24848,0.480721,-0.455982,1.046436,0.286102,-1.578907
finite,-0.397348,2.077155,2.09168,-0.699865,0.624349,-0.990813,-0.910315,-0.083998,0.365318,1.513489,0.607285,-0.805093,0.975401,-0.228062,-0.116498,0.05776,-0.35367,-0.202018,0.112221,0.164556,-0.519437,-0.465021,-1.193917
result,0.46349,0.041504,1.251506,-0.461693,-0.432923,0.117457,-0.26231,-0.289871,0.071962,-0.892149,-0.158342,-1.355489,0.104767,-0.274393,-0.005849,0.333481,0.821533,-0.695203,0.895239,1.575632,0.925743,-0.86244,-0.292103
vertex,-1.173975,1.982907,1.429942,0.546988,0.281559,-1.369098,-0.389296,-1.103327,0.555015,1.44658,-0.121957,-0.901273,0.570202,0.843899,0.376642,-0.292927,-0.63024,-0.40381,0.269632,0.236362,-0.688342,0.369678,0.011476
term,0.745233,0.783647,0.944915,-0.174142,-0.271664,-0.408137,-0.183321,0.323551,0.035311,-0.553068,-0.25788,-1.205056,0.283609,-0.432664,-0.569345,-0.820309,0.68982,-0.345653,0.789628,0.42171,0.56924,-0.478882,-1.110944
line,-0.34314,0.77063,0.195778,0.56014,-0.332715,-0.212537,0.028053,-1.049315,0.119609,-0.019867,0.41457,-0.459278,-0.770574,-0.618792,-0.064533,0.704463,2.21402,-0.004848,0.871658,0.183165,0.421203,0.211653,-0.077479
model,-0.451521,1.184413,0.991091,-0.425925,-0.263624,0.689169,-0.723253,0.748809,0.58633,0.5551,-0.495276,-1.280339,-0.000864,-0.714359,-0.787931,0.595281,1.205415,-0.380186,-0.5163,-0.258482,0.205667,0.311372,-0.604532
real,-0.047566,0.987979,0.426137,-0.169942,-0.018426,0.25441,-0.423358,1.027213,0.157669,-0.696007,-1.10384,-0.305143,-0.342325,-0.377975,-0.490676,0.376445,0.191793,0.116692,0.902339,0.306196,0.560527,-0.264627,0.133454
property,-0.137222,0.866841,0.452752,-0.182581,-0.218175,-0.342598,-0.099783,-0.008445,-1.090633,-0.177258,0.445072,-2.118635,-0.715928,0.01078,-0.236683,-0.692481,0.585143,0.233119,1.282057,-0.146821,0.555071,0.127844,-1.177831
geometry,-1.39971,1.459481,1.410306,0.053649,0.779758,-1.026767,-0.836381,-0.004986,1.118396,0.776536,0.394288,-1.323946,1.288467,-0.29762,0.311145,0.76253,-0.092126,-0.174102,-0.500087,-0.851047,0.177294,0.464729,-1.550738
complex,-0.948221,0.604293,0.783611,0.42852,-0.901171,-0.551204,-0.608333,0.011969,-0.078766,0.169497,-0.070356,-1.150144,0.494404,-0.504051,-0.11159,0.289602,0.876338,0.157271,1.245546,-0.343082,-0.124575,0.019939,-1.297165
linear,-1.474052,1.705499,1.907963,0.834905,0.147754,-0.025434,-0.547537,-0.021853,1.241863,1.063806,0.45103,-1.420637,-0.699942,0.675503,-0.643606,0.739708,0.47127,-1.297567,-0.315385,0.773797,-0.529297,0.191343,-1.531496
polynomial,-0.131736,2.323501,1.247786,0.104599,1.435014,-1.15562,-0.882098,0.209847,0.583796,2.11384,1.292133,-1.47914,0.39049,0.400292,-0.067803,0.017604,-1.74046,-0.996281,-0.24119,0.372747,-0.320026,-0.43981,-0.438558
algorithm,-0.539807,2.286264,1.879187,-0.660597,0.458597,0.272844,-0.627264,0.999891,0.59254,1.574915,0.115454,-1.327809,0.830755,0.128886,-0.070436,0.043779,-0.646509,-0.819386,0.311008,-0.346547,0.22702,0.371166,-0.052526
mathematician,0.84923,-0.151869,-1.69072,1.083261,0.697811,0.628741,-0.964851,1.037874,1.537965,-0.168874,0.7311,-1.00855,0.577986,-0.444603,-0.027521,-0.023882,-1.185745,-0.603534,-2.216105,-0.941846,-0.912421,-0.075875,-1.552161
definition,-0.03818,1.320287,2.140331,-0.236003,-0.126378,-0.191598,0.050075,0.753779,0.068549,0.240291,-0.025709,-0.449224,0.650789,-0.539962,-0.729543,-0.988954,0.591691,-0.690409,0.309618,0.474278,0.40527,0.053658,-1.251863
product,-0.667359,0.840382,1.2672,-0.347578,-0.827223,0.398496,-0.6324,1.219068,-1.709999,0.99279,-1.255029,-1.617187,-0.382588,0.17224,-0.619006,-0.258905,1.581606,0.026173,0.028828,-0.311063,1.010152,-0.305582,-0.37624
state,0.107694,0.836858,-0.388647,-0.479653,-0.9528,-0.281562,0.800197,-0.357368,-0.254117,-1.809208,-0.208698,-1.209679,-0.337513,-0.804726,-0.514689,-0.660693,0.716683,-0.016886,0.449518,0.851365,-0.040804,-0.190561,-0.867713
sequence,-0.223012,1.333674,1.524127,-0.206499,-0.321272,0.159314,-0.775815,0.326133,0.820296,0.806726,-0.131498,0.207744,0.886555,0.76536,-0.291639,0.684628,0.734202,-0.416292,1.222404,0.824406,0.229269,0.668591,-1.053804
distribution,-1.146698,0.35909,1.655325,-0.385961,-0.21313,0.202964,-0.677488,0.355891,0.081785,0.1439,-0.086768,-1.104193,-0.539586,0.926003,-0.606188,-1.122896,1.485802,-1.172092,0.614605,0.063086,0.309547,-0.827069,-0.604046
variable,-0.38377,1.272933,2.599304,-0.709662,0.188691,0.037793,-1.005628,-0.056123,0.91591,1.454252,0.204284,-1.155575,0.461305,0.670483,-0.503644,-0.101241,1.034704,-1.131019,0.5822,0.475971,0.02797,-0.003331,-0.707363
solution,-0.31173,1.306618,1.933413,-0.75966,-0.65766,0.197992,-0.199597,0.745857,-0.551846,0.631553,-0.357822,-1.578328,-0.223617,-0.169268,-0.255086,0.161076,0.326237,0.284071,0.144747,-0.367572,0.690516,-0.746616,-1.137864
square,-1.0588,0.495201,-0.260303,1.424602,0.453545,-0.956787,0.39031,-0.936706,0.069715,-0.515782,0.334883,-0.916437,-1.137123,-0.044329,-0.531073,0.464181,1.383984,0.329729,0.070577,0.483661,-0.281677,0.914504,-0.225409
map,-1.277327,1.091058,0.797428,0.474796,0.022334,0.827411,-0.527633,-0.084676,0.465605,-0.325552,0.987883,-0.130162,-0.308479,-0.215668,0.163569,-0.860439,1.348949,-0.324424,1.010854,-0.637002,0.104672,0.32616,-0.695276
class,0.372637,0.073671,-0.329786,-0.433792,-0.300127,0.07072,-0.475896,-0.306503,-0.052384,0.115695,-0.072298,-0.853052,0.616379,-1.314289,-0.486893,0.023837,1.731691,-0.234643,-0.385302,0.770979,0.106845,0.670792,-0.049896
