word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
field,0.593075,-0.116614,0.266044,0.607443,0.367998,-1.027603,-0.566282,-0.058308,1.88998,-1.072011,1.741167,-0.050407,-0.684045,-0.362867,-0.845818,-0.972432,-0.102416,-1.706204,0.89724,-0.094588,-1.254025,-0.129017,-0.085691,0.413876,-0.02422,0.143324,-0.53088,0.663793,-1.362915,0.152643,1.051263,-1.20409,-1.232846,-1.396442,1.284103,1.190093,1.021364,-0.495642,0.395923,-0.385627,0.606614
element,0.118962,-1.160265,0.431702,0.439955,-0.235087,-0.049041,-0.161507,1.107858,0.611376,-0.242977,1.110587,0.028645,-0.751515,-0.78332,-1.349924,0.530496,-0.256618,-1.030326,-0.021616,-0.315546,-0.516172,0.683552,-0.358619,1.05546,0.839549,-0.074924,0.311962,0.477791,-0.733698,0.79132,0.810607,-0.732228,-2.737827,-0.329902,0.05979,1.309296,0.765752,-0.656823,0.229905,0.545506,0.564628
system,-0.225101,0.527051,0.055876,-0.744836,-0.108018,-0.827132,-0.130586,0.283002,0.64048,-0.870704,0.394763,0.700726,-0.038048,-0.541428,-0.330389,-0.085265,-0.514467,-2.789918,0.251175,0.274678,-0.299187,-0.233838,0.203202,0.472738,-0.840939,0.286118,0.225938,1.229165,-0.594597,0.809002,1.51126,0.811432,-1.49529,-0.008554,0.674502,1.863367,1.01564,-0.284135,0.762662,0.034394,0.781376
matrix,0.18876,-1.195999,0.618767,0.984982,0.331577,-0.694725,-0.75285,1.016478,0.669949,-0.06738,1.089971,0.590107,-1.423434,-1.504075,0.879689,0.761386,-0.767215,-1.528206,0.884014,1.782922,-0.524761,0.765489,1.027774,0.115192,0.777062,-0.351438,0.628094,-0.566053,-0.610953,0.121251,0.841601,0.526084,-2.73336,-0.278388,0.566699,0.524798,0.07878,-0.791344,1.444673,1.237073,0.858245
mathematical,-0.133494,0.267432,-0.598813,-0.24361,1.023325,-1.311275,0.472091,0.633169,1.94899,-0.366545,0.920031,1.495424,0.492552,-0.4991,0.090359,-0.595733,-0.495891,-0.972294,0.088997,0.052782,0.465277,-1.463134,-0.00194,-0.137739,0.893076,0.388753,-1.2304,0.970821,-1.030904,-0.219623,1.751854,0.263473,-1.147274,0.70351,-0.046071,1.141375,2.129444,-0.951818,-0.088938,-0.291564,-0.479902
method,1.146841,-0.145996,-0.253488,0.97069,0.675432,-0.629422,0.214182,0.831753,0.968351,-0.856909,-1.013947,0.582795,-0.687706,-0.16348,0.774869,-0.278972,-0.677642,-1.697153,0.173031,1.237556,0.242319,-0.134171,-0.014406,-0.059912,0.396996,0.074006,0.137033,0.870222,-2.182256,-0.326175,0.585933,1.382859,-2.316695,0.058786,0.193102,1.168851,1.374424,0.388437,0.48021,-0.445439,-0.03101
finite,-0.101336,-0.84901,0.532951,0.397116,-0.606302,-0.992662,-0.322002,-0.354705,0.685034,-0.168194,0.982439,-0.049826,-0.51972,-0.528501,-0.05276,0.39378,0.36605,-2.10138,-0.393445,-0.324638,0.410756,-0.072432,-0.237796,0.481028,0.834176,-0.064373,0.086955,0.855788,-1.028767,0.691696,-0.112141,-1.582337,-2.633454,-0.416923,0.25083,1.486898,0.914367,-0.119333,0.5383,0.010161,0.280021
result,-0.141241,-0.361777,-0.507227,0.43402,-0.649201,0.206049,0.273691,0.384311,1.43177,-0.995568,0.69668,0.811667,-0.524603,-1.13962,0.903913,-0.2008,-0.025443,-1.578821,0.459718,0.575592,0.257114,0.042246,-0.10001,-0.155268,0.393779,-0.184156,0.237924,0.82764,-1.247945,0.727033,0.637819,-0.166689,-1.865462,-0.233392,-0.490221,1.23791,0.374961,0.447801,0.218682,-0.638162,0.047657
vertex,-0.734674,-0.608835,-0.598231,-0.380359,-1.399197,1.563747,0.69848,1.057386,0.237811,-1.400729,1.633727,0.065448,0.788392,-1.763687,-0.022821,0.448734,1.462287,-0.601582,-0.604525,-0.162511,-1.068408,-0.833436,0.126869,0.58933,0.273014,1.676266,1.532559,0.813177,-0.885277,0.901073,-0.537392,-0.308715,-2.4656,0.397509,-0.256296,0.998417,-0.335012,-0.391012,1.216395,1.615641,-0.240807
term,0.291227,0.043877,-0.341081,0.355596,-0.079583,-0.118493,-0.081255,0.913538,0.59243,-0.253097,1.19352,-0.382975,-0.231056,-1.330082,0.490596,0.144316,-0.791994,-1.796145,0.524169,-0.260035,-1.037196,-0.241936,-0.229343,0.50314,0.539692,-0.349595,-0.279434,0.00411,-1.653427,0.747984,0.811018,-0.014656,-1.687084,-0.010646,-0.019622,0.729737,1.050629,0.385006,0.279339,-0.195365,-0.173473
line,0.381643,0.275605,0.203518,0.36333,0.737505,0.901635,0.306375,-0.055452,0.928692,-1.791524,1.547538,-0.042711,0.440891,-1.557113,0.538988,-0.607712,0.803743,-1.870987,-0.050494,-0.63994,-0.717954,0.843914,-0.963087,0.857188,0.740675,1.249131,0.664607,0.688464,-0.392175,0.155475,-0.152658,0.524319,-1.113129,-0.505622,-0.67683,1.144784,0.883607,0.040352,0.465291,0.668849,0.651041
model,-1.108434,0.683822,-0.3241,-0.437513,-0.503765,-0.083154,0.279414,0.018237,1.576426,-0.878004,-0.405281,0.409579,0.263732,0.22885,0.528813,0.14722,-0.521684,-2.785731,0.058116,-0.354156,-0.207641,0.267584,0.857486,0.216506,-1.100972,0.587987,-0.780837,1.150526,-0.930279,0.122689,-0.212861,0.206351,-2.644609,-0.20419,0.994931,0.529055,1.372679,0.146093,0.074132,-0.452398,0.21459
real,0.238953,-1.388233,0.386422,0.983053,0.992889,-0.871812,-0.763099,-0.352973,0.835781,-1.206007,1.796345,0.202111,-0.115926,-1.74737,-0.008862,0.678487,-0.030731,-1.779942,0.210245,0.163955,-0.225583,0.175586,0.149024,0.394957,0.109396,0.075724,-0.589866,0.645703,-0.235766,0.796672,0.668485,0.277617,-1.558069,-1.180145,-0.253468,1.31925,1.080415,0.127566,0.42686,-0.283829,0.574702
property,-0.082607,-0.547495,0.121162,0.689038,-0.520554,-0.544364,0.257674,0.140347,0.947827,-0.739634,1.063293,0.406675,0.031887,-0.72421,0.533406,0.493881,0.450321,-1.753421,0.570212,-0.164181,-0.32334,0.528639,-0.355798,-0.584814,0.164087,-0.047221,-0.232151,0.185387,-1.154657,0.731933,0.794407,-1.076011,-2.258573,0.028019,-0.030301,1.764171,0.508817,0.087031,-0.725815,0.510391,0.532249
geometry,0.143082,0.085913,-0.012059,-0.052388,1.206083,-1.810988,-0.233481,-0.378287,2.658868,-0.964556,1.215959,0.226444,0.721766,-0.561942,0.845809,-0.094519,0.22563,-0.754014,0.423447,-0.717859,-0.864167,-0.303957,-0.001698,0.445488,0.077514,1.148351,0.643635,1.45963,-0.831374,-1.187005,0.712999,-0.378238,-1.217327,0.254654,-0.47893,1.639785,0.490544,0.157494,-0.20876,-0.197593,-0.807478
complex,-0.030234,-1.035653,1.182626,0.157046,1.500353,-1.248608,-0.78774,-0.733552,1.323688,-0.679974,1.484543,-0.006017,-0.520848,-1.30857,-0.006592,0.302954,-0.316817,-1.599261,-0.137252,0.03326,-0.879546,-0.23417,0.021991,-0.23168,-0.279655,-0.04489,0.17546,0.805517,-1.180136,0.541387,0.294364,-0.302705,-1.598428,-0.676685,-0.7306,1.032025,0.471003,0.388683,0.626367,0.30373,-0.062603
linear,0.825561,-0.486999,0.676764,0.915412,0.321297,-0.679625,-1.118615,0.44692,1.34728,-1.389797,0.946379,-0.020782,-0.584726,-0.494116,0.095378,0.369918,-0.359019,-1.9491,0.826324,0.933946,-0.754327,0.115438,0.376256,0.3931,-0.040923,-0.440917,-0.284012,0.803962,-0.964833,0.080683,-0.047202,0.171,-2.158176,0.96827,0.699477,1.319695,0.551762,-0.082468,0.649573,0.676544,0.800831
polynomial,1.568897,-1.440085,-0.067694,1.34399,-0.848455,-0.838638,-0.314656,0.594195,1.021955,-0.027188,1.795541,-1.172952,-0.731809,-1.349602,0.588032,1.053231,0.164162,-1.68848,1.205356,1.026905,-0.466754,-0.059109,0.01016,-0.290569,0.342237,-0.505847,0.209506,1.329315,-1.96049,-0.251169,0.084468,-0.341686,-1.121213,-0.253581,-0.306471,-0.240039,1.240368,-0.890434,0.110604,0.398309,0.94126
