word,1,2,3
morphism,-0.754764,2.256321,2.281634
scale,-2.042732,-0.697528,1.465987
suppose,-0.249473,-1.248195,1.72457
increase,-3.270301,-1.346463,1.247523
projection,-1.088878,0.517688,1.809944
partition,-1.21797,0.540831,0.788004
exponential,-0.93357,1.432054,2.839878
range,-2.627322,-1.050229,0.723765
subspace,-0.952669,1.96798,2.321526
support,-1.424116,-1.831642,0.588593
diagonal,-1.374961,1.272988,1.549439
computation,-0.648404,0.817611,2.341805
curvature,-0.703867,1.653964,2.606728
flow,-2.171653,-0.381875,1.270906
analytic,-0.418329,0.542307,2.03754
chain,-1.364184,-0.913862,0.973389
cohomology,0.418528,2.281035,2.520859
trivial,-0.309557,0.789772,2.747966
converge,-1.231172,0.700526,1.455136
lemma,0.779227,1.730748,2.199163
origin,-0.567969,-1.32431,0.62208
convergence,-0.917257,0.825895,1.598193
division,-1.791864,-1.490162,-1.55568
union,-1.215255,-1.969079,-1.117863
empty,-1.159897,-0.599652,1.052436
computational,-0.467096,0.622494,2.042077
functor,-0.188303,2.197947,2.373361
fraction,-1.567208,0.692505,1.777128
source,-0.928807,-1.210847,-0.004956
eigenvalue,-0.577851,1.894585,2.636608
translation,0.759623,-0.589367,0.380078
hypothesis,-0.277825,-0.08652,2.573037
scalar,-1.002647,1.616059,2.755645
coxeter,0.562531,2.48737,0.54187
third,-0.935788,-1.993626,-0.5537
Fourier,0.112183,1.59214,2.209035
bit,-0.789369,-0.149554,1.834667
exact,-1.017934,-0.63386,1.712346
elementary,0.075112,-0.534632,-1.102058
maximal,-1.032487,1.557712,2.282438
radius,-2.192083,1.034656,1.345542
homomorphism,-0.707264,2.174961,2.446451
identify,-1.046231,-1.444461,1.350445
distinct,-1.47969,-0.638916,1.97058
minimum,-2.79974,-0.240437,0.997424
development,-1.762703,-1.633252,0.575096
ordinal,-0.363278,2.075487,2.432634
homotopy,-0.076349,2.124964,2.483845
elliptic,-0.563068,1.836785,2.125464
mapping,-1.425858,0.751384,1.704412
alternative,-1.187885,-1.368607,1.325388
rate,-2.705195,-0.917695,0.933107
character,0.954828,-2.525731,1.532207
central,-1.956653,-1.53934,-0.743165
irreducible,-0.593733,2.004937,2.918373
principal,-0.013889,-1.564597,-0.311834
count,-0.03251,-0.835168,-0.432871
finitely,-0.598657,1.895882,2.706045
kernel,-1.372024,1.299103,1.799063
infinity,0.170816,0.154651,1.352582
calculation,-1.46557,0.332987,2.16199
draw,-0.116684,-2.049814,-0.001739
divisor,-0.841661,2.208156,2.054596
pattern,-1.501486,-0.695302,2.104116
average,-2.715373,-0.552052,-0.44534
knot,-0.609722,0.74953,1.121497
assumption,-0.429902,-0.42039,2.139738
expansion,-2.086967,-0.905385,0.459039
frequency,-2.324924,0.422015,1.649324
dynamic,-1.091215,-0.264719,2.056823
canonical,-0.123604,0.603097,1.928056
minimal,-1.55089,-0.308686,2.083789
segment,-1.059571,-0.71715,0.681865
sheaf,0.132582,2.129578,1.997402
approximate,-1.141275,0.683867,0.796446
combination,-1.48531,-0.796069,1.600581
relative,-0.969824,-0.975795,1.610554
programming,-0.220843,-0.653644,1.037238
optimization,-0.899389,1.04877,2.311844
variation,-0.868727,-0.416887,1.398687
frame,-1.2992,-0.658486,1.281278
variance,-1.133818,1.131467,2.706751
branch,-1.629532,-1.009692,-0.584736
boolean,-0.390653,1.691483,2.732263
harmonic,-0.292369,0.760847,2.417465
optimal,-1.446263,0.481533,2.520904
ordinary,-0.524807,-1.000756,1.302258
polyhedron,-0.107589,2.550949,2.042846
singular,-0.24139,0.389157,1.987677
filter,-1.615657,0.606017,2.402563
automorphism,-0.677921,2.263094,2.354083
absolute,-0.570876,-0.381665,1.838526
constraint,-1.454341,-0.073044,2.660146
relationship,0.3263,-2.435455,1.826456
multiply,-1.554893,0.757826,1.929616
decision,-0.546574,-1.712065,0.723692
six,-1.472369,-1.948008,-0.440108
homogeneous,-1.267002,1.106262,2.630535
cyclic,-1.195159,1.556749,2.335575
stochastic,-0.066878,1.438178,2.459942
Banach,0.422112,2.08584,2.206167
spherical,-1.466566,1.440071,2.18444
riemannian,-0.043634,2.079132,2.618442
cardinal,0.757515,-0.422102,-1.056505
generator,-1.73444,0.822962,1.490677
cubic,-2.505331,2.065377,0.347054
closure,-1.710073,-0.70832,0.363153
necessary,-1.918375,-1.415319,2.131969
inner,-1.196773,-0.616405,1.105231
complement,-1.375782,-0.106121,1.297311
planar,-1.082415,1.803913,2.283081
stable,-1.276154,-0.480673,1.261484
induce,-1.238414,-0.021278,2.799669
Hausdorff,-0.232148,2.206888,2.256045
cartesian,-0.012745,1.634492,2.301786
logical,-0.190935,0.256725,2.811223
alternate,-0.490531,-0.771572,0.781195
gaussian,-0.779086,1.750334,2.832749
composition,0.067719,-1.1534,0.792999
ball,-0.453003,-1.565149,0.205759
triangular,-1.795778,1.453252,1.252082
Newton,0.542173,-0.876306,-0.566378
classification,-1.241227,-0.093043,0.444658
reflection,0.104691,-0.611758,1.920328
differentiable,-0.659274,1.8817,2.60176
loop,-1.617359,0.178571,0.463374
population,-3.026715,-0.50228,-0.819261
opposite,-0.036162,-0.890268,0.484701
determinant,-0.472861,1.063072,2.46594
intersect,-1.860137,1.179402,-0.913066
conjugate,-1.104916,1.356374,2.396946
modular,-1.23887,1.13733,1.652602
logarithm,-0.354259,1.823003,2.404995
countable,-0.829582,2.079149,2.476817
reduction,-2.521711,-0.315957,1.821126
spectral,-0.849655,1.290518,2.035123
homology,-0.295002,1.963259,2.290451
Cauchy,0.184295,2.003507,2.160468
Galois,0.469802,2.042352,2.21553
NP,0.080804,1.456546,0.994546
separate,-1.863556,-1.353807,0.508505
decimal,-1.26201,1.697151,1.302453
neumann,1.399725,0.644641,0.181584
trace,-0.781453,-0.818952,0.974597
integration,-1.412913,-0.032695,1.341742
criterion,-1.212031,-0.50548,1.811853
primitive,-0.573691,-0.02171,1.632196
global,-1.544957,-1.030157,0.71042
modulo,-0.887144,2.341909,1.761617
strategy,-1.234332,-1.252233,1.69382
equality,-0.55229,-0.900071,1.534112
holomorphic,-0.507389,2.335169,2.42004
infinitely,-0.452115,0.872512,2.790338
Gauss,0.651356,1.996309,1.423992
nonzero,-0.954542,1.843847,2.530549
quaternion,0.197044,2.317235,1.991489
regression,-0.68794,1.409218,2.590469
neighborhood,-1.154823,-1.267631,-0.65957
correspondence,0.492456,-0.609839,0.696004
adjoint,0.014574,2.031039,2.302456
variant,-1.730411,0.218482,0.636124
disjoint,-1.227104,2.015428,2.081178
distribute,-1.505681,-0.985707,1.018264
evaluate,-1.489186,-0.563706,2.109018
additive,-1.435635,1.125256,2.57219
unknown,-0.254213,-1.332192,0.017933
span,-1.97223,-0.739747,0.040137
combinatorial,0.278849,1.438563,2.337379
matroid,-0.200223,2.407534,2.289992
orbit,-1.310715,0.6588,1.199482
cone,-0.947606,0.549803,1.011094
truncate,-1.477783,1.977038,0.725052
flat,-1.451008,-0.568105,0.776022
simplex,0.316765,1.92128,0.00884
interior,-1.217,-0.89085,0.155671
arc,-0.758539,-0.25075,0.951479
Dirichlet,0.27102,2.313047,2.385676
moment,0.189271,-1.714522,1.87921
unitary,-0.969531,1.404808,0.629627
iteration,-0.726362,0.607221,1.380388
factorization,0.145676,1.860598,2.44544
split,-1.229041,-1.094687,-0.161367
Poincaré,0.94707,1.686372,1.435825
Poisson,0.513006,1.909072,1.300201
entropy,-0.505343,1.421235,2.466928
sufficient,-2.078886,-1.009243,2.153691
restriction,-2.134179,-0.939693,1.30655
orientation,-1.261905,-0.484428,2.109676
recursive,-0.454322,1.538469,2.549531
prior,-1.225858,-2.006031,-0.049299
truth,1.031393,-1.920273,2.034595
hamiltonian,-0.114966,1.695222,2.704919
proposition,-0.426726,0.0465,1.395546
spectrum,-1.192848,-0.02692,1.308472
significant,-1.93655,-1.697135,1.199009
duality,0.576596,1.200897,2.563092
exponent,0.228342,0.767916,1.547619
states,-1.510433,-2.443537,-1.283186
asymptotic,-0.255077,1.524488,2.334858
correlation,-0.996142,0.519547,2.685653
estimator,-0.186213,2.034248,2.505173
critical,-0.132306,-1.928113,1.377871
characterize,-0.805605,-0.797575,2.18583
