word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
equation,-0.332632,-0.707804,-0.998707,-0.104432,-0.896586,0.895186,1.958759,-0.014315,-1.066557,0.631798,0.422768,-1.617998,-0.978934,1.57384,0.220581,-1.662357,-0.821063,-0.182063,-0.299313,-0.880324,-0.295946,1.772527,-0.368339,-1.545366,-1.023044,0.325672,0.132675,-0.223542,-1.670203,-0.445513
first,-0.174724,0.156808,0.115635,0.881715,-0.042425,0.022591,-0.239149,0.472089,-0.033616,0.814288,0.430878,0.485438,-0.486915,-0.330729,0.83318,0.534974,0.114802,0.837963,0.13926,1.261497,0.207018,0.529171,0.379514,-0.162601,0.338128,-0.243547,-0.34013,0.53498,-0.479137,0.14245
vector,0.543148,-0.291821,-0.325796,0.308941,-1.71815,0.418205,0.858759,-0.373351,-0.079843,1.094717,-0.507283,-0.748783,-0.327221,0.710297,-0.163594,-1.024967,-0.412108,-0.835352,-0.053559,-0.694838,-0.464935,1.852145,-0.028587,-0.721955,-0.206616,1.031898,0.517192,0.043048,-1.069029,-1.096928
algebra,0.520503,-0.150818,0.779717,0.205663,0.715009,-0.082412,1.617546,0.225909,-0.779725,0.820799,-0.36894,-1.292879,0.031591,1.417097,-0.980704,-1.731665,-0.958104,-1.188909,-0.14365,-0.144282,-0.827521,1.445174,-0.228487,-1.098447,-0.405853,-0.39447,0.332413,-0.051086,-2.028202,-0.684585
$\mathbb{N}$,-0.259251,-0.315887,0.973179,0.800991,-0.803113,-0.271043,0.85797,-0.020988,0.475899,-0.305178,0.03743,-0.003632,-0.171928,0.164868,-0.628549,0.493463,-0.377901,0.627818,-0.326555,-1.040574,0.1499,0.879712,0.534621,-0.997131,-0.760504,1.307683,0.422261,0.509813,-0.744545,0.497257
field,-0.048153,0.249968,-0.722414,0.450449,-0.134714,0.082611,0.236122,0.293975,-0.429824,1.254182,0.507471,0.274981,-0.810709,0.118621,-0.673569,0.799668,-0.059659,0.201342,0.608129,0.979756,-0.941421,1.345108,0.068436,-0.828548,-0.481593,-0.283022,-0.58773,0.464677,0.11542,-0.385652
element,-0.120832,0.172527,-0.050502,0.25297,-0.88662,-0.385189,0.93115,0.478632,0.610935,1.043188,0.554763,0.274263,-0.649896,0.995917,-0.306517,0.195713,-0.666135,0.470528,-0.668469,-0.447987,-0.37945,0.327701,-0.695956,-1.016753,0.751544,-0.112455,0.097591,1.104704,-0.231067,-1.722504
system,0.496923,-0.244521,-0.736396,-0.028122,-0.97489,-0.038954,0.583949,0.225731,0.48025,1.474507,-0.168226,-0.23655,-0.335351,-0.160047,-0.331111,-0.090462,-0.262952,0.477485,0.332083,0.842316,-0.799482,1.248841,-0.345325,-1.159296,1.100136,1.641533,-0.189437,0.696668,-0.788072,-1.439595
matrix,0.351702,-0.720403,0.151421,0.326746,-0.804532,-0.096036,1.554379,-0.306234,-0.197217,0.749521,0.386328,-0.944007,-0.303532,0.807517,-0.292424,-0.81792,-0.305429,-0.167989,0.025502,-1.179104,-0.351193,1.38935,-0.03566,-0.842151,0.302292,0.338952,0.934205,0.680575,-0.803464,-0.825219
mathematical,0.023963,-0.101104,0.071099,-0.033397,0.441096,0.69635,0.945254,0.289927,-1.553163,1.588012,-0.744883,-1.28418,-0.499491,1.954036,-0.72594,-1.553422,-0.722021,-0.289174,-0.199245,0.523613,-0.098203,1.464443,-0.279698,-0.894046,0.18505,-0.321924,-0.570116,0.451312,-0.519492,-1.022505
method,0.095892,0.162582,-1.001865,-0.186861,-1.155153,0.58608,1.280476,0.635755,-0.628138,1.190355,-0.145307,-0.936494,-0.136016,0.806987,-0.897634,-0.331734,-0.62057,0.276719,-0.20179,-0.113553,-0.02031,1.365478,0.051691,-0.283703,1.104275,0.364745,-0.757892,0.763168,-0.534646,-1.40201
finite,0.146519,-0.05651,-0.38704,0.05952,-0.518393,0.232528,1.560041,0.3795,-0.049506,0.475628,-0.17853,-1.217094,-0.445479,1.484115,-0.29808,-1.262648,-0.460493,-0.488596,-0.478291,-0.898318,-0.404315,1.557159,-0.212411,-1.113605,-0.606073,0.510606,0.627708,-0.165289,-1.538213,-1.362362
result,-0.661426,-0.665968,-0.599303,0.58885,-0.427152,0.243898,0.330489,0.331061,-0.324579,0.427596,0.818375,-0.203758,-1.125049,-0.580191,0.730247,0.922593,0.323236,0.168359,0.40998,0.517283,0.71686,1.319169,0.356429,0.078345,0.285914,0.50951,-0.294526,0.378454,-0.402062,-1.500273
vertex,0.113656,0.234777,0.331398,0.281317,-0.718359,-0.407788,0.877373,-0.721908,-0.457477,0.144013,-0.263916,-0.562064,-0.127782,0.418165,-0.098822,-1.117755,-0.019852,-1.437114,0.621698,-1.13101,-0.840379,0.979656,0.404355,-0.859523,-0.239943,-0.16437,2.221206,0.112316,-1.907888,-1.177471
term,-0.401597,-0.594751,-1.008018,0.131874,-0.338037,0.393429,0.754645,0.113734,0.302846,0.108384,0.554671,0.12005,-0.315303,0.482131,0.127209,0.249149,-0.22622,-0.040668,-0.605061,1.018951,0.5274,0.873902,-0.037699,-0.483018,1.005455,0.165162,-0.330904,0.452849,-0.614227,-1.260548
line,-0.113279,0.314387,-0.236794,0.627748,-0.918963,-0.562404,-0.331679,0.881062,0.123464,0.090851,0.42307,-0.035085,-0.821016,-0.738111,0.455497,0.949125,0.242272,0.265228,0.567224,0.415415,-0.340942,0.154674,-0.855505,-1.679745,0.372391,0.511246,0.630741,0.356315,-1.135214,-0.16656
model,0.474841,-0.756558,-0.197051,0.506602,-0.929062,-0.641206,0.426346,-0.599361,-0.251729,1.077264,0.615449,-0.8867,-0.196201,0.43339,-0.479645,-0.771934,0.163841,0.804281,-0.422805,0.641661,-0.840316,0.596142,-0.405852,-1.019719,0.276659,1.073811,-0.22725,0.928046,-0.80443,-0.644909
real,-0.085867,0.251072,-0.417493,0.69518,-0.291597,-1.022646,0.338307,-0.177429,-0.035936,0.516241,0.233438,-0.160835,-0.334564,0.830798,0.551007,0.057015,0.408234,1.161161,-0.488126,0.446787,0.180974,1.114072,-0.336249,0.343279,1.03129,0.502039,0.142293,-0.392522,0.013884,-0.35179
property,-0.643412,-0.55124,-1.233116,-0.348295,-0.638035,0.511533,0.362509,0.493039,-0.209729,0.115464,1.413685,-0.349093,0.560858,0.359118,0.075525,0.215714,-0.332051,0.225817,0.193726,0.765257,-0.567288,1.096172,-0.251208,-0.988168,1.546982,0.510835,0.906386,-0.139201,-0.276326,-0.417416
geometry,0.10793,-0.318804,0.150735,-0.076411,-0.607858,0.379744,1.194777,0.105798,-1.248753,1.158138,-0.162158,-1.447484,-0.80296,1.634216,-0.63783,-0.90221,-0.275594,-0.152326,0.623412,-0.622086,-0.87678,0.524472,-0.51081,-1.119819,-0.065295,-0.082158,0.367402,0.645791,-1.214133,-1.24701
complex,-0.257912,-0.105305,0.048097,-0.090798,-0.862027,-0.321453,0.684227,0.85618,-0.074241,0.839433,0.725483,0.000134,0.047655,0.879086,-0.60499,0.511535,-0.234111,0.100792,0.785071,0.430854,-0.521056,0.849624,-1.261122,-0.194671,0.544714,0.233924,1.004668,0.905358,-0.448734,-1.058044
linear,-0.464527,-0.660852,0.476951,-0.023588,-2.051043,0.21705,1.001874,-1.033241,-1.528439,0.944925,-0.454503,-0.898547,-1.167335,-0.197674,-0.104785,-0.204506,-0.206653,-0.612385,-0.54606,-0.414679,-0.535077,1.324932,-0.629201,-1.704265,-0.007683,0.376961,1.622094,0.374421,-1.152245,-1.032864
polynomial,0.241185,-0.181985,-0.414592,0.49249,-0.074209,0.37229,1.274189,-0.217418,-1.243275,-0.160618,0.023774,-1.080208,0.053664,1.074942,-0.337569,-2.256764,-0.316056,-1.026112,-0.283128,-1.08996,0.315104,1.642381,-0.405447,-0.436134,-0.561388,-0.055305,0.943466,-0.829596,-2.588763,-0.611423
algorithm,0.96859,0.558569,-0.850599,0.230493,-0.92469,0.533358,1.486628,0.271385,-0.773624,1.091172,-1.263686,-1.341726,-0.122049,0.252802,-0.477703,-1.333,0.291602,-0.368623,-0.304199,-0.704947,-0.086302,2.091506,-0.459376,-0.152908,0.239789,0.465115,0.018578,0.025425,-1.892218,-1.096329
mathematician,0.485582,0.479553,0.927314,-0.013178,0.129303,1.398057,0.057238,-1.651027,-1.938843,0.638568,0.380137,-0.097349,0.200334,1.352541,-0.281621,-2.099109,-0.574743,0.198001,0.229151,0.924384,0.520614,0.270644,-0.9445,-0.97594,-0.77071,-1.01506,-1.739529,-0.407818,-0.127792,0.660007
definition,0.150338,-0.671012,-0.521421,-0.000648,-0.222411,0.221777,0.35231,0.016457,0.4367,0.753427,-0.011142,-0.534459,-0.17052,0.78592,-0.444643,-0.286111,0.014316,-0.491622,-1.247261,-0.149311,0.457431,1.328627,-0.146984,-1.12334,1.137385,0.728236,-0.042203,0.28765,-0.587816,-1.670572
product,1.207774,-0.234017,-0.869869,-0.497322,-1.336873,-0.391542,1.061474,0.546641,-0.210154,0.409757,0.559077,-0.348275,0.052152,-0.203899,-0.228797,-0.276339,-0.545638,1.09107,-0.67885,0.688628,-0.421764,1.137999,0.510841,-0.019711,1.838716,1.797131,0.663119,1.207279,0.360648,-0.60923
state,-0.702423,0.016163,-0.816667,0.408401,0.551022,0.273893,0.883075,-0.096063,0.405296,0.317608,0.398436,0.639971,0.482999,0.101837,0.414307,1.292456,0.612551,-0.184471,0.009943,1.849453,0.109328,0.897874,-0.061359,-1.035994,0.369515,0.245455,-0.019357,-0.082538,0.148168,-0.474067
sequence,-0.065556,-0.353176,0.339285,1.144165,-1.508531,-0.263035,0.646692,0.696858,0.440618,1.729619,0.238331,-0.005781,0.029162,0.555217,-0.034506,-0.082896,0.264792,-0.382003,-0.448506,-1.042937,0.442918,1.280242,-0.418564,0.343724,0.017237,0.104059,0.395708,1.412398,-1.346406,-0.733586
distribution,-0.00383,-0.702215,-0.671119,-0.233757,-1.8564,0.756933,-0.089177,0.336222,-0.567814,-0.399138,-0.133532,0.041747,-0.254115,0.379734,0.039494,0.046926,0.513775,-0.543471,-1.029128,0.358098,-0.306262,1.652639,0.557586,-0.573455,0.38106,1.609939,0.855373,0.917621,-0.604082,-0.786335
variable,0.381353,-1.028639,-0.746453,0.77091,-2.07822,0.212478,0.34965,0.141103,-0.075436,0.924249,0.181604,-0.571446,-0.47452,0.641377,-0.697166,-0.603542,-0.496169,-0.708699,-1.138078,-0.534876,-0.481564,1.232401,0.557048,-0.745814,-0.407487,1.172567,0.598879,0.191852,-1.818145,-1.595753
solution,-0.034842,-0.053885,-1.187967,-1.099692,-0.95747,-0.195111,1.529291,0.117958,-0.19493,0.608102,0.029757,-0.60799,-0.475693,0.291644,0.057132,-0.503348,-0.545641,0.582318,-0.282081,-0.099289,-0.60365,1.467454,-0.095909,-0.4581,1.109624,1.298523,0.186798,0.300651,-0.060656,-1.236866
square,-0.262726,0.468917,0.426869,0.007393,-0.435968,-0.413231,-0.189317,-0.127376,-0.999927,0.319096,0.801817,-0.304004,0.101601,-0.255726,-0.04735,1.108017,0.830178,0.140233,0.247143,0.647065,-0.330249,-0.642418,-0.066624,-1.968682,0.300968,-0.343648,1.993982,0.029207,-0.648037,-0.081743
map,-0.227591,0.456322,0.256975,-0.023955,-0.791889,1.167496,-1.128179,0.641732,-0.245029,0.878783,-0.575926,0.388498,-0.043626,0.476606,-0.170547,0.505879,0.619506,0.203463,-0.17607,-0.346567,-0.772116,1.277266,-1.000059,-1.258058,0.88095,0.628038,0.480835,-0.133164,-0.852106,-0.637813
class,0.038683,0.05302,-0.022704,1.275003,0.284039,-0.87575,-0.374416,0.392633,0.310055,0.432031,0.810897,-0.200391,0.102777,-0.291451,-0.558813,0.092996,-0.505968,0.125017,-0.226184,1.635837,-0.437877,0.428111,0.455271,-0.951952,-0.3043,0.455842,-0.584663,0.564512,-0.683821,-0.652174
integer,0.195404,0.799412,0.171449,1.156325,-0.480564,0.303176,1.8528,0.205098,-0.543629,0.622876,-0.484664,-0.639418,0.390738,0.325809,0.004653,-1.244172,-0.698931,-0.860864,-0.959376,-1.249344,0.195073,1.668816,0.317941,-1.504932,-0.264117,0.572114,1.667081,-0.411957,-2.374266,-0.892993
mean,-0.461992,0.417551,-0.565548,0.188107,-1.246109,0.018107,0.225875,0.611404,1.189764,-0.095516,0.455626,-0.565295,-0.477097,0.401672,-0.236616,0.61285,-0.377882,0.36399,-0.898674,0.516552,0.760132,0.730856,0.260454,-0.359734,0.261416,-0.077616,0.689716,0.305061,-0.676353,-1.262151
proof,-0.109726,0.324254,-0.690073,0.025034,-0.062992,0.269778,0.771194,0.303594,-0.003402,0.782469,0.253172,-1.159389,0.43707,0.59058,-0.022384,-0.268704,0.306344,0.083828,-0.557461,-0.843162,0.372377,0.453285,0.880123,-0.344094,0.959126,-0.246462,0.060603,-0.240444,0.118203,-1.003543
three,-0.28532,0.215528,-0.020108,0.825391,-0.475934,-0.274896,-0.128335,0.51557,0.168308,0.606863,0.825616,0.168335,-0.48334,-0.302528,0.312998,1.114572,0.333806,0.571091,0.36714,0.947506,-0.031736,0.239307,0.605467,-0.374137,0.023964,-0.430834,0.124712,0.736284,-0.938001,-0.244322
dimensional,0.030355,-0.04743,-0.074691,0.168814,-1.244792,-0.176611,1.027236,-0.268826,-0.587166,1.396592,-0.155461,-1.257141,-0.939323,1.864839,-0.250396,-0.775233,0.009822,-0.005211,0.180484,-1.123975,-1.21434,0.759,-0.461982,-0.958904,0.218791,-0.206876,0.79642,0.514429,-0.706745,-1.592352
zero,-0.146391,-0.356903,-0.540525,0.473921,-0.84652,-0.67925,0.988994,-0.2006,0.633868,0.867342,0.156376,-0.834494,-0.677277,0.384561,0.759305,-0.257578,0.24475,0.439562,-0.356994,-0.590108,0.024253,0.826367,0.322452,-0.740492,-0.378501,0.912974,0.75834,-0.084573,-0.44584,-0.673272
algebraic,0.920034,-0.018518,0.62724,0.255763,0.376111,0.292545,1.294099,-0.162385,-1.597395,0.354258,-0.287801,-1.623755,-0.334334,2.041551,-0.822068,-2.175115,-0.562976,-0.830573,0.278449,-0.474991,0.102959,1.152714,-0.723171,-1.367292,0.055499,-0.037513,0.11556,0.205574,-1.495492,-0.9116
formula,0.980188,-1.2284,0.205892,0.89082,0.26333,0.161142,0.994148,0.441359,-0.559354,0.315296,1.46023,-0.75325,-0.963668,0.592922,0.521026,-1.00368,-0.169812,1.258537,-0.537444,0.039509,0.518783,0.745646,0.719793,0.151617,-0.288614,0.491384,0.376524,0.515591,-0.894955,-0.650195
ring,0.001823,0.341043,0.10789,0.385932,-1.284145,-0.48268,0.446567,0.062781,0.532227,0.272327,0.642486,-0.375559,-0.937449,0.610797,0.594647,0.513965,0.102528,0.382176,1.043765,-0.639865,-0.241902,0.412808,0.656554,-0.233619,0.051821,-0.550566,0.756381,0.808787,-0.429953,-0.018389
edge,0.115079,0.184216,-0.657545,0.238642,-1.352018,-0.338931,-0.126905,0.169551,-0.022607,-0.030449,0.015008,-0.221146,-1.425445,-0.018985,-0.316698,1.259467,0.632361,0.100688,0.581943,-0.475981,-0.682812,0.320137,-0.563137,-0.863353,0.12716,-0.646001,0.933355,0.890157,-0.592461,-0.459258
sum,-0.789543,0.177123,-0.880232,-0.062745,-0.224661,0.147696,1.11225,0.059797,-0.262139,0.176391,0.235262,-1.16774,0.349529,-0.189425,0.39024,-0.743649,0.018412,0.298379,-1.100282,0.40328,0.721435,0.381637,0.90089,-0.439833,0.1242,0.096369,1.207464,-0.264895,-1.302796,-0.37318
plane,-0.327006,0.601128,-0.696944,0.462542,-1.419307,-0.382803,0.061692,0.040533,0.391287,1.385801,0.448248,-0.053141,-0.129949,0.595233,0.454731,0.099871,0.6128,0.232176,0.905276,-0.791259,-0.59073,-0.289366,0.036561,-1.325639,-1.267489,0.641528,-0.368772,-0.292634,-0.324287,-1.005523
analysis,-0.573738,-0.709946,-0.426908,-0.335888,-0.470339,1.040439,1.038145,0.190195,-0.581458,1.423841,-0.522433,-0.661292,0.108126,0.875754,-0.955529,-0.055172,0.301688,-0.02526,-0.634022,-0.052706,-0.144405,1.94183,-0.575097,-0.186554,0.593065,0.63528,-0.919331,1.056698,-0.513074,-1.411349
dimension,-0.379812,-0.494378,0.099757,0.022583,-0.700605,-0.371843,0.639736,-0.373293,0.151286,1.147358,0.090888,-1.414892,-0.835918,0.660289,-0.224938,0.107205,0.321208,0.137835,-0.753489,-0.433704,-0.947007,0.071908,-0.144019,-1.185692,-0.002234,-0.280108,0.60706,0.521057,-0.470545,-1.323942
curve,0.10316,-0.747213,-0.698583,0.498542,-1.50302,0.06345,0.667441,0.444336,-0.895627,0.118322,-0.012465,-1.228548,-1.028737,0.467112,-0.253304,0.725716,0.749875,-0.657834,0.282633,-0.543958,-0.58641,0.028652,-0.656311,-1.355363,-0.547132,0.106288,0.987918,-0.07891,-1.506299,-0.773307
type,0.527981,-0.089043,0.290306,0.699941,-2.047739,0.088124,-0.069295,0.622632,0.456398,0.634948,0.924576,-0.605568,0.089243,0.242874,-0.81614,0.215915,-0.552145,0.081978,-0.308658,0.040811,-0.458332,0.574844,0.591383,-1.128933,0.363886,1.270186,-0.163209,1.252306,-0.51759,-1.265823
operator,0.773055,0.724787,-1.13367,-0.053577,-0.280591,-0.65383,-0.27911,0.265486,0.419605,0.66709,0.617448,-0.047599,0.436167,-0.118887,0.117952,-1.223755,0.364977,0.588183,0.494462,-0.045074,-0.383657,1.16885,0.171327,-1.365023,-0.15954,1.72173,-0.405045,-0.055957,-1.025201,-0.501763
prove,-0.648764,0.207868,-1.340571,0.721793,-0.422098,-0.075888,0.318872,0.68618,-0.138646,0.524157,0.804274,-0.653606,0.098407,-0.051621,0.915605,-0.167231,-0.121897,0.340063,-0.549288,0.294629,0.115965,0.393641,-0.362339,0.638305,0.423316,-0.364522,-0.668464,-0.049953,0.03043,-1.31741
probability,-0.188662,-0.734423,-0.778622,0.509957,-0.846402,0.8444,1.148792,-0.103482,-0.611166,1.298473,0.127541,-1.788345,-0.16407,0.539971,-0.119265,-0.822535,-0.108818,-0.967235,-0.76231,-0.493196,0.827266,1.914092,-0.005084,-0.67478,-0.48534,0.608192,0.079598,-0.887765,-0.958983,-1.607048
structure,-0.439575,-0.180984,0.177952,-0.468083,-0.743523,0.427335,0.345379,1.121106,-0.443897,0.454369,0.994575,0.2322,-0.322707,0.838955,-0.383772,0.91135,-0.491365,-0.082636,1.142815,0.308303,-1.051651,0.878098,-1.054844,-1.234201,1.222534,0.127436,0.758249,0.925791,-0.841033,-1.317613
