word,1,2,3,4,5,6,7,8,9,10
vector,0.891977,-0.200147,0.21835,-0.612987,0.662605,3.407427,-0.042615,-0.299689,-1.370805,-0.799779
algebra,0.647273,-1.314827,1.318743,-1.260825,0.390053,2.799145,0.098852,-0.435083,-1.634701,-0.573474
$\mathbb{N}$,0.144722,-0.385018,0.111704,1.197173,1.29918,1.491686,-1.323607,-0.061408,-0.551179,-0.674836
field,-1.195533,0.302153,-0.104385,0.914762,0.253562,1.604826,0.734291,0.343522,0.162828,0.317123
element,1.528917,0.75831,0.574193,0.532118,0.587005,2.392508,0.565139,0.072013,0.168497,0.125422
system,-0.06975,1.208678,-0.825734,0.900001,0.342831,2.655438,1.14029,-0.586892,-0.614022,1.064858
matrix,0.734202,-0.539763,0.142197,-0.617364,0.97402,3.190813,-0.201974,-0.263243,-0.889404,-0.75897
mathematical,0.474716,-1.438969,1.070688,-0.227942,-0.074641,2.243451,1.391763,-1.256033,-1.015407,0.574334
method,0.696924,-0.053561,-0.34301,-0.003873,-0.040177,3.115862,1.364862,-0.439722,-0.028581,0.030226
finite,1.174851,-0.271988,1.033111,-1.192464,0.350502,3.395573,-0.130256,-0.214043,-1.592455,-0.915709
result,-0.3613,1.586259,-0.371189,0.962106,-0.736896,1.978404,-0.082497,-0.01058,0.544122,0.337657
vertex,0.990229,0.636881,0.914352,-1.472736,1.420835,1.908306,-0.702883,0.171847,-1.557774,-1.543192
term,0.144225,0.89863,0.650787,0.556124,-0.98181,1.990951,0.900839,-0.637713,0.461117,0.036832
line,-0.480351,1.905308,0.202769,1.012378,1.225342,0.88014,0.130895,0.937647,-0.010371,0.254451
model,-0.021205,0.082738,-0.22353,0.606025,0.719612,2.314384,0.280405,-0.495051,-0.12731,0.604002
real,0.130326,0.651612,0.485968,0.313901,0.253084,1.289258,-0.273345,-0.843604,1.236132,0.560563
property,-0.583008,1.195949,0.524582,0.100035,-0.549871,1.938249,1.297835,0.474523,-0.339135,-0.069514
geometry,0.96353,-0.875135,0.829588,-0.828773,1.054529,2.53588,0.95828,-0.012345,-1.42964,-0.353289
complex,0.483135,0.711481,-0.025168,0.790137,0.615655,1.689618,1.356394,-0.096536,-0.34228,-0.446687
linear,0.37852,0.228348,0.425186,0.219426,1.322756,3.101088,-0.262814,-0.643648,-1.526919,-1.573255
polynomial,1.103668,-0.788041,1.040887,-1.816121,-0.147669,2.962118,-0.903602,0.014806,-1.140838,-1.060794
algorithm,0.597329,-0.638228,-0.30533,-1.56165,0.427686,2.803708,0.377733,-0.939475,-0.678973,-0.017622
mathematician,0.266378,-2.584411,1.188899,-0.106497,-1.23235,-0.086268,0.614065,0.089569,-0.68172,0.873539
definition,0.61648,0.43964,0.861253,-0.197104,-0.071827,2.925914,0.783165,-1.373339,-0.616195,-0.207669
product,0.064006,0.884747,-1.231818,0.583933,0.889792,2.245379,1.199901,-0.766985,0.097183,0.710238
state,-1.46457,1.183133,0.651767,1.429428,-1.260945,0.925835,0.620283,-0.393303,0.614565,0.402194
sequence,0.9781,-0.092377,0.163593,0.243006,0.898905,2.683157,-0.305203,-0.448176,0.241449,-0.867132
distribution,0.004711,0.693319,-0.325214,0.934989,0.576371,2.043744,1.004622,-0.682231,-0.69368,-1.023975
variable,0.881278,0.31244,0.012623,-0.052339,0.611592,3.328525,0.056831,-0.524467,-0.960354,-1.153255
solution,0.502389,0.39169,-0.815462,-0.060735,0.060617,2.858341,0.952798,-0.615336,-0.300319,0.485183
square,-0.633942,1.632559,1.071274,0.738759,1.376746,0.352187,-0.087224,0.410667,-0.697864,-0.739967
map,0.023365,0.626098,1.042279,0.561241,0.886004,1.358543,1.089472,0.303817,-1.172169,-0.049188
class,-0.794504,0.8627,0.157684,0.914105,0.18366,1.285322,-0.014611,-0.027157,-0.346884,0.619341
integer,0.99872,0.042765,1.083594,-1.086328,0.507395,3.092427,-1.278127,-0.549596,-1.5536,-1.031323
mean,1.027354,1.51096,0.389673,0.819176,-0.161114,1.534211,0.401264,0.029114,0.867007,-0.607206
proof,0.627521,0.038247,0.677991,-1.150748,-0.295365,2.32277,0.005224,-0.157122,0.013126,0.007467
three,-0.392908,1.474638,0.515323,1.336611,0.50062,0.928553,-0.135398,0.84715,0.839768,0.436286
dimensional,1.394761,-0.515641,0.58268,-0.811479,1.407654,3.210731,0.37238,0.081253,-0.718074,-0.520967
zero,0.549946,0.522218,-0.17939,0.109283,0.681178,2.328392,-1.152747,-0.33414,0.185928,-0.273486
algebraic,1.023304,-1.337511,1.432804,-1.214599,0.381216,2.444756,0.652826,-0.752621,-1.542101,-0.521395
formula,0.528736,0.001853,0.073201,-0.219211,0.58867,1.769122,-0.950779,-0.57947,-0.49502,0.567552
ring,0.625859,0.356322,-0.107773,0.461817,1.121308,1.217116,-0.51311,0.841643,0.65585,-0.457764
edge,-0.100797,1.115689,0.056336,0.192126,1.9728,1.25144,0.366377,0.830193,0.556725,-1.019376
sum,0.242905,0.761355,0.549151,-0.55461,-0.25671,1.821205,-0.774357,-0.557967,-0.312361,-0.665564
plane,0.456365,0.79671,-0.463077,0.042011,0.766913,1.865632,-0.700125,1.393567,-0.244544,-0.02614
analysis,0.142194,-0.638275,0.239922,0.630824,-0.384925,3.106603,1.360165,-1.266666,-0.237089,-0.007282
dimension,1.038219,0.280452,0.629306,-0.083039,0.8825,2.600233,-0.050214,-0.323961,-0.282691,-0.487369
curve,-0.072076,0.82827,0.374874,-0.802486,1.489264,2.056565,0.419198,0.618718,-0.701672,-1.657184
type,0.724179,0.743902,-0.512596,1.266556,0.877734,2.331977,0.540076,0.491373,-0.574027,-0.295982
operator,-0.22343,0.575631,-0.599569,-0.388616,0.329742,1.798554,0.030035,0.100718,-0.851056,1.087577
prove,0.29433,0.883585,0.152614,-0.634285,-0.919637,1.769371,-0.043117,0.467661,0.904884,0.35609
probability,0.461581,-0.110043,0.339333,-0.758282,-0.511404,3.282333,-0.191365,-0.969483,-0.707056,-1.029729
structure,0.344717,1.155625,0.468389,1.055348,0.548363,1.675086,1.934484,0.528703,-0.82582,-0.159726
representation,0.635189,0.40584,1.450972,-0.314985,-0.175062,1.956979,0.825653,-1.083352,-0.596578,0.056409
series,-0.404937,0.235954,0.326342,1.288522,1.467166,0.85134,-0.914709,-0.389577,1.761004,0.798973
prime,-0.140754,0.214733,0.176251,0.419024,-1.625267,0.509863,-0.837193,-0.321056,0.237894,1.210058
measure,-0.094052,1.419729,-0.278617,0.48424,-0.316385,2.828599,0.62185,-0.012504,-0.532112,-0.70229
equal,0.013115,1.467551,0.680447,-0.073201,-0.320877,2.10989,-0.482005,-0.534043,-0.29432,-0.527841
lie,0.177503,1.196161,0.687908,0.94295,0.089698,0.51716,0.575879,1.361904,0.381566,-0.662891
manifold,0.764404,-0.852697,0.462697,-1.757585,0.748555,2.537789,0.231645,0.703492,-1.422823,-0.918503
degree,-0.984089,0.284424,0.541121,0.945531,-0.465037,1.25151,1.27121,-0.888649,-0.524668,0.088014
differential,0.450408,-0.624434,-0.123472,-0.815876,0.265294,3.036623,0.310129,-0.27443,-1.288022,-0.28238
$\mathbb{C}$,-0.844973,-0.440228,-0.21112,1.720853,0.691189,1.382859,-1.081078,0.514616,-0.892437,-0.09526
regular,-1.019609,1.4287,0.341262,0.214171,0.889293,0.984198,-0.477999,-0.388544,0.383525,0.429104
second,-0.69218,1.309323,0.620606,1.347121,0.09477,0.701415,-1.052725,0.535227,0.88397,0.740273
triangle,0.241672,0.462311,0.441895,-0.414709,1.314403,0.590042,0.083789,0.046444,-0.309472,-1.251361
subset,1.106796,0.682663,0.723225,-0.901017,0.485835,2.678688,-0.124411,-0.800597,-1.400839,-1.107757
circle,0.474901,0.536541,0.860902,0.130564,0.781211,0.528848,0.578518,0.220351,0.324397,-0.247574
relation,0.307909,0.505845,0.942136,0.632785,-1.790973,1.484009,0.927298,-0.885534,-0.088063,0.63416
positive,0.244498,0.391461,0.105677,0.408091,-0.212829,2.633432,-0.288442,-1.412001,1.32217,-0.726803
simple,1.397049,0.867739,0.466999,-0.345659,1.120967,2.543691,0.623404,0.135823,0.627895,-0.333733
topology,0.750042,-0.716323,0.80686,-1.536096,0.885369,2.52798,0.463942,-0.275404,-1.412427,-0.447275
category,-0.075179,0.73355,0.256801,0.951774,0.495253,1.29652,0.418161,-1.492837,-0.011715,0.244883
surface,0.630695,1.010679,-1.092328,0.660981,1.165474,2.63276,0.783904,1.434788,-0.332511,-1.169174
constant,0.883777,0.224238,0.199033,-0.409208,-0.373045,2.671514,-0.219704,0.591343,-0.236626,-0.399754
application,-0.031495,0.502508,-0.809669,0.220823,0.598921,3.148489,1.138568,-1.142847,-0.76229,1.267612
integral,0.805731,0.06397,0.391376,-0.510521,0.270645,1.996058,0.504126,-0.395931,-1.096097,0.027295
coordinate,0.084003,0.568961,-0.211199,0.151851,-0.194669,1.840835,0.642004,-0.486467,-1.330191,0.023391
complete,-0.686855,1.036162,0.97434,1.030126,0.210712,0.937076,0.343156,0.536588,-0.187921,0.845753
root,0.692882,0.311158,0.630257,0.830921,0.219132,1.342566,0.883657,-0.329135,0.712984,-1.299179
length,0.176603,1.512235,0.319367,1.069908,1.59412,1.950449,-0.438158,0.59333,-0.141016,-1.336588
continuous,0.524211,1.182945,-0.111808,-0.163852,0.512041,2.566043,0.599542,0.192193,-0.779307,-0.387654
logic,0.836489,-0.989744,0.938098,-1.025212,0.340384,2.45637,0.52116,-1.291354,-0.428643,0.352784
external,-0.766907,-0.245427,0.598464,2.406228,0.880959,0.199385,0.295458,-0.265253,0.10839,0.997724
side,0.022758,2.002795,0.111176,0.91361,1.056443,0.375315,-0.100671,1.108772,1.035479,0.053741
unit,-0.765238,1.644716,-0.747999,1.319276,-0.043484,1.707319,-0.052204,0.493412,-1.237589,0.625786
equivalent,0.390743,1.032963,0.41737,0.499158,-0.004603,1.87999,-0.147053,-0.450905,-1.058741,-0.177088
conjecture,0.796346,-1.409064,0.513348,-1.838004,-0.27224,1.647626,0.034635,-0.020899,-0.614154,-0.695145
infinite,1.367356,-0.02148,0.961327,-0.997962,0.790728,2.255677,-0.691592,-0.605666,0.062425,-0.892086
operation,-0.722592,1.644534,-1.100638,0.746364,-0.45615,1.326817,0.346068,0.620604,-0.313514,1.498703
angle,0.501274,1.063439,-0.205637,-0.476003,1.354718,2.362795,-0.528767,0.863252,-0.261769,-1.359794
random,0.497336,-0.214941,0.366752,-0.649978,0.67766,2.386999,-0.241493,-0.649156,0.384641,-0.490041
basis,-0.216634,1.150468,0.448037,0.587811,-0.544684,1.99836,0.400977,-0.423278,-0.395316,0.226715
natural,0.226554,0.589376,0.438502,1.405868,0.10984,1.45886,1.951019,-0.001324,0.040336,-0.756297
power,0.030794,1.696325,-0.194112,0.709025,-0.322482,1.679018,-0.149368,0.304717,0.527485,0.851837
area,-1.050513,2.48201,0.012701,1.88214,0.185312,0.343763,1.841154,0.841115,-0.345384,-0.636792
open,-0.699242,1.473089,0.17465,1.143041,0.898898,0.334008,0.676199,0.368008,0.640534,1.099103
solve,0.644481,0.08071,0.03359,-0.806088,-0.56674,2.49264,0.402849,-0.479843,0.479776,0.205296
pair,0.385863,0.733162,-0.236285,0.656856,0.99761,1.479392,-0.828336,0.834595,0.80451,-0.376102
hold,-0.712295,1.568269,0.681138,1.028588,-0.368403,0.324871,0.139184,0.20154,0.716283,1.109612
limit,-0.643857,1.460036,-0.522677,0.54234,0.022509,1.894542,0.621486,-0.382017,-0.091382,0.145573
special,-0.425699,0.673421,-0.022628,0.939978,0.320292,1.120319,0.14599,-0.459215,0.943868,1.048331
generate,0.368776,1.208138,-0.678337,0.218267,0.585259,3.032358,0.503526,-0.706695,-0.227571,-0.269324
coefficient,0.593741,-0.163161,-0.1532,-0.771185,-0.102092,3.081029,-0.678905,-0.288531,-1.503633,-1.324593
standard,-0.036116,1.266074,-0.177128,0.587148,0.756304,2.216476,0.493053,-0.814946,-0.550847,1.0951
identity,0.944106,0.445241,0.986706,0.156124,-0.959664,1.484845,0.456285,-1.114994,0.930141,-0.021371
four,-0.588497,1.469709,0.445482,1.334595,0.671777,0.876893,-0.410541,0.77184,0.667411,0.469796
rule,0.206024,1.639113,1.073145,0.417128,-1.758147,1.134283,-0.194704,-0.237601,0.276126,0.632197
topological,1.346339,-0.727686,0.925791,-1.694407,0.544472,2.810917,0.427035,0.009936,-1.399819,-0.933328
computer,-0.216989,-0.292963,-0.638736,0.186729,1.217041,2.090708,0.796794,-1.506934,0.20806,1.840156
derivative,1.150427,-0.170189,-0.583559,-0.045858,0.161792,2.375012,0.213896,-0.409584,-1.013506,-0.609072
symmetry,1.583554,-0.459964,0.475491,-1.061637,0.803711,2.346081,-0.100596,0.073945,-1.197415,-1.13436
compact,0.420319,0.654839,-0.090214,-0.255205,1.449985,1.926754,0.123046,0.030501,-0.933295,-0.116946
factor,0.14768,0.545761,-0.750724,0.707733,-0.884495,3.081166,0.522044,-0.920783,0.147403,-0.809669
family,-0.564759,0.442367,1.137973,1.617114,-0.846498,0.086578,0.439186,0.903636,0.848067,-0.549814
transform,1.088716,0.484328,-0.009636,-0.002265,0.163131,1.377311,0.711895,0.076109,0.259252,0.04166
convex,0.96712,0.545927,0.876975,-1.719493,1.461389,2.019121,0.267362,0.373678,-1.054086,-2.252386
domain,1.141713,0.311283,0.029885,0.357709,-0.303768,2.046479,0.557737,-0.233065,-1.150238,0.222841
subgroup,1.299292,-0.020773,0.469748,-0.387865,0.073297,1.014484,0.132493,-0.444645,-1.874854,-1.684603
construct,0.022164,1.384116,0.618907,0.241867,0.738635,1.01348,1.466563,1.261559,-0.548486,0.203136
axiom,0.988897,-0.491901,0.915875,-1.906372,-0.178053,2.217975,-0.564742,-0.68478,-1.24709,-0.176311
construction,-0.52053,1.579703,0.225592,0.568823,0.17757,0.949602,1.216247,0.985609,-0.796276,0.773759
therefore,0.992637,1.614239,0.080459,0.288427,-1.165855,2.304797,0.394753,0.168209,0.28878,-0.284192
compute,0.271316,-0.220878,-0.118787,-0.689819,0.81077,2.952137,0.559396,-1.366226,-1.177904,0.507948
normal,0.257127,0.935918,-0.613313,0.534105,0.1732,2.196717,0.268287,-0.095123,0.166577,-0.846574
distance,-0.018766,1.305598,-0.162896,0.832838,0.643703,1.387632,3.4e-05,0.190347,-0.392362,-0.299392
notation,1.411338,-0.345528,1.248296,-0.668737,0.866417,2.149521,-0.095554,-0.662246,-1.150476,-0.299408
parameter,0.727719,0.162831,-0.292839,-0.553305,0.361155,3.849288,0.080468,-0.716731,-1.158103,-0.785291
euclidean,1.148662,-0.25277,1.43309,-1.718402,0.94309,2.74462,0.156751,0.239336,-1.642552,-1.063941
symmetric,1.319856,0.247163,0.737573,-1.504975,0.72558,2.694746,-0.215463,0.020939,-1.556715,-0.999311
metric,0.118762,0.394771,-0.00672,-0.73944,0.515503,2.505165,0.13252,-0.728574,-1.576676,-0.67423
test,-0.762116,0.641549,-1.083219,0.423185,-0.215915,2.54204,-0.123721,-0.231409,0.245961,0.466232
bundle,0.831473,0.36447,0.113557,-1.068411,1.645523,2.109582,-0.198736,-0.425488,-0.447322,-0.481221
center,-1.575061,0.66613,0.034457,1.614424,0.568008,0.378976,0.951955,-0.68665,-0.008862,0.25232
symbol,1.593578,0.91274,0.98472,0.29481,0.611276,0.899289,0.394109,-0.646938,-0.267233,-0.36735
projective,1.266922,-0.429075,1.030734,-1.965418,0.820376,2.378451,0.070626,-0.02065,-1.700013,-1.514896
sphere,1.46017,0.240286,0.510282,-0.307844,0.256575,1.612939,0.607683,-0.132769,-0.578745,-0.33842
interval,0.549977,1.075042,0.133045,-0.414066,0.525002,2.320838,-0.583391,-0.127314,-0.871714,-1.029568
single,0.013877,0.796804,-0.019238,1.42955,1.641433,1.476939,-1.233821,0.086096,1.379857,0.271864
geometric,1.729547,-0.232789,1.357292,-0.846659,1.631311,2.115752,1.429061,-0.047202,-0.842228,-0.645883
ideal,1.19104,0.594337,0.633541,-0.258801,-0.051128,1.555338,0.90184,-0.429882,0.238171,-0.436784
dual,-0.007817,0.788534,-0.305677,-0.066548,0.853216,1.447836,-0.243879,-0.478955,-0.873105,0.463827
module,0.658052,0.063471,-0.748999,-0.665481,1.299393,2.706904,-0.219439,-0.476849,-1.234874,0.878228
invariant,1.26433,-0.769992,0.865899,-1.63825,-0.057729,2.847531,-0.244902,0.415276,-1.704671,-0.823466
$\mathbb{Q}$,0.108049,-0.34924,-0.032232,0.224655,0.734257,1.27457,-1.526902,-0.633062,-0.223627,-0.426715
index,-0.124868,-0.094922,0.46168,0.46156,0.28936,2.137316,0.565511,-1.226036,-1.289447,-0.211009
information,-0.204345,0.633397,-0.011712,0.732288,-0.485056,2.09747,1.274883,-1.187596,0.081724,1.182312
transformation,1.045997,-0.341301,0.498439,-0.232923,-0.108346,2.321161,0.942086,-0.58676,-0.42484,-0.032203
extension,-0.607602,1.284869,0.308575,-0.06736,0.884302,1.410263,0.772407,-0.251813,-0.951524,0.326316
direct,0.051959,-0.60532,0.070079,0.993437,-0.148359,0.752753,-0.430278,-0.046872,1.787041,0.829847
uniform,0.188153,1.361029,0.119255,-0.540292,0.717225,1.47292,0.323776,0.260848,-0.221426,0.059618
path,0.489434,1.260516,0.171082,0.130881,0.633512,1.270926,0.49531,0.032948,0.170502,-0.510187
negative,0.635543,0.652205,-0.092542,0.244777,-0.658248,2.895642,-0.076317,-1.009167,0.984293,-1.055013
image,0.950515,0.25283,0.76178,0.652328,1.210638,1.754876,0.772674,-0.420667,0.615431,0.042194
member,-1.137424,0.450477,0.502874,1.536766,-1.199573,-0.014141,0.474418,-0.129411,0.923998,1.385924
inverse,0.844209,-0.455445,0.508051,-1.128198,0.286397,3.049979,-0.350054,-0.34284,-1.36344,-1.167791
step,-0.035348,0.836496,-0.106224,0.140908,0.045769,1.758514,-0.17219,0.155231,0.995059,0.157941
independent,-0.691478,0.948965,0.526092,0.803375,-0.503778,0.927246,0.576752,-0.823452,0.443547,0.911417
arithmetic,1.046139,-0.525551,1.27282,-1.327364,0.304414,2.526875,0.200152,-0.718179,-1.32655,-0.346599
position,-0.328629,1.381714,0.274196,0.512438,-0.81703,1.258326,-0.021485,0.292666,0.344959,0.868321
calculus,0.521085,-1.309358,0.935494,-1.337035,0.016895,2.21252,0.720229,-0.728109,-1.372401,-0.312522
rational,1.061152,-0.151342,1.249371,-1.373823,-0.594911,2.631735,0.66011,-1.20112,-0.126792,-0.471261
law,-1.124037,0.450856,1.267259,0.66806,-2.259264,1.120405,0.909629,-0.66109,0.416534,0.768635
tree,0.461664,0.955129,0.298519,1.212573,1.052137,0.667667,1.220163,0.841876,0.677029,-1.630034
component,0.697562,0.864069,-1.143347,0.580329,0.734235,3.013262,1.012975,-0.321032,-0.911907,0.477247
lattice,0.9674,-0.163121,0.143955,-1.065011,1.081852,2.313811,0.429902,0.668274,-1.547834,-1.013771
inequality,0.413572,-0.477657,0.263932,-1.058492,-1.475246,1.92956,0.702494,-1.42532,-0.744756,-1.06259
volume,-0.086211,-0.593934,1.630331,1.330102,0.74682,1.652591,0.037717,0.037125,-0.644828,-0.053535
section,-0.554812,1.486584,0.559258,0.96452,0.470758,1.114325,0.464961,0.230178,-0.60893,0.100622
add,-0.080104,1.331776,0.404203,0.452192,0.951362,1.621838,0.054126,0.051842,0.729638,0.259893
$\mathrm{e}$,0.37764,-0.033973,0.69054,1.629805,0.674097,0.201674,-0.983374,-0.65111,-0.450964,0.245098
fundamental,0.82144,-0.154492,0.920337,-0.163012,-0.796848,2.741941,1.155954,-1.236405,-0.428235,0.156097
game,-1.169361,1.510928,-0.056578,1.077433,1.58559,0.814381,-1.526741,-0.913116,1.652857,0.790865
polytope,0.271011,-0.862183,1.140507,-1.95049,1.647063,1.087222,-0.144791,0.411395,-2.272117,-1.433306
smooth,0.684613,0.656655,-0.089682,-0.072768,1.802927,1.829967,0.488334,0.709952,0.473664,-1.903833
partial,0.057211,0.260531,0.266055,0.304165,-0.003705,1.811251,0.226366,0.05042,-0.429803,-0.641767
extend,-0.375489,1.661092,0.49358,0.741927,0.514644,1.192076,0.514744,0.437356,-0.311165,-0.187836
multiplication,1.01787,0.223217,0.592005,-1.420549,0.418186,2.868139,-0.698314,-0.189397,-1.492542,-0.816435
boundary,-0.574188,1.570043,0.824105,0.282367,0.08667,0.994226,1.566284,0.354652,-0.983577,-0.993872
local,-0.789518,1.852781,0.304419,0.970243,-0.533069,0.418354,1.339876,0.137222,0.562849,0.594432
node,0.85248,1.021041,-0.737034,-0.55062,0.64741,2.327761,-0.067781,-0.316125,-1.093092,-0.8542
develop,0.129165,0.462675,-0.540109,0.921412,0.213149,1.764125,1.512953,-0.222261,0.631047,0.743422
difference,0.635031,0.898812,0.320306,0.541273,-0.175655,2.59167,0.337678,-0.789678,0.335363,-0.782192
statement,0.052901,0.889759,0.979507,-0.568819,-1.548217,1.894114,-0.182147,-1.259507,1.045593,0.608052
tensor,1.289597,-0.786264,0.527141,-1.619021,0.187438,2.859133,-0.097651,0.228859,-1.727724,-1.22355
discrete,0.971331,-0.341797,0.316949,-0.816873,0.806249,3.147558,0.524109,-0.628052,-1.401009,-0.563651
variety,0.681811,0.616662,-0.0078,1.172542,1.041826,1.325349,1.628501,-0.622995,0.970771,-0.435669
generalize,0.666115,-0.867077,0.490564,-1.275197,-0.094712,2.885849,0.24199,-0.323465,-0.949382,-1.260883
sample,0.430091,-0.185569,-0.418504,0.573321,0.95647,2.320368,-0.106406,-0.408236,0.767907,-0.946059
statistic,-1.324665,0.569432,0.13673,0.812855,-0.022443,0.689877,-0.100237,-1.705872,-0.777013,0.649778
axis,1.473351,1.27745,-0.387648,0.196148,0.444447,1.536302,-0.176838,1.029949,-1.039409,-0.541259
hyperbolic,1.122057,-0.665412,0.910851,-1.882131,1.313491,2.203469,0.160758,0.166716,-1.538281,-1.292717
rotation,0.39893,0.633881,-0.402281,-0.459627,0.81268,2.357982,-0.691907,0.04148,-0.737053,-0.944373
Hilbert,0.65741,-1.242904,1.320794,-1.814805,0.028079,2.247913,-0.019728,0.14192,-1.216911,-0.27482
digit,0.539992,1.37963,0.350045,-0.722145,0.709333,1.829914,-1.179332,-0.722692,-1.336348,-0.743632
intersection,-1.764121,1.197424,0.880287,0.054589,1.011477,0.60019,0.082659,0.20872,-1.726143,-1.660408
addition,-0.151972,1.083133,0.080157,0.945374,0.314402,1.461478,0.779046,-0.04809,0.418104,0.420833
expression,1.733111,0.233647,0.699537,0.391714,-0.349327,2.568152,0.464093,-1.208677,0.493477,-0.717657
Student,-1.140043,0.76929,0.673791,1.062597,-0.873047,0.516013,0.740974,-1.185339,0.419863,0.654553
approximation,1.076968,-0.537795,0.328396,-1.21833,0.112795,3.037358,0.153562,-0.251438,-1.322119,-0.947858
$\mathbb{Z}$,0.566679,-0.711163,0.134201,0.914943,0.929632,1.134596,-1.627806,-0.220887,-0.354919,-0.052004
mathematics,-0.615648,-2.069175,0.6971,0.246473,-0.105902,0.472938,1.442887,-1.614629,-1.5601,0.380852
code,-0.01644,1.020858,-0.019045,0.294963,0.230787,1.905308,-0.078629,-1.08999,-0.95679,0.652774
rank,-0.996466,1.102612,0.457916,1.012015,-0.566962,0.646943,-0.684152,-0.395295,-0.049512,0.707416
characteristic,1.294348,0.710966,0.19024,0.879768,0.49607,2.252992,1.496364,-0.013968,0.070295,-1.252671
binary,1.326039,-0.115465,0.037818,-0.165516,0.922397,2.392342,-0.23953,-1.105456,-1.030063,-0.535049
closed,0.327196,1.43652,-0.092799,-0.576359,0.647277,1.65923,0.28563,0.361536,-0.7652,-0.341517
tangent,0.798079,0.280171,0.921122,-1.698284,1.489833,1.784313,-0.398158,0.065394,-1.443325,-1.682763
diagram,0.770511,-0.373679,0.147594,-0.716753,1.180725,2.272047,0.375269,-0.075327,-1.123174,-0.446654
divide,0.310857,1.764158,0.966522,1.032062,-0.095289,0.790991,0.65552,0.326888,-0.649063,-0.624333
functional,0.787318,-0.066524,-0.428965,0.205534,-0.004303,2.961708,1.450695,-0.698336,-0.923547,-0.271079
abelian,1.309125,-0.380898,0.773508,-1.809354,0.562026,2.285344,-0.289836,-0.028394,-1.836173,-1.202043
odd,0.393822,0.387839,0.546208,-0.460908,0.534725,1.147306,-0.75076,-0.055877,0.770732,-0.430177
action,0.168894,1.067234,-0.072421,0.523009,-1.073258,1.729744,-0.120823,-0.344847,1.272179,0.827157
tiling,1.338489,-0.23849,1.105277,-2.119047,1.965604,0.952904,-0.190877,0.481513,-1.5929,-1.422858
ratio,0.059855,1.136897,-0.616436,0.332726,0.182423,2.46772,-0.469034,-0.655482,-1.422988,-1.332775
program,-1.243882,0.703167,-0.561423,0.914627,0.242496,1.450368,1.0105,-1.974812,0.641406,1.555074
quadratic,0.791986,-0.495563,0.915502,-1.753089,0.043367,2.934073,-0.570683,-0.435422,-1.552472,-1.359705
cube,0.74414,0.126392,-0.026358,-0.729462,1.893189,1.022858,-0.371978,-0.257733,0.113744,-0.636347
cycle,0.398187,0.46615,-0.229945,0.747675,0.585193,1.787872,0.367409,-0.059919,-0.247081,-0.022152
figure,0.761703,0.698175,1.235441,0.835516,0.216196,0.717768,0.10848,0.13165,0.993192,0.058829
argument,0.422823,0.276335,1.380864,-1.063811,-1.380335,2.185098,0.027538,-0.741113,0.873265,-0.339108
Riemann,1.269275,-1.494005,1.000387,-1.534287,-0.055821,2.329343,-0.155766,0.495996,-1.559236,-0.603849
Euler,1.048817,-1.202995,0.854985,-1.584646,-0.069811,2.110537,-0.296327,0.642173,-1.515459,-0.595243
