word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
result,-0.696904,0.410835,-0.054017,0.051089,-0.944695,-1.198655,-0.128333,-0.556281,-0.540281,-0.414292,0.356536,-0.177636,-0.256364,0.658852,-0.484002,-1.842159,0.304621,-0.548612,0.185862,0.216748,-0.523257,0.130495,-0.499495,-0.34046,-0.025683,-0.232978,-0.505048,0.289465,0.852167,0.789064,0.677502,0.106452,-0.515089,-0.232057,0.008932,-0.650635,0.139474,0.212727,0.385044,-0.469155,-0.622728,-0.668791
vertex,-0.777955,1.887311,-0.973281,0.645415,0.706795,-2.918146,0.158518,-1.066433,0.389466,-0.701051,-1.065197,-1.729197,1.057336,-1.096558,0.110765,0.43622,0.631974,0.112165,1.472239,0.781018,0.172226,-0.698582,-0.614499,-0.659189,-0.718676,0.276162,1.195323,-0.252033,0.110338,-0.218105,-0.390295,0.303318,-0.007652,0.127342,-0.765846,-0.391909,0.48073,0.888101,-0.071789,1.042711,0.4539,0.625551
term,-0.078971,0.283337,0.703682,-0.02318,-0.445626,-1.35973,-0.00324,-0.460114,-0.643379,-0.277166,0.410573,-0.237152,0.659712,0.131338,0.083729,-1.087046,0.0826,0.331287,0.031236,0.004661,-0.17008,0.388438,-0.471792,0.503641,0.791042,-0.25442,-0.489785,0.664955,0.055401,0.088007,0.407358,-0.05026,-0.472156,0.190512,-0.261346,-0.305197,0.883314,0.349318,0.595587,0.269029,-0.562637,-0.480144
line,-0.290663,1.053644,0.412338,-0.579991,-0.057961,-0.841087,0.116449,-0.495149,-0.035603,-0.470991,-0.137398,0.294319,-0.123942,-0.545605,0.1532,-0.774905,-0.402674,-0.600493,0.838722,0.347124,-0.415793,-0.405276,-1.360924,0.145964,-0.162104,0.689087,0.582954,-0.150314,-0.356848,0.372286,0.499635,-0.166437,0.191619,0.755489,0.705709,-0.613884,-0.377282,0.781288,-0.946859,-0.184188,-1.110357,0.290167
model,-0.380697,0.913755,1.000266,-0.137437,-0.238841,-0.819659,-0.511231,-0.269525,-0.552212,-0.837491,-0.612936,-0.250275,0.451799,0.004296,0.246968,-0.283375,-0.217653,0.023673,0.529972,0.544898,-0.387906,0.256006,0.149445,0.28458,0.663376,1.094095,0.170956,-1.355426,0.26484,0.935029,-0.455577,-0.432051,0.098907,0.651416,-0.039618,-0.372637,1.011142,-0.29831,0.143962,-0.127872,-0.095694,-1.152765
real,-0.449638,0.176482,0.547098,-0.272502,-0.096053,-0.310022,-0.493018,-0.554383,-0.628388,-1.089584,-0.133646,0.368618,0.598933,-0.492326,-0.063297,-0.217622,0.068975,0.256856,1.09348,0.132416,-0.485647,0.327228,-0.792311,0.144913,0.059485,-1.230795,-0.452657,-0.381114,0.354979,0.232901,-0.236902,-1.349305,-0.085874,-0.472755,-0.180654,-0.000826,1.123808,0.050324,0.154449,0.012444,-0.383086,0.557645
property,-0.422651,1.147687,0.694046,0.490527,0.428642,-0.644295,-0.550078,-0.890107,-0.43361,-0.469974,-0.410897,-0.436162,1.270159,-0.012943,0.386166,-1.951619,-0.149779,0.70385,0.261077,0.283457,0.122933,0.027311,-0.562616,0.16933,-0.035241,0.217669,-0.740507,0.813015,0.151423,-0.650396,0.029911,-1.273036,-0.916327,0.684354,-0.543594,-0.230024,0.298323,0.245059,-0.091617,0.274096,-0.029067,0.186981
geometry,-1.092125,1.54147,0.790742,1.703682,0.786162,-2.079412,-0.657531,-0.579903,-0.352482,0.160072,-1.037694,-0.864825,1.112289,-0.970659,-0.164065,0.39969,0.294724,0.0294,0.740829,-0.143979,-0.987041,-0.34025,0.004848,1.281137,0.092409,0.342836,0.862201,-0.256224,0.214016,0.394314,-0.508104,0.330499,0.180285,0.342036,0.548329,-0.204792,0.489779,0.318205,0.491531,-0.407374,0.979992,-0.177291
complex,-0.990248,0.929709,0.812946,0.443177,0.382851,-1.278432,-0.327307,0.012696,-0.099793,-0.87683,0.08148,0.013216,0.633692,-0.783697,-0.017251,-1.269616,0.768106,0.405202,0.982147,-0.609098,-0.918154,-0.730496,-0.028899,-0.148346,-0.077299,0.786278,-0.568701,0.553509,-0.236207,-0.015028,0.039986,-0.299949,-0.28469,0.658239,-0.102003,-0.03392,0.74486,0.054687,-0.596663,-0.29395,-0.033937,-0.245794
linear,-1.311565,1.510946,0.84038,-0.008829,-0.273321,-2.062025,-0.225485,-1.772124,-1.05137,-0.012172,-0.493088,-1.775057,0.530716,-0.842746,0.274499,0.080996,0.500731,-0.005287,1.336447,0.488855,-0.293956,0.443982,0.489465,0.147875,-0.520012,0.849212,0.746377,-0.406223,-0.685251,0.488347,-0.435315,0.153561,0.375161,-0.512213,0.109893,-0.106574,0.105488,0.676578,0.217781,-0.409505,0.448176,-0.229025
