word,1,2,3,4,5
discrete,0.378696,-0.628503,1.827276,-2.375252,-0.04298
variety,-0.312252,-0.983794,-0.176136,-1.287294,1.568947
generalize,1.163633,0.264725,1.751158,-2.015073,0.079578
sample,0.503628,-1.344058,-0.234618,-1.964345,0.66451
statistic,-1.019413,-2.046337,0.996137,0.772467,-0.234169
axis,-0.971797,0.137874,0.422167,-2.151411,0.488126
hyperbolic,1.068102,1.099759,1.400806,-2.511925,-0.839482
rotation,-0.243282,-0.826101,0.381335,-2.320645,-0.159552
Hilbert,1.444457,0.986919,1.281813,-0.92502,-0.805626
digit,-0.511464,-0.81605,0.745383,-1.995418,-0.452078
intersection,-2.310245,-0.063511,-0.630624,-0.70089,-1.045782
addition,-0.868381,-1.305623,-0.05452,-0.644656,1.459242
expression,0.781029,-0.513111,1.343775,-1.684945,1.929633
Student,-0.809479,-1.377394,0.468444,1.121893,1.277101
approximation,0.809681,0.049042,1.789771,-2.328209,0.102115
$\mathbb{Z}$,0.30703,-0.661852,-0.193099,-0.567084,-0.804324
mathematics,0.624763,-0.338816,1.914589,1.243581,-0.582367
code,-0.723058,-1.422178,1.174977,-0.874995,0.296405
rank,-0.991277,-1.418385,0.03068,0.843099,0.667858
characteristic,-0.569261,-0.197633,0.448806,-2.297273,1.820279
binary,0.497878,-0.786055,1.501258,-2.030863,-0.121004
closed,-1.08155,-0.513014,0.368719,-1.755939,0.607474
tangent,0.469386,0.795463,0.336498,-2.311764,-1.175186
diagram,0.277847,-0.399084,0.892195,-1.949716,-0.273449
divide,-1.731521,0.001352,0.259877,-0.648571,1.509379
functional,-0.009463,-0.838133,1.845095,-1.921176,0.976601
abelian,0.948654,1.219215,2.081424,-1.998923,-1.222841
odd,0.541836,-0.609105,-0.598836,-0.949697,0.687662
action,0.016343,-1.381952,0.238682,-0.241488,2.14057
tiling,0.331478,2.012905,0.099252,-2.869294,-1.460702
ratio,-1.188918,-1.021182,1.364045,-2.377563,-0.300765
program,-0.179605,-3.008353,0.887159,0.31328,1.059841
