word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
form,-1.278618,0.31887,-0.303925,-0.652176,1.094132,-0.175598,0.583335,-2.377608,-1.688226,0.394385,0.206852,-2.827427,0.022639,-1.069255,-0.193614,-0.259978,0.644077
define,-1.939719,1.028371,-0.780068,-0.449507,0.726506,-0.4098,-0.070798,-2.050692,-1.49224,-0.284559,0.694474,-2.788093,-0.636136,-0.524121,-0.145193,0.081829,1.360588
graph,-0.422553,-1.361486,-0.617366,-0.540625,0.756539,-0.612662,0.464457,-3.403092,-2.223354,0.044702,-0.17646,-0.91507,-0.19353,1.288418,-0.460208,1.133554,1.445258
value,-0.776836,0.861936,0.055687,-0.617181,0.073296,-0.005587,0.109763,-1.975925,-0.416029,0.403192,1.908518,-3.504161,0.748563,0.619337,-0.087645,-0.229349,1.610085
problem,0.744282,-0.881745,0.371282,0.244215,2.450964,0.556561,-0.580642,-2.173189,-1.675456,0.531608,0.627945,-2.332739,0.013771,1.212205,0.42211,0.219712,1.243974
mathematic,0.05157,-0.926327,1.175551,-2.108504,2.825488,0.544766,0.024133,-1.305523,-0.045454,-1.44397,-0.137351,-2.176283,0.536738,-0.164824,0.012607,-0.639228,0.848698
order,-0.486979,-0.628657,-0.417761,-0.363049,1.010636,-0.460141,0.721676,-1.849507,-1.76559,0.01138,1.072541,-2.807279,0.739549,-1.005742,-0.460241,0.899763,1.010446
equation,-0.125183,1.39588,1.206565,0.419698,2.021465,-0.34894,0.003542,-0.95695,-1.072691,1.225833,-0.14708,-4.019288,-0.945042,-0.127759,0.096675,-0.041694,0.584254
first,-0.386805,-0.04389,-0.009709,-0.747629,1.685735,1.014777,0.187678,-1.540926,-0.485674,-0.168546,0.051645,-3.15221,1.130741,-0.032912,-0.689149,0.397096,1.07224
vector,-1.979437,1.081609,-0.042517,-0.826357,0.187184,-1.549031,0.575392,-1.616151,-1.062756,-0.073128,0.243944,-3.35849,-0.773884,-0.637531,0.887599,0.433051,0.656813
algebra,-1.798536,-0.488858,-0.7752,-2.384026,2.481019,-0.893391,0.624725,-0.980886,-1.059109,-0.359024,0.113073,-1.960964,-1.048133,-1.450089,-0.722251,0.073376,0.671937
$\mathbb{N}$,-1.134094,-0.633075,-0.947368,-0.138724,-0.623072,-0.393539,0.346611,-2.709616,-0.358551,1.654121,1.168853,-2.563302,0.000964,-0.782706,-0.579614,0.702104,1.634704
field,-0.681535,0.841226,0.43162,-1.083542,2.503163,-1.157428,-0.381004,-2.34167,0.107021,-0.096691,0.643938,-2.407269,-0.552396,-0.986532,0.102124,0.256463,1.00902
element,-1.853464,-0.5083,-1.005577,-1.09855,0.337967,-0.898336,0.437307,-2.160284,-0.715747,0.120421,0.674702,-2.439276,0.547186,-0.458822,-0.354321,0.193004,0.959141
system,-0.342784,0.298863,0.034797,0.61117,2.03659,0.181008,1.228041,-1.531504,-0.530735,-1.027052,0.979189,-2.845673,0.02828,0.081176,0.52151,0.067364,0.567378
matrix,-1.427119,0.161614,0.073173,-1.227932,0.791152,-2.155557,1.515745,-0.831655,-1.541421,1.465011,0.673875,-2.92072,0.018836,0.375241,0.007077,0.19241,1.206084
mathematical,0.615152,-1.16628,1.29613,-1.638109,2.923182,0.915521,0.476553,-1.318226,-0.012627,-1.724851,0.427268,-2.177523,0.162282,-0.142612,-0.253234,-0.889913,0.746183
method,-0.258777,-0.133736,0.777602,0.642874,2.350287,0.453276,0.309479,-0.870913,-1.439041,0.70257,0.510514,-3.190599,-0.201681,1.797169,0.095278,-0.889433,1.05002
finite,-1.331034,-0.309576,-1.084934,-0.998052,1.48807,-0.595163,0.145263,-2.695504,-1.030279,0.078731,1.207967,-1.68453,-0.843724,-0.52331,-0.107956,0.639142,1.802364
result,-0.227073,0.670794,-0.368548,-0.693255,1.505007,0.433335,-0.013453,-1.862434,-0.730557,0.595104,0.719365,-2.87795,0.244908,0.797183,-0.524824,0.436307,0.809629
vertex,-0.198116,-1.657591,-0.590981,-0.276444,-1.176315,-0.355531,0.708829,-3.665734,-1.88403,0.438819,-0.672242,-2.125633,1.263423,0.480076,-0.027543,1.406758,0.195959
term,-0.908444,1.182139,-0.164353,-0.445497,1.19891,0.018523,0.48065,-1.372137,-1.013146,0.124853,0.942883,-2.958439,0.665532,-0.361625,-0.108743,-0.280197,0.954748
line,-1.239638,0.379199,-0.348266,-0.236465,-0.459271,0.655469,0.003487,-3.273444,-0.865624,-0.036983,-1.129963,-2.594166,-0.120226,0.208703,0.304556,-0.372109,-0.161447
model,0.52401,0.479639,0.292452,0.486629,1.659494,0.012965,0.782529,-2.440417,-0.461499,-1.229554,1.470192,-2.308632,-0.92812,1.311665,-0.209483,0.471665,0.398541
real,-1.115678,0.772351,-0.324584,-1.321252,0.919576,0.144814,-0.033006,-1.99357,-1.053152,0.263794,0.923445,-2.308455,-0.617864,-0.846032,0.56705,-0.278836,1.587702
property,-0.822344,0.813087,-0.60865,-1.01177,1.2786,-0.393051,-0.289451,-2.198319,-1.712207,-0.29367,1.032224,-1.986484,-0.439204,0.055259,-0.585992,0.404457,0.517495
geometry,0.263456,-0.262839,0.664957,-1.245901,2.705976,0.817503,0.429833,-2.447205,-1.221143,-0.304146,-1.258997,-1.783817,-1.407897,-0.997258,0.367101,-0.562265,0.111581
complex,-1.262945,0.33332,-0.151306,-0.795648,1.732373,-0.228657,0.440772,-2.235219,-0.852961,0.512279,0.056518,-2.017077,-1.029331,-1.024992,0.81059,-0.282491,1.490118
linear,-1.223755,-0.153731,0.267508,-0.404935,1.451982,-1.193357,0.273538,-1.491939,-1.35638,-0.001722,0.758445,-2.781555,-1.094261,0.334356,0.541342,-0.039959,1.320694
polynomial,-1.394617,-0.067729,-0.165706,-0.513598,1.79534,-0.667343,-0.098463,-0.8537,-1.394327,2.478903,1.063838,-2.198062,-0.127662,-0.182209,-0.787111,-0.616012,2.381502
algorithm,-0.509531,-1.39358,-0.498451,1.122539,1.952719,0.420638,0.775953,-0.966376,-1.065337,1.322925,0.638364,-2.674255,0.066482,2.569474,0.02706,-0.038556,1.768813
mathematician,0.175132,-0.464869,1.251881,-1.597715,2.577997,2.298071,0.120615,-0.758289,0.765103,-1.226767,-1.294845,-0.776685,1.430924,-0.748558,-0.093514,-0.51108,3.167143
definition,-1.169332,0.813187,-0.800007,-1.088303,1.293563,0.483167,-0.011647,-1.728897,-1.32089,-0.439245,1.00587,-2.285329,-0.639319,-0.267762,-0.374684,0.122037,0.824265
product,-1.945664,0.537915,-0.417438,-0.597977,0.69539,-0.869536,0.758785,-1.3575,-1.474616,-0.099917,0.354808,-2.372967,0.230891,-1.165637,-0.379997,0.031572,0.943192
state,-0.352761,0.136336,0.411547,-0.547189,1.051453,0.073557,0.026177,-1.125841,-0.22924,-1.417555,0.107182,-2.697138,0.714436,0.0336,0.022781,1.371436,1.856978
sequence,-1.186419,0.217619,-0.903355,-0.025621,0.383205,0.243754,0.674331,-1.573943,-0.89468,0.575736,1.147246,-1.658367,0.26017,-0.642101,-0.495924,0.456957,2.795893
distribution,-0.13877,2.192391,0.914268,-0.415394,-0.019813,-0.182927,0.916818,-2.233608,-0.386215,-0.066377,1.763966,-1.891882,-0.134784,1.13867,-0.820768,-0.753037,1.976665
variable,-0.83721,1.109218,0.236639,-0.818406,0.133447,-0.557783,0.706654,-1.186303,-0.478788,-0.402415,2.057921,-3.235799,0.124801,0.675787,0.058226,-0.186831,0.975573
solution,-0.035584,0.493641,0.176355,0.31805,1.572742,0.456465,-0.817911,-1.464258,-1.161395,1.225651,0.414845,-3.202845,-0.14627,0.556612,0.531754,0.267589,0.888304
square,-0.058424,0.195163,0.413643,-0.270777,-0.232538,0.215494,1.213208,-2.313223,-2.011904,1.865059,0.068495,-2.519112,1.126425,-0.171317,-0.405183,-0.457265,0.898393
map,-2.531788,0.921341,-0.901904,0.157997,0.621544,-0.588385,-0.148443,-2.190048,-0.597874,-0.805213,-0.422691,-2.153054,-1.132755,-0.456233,0.392158,0.554618,0.759946
class,-0.992312,-0.637654,-0.593722,-0.309006,1.905403,-0.620844,-0.904993,-2.055971,-0.263164,-0.335,0.834271,-1.88613,-0.145744,-0.9093,-0.586649,0.548628,0.779464
integer,-1.001827,-0.158211,-0.505212,-0.662151,0.59975,0.271102,0.088794,-2.137098,-0.784046,1.781367,1.641694,-2.350206,0.530403,-0.91791,-0.855682,-0.49875,1.869172
mean,-0.50565,1.217558,-0.120385,-0.77514,0.045685,0.256348,0.263705,-2.188475,-0.605389,0.111635,1.465022,-2.559967,0.193225,0.137105,-0.004526,-0.332091,0.948829
proof,-0.290086,0.028898,-0.773487,-0.818135,2.023666,1.541673,-0.309412,-1.018483,-1.468586,0.308484,0.473931,-2.557462,-0.570349,0.752974,-1.358381,0.395967,0.555203
three,-0.264079,-0.240773,0.023699,-0.816696,0.763398,0.255598,0.459874,-3.050467,-0.864408,0.288363,-0.82638,-2.49025,1.301535,-0.097581,-0.294549,0.306176,-0.17415
dimensional,-0.382508,-0.034308,-0.244915,-0.42877,1.279984,-0.427138,0.853976,-3.007757,-1.487004,0.550765,-0.405758,-2.261668,-1.305134,-1.181915,1.151964,0.610641,0.588512
zero,-1.168446,1.313534,-0.099216,-0.949172,-0.036956,-0.33972,-0.365757,-2.01484,-0.393663,1.043369,0.767443,-2.561501,0.730717,-0.376639,0.418037,0.045132,1.604624
algebraic,-0.958824,-0.462439,-0.264276,-1.476525,2.989563,-0.144563,-0.342814,-1.927955,-0.565981,0.14472,0.058936,-1.413834,-1.404429,-1.064974,0.012271,-0.417769,1.235702
formula,-1.012039,1.403829,-0.063624,-0.219819,0.820896,0.639051,0.362565,-0.465625,-1.991383,0.430848,0.611457,-2.905737,0.180978,-0.327388,-1.770753,-0.374146,0.762559
ring,-2.518784,-0.152523,-1.313558,-1.914921,1.47414,-0.999984,-0.261366,-2.151926,-0.511319,0.574151,0.205342,-0.608023,-0.088997,-1.195879,-0.953266,-0.689278,1.095056
edge,-0.144155,-1.169381,-0.446354,-0.304176,-1.251396,-0.375034,0.798138,-3.676292,-1.442666,0.333391,-0.621671,-2.090073,0.980294,0.896039,0.369767,1.388338,0.078141
sum,-1.009093,0.507981,-0.026336,-0.736808,0.029666,-0.435016,0.054124,-1.936767,-1.372353,1.325051,0.967815,-2.342524,0.828045,-0.541568,-0.714317,-0.319823,1.714734
plane,-1.234013,0.605922,-0.406839,-0.579564,0.038384,0.470623,0.408994,-3.323769,-1.346802,0.494827,-1.70561,-2.062701,-0.987244,-0.755659,0.516051,-0.160802,-0.338771
analysis,0.423656,-0.081664,1.269679,-0.866986,2.55273,-0.066696,0.777285,-1.137625,-0.243293,-0.291026,1.106171,-2.300064,-1.276771,0.975995,0.505457,-0.823714,1.147455
dimension,-0.114881,0.114654,-0.208362,-0.916733,0.723128,-0.32162,0.320845,-2.828516,-1.168517,1.031682,-0.114004,-1.935154,-1.03523,-0.886696,0.635936,0.470981,0.397862
curve,-1.086865,0.945395,0.445306,0.608194,0.864848,0.266249,-0.836611,-3.00637,-0.577731,0.860004,-1.183956,-1.4949,-0.918656,0.055635,0.47825,-0.922697,0.980719
type,-0.573824,-0.02643,-0.842502,0.005843,1.275799,0.029419,0.775842,-2.09628,-0.745906,-0.325558,1.106463,-2.051419,-0.59603,-0.216758,-0.72146,0.061288,0.236287
operator,-1.522124,0.603604,0.285126,-0.701161,0.87099,-1.119666,0.730331,-0.103484,-1.663863,-0.655035,0.485752,-2.889633,-1.068372,-0.829991,0.188497,0.561794,1.321226
prove,-0.048976,0.414384,-0.565073,-1.017033,1.702166,1.507361,-1.37772,-1.150181,-1.231768,0.6516,0.163892,-2.157876,-0.806657,0.597119,-1.475644,1.174319,1.319327
probability,0.356461,1.01352,0.744208,-0.854034,0.254992,0.184633,0.395139,-1.703036,0.395787,-0.846828,1.929937,-2.278116,-0.024637,0.867209,-0.677976,0.105576,1.762431
structure,-1.050311,0.098212,-0.995039,-0.607684,2.109717,-0.93803,0.58026,-2.49769,-0.5569,-0.786847,0.520033,-1.508144,-0.937651,-0.331105,0.372627,0.413562,0.107052
representation,-1.239996,0.426692,-0.612071,-0.826598,2.044407,-1.309247,0.851232,-1.75778,-0.548262,0.894864,0.371708,-1.644005,-0.532225,-0.711193,-0.456905,-0.079246,0.688739
series,-0.165092,-0.017229,0.824368,-0.548143,1.064109,0.625045,0.508346,-1.125272,-0.552286,0.696056,0.704389,-2.431138,-0.214468,-0.582602,-0.282048,-1.035416,1.604332
prime,-0.185466,-0.32693,-0.746512,-0.306888,0.857925,0.861776,-0.969267,-2.585666,-0.216957,2.116391,1.454729,-0.958901,0.90832,-1.186728,-1.919174,-0.295406,1.893248
measure,-0.135721,1.71567,0.463583,-0.863211,0.042218,0.051529,0.383933,-2.241511,-0.731983,-0.91007,1.153056,-1.910479,-0.499569,0.224821,0.140248,0.001094,1.328902
equal,-0.628594,0.619913,0.210849,-0.767019,-0.846905,-0.009432,-0.231375,-2.859023,-1.065011,0.78909,0.856085,-2.496107,0.841574,-0.242115,-0.409383,-0.255916,0.808022
lie,-1.75141,0.377506,-0.416936,-1.947257,1.20678,-1.106598,-0.29746,-2.320927,-0.71106,0.325042,-0.879297,-1.772945,-0.731974,-0.858956,-0.143154,0.124789,-0.331568
manifold,-0.331834,0.583995,-0.257492,-0.865962,1.924872,-0.44138,-0.845565,-2.797457,-0.533726,0.3304,-0.924208,-1.554918,-2.146436,-1.017896,1.4866,1.245332,0.583521
degree,-0.077373,-0.837223,1.102005,-1.656364,0.451935,-1.019182,-0.766105,-1.547233,-0.449069,0.808306,0.228317,-2.840958,0.782389,-0.635344,0.254653,0.263361,0.808251
differential,-0.557649,0.533297,1.054557,-0.520046,2.476635,-0.639914,0.038943,-0.963277,-0.523769,-0.193629,-0.190653,-2.734803,-1.553925,-0.649779,0.611453,-0.38447,1.140136
$\mathbb{C}$,-2.096213,-0.782008,-0.929785,-0.232259,-0.798046,0.054333,-0.303078,-2.112685,0.011414,-0.026785,0.488098,-2.639985,-0.824162,-0.446866,-1.019336,-0.202492,0.253924
regular,-0.214637,-1.802657,-1.035878,-1.304473,0.187157,1.199326,0.883294,-3.046114,-2.212816,0.560583,-0.76338,-0.911165,-0.641721,-1.060478,-0.239049,0.137715,0.43484
second,-0.238515,-0.030879,0.401237,-0.627837,0.828214,0.380801,0.199334,-1.292027,-0.645876,0.016897,0.158497,-3.155036,0.791343,-0.326375,-0.426783,0.408092,0.653368
triangle,-0.43852,0.126966,0.269951,-0.151326,-1.027013,1.072499,0.022613,-3.380629,-2.026553,0.730268,-1.123743,-1.609123,0.832535,-0.277964,-1.436874,-0.981205,-0.354908
subset,-1.789459,-0.746469,-1.311128,-1.123675,-0.719419,0.176846,-0.840477,-2.778644,-1.478822,-1.263462,1.484425,-1.450796,-0.387943,-0.299253,0.320237,0.550299,1.860234
circle,-1.05261,0.620445,0.161733,-0.137926,-0.512743,1.190287,-0.378677,-3.506469,-1.232012,0.419158,-1.914084,-1.869457,-0.015265,-0.365481,0.139945,-0.928417,0.150353
relation,-1.342214,0.509241,-0.539138,-0.880138,0.86755,-0.710156,0.342611,-1.443114,-1.463456,-0.627712,1.094347,-2.232819,-0.329416,-0.48628,-1.392732,0.021813,0.276225
positive,-0.714551,1.061044,0.270912,-1.30342,-0.22362,-0.436161,-0.377052,-1.872163,-1.165589,0.877148,1.178006,-2.505106,0.094335,-0.563729,0.112608,0.318932,1.390463
simple,-0.732756,0.210407,-0.964739,-0.610843,1.642819,-0.214323,0.539721,-2.208035,-1.277436,0.932086,0.671768,-2.064206,-0.298263,0.172274,0.075869,-0.017,0.506208
topology,-1.027904,-0.765072,-0.698692,-1.289003,1.648558,0.302486,-0.557685,-2.061731,-0.981387,-1.51027,0.194006,-1.03605,-1.869714,-0.590747,1.035175,0.627628,1.281364
category,-2.363604,-0.276342,-1.659487,-0.711961,1.684647,-0.538873,0.065616,-2.276721,0.034763,-1.7744,0.309335,-0.530313,-0.961413,-0.952078,-0.358584,0.005023,0.34738
surface,-0.265844,1.10525,0.382699,0.454145,1.175397,0.458181,-0.824158,-3.503788,-0.697286,0.542663,-1.30767,-1.391781,-1.169078,-0.702887,0.851049,-0.112417,0.323523
constant,-0.364246,1.843097,0.531108,0.135094,-0.024292,0.286024,-0.082804,-1.787902,-0.782886,0.562497,0.962878,-2.458585,-0.302197,-0.418768,-0.171853,-0.026233,1.698439
application,-0.081602,-0.363904,0.647629,-0.207926,2.145725,-0.030908,0.66586,-1.740291,-0.151584,-0.45646,0.471668,-2.406197,-0.76756,0.663523,0.317208,-0.721147,0.713147
integral,-1.126249,1.488019,0.671569,-0.450048,0.88409,0.191036,-0.144538,-0.555135,-1.439697,0.68605,0.010832,-2.635194,-1.019522,-0.357626,0.375645,-0.580068,1.909508
coordinate,-1.582826,0.961595,0.507159,0.272904,-0.216823,-0.446216,0.914959,-1.732472,-1.129516,-0.021409,-0.759895,-3.051616,-0.564782,-0.830714,0.536146,-0.697246,-0.293495
complete,-0.394041,-1.451855,-0.347506,-1.290808,1.319231,0.094234,-1.22291,-1.340235,-1.620736,-0.318135,0.232183,-2.01769,0.032989,-0.08971,0.298787,1.304457,1.140176
root,-1.267898,-0.390066,-0.232669,-0.583245,0.556947,-0.346841,0.045274,-1.36208,-0.93414,1.939102,0.566128,-2.08877,1.238021,-0.529909,-0.417124,-0.783365,1.273342
length,-0.567142,0.321784,-0.205855,0.035066,-0.996136,0.293859,0.750061,-3.123773,-0.790093,0.712272,0.263449,-2.076235,0.400418,0.30634,-0.180521,-0.32428,0.854655
continuous,-1.465659,0.883915,-0.098103,-0.546059,0.194285,-0.269868,-0.253566,-1.303815,-1.125626,-0.912259,0.835612,-2.065644,-1.143467,0.078464,1.176342,0.41336,2.379978
logic,-0.193726,-1.006505,-0.438386,-1.602534,1.631249,1.127243,1.10321,0.284413,-1.633538,-2.436226,1.454894,-2.288966,-0.780467,-0.048088,-0.920572,0.350615,-0.293339
external,0.610088,-1.358895,1.261731,-0.265746,1.333991,0.731075,1.472745,-2.066261,-0.178476,-0.819588,-0.489563,-1.517177,-0.951283,-0.529532,-0.285159,-0.499895,1.207475
side,-1.039859,0.61526,-0.141899,-0.408326,-1.106368,0.931854,0.082773,-2.623722,-1.100467,0.766581,-0.795476,-2.437518,1.418957,0.283802,-0.840711,-0.675065,-0.089566
unit,-1.055257,0.709664,0.176102,-0.030435,-0.206616,-0.150259,0.576095,-2.273415,-0.328394,-0.202956,0.211726,-2.417127,0.379162,-1.153298,0.639844,-0.342798,0.656882
equivalent,-0.965743,0.70278,-1.257352,-0.253286,0.812023,0.095345,-0.192529,-1.576941,-1.61307,0.129096,0.808101,-2.139675,-0.276782,-0.422875,-0.231305,1.088082,0.660957
conjecture,0.662809,0.389247,0.017044,-0.280039,2.246673,0.960971,-1.441603,-2.191263,-0.986713,1.309274,-0.429584,-0.702534,-0.898967,0.301266,-1.981573,0.964421,1.061311
infinite,-0.60141,0.183498,-0.924976,-0.933357,0.623454,0.550482,0.572574,-2.26458,-1.53732,-0.047556,0.944386,-1.227411,0.31684,-0.875618,0.302274,0.388198,1.840609
operation,-1.713054,-0.727942,-0.977684,-0.344328,1.14407,-0.676407,1.305357,-0.69925,-0.663198,-0.649307,0.837809,-2.363816,0.968101,-0.364834,0.033535,-0.025264,0.958602
angle,-0.384001,1.574003,0.315016,-0.848798,-1.938604,1.091478,0.753857,-2.583671,-1.666454,0.165004,-0.608095,-2.67947,0.25516,-0.174895,-0.068147,-0.941575,-1.066142
random,-0.009427,0.908394,0.025031,-0.703285,0.204278,-0.429781,1.481617,-1.893936,0.013742,-0.242547,1.797962,-1.612856,-0.080791,1.367533,0.139388,0.526913,2.292944
basis,-1.370196,-0.039887,-0.056056,-0.590246,0.891457,-1.329884,0.435058,-0.941465,-1.650256,0.107949,0.387093,-2.274566,0.188841,-0.371675,0.146357,0.263028,0.912141
natural,-1.322029,0.42274,-0.865644,-0.534631,1.302602,0.30207,0.332322,-1.515195,-0.6162,-1.278218,1.100377,-2.179973,0.038997,-0.476366,-0.173259,0.020614,0.920411
power,-0.675015,0.412282,-0.043378,0.091081,0.92709,-0.048,0.220099,-1.452345,-0.365369,0.496776,1.241136,-2.310954,1.140947,-0.889025,-0.335241,-0.438089,1.166403
area,-0.030784,0.105792,0.872938,-0.506939,0.549528,0.573792,-0.082219,-2.833788,-0.826593,-0.197679,-0.238945,-1.990256,0.356972,0.342239,0.508658,-1.368768,-0.062623
open,-1.464566,-0.954909,-0.819152,-0.425634,0.271214,0.988132,-0.899901,-2.579149,-0.103626,-1.446586,-0.036923,-1.551855,-0.468411,0.082344,0.956979,0.270428,1.211523
solve,-0.203706,-0.304977,-0.068289,0.416528,2.021106,0.637438,-0.32181,-0.791846,-1.22393,1.182066,0.294101,-2.944122,0.151222,1.079276,0.464365,-0.135473,0.895927
pair,-1.290806,0.046057,-0.711059,-0.306314,-0.43713,-0.688097,0.232456,-2.719343,-1.023982,0.104375,-0.077889,-1.744965,1.217894,-0.132084,-0.791509,0.617395,0.527467
hold,-0.455474,-0.281836,0.322577,-1.180363,0.743521,0.262035,-1.227461,-1.079611,-0.382884,-0.957505,0.401041,-2.599706,0.644873,-0.328664,-0.759525,0.690041,0.671577
limit,-0.681556,0.986431,-0.181746,-0.264195,0.233674,0.531326,-0.182765,-1.556917,-0.88413,-0.769851,1.283703,-2.083453,-0.370416,0.124985,0.344469,0.182127,1.531987
special,-0.60441,0.408322,0.184534,-0.605254,1.697625,-0.33255,0.245592,-2.026775,-0.833127,0.12936,0.189299,-2.030996,-0.370013,-0.250652,-0.230241,-0.224206,0.440793
generate,-1.29951,0.16381,-1.129073,-0.382408,0.676631,-0.523714,0.720831,-2.433486,-0.494906,0.437667,0.555634,-1.232402,-0.25615,-0.074063,-0.108056,-0.02072,1.193381
coefficient,-0.764485,1.37823,0.544245,-0.180144,0.520199,-1.054867,0.121116,-1.15668,-0.371431,1.566604,1.268914,-2.409806,0.128704,-0.068356,-0.751622,-0.646941,1.306183
standard,-0.472474,0.142574,0.236601,0.213629,1.116146,0.082993,0.853298,-1.513461,-0.375335,-0.745494,1.229936,-2.536686,-0.032866,-0.384163,-0.187497,-0.531629,0.30842
identity,-2.029396,1.03989,-0.677603,-1.368846,0.592442,-0.41534,0.49276,-0.620699,-1.526002,0.637618,-0.097705,-2.244642,0.065922,-0.942369,-1.438959,-0.335434,0.425189
four,0.135408,-0.067433,0.054881,-0.620099,0.644131,0.284985,0.599778,-2.683941,-0.828323,0.327661,-0.813662,-2.176273,1.366252,-0.534317,-0.336636,0.493042,-0.206123
rule,-0.781116,0.372437,-0.369737,0.436574,0.760382,0.67236,0.519292,-0.61505,-1.39872,-0.32691,0.848463,-2.736896,0.782828,0.697737,-1.254244,0.01195,0.015051
topological,-1.038212,-0.063963,-1.129316,-0.911353,1.685486,-0.219054,-0.417013,-2.426697,-1.190586,-1.266765,0.350063,-1.089101,-1.701791,-0.597713,0.943033,0.884957,0.9528
computer,-0.006048,-1.725711,-0.020916,0.130346,2.802063,0.715438,1.240932,-0.805451,0.222441,-1.066912,0.399794,-1.989886,0.445219,0.778862,0.891854,-0.439078,1.040525
derivative,-1.446626,1.669133,0.95652,-0.473095,0.190596,-0.270564,-0.35448,-0.184539,-1.376582,-0.27202,0.621884,-3.23584,-0.392905,-0.381898,0.762866,-0.475402,1.090374
symmetry,0.446334,0.17631,-0.462946,-0.719117,0.595513,-0.827559,1.861775,-2.822237,-1.083082,0.665105,-0.493608,-1.876045,-0.235729,-0.980065,-0.518378,0.949202,-1.816556
compact,-1.05786,0.208634,-1.095113,-1.16772,0.849801,-0.051727,-0.789372,-2.232944,-1.425789,0.01262,0.206946,-1.038657,-1.596047,-1.461479,1.076459,1.338523,1.519974
factor,-0.575874,0.4164,-0.33025,-0.451516,0.777253,-0.874047,0.355071,-1.808613,0.074437,1.847053,1.415602,-2.136737,0.357114,0.141092,-0.13294,-0.272413,0.661389
family,-0.686002,-0.33701,-0.209791,-0.755678,0.566014,0.163094,-0.151635,-2.232174,-0.45843,-0.622279,-0.460958,-0.812401,0.741492,-0.472132,0.054871,0.556907,1.384296
transform,-1.395078,1.58444,0.228262,0.385856,0.709906,-0.08449,1.927324,-0.46192,-0.798239,0.811751,-0.163282,-2.307032,-0.894524,0.348099,0.6246,-0.455285,1.969218
convex,0.041379,-1.197156,0.089697,-0.383033,-0.289823,0.752412,-0.553491,-2.446004,-3.386868,-0.988391,0.048648,-1.327563,-0.638074,-0.44187,1.021104,0.461703,0.998383
domain,-1.328925,0.040434,-0.28791,-0.324759,0.731112,-0.499319,-0.08164,-2.002868,-1.458539,-0.20492,0.498232,-1.196334,-0.314728,0.074154,0.348934,-0.444425,1.172486
subgroup,-0.917331,-0.091711,-0.985034,-1.59909,0.459295,-2.16969,0.207129,-2.802648,-0.640257,0.699885,0.542698,-0.373057,-0.23026,-1.302792,-1.407792,1.103573,0.250899
construct,-0.884012,-0.188432,-0.976511,0.192612,1.039093,0.473656,0.611386,-2.093533,-1.502014,0.396103,-0.568428,-1.662805,0.13745,0.057537,-0.240704,0.299538,0.412722
axiom,-0.562691,-0.054587,-1.649121,-0.442086,1.129242,1.47688,-0.765475,-0.749755,-1.705055,-1.562798,1.097008,-2.156489,-0.375198,-0.788022,-1.621332,1.423419,-0.643594
construction,-0.930691,-0.290274,-1.053625,0.294572,1.571248,0.720036,0.75656,-1.997138,-1.49007,0.048733,-0.845504,-1.611045,-0.235683,-0.15046,-0.348162,-0.045456,-0.163066
