word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
integer,0.157458,-0.444603,-1.16603,0.274135,-0.216138,3.444493,2.040863,-1.526513,-0.462614,0.798123,-1.385785,-0.127888,-0.205285,-0.933986,0.029857
mean,-0.902299,0.685109,-0.74779,1.080889,-0.820245,2.850013,1.062314,-1.132431,-0.251195,0.470911,0.075708,-0.678174,-0.30237,-1.421124,-0.43358
proof,0.370581,0.305499,-0.235667,-0.513122,-0.033524,3.753809,1.444694,0.231461,-0.002089,0.950626,0.412715,-0.52052,0.364006,0.808568,-1.369212
three,0.213477,1.382607,0.006979,-0.382653,-1.860393,2.056629,2.599575,-0.149842,-0.130448,1.486734,-0.295119,-0.169173,0.229724,-1.015491,0.503457
dimensional,1.590867,2.103733,-1.000994,0.931265,-0.838829,2.577286,1.460042,0.006266,0.72382,0.70073,-0.80076,-0.735343,-0.01557,-1.18346,1.479534
zero,-0.295648,0.2596,-0.727428,0.118001,-1.374773,3.062182,0.775861,-2.068637,-0.162712,0.257645,-0.552415,-0.391387,-0.185563,-1.612895,0.517143
algebraic,1.602979,0.586115,-1.702461,-0.021349,-0.554512,3.073998,0.754158,-0.14139,-0.785099,0.901215,-0.732852,-1.728554,0.746698,0.903308,0.838701
formula,-0.093648,0.506627,-0.512736,-1.063257,0.740605,3.519884,1.640174,-0.781162,-0.081907,-0.345877,0.686166,-0.509258,0.446477,-1.076912,-0.700572
ring,0.563136,0.210421,-1.420081,-1.113017,-0.231215,2.841881,0.992663,-1.610347,0.146973,0.319635,-1.565087,-1.070464,0.379301,1.190116,1.774267
edge,-0.470037,1.541911,0.681269,0.229192,-1.58401,1.072976,2.76283,-0.697579,1.921644,2.193036,-1.085138,-0.036125,-0.514477,-1.346089,0.444588
sum,-0.187661,-0.107912,-1.004165,0.040286,-0.444934,3.005177,1.869126,-1.613991,0.059844,0.384826,-0.637436,-0.615547,-0.200294,-1.581775,0.37358
plane,0.472397,2.487762,0.361125,-0.196012,-0.914226,2.761926,0.74069,0.127206,0.469695,1.128133,-0.996,-0.523585,1.374297,-1.616059,1.419592
analysis,1.515172,0.742459,-2.118016,1.367257,-0.443573,1.88216,0.835319,-0.383383,-0.959881,1.112539,1.201761,-1.316661,0.462773,0.182634,-1.083518
dimension,1.158642,1.388066,-0.465221,0.523625,-0.853908,2.696574,0.956636,-0.168902,0.039547,0.856284,-1.103399,-0.880814,-0.150476,-1.174101,0.674577
curve,1.2537,0.828217,0.074331,0.300902,-0.594093,2.390528,-0.285428,-1.171808,0.461213,1.596408,0.053966,-0.706417,1.257252,-1.695094,1.091471
type,0.191021,1.707276,-1.084389,0.660788,0.156241,2.403149,1.722523,-0.308579,0.127909,0.559879,-0.329893,-0.658294,-0.487142,0.010991,-0.26916
operator,0.40895,1.215114,-2.495572,-0.120362,-0.145129,2.213518,1.005411,-1.127885,0.576914,-1.428647,0.139234,-1.397229,-0.316103,-0.569595,-0.143649
prove,0.80004,-0.768624,-0.090852,-0.490452,-0.909884,3.858763,1.001204,0.595373,0.755404,0.622146,0.268431,-0.956363,0.264045,0.138335,-1.230024
probability,-1.036303,0.317664,-1.443137,1.545955,-1.121061,2.05558,1.162802,-0.648318,-0.063763,0.36677,0.801113,-1.216775,-0.177808,-0.923369,-1.934013
structure,0.870137,2.276854,-1.128595,0.478667,-0.59218,2.364943,0.99197,-0.526353,0.387399,0.628568,-0.088053,-1.158903,-0.562121,0.782796,0.720481
representation,1.593712,1.171593,-1.43248,-0.710294,0.013001,2.504224,1.632335,-0.863732,0.072076,0.00848,-0.430628,-0.714197,-0.440476,0.067627,0.7658
series,0.501531,-0.05353,-1.916856,0.585671,-0.366833,2.365877,1.366211,-0.240158,-0.9943,0.292618,-0.007372,0.027436,0.943059,-1.046663,-0.236193
prime,-0.007652,-2.056713,-0.552748,0.248557,-0.179899,3.027923,2.051239,-0.375051,-0.480718,1.183587,-1.711842,-0.2314,0.000901,-0.88198,0.353359
measure,-0.739404,1.089582,-0.991365,1.405974,-0.99156,2.383527,0.601729,-0.673325,-0.036605,0.277164,0.566824,-1.655469,0.126812,-1.239246,-0.382292
equal,-0.885814,0.670726,-0.064216,0.046554,-0.917801,2.43125,1.571424,-1.658106,-0.025322,1.093185,-0.978464,-0.82267,-0.013292,-2.076433,-0.134112
lie,0.97348,1.675845,-0.61404,-1.260634,-1.291345,2.332785,0.641359,-0.816882,0.087654,0.350467,-1.13541,-1.410153,0.307365,0.008605,1.263099
manifold,2.423832,1.618544,-0.337536,0.586271,-1.855985,2.764395,-0.634244,0.552528,0.785695,0.409369,-0.84988,-1.627126,-0.093243,-0.40588,1.299141
degree,0.811907,-0.371854,-0.888605,-0.418126,-1.992575,1.566405,1.558144,-1.626334,-0.859672,1.451489,-1.210434,-1.125811,-0.250718,-1.167302,-0.092859
differential,2.081413,1.116508,-2.209065,0.293821,-0.953458,2.262777,0.155576,-0.618348,-0.92159,-0.034522,0.507186,-1.450368,0.704547,-0.536149,-0.109287
$\mathbb{C}$,-0.898339,1.427023,-0.988972,-0.489896,-0.354605,2.10346,0.695028,-1.430919,1.028321,0.48851,-2.05664,-0.389326,0.475989,-0.376948,-0.687189
regular,-0.027382,1.178685,-0.531378,0.620624,-0.342476,2.286432,2.329311,1.525394,1.04006,1.565332,-1.851433,-0.351735,1.013667,-0.354687,1.41445
second,0.155252,0.506871,-0.809332,-0.238794,-1.470811,2.130416,1.902858,-0.611318,-0.398643,0.401694,0.080686,-0.508632,0.075527,-0.954824,-0.770664
triangle,-0.946812,1.260404,1.361417,-0.863037,-0.050963,2.055028,2.192726,-0.035226,0.016811,1.859396,-0.607507,-0.544199,1.557791,-2.31111,0.76319
subset,-1.627246,0.65215,-1.009208,1.194834,-0.851775,2.709354,0.838501,-0.947748,1.776584,0.960507,-1.572775,-1.813028,-0.144458,0.314719,0.581906
circle,-0.332075,1.546899,0.763775,-0.294932,-1.141027,2.162662,0.548664,-0.426029,0.335463,1.781703,-0.371834,-0.480988,1.925059,-1.965691,1.155125
relation,-0.329001,1.377071,-0.917148,-0.792149,0.400172,2.491113,1.769782,-0.894522,0.277888,-0.200043,-0.142245,-1.732717,-0.532684,-0.045647,-0.376445
positive,-0.197477,-0.002695,-0.79205,0.386657,-1.081606,3.008002,0.987189,-1.477047,-0.06608,0.097754,-0.638622,-1.103679,-0.630331,-1.705123,0.208931
simple,0.926008,1.078355,-0.497459,0.441509,-0.122679,3.09061,1.57435,-0.776606,0.276755,0.969311,-0.08463,-0.186613,-0.44574,-0.023948,0.417472
topology,0.515098,1.25111,-1.508229,0.983455,-1.085458,2.392965,-0.024414,0.44119,0.805098,0.887109,-0.876869,-2.004315,0.837145,1.214525,0.795332
category,-0.333824,2.177884,-1.438843,-0.050815,-0.379381,1.988869,0.383759,-0.405572,0.603694,0.215312,-0.886806,-1.311467,0.4519,2.081551,1.042698
surface,1.564414,1.458243,0.466124,0.421972,-1.355925,2.209239,-0.159561,0.135233,0.296747,1.263104,-0.119884,-0.997683,0.809861,-1.501948,1.407316
constant,0.121331,0.355395,-0.527366,0.676538,-0.652002,2.851214,0.561306,-1.172695,0.018339,-0.027486,0.300141,-1.120525,-0.003442,-2.213257,-0.572782
application,1.334226,1.394177,-1.594804,0.77861,-0.444591,1.556789,1.305992,-0.714777,-0.746292,1.282934,0.953168,-0.75066,0.220761,0.110838,-0.747915
integral,1.027536,0.248613,-1.667746,0.167631,-0.066848,3.228966,-0.126005,-1.196437,-0.09163,-0.096254,0.655996,-0.759652,1.196673,-1.533154,0.190997
coordinate,0.263182,2.830693,-0.937782,0.100158,-0.334555,1.893243,0.551957,-1.093278,0.227821,-0.019262,-0.126514,-0.034365,1.08856,-2.29854,0.714127
complete,0.653314,-0.146919,-0.918907,0.219184,-1.630341,2.218856,1.44707,-0.330917,0.739931,1.088712,-0.651034,-1.203505,-0.504952,0.91621,-0.068046
root,0.118367,-0.414358,-0.799275,-0.60541,-0.152853,2.515755,1.678426,-1.782341,-0.636621,0.792935,-1.005448,0.231283,0.196829,-0.948171,0.538686
length,-0.56112,1.133583,0.029593,0.466546,-0.597832,1.937924,1.696868,-1.347198,0.526471,1.571709,-0.748965,0.002278,0.103798,-1.867028,0.011711
continuous,-0.242176,0.799315,-1.896363,1.38632,-1.02192,2.846827,-0.252202,-1.098969,1.413783,-0.465891,0.189027,-1.282965,0.158551,-0.636051,0.235306
logic,-0.475346,1.369042,-1.526736,-0.235993,0.349999,1.841949,1.886199,0.412205,-1.132173,0.267439,0.141383,-1.755549,-0.253942,2.038765,-1.719494
external,1.112253,1.089755,-2.047311,0.790985,-0.638275,0.591984,1.91592,0.838325,-0.618185,1.540388,-0.254164,-0.843817,1.604858,-0.283934,-0.290505
side,-1.354374,0.892329,0.7219,-0.822424,-0.918727,2.358369,1.70175,-1.103434,0.179459,1.18713,-0.481145,0.30315,0.896886,-1.982472,0.318857
unit,-0.327107,1.807686,-1.066503,0.419968,-1.323446,1.678482,0.966148,-1.370627,-0.256643,0.320474,-0.669763,-0.238217,0.336745,-1.792109,0.771588
equivalent,-0.019328,0.958114,-0.462347,0.167223,-0.282995,3.315293,1.251196,-0.436467,0.826758,-0.10493,-0.321825,-0.707412,-0.622141,-0.156951,0.179688
conjecture,1.799823,-1.298564,0.728004,-0.39219,-0.548325,3.100192,1.264593,1.262673,0.599057,1.278885,0.248255,-1.645962,0.060989,-0.197704,-0.3656
infinite,-0.364638,0.550977,-0.937531,1.081208,-0.435507,2.818976,1.669579,-0.099914,0.172013,0.574726,-0.669146,-0.582856,-0.102663,-0.409706,1.217002
operation,-0.367845,1.080586,-2.049533,-0.085817,-0.385038,1.977898,2.024748,-1.459272,0.225463,0.010042,-0.127789,0.320767,-0.201666,0.573402,0.372642
angle,-1.335403,2.129275,1.302858,-0.462686,-0.27034,2.122453,0.978782,-0.73902,-0.883021,1.04618,-0.627248,-0.330186,1.003054,-2.620648,0.391687
random,-0.538559,0.481413,-1.703839,2.21079,-0.55043,1.685356,1.713242,-0.875305,1.068842,0.33606,0.939332,-0.567971,-0.721578,-0.955709,-0.80707
basis,0.445165,1.07136,-1.27985,-0.122653,-0.330392,1.894519,1.680698,-1.110665,0.486612,-0.310819,0.114193,-0.976527,-0.368816,-0.679362,0.441946
natural,-0.686836,1.200141,-1.386035,0.23341,-0.733285,2.601283,1.213656,-0.786539,-0.182476,-0.002478,-0.157663,-1.016975,0.159811,0.58322,0.178096
power,-0.078483,0.104512,-1.535251,0.43933,-0.552199,2.184695,1.711182,-1.394097,-0.582723,0.078037,-0.077962,-0.031826,-0.286724,-0.984579,0.207357
area,-0.173238,1.28525,0.175562,0.468436,-1.032635,1.783597,1.171698,-0.826002,-1.020304,2.10816,0.301216,-0.817071,1.045711,-1.299463,0.435593
open,-0.522284,1.165475,-1.017405,0.805089,-1.749157,1.836367,0.202633,-0.638761,1.358009,1.658056,-1.083276,-0.72195,0.627927,0.909359,0.293968
solve,1.874689,0.047842,-0.653565,0.34839,-0.446045,2.780333,1.223711,-0.854875,-0.117851,1.105878,0.927493,0.545074,-0.231201,-0.516262,-0.702565
pair,-0.712391,1.104598,-0.220202,-0.493866,-0.843899,1.93062,2.199297,-1.096922,1.256605,0.570407,-0.626218,-0.595735,-0.377173,-0.896117,0.61786
hold,-0.354911,-0.030766,-0.923591,-0.583727,-2.14309,2.046709,1.32592,-0.738135,-0.233571,0.152499,-0.359732,-1.306312,-0.166663,0.142401,-0.729795
limit,-0.691876,0.547392,-1.070345,1.288634,-0.707935,2.812715,0.068175,-1.032333,0.413969,0.232865,0.165631,-0.97614,0.166417,-0.519274,-0.214721
special,1.010909,1.048849,-0.895388,0.120894,-0.647658,2.351219,1.446724,-0.580688,-0.412896,0.718346,0.223112,-0.934276,0.024783,-0.414209,0.430687
generate,0.186787,0.981809,-1.163396,0.410807,-0.204955,2.242408,1.396761,-0.911007,0.94642,0.477496,-0.719543,-0.266204,-0.278255,-0.125107,0.838493
coefficient,0.36292,-0.094447,-1.25491,-0.032303,0.296771,2.521549,1.168199,-2.121021,-0.700027,-0.276813,0.14442,-0.58922,-0.319518,-1.940891,-0.284764
standard,-0.34449,1.444278,-1.70952,0.993082,-0.164923,1.736403,1.402906,-0.88825,-0.560709,0.31497,0.21559,-0.443903,-0.018094,-0.41426,-0.508113
identity,0.032427,0.894011,-0.752179,-1.76003,0.221124,2.950959,1.404673,-1.105214,-0.139166,-0.72653,-0.318035,-0.616128,0.435963,-0.557455,0.401839
four,0.183228,1.203566,0.255367,-0.484242,-1.706272,1.556609,2.591924,0.04954,-0.215111,1.105945,-0.161648,-0.0509,-0.099183,-1.186381,0.48252
rule,-0.541869,0.961378,-0.550317,-0.486587,0.346026,2.261168,2.072276,-0.682456,0.299033,0.021243,0.798054,0.359398,-0.306492,-0.385777,-1.10112
