word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
sample,2.22573,-0.12004,-1.190511,-0.628794,-0.341582,-0.280247,0.200228,-0.638308,1.316137,-0.345878,-0.453681,0.127307,-0.424962,0.075978,0.08132,0.344628,-0.467783,0.461412,-0.133105,-0.236166,1.070973,-0.492938,0.16912,-0.458127,0.534706,0.979477,0.0077,0.025887,0.635241,0.109694,0.486326,-0.175372,0.681751,-0.284915,-0.352723,0.744081
statistic,-0.845372,1.169528,0.495456,-0.415831,1.110876,-0.173544,0.223159,-0.07985,1.740882,0.642471,-0.972692,1.17062,0.234832,0.559945,0.34219,0.005755,0.430485,0.074972,-0.913316,-0.49552,0.179667,0.350079,1.374276,0.107919,-0.712479,0.477568,-0.505005,-1.270528,1.046414,1.645974,-0.310923,0.200151,0.185556,-0.499917,0.881183,0.204339
axis,0.724461,-0.530728,-0.116846,-0.742958,0.086416,0.822862,-1.033374,-0.005115,1.25158,0.354502,-1.023483,-0.302642,0.505589,0.430439,-0.254958,-0.44339,0.263561,1.267807,-0.114995,0.357322,-0.156102,-0.27817,0.165923,0.277394,0.892194,-0.847215,0.410707,0.238886,-0.235451,-1.673924,-0.75511,-1.032891,0.985065,0.111969,1.297456,-0.811021
hyperbolic,0.276188,-2.103474,0.549504,-0.156587,0.990841,1.085348,-1.98887,-0.423289,0.7944,-1.216171,-1.280295,-0.364565,-0.679098,-0.144462,0.585336,0.195776,0.994841,0.859799,-1.008222,1.198218,-0.264267,-0.572409,1.151764,0.256265,0.723748,0.374939,0.471444,-0.109602,-0.706901,-0.296045,0.637042,-0.280633,0.191255,-0.187287,1.074981,0.414117
rotation,0.921744,-0.794805,0.097699,-0.48813,-0.127522,0.203455,-0.435778,-0.66151,1.640457,-0.441114,-2.127161,0.609404,-0.156731,0.396652,0.04317,-0.18102,0.560901,1.144523,-0.339146,-0.241731,-0.765648,-0.659913,0.256984,0.585177,0.745742,-0.000937,0.100907,0.13276,-0.245719,-0.653566,-0.127019,-0.388264,0.629711,0.020222,0.495291,0.356051
Hilbert,-0.215396,-1.589498,-0.165833,-0.018744,0.375493,1.056247,-1.05566,-0.124138,0.245256,-1.06852,-0.96567,0.221424,-0.845581,-0.914779,0.371773,-0.436145,1.759393,0.289215,-0.988404,1.015336,-0.80407,0.062548,1.304332,-0.52134,0.125161,0.836867,0.265742,-0.331025,0.144159,0.078814,0.415052,-0.343231,0.514851,-0.60792,0.563726,0.190841
digit,0.362916,-0.583826,-0.422131,-0.913351,0.419464,0.037599,0.057689,-0.597667,1.592473,-1.159153,-0.892155,0.464953,0.067115,-0.105742,0.279147,0.181184,0.543228,1.128142,-1.406713,0.031261,0.867803,-0.087941,-1.138262,0.947925,0.01079,1.055762,0.218987,-0.078885,1.024791,0.282289,0.276063,-0.520657,0.729364,0.28794,1.401054,-0.843969
intersection,-0.184292,1.32858,1.501799,-0.158076,0.583447,0.397864,-1.475686,-0.164969,-0.155112,-0.745193,-1.344036,-1.168386,-0.491478,-0.120353,0.87797,-0.363033,0.603189,-1.013522,-1.400624,0.521982,0.328787,-0.450511,0.665081,0.724226,1.098009,0.157859,0.94547,0.323761,2.088468,-0.996178,0.780143,-1.005784,0.340577,0.398869,0.560425,-0.692213
addition,0.623479,0.837634,0.223789,0.227061,-0.36812,0.316631,0.111423,0.013686,1.416609,-0.12914,-0.049752,0.262649,0.391819,0.329377,0.17182,-0.180179,-0.535417,-0.238163,-0.663634,0.327501,0.069946,-0.23606,-0.404485,-0.426006,-0.023685,0.354382,0.044821,0.749711,0.200745,-0.06329,-0.005505,-0.393982,0.413104,-0.428847,-0.114743,0.354608
expression,0.624606,-1.301327,-0.222567,-0.109697,-0.339956,0.396374,0.564188,0.290893,2.204714,-0.977156,-0.653541,0.075059,-0.160391,0.127071,0.891166,-0.345769,-0.77177,0.026564,-0.743641,0.883734,0.614233,-0.206753,0.384362,-0.84574,0.868199,-0.35515,0.607234,-0.388392,-0.18661,0.369298,-0.270844,-1.155744,0.249326,0.232629,-0.542866,-0.115723
Student,-0.951061,1.521317,0.995031,0.109434,-1.093582,0.230166,1.017642,0.468514,1.489605,-0.577055,-0.36747,0.93656,0.168488,0.171241,0.459966,0.583348,0.063369,-0.887661,0.512039,0.856099,0.025973,-0.680219,0.178067,-0.776438,-0.710322,1.21024,0.174514,0.956066,1.126223,-0.538517,-0.84633,0.265163,-0.692093,0.487521,-0.35826,0.566254
approximation,0.613999,-1.804474,-0.522574,-0.654677,-0.151958,0.66752,-0.303509,0.005007,1.363753,-0.35937,-1.641336,0.259339,-0.62082,-0.185779,0.04903,0.103146,1.162281,1.05577,-1.466969,0.364755,-0.565411,-0.292566,1.801488,-0.393672,0.509569,1.371922,-0.048863,-0.391026,0.672441,0.009607,1.249018,-0.274069,0.426236,-0.186104,0.567442,-1.001966
$\mathbb{Z}$,0.69796,-0.23938,-1.117529,-0.606124,0.413205,0.027261,0.434354,0.203266,0.308858,-0.319556,-0.274082,-0.558711,-0.176707,-1.117309,0.4158,-0.497298,0.192801,-0.385414,0.062281,0.022132,0.683586,-0.25613,0.227454,0.141673,1.214601,0.391344,0.230928,-0.76047,-0.077848,-0.135516,-0.165504,0.735004,1.21708,-0.729596,1.131636,-0.338755
mathematics,-0.790291,0.230836,-0.25059,0.385852,-0.049954,0.337607,-0.456725,0.469544,0.120117,-0.438047,-1.066416,1.289614,-0.269319,-0.319535,1.691937,0.907499,0.902234,-0.252296,-0.283745,1.42473,-0.578207,-0.851771,1.803185,-0.700713,-0.388654,1.169203,-0.944714,-0.623103,0.51339,0.036652,-0.015546,1.05201,-0.697038,-0.374812,0.694818,-0.058584
code,0.59727,0.471911,-0.387052,-0.784092,0.311141,0.023401,0.255918,0.0516,1.771045,0.084101,0.479841,0.915848,-0.369997,-0.676517,0.550795,-0.618471,-0.277755,-0.676361,-0.474694,0.716225,0.624148,0.082702,-0.991895,1.064475,1.087611,0.904308,-0.573291,-0.505529,0.814264,0.129973,0.164649,-0.960222,0.062616,-0.571216,0.533886,-0.709401
rank,-0.942566,1.107156,0.046122,-0.207487,-0.575164,-0.715369,0.309701,-0.121671,1.451324,-0.226083,-0.551176,0.33392,0.609788,0.260465,0.080898,-0.190753,0.494535,0.121814,-0.008201,0.313309,0.109657,-0.47062,-0.389476,-0.156374,-1.104954,0.701785,0.592187,0.477811,0.23942,0.951305,-0.422021,0.538049,0.510327,-0.061963,1.140437,-0.917248
characteristic,1.303439,-0.837453,-0.166417,-0.151951,-0.916367,0.84473,-0.256628,0.117865,1.616112,-0.153074,0.005685,-0.138909,0.351553,0.645686,0.561596,-0.341541,-0.401577,0.707271,-0.738961,0.336335,-0.271317,-0.308599,0.940723,-0.363554,1.044788,-0.32915,-0.210853,0.849466,0.473086,0.726994,-0.273819,-1.13214,0.883128,0.064923,0.154957,-0.195087
binary,1.011693,-1.544392,-0.769151,-1.132069,0.612336,0.464887,-0.049899,-0.623364,1.949907,-0.116404,-0.929334,0.059525,-1.480722,-0.490178,1.11817,-0.342542,3.6e-05,-0.128906,-0.356302,0.694748,0.113713,-0.198436,0.022984,0.634145,0.773363,1.393336,-0.66369,-0.265177,-0.095781,-0.204579,-0.032067,-0.681345,0.773307,-0.146068,1.061172,-0.046938
closed,0.825434,-0.362443,0.916311,-0.138358,0.346463,0.355285,-0.769516,-0.168807,1.091405,-0.393303,-0.551337,0.599378,0.086838,0.161385,-0.349118,-1.001534,0.413491,-0.011011,-0.758796,0.476989,-0.24612,0.977933,-0.035264,0.031504,1.242503,0.292034,0.27797,0.631427,0.110251,-0.389731,0.23971,-0.837265,0.389767,-0.22035,0.620471,0.385176
tangent,0.630206,-1.800273,0.173509,-0.423476,0.799281,0.700411,-1.663549,-0.677532,0.390254,-0.866442,-1.409517,-0.121711,-0.592703,-0.584088,0.548211,-0.0127,0.735952,0.517025,-1.277691,0.335093,0.13656,-0.407982,1.104535,0.838912,1.084846,-0.407844,1.189491,0.139194,0.282995,-1.067096,0.01849,-0.338792,0.217611,-0.301314,0.864229,-1.070034
diagram,1.208773,-1.101683,-0.033845,-0.331534,0.081916,0.673137,-0.956,-0.191709,0.861419,-0.098104,-0.409598,0.329689,-0.817719,0.467961,1.099256,-0.529864,1.110459,0.002918,-1.225949,0.552467,0.136076,0.039105,0.711152,0.238445,0.793722,0.361743,-0.219121,-0.418391,-0.033492,-0.020165,0.94745,-0.485019,0.738267,-0.459456,0.95455,0.11965
divide,-0.156887,0.507999,0.530428,-0.32013,-0.04744,-0.386786,0.257155,-0.092311,0.716685,-0.112904,-0.14222,0.052681,0.038022,0.759585,0.500616,-0.51436,-0.071442,0.410734,-0.729203,0.67371,0.110585,0.083581,0.186374,-0.442031,0.255823,0.173123,0.338098,1.09125,0.922123,-0.498715,-0.277298,-1.421512,1.091959,0.001026,0.744157,-0.737646
functional,1.525634,-0.990312,0.567425,0.126575,-0.286493,0.846814,0.078719,0.476792,1.618614,-0.469971,-0.076037,0.477363,0.755128,0.885061,0.770667,-0.470649,0.18045,-0.525575,-1.170755,1.212601,-0.057877,-0.788471,0.681005,-0.441771,0.789522,0.481151,-0.339703,-0.591913,0.406388,0.370825,0.139199,-1.051162,0.159727,-0.183962,0.623318,0.007276
abelian,-0.135281,-2.686525,-0.152895,-0.421835,1.135441,-0.09053,-1.209463,-0.182158,0.31616,-2.148322,-0.228243,0.121579,1.029194,-0.991863,0.301078,-1.586157,0.719412,0.428285,-1.404564,0.637763,-0.52195,0.007145,2.2113,-0.048544,0.981477,0.77312,0.356528,-0.141782,0.485011,-0.020788,0.860067,-0.725269,-0.806508,-0.565908,1.255253,0.213882
odd,-0.101597,-0.73833,-0.444148,-0.311916,-0.29125,-0.224465,0.070703,-0.364509,1.366503,-0.639609,-0.341336,-0.041475,-0.80771,0.045057,-0.456368,-0.252192,0.949565,0.028604,-0.467305,-0.500779,-0.082827,0.452993,0.316173,-0.314635,0.037033,0.211976,0.654492,0.669159,0.186383,0.322715,0.247494,0.343101,0.563896,0.1477,0.315366,0.212424
action,0.167718,0.398255,-0.016886,0.045385,-0.544145,-0.605499,0.247266,0.344086,2.276633,0.201545,0.124387,-0.164156,-0.114332,0.057339,-0.844177,-0.86821,-0.055304,-0.390824,0.156394,0.654868,0.474493,-0.254457,-0.178804,-0.050771,0.231753,-0.667991,0.51137,-0.282375,-0.838018,-0.023295,0.17237,-0.700256,-0.216168,0.113942,-0.05202,-0.52729
tiling,0.166883,-2.37643,0.965393,0.261168,2.003727,1.211846,-2.5343,-0.593928,-0.199044,-1.269795,-0.202314,-0.251629,-0.290044,0.413824,0.981603,-0.618924,0.758047,0.201837,-0.401515,1.478555,0.565032,-0.494541,-0.417441,-0.305206,-0.505583,0.95622,0.614339,0.138564,-0.516129,-0.426579,0.429497,-0.377397,0.701394,-0.102666,1.783092,0.970771
ratio,0.541587,-0.991917,0.097913,-0.262491,-0.959855,0.046366,0.206019,0.660154,1.763049,-0.398238,-1.312823,0.111158,0.096562,0.542453,-0.239063,0.984394,-0.765948,0.601198,-0.395124,-0.873982,-0.234454,-0.710186,0.392129,0.732406,0.872625,1.248431,-0.128624,0.164972,1.074737,0.117179,0.419836,-0.461785,1.28935,-0.288398,1.418336,-0.068471
program,0.669489,1.575584,0.604093,0.35475,-0.459427,-0.189414,0.344473,-0.860885,2.502936,0.038272,-0.268563,0.99124,0.693345,-0.283865,0.621647,0.148396,-0.284913,-1.191968,0.255513,1.121412,-0.548191,-0.726232,-0.474297,-0.01815,-0.090193,1.238358,-0.259886,-0.02556,0.340236,-0.114937,-0.414657,0.426093,-0.359829,-0.190305,-0.855135,0.26689
quadratic,-0.104087,-2.150326,0.067944,-1.051056,1.611942,0.452147,-1.117284,0.129454,0.935155,-1.282472,-1.627145,-0.177073,-0.181959,-0.568523,0.113982,-0.735523,0.88245,0.790614,-1.38352,0.645389,-0.634617,-0.703218,1.374243,-0.285552,0.391041,1.146866,0.462229,-0.830272,0.653575,0.211089,1.251705,-0.66983,0.551488,-0.020707,0.438154,-0.354007
cube,1.090587,-1.24606,-0.09785,-0.399437,1.358888,0.566062,-1.415798,-0.43662,1.114156,-0.322622,-0.427277,-0.153146,-0.178979,0.110466,0.404017,0.035623,0.381378,-0.194809,-0.428862,0.15225,0.598081,-0.015829,0.086582,-0.431194,-0.016342,0.717054,0.768369,0.321417,-0.750844,-0.775731,0.179988,0.717964,0.36956,-0.123604,1.063353,0.166591
cycle,0.829716,-0.170239,0.033478,0.676356,-0.03067,-0.313056,0.543916,-0.093185,1.430672,-0.166761,-0.325465,0.469588,-0.164503,1.074012,0.129306,0.232585,0.264767,0.646044,-0.488213,-0.014542,-0.737633,-0.690448,0.096634,-0.357369,1.23989,0.145729,-0.075882,0.165589,0.411286,0.046608,-0.175618,-0.024108,0.733013,-0.272875,0.111039,0.925505
figure,-0.358326,-0.074055,-0.024629,-0.10818,-0.145149,0.507965,-0.231978,0.199793,1.36668,0.039978,0.400067,-0.308834,-0.373167,0.262636,0.110808,-0.30269,-0.140175,0.607149,0.038765,0.251809,0.904734,-0.298281,0.604375,-0.427803,-0.854197,-0.466965,0.344921,1.205714,0.062958,0.071503,-0.375148,0.013901,0.953443,-0.154041,0.315278,0.003601
argument,-0.034109,-0.855408,0.536558,-0.138021,-0.122925,0.087908,-0.137976,0.746238,1.700725,-0.195358,-0.213691,0.4378,-1.560665,-1.020717,0.059662,-0.441457,0.528141,-0.063218,-0.65853,0.286157,0.200781,-0.017019,0.663813,-0.188599,-0.534183,-0.329499,1.109131,-0.397986,-0.084314,0.625125,0.503854,-1.784618,0.021595,-0.153006,-0.778391,-0.31918
Riemann,0.168593,-2.358209,0.082419,0.07232,0.079571,1.168911,-1.202295,-0.124938,-0.017109,-0.902567,-0.730892,0.141404,-1.022417,-1.012644,-0.280983,-0.043959,1.506093,0.898762,-1.871217,1.43071,-0.734476,0.206454,1.378645,-0.242731,0.835757,0.969246,0.534143,-0.881028,0.646189,-0.190121,0.049722,-0.092031,0.552581,-0.935308,0.422292,-0.12264
Euler,-0.429513,-2.230059,-0.20087,-0.370492,0.068306,0.851083,-0.827938,0.281743,0.089812,-0.09533,-1.021037,-0.121485,-1.091964,-0.076891,0.420641,-0.151704,1.612422,0.842367,-1.455206,0.334546,-0.791264,-0.587862,0.959342,-0.217812,0.311103,1.122225,-0.096587,-0.689626,-0.689235,-0.108054,0.239804,-0.195908,0.660089,-0.87963,0.491839,-0.581329
calculate,0.37132,-0.679918,-0.436789,-0.942845,-0.560522,0.29975,-0.009355,-0.089501,2.097691,0.088456,-1.172653,0.406723,-0.734197,0.389981,-0.618573,0.6638,0.601698,0.637427,-0.557581,-0.284744,-0.221284,-0.620151,1.015486,0.548057,0.446916,1.663997,0.045013,-0.026266,0.486967,0.053195,0.753329,-0.582843,0.919096,-0.647837,0.395064,-0.177115
shape,2.042644,-0.517695,0.698938,-0.261495,-0.355601,0.931001,-1.433397,0.105013,1.22132,-0.458926,0.18889,-0.064539,0.213857,0.626151,0.477308,-0.102443,-0.282724,0.848858,-0.72927,0.137803,0.172925,0.09674,0.368388,-0.67008,0.233383,-0.773927,-0.006592,1.982544,-0.356311,-0.128355,-0.695001,-0.771461,1.344195,0.444884,0.811767,-0.433888
formal,-0.548606,0.037806,0.849925,0.333218,-0.277787,0.319569,0.333468,0.40415,1.761324,-0.508251,-0.040082,1.403856,0.067093,-0.11676,0.868313,-0.524167,0.360286,0.181148,-0.505024,1.417815,-0.278515,0.209015,-0.046494,-0.580353,-0.157054,0.306043,0.457612,0.624214,-0.033035,0.566419,0.60519,-1.022215,0.142348,-0.532876,-0.305334,-0.387985
derive,0.657825,-0.860438,-0.912591,-0.554152,-0.403093,-0.061279,-0.040944,0.618066,0.835465,0.194354,0.158638,0.032202,-0.131894,-0.048153,1.222775,-0.297842,-0.877682,0.568279,-1.218678,0.090076,0.064105,-0.054705,0.56852,-0.322935,0.794346,0.127008,0.115231,0.864008,0.478522,0.590609,-0.361118,-1.217535,0.516066,-1.030257,0.322413,-0.123162
statistical,-0.319791,0.761237,-0.267986,-0.150645,0.143453,-0.067311,-0.608324,-0.418436,1.164292,0.610317,-1.130951,0.52282,-0.736124,0.430232,0.790501,-0.160565,0.25967,-0.483758,-0.992468,0.561657,-0.272588,-0.096948,1.553283,-0.293964,-0.194803,1.036418,-0.862104,-1.116568,2.132503,1.34904,0.625716,-0.800835,0.331226,-0.105967,0.04929,-0.619788
network,0.972114,0.926249,0.263695,0.134926,0.773108,0.058854,0.347288,-1.562077,2.315103,0.59593,0.270463,0.211151,0.445647,-0.294798,-0.016773,-0.109062,-0.676818,-0.982616,-0.788832,0.860841,-0.207504,-0.080859,0.445729,0.509649,0.326735,0.595339,-0.560357,-0.538656,0.478947,-1.384643,-0.578301,-0.101875,-0.362303,-0.387628,-0.285039,-0.356231
estimate,-0.105364,1.149739,0.031136,-1.087692,-0.09722,0.073701,-0.027522,-0.216721,1.547075,0.92399,-0.11917,-0.660013,-0.059774,0.716913,-1.04269,1.345264,-0.750294,1.333855,-0.314022,0.214919,-0.195091,-0.419625,0.607063,0.747428,0.06099,1.462153,0.122859,0.284358,1.052738,-0.009624,0.288399,-1.137848,0.894261,-0.074732,0.456844,1.104008
norm,-0.235491,-1.149042,0.542096,-0.678093,-0.187618,-0.098923,-0.335358,0.373214,1.531829,-0.849395,-0.575977,0.826566,-0.083455,-0.753586,0.413517,-0.493107,-0.241445,-0.734068,-0.32895,0.529226,-0.45865,-0.231029,0.934444,0.318326,-0.463099,-0.579244,0.797151,-0.425987,0.721552,0.52839,0.491363,-0.541598,0.495837,-0.125718,-0.160715,0.395323
polygon,0.144381,-1.371087,-0.109755,-1.017472,0.769881,0.734065,-1.498593,-1.242763,0.841334,-0.204882,0.017309,-0.31036,-0.549608,0.80705,0.052503,-0.51276,1.663951,0.089975,-1.07303,0.440597,0.813515,0.041683,0.636847,0.333429,-0.3962,0.225829,0.338905,-0.203837,-0.185225,-1.031255,0.759069,0.334157,1.178644,0.205245,0.843334,-0.750199
permutation,0.168425,-1.835635,-0.78878,-0.81415,1.324984,0.266372,-0.715789,-0.473772,1.042679,-1.366089,-0.946105,0.57525,-0.629162,0.203164,0.721402,-0.620666,1.397038,0.647921,-1.106123,1.014533,0.479532,-0.463638,-0.202518,-0.078472,0.238124,0.796142,0.83975,-0.572624,0.674691,-0.225043,0.988552,-0.415495,0.788215,-0.014838,1.121515,0.134807
world,-0.100476,1.536178,-0.151252,0.50901,0.099255,-0.2572,0.083233,-0.073429,1.741093,0.940155,0.837288,0.222306,0.451268,-0.155075,0.082783,-0.062601,0.301558,0.198635,0.411159,-0.104381,-0.372905,-0.084733,0.501099,-0.234645,-0.109951,-0.994507,0.414568,0.560063,0.131622,0.519376,-1.098067,0.993255,0.343289,-0.383081,0.247712,0.050777
maximum,0.75525,0.339865,0.825357,-0.746315,-0.627099,0.095468,0.146959,0.113718,1.912244,-0.339508,-0.928211,0.445912,0.114892,0.533879,-1.107651,0.559664,0.190659,0.908131,0.210659,-0.847829,-0.323646,-0.403377,0.089484,1.086538,1.361722,1.117957,0.07114,0.572744,0.712392,0.287145,0.472905,-0.414048,1.420152,-0.137716,0.883739,0.04886
equivalence,0.113117,-1.873988,0.077439,-0.356139,0.046799,0.489545,-0.739362,0.319921,1.145911,-0.9787,-0.963163,0.878937,-0.045819,-0.75093,0.551086,-0.187677,0.75614,0.471301,-0.629337,0.76338,-0.473058,-0.251662,1.021676,0.468492,0.884195,0.655342,0.794626,-0.533704,0.460312,0.603342,0.742869,-1.005727,0.213725,-0.918973,0.790369,0.158278
parallel,0.905758,0.200672,0.460799,-0.030033,0.258329,0.580688,-0.283979,-0.186076,1.183781,0.123243,-0.353224,-0.28672,-0.471895,0.017643,0.812469,-0.53533,0.574088,0.167098,-0.771229,0.48471,-0.037447,-0.302906,0.162228,0.154495,0.5004,-0.227984,0.053672,0.579669,0.868408,-0.956745,-0.014002,-0.821145,0.86672,0.350176,0.591997,-0.922286
numerical,0.546585,-0.597093,-0.640062,-0.785548,-0.194388,0.56099,-0.273027,0.232542,1.745475,0.48736,-0.883381,0.678103,-0.386197,0.229438,0.786954,0.094305,1.020141,0.698853,-0.805489,0.682179,-0.643535,-0.861442,0.666556,0.12758,0.011143,1.027717,-0.530552,-0.870193,0.660113,0.258874,1.019717,-0.440585,0.543454,-0.055151,0.245914,-1.2023
orthogonal,0.529142,-1.735069,0.204865,-1.081203,1.191356,0.880453,-0.67961,-0.704962,1.02181,-1.477436,-1.562862,0.15908,0.197988,-0.296426,0.441006,-1.013999,0.889821,0.746541,-0.853164,1.021724,0.055665,-0.631735,1.884023,0.53439,0.562523,0.152036,0.247123,-0.27362,-0.069465,-1.240599,1.00123,-0.831675,0.368453,-0.126939,1.252913,-0.714049
isomorphic,0.254443,-2.572907,-0.013112,-0.905135,1.085709,0.116597,-0.718459,-0.520974,0.0433,-2.460955,-0.033378,-0.007259,0.882004,-0.903406,0.49697,-1.513607,1.381361,-0.174987,-1.069583,0.673525,-0.654138,-0.280772,1.255648,0.163044,1.119841,0.579526,1.125994,-0.004652,0.179002,-0.285307,0.437199,-1.382304,0.401193,-0.676809,1.534066,0.691809
connection,0.344216,0.418514,0.112326,0.011165,0.401093,0.725172,0.25075,0.053974,1.136072,0.017,0.188871,0.30307,-0.229876,-0.205118,-0.224434,-0.422826,-0.145422,-0.467925,-0.93004,0.465082,-0.122744,0.21193,0.501456,0.074693,0.579842,-0.34151,0.295826,0.188663,0.61001,-0.843076,-0.228115,-1.008955,-0.287786,-0.490407,0.006965,-0.281068
locally,0.164335,0.2561,0.036744,-0.713692,0.253624,0.048605,-0.269018,-0.726918,0.622047,-0.234772,0.166473,-0.233364,0.834567,0.196156,0.206372,-0.696952,-0.790258,0.135277,-1.086079,-0.150305,-0.662762,0.520075,0.484911,-0.215345,0.562974,0.60648,-0.04843,1.421002,0.4503,-0.076576,0.161565,-1.009522,0.018616,-0.414169,-0.195421,0.403524
existence,-0.398504,-0.163166,-0.596169,0.665898,0.130242,-0.171122,0.122564,0.070311,1.549375,0.440128,-0.024723,-0.121042,-0.712911,-0.088359,0.028284,-0.501581,0.457714,0.06813,-0.099375,0.125301,-0.608181,0.014351,0.765271,-0.589198,0.490312,-0.174051,0.979325,0.619922,0.148693,0.425683,-0.100148,-1.57334,0.075494,-0.447566,0.269061,-0.012026
complexity,1.233135,-0.939138,-0.034955,0.048879,0.339246,0.969219,0.103199,0.262312,2.04117,-0.113305,0.116473,0.35251,-0.122732,0.018031,0.604444,0.130443,0.760244,-0.10894,-0.317521,0.536098,-0.632801,-1.18619,1.189607,-0.36217,0.212056,0.462271,0.195599,-0.682487,0.979218,0.848323,1.072308,-0.661479,0.457731,0.48298,-0.43287,-0.596838
isomorphism,0.274023,-2.168602,-0.069994,-0.423556,1.128049,0.687892,-0.766668,-0.624417,-0.052227,-1.98883,-0.681137,0.275091,0.820568,-0.899948,0.317201,-1.29057,0.766627,0.023279,-0.816963,1.401789,-0.364224,-0.134432,1.959,0.31597,0.788335,0.561133,1.323428,-0.408173,0.354999,0.385896,0.943033,-1.283881,-0.607382,-1.112861,1.120752,0.509535
commutative,-0.334111,-2.192282,-0.723637,-0.635353,1.3982,0.063993,-1.407755,0.159057,0.406025,-2.041843,-0.541079,0.773522,0.346693,-0.943417,0.495314,-1.667443,1.02056,-0.521374,-0.921747,0.866012,-0.239445,-0.210429,2.0134,-0.825941,0.659624,0.490422,0.313797,-0.508042,0.747471,-0.132346,1.071779,-0.745712,-0.186632,-0.718849,1.063497,0.262515
quotient,-0.186996,-2.325388,-0.055909,-0.766325,0.368114,0.037394,-0.470615,-0.48423,0.997707,-1.410161,-0.697603,0.297406,0.440248,0.154677,-0.071618,-0.523135,0.877462,-0.127846,-0.904021,0.61376,-0.086523,0.122537,1.579143,0.20154,0.737572,0.51029,0.940763,-0.610452,0.391961,0.331664,0.285135,-0.416436,0.295946,-0.428013,1.216653,-0.194959
half,0.230831,0.672758,0.04498,-0.171497,0.138829,-0.044884,0.72503,-0.081391,0.842678,-0.024623,-0.44199,-0.25844,0.002196,0.538719,-0.777871,-0.23449,0.21595,0.536674,-0.833147,-0.912201,0.260882,0.058029,-0.00078,-0.343513,-0.586085,-0.154642,0.835743,1.296265,0.221372,-0.058143,-0.417734,-0.170932,0.832969,-0.111932,0.668817,0.114333
decomposition,1.763182,-1.958753,-0.320768,-0.584091,0.567468,-0.14913,-0.734543,0.293221,0.414338,-0.411391,-0.958811,0.198599,-0.083089,0.5509,-0.106748,-0.468004,0.909916,0.32963,-0.870726,0.922225,-0.724665,-0.011089,1.403362,-1.108824,1.017411,1.352672,0.367996,-0.752559,-0.122829,0.333262,1.268154,-0.826923,0.407422,-0.17991,0.567685,0.870309
density,0.73224,-0.400194,-0.039491,-0.878857,-0.231523,0.008703,-0.570093,0.400339,1.272691,0.007137,-0.860533,-0.821915,-0.636955,1.133062,-0.384553,0.643938,-0.62152,0.235927,-0.182737,-0.349554,0.039147,-0.826343,1.45079,0.195174,2.087356,1.579696,-0.41053,-0.034491,2.240442,-0.25368,0.337367,-1.034902,1.489079,0.64827,1.41317,0.176466
affine,0.313551,-1.978609,0.328439,-1.053365,1.102344,0.647142,-1.413378,-0.329477,-0.03752,-1.664467,-0.374906,0.289722,0.013595,-0.591782,0.233224,-0.876338,1.030945,0.660611,-1.258279,1.295968,-0.330187,-0.142511,1.829791,0.370366,1.555392,0.09512,-0.192206,-0.096959,-0.336602,0.057231,0.567952,-0.820937,-0.162783,-0.324005,0.72751,-0.326017
arbitrary,0.271642,-1.47527,0.151831,-0.968113,0.397325,0.599153,-0.268405,0.111083,2.152678,-0.318709,-0.579957,0.522694,-0.739714,-0.222565,-0.493895,-1.014478,0.553931,0.395873,-0.339797,1.00719,0.780528,0.330617,0.426374,0.343859,0.755198,0.724995,0.304821,-0.343004,0.526539,0.333666,1.171377,-1.853895,0.605832,-0.041366,0.464335,-0.829596
morphism,0.135108,-1.788295,0.10031,-0.496515,1.536822,0.991691,-0.584278,-0.982854,-0.757428,-2.505557,-1.027047,0.617233,1.399919,-1.003908,0.750854,-1.24725,0.405313,0.267219,-0.590343,0.691654,0.291036,0.081026,2.29722,0.945482,1.111726,0.134166,1.07798,0.315173,-0.045159,0.351514,1.171959,-1.643554,-0.869239,-1.538439,1.196491,0.08849
scale,1.148183,0.236007,0.001255,-0.194159,-0.519723,0.595772,-0.446941,-0.098503,1.733132,0.136182,0.172923,-0.341729,0.461541,0.717551,-0.156521,0.335166,-0.196859,0.922396,-0.427633,0.378667,-0.492898,-0.688787,0.511944,-0.211077,0.355341,0.114576,-0.322423,0.516618,0.080688,-0.045395,0.456011,-0.536838,1.110353,0.206732,0.349373,-0.28359
suppose,0.21116,-0.511468,-0.568922,-0.402789,0.254023,0.549642,0.195577,-0.08634,1.260226,-0.06285,-0.14856,-0.020884,-0.636553,-0.320774,-0.64265,-0.426485,0.481226,0.201734,-0.156812,0.24921,0.264092,0.077477,0.515331,-0.065587,0.14364,-0.050047,1.579128,0.578764,-0.147555,0.437106,-0.082076,-1.17069,-0.072417,-0.590453,0.027074,0.025567
increase,0.512938,0.416022,0.536101,0.082921,-0.562903,0.01959,0.590927,0.740633,2.4503,0.26751,-0.467251,-0.276191,0.676212,1.275421,-1.411667,0.88815,-1.372079,0.36972,-0.652659,-0.177865,-0.873814,-0.601974,-0.249509,0.159102,0.666834,0.408656,0.169684,0.131433,0.807378,-0.239333,0.236182,-1.164016,0.759054,0.590426,0.105487,0.269765
