word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
plane,0.10949,-1.09148,-0.351797,-0.283699,0.59543,-1.211029,-1.221649,0.313506,-0.285982,-1.433022,1.973599,0.083372,0.258085,-0.09789,0.264323,0.224799,-0.209337,-0.275681,-0.11079,0.865533
analysis,-0.558199,0.651171,0.40717,0.504393,0.947978,-0.442788,0.02372,1.279047,-0.225107,1.126641,2.060804,-0.67706,0.755916,0.828225,-1.18344,1.061332,0.587222,-0.522797,0.938541,0.686984
dimension,0.117265,-0.651068,0.332763,-0.280351,1.051108,-0.335486,-0.152984,0.662273,-0.316144,-0.343539,1.856982,-0.313538,-0.4516,0.434174,-0.95833,0.390395,-0.578818,-0.969794,0.477155,1.404613
curve,-0.474699,0.554607,-0.048349,-0.598136,0.700892,-1.0832,-0.262346,0.061616,0.561464,-0.65476,2.649519,0.010765,-0.719054,0.103851,-0.233425,-0.520019,-1.226773,-1.305429,-0.111328,0.916046
type,0.104711,-0.015988,0.218711,0.174587,1.051401,-1.336351,0.334587,0.065958,-0.608989,-0.94316,1.446238,-0.332623,0.109554,1.614828,-0.340289,-0.527975,0.839749,-0.022498,1.198884,1.300682
operator,-0.534191,-1.09393,-0.595359,-0.130415,1.016822,-0.542891,1.031935,0.949975,-0.178228,-0.22019,1.823665,0.438695,0.65842,0.310934,0.841869,0.08998,0.020957,0.244708,0.245008,0.200193
prove,-0.188886,-0.547169,0.4892,-0.335334,0.343286,-0.29007,0.275316,-0.344823,-0.032018,-0.070248,1.669001,0.235762,-0.261612,-0.228765,-0.905789,1.162412,0.541723,0.977824,-0.341127,0.231402
probability,-0.581207,0.387521,0.689034,0.943187,0.731374,0.069704,-0.051433,1.025013,0.387947,0.677548,2.846843,0.396333,-0.766394,0.674233,-1.489366,0.666161,-0.496367,0.130565,-0.101256,0.848153
structure,-0.410015,0.567491,-0.616449,-1.847524,0.354867,-1.495593,0.102471,-0.013446,-0.281446,-0.003925,1.781423,0.068498,0.703993,0.970877,-0.059918,0.103495,-0.246455,-0.613026,1.2608,1.078501
representation,-0.468382,0.299402,-0.249171,-1.063174,0.629458,0.436202,0.758665,0.665399,-0.340673,0.046062,1.731185,-0.884548,-0.166215,0.965249,-0.821318,1.344564,-0.811427,-0.066305,1.00433,0.267971
