word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
algebra,1.323538,1.581115,-1.16781,-0.182794,-0.222475,-0.461364,0.385034,-0.03326,0.313233,0.449195,0.263041,-1.178069,0.353702,0.153894,1.200342,0.127407,0.019689,-1.578535,-0.976475,-0.071193,-0.126055,-1.126792,-1.744704,0.816323,0.261919,0.098321,-0.480728,1.603767,-0.722903,0.206265,0.887136,-0.590718,1.088221,-0.680353,1.843481,0.24665,-1.177992,-0.730701,-0.868372,1.464563,-1.396392,1.597273,-0.36887,-0.381148,-1.130709,-0.507499,0.235093,-0.763501,-0.901386,0.302409
$\mathbb{N}$,-1.210056,0.766307,-0.018883,0.618619,-0.689725,-0.826033,-0.83694,-0.074181,0.652737,0.509792,0.594541,-0.659143,0.994959,0.609621,0.036841,0.404363,0.363904,-0.164677,0.54777,0.855865,-0.053308,-2.130844,0.799145,-0.450716,-0.754293,-0.036203,0.624906,-0.438677,-0.806661,-0.120215,1.454233,0.587775,-0.828312,-1.559341,1.917831,1.039477,0.048606,-1.067691,-0.94921,0.332581,-1.563601,0.892796,0.554525,-0.26641,-0.814412,0.390388,-0.165583,0.226952,0.805081,-0.330069
field,0.996159,1.421639,-0.564212,-0.548398,-0.175022,-0.489844,0.260552,0.312525,-0.802791,-0.615662,-0.067243,-1.19524,-0.033229,-0.14669,1.805113,0.26732,1.801138,-1.06312,-0.392273,0.714525,0.037698,-1.158555,-1.599315,-0.772893,-0.361562,-0.587902,-0.023307,-0.49673,0.416766,0.187663,1.948083,-0.540493,0.00624,-1.068997,1.102184,1.328716,-1.264176,-0.362761,-0.043313,0.0339,-1.380001,0.828549,0.217761,-0.190159,-0.282544,-0.311316,0.415498,-0.218314,-0.044882,-0.209992
element,0.658406,0.733066,0.553784,0.170922,0.295515,-0.803444,0.631578,-0.669962,0.005595,0.560846,0.499076,-1.417286,0.44001,0.243555,0.236877,1.297105,0.334476,-0.103099,0.163953,0.485076,0.06152,-1.442184,0.07099,0.730724,-0.930125,-0.627921,-0.127593,0.062567,-0.402551,-0.108487,1.317275,-0.337706,-0.42606,-1.498913,1.280956,0.544515,-0.559484,-1.129639,-0.705531,0.652246,-1.509971,1.064028,0.032957,-0.298248,-1.116551,0.504484,0.389435,-0.696665,-0.500955,0.582628
system,1.702205,1.123202,0.615899,-1.153582,-0.662905,-0.431883,0.664052,-0.845042,-1.371983,-1.186363,-0.18747,-0.340815,-0.145409,-0.724253,0.574631,-0.532088,0.730221,0.316085,0.134649,0.557598,-0.416836,-1.161015,-0.317697,0.347923,-0.63692,-1.139592,1.206765,0.141708,-0.542089,0.853467,1.125243,-0.402049,0.708264,-1.356381,1.175608,-0.456938,-0.614566,0.492479,-0.220816,-0.243809,-1.899846,0.59465,-0.036748,0.364908,-0.642663,0.64409,-0.300686,-0.642107,0.314494,-0.189913
matrix,-0.792435,0.784642,0.69764,0.213078,-0.656331,-1.214772,0.304888,-0.371346,1.163867,0.016394,0.41797,-1.422487,0.026795,-1.056674,1.392963,0.203572,0.246947,-0.428528,0.719773,0.933207,0.998773,-1.38859,-0.174723,0.738586,-0.568836,0.435537,0.557253,0.208877,-1.812377,-1.109274,1.050476,-0.358926,0.63379,-1.973232,1.283037,0.315485,-0.815569,0.210888,-1.142581,0.536186,-0.816353,1.95685,-0.464727,0.717685,-0.225473,-0.447086,-0.24339,-0.700467,0.172341,0.437842
mathematical,1.234319,0.817098,0.030058,-1.203487,0.510386,-1.089215,0.682162,-0.930449,-0.686209,-0.719795,-0.157634,-1.076816,0.093684,-0.481207,0.130664,0.565031,0.390882,-1.199069,-1.479155,1.082374,0.022144,-1.436302,0.002201,-0.098938,0.913705,-0.402282,0.223919,0.927744,-0.285007,1.83058,1.552076,-0.246026,0.364102,-0.811623,0.549082,-0.345785,-0.259884,0.598818,0.161831,-0.367419,-0.738566,1.611098,0.487204,0.347625,0.839224,-0.082248,-1.586703,0.066317,-0.0801,-0.869776
method,0.892986,-0.179201,0.540326,-0.328138,0.739864,-1.507827,-0.073405,-0.976953,-0.673519,-0.381022,-0.643115,1.010454,0.091581,-0.281564,0.698971,-0.540952,-0.618398,-0.0811,-0.498833,0.928542,-0.126477,-1.194749,-1.070858,0.409806,0.101786,-1.034284,0.592476,0.323316,-0.307031,-0.506847,1.100836,-1.173643,0.438886,-2.381379,1.148911,-0.212819,-0.107213,0.870916,-0.858607,-0.831875,-0.79265,1.608811,0.50213,-0.063557,-0.703865,-0.085732,-1.060756,-0.345887,0.318491,0.695002
finite,0.421236,0.650458,-0.159734,-0.102279,-0.411165,-0.743322,0.751293,-0.141462,-0.051458,-0.005662,0.173562,-0.09911,0.380215,1.047196,0.639412,0.813452,0.461141,-0.464604,0.183876,0.393669,-0.917599,-1.363677,-0.67009,1.018785,-0.109764,-1.350353,-0.527899,0.299716,-0.521005,-0.128787,1.694856,-0.17016,-0.40833,-1.242758,2.815435,0.638476,0.01806,-0.462978,-0.418785,0.827692,-1.059149,0.65759,-0.12681,-0.169921,-0.132123,0.616955,0.513946,-0.661552,0.333164,-0.030666
result,0.082932,0.893119,0.53956,-0.348062,0.243786,-1.280631,-0.005055,-0.127923,-0.53732,-0.787413,-0.3648,0.044725,0.092373,0.420468,0.106714,0.444119,0.680931,-0.050332,-0.943352,0.936456,0.755584,-1.50786,-0.215014,-0.257173,-0.102014,-0.0682,0.264816,0.313201,0.136042,-0.643778,0.814083,-0.248624,0.431073,-1.643652,2.310391,0.355874,0.034945,0.418832,-0.584508,-0.140249,-0.353377,0.820151,-0.116594,0.073193,-0.266378,0.434048,-0.016894,-0.283028,0.304499,-0.003008
