word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
form,0.148658,-1.231511,0.762846,1.530282,0.158358,0.72844,0.234007,1.764153,0.719535,-0.282268,-0.988565,0.547253,-0.702452,-0.571967,1.919299,0.161575,1.933756,0.27619,-0.145184,-0.097362,0.829326,0.231808,0.256734,0.346471,-0.766971,0.00591,-0.53879,0.84558,-1.051556,0.747087,0.492064
define,-0.675027,-1.06768,0.62461,1.171046,-0.428707,1.343275,0.222388,1.579144,0.52525,0.169377,-0.552406,0.26405,-0.823359,-0.828722,2.247709,0.229867,2.527377,0.253379,-0.587568,0.632866,0.641777,0.447594,-0.328239,-0.08994,-0.232828,-0.169237,-0.881624,0.246035,-0.746743,-0.149504,0.278534
graph,0.27072,-0.303067,1.039998,2.37607,0.879269,1.41185,0.304205,2.155661,0.96497,-0.467561,0.254677,0.049516,0.768782,1.565219,0.938111,0.911652,1.931011,-0.923766,1.571568,0.051161,1.839428,-0.073037,0.432826,0.336579,-0.637985,-0.392334,-1.240281,0.374127,1.53465,0.300886,1.196196
value,-0.327756,-1.872338,0.321356,0.540614,-0.150826,1.710074,-0.282173,1.158801,-0.581847,-0.541597,-1.191741,-0.764942,-0.822482,-1.214693,2.106627,-0.095651,1.068531,-0.090396,0.011,1.258469,1.72485,-0.02236,-0.047092,-0.664519,-0.362875,-0.345455,-0.976722,0.913256,-0.449507,0.098132,-0.112524
problem,0.379746,-1.477633,0.660576,2.206465,0.560662,0.382641,-0.929123,3.191543,-0.488718,-0.27711,-0.358514,-1.000376,-0.830614,0.84685,0.815018,0.488921,1.241274,0.210107,0.152081,0.185992,1.274461,-0.715996,0.558667,0.024818,-1.362906,-0.125177,-0.150454,0.44878,0.829463,0.470217,-0.821118
mathematic,0.099179,-2.551589,1.152426,0.90661,-0.238768,1.000078,-0.95263,0.53076,-0.580226,0.240668,-0.814278,0.347658,-1.508151,0.83541,0.242685,-0.225667,1.448995,0.393617,0.25536,-1.404065,0.558174,-1.01027,1.232909,-0.706293,-0.489351,1.36299,-0.42612,-0.733365,-0.242701,0.705338,0.734171
order,-0.357427,-0.953513,0.630003,0.95578,-0.419494,0.837075,0.302389,1.611918,0.745568,-0.256441,-1.260026,0.089793,-0.363087,0.079942,1.826112,-1.342667,2.326784,0.462329,1.287695,-0.345601,1.21266,0.430758,0.02609,-1.259337,-1.017844,-0.472823,-0.350867,0.457963,-0.060106,-0.227612,0.941711
equation,-0.816409,-2.559506,1.364115,1.128476,0.498591,-0.069591,-0.849207,2.435188,-0.180507,0.070152,-0.893111,-1.237188,-0.595321,0.298436,1.64401,0.354763,0.624554,1.501855,-0.593182,-0.537197,0.951528,0.139121,-0.744447,0.530261,-0.337823,-0.610038,0.42766,1.063124,-1.955696,-0.092948,0.263481
first,0.069281,-1.730558,0.596841,0.618643,-0.783168,1.018267,-0.383641,1.48995,-0.787714,0.105756,-1.238612,-0.111805,-0.622291,0.554949,1.373886,-0.662469,1.303489,0.502928,0.202431,-0.437542,0.932338,-0.16938,0.987886,0.008166,-1.530402,0.04812,-1.14316,0.23037,-0.566199,0.263107,-0.409084
vector,-1.145145,-2.091156,-0.407859,0.844822,-0.727718,1.214138,0.923091,1.923154,0.577306,0.523452,-0.618545,0.896753,-0.86886,-1.001854,2.379743,1.157087,0.937627,-0.020645,-1.325618,0.000293,0.608803,1.520849,-0.264129,-0.509303,0.126085,-0.272097,-0.325848,1.535883,-0.51626,0.420849,0.413274
algebra,-0.352876,-1.323453,0.536998,0.305633,-0.36131,0.694041,0.695493,2.044008,1.399804,0.800557,-0.023517,1.063517,-1.772526,0.012525,0.977253,-0.176169,2.164156,0.72886,-0.383522,-1.652148,0.132193,-0.042415,0.966747,-0.514964,0.653688,1.661567,-1.268122,0.471584,-1.230313,0.380213,0.340338
$\mathbb{N}$,0.536476,-0.944751,0.702482,0.767199,-0.211936,1.572144,2.012829,1.720816,0.401624,0.495221,-0.712047,-0.621093,0.264214,-1.331392,1.649096,-0.437921,1.527957,-0.987853,0.529483,0.350367,1.354319,-0.661446,-0.104909,-0.359153,-0.291622,-0.911161,-1.458532,0.891091,-0.751325,0.504256,0.135178
field,0.058768,-2.25717,-0.01896,0.697633,-0.784142,0.40697,0.030534,2.435688,-0.07827,0.359499,-0.80005,-0.144328,-1.474527,-0.02462,0.559155,0.925171,1.6809,-0.202715,-0.783644,-0.808367,1.326817,0.089203,-0.69136,-1.094386,0.440403,0.792252,0.02163,0.101597,-1.251899,0.204698,1.145592
element,-0.165551,-0.877025,-0.236018,0.225134,-0.293482,0.84626,1.194376,2.052363,0.330528,0.044384,-1.204773,0.362571,-0.466456,-0.468813,1.637788,0.721952,2.204271,-0.439335,0.977068,-0.211804,0.464544,0.082009,0.260808,-0.760543,-0.269815,0.586671,-1.072378,1.359749,-0.679233,-0.223865,0.468353
system,0.28108,-2.165978,0.013434,1.068103,-0.758794,0.435313,-0.535777,2.019973,0.080235,-1.191528,-0.844136,-0.204058,-0.99256,1.512152,0.951691,0.347625,1.41753,0.731839,-0.425833,-0.29532,-0.026725,-0.509044,-0.581428,-1.038055,-0.232039,-0.048377,-0.591292,1.615273,-0.282044,0.468098,0.302531
matrix,-0.492711,-1.181371,-0.832465,0.415869,0.153748,1.741717,0.802677,2.336001,1.342191,-0.225782,0.09892,-0.585692,-1.323382,-0.813279,2.012567,0.431387,0.296353,0.483498,0.000231,-1.0591,1.380633,0.5998,1.414059,0.708398,0.340424,-0.023327,-1.061468,1.861217,-0.980861,-0.183734,0.439793
mathematical,-0.347671,-2.398675,0.74675,0.934773,-0.357435,0.434119,-0.86442,0.686449,-0.814014,0.199437,-1.807852,0.353473,-1.745191,1.186932,0.448163,-0.175102,0.901526,1.544922,0.708213,-0.841356,0.865572,-0.989016,0.576181,-0.639712,-0.374416,1.441443,-0.223422,0.039427,0.446786,1.186643,0.295572
method,-1.277196,-1.563177,-0.139751,0.306789,0.669591,0.927451,-1.195768,2.128214,0.170723,0.127168,-0.649057,-1.548773,-0.901079,1.066865,1.103334,-0.627399,0.987827,1.348301,-1.098752,0.217605,0.451693,-0.732807,0.064476,-0.427916,-1.527878,0.264414,-0.457566,1.432865,-0.069145,0.706912,0.00667
finite,-0.093351,-1.076966,-0.046189,0.595926,0.353725,0.944741,0.471711,2.15937,1.002691,0.650462,-0.115032,0.450655,-0.850049,-0.12105,0.905399,0.294589,2.229537,-0.179567,0.300624,0.326678,1.39884,-0.849305,-0.401109,-1.233551,-0.290047,0.285274,-1.671257,0.594229,-0.447865,-0.422068,0.363827
result,0.042791,-1.558006,0.666362,0.185575,-0.145234,0.734534,-0.651937,1.601662,0.399252,0.037811,-0.885025,-0.917328,-0.43895,0.496198,1.540702,-0.235461,1.336486,-0.061595,-0.283403,0.420491,1.624545,0.09304,0.467585,-0.121938,-1.159864,0.285582,-1.133864,0.496304,-0.24951,-0.425733,-0.498351
vertex,0.735567,-0.356446,1.140546,1.434164,-0.027708,1.280928,0.716846,1.61374,1.227359,0.548104,-0.960987,-0.007881,1.416665,0.61565,1.698613,0.798185,1.399807,-0.95113,2.618217,0.547225,0.5196,0.764199,0.24514,-0.061222,-2.067242,-1.252616,-0.73061,1.027398,0.876389,0.635522,1.156674
term,-0.398268,-1.404592,0.942377,0.559006,-0.32735,0.882448,-0.52859,1.130707,0.029438,-0.714628,-0.799503,0.059108,-0.402539,-0.488839,2.157151,-0.149447,1.620448,0.773301,-0.115513,0.244636,1.096906,-0.316107,0.269857,-0.431409,-0.375716,0.012909,-0.293277,0.951889,-1.033276,-0.054614,0.607126
line,-0.238045,-2.29364,0.261991,0.429045,0.855645,0.631085,0.285314,1.129628,0.074664,0.430573,-1.596801,0.516896,0.387332,0.294198,1.458324,0.601251,1.881462,-1.516912,-0.235916,1.28713,-0.196359,0.596739,-0.159987,0.488389,-1.401807,-0.206071,-0.520764,0.206859,-0.609395,0.905837,0.516115
model,0.402489,-2.518425,-0.023459,1.203684,-0.843187,-0.781589,-0.678422,1.128009,0.274771,-0.720222,0.063172,-1.025563,-0.640196,0.527642,0.985989,0.108874,1.620281,0.905201,-0.516887,1.307823,0.451237,-0.057895,-0.313618,-0.918954,-0.002557,-0.326048,-1.786889,0.627497,0.733049,1.086463,0.552555
real,-0.381519,-1.835655,-0.061477,1.371195,-0.073421,1.078791,0.647445,1.62295,0.481019,0.1631,-0.925306,0.259983,-1.388154,-0.742693,1.695335,0.339922,1.458392,-0.430547,-0.254611,0.338248,0.911078,-0.990876,-0.221935,-0.401061,-0.268325,0.609679,-0.192615,0.224381,-0.731151,-0.57574,0.165447
property,-0.509489,-1.140083,0.695597,0.719317,0.331907,0.485575,-0.179849,1.245712,1.29388,-0.504444,-0.315868,0.044206,-1.43778,0.088111,1.573061,0.222227,2.384392,-0.333256,0.37157,0.342436,1.432618,0.495042,-0.077215,-0.245401,-0.508934,0.813875,-0.994676,0.42366,-0.179887,-0.582738,0.559368
geometry,-0.141043,-3.017746,1.15874,1.337633,0.432412,-0.00388,-0.139861,1.168347,1.550595,0.800834,-0.682758,1.108043,-0.726238,0.766379,0.607401,-0.176307,1.22237,0.542491,-0.858731,-0.511841,0.862708,-0.177991,0.458135,0.003634,-1.056664,0.953764,0.341029,-0.903953,-0.040653,1.304996,0.618687
complex,-0.27553,-1.509648,0.440214,1.200708,0.366209,0.88103,0.072779,1.61587,1.137639,1.219556,-1.092031,0.460407,-0.839356,-0.225594,1.460392,0.636177,1.955003,0.380668,-0.966558,-0.331217,1.094259,-0.787256,-0.210323,-0.178237,0.229475,-0.338956,-0.20701,-0.141288,-0.757894,0.0394,0.656466
linear,-1.006932,-1.708743,-0.362626,1.869012,0.951786,1.268224,-0.238506,2.394232,0.680458,0.184134,-0.164149,-0.227413,-1.210425,-0.109669,1.176252,0.209353,1.343055,0.442616,-0.336665,-0.074995,0.642709,0.555442,0.058391,-0.381521,0.178942,-0.085806,-0.543281,1.226765,-0.152157,0.107076,0.503918
polynomial,-0.023079,-0.26026,0.225955,1.400919,0.758798,2.001684,0.06467,2.8859,0.133856,0.371041,-0.297877,-1.119203,-0.668693,-0.414098,1.287564,-1.077068,1.296988,0.070589,0.315633,0.255177,1.95436,-0.770167,0.002446,0.737631,0.660993,0.524727,-0.199632,0.259583,-1.826548,0.259691,0.753392
algorithm,-0.682936,-0.603679,0.155216,0.870486,0.780187,2.288887,-0.247126,2.753788,-0.023118,-0.712196,0.228526,-2.426675,0.632293,1.602181,0.379708,-0.540298,1.39352,0.483345,-0.656254,0.548315,0.95764,-0.850475,0.784576,-0.239001,-0.848563,-0.467121,-1.127998,1.062173,0.715364,0.57813,-0.29127
mathematician,-0.564701,-2.25522,0.721935,0.959927,-0.828718,0.911429,-0.545964,0.790006,-1.962214,1.289656,-1.605223,0.970081,0.098339,1.401198,-0.35028,-1.182827,-0.118868,0.356261,-0.842095,-1.984217,1.096058,-1.269232,0.508487,0.043938,-1.010855,1.014593,-0.929776,-0.168343,0.935841,-0.723288,1.765305
definition,-0.600914,-1.121834,1.233779,0.784298,-0.174083,0.651774,-0.170557,1.170553,0.660819,-0.099179,-0.275125,0.563139,-0.858256,-0.167655,1.681569,-0.006137,2.114189,0.291796,-0.486538,0.624731,1.21261,-0.116835,0.115692,-0.374076,-0.257874,0.768013,-1.058728,0.386841,-0.242301,-0.278494,0.025122
product,-0.667028,-0.683855,-0.432764,-0.284137,-0.847494,1.308779,1.118189,1.633242,1.096688,-0.571971,-0.606862,0.459139,-0.984667,-1.116639,2.121544,-0.011733,2.208192,0.064655,-0.905211,-0.795331,0.901009,0.533613,0.388094,-0.041266,-0.78641,0.292577,-0.686936,0.440565,-0.35285,0.088649,0.521186
state,-0.112312,-1.821227,0.790988,0.689207,-1.150808,0.998327,-0.786356,1.109829,-1.051124,0.6375,-0.217457,0.404464,-0.891501,1.285522,0.589478,0.027626,0.886698,-0.197643,0.607582,0.026637,1.237507,-0.017023,-0.477218,-0.6065,-0.455046,-1.074626,-1.730539,0.585563,-0.848981,-0.515223,0.563338
sequence,-0.433806,-0.269254,0.061341,0.653376,0.471804,1.559389,0.434286,0.645079,0.073111,0.159525,-1.419201,-0.128821,0.132754,-0.557801,1.781371,-0.503858,2.126497,0.5898,0.557719,0.298957,1.802093,-1.270941,-0.57715,-0.401305,-0.595819,-0.637179,-1.723444,0.26352,-0.00377,-1.102774,0.010146
distribution,-0.148155,-2.47256,-0.097305,0.749555,0.099358,0.470005,-0.877952,-0.600411,0.231419,0.062306,0.397651,-1.574315,-0.467141,-1.754285,2.270103,-0.191289,0.678459,0.353258,-0.561835,1.182634,1.707802,-0.296088,-0.364705,0.420859,-0.142479,-0.15538,-2.844916,0.94032,-0.070635,0.203117,0.954307
variable,-0.793127,-1.977988,-0.246633,1.592695,-0.406266,0.738204,-0.345524,0.534595,-0.78132,-0.114188,-0.59997,-0.793473,-0.56048,-0.679523,2.973232,0.070681,0.98806,0.378264,0.487783,1.358207,1.246369,0.030477,0.024666,-0.466718,0.713277,0.109066,-1.000069,1.167303,-0.850116,0.351335,0.172131
solution,-0.288769,-1.490523,0.912509,1.513447,0.679496,0.43264,-0.626258,2.579644,-0.116158,0.270924,-1.073952,-1.455046,-0.756481,0.247398,1.216863,0.410739,0.685942,0.230199,-0.263985,0.485871,0.849133,-0.190097,-0.255014,-0.045488,-1.180665,-0.304324,0.128515,1.162986,-0.581238,-0.451346,-0.35088
square,0.408841,-1.642303,-0.573998,0.487088,0.32784,1.138079,0.83528,1.628164,1.044076,-0.407394,-1.402649,-0.353924,-0.110576,-1.387051,1.681558,-0.512845,0.34696,-0.070942,0.122639,0.236973,0.896249,-0.228302,0.501891,0.827279,-2.245371,0.018079,-0.30455,1.406529,-0.090895,0.748867,0.663624
map,-0.820001,-0.957026,0.291972,0.543171,0.553618,0.737976,0.110504,1.471251,0.456401,0.315675,-1.599922,0.87348,-1.102259,-0.615397,1.283779,0.9457,2.66794,0.010578,-0.845084,0.16675,0.246016,1.463583,-0.374538,0.219111,0.219854,-1.262379,-0.890783,-0.214346,0.359833,-0.599294,0.43024
class,0.660728,-0.613389,0.980602,1.416422,-0.358607,0.25748,-0.125767,1.941205,-0.192473,0.007164,-0.637369,0.203033,-1.284288,-0.18345,0.566718,-0.172025,2.64258,-0.288066,0.040247,-0.461044,1.011305,0.359184,0.059049,-0.866816,-0.020821,-0.043463,-0.970521,-0.297234,-0.149586,0.569466,0.029219
integer,0.24756,-0.792831,0.215095,0.719662,0.131272,1.573589,1.257741,2.171851,0.013963,-0.772388,-1.507171,-0.751376,-0.553655,-0.994879,1.292421,-0.44615,1.52437,-0.83426,0.255267,0.122541,1.843934,-1.109498,-0.349329,-0.064985,-0.486945,0.758556,-0.237701,0.572296,-1.154518,0.092861,0.345753
mean,-0.184985,-1.988989,0.788423,0.187587,0.021504,0.854208,-0.345371,0.808236,0.182416,-0.519873,-0.335593,0.148538,-0.338617,-1.235117,1.75318,-0.293977,1.112409,-0.640758,-0.632168,0.579721,1.178646,0.075393,0.086634,-0.614536,-0.631079,0.038104,-1.214139,1.269258,0.214607,-0.161174,0.267705
proof,-0.463274,-1.229487,1.444193,0.031559,0.11126,0.713306,-0.152717,1.959366,0.445315,-0.312788,-0.454928,-0.184341,-1.395626,1.4883,0.752141,-0.811153,1.734145,-0.210018,0.10931,1.026636,1.083285,-0.553418,0.326074,0.671555,-1.185732,1.162775,-1.070118,-0.119964,-0.449754,-0.350496,-1.480209
three,0.742122,-1.583868,0.524495,0.970312,-0.175457,0.32156,0.024085,1.26204,0.284991,0.325731,-1.228816,0.269924,0.302065,0.273731,1.696149,0.344924,1.010934,-0.433297,0.488643,-0.356312,0.747019,0.453562,0.897207,0.233403,-1.830888,0.205339,-0.823674,0.832698,-0.656356,1.021993,0.508734
dimensional,0.30801,-1.731724,0.367599,1.566507,-0.033079,0.128539,0.940325,1.681828,2.174398,1.137248,-0.739622,0.536092,-0.496195,0.142248,1.448133,1.115366,0.912435,0.200993,-1.050743,-0.190344,1.070373,0.00274,-0.445807,-0.648994,-0.765793,-0.562895,-0.937692,0.975543,-0.472295,0.833257,0.357948
zero,-0.381434,-1.753395,0.234274,-0.190568,0.028642,1.617858,0.366193,1.366879,0.033998,0.079583,-0.928757,-0.113027,-0.589929,-1.062704,1.361954,0.761156,0.739991,-0.766558,-0.114698,0.670005,1.734786,-0.235914,-0.481437,-0.483749,-0.817208,0.015795,-0.595144,0.933651,-1.743525,-0.687807,0.305869
algebraic,-0.447406,-1.443574,1.188563,0.950395,0.586635,0.595669,0.04989,2.239894,0.427147,1.215746,-0.600837,0.994822,-1.02394,0.490452,0.335439,-0.409978,2.182089,0.208827,-0.630622,-0.509421,1.379527,-0.64584,0.00895,-0.886946,0.477259,1.217199,0.10951,-0.5432,-0.79504,0.292257,0.504256
formula,-0.511647,-0.860666,1.605096,0.346937,-0.336412,1.60024,-0.390995,1.449218,0.198765,-1.087311,0.125835,0.168417,-1.049954,0.021723,2.135521,-1.130168,1.358268,0.351211,-0.007112,0.575355,0.889368,-0.056658,-0.09179,1.656422,-0.56042,-0.116249,-0.597247,0.527702,-1.751914,0.392051,-0.230335
ring,0.325706,-0.065415,0.3426,-0.386437,0.069214,1.086986,0.496399,1.58872,1.218547,0.949387,-1.081869,0.866472,-1.211802,-1.244163,-0.108505,0.137799,2.16018,-0.017754,-0.285955,-0.115154,0.803942,0.165018,0.003018,-0.640166,0.373033,1.558367,-1.530731,0.312863,-1.789911,0.327361,1.271551
edge,0.49784,-0.724165,0.6841,1.413677,0.191713,1.291306,0.605581,1.4746,1.045635,-0.117821,-1.071287,-0.179955,1.592412,0.47374,1.2864,1.343695,1.242037,-0.83096,2.210428,0.714619,0.603281,1.119607,0.763318,0.105586,-1.497198,-1.217956,-0.724681,0.635493,0.942724,0.31831,1.063339
sum,-0.140914,-0.698511,-0.023975,0.147232,0.245687,1.184039,0.494124,1.634201,0.039063,-0.247924,-0.698583,-0.189804,-0.608758,-1.653821,2.048364,-0.056592,1.273476,-0.190196,0.367985,-0.099869,1.930981,-0.411198,0.148469,0.05125,-1.188707,-0.058024,-0.630387,0.678405,-0.59544,-0.127833,0.047245
plane,0.003537,-2.293025,0.504826,1.152344,0.854693,0.175785,0.683356,0.978911,1.705189,0.952274,-1.26415,0.819863,0.340076,0.478508,1.777318,0.306544,1.754122,-1.179342,-0.181678,0.949826,-0.260831,0.198645,-0.251245,0.839277,-1.020507,-0.100302,-0.055681,-0.065532,-1.008204,0.477042,0.965205
analysis,-0.611072,-2.76024,-0.555134,1.120789,0.585495,0.611754,-0.992547,0.951045,0.462116,0.035561,-0.2857,-1.07711,-1.545747,0.687053,0.960003,0.022902,1.05475,1.3324,-0.391739,-0.198955,1.04861,-0.84552,0.225233,-0.763649,0.267052,0.668587,-0.561499,0.030506,0.580978,0.375606,0.017368
dimension,0.123474,-1.743432,0.94914,0.792189,-0.083411,0.406383,0.753159,1.469904,2.041899,1.321054,-0.396218,0.10463,-0.006319,-0.174162,1.534729,0.530513,1.022488,-0.174328,-0.290788,0.113714,1.621315,-0.057169,-0.403188,-0.825238,-0.797243,0.019079,-0.317477,0.297634,-0.285812,0.714245,0.157642
curve,-0.031054,-2.061331,0.792541,1.288662,1.429687,0.594133,-0.412166,1.382544,-0.095155,0.676106,-0.601348,-0.03059,0.336183,-0.278911,0.208625,0.718006,1.773121,-0.886977,-1.352412,1.236906,0.80846,0.11318,-0.831645,0.715985,-0.637243,-0.463514,-0.305866,-0.826535,-1.43945,1.050116,0.989248
type,0.244487,-0.837425,1.16821,1.092952,-0.113304,-0.367209,0.392525,0.849788,0.658844,-0.406207,-0.586292,-0.388126,-0.633074,0.317393,1.331305,0.352663,1.999063,0.754061,0.111702,0.512002,0.807506,-0.49496,-0.125145,-0.645134,0.060912,-0.25408,-1.612269,0.831876,-0.63877,0.561544,0.247161
operator,-1.224518,-1.232837,0.357528,1.38939,-0.316997,1.485482,0.440165,0.943107,1.175678,-0.795788,0.212668,-0.083001,-1.87301,-0.206253,1.726874,0.759913,1.454011,1.186337,-0.03362,-1.149071,0.2575,0.581431,-0.233784,0.037987,0.418242,-0.250962,-0.25065,0.836916,-0.843693,-1.056527,0.017646
prove,-0.414933,-1.199775,1.488361,0.576201,-0.608684,0.665369,0.133731,2.145127,0.35816,0.326218,-0.129066,-0.928191,-0.972742,0.940946,0.618266,-0.912924,1.577814,-0.618111,-0.086001,0.507847,1.188674,-0.340255,-0.275176,0.838715,-1.112969,1.247653,-0.842767,-0.839409,-0.176882,-1.23115,-0.626777
probability,-0.574017,-2.540572,0.199211,0.590966,-0.526155,0.600319,-0.829542,0.090768,-1.125219,-0.092441,0.15488,-0.520986,-0.560641,-0.45653,1.736428,-0.34372,0.397298,0.299961,0.743727,1.239242,1.940416,-0.243686,-0.157874,-0.460429,0.069182,0.106374,-2.332565,0.825935,0.272045,-0.156439,0.255301
structure,0.179849,-1.026671,0.557686,1.376247,-0.279449,-0.391325,0.124377,1.25571,1.196148,-0.03218,-0.56114,0.276313,-0.593298,-0.068792,0.890976,1.057442,2.653573,0.599345,-0.404382,0.069518,0.941679,0.349092,0.732289,-1.075656,0.397283,-0.191215,-1.080904,-0.038227,-0.152995,0.307972,0.422214
representation,0.605462,-0.537844,0.174864,0.217782,0.26694,0.59376,-0.243057,2.283123,1.19819,0.319295,-0.832711,0.608161,-0.781145,0.068882,1.419983,0.509143,1.672329,0.435384,-0.277371,-0.904671,1.570886,0.040756,0.064731,0.046712,1.078599,0.057895,-0.804935,0.833474,-0.789502,0.059322,0.545967
series,0.113668,-1.658906,-0.124684,0.43641,0.845383,1.200646,-0.599681,0.52563,0.344382,0.096424,-1.720213,-0.599062,-1.595742,-0.973604,1.409762,-0.221424,1.377078,1.204276,0.409257,-0.565683,0.604999,-1.618422,-0.18953,0.347515,-0.672227,0.195234,-0.765558,0.047873,-0.607605,-0.447246,-0.419632
prime,0.980113,-0.370861,0.298685,0.069454,0.079467,0.714666,1.155316,1.592001,-0.078811,-0.298625,-2.00114,-1.17393,-0.800065,-1.128239,-0.141565,-1.45491,1.333886,-1.353402,0.190955,0.077944,1.963927,-1.57855,-1.099625,0.03149,-1.105738,1.263368,-0.883611,-0.171373,-1.101557,0.104915,0.695161
measure,-0.136956,-2.57162,-0.456833,0.181386,-0.53013,0.86292,-0.397705,0.369068,0.315531,-0.376864,0.174343,0.224777,-0.835639,-0.825932,1.843474,0.617048,1.225119,-0.465899,-0.542122,0.899716,1.491096,-0.143651,-0.578368,-0.476659,-0.618346,0.05163,-1.213226,0.092893,0.767705,-0.240731,0.305322
equal,0.142522,-1.586493,0.613691,0.029033,-0.11905,1.538032,0.503983,1.227435,0.116444,-0.518084,-0.589582,-0.063459,-0.10355,-1.471873,1.951698,0.463721,1.018228,-1.431526,0.731756,0.581877,1.25202,0.375348,-0.086324,0.19407,-1.41317,0.104045,-0.094015,0.821787,0.082886,0.203428,0.422667
lie,0.13664,-1.319471,0.637423,-0.171152,0.214546,-0.131568,0.217137,1.733238,1.231641,1.458709,-0.505325,0.565012,-0.982351,-0.278154,1.353672,1.034774,2.048928,-0.804582,-0.17069,-0.832443,-0.075872,0.394816,0.536562,0.155304,-0.197506,0.389481,-0.73494,0.237754,-1.331573,-0.035508,0.580996
manifold,-0.442694,-1.904797,1.190559,1.888443,0.097261,-0.265805,0.988571,1.720485,1.407034,1.761358,-0.243264,0.617845,-0.897485,-0.441698,-0.006645,1.267161,1.29327,0.006343,-1.754958,0.081219,1.626584,0.720799,0.349404,-0.961461,-0.353389,-0.690854,-0.378034,-1.197575,-0.419029,-0.008444,-0.254803
