word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
element,0.16342,0.141296,0.273843,-0.123023,0.082911,-0.44764,0.47763,0.364112,-0.235616,-0.597046,-0.483143,0.75959,0.176019,0.8142,-0.889491,-0.19511,0.89486,0.075076,-0.016403,0.765207,-0.822975,2.761526,-0.190743,-2.300389,1.401935,0.114374,0.786108,0.91157,0.351005,0.087887,-1.399579,-0.431305,0.510304,-0.157852,0.095244,-0.785556,0.888595,0.683451
system,-0.550311,-0.750119,0.196844,0.544006,0.32268,1.318315,-1.550149,0.723138,1.191269,0.172681,-0.571922,1.270808,-0.087794,-0.228669,-0.54447,0.192196,0.45607,0.445551,0.491109,0.867714,-0.703902,3.297986,0.361981,-1.1311,0.516691,-0.307106,-0.514793,0.533814,0.266825,-0.060582,-0.424761,0.369144,0.693274,-0.984286,-0.488151,0.011337,0.256879,0.576815
matrix,-0.131691,-0.027123,0.80361,0.049264,-0.202427,0.050267,0.288078,-0.423117,-1.093754,-0.569102,-0.88982,1.336318,1.531,0.539939,-1.149529,-1.346192,0.685938,-1.290997,0.960592,0.283327,-0.856921,2.409732,-1.239413,-1.245012,1.638147,0.737956,0.225993,0.438435,0.079582,-0.121287,-1.135245,0.382529,1.021075,-1.834972,0.605621,0.620881,0.549211,-0.401754
mathematical,0.009214,0.223623,-0.647038,0.136375,-0.77298,0.771723,-0.552192,0.657223,0.53272,-0.473573,-1.06287,0.965422,0.020542,-0.511538,0.580123,-0.417297,-0.229822,-0.12709,0.004126,0.771457,0.253966,3.321638,1.012334,-0.443712,-0.692688,-0.564781,-0.698168,-0.399498,-1.826876,0.139739,-0.401308,-0.711243,0.196838,-2.063215,-2e-06,0.852053,1.359114,0.947198
method,-0.678551,0.12473,-0.160367,1.002947,-0.259985,0.121784,-1.690324,0.658392,-0.808203,0.380567,0.256732,1.539095,-0.581894,-0.265125,-0.143375,-0.598367,-0.215816,-0.014924,0.49739,-0.449997,0.125822,2.718167,-0.536784,-1.847663,-0.07094,-0.121654,-0.261214,0.238212,0.29574,-0.091057,-0.718938,-0.428822,0.831508,-2.975248,-0.175828,-0.025223,-0.599135,-0.199349
finite,0.304159,-0.227365,1.601305,-0.729104,0.163503,-0.020681,-0.160068,0.423251,0.330807,-0.20636,-0.116139,0.811817,0.202716,0.626696,-0.308513,-0.680123,0.846365,0.463102,-0.501495,-0.054179,0.661295,3.078759,-0.196263,-2.201544,0.500025,0.29058,-0.193008,0.863648,0.957079,0.565787,-1.374322,-0.881197,0.578061,-0.199373,-0.051973,-0.056065,1.064676,-0.292778
result,0.091735,-0.204896,0.119231,0.044893,0.627147,-0.308181,-0.892029,0.350842,-0.400788,-0.290084,0.246636,1.334857,0.362576,0.023883,-0.001683,-1.075334,0.198324,0.055686,0.10079,-0.763299,-0.628053,2.623546,-0.073407,-1.80833,-0.279646,0.482366,-0.613377,0.378382,-0.362029,0.208094,-0.574416,-0.264193,0.924198,-0.525084,0.396029,0.407928,-0.339118,0.690677
vertex,0.738225,1.035791,-0.206097,1.002612,0.824075,-1.062246,-0.075393,-0.384979,0.192254,-0.215967,0.468743,1.880275,-0.506109,0.970132,-0.581099,-0.02676,1.836719,0.340973,0.454463,1.193858,0.99636,2.655788,0.674965,-2.767272,0.290872,1.869384,0.532458,0.234706,-0.640336,0.254527,0.318434,0.575151,-0.47676,1.555113,1.575809,0.455077,-0.452353,-0.40068
term,-0.120186,-0.569993,-0.10313,0.308597,-0.204621,0.327326,-0.581962,0.389549,-0.205852,-0.105034,-0.391723,0.660422,0.122689,0.452332,0.23835,-0.571236,0.7935,0.022136,0.537564,-0.275927,-0.900434,2.446154,-0.084159,-1.965239,0.115011,1.3956,0.134372,0.027178,-0.594596,0.539333,-1.101535,0.020988,0.628147,-0.78364,-0.361181,-0.252477,0.315827,0.975756
line,0.354632,0.262653,-0.595194,-0.63275,0.773354,0.30539,0.738597,0.805329,1.342207,0.236174,0.930713,1.496435,-0.62229,0.541826,-0.198573,-0.818604,0.130912,0.199295,0.077783,-0.258932,-0.257848,3.080658,0.602395,-1.518549,0.100302,0.956612,1.224664,0.622486,-0.645984,-0.401408,-0.166657,0.1137,0.449573,0.22751,-0.061453,0.39018,-1.591986,-0.086286
model,0.745629,-1.005858,-0.587766,1.256987,0.782034,0.854999,-1.973945,0.292901,0.275476,0.151123,0.564997,1.261975,0.818545,-0.265245,-0.178294,-0.568845,-0.571281,0.57693,-0.035679,0.602423,0.836328,3.006761,0.740182,-1.002669,0.379306,-0.07405,-0.037319,0.478412,0.63063,0.498875,-0.623565,0.26341,1.525608,-0.306112,-0.719994,-0.369228,0.240104,0.593748
real,-0.205869,-0.673416,0.261121,-0.632169,-0.505885,0.345064,0.757453,0.80925,0.144052,-0.634295,-0.312554,0.551922,0.297507,0.593026,-0.1449,-1.477835,1.064303,0.327059,0.556766,-0.373752,-0.487388,3.382144,0.005717,-0.775902,0.819296,0.610527,0.29428,0.658116,0.169748,0.358724,-1.251361,-1.283144,0.520072,-0.739429,-0.360988,0.834712,0.2791,-0.292565
property,0.335346,0.307028,1.07065,-0.673347,0.09026,0.174635,-0.665932,0.611906,-0.309894,-0.252403,1.168033,1.128785,0.757981,-0.115429,0.222963,-1.199239,1.140338,0.167864,-0.115089,0.088558,-0.35351,2.81521,-0.006728,-1.493334,0.583746,0.551775,-0.225171,0.70818,-0.739551,0.658743,-0.864596,-0.453752,0.599425,-0.126936,0.016074,-0.456205,0.69457,0.752016
geometry,0.491137,0.847566,-0.31578,0.010596,0.271124,1.43141,-0.349464,1.506127,0.38374,0.043787,-0.42928,0.630794,0.120375,0.665484,0.426908,-1.572799,-0.493679,-0.605372,-0.873661,0.323399,0.522707,3.536831,0.197397,-0.630596,-0.255052,0.885226,0.139252,-0.639736,-0.71789,0.137358,0.707495,-1.70958,-0.241376,-0.579492,-0.270722,0.403177,-0.220636,0.140683
complex,-0.055406,-0.102202,0.167761,0.062898,0.09744,0.891762,0.845874,0.878797,-0.096881,0.548561,-0.220818,0.007322,0.184372,1.058139,-0.115388,-1.608169,1.030453,-0.573917,-0.045987,0.140306,-0.007945,3.211691,-0.306536,-1.014008,0.400229,0.500478,-0.191853,-0.099955,-0.143312,0.972988,-1.372653,-1.35451,0.478728,-0.605123,-0.452212,0.850857,0.03248,-0.530319
linear,0.3812,0.652809,-0.043734,-0.313169,-0.491805,0.735044,-1.154904,0.648645,-0.021819,0.311231,-0.00037,0.477713,0.927962,0.952141,-0.799499,-1.048093,0.290933,-0.064418,0.952769,-0.125695,-0.374419,3.123498,-0.209141,-1.289498,1.081961,0.459112,-0.240856,0.700915,-0.020832,-0.248057,-1.380454,-0.422643,0.541219,-1.177045,0.042476,-0.111338,0.416972,-1.019333
polynomial,0.342142,0.476385,0.640419,0.014288,-0.159895,0.300744,-0.772841,-0.166305,-0.14873,0.191007,-0.155271,-0.09749,0.780186,1.678524,0.488105,-1.322559,1.552334,0.603354,1.127008,-1.18423,-0.385148,2.596949,-1.788445,-1.753608,0.411997,0.443488,0.370491,0.46181,0.860008,0.127073,-0.390308,-0.46703,-0.518715,-1.513949,0.37704,1.551003,0.555424,0.35832
algorithm,-0.644635,0.133143,-0.005742,1.528738,0.971564,-0.685862,-1.311914,0.029374,-0.385127,0.954197,0.061731,1.417282,0.696839,-0.017633,0.076024,-0.194649,1.117023,0.74012,1.114117,-1.438321,0.402733,2.386534,-0.447914,-2.149553,0.514595,-0.702436,-0.722838,-0.118079,0.688925,-0.430721,0.337456,0.270683,0.356859,-2.541432,1.119109,0.141898,-0.068677,-0.487336
mathematician,0.172828,1.442136,-0.674994,0.586215,-1.299419,-0.198918,-0.0226,1.135214,-0.431321,0.020907,-1.314845,0.591046,-2.147963,0.516403,0.292592,-1.019176,-0.396715,-0.782715,0.087179,-0.088781,0.373805,2.984064,0.569426,-0.16318,-1.598565,-1.076415,-1.522886,-1.428501,0.474228,-0.466899,-0.630213,0.222958,-0.125709,-0.687313,-0.140978,0.530171,1.502098,1.559844
definition,0.355099,-0.512623,0.349476,-0.59561,0.120856,0.051565,-0.043563,0.666678,-0.211429,0.616719,0.059234,0.990262,0.561596,-0.100328,0.758121,-0.866749,0.777489,0.149524,0.193531,-0.379873,-0.024691,2.720784,0.124089,-1.386239,0.484935,1.170114,-0.168865,0.460865,-0.349081,0.404202,-1.16024,-0.870436,0.550371,-0.442489,-0.133296,-0.224581,0.37573,0.771941
product,-0.131713,-0.041965,0.892993,-0.420206,0.608846,0.126064,0.885594,0.496307,-1.015938,0.244272,-0.778146,0.700722,1.394522,0.6013,0.155574,-1.056435,1.335219,-0.120892,-0.440253,0.394479,-0.122017,2.523756,-0.752559,-1.140627,0.392794,0.697862,0.751054,0.415141,-1.322665,-0.822291,-1.916137,-0.123121,1.133402,-0.503316,-0.191617,-0.573037,-0.249725,0.74271
state,0.113222,0.028978,0.461614,0.333826,-0.741481,0.360334,-0.138099,-0.693242,1.059829,0.03957,0.106251,1.524211,0.62305,-0.767093,-0.679674,-0.301204,0.27508,-0.631295,-0.094392,0.045513,0.222922,2.819272,0.006524,-1.591605,-0.970856,-0.078899,-0.948969,0.241965,0.853553,0.025992,-1.212852,0.353852,0.509712,0.293985,0.432175,0.96255,1.011563,0.997277
sequence,-0.45549,-0.62486,-0.022479,-0.455322,1.398347,-0.063256,0.878762,0.050499,-0.754583,-0.028338,0.208589,0.859718,-0.241211,0.791128,0.829077,0.058489,2.131955,0.790004,0.306326,-0.849554,0.039043,2.438446,-0.663144,-1.683419,-0.119663,0.773248,-0.704145,1.382654,-0.617238,0.56435,-1.045765,0.128016,0.879701,-0.302703,-0.063262,0.551964,1.127238,-0.474578
distribution,1.465154,-1.074066,-0.191271,1.157824,-0.653507,0.569205,-0.459957,-1.439133,-0.907732,-0.364074,0.715842,1.429183,0.524885,0.438905,0.924439,-1.495235,-0.076087,-0.392712,0.371058,-1.15482,0.310716,2.077734,-0.712156,-0.948,0.223279,1.420302,0.01794,0.633119,0.046365,0.745098,-0.749285,1.044559,2.400319,-0.023953,-1.48272,0.234932,0.616037,0.060867
variable,1.097268,-1.002388,-1.093464,0.405309,-0.663353,0.745068,-1.173515,-0.412868,-0.063857,-0.018437,-0.441704,0.7236,0.454842,0.112519,0.362528,-0.784755,0.359521,0.172443,1.162272,-0.786579,-0.937617,2.514394,0.143952,-1.503415,0.637805,0.946072,1.381797,1.317177,0.152506,0.55972,-1.370134,0.424367,1.177109,-0.082081,-0.529194,0.710354,1.033923,0.180738
solution,0.031337,0.390105,-0.150878,0.91983,-0.345701,0.181974,-1.452394,-0.072667,0.30626,-0.04461,0.377425,1.197194,-0.297652,0.40418,-0.489948,-0.932505,0.724299,0.584199,0.984867,-0.043928,-1.096954,2.368127,-0.066086,-1.929282,-0.138598,0.621871,-0.927961,0.879874,0.080654,-0.067051,-0.881085,-1.250265,0.089689,-1.187784,-0.092597,0.486424,-0.686749,0.006361
square,-0.332201,0.285638,0.066467,0.847159,-0.003012,0.538768,0.595003,-0.273996,-1.366765,-1.592994,-0.286007,2.001756,-0.241142,1.604066,-0.10504,-1.028678,0.270558,-0.574627,0.43396,-0.048556,0.145943,2.042125,0.058748,-2.004252,0.454665,1.416921,0.326034,0.420927,-0.054848,-0.814502,0.132655,0.07922,0.430347,-0.934496,-0.081522,-0.328908,-0.91675,0.11574
map,0.07461,0.258815,-0.743354,-0.991202,0.595614,0.754962,1.352181,-0.049131,-0.259534,1.424969,1.126192,0.344739,0.947602,0.404212,-0.573658,-1.056715,0.955215,-0.356872,-0.316582,0.007003,-0.46093,2.873498,-0.127581,-1.220587,1.541007,-0.14274,-0.59509,0.332386,-0.680143,0.058956,-1.914709,-0.31936,0.311278,0.316077,-0.176911,-0.320113,-0.072074,0.004034
class,0.307932,-0.293907,0.544511,0.158233,0.804525,-0.19285,-0.320112,-0.146004,-0.05453,0.319843,0.161719,-0.543696,1.597471,1.077343,-0.215744,-0.326409,0.619351,0.547581,-0.177102,0.323996,0.090386,3.377166,0.417536,-1.298429,0.30342,-0.197446,-0.376776,-0.300885,-0.38712,-0.140177,-1.282984,-0.952056,-0.421881,0.165591,-0.423173,0.315857,0.483354,1.146579
integer,-0.283109,-0.393047,0.963957,0.28614,0.154171,0.156886,0.300409,-0.00838,-0.210122,-1.147085,-0.382139,0.352814,-0.205029,1.968636,0.753188,-0.79329,1.72738,0.655163,0.896655,-0.564284,-0.750818,2.628877,-0.639245,-1.917169,0.728104,-0.131452,0.493779,0.965974,0.136988,-0.372126,-0.726889,-0.853727,0.288026,-0.759468,0.499508,0.538482,0.021391,0.896402
mean,0.327259,-0.73795,0.116183,0.536556,-0.192565,0.122446,0.061494,0.144517,-0.00307,-0.643771,0.347106,1.210268,0.499214,0.661263,0.223829,-0.830057,0.047103,-0.046571,0.423951,-0.852751,-0.209432,2.260941,0.386489,-1.541607,0.593267,1.346099,-0.240919,0.226693,-0.053677,-0.348588,-1.246101,0.245144,1.292467,-0.005983,-0.470201,-0.155021,0.174147,0.375459
proof,0.298272,-0.158368,0.791447,-1.029168,0.960853,-0.177211,-0.261142,0.473395,0.049666,0.088401,0.247822,1.381442,0.566601,-0.887881,0.727509,-0.292941,0.648205,-0.007672,-0.161126,-1.333017,-0.13201,2.714599,0.293482,-1.279584,-0.394494,0.737492,-0.892435,0.745264,-0.24619,-0.265335,0.149071,-1.164711,0.343716,-1.489232,1.21269,1.086524,-0.14914,1.392136
three,0.474468,0.893346,0.131383,0.308422,0.449803,0.226243,-0.000355,-0.053231,0.345596,-0.54113,-0.543497,1.674817,0.020318,0.70506,-0.645621,-1.043466,0.061257,0.294659,0.61756,0.307218,-0.056744,2.821125,-0.015423,-1.965797,-0.717882,0.523253,0.753255,0.042835,-0.920904,0.17152,-0.029536,0.452485,-0.181828,0.372889,-0.162212,0.117402,-0.611447,0.802073
dimensional,0.32285,0.357805,0.725673,0.547223,0.118161,1.236434,0.272155,0.527698,0.173114,0.365109,-0.525169,1.598633,0.999138,0.941246,-0.781453,-1.750404,0.19301,-0.573931,0.385168,0.860468,0.913684,2.639875,-0.48246,-1.471261,0.182567,0.808222,-0.152525,0.557922,-0.31949,0.826098,-0.59505,-1.395452,0.533919,0.666877,-0.457191,0.055318,-0.706788,-0.62657
zero,-0.069904,-0.691196,0.587595,-0.050488,-0.615245,-0.111575,0.947815,0.128005,0.232629,-0.864494,0.05581,0.824755,-0.440832,0.713143,0.092349,-0.973917,0.789697,-0.561169,0.774161,-0.63226,-1.61391,2.507763,-0.337211,-1.882948,0.189447,0.742028,0.651322,0.236551,0.499567,-0.117828,-1.18976,-0.687297,1.212594,0.031148,0.152289,0.335675,0.031489,-0.103716
algebraic,0.305103,0.199069,0.417494,-0.479854,0.281635,0.058637,-0.224549,1.72984,0.425135,0.612856,-0.058838,-0.578013,0.325226,1.341578,0.608395,-0.794393,0.017402,-0.606487,-0.180175,-0.087764,0.203413,3.628859,0.117007,-0.951664,0.002868,0.385158,-0.08031,-0.562982,0.331028,0.745809,-0.797253,-1.896199,-0.433427,-1.150668,0.064014,0.384568,0.89189,0.475545
formula,0.597643,-0.790057,1.039083,-0.502185,-0.538064,1.013974,-0.520674,-0.831456,-0.424167,0.482186,-0.054884,0.549621,0.1639,-0.054187,0.157693,-0.715092,0.88318,-0.520909,0.088105,-1.380425,-0.01159,2.196251,-0.304764,-1.696721,0.090149,1.859432,0.018527,0.188556,-0.234679,-0.54309,-0.898406,-0.053684,-0.264147,-1.37809,0.235609,0.516375,-0.513305,1.930991
ring,0.268294,1.127978,0.833297,-1.266966,-0.009035,-0.416508,1.236264,0.882269,-0.111632,-0.473519,-0.032084,0.757206,0.905325,2.005345,1.099636,0.120308,0.532443,-0.94553,-0.833673,0.375716,-0.378054,2.514462,-1.250372,-1.771418,0.697912,0.376914,0.485641,0.351389,1.438368,1.498588,-0.929372,-1.133289,0.493341,-0.38688,-0.712789,-0.794268,0.439863,0.738271
edge,0.531364,1.104301,-0.670924,0.904654,0.935343,-0.981082,0.083402,-0.060684,0.091371,-0.248455,0.471676,1.237018,0.054844,0.888738,-0.55555,-0.433873,1.74442,0.032617,0.627662,0.837249,0.51025,2.315362,1.244807,-2.547614,0.400335,1.672162,0.600165,0.043748,-0.49075,-0.153058,0.574537,0.899263,0.192919,1.265485,1.808817,0.193471,-0.491674,-0.829419
sum,-0.218411,-0.512401,0.728887,-0.222241,0.083944,0.000281,0.915476,-0.305444,-0.935233,-0.947735,-0.20153,0.411127,0.521141,1.263499,0.046959,-1.154673,1.292834,0.225491,0.616324,-0.448313,-0.257523,1.940949,-0.248272,-2.320988,-0.178827,1.070649,0.302271,0.628436,-0.813946,-0.489349,-1.052315,-0.358603,0.960768,-0.730922,0.185549,0.395445,-0.036658,0.350278
plane,0.224108,0.627778,-0.442335,-0.123953,0.290235,1.140541,0.903197,0.562255,0.59432,-0.218545,0.90938,1.318006,-0.946879,0.62255,-1.135329,-1.809208,0.433042,-0.183765,-0.177652,-0.143201,0.254244,3.230013,0.036648,-0.948408,1.142589,1.038657,0.84815,0.420957,0.040081,0.536279,0.474336,-0.63714,-0.726085,0.476159,-0.25601,0.088876,-1.284724,0.047772
