word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
line,0.051507,-0.11959,-1.279708,0.829214,0.002609,-0.397288,-0.29815,1.613381,0.260967,0.029315,0.186923,-1.760394,0.334529,-0.040157,0.120015,-0.331136,-0.707799,-0.379163,-0.372962,1.078967,-0.795316,-0.436934,-0.240113,0.10865,-0.077679,-1.933337,0.689955,0.26335,-0.931017,-0.087623,0.435908,-0.739155,1.815589,0.60737,-0.211227,0.187233,2.584826,-0.114765,-0.182893,0.93487
model,-1.708177,0.107284,-0.637588,-1.03461,-0.294948,-1.434048,-1.373424,-0.386425,-0.548671,-0.14306,0.200151,-1.129328,-0.440223,-0.810893,0.700205,-0.115524,-0.74291,-0.441708,0.578563,0.658997,0.465698,0.704841,0.119388,-0.045222,1.331921,-2.010665,-0.996442,0.290147,-1.10069,1.096023,-0.5024,-0.183348,1.548994,1.046869,0.11756,-0.82864,0.348301,-0.053763,-0.661034,0.998866
real,-0.178177,-0.610362,-1.747725,-0.056277,-0.245414,-0.447946,0.098745,1.221643,1.398607,-0.495089,-0.465625,-1.046166,-1.275713,0.705851,0.673327,0.780538,-0.855816,-0.515635,-0.635297,0.311887,0.644221,0.551045,0.057217,0.495064,0.834294,-1.230967,0.592436,-0.391486,-0.779154,0.206565,-0.460513,-0.503389,1.168209,0.801612,-0.899539,-0.256808,1.550035,0.33654,-1.002049,0.173944
property,-0.251677,0.218754,-1.625323,0.283439,-1.607298,-0.319349,0.029337,0.254011,0.699294,0.180183,0.482836,-0.078788,-0.891662,-0.21099,0.822793,-0.245805,-1.163506,-0.424938,-0.511422,-0.181586,0.706504,0.592293,-0.478311,-0.144019,0.370132,-1.39394,0.109123,0.520842,-1.0625,-0.424003,0.155913,-0.143966,0.659813,1.182969,-1.178208,-0.831145,1.353496,-0.830843,-0.906922,0.72139
geometry,-1.896045,0.364995,-1.373033,-0.184663,0.073778,-1.983669,-0.031422,1.113394,0.22282,0.229662,0.64648,0.956562,-0.898714,0.418209,0.010821,-0.480798,-0.7558,-0.27702,-0.637165,-0.135591,-0.050647,-0.398567,-0.876412,0.873808,-0.836096,-1.076048,0.146081,-0.868258,-1.508474,0.492997,-0.418727,0.090727,1.654501,0.332943,-0.336966,0.093609,2.139936,0.497327,-0.789249,0.188048
complex,-0.690257,-0.180347,-2.767704,-0.045221,0.6515,-0.391597,-0.334813,0.900499,1.216522,0.304673,-0.225349,-0.200257,-0.992323,0.891083,0.610465,0.90481,-0.609474,-0.176194,-0.489535,0.033927,0.49282,0.020037,-0.773122,0.508943,-0.102451,-1.160212,0.2979,-0.263039,-0.514494,-0.081421,-0.876296,0.282837,1.440579,0.979255,-1.037867,-0.319317,1.369991,-0.171089,-0.792492,0.044501
linear,-0.386442,-0.320573,-1.758212,-0.22535,-0.035705,-0.609717,-0.035167,0.162816,0.621863,-0.746893,1.079493,-0.943613,-1.697668,0.239533,0.466262,0.288408,-0.929433,-0.021837,-0.44455,0.069723,0.721082,-0.35227,-0.369358,0.834171,0.974026,-1.570263,-0.235419,-0.278288,-0.312212,0.747997,-0.262972,-0.108099,1.664051,0.500163,-1.844071,-0.314682,0.584951,-1.079905,-0.488362,1.237998
polynomial,0.393696,-1.607284,-1.87437,-0.955168,-0.135303,-0.54502,1.453594,0.249122,1.531162,-0.423247,0.376327,-0.499419,-1.062395,1.190141,1.877955,-0.623189,-1.682277,0.957163,-0.649067,-0.398722,-0.334006,-0.116507,-0.41813,-0.716724,0.209156,-0.90852,-0.904208,-0.327164,-0.268681,0.225605,-0.79459,-0.75498,0.220775,0.835386,-1.758876,-0.168375,0.761425,-0.13409,-0.551988,0.895762
algorithm,0.365606,-0.492143,-1.151009,-1.522444,-1.1804,-0.819036,0.80425,0.730796,-0.809459,0.465922,0.656818,-1.999079,-1.127229,0.557475,0.238546,-0.245941,-0.496875,0.958326,-0.072156,0.282698,0.543685,-0.688664,-0.143597,-0.235955,-0.480773,-2.07083,-2.436558,-0.316719,0.713703,0.554095,-0.35278,-0.463219,0.291953,1.120601,-0.507596,-0.74176,0.439426,-0.222204,-0.65942,1.914422
mathematician,-0.200268,0.758167,0.008271,-1.151559,-0.160897,-2.333821,-0.591683,2.617066,0.201078,-0.558613,0.731679,0.843946,-1.737214,2.2048,-0.225624,0.403767,-1.825231,-0.015085,1.255162,0.270804,0.882906,-0.532454,-0.252499,-0.397197,-0.955583,-0.23724,-0.646841,0.062728,-0.210559,-0.490577,-0.089034,1.228517,1.716559,-0.378916,0.828687,0.218342,0.209818,0.468051,-0.12997,-0.524686
definition,-0.28858,-0.415102,-2.0218,-0.069691,-0.859046,-0.677548,-0.116422,1.087813,0.481428,0.574139,0.017446,-0.181378,-0.255561,0.33551,0.303324,-0.332499,-0.869791,-0.297623,0.065892,-0.671895,1.072883,0.547688,-0.309956,-0.118913,0.909069,-1.063284,0.044437,-0.259212,-0.844909,-0.575047,0.219315,-0.049507,0.941136,0.98657,-1.335175,-0.724816,1.510896,-0.130371,-0.784102,0.706919
product,-0.950381,-1.168864,-1.703937,0.50782,-0.56116,0.274603,-0.293569,1.26603,0.508766,-0.144843,0.011109,-0.637506,-1.3934,0.346663,-0.150201,-0.287606,-0.741058,-0.12345,-0.131846,-1.030738,0.602753,0.315747,0.66933,-0.081376,0.338254,-1.893543,0.847074,-0.863315,-0.922761,-0.976718,-0.697882,-0.432077,0.955806,1.643154,-0.709536,-0.110529,0.774899,-1.398762,0.200015,0.111881
state,0.213773,-0.561267,-0.807518,-0.377088,-1.39677,-1.60567,-0.802168,0.182175,1.222,-0.156387,0.664033,-0.040802,-0.21335,0.769646,0.185061,0.565596,-1.013304,0.574846,1.004637,0.847954,0.610283,-0.196054,0.439836,-1.070127,-0.179957,-1.959483,0.007305,1.374363,-0.665563,0.127302,0.566812,0.11046,1.222523,0.502074,-0.99315,-1.017773,0.085963,0.239017,-0.938265,-0.113141
sequence,1.816621,0.143017,-2.289218,-0.974563,-0.997436,0.282918,-0.113376,-0.034352,0.529121,0.795092,0.05407,-0.32004,-1.008974,0.887993,-0.643275,0.544038,-1.585665,0.850835,0.246922,-0.439196,0.570693,0.327438,-0.74215,-0.408434,0.838942,-1.085572,-0.111941,-0.35168,-0.397051,-0.576857,-0.508516,-1.305997,0.44375,1.559512,0.027845,0.212903,1.652313,-0.018611,-0.401831,0.645764
distribution,0.506088,-0.746884,-1.297694,-0.342691,-0.210809,-0.680056,-0.198467,-0.93174,-0.499738,-0.338294,0.352699,-1.498028,-0.196812,-0.400025,1.897236,0.315968,-1.472293,-0.026812,2.116426,-0.183546,0.094498,1.500432,-0.05767,0.344542,0.97706,-0.813169,-0.654213,0.263953,-1.516848,-1.090216,-1.434181,-0.2511,1.602711,0.947403,-0.32367,-1.045623,1.119199,-0.871883,-1.088556,-0.2085
